Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Root_amplitude,Amplitude_Root_mean_squared,Amplitude_Root_standard_squared,Amplitude_Peak,Amplitude_Skewness,Amplitude_Kurtosis,Amplitude_Crest_factor,Amplitude_Clearance_factor,Amplitude_Shape_factor,Amplitude_Impulse_factor,Amplitude_Max_Min_difference,Amplitude_Central_moment_3rd_order,Amplitude_Central_moment_4th_order,Amplitude_Central_moment_5th_order,Amplitude_Central_moment_6th_order,Amplitude_FM4,Amplitude_Median,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Root_amplitude,Rise-Time_Root_mean_squared,Rise-Time_Root_standard_squared,Rise-Time_Peak,Rise-Time_Skewness,Rise-Time_Kurtosis,Rise-Time_Crest_factor,Rise-Time_Clearance_factor,Rise-Time_Shape_factor,Rise-Time_Impulse_factor,Rise-Time_Max_Min_difference,Rise-Time_Central_moment_3rd_order,Rise-Time_Central_moment_4th_order,Rise-Time_Central_moment_5th_order,Rise-Time_Central_moment_6th_order,Rise-Time_FM4,Rise-Time_Median,Energy_Mean,Energy_Standard_deviation,Energy_Root_amplitude,Energy_Root_mean_squared,Energy_Root_standard_squared,Energy_Peak,Energy_Skewness,Energy_Kurtosis,Energy_Crest_factor,Energy_Clearance_factor,Energy_Shape_factor,Energy_Impulse_factor,Energy_Max_Min_difference,Energy_Central_moment_3rd_order,Energy_Central_moment_4th_order,Energy_Central_moment_5th_order,Energy_Central_moment_6th_order,Energy_FM4,Energy_Median,Counts_Mean,Counts_Standard_deviation,Counts_Root_amplitude,Counts_Root_mean_squared,Counts_Root_standard_squared,Counts_Peak,Counts_Skewness,Counts_Kurtosis,Counts_Crest_factor,Counts_Clearance_factor,Counts_Shape_factor,Counts_Impulse_factor,Counts_Max_Min_difference,Counts_Central_moment_3rd_order,Counts_Central_moment_4th_order,Counts_Central_moment_5th_order,Counts_Central_moment_6th_order,Counts_FM4,Counts_Median,Duration_Mean,Duration_Standard_deviation,Duration_Root_amplitude,Duration_Root_mean_squared,Duration_Root_standard_squared,Duration_Peak,Duration_Skewness,Duration_Kurtosis,Duration_Crest_factor,Duration_Clearance_factor,Duration_Shape_factor,Duration_Impulse_factor,Duration_Max_Min_difference,Duration_Central_moment_3rd_order,Duration_Central_moment_4th_order,Duration_Central_moment_5th_order,Duration_Central_moment_6th_order,Duration_FM4,Duration_Median,RMS_Mean,RMS_Standard_deviation,RMS_Root_amplitude,RMS_Root_mean_squared,RMS_Root_standard_squared,RMS_Peak,RMS_Skewness,RMS_Kurtosis,RMS_Crest_factor,RMS_Clearance_factor,RMS_Shape_factor,RMS_Impulse_factor,RMS_Max_Min_difference,RMS_Central_moment_3rd_order,RMS_Central_moment_4th_order,RMS_Central_moment_5th_order,RMS_Central_moment_6th_order,RMS_FM4,RMS_Median
500,76.68327974276528,9.366975760748575,76.39923033165091,77.25325641686341,1362.3760163772702,100.0,0.2652005227777795,-0.6817369422216464,1.2944438155512012,1.308913709809609,1.0074328677126243,1.304065245193618,39.8,217.957874978219,17846.797677006944,172116.67558229715,5884465.411874795,2.318263057778353,77.2,43.33858520900321,127.35166236323744,30.525303511395837,134.52389703914343,2372.3547647854016,2207.2,15.832663450831223,265.13555168939894,16.407493750777633,72.30722535407384,3.104021425489388,50.92921214099701,2207.1,32701512.140596434,70529835927.87794,152549995704151.4,3.300801628885629e+17,268.135551689399,36.0,1847663.504823151,11539891.83902224,370245.4454339725,11686871.441210752,206100222.77992207,158000000.0,10.414943466293249,122.68387522366028,13.519443659049209,426.7439395906811,6.325216366888927,85.51340630345078,157998180.0,1.6005237823148434e+22,2.228879121249331e+30,3.2730722544939475e+38,4.932009278842315e+46,125.68387522366028,85700.0,40.85852090032154,41.81853982450154,32.580211037172326,58.46545136416407,1031.0494653507174,462.0,4.7747209470609056,39.97034947442628,7.902102681502246,14.180386967809447,1.4309243231490536,11.307310930982922,461.0,349184.2032050219,131414819.78610712,50790912089.7863,20315421053394.41,42.97034947442628,38.0,301.86816720257235,350.0033311502264,243.5250364169965,462.19770898014536,8150.945380751855,3580.7,5.625196110620266,43.23079691919005,7.747117587192142,14.703621659124366,1.531124375462822,11.861800577326616,3580.6,241187169.6605722,693777307942.2854,2039826313542057.2,6.136780706601264e+18,46.23079691919005,277.7,78.28135048231512,34.1087617258677,75.15919802557114,85.38956294423268,1505.8613448787376,199.7,1.682955611576531,2.794956408418919,2.3386933146668363,2.657026754490605,1.0908033959317476,2.55105460968146,181.2,66783.70685761372,7843573.782446843,695819466.8555179,73319357856.39194,5.794956408418919,72.3
1000,76.83679999999998,8.328616077116294,76.61759791328325,77.28686615460612,1222.0126513256726,100.0,0.7912013006554566,1.4880703477182209,1.2938809007983076,1.3051831788459518,1.0058574297030347,1.301459717218833,39.7,457.0940007920676,21594.8915508317,314859.81969328,9195950.588186383,4.488070347718222,75.7,40.9372,20.141529638038914,37.23864856787508,45.62384858821097,721.3763858070209,146.7,0.2015172757272985,2.532157733698944,3.2154236115430805,3.939455529182514,1.1144838579143412,3.5835377114213967,146.6,1646.6057687976984,910467.3016487228,51099108.67484931,6366647821.42325,5.532157733698943,40.55,1383196.48,5219889.242884336,315654.9125918617,5400044.093362942,85382194.0018292,34200000.0,4.731922550057914,22.971868453140758,6.333281619317583,108.34616739901723,3.904032558962948,24.725337646897422,34197770.0,6.730099608483953e+20,1.9281834325616824e+28,5.741044810035514e+35,1.7453814773062961e+43,25.97186845314076,48550.0,33.872,20.577648456517085,30.174804713480555,39.632713760225904,626.6482266790516,112.0,1.2234155707962924,2.638812261660915,2.8259482981051764,3.711705877253421,1.1700730325999618,3.3065658951346246,112.0,10660.098909695998,1011045.2885653178,50228226.82628317,3550163836.500425,5.638812261660915,31.0,244.2012,149.13929930960518,220.39252501514116,286.1411481769094,4524.288802673853,901.9,1.2810204093986095,2.3706263203989897,3.1519409415467643,4.092244053821874,1.1717434155807154,3.693266044556702,901.7,4249446.286485846,2657010858.6835604,1089869969117.1226,601120247917149.1,5.370626320398992,196.8,72.7792,11.087017965169895,72.32087100165951,73.61884215335093,1164.0160995450192,91.9,-0.6746032701382091,0.5097384127311195,1.2483217246010023,1.2707258461791924,1.0115368423031708,1.2627234154813465,62.50000000000001,-919.375012237825,53031.480775434895,-1282261.6565809392,53915482.71583647,3.5097384127311195,74.6
1500,84.57932692307692,10.203310903482326,84.27379129971602,85.192547186675,1737.5938420701195,100.0,0.2365405296007917,-1.2396909720647349,1.17381159857656,1.1866085346078048,1.0072502381599204,1.182322012221117,39.9,251.26322248311905,19078.902868382032,32535.47194584001,5112561.901426155,1.7603090279352651,82.5,59.74134615384615,22.944360420612007,57.6617319173962,63.99587576855727,1305.2648773333326,270.0,2.81929651886202,22.167694896683315,4.219021878479513,4.68248162207113,1.0712158310553437,4.519483027796109,269.9,34054.03856480961,6975049.03381168,1250245018.780883,244684452326.12164,25.1676948966833,60.4,4302101.841346154,7950988.001434359,1786317.822489931,9040259.423947252,184385836.8425924,33600000.0,2.065851927511125,3.2885866541671955,3.7167074996758473,18.809642705778572,2.1013587677223606,7.810135891503292,33599104.0,1.038394750532004e+21,2.513260131765052e+28,6.0145851947214334e+35,1.5036381547435175e+43,6.288586654167196,240000.0,53.23557692307692,25.845738446037984,50.11947157650821,59.1779422264229,1206.9979287471872,132.0,0.7126243262558427,-0.6942440961951344,2.2305608311784475,2.6337069376020814,1.1116239486224115,2.479544838797074,131.0,12303.466143684936,1028890.3866349437,35843159.57563516,2655524522.15142,2.3057559038048656,40.0,365.1213942307692,197.93343917886008,337.78957135492544,415.3206940066824,8470.913292555886,950.4,0.5393880701309146,-0.8836882744583479,2.288352142608883,2.8135859736219824,1.1374866019058458,2.60296990266014,950.2,4182720.540489208,3248301414.964555,893089298701.189,486890502108011.4,2.116311725541652,296.95000000000005,84.69062500000001,10.011780733492362,84.27249322121904,85.28034777336543,1739.3846296894774,97.7,-3.755265286088575,18.185137482953987,1.145633226773888,1.1593343956673166,1.0069632591962263,1.153610567875724,83.5,-3768.552861398553,212851.4461664438,-11995162.901149344,705574791.0851073,21.185137482953984,86.6
2000,86.41555352241537,11.58718554233182,86.00922002568906,87.18893713870963,2882.514260155533,100.0,-0.492437882716674,-0.8087856668462541,1.1469344997394466,1.1626660487111986,1.0089495881790962,1.1571990911805126,39.9,-766.099782635788,39499.964479030416,-599496.0671324433,18322980.768353105,2.1912143331537464,88.1,63.04986276303751,30.399726615509653,59.799102038300695,69.99591825767835,2314.1035910261235,535.7,7.5253059922032195,99.8127839155738,7.653303411606223,8.95832849892779,1.110167654460192,8.496449897335065,535.6,211413.73450973956,87806331.10720927,35822182783.34361,15204577965303.502,102.8127839155738,66.1,6960002.991765782,9716267.25823131,3574393.888037762,11951882.323666276,395135809.2467597,51000000.0,1.4025675621709304,1.1558267664490796,4.267110285968378,14.268153314238546,1.7172237336400962,7.327583057124675,50998650.0,1.2865366034476394e+21,3.703865813862272e+28,9.875205235134385e+35,3.0497462269370267e+43,4.155826766449079,972000.0,60.98810612991766,30.274904613998764,55.44499201950472,68.08905153327386,2251.06152736881,192.0,-0.1464904269998692,-0.7029725526858721,2.819836606273964,3.462891651827765,1.1164316430523302,3.148154815481548,192.0,-4064.9723458690696,1929733.421881154,7689041.95933315,9423169007.368967,2.2970274473141274,61.0,424.727538883806,218.19258723545357,385.7004653510497,477.4950129695555,15786.247994377893,1739.5,0.0131477276783817,0.1528608830596973,3.642969984507269,4.509976409846367,1.1242384099331624,4.09556678281669,1739.3,136574.8323910653,7146029033.422618,3475571711331.476,5435919011760487.0,3.1528608830596974,442.2,77.956175663312,10.259115546534153,77.49192295966279,78.6283331620752,2599.495979993045,93.2,-3.52634615328762,12.676577210168546,1.185323359302155,1.2027059910297206,1.008622248244529,1.1955435115560973,64.1,-3807.629693304056,173656.45481111555,-7659244.351541731,342480366.39197844,15.676577210168544,79.8
2500,90.25963203463203,8.504443343015355,90.05174376038727,90.6593995766668,3897.299860159595,100.0,-0.6619461961454075,-0.7054162191822422,1.1030295861978907,1.1104726663159723,1.00442908455334,1.1079149974999971,39.5,-407.15555783143697,12002.935940345084,-158631.3766721396,3453650.571796357,2.2945837808177583,93.6,64.69166666666668,18.77552593879861,63.65454395704844,67.36120627178235,2895.7484939131023,484.0,7.9254483404222515,152.11583065549942,7.185144488761151,7.6035420240632625,1.041265587094407,7.481643694448022,477.3,52456.6042480309,19276339.560336795,7487446026.906977,3043754224643.4805,155.11583065549942,64.9,8229809.39935065,9155655.373210069,5341906.595441274,12310799.65163233,529221216.82689697,46700000.0,1.1663805163653134,0.756972564571885,3.793417269511643,8.742197035016163,1.4958790725583122,5.674493506943762,46698190.0,8.95176283654463e+20,2.63995042834559e+28,5.9797471047505526e+35,1.6186083516133919e+43,3.756972564571886,5595000.0,72.12175324675324,25.65469170444142,69.26558937944806,76.5487458932901,3290.7058513334187,139.0,-0.6082143258249914,-0.9203006862576388,1.8158364108769036,2.006768458123349,1.0613822105986608,1.927296463862066,137.0,-10269.683170844502,900881.6662407152,-28412120.603556607,1913819821.5601015,2.079699313742361,82.5,497.61801948051954,172.82166406535947,479.2576693099924,526.7741649720824,22645.16298439912,1285.2,-0.4901643523656933,-0.5536524547850701,2.439755184402622,2.6816472271593628,1.0585914182167278,2.5827039007583856,1267.1,-2530091.7545238617,2182282078.8784103,-180064266842.52927,327648050684765.06,2.446347545214931,576.25,78.8030303030303,5.74087941390247,78.67920740638051,79.01186797807834,3396.591456151299,91.5,-3.354240259859909,21.15519488496607,1.1580538764807644,1.1629502001386427,1.0026501223905346,1.1611228609882716,62.1,-634.6429228093602,26237.608316979447,-994453.2096129227,40171733.37118674,24.155194884966072,79.1
3000,91.65313103448275,8.084716393426568,91.46622496728814,92.00901622985764,5539.67635516733,100.0,-0.9332508355182044,-0.2260129944814233,1.0868500077229304,1.0932997402676656,1.0038829573126202,1.0910701999081394,38.7,-493.1655786482032,11851.234219525291,-185118.71185404056,3760388.535801829,2.773987005518577,95.0,65.6910896551724,21.636348485319072,64.35062556324054,69.16249587646523,4164.133677008941,513.3,9.133153833159502,167.57981928744962,7.42165234922742,7.97661243394681,1.0528444000474804,7.813845114983316,512.8,92506.59082020896,37382085.03814887,14892469381.911488,6086482343498.377,170.5798192874496,68.1,7451273.754482758,6629719.22569572,5384767.356395175,9973698.28979216,600496156.2843562,27400000.0,0.4463184223459814,-1.0130059131519034,2.7472256733536087,5.088427816191282,1.3385225960584104,3.6772236402555865,27397130.0,1.3005594869537168e+20,3.838637652306273e+27,3.0528168843245177e+34,5.302414597997193e+41,1.9869940868480969,6490000.0,74.42868965517242,24.68598829868872,71.73526374540688,78.41573733676783,4721.252588032121,124.0,-0.898938975183694,-0.4000594203578398,1.5813152335412457,1.7285780176411432,1.0535686937398383,1.6660242249929578,123.0,-13523.271488912098,965529.3894895096,-40460960.75780526,2328604832.160292,2.5999405796421606,86.0,515.019475862069,169.20441411459456,497.3714655442959,542.1025680377317,32638.89672216265,934.2,-0.7449352238340416,-0.4668916834715837,1.7232901208742797,1.878274216993255,1.0525865398203231,1.8139119854376045,930.1,-3608723.233000357,2076349773.0253532,-503197221525.78656,227192649952306.62,2.5331083165284167,595.6,68.3152,6.23876761658848,68.16555176060031,68.5994808465326,4130.235683347864,87.0,-0.6196936149449678,3.616848247684927,1.2682311721080242,1.2763044932951897,1.004161311780286,1.2735086774246434,55.8,-150.47815197886726,10024.123562860575,-197172.1670615615,7201910.999170887,6.616848247684928,67.9
3500,89.4610761979576,8.421714084849421,89.25649648164598,89.85660478019255,4533.975870028423,100.0,-0.5619467773502437,-0.9422954323913824,1.112884247570006,1.1203666281093974,1.0044212365762262,1.1178045721104684,38.7,-335.657738665823,10351.064008746618,-118843.96533933874,2564573.902572464,2.057704567608618,92.8,61.602042419481535,17.843962205393655,60.202219062502586,64.13437937205849,3236.0863091085816,468.2,4.69734248439077,114.90926522453186,7.300296729837559,7.7771219614664,1.0411080031297162,7.600397350655578,467.9,26688.61949999143,11953996.1551978,4546047451.6448,1816013180561.797,117.90926522453184,64.2,5487932.973291437,5845029.7496048445,3638417.238257474,8017591.975967914,404550880.1906696,26800000.0,0.9834091162016558,0.1987729444260795,3.342649523738654,7.3658402115627535,1.4609493255452957,4.88344156724029,26797230.0,1.9637871220077065e+20,3.733621749854964e+27,4.849091099246925e+34,7.904597171634419e+41,3.198772944426078,3920000.0,69.5058915946583,25.6635614508537,66.45099770634704,74.09242439487409,3738.548381390831,139.0,-0.6552923277388889,-0.8311830980547992,1.8760352510427016,2.0917669380112778,1.065987683849354,1.9998304720787512,138.0,-11076.074264692092,940785.445935879,-32716035.8798413,2041134103.433794,2.168816901945201,80.0,482.8884524744698,173.57324697712872,463.4674209439025,513.1363655008009,25891.785082531485,984.9,-0.5793485454339038,-0.8726933049965022,1.919372833844618,2.125068463267909,1.0626395451606503,2.039601475150353,978.3,-3029620.8722874494,1930906559.4045684,-392563011915.0985,184497301490956.4,2.1273066950034987,541.8,66.16390416339355,5.599812475559867,66.0282927600383,66.40045266339803,3350.427615991726,84.3,-2.203673101021268,10.371170712815614,1.2695696583175369,1.276725422939,1.003575189568927,1.27410861051698,69.7,-386.9613787503516,13148.111204324232,-449404.2070181816,18168621.70761539,13.371170712815614,66.8
4000,86.78250521920668,8.304999549877122,86.57874073308813,87.17898961128819,4266.429663078954,99.3,-0.4147168240621193,-0.9949607336643996,1.1390359126981937,1.146932828535009,1.0045687133723555,1.1442398413041313,39.1,-237.55845589690207,9538.52747915525,-88399.59715456227,2126315.130660016,2.0050392663356007,87.4,54.87002087682673,20.442435983386275,52.84199731191397,58.55435406490491,2865.576146257503,466.1,3.5387143018229548,71.7409086801974,7.960125381681245,8.820635549574718,1.0671465607120665,8.494620423897965,466.0,30230.36845571049,13052357.462456448,5031550837.567287,2041991903255.772,74.74090868019742,59.6,3093242.605427975,3464319.0354297715,1989951.4771228016,4644314.394534021,227286881.6885079,15800000.0,0.9314238321249436,-0.2371446410020548,3.402009135857665,7.93989209367288,1.501438777024553,5.10790843636849,15798720.0,3.872585244837986e+19,3.9795106375612834e+26,2.814089202561446e+33,2.5102287383033664e+40,2.762855358997945,1070000.0,64.81127348643007,25.089191175226915,61.79857993560077,69.49797611988365,3401.143190164154,154.0,-0.4157621810458538,-0.9467065158367004,2.2158918661796827,2.4919666464905945,1.0723130773604512,2.376129826121129,154.0,-6566.061775386842,813575.1445679166,-16599244.520633008,1666253093.647318,2.0532934841633,69.0,442.5040918580376,168.58134808665488,422.9325844225295,473.52881879968027,23173.902426004992,1417.5,-0.3139326293400212,-0.4787723081873403,2.993482009380412,3.351597990340349,1.0701117289364996,3.20336020859838,1417.1,-1504059.526394697,2036339371.589337,135023922162.26476,507355145617061.44,2.52122769181266,454.2,62.388016701461375,5.811701035553375,62.24004768621914,62.65812394948061,3066.4094622212474,79.3,-1.3558868367948886,4.7424493282656845,1.265598058185356,1.2740992808968907,1.0043294732273949,1.2710774310949122,59.1,-266.15414887854297,8832.65836686552,-210160.24714454732,6989896.262031333,7.742449328265686,62.8
4500,87.12088266953714,7.68493100554382,86.94426638385836,87.45916968322547,3769.885889519735,97.9,-0.800844622394432,-0.3192881790682929,1.119379481357883,1.1260086958209774,1.0038829612754443,1.1237259885365225,37.7,-363.46967452901686,9349.965763791592,-125549.983763395,2472205.3163900613,2.680711820931708,88.4,62.66759956942949,18.692400577245117,60.92894333530226,65.39597751494011,2818.8624904382973,151.7,-0.3929180032171958,0.7791944824941983,2.319714541545666,2.489785505800901,1.043537297810296,2.420708644375814,151.5,-2566.2393876307447,461380.84418173385,-6332720.423934628,1168536029.046352,3.7791944824942,59.5,3563078.040904198,3763917.597097496,2432796.729186428,5182914.315644615,223407055.1539436,18800000.0,0.9725031404081488,0.1549289166810106,3.627302875382725,7.72773153402219,1.4546171192841326,5.276336859360271,18798650.0,5.185747100137871e+19,6.332132680805843e+26,5.597607272564383e+33,6.313783550100326e+40,3.15492891668101,1670000.0,72.02368137782562,24.462389114168072,69.28611849228828,76.06457230792476,3278.727192067068,124.0,-0.7632475255759665,-0.3471934106102008,1.6301938765661226,1.789680280817023,1.056105031745062,1.7216559557614706,123.0,-11172.799754677282,949950.7016017128,-37378941.7974189,2335530785.970826,2.6528065893898,77.0,499.9863293864371,157.5238619694041,484.5375812645644,524.2137890814,22595.985917857182,1058.3,-0.6028483010108552,-0.3367198604449526,2.018832816005278,2.184144307729462,1.0484562442431054,2.1166578720236267,1058.0,-2356389.579453726,1639842936.4003968,-336024288184.53845,184430933937370.47,2.6632801395550474,518.75,70.63928955866523,4.945571997261338,70.54372667016973,70.81220171505082,3052.3262571356945,83.2,-2.0821903466494858,10.927118813886151,1.174938753278677,1.1794103306875925,1.002447818451543,1.1778147900383855,51.7,-251.86627240533247,8331.580508982031,-245509.9433549512,8532317.234494481,13.927118813886157,71.2
5000,89.15,7.687036909890457,88.97664968013456,89.48079702625596,4396.412932152756,100.0,-0.9122999424986346,-0.2369772138461217,1.1175582172190246,1.1238903730303815,1.003710566755535,1.1217049915872126,37.9,-414.39503811102,9647.62317236434,-142541.90306004582,2804758.6308045764,2.7630227861538774,92.7,65.8725352112676,24.049766383145773,63.958903242399714,70.12547438872396,3445.4380461706173,628.6,6.393503832349189,137.72073883616704,8.963932229755834,9.828186040302326,1.0645631622316682,9.54267204053924,625.3000000000001,88934.75560614682,47076216.86359196,24927684626.42752,13635913342359.531,140.72073883616713,63.1,5936018.048881524,5286378.290656467,4336644.061238526,7948717.236672292,390540142.8540872,22200000.0,0.5079310151253889,-0.856831818070737,2.7929034759945703,5.119165808055683,1.339065543806762,3.7398808118824647,22197650.0,7.50376882368273e+19,1.673744659235937e+27,1.2048248990634285e+34,1.669979299296236e+41,2.143168181929263,5605000.0,76.06379453189727,21.58851239181775,74.07921442121591,79.06810169646387,3884.81144973601,153.0,-0.9778522282913134,0.1675561908672831,1.9350407650781196,2.0653566752211883,1.0394972034074206,2.011469463778061,152.0,-9838.782988164494,688042.3917196662,-28497106.330315627,1854881740.29172,3.167556190867283,86.0,538.2955675227838,142.11899115925527,526.7933663896989,556.7404473026909,27354.03554413864,1194.8,-0.8087282479936835,0.2105313651138036,2.1460628660780707,2.268061969322785,1.034265338399106,2.219598436409992,1190.9,-2321448.0037105605,1309740873.627983,-250880713445.766,177428642909999.12,3.210531365113804,596.9,66.95919635459818,4.868155269229018,66.86846264226536,67.13592862379247,3298.554266644707,79.2,-0.4787194792183349,1.0689719228577212,1.1796962017731312,1.184414847754258,1.0026394024841392,1.1828098948586203,47.1,-55.22991362751684,2285.295578079534,-34228.12334730783,1110872.380897912,4.06897192285772,67.5
