Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Root_amplitude,Amplitude_Root_mean_squared,Amplitude_Root_standard_squared,Amplitude_Peak,Amplitude_Skewness,Amplitude_Kurtosis,Amplitude_Crest_factor,Amplitude_Clearance_factor,Amplitude_Shape_factor,Amplitude_Impulse_factor,Amplitude_Max_Min_difference,Amplitude_Central_moment_3rd_order,Amplitude_Central_moment_4th_order,Amplitude_Central_moment_5th_order,Amplitude_Central_moment_6th_order,Amplitude_FM4,Amplitude_Median,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Root_amplitude,Rise-Time_Root_mean_squared,Rise-Time_Root_standard_squared,Rise-Time_Peak,Rise-Time_Skewness,Rise-Time_Kurtosis,Rise-Time_Crest_factor,Rise-Time_Clearance_factor,Rise-Time_Shape_factor,Rise-Time_Impulse_factor,Rise-Time_Max_Min_difference,Rise-Time_Central_moment_3rd_order,Rise-Time_Central_moment_4th_order,Rise-Time_Central_moment_5th_order,Rise-Time_Central_moment_6th_order,Rise-Time_FM4,Rise-Time_Median,Energy_Mean,Energy_Standard_deviation,Energy_Root_amplitude,Energy_Root_mean_squared,Energy_Root_standard_squared,Energy_Peak,Energy_Skewness,Energy_Kurtosis,Energy_Crest_factor,Energy_Clearance_factor,Energy_Shape_factor,Energy_Impulse_factor,Energy_Max_Min_difference,Energy_Central_moment_3rd_order,Energy_Central_moment_4th_order,Energy_Central_moment_5th_order,Energy_Central_moment_6th_order,Energy_FM4,Energy_Median,Counts_Mean,Counts_Standard_deviation,Counts_Root_amplitude,Counts_Root_mean_squared,Counts_Root_standard_squared,Counts_Peak,Counts_Skewness,Counts_Kurtosis,Counts_Crest_factor,Counts_Clearance_factor,Counts_Shape_factor,Counts_Impulse_factor,Counts_Max_Min_difference,Counts_Central_moment_3rd_order,Counts_Central_moment_4th_order,Counts_Central_moment_5th_order,Counts_Central_moment_6th_order,Counts_FM4,Counts_Median,Duration_Mean,Duration_Standard_deviation,Duration_Root_amplitude,Duration_Root_mean_squared,Duration_Root_standard_squared,Duration_Peak,Duration_Skewness,Duration_Kurtosis,Duration_Crest_factor,Duration_Clearance_factor,Duration_Shape_factor,Duration_Impulse_factor,Duration_Max_Min_difference,Duration_Central_moment_3rd_order,Duration_Central_moment_4th_order,Duration_Central_moment_5th_order,Duration_Central_moment_6th_order,Duration_FM4,Duration_Median,RMS_Mean,RMS_Standard_deviation,RMS_Root_amplitude,RMS_Root_mean_squared,RMS_Root_standard_squared,RMS_Peak,RMS_Skewness,RMS_Kurtosis,RMS_Crest_factor,RMS_Clearance_factor,RMS_Shape_factor,RMS_Impulse_factor,RMS_Max_Min_difference,RMS_Central_moment_3rd_order,RMS_Central_moment_4th_order,RMS_Central_moment_5th_order,RMS_Central_moment_6th_order,RMS_FM4,RMS_Median
500,78.61967213114754,9.029511173017594,78.36407111171084,79.13649548743479,618.075788233126,100.0,0.4235806732661913,-0.1647453321668095,1.263639479914522,1.2760950086098304,1.0065737154872016,1.2719462863338755,39.9,311.8378701036655,18847.295207625404,177452.153796074,6371091.116626102,2.83525466783319,78.8,77.46065573770491,156.30398427810263,54.56509382712777,174.4450878887812,1362.4596911468611,943.5,4.754423595091903,21.992917233942425,5.4085787763857,17.291274216244933,2.252047652158822,12.180377134875451,943.4,18155491.82549712,14917537741.712816,12315378951031.18,1.0224716682980082e+16,24.99291723394243,39.8,2084168.37704918,8032122.670717567,518218.0520341175,8298117.402239311,64810368.75147496,56700000.0,5.535066898956521,32.87650030120898,6.832875127158247,109.41340190184478,3.981500484134589,27.20509562681175,56699269.0,2.868229327693223e+21,1.4932461446923832e+29,8.026199932527119e+36,4.361518948884586e+44,35.87650030120898,118000.0,50.81967213114754,43.09216512284419,44.323932600304815,66.63012659819732,520.39792466919,297.0,3.342286862106696,15.510702946237576,4.457443129157064,6.7006689744392745,1.3111089427387217,5.844193548387096,297.0,267447.57709235576,63828725.50427107,15109642387.480604,3681553817044.142,18.51070294623758,41.0,398.5081967213116,367.4645156483584,339.67069781783687,542.0691405298351,4233.695329142143,2158.8,2.661360574085757,8.4366244250998,3.982517798172245,6.355567359412763,1.36024589955654,5.4172035048747365,2158.7000000000003,132053507.7080914,208525652961.4332,328730163058966.1,5.451078759009016e+17,11.436624425099795,290.5,47.7967213114754,37.594750100936174,41.71921822350425,60.81029356349703,474.9435755960912,177.4,1.7369475874983833,3.0776156412984355,2.917269258283749,4.252236919915589,1.272269140956688,3.71155165317602,172.3,92292.90601874166,12140652.83263662,1384702193.6004417,172688964227.2942,6.077615641298435,35.4
1000,87.28333333333335,14.801060397447506,86.6084513067102,88.52938306950222,216.85181576366844,100.0,-0.7032081503558519,-1.314480249063788,1.129568472441432,1.154621731381222,1.0142759183063077,1.1456940996753866,37.0,-2280.1445925926005,80891.92475810194,-1490671.141494655,39188577.00843326,1.685519750936211,95.0,47.93333333333334,24.16855165062418,43.99158184366667,53.68168526912445,131.49273744203518,74.1,-0.3184597757794228,-1.4546655935111643,1.38035904850065,1.6844131739415489,1.11992389295809,1.545897079276773,64.3,-4495.794592592604,527260.1817518518,-10319504.931172447,611555398.2982421,1.5453344064888357,51.8,13480236.666666666,17471168.17560164,7446260.725032583,22067136.153327644,54053223.66017591,50200000.0,1.3584515527993697,0.3919279578168861,2.274876071421258,6.74163877061669,1.636999163960844,3.723970227031128,50197670.0,7.244526196221063e+21,3.1603442818308965e+29,1.0956807810961545e+37,4.107723974636212e+44,3.391927957816888,7335000.0,73.16666666666667,50.09130552190559,59.03761539043068,88.670739254841,217.19806628973475,142.0,-0.3145886891196349,-1.3318343433464035,1.601430203394267,2.4052461987314038,1.211900764303066,1.940774487471526,138.0,-39539.40740740745,10502400.58101852,-184771858.3127575,47676360249.252594,1.668165656653596,92.5,540.7666666666667,365.0665631847917,445.5030947112606,652.4585682886948,1598.1905706141556,1054.3,-0.245644429949502,-1.32313975204966,1.6158880444551105,2.366537993823169,1.2065436139222612,1.949639400850644,1012.2,-11951518.628740732,29784142328.535755,-2519919632721.1523,7209016826765269.0,1.67686024795034,658.7,20.55,7.515040474497348,19.824479765375457,21.881003937967137,53.59729470784883,30.3,-0.0343481992903054,-1.7344794968883634,1.384762787205779,1.528413373697736,1.06476904807626,1.4744525547445255,18.700000000000003,-14.577999999999465,4036.402639583334,-855.1189499999346,321341.448054224,1.2655205031116366,21.25
1500,85.04166666666667,15.286910864149434,84.31037602860299,86.40914549965615,181.42224340629735,100.0,-0.5210859525914074,-1.407240124531894,1.1579820985258786,1.1869755079753568,1.016128949067466,1.1767117841372103,37.55,-1805.1102962962996,86864.57867905097,-1158955.9548473272,37800874.631775625,1.5927598754681054,90.75,36.766666666666666,22.047792607385908,31.0863074675845,43.06155984024295,93.84147505646327,61.55,-0.23030736873066504,-1.477332796755582,1.44538657487999,2.189764774489343,1.1935837123259483,1.7299797896383864,56.5,-2810.3162962963006,381888.45650925924,-5718075.180536222,376848559.73442537,1.5226672032444184,39.65,20400959.999999996,27749906.22621723,9242604.192538138,34446450.03137432,67578912.92725906,65650000.0,1.0326426300045703,-0.5540360210915571,2.0034142978051306,7.044176778493004,1.6754336760135677,3.346154280739887,65648310.0,2.3058840194430395e+22,1.7265898546203222e+30,7.57502689642672e+37,4.363599618767611e+45,2.4459639789084435,4099500.0,85.75,74.4998964840371,61.63364449321337,114.07118060953593,229.385000872911,188.0,0.1042712752649626,-1.4159171716732017,1.639595429840202,3.02421105785244,1.315128120952707,2.1602177522103396,185.5,233324.0000000002,77029886.54976854,6097583025.370377,1205255394230.667,1.5840828283267983,76.25,623.9666666666667,521.4278235306742,451.13980122589186,815.9952324979122,1647.394791672607,1338.25,0.09491817395080457,-1.4115698760248299,1.635992606175313,2.958973277353157,1.2958467987408593,2.121791182866991,1316.0,61823149.53459264,173176992062.47592,76606755158680.67,1.2187156665650677e+17,1.58843012397517,577.8,18.775,4.614841647222787,18.39053219301683,19.483627860599587,41.59577545366053,24.700000000000003,-0.017174099645151937,-1.6172397484441816,1.2513102986171596,1.3274097264730877,1.0349213411920135,1.2989909832546158,11.450000000000003,-7.288999999999729,2024.684019791667,-427.5594749999672,160699.312734112,1.3827602515558182,19.125
2000,82.8,15.77276133085136,82.01230075049578,84.28890792981008,145.9926710489263,100.0,-0.338963754826963,-1.5000000000000002,1.186395724610325,1.2193292845694916,1.0179819798286245,1.207729468599034,38.1,-1330.0759999999984,92837.2326,-827240.7681999992,36413172.25511799,1.4999999999999998,86.5,25.6,19.92703356414764,18.18103309150233,32.44143441136145,56.19021267089136,49.0,-0.1421549616819073,-1.5,1.51041410125933,2.695116375037137,1.2672435316938069,1.9140625,48.7,-1124.8379999999968,236516.73126666667,-1116645.429899997,142141721.17060864,1.5000000000000009,27.5,27321683.33333333,38028644.27683282,11038947.660043694,46825763.90942099,81104602.19434221,81100000.0,0.7068337072097712,-1.5000000000000004,1.731952524189003,7.3467147863693185,1.7138681880662914,2.9683383344486463,81098950.0,3.887315419263972e+22,3.137145281057555e+30,1.4054373011757285e+38,8.316426840071601e+45,1.4999999999999991,864000.0,98.33333333333331,98.9084874461686,64.22967359599606,139.47162196423088,241.5719354560873,234.0,0.5231312396495601,-1.4999999999999998,1.6777606562861371,3.643175916973476,1.418355477602348,2.3796610169491528,233.0,506187.4074074078,143557372.51851857,12379937909.05351,2362834428212.081,1.5000000000000002,60.0,707.1666666666666,677.7890838765569,456.77650774052313,979.5318967071296,1696.599012731058,1622.2,0.4354807778511111,-1.4999999999999998,1.6560971678955156,3.551408560883145,1.3851499835594574,2.2939429648833376,1619.8,135597817.697926,316569841796.4161,155733429950082.5,2.365341164862483e+17,1.5,496.9,17.0,1.714642819948225,16.95658462065821,17.086251783232036,29.594256199472223,19.1,1.526972847134152e-15,-1.4999999999999998,1.11785781002854,1.1264060792484396,1.0050736343077669,1.123529411764706,4.200000000000001,7.697546304067751e-15,12.965400000000011,5.684341886080803e-14,57.17741400000009,1.5,17.0
2500,79.32499999999999,15.011380665425678,78.59349936792431,80.73293994194228,127.5686957446332,95.05,-0.16948187741348114,-1.75,1.1769212043767818,1.2089354236422927,1.0177383330525753,1.1978001331129646,33.3,-665.0379999999981,67035.80575312498,-413620.38409999927,22393164.160884183,1.25,81.175,31.650000000000002,28.513516782073822,20.190329968195584,42.667361605301636,65.49630952464803,61.9,-0.07107748084095354,-1.75,1.462291084332937,3.0322711901882884,1.3351242698156278,1.9490736903183024,61.45,-562.4189999999911,1065510.609683333,-558322.7149499836,1374878321.8181643,1.2500000000000002,32.6,13956099.166666664,19309064.63841641,5675818.226871049,23830075.11454476,41142301.32193801,41140000.0,0.3534168536048856,-1.7500000000000002,1.5730827739011455,5.560217465851896,1.5634244623290683,2.483297047125765,41138960.0,1.943657709631986e+22,1.568572700904319e+30,7.027186505878642e+37,4.158213420056781e+45,1.2499999999999996,727257.5,65.66666666666666,65.4542437230843,42.38040123507267,92.71950085123785,153.28981365433367,149.5,0.26156561982478005,-1.75,1.545903442905471,3.4045501131357563,1.405653189380641,2.1746789933230612,148.5,253093.7037037039,72302974.25925928,6189968954.526755,1181954085018.0405,1.25,46.5,477.3083333333333,460.51954193827845,301.6001481272252,663.2609518839258,1093.6584933621336,1056.45,0.21774038892555556,-1.75,1.5351294652627767,3.4513199880399537,1.3937065477722972,2.1384849194996605,1053.15,67798908.848963,160035498631.49124,77866714975041.25,1.1837064091230248e+17,1.25,372.17499999999995,24.125,1.432321409974112,24.098000518132963,24.178702312074588,36.90917232906959,25.75,7.63486423567076e-16,-1.75,1.076978242127384,1.0817786680698975,1.0028752626085575,1.080164705882353,3.249999999999999,3.848773152033876e-15,7.357203125000002,2.8421709430404014e-14,29.745237382812537,1.25,24.125
3000,75.85,14.249999999999996,75.17469798535284,77.17697195407449,109.14472044034012,90.1,7.071932365440474e-16,-2.0,1.1674466841432387,1.1985415627150935,1.017494686276526,1.1878707976268952,28.499999999999996,2.273736754432321e-12,41234.37890624996,7.566995918750762e-10,8373156.066650378,1.0,75.85,37.7,37.1,22.199626844888844,52.893288799241816,74.8024063784047,74.8,2.137271480604352e-16,-2.0,1.414168067406544,3.36942600533944,1.4030050079374488,1.984084880636605,74.2,1.4551915228366852e-11,1894504.4880999995,2.9802322387695312e-08,2607614922.46572,0.9999999999999996,37.7,590515.0,589485.0,312688.79369840334,834386.3196685334,1180000.4495338127,1180000.0,0.0,-2.0,1.414213023613288,3.7737201453344738,1.412980736591845,1.998255759802884,1178970.0,0.0,1.2075108288665089e+23,0.0,4.196010354597891e+34,1.0,590515.0,33.0,32.0,20.53112887414927,45.967379738244816,65.00769185258002,65.0,0.0,-2.0,1.414046229524805,3.1659243092980365,1.3929509011589338,1.9696969696969695,64.0,0.0,1048576.0,0.0,1073741824.0,1.0,33.0,247.45,243.25,146.42378851392732,346.9900070607221,490.7179739932093,490.7,0.0,-2.0,1.4141617626300376,3.3512314151967617,1.402263111985137,1.983026874115983,486.5,0.0,3501155466.5664062,0.0,207165338356684.2,1.0,247.45,31.25,1.1499999999999986,31.23941641560772,31.27115284091714,44.22408845866696,32.4,0.0,-2.0,1.036098674226228,1.0371512568913557,1.0006768909093484,1.0368,2.299999999999997,0.0,1.7490062499999914,0.0,2.313060765624982,1.0,31.25
3500,72.5,2.200000000000003,72.48330650106337,72.53337162989185,102.57767788364094,74.7,0.0,-2.0,1.0298707797724278,1.0305821244358395,1.0004602983433355,1.030344827586207,4.400000000000006,0.0,23.42560000000012,0.0,113.37990400000088,1.0,72.5,33.3,5.900000000000002,33.03657987500748,33.81863391682165,47.82677074609993,39.2,1.799026300621055e-15,-2.0,1.15912428918371,1.186563504706346,1.0155745920967465,1.1771771771771773,11.800000000000004,3.694822225952521e-13,1211.736100000002,2.137312549166381e-11,42180.53364100009,1.0000000000000002,33.3,26950.0,10050.0,25977.99964008637,28762.91014483757,40676.897620147975,37000.0,0.0,-2.0,1.2863788752140868,1.424282104573814,1.0672693931294088,1.37291280148423,20100.0,0.0,1.020150500625e+16,0.0,1.0303775093937655e+24,1.0,26950.0,21.5,2.5,21.427078252031315,21.64486082191336,30.610455730027933,24.0,0.0,-2.0,1.108808238475818,1.1200780487990596,1.006737712647133,1.1162790697674418,5.0,0.0,39.0625,0.0,244.140625,1.0,21.5,175.8,17.700000000000003,175.35334470447657,176.68879421174395,249.8756890935971,193.5,-2.2961931130434e-15,-2.0,1.095145851570584,1.1034862227812423,1.0050557122397266,1.1006825938566551,35.400000000000006,-1.318767317570746e-11,98150.62410000007,-6.984919309616089e-09,30749609.02428903,1.0000000000000002,175.8,18.1,3.7,17.90889383614004,18.474306482247176,26.12661478263114,21.8,-7.715209457841688e-16,-2.0,1.1800172320919673,1.2172722782022265,1.0206799161462528,1.2044198895027625,7.4,-3.5527136788005016e-14,187.41610000000003,-8.526512829121202e-13,2565.726409000001,1.0,18.1
4000,80.53,11.64354327513751,80.10973372063022,81.36739518996538,257.30629607531955,100.0,0.1657268413183353,-1.1922641301462056,1.228993502453087,1.2482877592470083,1.0103985494842342,1.2417732522041476,38.1,261.6063839999996,33225.81343376999,87242.56562598693,10456468.885532616,1.8077358698537949,76.7,58.17999999999999,26.49535053551849,51.51519350030861,63.92899185815463,202.1612227901286,80.5,-1.1646141323119517,-0.1228358427908147,1.2592095958374103,1.562645785257853,1.0988138854959546,1.3836369886558957,80.2,-21661.626575999988,1417892.54770512,-71878546.19009486,4111313440.780843,2.8771641572091866,70.2,4991744.0,12166734.108503563,1567626.2394311274,13150928.751558196,41586888.20151851,41300000.0,2.615269234269295,4.947786569867853,3.140462607639521,26.345565646430664,2.6345358959830865,8.273661469818965,41298160.0,4.710190325860476e+21,1.741575331083195e+29,6.308159462005332e+36,2.2911271175347004e+44,7.947786569867853,79950.0,53.3,39.89498715377661,44.63979666305675,66.57702306351644,210.535032714273,129.0,0.5045607282234073,-1.100392934822108,1.937605408955132,2.889798109379798,1.2490998698595954,2.4202626641651035,127.0,32038.224000000017,4812127.1537,220002605.4307201,21618358244.24491,1.8996070651778911,34.5,428.6,320.2390575804269,364.752003706301,535.024311597146,1691.8954282106208,1037.8,0.6600878817262619,-0.9324056691023914,1.9397249386704989,2.845220833483449,1.248306839937345,2.4213719085394305,1009.9,21678271.787999984,21745156059.38085,8967916466071.85,6403898549072897.0,2.0675943308976086,263.6,28.08,10.515683525097169,27.25281264065218,29.98442929255116,94.81909090473287,55.9,1.587844430140838,2.1554516844373595,1.8643009494893696,2.0511644334506483,1.067821556002534,1.9907407407407405,38.7,1846.377383999999,63040.07923951997,1633832.562678786,46705191.79451898,5.15545168443736,28.45
4500,79.39357142857143,8.411429246329465,79.14091652490356,79.89787141735754,232.40409984052278,92.65,0.2196966976986473,-1.4573578166129395,1.1583052245758498,1.1697349583586936,1.006293135195976,1.1658848006183207,25.45,149.81435818075735,17072.566780775036,44876.59059799373,5246206.970025673,1.5426421833870607,76.05000000000001,59.71857142857142,25.542472574601135,54.869815332624086,64.96860822696269,188.4012847777175,85.2,-0.8438614794126171,-0.6606834561301282,1.310580544127156,1.5533355077558806,1.0881867610436808,1.4256104719398879,73.5,-14719.618223860052,1038254.2551199486,-42913148.68560314,2451353727.545944,2.3393165438698724,68.5,2592786.285714286,6174275.5275103515,857338.3064766653,6708343.0019223355,21145007.900090188,20887500.0,1.564681441796139,1.736141410540407,2.4639039993215377,14.78787562652698,2.0028151052753453,5.362140286796275,20877630.0,2.3550967078834188e+21,8.707876738713826e+28,3.1540797311546713e+36,1.14556355876787e+44,4.736141410540407,83975.0,47.364285714285714,32.19452570383104,41.132604055564414,57.352414552079516,168.93461932248275,109.5,0.6028109769213936,-0.6695920334263505,1.9038131215740517,2.640899264869814,1.2054027664547946,2.2963382286342755,104.5,21170.313166180764,2903013.553942878,126211390.44606748,11849223522.851564,2.330407966573649,34.75,349.2071428571429,220.0466835495629,310.343596852469,415.1305864616463,1236.509370569434,773.0999999999999,0.6169233796890784,-0.44248138044364116,1.8308660677957636,2.41583061440721,1.1712646682566552,2.152815461338069,715.35,11333060.185451886,11187005295.795319,4524482730343.371,3217768840348149.5,2.557518619556359,265.35,29.732857142857142,11.219171226652362,28.554215594961374,31.77921003811727,91.82376051916684,48.45,0.3270661618383679,0.664268507074625,1.5427421715161866,1.7122201427213626,1.0687718055064643,1.6485337750130649,35.3,131.95940337026218,53475.33403704445,402307.5413442899,32748108.702123664,3.6642685070746253,33.975
5000,78.25714285714287,5.17931521752142,78.17209932917689,78.42834764474969,207.501903605726,85.3,0.2736665540789593,-1.7224515030796732,1.0876169466986128,1.0911821574703788,1.0021877209077177,1.0899963490324935,12.799999999999995,38.02233236151512,919.3201277800885,2510.615570000539,35945.05451872923,1.2775484969203266,75.4,61.25714285714286,24.589594613683776,58.224437164939566,66.00822459577076,174.64134676530642,89.9,-0.5231088265132827,-1.1985310694694418,1.3619514924169016,1.544025230253908,1.0775596365914069,1.4675839552238803,66.80000000000001,-7777.609871720118,658615.9625347772,-13947751.181111423,791394014.3110462,1.8014689305305585,66.8,193828.57142857145,181816.94651713935,147050.37352220318,265757.25228647504,703127.5986618645,475000.0,0.5140936493229831,-1.4755037487870395,1.7873453910035546,3.230185606623295,1.3710943145676042,2.450619103773585,457100.0,3089906361516035.5,1.665957047715763e+21,3.040111331567931e+26,1.0396364313720625e+32,1.5244962512129607,88000.0,41.42857142857143,24.494064253885465,37.625411448072086,48.1278060406426,127.33420593069248,90.0,0.70106122561938,-0.2387911320305931,1.8700208341929716,2.3920004203598304,1.1617056630499936,2.172413793103448,82.0,10302.40233236151,993899.954185756,32420175.46141488,2080088801.4582183,2.7612088679694065,35.0,269.81428571428575,119.85430951869893,255.935189998637,295.23686132614654,781.1233129282468,508.4,0.5737588776518949,0.0474429082151091,1.7220071969210284,1.986440395330972,1.0942224965759653,1.8842590141367077,420.8,987848.5829037884,628854532.2097842,81048994614.89201,31639131623401.76,3.047442908215109,267.1,31.385714285714283,11.922658928207555,29.855618549270567,33.573990783683385,88.8284301336008,41.0,-0.9337121064641024,-0.8269146702881094,1.2211833935430034,1.3732758519920771,1.0697220550103947,1.3063268092853892,31.9,-1582.4585772594746,43910.58883456892,-829217.4799902061,18791025.609728348,2.17308532971189,39.5
