Energy_Central_moment_3rd_order,Energy_Central_moment_3rd_order.1,Energy_Central_moment_3rd_order.2,Energy_Central_moment_3rd_order.3,Energy_Central_moment_3rd_order.4,Energy_Central_moment_3rd_order.5,Energy_Central_moment_3rd_order.6,Energy_Central_moment_3rd_order.7,Energy_Central_moment_3rd_order.8,Energy_Central_moment_3rd_order.9,Energy_Central_moment_3rd_order.10,Energy_Central_moment_3rd_order
85772273352.76965,0.0,1.7056221957031084e+18,,1.7350632613778342e+17,1334321964532177.0,-3700102186755413.0,4711493555632377.0,168726411169363.88,4.171437597477653e+20,9514940806582032.0,2.0610216983309536e+17
-237464738250.4974,0.0,-3485319771362.483,,1.270707826714894e+19,3.076352242877288e+16,-3494540954157890.0,5977528025847348.0,-2796493514583.3354,5.561916796636871e+20,7768338808718749.0,1.7938442296157603e+17
44680164845714.9,0.0,4.386063678105022e+22,,3.4411441078967337e+19,-272289630278141.7,-3288979721560367.0,2139544155717834.5,1068864640912741.4,6.952395995796089e+20,7359892184708485.0,1.928167188501601e+17
20628127916656.68,0.0,1.124806241907013e+20,,2.759078718297679e+18,6.288100854188368e+20,-3083418488962844.0,7188970178602409.0,118475112221714.56,8.342875194955306e+20,1.0171062045394286e+16,3.072289537685526e+17
47016067579179.73,0.0,59110755750.0,,3.974809636119784e+18,4.777299322121911e+20,-2877857256365321.0,2.055313501260601e+16,202914088120822.28,9.733354394114524e+20,1.5516991757729916e+16,2.0742445629138835e+17
6217751675699626.0,0.0,7842744715812474.0,,4.999464312495736e+18,6272861849334607.0,-2672296023767798.0,5749080154239894.0,10081069762.926777,1.112383359327374e+21,0.0,2.272190776374763e+17
35206882626188.98,0.0,1.5685430320869196e+16,,3.428592286567593e+18,2.6815820168410245e+18,-2466734791170275.0,-1300672632872708.5,-4689442048.576266,1.251431279243296e+21,2.5608856176e+16,2.243539963252596e+17
243235330368.2086,0.0,2.352811592592592e+16,,2.6784369850545326e+18,-92257136575286.1,-2261173558572752.5,-4641662953504775.0,-7816285309.371096,6.25715931341648e+20,1.6015650285042072e+16,2.0262801088239526e+17
54079697562158.125,0.0,0.0,,3.019079242995888e+19,2.683079674581492e+19,-2055612325975228.8,-9531058729006868.0,13694392895.71182,583440000000000.0,1.7563316560128e+16,3.197585991675938e+17
234689220298784.75,0.0,717676590000.0,,7.006404316611238e+19,1.911728352796569e+16,-1850051093377706.5,-1.0165364560394612e+16,2414918487287016.5,2.4469643440301525e+23,2.386034076988339e+16,2.082171952600213e+17
63807784138755.32,0.0,1435353180000.0,,3.1777696716652774e+18,3095574697839332.5,-1644489860780183.5,-9885363545800676.0,2716831491830538.5,4.893928682225905e+23,2.9914545034342496e+16,2.6614965273111507e+17
8534539473225.244,0.0,4635937749.271131,,4.205325249389252e+18,1.6914094472018282e+17,-1438928628182660.5,-8475285537293787.0,139845465020243.86,7.340893020421658e+23,2.897209303680088e+16,3.641940373967704e+17
36832212835924.25,0.0,2979977667.638476,,1.9216909919432266e+19,5.674365601852136e+20,-1233367395585138.0,-4011904422905418.5,-1942243880951467.2,8743696441959274.0,2.8029641039259268e+16,3.000117499535728e+17
38428886996841.21,0.0,1986651778.4256504,,1.574537813686377e+20,-869507180940216.4,-1027806162987615.0,-61537861216527.7,-1893571949030731.2,-1938190039407.408,1.9024311728e+16,2.113432817586676e+17
-82604084071.46587,0.0,993325889.2128252,,1.31201267304769e+20,-651212159486465.0,-822244930390092.0,3208175549693406.5,-1761539005578692.8,0.0,0.0,1.94090974086924e+17
-329840927209.9538,0.0,0.0,,2.3487444294631657e+20,4436687892666645.5,-616683697792569.0,9123513443265436.0,4921517211502930.0,0.0,4.30640168364103e+17,2.7982287171765146e+17
2971408010165.539,0.0,2.700408645026914e+19,,5.340316011993608e+20,6.8442357598757e+20,-411122465195046.0,1.4166271005251896e+16,8.069849928298064e+16,0.0,0.0,2.8283999479352227e+17
71521080896297.73,0.0,5.400817290053828e+19,,1.2770097491225389e+20,8189930047996290.0,-205561232597523.0,3.081974551055847e+16,12846953647072.45,776912699199129.0,4423746554250000.0,1.2929848571010413e+17
267146001832176.0,0.0,8.101225935080741e+19,,,4149111180253328.0,0.0,4.145592886693391e+20,-4213807641630295.0,3382805834311066.5,0.0,1.5993264117307146e+17
51188445000000.0,-223103120370370.25,1.0801634580107656e+20,,,3185698167930810.5,0.0,1.4463998982755285e+19,7472850411281251.0,4118897876986927.0,4.720563724019012e+16,6.915222232650438e+17
735106137940688.2,-446206240740740.5,1.350204322513457e+20,,,1.5430253151402575e+18,0.0,-3.214542773179464e+16,0.0,-3631278615622.558,3.896081054885874e+16,1.227231700500008e+18
-42737407407.40747,5440161270557076.0,1.6202451870161483e+20,,,-878447025873749.8,0.0,1.2454816720412662e+17,0.0,-5536551744000.0,4.607660661299257e+16,7.370656123118619e+16
0.0,2719652533526538.0,9.477837899829404e+20,,,3238544320380556.5,0.0,2.0738352973860164e+16,0.0,1500848239067.0547,1.359481010414599e+18,3.3973934573117005e+17
1758122752962.9602,-856203504000.0,7.108378424872053e+20,,,6625627817935859.0,0.0,-1.2486202871939464e+17,-776036624692209.6,0.0,1.329026036669429e+16,5.309537479000209e+16
708265175177842.6,-794974529708.9948,4.738918949914702e+20,,,1.321344703405616e+16,2.86090777676565e+16,-3305730218658706.0,-1260200309829574.8,0.0,4.789894112303999e+16,1.22515754182158e+17
837047239873842.1,-733745555417.9894,2.369459474957351e+20,,,8.25641649568461e+16,5.7218155535313e+16,-1.6589686909904765e+17,-1377166782546726.0,0.0,2.4939302493861508e+16,3.2242664131741194e+18
1124206983685185.6,-672516581126.9841,0.0,,,2588304067512759.0,8.58272333029695e+16,1.367364599372463e+20,-1611388395650275.0,0.0,6.154742784828928e+16,9.47615886557549e+18
6.444922717440757e+19,-611287606835.9788,0.0,,,447586410912596.8,1.14436311070626e+17,1.4098016088538778e+17,1304793102079678.0,3313908000000.0,-2.1069655962752e+16,1.8448988410906665e+18
1.931891243318076e+20,-550058632544.9735,3.6471190886995297e+18,,,-107266327111670.88,1.430453888382825e+17,-3.4879657161471974e+17,1650138651753817.5,-259788427380.75,2.350465275460752e+19,5.67387370765202e+18
5.798512784878961e+18,-488829658253.96826,-399905680740.7415,,,4019359859647437.5,1.71654466605939e+17,-9.48077577543774e+17,3901994403748251.0,386013291925.54913,8.18607146443613e+16,6.914393022774679e+18
2.6770461494939e+19,-427600683962.96295,36859669882259.27,,,8418493221404752.0,2.002635443735955e+17,1.85448798379616e+17,3075038986341703.5,2583630427822.45,1.6124594239760246e+17,6.565870504972527e+18
0.0,-366371709671.9576,74119245445259.3,,,8559727654560627.0,2.28872622141252e+17,1.7081821888859034e+18,-1857284228696928.8,5.817332221932947e+16,1.5900962862137712e+17,1.2969986596352866e+19
0.0,-305142735380.9524,49412830296839.53,,,6.371429088001122e+16,2.574816999089085e+17,2.967493239346712e+18,1418148734565924.8,-1000473555556.281,0.0,1.1091664010786064e+19
6.636400443348279e+21,-243913761089.94705,24706415148419.77,,,6314595820128466.0,2.86090777676565e+17,2.906553075367375e+18,5562197218873224.0,65436608858.11252,0.0,1.7859466186074653e+19
3.3182002216714995e+21,-182684786798.94177,0.0,,,1082066789439740.0,3.146998554442215e+17,6.787865756744015e+18,1.5709371395160724e+16,5251271392429.056,8.268801640414574e+16,1.1180710998664309e+19
-5280000000.0,-121455812507.93652,0.0,,,9430686484059198.0,3.43308933211878e+17,1.0506311168391109e+19,7357997315588061.0,10437106176000.0,9.131929806059229e+16,1.609869687501147e+19
-1390036464528000.0,-60226838216.93115,2.293501682090185e+19,,,5.407987916757376e+16,3.719180109795345e+17,1.362505611924657e+19,-3205488572852917.0,0.0,7.382641546998277e+16,2.0001632752470053e+19
18205525611647.105,1002136074.0740734,2.4919518856186896e+19,,,2.0720386925177632e+17,4.00527088747191e+17,1.4228283038583712e+19,2.0279350781824064e+16,29834992461888.0,1.1875765098167578e+17,2.3708646955321225e+19
35573200204462.164,957319151.7866776,2.690402089147194e+19,,,8.613559213739512e+17,4.291361665148475e+17,1.8630616931645075e+19,38337684740740.73,0.0,1.0712489186243774e+17,4.47145854001758e+18
85400771943926.73,912502229.499282,2.8888522926756987e+19,,,1.7708826326474345e+18,4.57745244282504e+17,2.7874556781746524e+19,5169326064592596.0,1.1078372461376989e+17,9.549213274319971e+16,3.21259920867382e+18
7492947847199.741,867685307.2118864,0.0,,,1.444005026973656e+16,4.863543220501605e+17,3.0982043936348574e+19,3875260318203263.0,5.541600527868245e+16,1.5574196987186483e+19,6.65700993700997e+18
18991653848977.12,822868384.9244908,1.1425234779531452e+18,,,3.437806282275006e+17,5.14963399817817e+17,3.758040706802045e+19,2581194571813927.5,48285943595000.0,3.105290184162977e+19,6.133716780437194e+18
13066197243548.965,778051462.6370951,2.2850469559062904e+18,,,5.452028042594154e+18,5.435724775854735e+17,3.818794212686049e+19,1287128825424593.0,1251900348498892.2,2.2517157186725347e+17,4.741536147616122e+18
1.6782159100335116e+16,733234540.3496995,1.8280375647250324e+18,,,1.2569955643602163e+18,5.7218155535313e+17,3.552620919148052e+19,-6936920964740.735,10135568423259.268,1.3520090706910044e+23,8.175082473501784e+18
8056390146404728.0,688417618.0623038,1.3710281735437742e+18,,,1.8934978414704896e+17,6.007906331207866e+17,4.026923531803583e+19,1.0667781600495176e+18,-3825160601352.7646,1.45956339682071e+17,6.541085257195735e+18
962746862607557.6,643600695.7749081,9.140187823625162e+17,,,1.89144215638842e+16,6.29399710888443e+17,3.4636103072356254e+19,2.13356325702e+18,3620058034985.426,2.3485486741451075e+17,4.295344440513911e+18
3.113264561802024e+16,598783773.4875125,4.57009391181258e+17,,,1.8370553159153508e+16,5.3948546647580826e+17,3.017021278640801e+19,3817690759259260.0,3017622166145.4043,3.3897813286881286e+17,4.791222452265452e+18
9.518679127698892e+17,553966851.2001169,0.0,,,5.124482849995616e+18,4.495712220631736e+17,2.7625200544732635e+19,2863462356444445.0,5913840074074.077,3.192167197685254e+17,4.908223971051747e+18
701357180563226.6,509149928.9127212,-202450948074.074,,,1.0967172401794244e+21,3.596569776505389e+17,2.498553551316155e+19,1909233953629630.0,0.0,3.3237995669882224e+16,2.0875680730806084e+19
45526602378344.42,464333006.62532544,34796923611.90724,,,1.6215415635635656e+18,2.6974273323790413e+17,2.4035036124005708e+19,955005550814815.0,32130560543472.0,5.208834454386618e+16,6.700855296670226e+18
9489341371286402.0,419516084.3379298,889938092.6245929,,,7.069729213301939e+17,1.7982848882526938e+17,2.01807713322665e+19,777148000000.0,0.0,1.269929897999896e+17,6.229552285937766e+18
124538792084736.0,374699162.0505341,0.0,,,1.3681704995474462e+16,8.991424441263469e+16,2.0853975467471925e+19,582861000000.0,4373056913580.2446,1.5666795935954115e+17,5.708702023169461e+18
2491463543084778.5,329882239.76313853,-43692487.42262863,,,6.116489042038806e+17,0.0,2.1220449738148286e+19,388574000000.0,8746113827160.489,2.820902032796944e+17,7.697110310000125e+18
363016732081874.1,285065317.4757428,12766532462058.018,,,1.6081178342035016e+18,1762818.75,2.362338979924749e+19,194287000000.0,13119170740740.734,3.2514685233263034e+17,4.9966038183037e+18
37869358491533.53,240248395.1883471,11106224127.629463,,,2.6273701535747064e+16,3525637.5,2.6606292644829667e+19,0.0,0.0,6.310071865879459e+17,1.049406718795814e+19
7838347910125290.0,195431472.9009515,1558485422514.2986,,,3.232516529247396e+17,5288456.25,2.242833377128666e+19,896495586000000.0,0.0,1.021100404234184e+18,1.5225195224832582e+19
610738899212724.8,150614550.6135558,779242711257.1493,,,6.647752285121906e+16,7051275.0,1.901880755880947e+19,31684125925925.94,0.0,1.282052740231574e+18,1.640787089476245e+19
1.5086209779994548e+16,105797628.3261602,0.0,,,5.239100589696204e+19,8814093.75,1.402580232127933e+19,3145162860443.2896,0.0,9.536555935248748e+17,1.571542412344844e+19
1734973880052696.8,60980706.03876448,38822177500.0,,,7.191371336924691e+17,50167741.85528114,1.7509137706865371e+19,16116271652908.758,0.0,1.086132928641414e+18,1.5183782673456818e+19
1829781530746695.2,16163783.75136888,270033389.93238115,,,8.978344239186417e+17,91521389.96056227,1.7183215763350591e+19,11749356194169.416,0.0,1.879051129724237e+18,1.2436508841553418e+19
2430182197001494.0,-28653138.536026835,0.0,,,1.4869431764203302e+18,132875038.06584343,3.090579600967046e+19,15896484252644.52,108865056279883.38,1.5251770174020746e+18,1.1991106871483574e+19
3679666022753095.0,-73470060.82342255,-180775923.3853334,,,1.1763046943118948e+18,174228686.17112458,3.201372500660333e+19,12490732740444.404,55924209701332.02,1.7671888930725056e+18,1.4471595779356492e+19
1.0573059431350102e+16,-118286983.11081828,0.0,,,1.287618859311409e+18,215582334.2764057,2.5760033010645803e+19,18240331895998.18,7794819551006.602,1.587197186169968e+18,1.2084521198560678e+19
2757977421536338.5,-163103905.39821374,0.0,,,1.2535900495755753e+18,256935982.38168687,1.9601628377793528e+19,3702726406581295.0,111351591000000.0,2.238179994571277e+18,1.0994881457096806e+19
1244658589501580.5,-207920827.68560943,0.0,,,1.531549851380263e+18,298289630.48696804,1.9334654187474903e+19,31417162672932.95,191630106000000.0,1.4214490966214764e+18,9.142142829413776e+18
1200096576087292.0,-252737749.9730052,0.0,,,1.4520548727796298e+18,339643278.5922492,1.9855492313293545e+19,15991403854913.393,122700713328000.0,1.410817814514713e+18,8.065478474113546e+18
973644637305848.0,-129283874.9865026,28369087488000.0,,,6.797332550116859e+17,380996926.6975303,2.4913407900681294e+19,1814500583665170.5,235703184074074.1,2.088113955657229e+18,7.637273451285651e+18
10667812669774.496,-5830000.0,0.0,,,5.321065836618818e+17,422350574.8028114,1.3928828258543663e+19,3902821074523152.0,0.0,7.536613931292026e+17,6.135959447633831e+18
7151698507437271.0,155658048.01097342,69893362500.0,,,2.8427506186129286e+17,463704222.9080926,7.600049725207632e+18,3609957154686236.0,273198304496000.0,1.331525580420319e+18,4.694205353233908e+18
39646506866187.5,317146096.02194685,139786725000.0,,,1.3439457298862674e+19,505057871.0133737,7.657872791035096e+18,4659385025357243.0,169528158074074.16,1.9025950186223544e+18,4.375897625257442e+18
1.1519432305285413e+19,397288537.36022514,8.327774720802733e+16,,,8.524243517973042e+16,546411519.1186548,7.898242395207511e+18,3587439773235991.0,687744651249936.0,1.6124942936773146e+18,4.026909362560946e+18
5.973140657742801e+17,477430978.6985034,1.6655535462932966e+17,,,8.139847503261851e+16,587765167.2239361,9.099059052925984e+18,3418798109734757.0,13640622750000.0,2.286480181898968e+18,2.7593726852353623e+18
1.4069418149478764e+20,557573420.0367817,2.49832962050632e+17,,,6.084322377934744e+16,629118815.3292172,1.0750690367175174e+19,1533291554130676.8,422310991092000.0,2.304518097916388e+18,2.710828806288264e+18
427647343264417.4,637715861.37506,3.3311056947193434e+17,,,1.772849147711382e+18,670472463.4344983,1.0086504723735757e+19,4724849792216115.0,211155495546000.0,3.212983627291224e+20,3.02653804825656e+18
109539656530280.6,717858302.7133383,1225883523.4074085,,,1.4091423504562226e+21,711826111.5397794,8.782842052000656e+18,2670524614811165.0,0.0,2.246827966628252e+18,2.632539907061348e+18
467318741984233.7,798000744.0516164,-134472656250.0,,,,753179759.6450605,1.0044598971262845e+19,4268687422703611.0,465770220654577.1,3.370163514159101e+20,3.0941790829163e+18
76672416857970.0,878143185.3898947,0.0,,,,794533407.7503418,9.213644204967088e+18,6935003649813206.0,2.289949718098684e+21,5.790419515603173e+20,1.581632826258757e+18
-107097976142477.7,958285626.728173,3.1495477961299424e+17,,,,835887055.8556229,1.1579655951334509e+19,1.2358976751966548e+16,500488085259259.5,1.571721409125247e+18,2.0991369098215265e+18
28061147873696.18,1038428068.0664512,6.299095592259885e+17,,,,877240703.960904,1.5096297390880549e+19,4354671911806842.5,316277267593081.44,5.138209118388087e+18,3.839799217349314e+18
-932296297293547.0,1118570509.4047296,0.0,,,,918594352.0661852,1.5266384610320468e+19,4326511233287841.5,145875317978845.4,1.8757337270569032e+20,3.487128746369013e+18
872909205690989.9,1198712950.743008,1.4419220952909615e+19,,,,959948000.1714664,1.8424498728404664e+19,1.3782121366147836e+16,84516218907676.2,1.0803921211672768e+20,3.1507492976050314e+18
3.491266211353569e+18,1278855392.0812862,1.081441579024286e+19,,,,1001301648.2767476,2.5484290789320528e+19,3701994616416825.5,205083059044793.3,4.951691134462333e+18,4.493108484304655e+18
-2217838445085014.5,1358997833.4195645,7.209610627576104e+18,,,,1042655296.3820286,2.57802653352833e+19,1.3110615644324554e+16,27315653187343.04,1.8055118674999608e+18,2.815551233891737e+18
-3508445614832862.0,1439140274.7578428,3.604805464909349e+18,,,,1084008944.4873097,2.2252023788420293e+19,1.557889874267296e+16,-18908659965872.656,8.38274391841537e+19,5.184372752194898e+18
2476955039794130.0,1519282716.096121,302242592592.59235,,,,1125362592.5925908,2.189428583546016e+19,1831887125931731.2,45194136750003.59,3.528443415424592e+18,5.89824159696084e+18
43153594962067.7,1599425157.4343994,251868827160.4936,,,,56302000835478.4,2.5574394353029243e+19,1591398806034092.5,84168668225811.44,1.93354584451724e+18,3.016763802076192e+18
-311819313238.40234,17856184510.5,201495061728.3949,,,,112602876308364.2,2.984583448462393e+19,7314422508275603.0,116305617892014.31,3.201302153110068e+18,4.271272896029063e+18
22819413883.379265,16232895009.545454,151121296296.29617,,,,168903751781250.0,3.2370809417360912e+19,1420837794688541.2,49101258199218.73,2.7368598081216856e+19,6.206833818849019e+18
4119203335409.651,14609605508.590908,100747530864.19743,,,,-9947763317954894.0,3.421125606110393e+19,3986875541874995.0,67075306743831.49,4.981366521460744e+18,4.2838377416599153e+18
1.0747582218513834e+16,12986316007.636364,50373765432.09872,,,,1431297621.09375,3.784725850301226e+19,1.4223828381589124e+16,70659669125350.89,8.310692654053184e+17,7.74485155976081e+18
4082959671248156.0,11363026506.681818,0.0,,,,-79409252573.82422,5.446088024521499e+19,2.924286400838976e+16,127775194514355.77,1.0290074220991112e+18,4.5484044543771054e+18
7315347883928333.0,9739737005.727272,3635895786407.4062,,,,-68149710535.31177,4.903698202570257e+19,2.439030806953528e+16,3474685221514923.5,1.1954607481221532e+18,3.243837536202005e+18
3.0553714797660578e+19,8116447504.772728,3272306207766.665,,,,-935685350759958.8,4.599194825027628e+19,1.3167214326436148e+16,133839370365470.42,4.461836107679198e+19,2.6651613406835727e+18
3540612322340733.0,6493158003.818182,2908716629125.925,,,,386745438595335.75,4.381836914514193e+19,75784039798339.25,176352444557312.25,2.346079820382502e+18,3.614666437364818e+18
151692008629.34528,4869868502.863636,2545127050485.1846,,,,528208891773507.6,4.28865146426167e+19,39344402750507.15,143424078980623.88,2.4357840262996e+20,2.2725517379094088e+18
3388724886012.346,3246579001.90909,2181537471844.444,,,,9.942370863542428e+20,5.253275528148282e+19,3.438443808132959e+19,1.2006579667341414e+17,3.040685250105672e+20,1.9376062202236805e+18
395345860654.7818,1623289500.954544,1817947893203.7031,,,,1233845037438459.2,5.101647860639275e+19,88439063753527.55,257631459253716.2,2.5049248159270976e+17,1.6173160546560737e+18
1572971507747402.5,0.0,1454358314562.9626,,,,1.7509765379686424e+16,5.047747659740892e+19,75675656635253.9,330087543751656.2,4.141280429065583e+20,1.928366358015607e+18
6.631366704745906e+16,1.58495839795875e+18,1090768735922.2222,,,,-4.367050408125869e+16,4.587418579711197e+19,49887042396339.96,385924675028338.8,1.4641149438792863e+18,7.789572520226121e+17
31656343777562.887,3.1699167959175e+18,727179157281.4814,,,,4.104957103487789e+16,4.392569782584667e+19,177019353646565.97,407632357707416.56,6.92566148615004e+19,6.801273881505311e+17
330168931630804.6,1.565842232064e+18,363589578640.7407,,,,4908681959368688.0,5.0269445075637486e+19,89903858757087.55,486514782559197.6,1.3224653723153252e+19,5.818942762387352e+17
1118303175111.3784,1.7194953453285925e+21,0.0,,,,-6063382240271891.0,5.422400384148068e+19,95856011481516.56,706141083218803.6,2.1312739154290123e+19,2.8115863180891284e+18
5860339246816769.0,5711595855977088.0,0.0,,,,-17860782705888.457,5.530460396088056e+19,85979643237188.7,856402566351972.2,6.529984189647191e+20,3.3484366146557266e+18
2.4192863670819983e+20,4.939124061254487e+19,0.0,,,,199396969684841.6,5.395618722795039e+19,123890014254208.0,811982537230550.8,2.4365216288846014e+21,3.0408571062631e+18
722784109878.1622,9.877676962923376e+19,1.9084425983703693e+17,,,,-25182187290206.91,5.225547948403144e+19,52474026388182.96,816791186098661.8,2.40039672266962e+21,2.487809213210468e+18
1324729991029860.0,1.4816229864592264e+20,3.8168851967407386e+17,,,,-7518596498633854.0,5.901370871224216e+19,23882025127917.246,2.2332888537607056e+17,1.0239953169468774e+19,1.1396156314996204e+18
1.684671859256488e+20,4.821670995195989e+22,-2899977513042.826,,,,3634273261010285.0,4.829420768059192e+19,34337922538044.883,976244281620960.4,5.506842096777339e+21,4.854692515243691e+17
2076450087337660.0,1444233823862.973,369743401749.27136,,,,184890986369017.03,4.528419168062808e+19,27950495663494.61,829941070808048.4,,1.2415385358780544e+18
4385233576342076.0,-1297334601865.5833,7945018608000.0,,,,-431286015764005.06,5.026061723093347e+19,38614453291974.95,776032601143348.8,,8.738104182216379e+17
1.499580854151166e+16,-4038903027594.139,0.0,,,,2.7130156672976087e+20,7.853324126771677e+19,46449202066614.96,776621831459692.9,,2.786613171847931e+18
7026542129648543.0,159736393664592.47,0.0,,,,4418110022824524.0,6.532422673383966e+19,67627586190474.1,1001901244461569.2,,6.018623117006327e+18
851906351872396.9,200742991031250.0,0.0,,,,-1833966729800488.8,7.219628308431435e+19,78296760168952.39,991645277073327.2,,9.210060404884572e+17
1.4546346358355864e+16,4.078799431935406e+19,15699137780592.584,,,,-777518151390403.6,6.739342182303253e+19,69699121836734.695,5517048366871509.0,,1.1522742175335086e+18
1333556329679316.8,-124105090909.09093,0.0,,,,9939193366933488.0,9.922512524415523e+19,127069810159243.84,1.61537375873475e+18,,2.6001437451734656e+18
3816810760827842.5,157745816309965.03,-14265594074074.068,,,,320781445363868.75,1.1363977439604408e+20,80279240656284.88,4763570982998199.0,,1.5234196297005993e+18
1774517605091590.5,-5193316406.25,0.0,,,,-2007705576074076.0,7.81618683360354e+19,12178290812483.695,3970858262571711.0,,1.9263601187768343e+18
247732453190305.03,-4693377656.25,17940122.55859375,,,,887447851711170.2,7.0009348001920434e+19,98411323371450.2,9.064180226145832e+18,,1.7383597048455337e+18
3960364614092817.5,-3660032059198.494,35880245.1171875,,,,282859880695.9375,6.08166451592655e+19,134905944961802.12,139536625769505.52,,1.8017375049672369e+18
1062872195451809.0,-7315370740740.738,53820367.67578125,,,,342209668409537.06,6.867698145154295e+19,7127627080603.746,1.208160363854866e+18,,2.3114425319920886e+18
2614041616201320.5,43602054411259.27,4.460638518086843e+18,,,,684136476938378.2,8.19129376193594e+19,61744568459090.0,1.6744527426224712e+18,,1.6798145881830198e+18
-2788763506633.662,34199140224000.0,0.0,,,,1026063285467219.2,9.842674916467096e+19,81244065739076.0,4.693678204409439e+18,,3.839099488367409e+18
1.03933414480565e+18,-99326162250000.0,0.0,,,,1367990093996060.5,1.1113577739171524e+20,625313892001690.5,4.759359058755488e+18,,8.133930988488059e+18
1.790483120621044e+16,0.0,85781760000.0,,,,1709916902524901.5,1.19796786574056e+20,6836539462018.449,9.483895482888226e+16,,1.029880481507764e+19
-1500435592989.0127,0.0,-2641406250.0,,,,2051843711053742.8,1.2585964546872803e+20,53878960331302.72,1.397227041558003e+18,,8.475892210309179e+18
2.1254014924126416e+16,-835712252514.9447,0.0,,,,2393770519582584.0,1.3948599738698283e+20,1.928792263197501e+16,1.0206672464598856e+18,,1.714045398760203e+18
3965469702718383.0,163208955259259.34,0.0,,,,2735697328111425.0,1.297949697108559e+20,2.881503474446087e+16,3966071835060372.0,,1.2284081974314836e+18
-2550973089669.776,5082090000.0,0.0,,,,3077624136640266.0,1.3321645767236852e+20,95276085057322.06,549987006583860.4,,5.576741627656571e+17
4.825127412342293e+16,-257515352527000.0,0.0,,,,3419550945169107.5,1.5200389445258405e+20,3.043849603777561e+16,467716662761955.1,,6.809860863318666e+17
2.0885465632246464e+16,-515035787144000.0,-2432304000000.0,,,,2564663208876830.5,1.3508374788898542e+20,91168351243535.1,638893425835981.6,,5.807737279855309e+17
8876431820217738.0,-772556221761000.0,-342358677072.38324,,,,1709775472584553.8,1.4371472621011893e+20,33727503632608.15,630353428438686.5,,1.4595401219584075e+20
799703986886678.5,-1030076656378000.0,1861045327777946.0,,,,854887736292277.0,1.4493546790611604e+20,141593647760628.47,9171701709746.428,,1.356028760781478e+19
3583086932782903.5,3693099399500.0,2.766604929384957e+16,,,,0.0,1.4029531421408598e+20,97337107266404.48,567346098865106.2,,4.839929290740653e+19
1.0922349422630896e+16,1.177093164e+16,1.749277143047152e+16,,,,170788419753086.22,1.9699210824169043e+20,5.752542015548934e+16,753116097428097.1,,4.96871355517453e+19
1998494279051484.0,6.647535181028898e+18,4.861601869073063e+20,,,,341576839506172.44,2.102587674302281e+20,1.483602021869777e+17,822059052242059.4,,7.516239524409143e+17
1.062110013763409e+16,28845936.0,-18515811269867.043,,,,512365259259258.7,1.4396198916767788e+20,2.528196866012917e+16,326725852839773.06,,7.711906668015562e+18
1969392033515.987,1.7993665208492967e+23,1.0745640834135747e+17,,,,364654520254629.4,1.5555863942676667e+20,5.3912751591568856e+16,1.0782567137872949e+22,,1.807102956533297e+20
6848035013461250.0,20027167407407.4,5283366899318.225,,,,216943781250000.0,1.3990358960382185e+20,1.6613400318820813e+17,3.4537002038372344e+16,,6.183881527519415e+19
1.6461149458479574e+16,8.82662578505152e+19,32488034940111.176,,,,-6221455887745026.0,1.107829767572304e+20,3.5629416947107565e+17,3343297480209166.0,,2.238381979537476e+20
7037706628831647.0,1.7653249567386298e+20,9.155128199757012e+18,,,,-180480000000000.0,1.2987232164635622e+20,1.9742197223635392e+17,2.534661897646877e+17,,1.0834331403169084e+20
4292799381792677.5,20832560736.0,7.741481076397128e+17,,,,-90240000000000.0,1.1686506881353825e+20,4.592091912827146e+16,1770168125026716.2,,7.475327940035876e+19
2170828235219006.5,4.505565832196565e+21,1.31185857779346e+17,,,,0.0,1.0414416965357656e+20,3.969786842096332e+16,1855641690425468.8,,1.7698967797420307e+20
1.5255733128736855e+18,9.011131664372296e+21,1.7008038960515538e+21,,,,-72654592592592.38,1.0874649130887252e+20,1.0225902985367747e+17,2124116854985984.0,,1.881416589753441e+19
-470699762517.0095,9.182470791075e+18,197757829126266.9,,,,-50557481481481.34,1.0380755069874645e+20,2.906028623706444e+17,2698440667736740.0,,5.839531531836686e+17
4.575669316405118e+16,22670206523560.945,-538846334142857.1,,,,-28460370370370.305,1.1674496220653714e+20,1.877503001476621e+17,1.0027100326584722e+17,,8.372956403189209e+18
4.02689750389036e+16,7972483711635.407,57086112563345.65,,,,-6363259259259.273,1.282722022479526e+20,1.4910372875622355e+17,8849805041033003.0,,5.1555996688191005e+19
3.4325225178018944e+16,-58907952281.25,6.567886477400539e+18,,,,5.285626250762813e+17,8.8427315891016e+19,2.066565305538298e+17,9.19788474148522e+16,,9.674109486499912e+19
1774571267674624.8,268916592000.0,2.1177427114393016e+16,,,,4.8451573965325786e+17,1.4108053253056596e+20,1.263568124570986e+17,4734551529134290.0,,1.997442815458244e+19
1943848849227856.8,108285162809.92166,1.3742727941689634e+17,,,,4.404688542302344e+17,1.5097464599389356e+20,1.9849006179111187e+17,3.740122887311679e+16,,1.337226115257097e+20
-944659544082.5664,-52346266380.15668,1.9172458217674616e+18,,,,3.964219688072109e+17,1.249272673236239e+20,1.636646195384331e+17,1.281312419090408e+17,,2.2457505853872085e+20
8341933125683.555,-212977695570.23505,3.34160922303278e+18,,,,3.523750833841875e+17,1.3021115732377289e+20,2.3886890694863523e+17,6799614868737405.0,,3.3932451085530448e+19
