Duration_Impulse_factor,Duration_Impulse_factor.1,Duration_Impulse_factor.2,Duration_Impulse_factor.3,Duration_Impulse_factor.4,Duration_Impulse_factor.5,Duration_Impulse_factor.6,Duration_Impulse_factor.7,Duration_Impulse_factor.8,Duration_Impulse_factor.9,Duration_Impulse_factor.10,Duration_Impulse_factor
3.078195010770462,1.1480876361986414,1.081621260326712,2.897357021784168,1.7819579843471096,5.134508117487526,1.0207150964812712,1.5436057825576868,1.066724436741768,1.3215377642116004,2.680003239653357,3.106525842628613
3.462073846879792,1.1558826439283774,1.0365781710914457,3.223968208061528,1.4637146371463714,1.5965269102509836,1.709216170544651,2.3994544299154263,1.6101561886822071,1.2541020411074184,1.768400666114017,2.92399434712472
2.469842980968175,1.163677651658113,1.5227142857142857,6.021604319335981,1.0143396226415096,1.8788601315232856,1.5879856279729818,1.539541786866666,1.9770537677393565,1.186666318003236,3.3049596108746635,2.8238689356089868
3.087560576404119,1.171472659387849,1.523684105454759,2.7032387978115846,1.98875641412617,1.505082377335527,1.466755085401313,2.6322830378185937,1.4393191909225458,1.119230594899054,3.978909383267736,2.9560943147126224
3.2715061395645324,1.1792676671175848,1.5246539251952322,3.388151661627774,1.749798007002424,1.6341401013150487,1.3455245428296438,1.750840884767072,1.9803741986131096,1.0517948717948715,3.3911363880244667,3.381917316284113
2.704124907025232,1.1870626748473203,1.5256237449357055,4.222645253527986,1.4102006688963211,5.6041698690627575,3.371759106348571,2.095830583683321,2.635855385762207,1.1623451694774545,2.130243185898482,2.5907197575093703
3.548675864766617,1.1948576825770565,1.5265935646761788,2.3205225551779547,1.1471905064369703,2.3618904487183925,5.397993669867497,2.21516205091316,2.092674509803921,1.272895467160037,3.8076460377747607,3.098369627070828
3.5021276087540683,1.2026526903067922,1.527563384416652,3.140286409177373,1.064780361612148,2.2481195372851044,4.710779643361345,2.809316069785821,2.007832386919914,1.2791074340666366,2.9967742415007943,3.12252558817666
3.4215969815857825,1.210447698036528,1.5285332041571251,3.5808954820527177,1.6001144065089756,2.6571623162453992,4.023565616855192,1.8544689385727453,2.973297200458086,1.2853194009732365,4.712213084571009,3.586395888849778
4.11921069006049,1.218242705766264,1.5295030238975986,4.260622999164625,1.390618183735198,1.6221614358962,3.3363515903490404,1.83749974298658,2.1357202331390504,1.291531367879836,1.7090569223347802,3.467884917997748
3.6459375429946848,1.2260377134959997,1.530472843638072,3.2390911844895487,1.498459082550558,2.340184477040005,2.649137563842888,9.809554837753389,2.989324203531614,1.297743334786436,2.208113709059783,3.466715784239228
4.7546656695108265,1.2338327212257356,1.5314426633785452,4.296230454207,1.420233492346238,1.984306348170616,1.961923537336736,2.0927823363279314,1.5890406907972556,1.3039553016930356,2.519796954314721,3.365333151029706
2.9551424015481755,1.2416277289554714,1.5248877526684663,2.7380188681414444,1.3950850112974542,1.740279602655597,1.274709510830584,4.847187945640779,1.3777067683097244,1.3101672685996353,2.8544724830126045,3.665704863303426
2.3953326961093127,1.249422736685207,1.5183328419583877,3.8924533163254535,1.3109002401467464,2.2269824385145505,1.253855632527801,1.96430848083034,1.303464963591591,1.3163792355062351,2.7099435305671493,3.157602077846412
2.4342867568271065,1.257217744414943,1.5117779312483088,3.327409923644132,1.3981068442555136,1.3520002684416583,1.2330017542250182,2.7517937825805365,1.8156638655462185,1.3225912024128348,2.206985584164097,4.339793959331667
2.8698524045035896,1.2650127521446788,1.5052230205382302,3.1875448315404684,1.4602682645720813,1.40377945765237,1.2121478759222353,7.2551682897659315,2.909470255966618,1.3288031693194349,1.5129939480242078,3.669518569398607
2.782225180690163,1.2452743899760896,1.4986681098281514,3.256234910101296,1.738614836874986,1.4964137871996963,1.1912939976194523,2.1074172163642646,1.087606954355214,1.3350151362260343,3.781120292448879,3.4937385656314666
3.028554104721909,1.2255360278075005,1.4921131991180727,2.908465930604798,1.4199351081303222,2.1019003029468464,1.2183777465946792,2.153638003607937,1.5667765381136078,1.2204696810375044,4.933824635283502,3.722507118774288
2.364357991301038,1.205797665638911,1.485558288407994,2.1110349086765003,1.5795281652347173,1.142244304103079,1.2454614955699062,2.9191087543027257,2.109516219535005,1.1538288794071412,1.8148825649693967,3.299995190347715
1.90318959742768,1.186059303470322,1.4790033776979152,2.621234392414673,1.413902264156954,1.6546735343129826,1.272545244545133,2.162756418130451,2.122099610747612,1.4898760405685412,1.6455896759835995,3.0743228708269177
1.6407544724710406,1.1663209413017328,1.4724484669878364,2.19235688220869,1.3443351156815369,2.965307114364692,1.29962899352036,2.046003167697122,2.882791857786045,1.5495073318001706,2.10807393734038,3.1536335676257696
1.5878377164734048,1.1465825791331437,1.4658935562777575,2.359283856393802,2.502928294227185,2.3958561262526024,1.326712742495587,1.1722074786336147,2.1322132943754566,1.6091386230318,1.861168390459336,2.800803346621119
1.4963824264708896,1.1268442169645545,1.459338645567679,4.885663187577475,1.2692029169815575,1.7089691711966215,1.3537964914708138,1.7420240137221266,1.8845945317945945,1.6276447176413973,1.9517134674260128,2.9917566513388354
1.5610421870095128,1.1071058547959651,1.4527837348576,3.930578791591498,1.5397568330626177,3.5721826898895386,1.3808802404460403,2.07534165181224,1.9111193637235784,1.6461508122509945,2.0320199701064765,2.813149590150378
2.077469908143448,1.087367492627376,1.4462288241475214,3.113332098679868,1.5708075863210196,1.366451936857741,1.4079639894212674,1.8877831093371,2.154931341040945,1.664656906860592,1.6891047960503522,3.8468597908618354
1.4673228175114017,1.0676291304587868,1.4396739134374426,3.9442750524735177,1.4040765051123334,1.6778926295772647,1.4350477383964944,1.7002245668619602,1.1790601463880346,1.683163001470189,1.905176613885505,2.883594519740301
1.6931097474335532,1.0478907682901977,1.433119002727364,3.640877831516352,1.677164329144175,2.1301141737450164,1.4621314873717213,1.6326992973639003,1.4002445599310784,1.7016690960797862,3.045767840632092,2.4512886362785475
1.981884191111957,1.059179113948684,1.426564092017285,4.0438530132288095,3.129936146515422,2.7052432682588536,1.4892152363469482,1.7892528047135765,1.6465439178991852,1.7201751906893834,2.439688715953308,2.768093972467764
1.7876167865780437,1.0704674596071704,1.4200091813072064,3.6727470061506073,2.3600215408240737,2.312048231689692,1.482618048126359,1.9620110391168704,1.9943899018232816,1.7386812852989806,2.498635371179039,3.591562641614254
1.6269080743846789,1.0817558052656566,1.4134542705971276,3.135488722897169,1.6095644681754102,1.848046913305832,1.4760208599057691,3.017271302111832,1.740366972477064,1.757187379908578,1.7288141773628936,2.7048236041504263
1.893940449485168,1.093044150924143,1.3948496732495526,2.844303562159374,1.5669640871838115,2.866428427530327,1.4694236716851798,3.2536997885835097,1.9159218801721285,1.7756934745181752,1.5597325491066474,2.6326163998236884
1.9885022013353868,1.104332496582629,1.3762450759019773,3.817082514209692,1.421178370181135,2.651025018735333,1.4628264834645903,1.4542206342117017,1.7666900913562895,1.7941995691277723,2.9263941532944457,3.16755163341606
2.2738279941293564,1.1156208422411156,1.3576404785544025,3.7082040516691146,1.6094231331053692,2.190913900809013,1.4562292952440008,2.3197854342892508,1.219421101774043,1.8127056637373693,2.562143912217768,2.6743553778216875
1.977387384164013,1.126909187899602,1.3390358812068273,3.9722842722467946,1.4964223458800263,1.843690906518132,1.4496321070234113,1.2039660056657224,1.5101488497970232,1.2297261265379194,2.220918352786735,2.619133711300604
2.4591702934592274,1.1381975335580885,1.320431283859252,2.963476476778188,1.4470723216964083,1.8952473272203647,1.3932686822589846,1.074895771292436,3.1724401663961794,1.12733205399882,2.8901304567020487,3.5844557677013147
2.342285509813723,1.1494858792165747,1.301826686511677,3.247673349207292,1.8762250784260568,2.1990110446898337,1.0006633499170812,1.1184638233480917,1.153424308123964,1.0249379814597206,3.1620085146447803,2.9705542256406448
2.9070601143090427,1.160774224875061,1.283222089164102,2.8782654111524115,2.5275277502824536,1.8174371135969487,2.024359883822093,1.1435415475252757,2.682739843805975,1.036620107992287,3.531380240254964,3.5849759921716835
2.300165908379407,1.1720625705335472,1.2646174918165267,3.952664752195511,2.7918341339084405,2.0689853412271466,1.03750253879882,1.1781309745550623,2.272145859130537,1.0483022345248534,1.8497944487235405,3.3828822888165107
2.795070194134272,1.1833509161920337,1.2460128944689517,3.594069694206189,2.169283233159004,1.8850618162143624,1.2913876590023805,1.0697190020751095,1.8615518744551,1.0599843610574196,3.124747518556612,3.827402749882195
2.6485207039319607,1.19463926185052,1.4054259153860749,2.3976365153378696,2.263620322600961,3.594490686117733,1.545272779205941,1.0614185579138278,2.8834586466165413,1.071666487589986,2.8854145986367548,3.136127426811147
2.3245104397409224,1.2059276075090064,2.0664591907417567,2.096654520922186,2.0412605985091017,1.5636971896646046,1.2847339272814835,1.0851378324432217,1.69411967977884,1.221834709610091,2.185530124356775,2.6159870890903383
3.5264786776517743,1.2172159531674926,2.7274924660974382,2.7728263001165105,1.945675039833061,1.7031196124693284,1.2267599865239145,1.0368912219305924,1.481302243730752,1.3720029316301958,2.8474824542023662,2.892461199108999
2.9265478397880185,1.228504298825979,1.2173688577486863,2.7454531169802503,1.827633526586281,1.7858975810648,1.1687860457663457,1.0293933215564164,1.471032048176092,1.222222222222222,2.503945578231292,2.7579781594640966
2.494295782876893,1.2397926444844654,1.046702519105576,2.4641332109505947,1.833196959742247,2.557582288507142,1.1108121050087767,1.254037822603201,1.5944543605495831,1.7701474483727968,3.3399220097588467,2.5404877201003138
2.447119069154445,1.2510809901429516,2.048020104598248,1.8421340969209503,1.5679660698145523,1.19992737630644,1.0528381642512077,1.1709487160561751,1.2597235615557696,2.318072674523372,1.9319255317972144,2.5738458015810206
2.67557104322831,1.262369335801438,1.2515151515151517,2.020732831503435,10.057434427438574,1.3098796978491627,1.1234923618396342,1.3364466853963943,1.606389401903679,2.865997900673946,1.940528824482828,2.653476614385325
3.088885012370734,1.2736576814599243,1.200185053411201,2.001064296115783,1.658774671366295,1.5826690565949102,1.1941465594280607,1.132645640873711,2.190491919311077,3.413923126824521,1.8363294471605864,2.4794397304839544
3.1582344683310857,1.2849460271184103,1.148854955307251,1.2451212796015612,1.691082660696239,1.811765189019051,1.3859624145785878,1.2417493461746023,2.120061471164918,1.7924608216857263,1.7628219097788431,2.4911683555791257
2.626572386450651,1.296234372776897,1.0975248572033,1.5870172313338378,2.3482102707923427,1.242995672636533,1.6376855806386008,1.223003594311611,2.293515512265512,1.2751332647526417,1.4308987238664133,2.046621229638656
2.679488408565199,1.3075227184353833,1.162076749435666,1.6581237911025142,1.621955599422605,1.2368697793106198,1.4200885361013589,1.3673924224241385,2.712337560506424,1.1787779678088084,1.415879592955944,2.371034751662556
2.4108455360427423,1.3188110640938695,1.1908671975717784,2.511511761474304,1.6240401327130911,1.0887267748999374,1.3110366186812357,1.9198052642841856,2.169333857175705,1.082422670864975,1.4329212885970473,2.470976458785588
2.796451218696612,1.330099409752356,1.219657645707891,1.59661520915645,1.6303648145896057,1.0559232055850485,1.2019847012611125,1.4207703911884442,1.527759075988181,1.0734850554033684,1.632822335777235,2.717108230753095
2.573990188482903,1.3413877554108422,1.2484480938440037,1.2239850953908964,1.5495476673394817,2.29284021853358,1.2341010670916337,1.5296919860464846,1.841681970742828,1.0645474399417616,3.472472112270601,2.641750874045655
2.670866513185535,1.352676101069329,1.2772385419801158,1.2513670707742226,1.8082725371586443,1.4872778566861415,1.266217432922155,2.4190099442275432,1.7381627699908089,1.2451539338654505,1.2435362061306086,2.5259237319265457
3.102067562067562,1.363964446727815,1.306028990116228,1.3813149284172277,1.7566073531485455,1.1826065713936729,1.2983337987526762,1.2487262142878188,1.2302523070212503,1.3609730113636362,1.5138342562535805,2.6866954444473325
2.488789974956454,1.3752527923863012,1.3348194382523406,1.7746330865350737,2.395227750151267,1.1409243587097255,1.2892309454481383,1.2157256114016284,1.4078061240545898,1.182875333318716,1.1226673019876054,2.763160192927168
2.307901660747423,1.3865411380447876,1.32713254743064,2.162441792528384,1.4773200609404775,2.640331717697759,1.2801280921436005,1.3133137764085867,2.303618394720116,1.004777655273796,1.1058602548847931,2.863664434515633
2.55176173918231,1.397829483703274,1.3194456566089396,1.7340800019006588,1.4342454539158698,1.6675319859076578,1.2710252388390626,1.4400585135535269,1.40921415220491,1.2292142353858484,2.565438373570521,2.820308519884437
2.4323342129738577,1.4091178293617603,1.3117587657872392,1.6586032184526247,1.6249722515122924,2.8412683097832816,1.2619223855345247,1.4793357420601767,1.583149466596911,1.4536508154979009,1.7855008444848643,2.7667899982719915
2.3957431108942595,1.4204061750202466,1.304071874965539,2.113463135779548,1.6279810788203692,2.5735536231290643,1.3451143011468696,1.5953485466456283,3.6578943446666217,1.4768960811074283,1.138184245660881,2.675329182297912
2.863953722131344,1.4316945206787328,1.2963849841438382,2.8066159022489816,1.5682368009550371,1.6566302457555,1.4283062167592149,1.6544904712968074,2.0117880044154948,1.4462424373847471,1.1521253361157546,2.6765158130437827
2.4958587000881183,1.4429828663372193,1.2886980933221377,3.188150807494597,2.0299549074351915,1.60641717955369,1.5114981323715595,1.730229120102884,1.4764250762053766,1.415588793662066,1.1660664265706282,2.559385302740332
2.327428331615207,1.4542712119957055,1.281011202500437,3.3290793167274284,1.8180446950516715,1.4440199779726208,1.5946900479839043,1.7860746877911375,2.789221630479312,1.3849351499393847,1.5797865153357655,2.563875812523003
2.9009329874956453,1.465559557654192,1.2733243116787365,4.076737222986486,1.72366664199639,2.401537533223788,1.6778819635962494,2.177474831934178,2.0883431597656097,1.3542815062167035,1.4273006968335302,2.5028336181999133
3.908258612553091,1.4768479033126782,1.265637420857036,3.649381742275762,1.9396130142830124,1.76802523488829,1.5784167933735962,1.859620378247629,2.1287295050408703,1.3236278624940223,1.2748148783312951,2.467543888270676
1.9222709619736809,1.4881362489711645,1.2579505300353355,2.28435337655265,1.6792922412381406,1.697717541438418,1.478951623150943,1.7361575273533891,1.8099147489847145,1.321267390253393,1.1223290598290598,2.515048908789379
1.76687,1.499424594629651,1.2767867320186936,1.7837708895203237,1.6775313930031006,1.976098871865514,1.37948645292829,1.6900153812392185,1.8430623917483773,1.3189069180127635,1.2318995152026888,2.69941880395151
2.7419082227668383,1.5107129402881372,1.2956229340020515,6.128495229458202,1.7770350904317536,1.209097501708153,1.2800212827056368,1.4829293232478016,1.4172864844800008,1.316546445772134,1.341469970576318,2.4584336460900325
2.774763738186909,1.5220012859466236,1.3144591359854096,,1.506183446438339,1.1242000335758169,1.1805561124829835,1.4768064594896648,1.9127483030797328,1.314185973531505,1.4510404259499472,2.312774279356144
5.719131262438348,1.53328963160511,1.3332953379687678,,1.519628607341872,1.4348117220119403,1.0810909422603303,1.594200607568489,1.7960009374730166,1.3118255012908755,1.5606108813235762,2.682698618945638
1.7371937639198218,1.544577977263596,1.3521315399521256,,1.5941043420502534,1.5535885212899303,1.0406918411535844,1.4452806706508086,1.895695471021504,1.309465029050246,1.6067129943580043,2.9449121286273323
1.9342191601049863,1.5558663229220826,1.3709677419354838,,2.546448494462942,1.6295403511037458,1.0002927400468384,1.384721736522053,2.596205270159502,1.307104556809617,1.6528151073924326,2.7727663472209336
1.9655088062622312,1.567154668580569,1.3360260334595158,,1.9171558937978344,1.9365359818097705,1.1294168927771877,1.4734282182107723,2.680366601156833,1.3047440845689873,1.1723951911220716,1.9512418263281068
2.3399127705347804,1.5784430142390553,1.301084324983548,,1.7849549967836793,3.2764209530633592,1.2585410455075363,1.449923462355622,2.320038022938035,1.302383612328358,1.1358420851496591,2.4167966275702373
1.9736577624966944,1.5897313598975416,1.26614261650758,,1.724342835098159,2.309062282905637,1.3876651982378856,1.4644206169144625,2.5195243600194663,1.3000231400877285,1.099288979177247,2.902983272241551
2.481440881048284,1.6010197055560278,1.5184034025846558,,1.7454646579014204,2.6448152882251605,1.5577670544917448,1.4204480868368896,2.004424249177676,1.297662667847099,2.086270560590802,2.220977273261351
2.735128487280729,1.6123080512145145,1.4871499809361894,,2.0238080073929003,2.3800491376072235,1.03930003145996,1.3200272627572651,2.881445881566337,1.2953021956064696,1.3670424978317433,2.916912691554428
2.081415379036123,1.6235963968730007,1.455896559287723,,1.9883227469732567,2.3916171692235686,1.3015137423430936,1.37708980281855,2.12907438099543,1.2929417233658405,1.3540011015815565,2.231674583994907
2.7577236821933724,1.634884742531487,1.4246431376392563,,2.2563969753039457,2.062885642330382,1.289531470535867,1.389422655000973,4.003634720051226,1.290581251125211,1.625849313000151,2.651547217735577
3.6204409989881032,1.6461730881899732,1.3933897159907902,,2.056584581542513,1.8044494420953343,1.2775491987286405,1.897365486478952,4.703435121894545,1.2882207788845816,1.4642788474743866,2.6253507155473668
2.8122158741458234,1.6574614338484597,1.362136294342324,,2.455910276537476,2.098867761019048,1.2655669269214136,2.2869633101057696,2.204093779487552,1.2858603066439522,1.4786560176259982,2.9996650458157865
2.9041225735037783,1.668749779506946,1.3308828726938575,,1.5947714445360954,2.2081637302225223,1.253584655114187,2.90822898013098,1.911499952623101,1.488957597173145,2.2342761604357344,2.7993346362451987
2.0825877299848705,1.6800381251654324,1.5162160384185253,,1.8492136879374128,3.8493583626606,1.2416023833069605,3.232674324161843,1.390198259504024,1.5188181045050977,2.240229458132145,2.208711414867442
1.4506219883961058,1.6913264708239186,1.780532919189628,,2.382708796046811,2.6389603502247687,1.2296201114997336,3.012361032194432,1.9578160257560164,1.54867861183705,1.5664011585807385,2.469010279081331
1.302142813484187,1.7026148164824049,2.8481472511504,,2.270828994233181,1.6103820715168895,1.2176378396925067,3.4716040854591204,1.4437003721467094,1.5785391191690026,2.0895842794038724,2.087600559985112
1.254453681710214,1.7139031621408911,1.3826030735564727,,2.568034044068662,2.139515575650838,1.20565556788528,3.0257440422434114,1.7856856058818609,1.608399626500955,1.939022521832388,2.401674909505431
2.5174282652116724,1.7251915077993776,3.993771768080312,,2.324191547649153,2.2109293875564253,1.1936732960780534,3.601696544231332,2.216894009997458,1.6382601338329077,1.9243881118881123,2.75609688836284
2.342227056424201,1.736479853457864,2.072108296475004,,2.4268109928536794,4.107629137508791,1.1816910242708267,3.170170543898592,7.83266914887428,1.66812064116486,1.81322505800464,1.5795080706522415
2.2598600306473644,1.7477681991163505,2.0629153743907844,,2.4461104014557664,2.8482717052039908,1.1697087524636,1.864353277096304,5.593762791288516,1.6979811484968126,2.0016818181818183,2.4645660821823494
2.2087542733833883,1.7590565447748363,1.8260639047180256,,2.431905287811301,1.8361549768005871,1.1577264806563734,1.643914004334113,3.303087885985748,1.7278416558287653,1.0830342187126107,2.2626139564386443
2.25187216366594,1.7703448904333228,1.5892124350452668,,2.5878954278553983,2.459692886285259,1.1457442088491467,1.5202316170839176,2.85848237408976,1.7577021631607177,1.611354623251931,2.2562512451777663
1.20095975895052,1.7816332360918092,1.352360965372508,,2.44045914149122,1.3127336752723788,1.13376193704192,1.4174733664956458,2.9088901880784155,1.5400779334322108,2.2952820851204225,1.6612876892846105
2.214066999183159,1.7929215817502957,1.6961805555555556,,2.718152494818429,2.452121094848851,1.1217796652346934,1.802005182312396,2.7551350813563307,1.3224537037037036,1.9835680751173708,2.420743876362384
2.058156652797304,1.804209927408782,2.233683498116761,,2.8662123173217,2.0249048323719103,1.1097973934274667,1.6893071827382853,5.148635130369699,2.3027314481652783,2.333704292527822,2.096934122904677
2.076708933815416,1.815498273067268,2.7711864406779663,,3.0575570598921464,2.229756773241997,1.09781512162024,1.732084877122312,3.64391448358928,3.283009192626853,2.45870343364709,2.4834678547196525
1.953847576766556,1.8267866187257544,2.2946459412780658,,2.944762918110884,1.8768299318966888,1.0858328498130134,1.5938654560962795,2.382655452235898,4.263286937088428,2.127714609047283,2.676628246140779
1.885099409965164,1.838074964384241,1.453578589486531,,3.8637126086442746,2.5240413079639064,1.0738505780057863,1.6954701031033586,1.3537208989368863,1.985923256306975,1.7967257844474762,2.4098559108832616
1.8077493763887271,1.849363310042728,1.3419046266679966,,3.446863333260876,1.6136434136057904,1.06186830619856,1.741003420090932,1.391105662059741,1.647594535735498,1.285245004106214,2.6333685009504912
1.241167648845722,1.8606516557012136,1.2302306638494624,,4.59024536748352,1.304151294076986,1.0498860343913332,1.5308377784571252,1.7030678911918262,1.5793991416309012,1.5750859763087506,2.5480639591594545
1.2652748659879232,1.8719400013597,1.118556701030928,,3.356718187963772,1.748196126539217,1.0379037625841063,1.7375719151051947,2.3837532838724225,1.426193307287243,1.9761804384485664,2.1707916630002293
2.0307936640615205,1.883228347018186,1.1781590013266088,,3.551690693429871,2.364930687676317,1.02592149077688,1.5544665335283996,2.6088336998074872,1.897058823529412,1.149790794979079,2.551164394833316
1.86990160855274,1.8945166926766728,1.2377613016222897,,10.812278779374552,1.7223637934330276,1.0139392189696532,1.578403203854244,1.053085454916439,1.8822315382134795,1.4429971181556196,2.276970901598933
1.8568543421506327,1.9058050383351588,1.2973636019179704,,,1.5267025254157116,1.0019569471624266,2.460881784371584,1.4104338039358482,1.6768392728227342,1.6390307793058283,2.549309403929902
1.5911212529820558,1.6247178231736925,1.356965902213651,,,1.811918038093284,1.0797464639329173,1.9394889384626728,1.4929681717246486,2.0126711682087817,2.335298067596807,2.849916852988729
3.217996734850668,1.3436306080122258,1.4165682025093318,,,2.478958344833529,1.157535980703408,1.5246799230669412,1.42179675994109,1.0353705207004522,2.576954732510288,2.32527105599333
1.2573359073359074,1.4019456720480798,1.4761705028050125,,,1.480327708318968,1.235325497473899,1.4507863495478066,1.4589319405368797,1.1870503597122302,3.0853136251658144,2.174583138108756
