Rise-Time_FM4,Rise-Time_FM4.1,Rise-Time_FM4.2,Rise-Time_FM4.3,Rise-Time_FM4.4,Rise-Time_FM4.5,Rise-Time_FM4.6,Rise-Time_FM4.7,Rise-Time_FM4.8,Rise-Time_FM4.9,Rise-Time_FM4.10,Rise-Time_FM4
268.135551689399,7.616438546911263,28.02811758260651,42.55846046850661,23.88595106128086,24.99291723394243,109.44822863091736,54.25532918958134,24.31720672527345,16.765177839888537,14.274005155485527,304.3352258011261
5.532157733698943,1.4689450739859402,14.624641904188538,5.643526950748202,2.1056157584510653,1.5453344064888357,2.4789628255839893,22.32569699804724,5.969110995914759,1.4999999999999991,2.072209696263048,17.18251392092396
25.1676948966833,1.0,1.221166225770567,3.318195705377436,1.0,1.5226672032444184,2.4551508298967573,12.350596248666388,1.5000000000000004,1.7476030039719468,1.0,1.807216482365377
102.8127839155738,1.0,1.1105831128852834,2.2162154719044724,2.1117802571507256,1.5000000000000009,1.4999999999999996,123.03036966590795,1.4999999999999998,1.9952060079438945,1.0,4.431261830483698
155.11583065549942,1.0,1.0,1.168833926375648,1.0,1.2500000000000002,1.819676746380632,23.14813358659979,1.499999999999999,2.242809011915842,1.0,11.002066325894454
170.5798192874496,1.0,1.0,1.4719312240913196,1.1666666666666663,0.9999999999999996,2.139353492761263,18.04449026783326,1.0,1.4999999999999996,2.5923799881534624,26.180233094905645
117.90926522453184,1.0,1.1666666666666663,2.218617216037557,1.3333333333333333,1.0000000000000002,2.459030239141895,34.384483893252586,2.0091639394111005,1.4999999999999996,4.184759976306925,25.404166351870103
74.74090868019742,1.0,1.3333333333333333,1.9313701180835228,1.4999999999999998,2.8771641572091866,1.0,2.008862884208673,1.5045819697055502,1.4999999999999996,1.0,23.081624023127404
3.7791944824942,1.0,1.4999999999999998,2.1673258935442536,1.25,2.3393165438698724,1.0,2.7037279472560773,1.0,1.4999999999999991,56.33710921197424,49.1268736277976
140.72073883616713,1.0,1.0000000000000002,1.3726929003534831,1.0,1.8014689305305585,1.0,11.062969874162274,1.6498115928340609,1.4999999999999991,8.053549091590941,40.12876128323924
