Counts_Central_moment_3rd_order,Counts_Central_moment_3rd_order.1,Counts_Central_moment_3rd_order.2,Counts_Central_moment_3rd_order.3,Counts_Central_moment_3rd_order.4,Counts_Central_moment_3rd_order.5,Counts_Central_moment_3rd_order.6,Counts_Central_moment_3rd_order.7,Counts_Central_moment_3rd_order.8,Counts_Central_moment_3rd_order.9,Counts_Central_moment_3rd_order.10,Counts_Central_moment_3rd_order
3.587451026683998,0.0,144.3120000000001,9126.09664202722,-8037.133172681601,-4186.351715562316,1200.0,30034.07407407407,0.0,43992.0,653.2076695493853,-6737.550826983182
-696.9396385566469,0.0,193.76000000000008,8867.889512635074,-8409.511921292242,-1388.065501343993,1440.0,-5860.740740740747,0.0,-7903.40625,503.0459744337304,-5656.581125721486
2020.5887603298024,0.0,243.20800000000008,-2421.988385663813,-8467.928165417312,-4417.490789449977,1112.71875,0.0,833.2590463732756,-3951.703125,2348.75264212828,-2418.6447095974786
1521.9308046880788,0.0,292.65600000000006,14086.26386019784,-11316.445903019428,338.39648085613413,-0.0740740740740724,-10103.756574004512,0.0,0.0,-3603.583925638212,-2661.8402695415066
771.8865816872436,0.0,342.10400000000004,2569.3936333749607,-10226.576301219178,-1809.772146900952,2961.1422517168653,-31600.47376093295,33801.02623906706,0.0,14103.593405476811,-2617.9350236530568
-768.0607036349558,0.0,391.552,5017.520965868159,-11781.33529357981,1219.890061548728,-1.0929161214155545,-33084.9,16900.51311953353,0.0,-743.623826720574,-4594.294148959943
2367.152385251856,0.0,441.0,2635.7794665166866,-8774.659479032218,-676.8424160209801,-0.5464580607077772,2.521067210963678,0.0,0.0,1116.6106076258454,1230.6750795530622
3483.7821906284994,0.0,0.0,315.3072480863515,-9720.51721521408,2965.735969847881,0.0,7.700960219478775,0.6240000000000001,0.0,5143.007418347822,-2690.554034412145
254.0000671343709,0.0,1349.0784424897265,-96.32681723054736,-8629.3808303445,-6212.417848205193,-7930.740740740748,-13943.61488702624,192.6074074074072,0.0,-2.750504938440493,-9922.122033081096
4716.286249882703,0.0,2698.156884979453,1235.8323388141107,-10675.453352864582,-4756.883868850705,-5948.055555555561,-3133.9687928669423,-1695.760932944607,0.0,2013.3295661881,-10880.17440199239
2393.360319153268,0.0,-7.566964285714286,2469.6637508887884,-10286.785785720986,-1417.5519904664066,-3965.370370370374,-4041.5974687500006,-4174.074074074076,0.0,465.5402577705431,-10885.99915364307
4595.972294960627,0.0,0.0,5138.481204203305,-13829.34494092005,2493.162372907011,-1982.685185185187,-88.19614814814825,177.6570644718803,56472.37687756031,457.4698240000008,-21330.211251105506
3896.136317633111,0.0,79497.40740740743,-17107.460927248874,-18200.04806198804,-3699.537937179576,0.0,-0.0697548860815333,-2304.0,112944.75375512062,7388.498842592596,-30267.83763292911
2573.157997984647,0.0,0.0,1307.42857962561,242070.5242036176,-1269.227188051868,0.0,-17054.375999999997,1270.0651762965404,169417.13063268093,4513.569735826252,-25816.932082494408
7423.437274855882,0.0,0.0,203.06254201484765,-14703.245141104306,2575.39646869984,0.0,-19517.25925925925,1453.5,225889.50751024124,8.105598543468362,-33134.73865850137
2328.2217153627794,0.0,0.0,-849.8561325073242,-10596.978610108385,-840.8704966987209,-6118.075131480085,-34759.194624,19.71088097937585,41201.57407407409,-17.624051789411336,-38601.45836718718
1269.3513784464124,0.0,0.0,-5246.901503999998,-7896.218709213532,-171.5,6902.352000000004,-34372.13472917616,142.00084118345114,445.9259259259268,0.0,-37769.02176994008
5791.367532108689,0.0,2.074074074074077,1856.052126200274,-6325.767923033419,-29.92955118187568,-10619.259259259265,458.6392318244143,2270.6164478279984,97.9629629629634,-1906.0804482507283,-19444.17631090248
-4252.240007031196,0.0,1.7283950617283976,7566.118471498848,-8166.154619235274,-11.627681433385304,-5089.000000000003,239.8390670553941,-4805.710724439876,-250.0,-29483.499624342578,-24595.751072346568
-4831.238675743028,0.0,1.3827160493827182,-8025.506761833212,-6403.853703605,-352.59259259259164,441.2592592592598,-565.3473638944131,-681.73193359375,-125.0,-1326.28125,-31833.86175018562
-5268.18915753091,0.0,1.0370370370370383,-1252.746853378388,-5290.346326714398,27081.567545597725,445.7665895061732,-61.30876409810427,-2883.10033676169,0.0,37460.59200000001,-20832.58437333489
-5405.382491851557,0.0,0.6913580246913591,-3615.746445960384,-6055.5667894326125,-19979.40836610031,450.2739197530866,-1275.8327814350914,-3380.6308659756246,0.0,2340.0,-24962.1994305902
-5605.351253645141,0.0,0.3456790123456796,-1056.2083504561515,-4762.585574712886,0.0,454.78125,-2012.005163100636,-508.48713448534926,3036.0,-17831.872990026466,-9866.934963940725
-7377.089298731593,0.0,0.0,-10256.946820627454,-4147.140856541974,-52.705507510241056,341.0859375,-406.269869346333,-128.08766392601214,1518.0,-6179.410150891632,1446.5066406486303
-4086.3133688843072,0.0,4.407407407407404,-12929.903624805394,-4555.927804986091,24150.48262236693,227.390625,-732.7660787181534,-52.67929296856016,0.0,-18750.063614695497,2307.675771211213
-4651.450315514029,0.0,8.814814814814808,-2493.4590598695613,-4204.513692285678,-2798.200963839445,113.6953125,-721.3349841579296,-159.79717701405087,3181.6296296296264,6482.0,-2453.197431965102
-7287.991301720829,0.0,13.22222222222221,-2920.2272396802987,-10560.488596120476,12429.223437049332,0.0,-747.397428295724,-226.29234375,6363.259259259253,7964.074074074077,-4115.618861001128
-4969.268272810812,0.0,17.629629629629616,-2026.102063407407,-10380.755656989177,53007.34029428721,0.0,-1765.3534589814965,836.4572544962788,0.0,0.0,-3821.901359692356
-4919.068917471441,0.0,22.03703703703702,5870.612314407031,-7818.3287945514685,7670.058889864694,0.0,-1729.3823774676737,41.99721034344281,29.18518518518549,0.0,-4145.103274802641
-1759.3088994711236,0.0,26.44444444444442,4753.071846823633,-9941.766153766845,11.161038428855347,0.0,-2094.649936618935,0.8129980562282666,58.370370370370985,0.0,21336.635213975573
-1911.8222263033465,0.0,30.851851851851823,5105.198688023447,-9208.366619147895,6424.587451385576,0.0,-2640.088834360006,4514.335983854128,87.55555555555648,700.78125,9577.567496069298
1149.5589187743897,0.0,35.25925925925923,421.3251448458066,-5137.972496544442,-3871.019753282735,0.0,-1133.411506641442,-592.3163035311801,116.74074074074196,467.1875,-5915.284668228592
397.68977451324463,0.0,39.66666666666664,12121.767691431862,-5185.089922691564,-2189.010550811223,0.0,-1041.1105914330424,1865.4102257210752,145.92592592592746,233.59375,-4907.236457685309
-933.5113748966028,0.0,44.07407407407404,-2976.603084984248,-6113.397000404056,4652.630725901963,0.0,-2771.5355113636365,-2559.8530955912806,-423.1481481481461,0.0,-1823.2113776558165
-4143.168106863848,0.0,36.72839506172837,-794.1562186577593,-14176.83266796944,-10520.742345010987,0.0,-5381.164223874788,-1978.104454909413,-992.2222222222196,2070.0,182.2042753867657
1654.0560000000005,0.0,29.382716049382694,64371.56942976381,-11153.94353608363,-8606.906612401419,0.0,-7958.044081416648,-31.51447774866362,-1561.2962962962931,4140.0,-1172.411122222993
9596.708740740736,0.0,22.03703703703702,,-12028.207254257515,-3686.595454813734,0.0,-6764.924834560147,756.3832444931226,-2130.370370370367,6210.0,-1744.9075401157263
5692.56884765625,0.0,14.691358024691349,,-19017.745196692176,-25179.28650833404,0.0,-6280.101198349559,1457.7453391486893,-2699.4444444444403,8280.0,1924.4415909274144
2841.373842592588,0.0,7.345679012345677,,-10645.136169946732,-7569.784890657175,-0.0174927113702642,-10239.4917476576,1621.8847983971964,-3268.518518518514,3392.6810668670178,269.73230587684543
6652.781975421027,0.0,0.0,,-8625.803026806265,-14093.520603299428,-0.0349854227405285,-10504.57910250778,241.834158539119,-3837.592592592588,-1494.6378662659642,-3388.275562879567
8225.75625,0.0,0.0,,-8253.300091759487,-591.9523308221424,1278.8408739157026,-8020.158248388585,3190.0507425507867,-4406.666666666661,24.07407407407376,-4338.401737139822
11353.899000000005,0.0,0.0,,-5596.142817572704,8535.653864123724,2557.7167332541453,-10220.743179174297,653.2016798596658,-4975.740740740735,12.037037037036878,-2982.7801697575374
4982.74305033809,0.0,0.0,,-5753.213873702515,12380.590192080415,3836.592592592588,-14860.502099478372,2779.8147731408294,-5544.814814814808,0.0,-2577.167082033948
12224.271759731737,0.0,0.0,,-3668.696414514311,14318.00572459355,-4373.425177318633,-10505.79762428825,2482.814178106004,-6113.888888888881,1945.5925925926003,-5067.163977953287
436.6891632373112,0.0,170.7654320987656,,-7033.942263643051,7164.725508290257,-2.615190621682584,-5245.562627410367,2315.2527567567536,-6682.962962962956,-4734.074074074072,-1803.3712949963888
7774.769675925921,0.0,341.5308641975312,,-3987.292295755117,8241.87866137055,-82.88333274074078,-3670.261172224337,3537.79474538671,-7252.037037037029,-8716.740740740735,-3558.002539522567
2845.61091285151,0.0,512.2962962962968,,-5762.599912200507,8383.50893357965,-79.56799943111115,-4539.881273223673,9725.821313875722,-7821.111111111102,493.96875,-4725.009853469112
2579.119056087606,0.0,683.0617283950623,,-5422.8803979759605,6093.459315609337,-76.25266612148152,-8476.509164145735,4839.920257018783,-8390.185185185177,-2661.3840000000023,-7461.574101320276
1593.0905122752615,0.0,853.8271604938279,,-8297.19801652225,1388.3349352863531,-72.93733281185189,-6101.485543737965,3800.261481265494,-8959.25925925925,1028.02734375,-11271.61589588001
-69.62425375137468,0.0,1024.5925925925935,,-8157.717573459824,737.7629388654486,-69.62199950222225,596.4707529787604,-1386.1359017205011,0.0,24388.44314868804,-21265.26645834436
-171.9835735252385,0.0,-5688.09375,,-8569.411912131123,2446.028725226946,-66.30666619259263,3461.8500156670484,-881.9054674816615,586.6666666666666,39471.48680565682,-14474.267162864628
-221.45476480468744,0.0,248.67910787437205,,-6847.777225903383,-5773.374170248359,-62.99133288296299,3093.8465465198865,142.46523428157218,1173.3333333333333,3337.592592592593,-12324.135082939383
2.9146092594752133,0.0,9011.86875,,-5156.617734876828,-6413.296041923629,-59.67599957333336,4460.613524941487,-2525.107759357242,1760.0,5901.75,-10475.12872984938
-46.6384771189459,0.0,-674.3170559999999,,0.2532231546598191,-4863.501993538932,-56.360666263703735,2883.959130772508,-836.4255338896804,2346.6666666666665,4354.407407407406,-10404.310119969428
359.35485046975833,0.0,393209.4227405247,,-1004.8026938541354,-9851.202625147576,-53.045332954074105,7711.04579963948,4095.009259259258,2933.333333333333,3105.393586005828,-2650.335536863412
92.47321670563475,0.0,4665.3119999999935,,-1402.018680979674,1796.5138356104503,-49.72999964444448,8309.451706217733,2645.938583965975,3520.0,497.91253644314776,-6193.264199377252
608.5477814412708,0.0,83.05078125,,-3430.365677215749,-2711.231149838276,-46.41466633481484,-8366.482808002756,3896.5269288960008,4106.666666666666,542.3615160349833,-5351.623591066047
636.2386672895177,0.0,-1043.101948302468,,-2484.965713850503,-7279.269068747138,-43.09933302518521,-11545.44845125787,8.104092694363406,4693.333333333333,0.0,-2895.4519813219445
411.0102449931724,0.0,-2169.2546778549363,,-3653.4519963866273,-4380.53633593299,-39.78399971555558,-8689.15980443354,4.60852172670053,5280.0,-619.7280000000013,-4236.52776188592
-5.42473011200001,0.0,-3295.4074074074047,,-3044.759878477262,-5858.359010791193,-36.46866640592594,-8259.628888857325,3.630683328970593,3409.5,6097.851851851855,-4247.771158119618
355.4827361807198,0.0,0.0,,-4566.042467424736,-4303.416960213892,-33.153333096296315,-19901.557499294227,29.386651186276747,1539.0,5198.688000000001,-954.4213504381638
1373.6430000000005,0.0,1469.390625,,-8987.659839476675,-10020.880657911865,-29.83799978666669,-16928.22313118029,7626.692040302933,535528.02002731,3072.8571428571427,-4614.128935968265
461.5113799447138,0.0,2938.78125,,-5080.552955988764,105.94799861511916,-26.522666477037056,-19537.53275223209,22244.25580336822,1069517.04005462,2691.0,-5427.95188126702
-287.81575603095115,0.0,9.883381924198256,,-7146.144105167989,-13848.522388564968,-23.207333167407427,-15566.336017253649,-2676.531904545952,1603506.06008193,7775.129629629632,-5510.302964133961
102.09315384363528,0.0,-14.903790087463564,,-2177.3934500275354,-5320.010759263215,-19.89199985777779,-13572.57778638828,-19277.80984998668,3063.3809166040573,12859.259259259265,-1856.9705662608817
244.90089729980429,0.0,-9.935860058309045,,-6961.330034161198,-8826.728439672459,-16.576666548148168,-12992.057842116876,-20849.44493221861,-36.74074074074103,-52.074074074073344,-1066.6144883194818
-83.14024975737429,0.0,-4.967930029154521,,-2952.589378647238,-17640.34560045669,-13.261333238518532,-4397.074776497816,-22802.586522189464,0.0,0.0,-1600.7844083199254
-321.5311018885346,0.0,0.0,,4032.97948847588,-9863.079203621934,-9.945999928888895,-4917.734880411838,14047.698010866974,0.0,10974.815999999988,-1381.285846804126
-37.9471391056385,0.0,-94.6,,11599.106330690563,-2847.895228739389,-6.630666619259273,-6233.194264133212,21565.473760932942,0.0,0.0,-2359.9773531865244
