Energy_Crest_factor,Energy_Crest_factor.1,Energy_Crest_factor.2,Energy_Crest_factor.3,Energy_Crest_factor.4,Energy_Crest_factor.5,Energy_Crest_factor.6,Energy_Crest_factor.7,Energy_Crest_factor.8,Energy_Crest_factor.9,Energy_Crest_factor.10,Energy_Crest_factor
11.513100284797288,1.4129988784118488,1.4862015921473082,8.672273576852039,1.4093392375253182,4.092496905493373,2.5256548371648035,16.44405614436653,6.604298169155502,1.3737677454666373,2.632810379013927,7.646151122928912
8.237464897654641,1.4131249643819428,1.9672786755345828,5.833677055210006,1.3040901212804743,2.935640322988049,2.4055816407893817,3.602549979763756,1.989892071318284,1.3786306758859053,9.737312239004936,7.750369897184929
22.14663588435663,1.3889162612006734,1.929562875888152,2.995080533567973,1.1988410050356304,2.655961256801974,2.28550844441396,20.431845193914416,1.9853532543805057,1.3834936063051737,17.77870488537463,4.900921507939054
5.639932038799325,1.364707558019404,1.8918470762417203,2.3834745675384843,1.0935918887907865,2.3762821906158984,2.165435248038538,4.726070862937235,2.3359850940070457,1.3883565367244417,1.5679982273893331,4.724978226633228
11.553662190693936,1.3404988548381347,1.854131276595289,3.306441840992946,1.08910914382043,2.5351426295559603,2.0453620516631164,3.045166590240313,2.686616933633586,1.3932194671437097,6.9518853150706175,3.5225981443057885
19.365757936747222,1.3162901516568652,1.8164154769488583,2.623218009728617,1.0846263988500735,2.3779500559217404,1.888513419622205,3.942410769145753,2.151293030262289,1.3980823975629777,13.028491845179596,4.117614163720175
11.616066207937168,1.2920814484755958,1.7786996773024275,1.939994178464288,1.0801436538797171,2.2207574822875205,1.7316647875812947,3.302894911870239,2.634645884014394,1.4029453279822457,4.067006193204195,17.265434993991157
6.538129450183391,1.2678727452943266,1.7409838776559965,2.0209573150173985,1.2710681239846249,1.2719565830181607,7.788439666429565,6.270453129919206,1.3403115689901846,1.4078082584015137,5.352015405257214,10.042083621360332
7.0265750847004425,1.2436640421130571,1.7032680780095653,2.236054544321679,1.3886569513441138,1.6892908205017338,4.759666684977244,11.701942718007867,2.86314832825273,1.5677037616068346,1.592217920576172,3.405356282883861
2.747923733367183,1.2194553389317877,1.6538363519705694,2.999401691264984,1.506245778703603,1.3765034113076733,1.730893703524923,5.8213399466985685,2.3606707283547705,1.7275992648121554,3.387074404400573,3.1715131830377814
2.5377579716200533,1.1952466357505185,1.6044046259315738,1.3963129572857425,1.6238346060630922,2.1980775276958058,3.447407816604038,7.805526595835031,1.945237024088531,1.682928220006428,7.883642713871987,4.231873864493268
2.604340029615932,1.171037932569249,1.554972899892578,2.4489027285086,1.741423433422581,1.3598225155177532,5.163921929683153,1.924057582999661,2.6456823864064765,1.6382571752007005,11.34717823561311,3.2449290738581973
11.156473412695814,1.1468292293879796,1.5055411738535824,2.9997659945075164,1.7308999770255946,1.3392390490935435,4.5570386917099,13.167786700480256,2.180483355618207,1.5935861303949728,8.766914554899358,3.763683899135832
2.903640080940839,1.3764099807914658,1.4561094478145866,4.041085496425217,1.3229865952215452,1.3635472844385856,1.834206186191424,21.896337024247725,2.8784735337128926,1.5489150855892453,4.8076831563173,5.144302798529276
10.541045161370349,1.3779455586812883,1.406677721775591,3.3082179849982114,1.299012041488136,1.3878555197836275,1.3118860441147722,8.772839124320335,1.960103962921392,1.5042440407835178,2.104890317009714,4.883302091954805
7.790249589954021,1.3794811365711113,1.3572459957365952,4.41379324219206,2.1465649817839925,1.4121637551286697,1.4101739654004484,6.06884838641384,2.8218746803020043,1.4595729959777903,2.6427185736058245,28.21870116411633
14.673214730173456,1.381016714460934,1.3078142696975994,4.122740753262754,6.998518464615085,1.731465999972625,2.199884506210123,5.715906468627549,1.9149365398596088,1.4149019511720629,1.2699702154193562,3.4525465363243373
8.475958614411368,1.3825522923507567,1.2583825436586038,2.434948989568197,2.297031013167464,9.171845717774293,1.3539447779185412,7.505725763152888,1.6718495590832374,1.3702309063663354,3.8650504613344,4.101766953006875
6.070405065230005,1.3840878702405794,1.208950817619608,4.280623990845792,1.930307951848109,7.685725908826049,1.725716152149655,21.309102698306848,1.4165887489943845,1.325559861560608,4.206756142732008,4.87978676150445
8.16361200025446,1.3856234481304022,1.2718966374430098,10.949409919913078,1.2486575162665885,4.363524380381102,1.555005012146066,3.179746315282379,2.620892377703079,1.2808888167548802,4.457241281921652,3.459441655724814
8.271108094387985,1.387159026020225,1.273424921826041,10.761175865744368,2.176043886336559,4.205268862633586,1.3842938721424776,22.38511507181893,2.0485682268546253,1.2362177719491527,4.948572091955299,3.088701073505835
16.080002711128074,1.3886946039100476,1.2749532062090725,10.605648649118534,1.7777499299146102,1.444834329054678,1.2135827321388888,12.86012053731847,2.438109444758561,1.1915467271434252,4.1481415102262,3.59047828258958
16.449149646436748,1.3902301817998703,1.2764814905921034,9.733685937452382,1.6967041535520528,4.226300343887866,2.7847928378773426,3.0904818130031244,2.824683438122629,1.2129817291494267,2.6033348618181984,3.172310273417416
13.324831228945342,1.391765759689693,1.278009774975135,7.155527071192318,1.754896946164607,5.511366982081503,4.356002943615796,9.199800618027837,2.7510548900270613,1.2344167311554284,10.878912278390022,3.299110430609435
26.4038946423057,1.3933013375795158,1.2795380593581658,12.213818230638884,1.5806033441578091,5.208831923173465,3.865341980673641,23.24228813381332,3.105055656689431,1.2523754718069031,8.084868947215567,3.3061785392877185
20.04397329815968,1.3948369154693383,1.281066343741197,7.981269606964322,1.903175977024887,18.97451830363405,3.374681017731485,13.001355835665306,4.232123162499319,1.2703342124583783,6.300589607272958,15.16555679117868
5.136915300759704,1.3963724933591612,1.2825946281242282,10.622584533708077,2.44979894883014,1.8111302865819063,2.884020054789329,12.851198075333611,1.7282979770112077,1.288292953109853,2.101529912163602,3.01456544522603
5.692390882528399,1.397908071248984,1.2841229125072595,12.3021282937933,2.1680342059470954,16.74853288739461,2.3933590918471737,16.457877259498677,4.241708207982361,1.306251693761328,4.832456147766655,4.702051348463074
4.899512467489907,1.3994436491388067,1.2856511968902906,14.40345725100047,2.3832421284794463,1.8638061170398543,1.9026981289050184,14.360492570742515,3.0827249442159164,1.324210434412803,3.816212487774956,4.5117010027816695
16.68692602433819,1.4009792270286294,1.3297901047123624,14.950738766064504,2.559817712227788,5.729395939271972,1.412037165962863,20.19589114545369,2.3233703165662978,1.342169175064278,7.15617642667946,3.9771958406348817
2.969309192459108,1.4025148049184522,1.373929012534434,7.487592151753788,2.092964102550095,1.902506134550098,1.4104898272874515,14.34878485108051,6.9543206791219765,1.3601279157157529,3.961847228292405,4.669569969375685
2.147162533516355,1.4040503828082749,1.4180679203565054,7.677511968795717,1.934696456898,2.5081962492988605,1.4089424886120403,20.960997531800224,2.1093480468111765,1.3780866563672276,3.8676178585624994,4.599206402333478
3.645494857152248,1.4055859606980976,1.4622068281785772,7.624560117313418,1.772062280338339,2.242743038574421,1.4073951499366288,6.304296819945681,3.2259528122075265,1.3960453970187026,2.288038193596528,3.904092519632985
3.974036199004634,1.401226165822751,1.506345736000649,6.217013678362044,7.063173431714914,5.094855700185147,1.4058478112612174,4.102964740029066,1.1587651482254755,1.4140041376701775,4.874933989123667,4.282056564281315
12.76608662533397,1.3968663709474043,1.5504846438227204,3.578741993053632,1.7469932335598004,1.7076085614321277,1.406605713287089,3.422367957440112,2.6810026473084183,1.3974339772023454,5.471906921945009,3.694916079494458
10.216384746451665,1.392506576072058,1.594623551644792,2.682435938377135,1.8051098583028915,1.3631223961113772,1.407363615312961,3.2256656695646218,4.1979729353045245,1.3804053546192503,3.095507908087449,4.330578375646348
13.458105937021635,1.3881467811967112,1.6387624594668635,6.183891788654041,2.0719190265553418,2.238389237717958,1.4081215173388326,2.5467161638004896,2.638249247914945,2.1737826048196145,2.276882680580566,3.5206148125412864
2.067593805165114,1.3837869863213643,1.6829013672889357,5.509109129723892,1.8545403039818145,4.841719536838178,1.4088794193647045,6.843390254281073,5.777015993551797,1.783395383980522,9.34778279532081,3.771108772744598
7.653551661409523,1.379427191446018,1.727040275111007,8.132631476804864,8.263880141000472,5.098550830687612,1.4096373213905762,1.2476007203993915,2.400224932166925,1.3930081631414295,2.31118890363695,3.639481154005176
3.5181749100038795,1.3750673965706717,1.7711791829330783,8.868715522198256,1.842356675645463,2.26931555758781,1.410395223416448,2.135718082459949,4.1681684280947255,1.4481482896489264,2.1818225268641074,4.095933870659785
1.6829324830833483,1.3707076016953248,1.8153180907551505,8.270622093100755,2.009740402224206,32.05925549741448,1.4111531254423195,1.99815221796424,1.9696627625390963,1.503288416156423,5.954009036858187,3.870867649040397
2.7670999995750503,1.366347806819978,1.859456998577222,29.595850533282853,1.8836509003859057,2.44135352758827,1.4119110274681914,2.8812026338706875,1.5474771101179488,1.55842854266392,3.9042517758165696,3.8927878436036862
3.504670405851748,1.3619880119446317,1.903595906399293,23.11764308619872,1.8014657303848485,2.0260333005985767,1.412668929494063,3.764253049777136,1.1786943673769306,1.6135686691714168,2.353049147972768,3.280899289413277
1.5968011501423882,1.357628217069285,1.947734814221365,5.074317176285602,1.8317528277585409,5.56698891395445,1.413426831519935,3.65747342296772,1.3272159706229325,1.6687087956789135,3.7132278276001056,4.286475937693146
1.8041800790653464,1.3583426006334345,1.9918737220434368,4.297982921787519,24.520438723295083,4.047765994738027,1.4141847335458066,3.8320320854526817,1.7755259132470562,1.7238489221864104,2.320891054619877,3.471037058869184
3.3373121512977875,1.359056984197584,2.036012629865509,26.29732428192245,6.417246199771308,4.32292186655361,1.4879050239680676,4.285970480880014,1.4139229346784277,1.7789890486939073,5.769964069420534,4.960973996754788
2.7309877976363417,1.3597713677617336,2.08015153768758,6.090071396977812,2.266621794197862,2.462740711746718,1.5616253143903285,5.595164591026994,1.7185619535826282,1.834129175201404,1.5619286335607947,3.682236797434418
17.5372394916029,1.360485751325883,2.047623262233719,33.555850179740695,2.4237007909483586,11.871880169030137,1.6353456048125894,4.55817955920904,2.6908228201502165,1.8892693017089008,2.012458680619668,3.457290427896691
12.803592075094173,1.3612001348900324,2.0150949867798578,11.751466371173644,2.2039112909697427,9.27581508790854,1.70906589523485,1.9257407054087616,1.3139422603862647,1.9444094282163973,2.4293624211959632,4.910876326801277
2.1974822759485924,1.361914518454182,1.9825667113259968,5.447974810303425,2.284089221260777,1.7430354985407857,1.782786185657111,1.7315583304760211,1.3091592583064136,1.9995495547238944,4.026552702857451,4.264039361462887
2.2282303670572454,1.3626289020183315,1.950038435872136,29.157504756382792,2.288423999194328,1.9205458611314217,1.856506476079372,1.4265619717425495,1.6657715045580157,1.5401695011748964,2.8412755861655192,4.061821519751158
2.4931041896075103,1.363343285582481,1.9175101604182745,4.83430350558663,2.0945138151400675,1.9080426240209256,1.4689939456289145,1.271946787721102,8.562087602621176,1.433760010370201,3.30053137578728,6.03539051623708
5.463648920302896,1.3640576691466304,1.884981884964413,8.524447221654864,2.1307434756573342,1.9769963523244007,1.0209083721553776,1.3678147648711378,1.274041062584004,1.3273505195655055,6.652440641092821,6.272016505998575
3.8888084214050096,1.3647720527107798,1.852453609510552,6.2273822313877645,20.347918238966727,1.9533376875200024,6.756334911166452,1.211255016449997,2.624393090035818,1.2930665463889506,2.4370799658501823,4.574206710599944
4.461050290710206,1.3654864362749295,1.8199253340566908,14.83096079724669,20.459258770668832,4.640680874989331,1.1853303730635385,1.2862200673830155,2.019300261003788,1.2587825732123958,2.1327208368388466,4.4698928567419705
3.648952309053028,1.366200819839079,1.7873970586028296,13.27247392334182,2.218565969735921,4.367373284670203,1.299764375693469,1.2658965365129673,1.414207431971758,1.2244986000358409,5.443428764670856,3.944780661403202
10.399445310612478,1.3669152034032284,1.3953863511479392,4.845101494490674,2.4126113851308326,32.90528073439079,1.4141983783233991,1.2206677310275016,1.4096817390580214,1.190214626859286,9.260492631944835,3.544368453677531
12.67096071878264,1.3676295869673778,3.4211312954590305,6.052469531782706,2.5544957033243447,1.4788051662467565,1.6588960970061857,1.2078493556268453,2.786966883521747,1.3020525496082334,4.725669973079866,3.335421109285733
6.31727507340192,1.3683439705315277,5.4468762397701225,7.005348575347242,2.429124761280428,2.4322479872423988,1.4987412937006708,1.215517570851281,1.5328999526328082,1.413890472357181,12.492390924509134,3.743301257534715
20.479617104813443,1.3690583540956769,1.6908964863460263,22.919416164379584,2.4299967068433284,3.3189761693787534,1.338586490395156,1.153832114638003,1.4780493601266165,1.344220770733224,8.794820367266508,6.3829768136848015
15.906015955855036,1.3697727376598263,1.2373627848386164,5.987528893883448,2.353029062663804,17.023523019488344,1.1784316870896414,1.270415160743363,2.361508496957455,1.7116702555541552,5.102054779826769,2.7880781028178303
7.757624403164393,1.3704871212239758,1.732049588512119,1.614811418205868,2.22602432241718,1.371256313403336,1.0182768837841265,1.3036078903391315,1.2846311021719716,2.0791197403750865,4.789670460863747,2.37970818305905
10.140782773565686,1.3712015047881252,1.4105708379503772,12.643536961167603,4.7726016407057,1.9133243571190648,1.2093003422828836,1.5170379800161815,1.9885879007518976,2.4465692251960176,4.225236245807013,2.776835611266593
20.29566716781581,1.3719158883522748,1.3866743499081255,15.175413426748646,9.312923554205502,2.585342871789818,1.400323800781641,1.4734444773404565,4.017343720353449,2.8140187100169487,1.270248512636103,2.537106976486609
20.769625326663107,1.3726302719164245,1.3627778618658737,2.479711821338123,3.3780828100334466,1.7043397048958495,1.2691264057947842,1.3011783205716303,2.380827640555771,2.447500796025029,1.4512856641621104,2.7355530120924008
9.741140628697003,1.3733446554805735,1.338881373823622,4.7146694544149454,31.90096989344873,1.3974016734787578,2.2193634870572247,1.3144380285545814,9.460794717173568,1.5107964994614032,1.9165430696035408,3.059210108624671
11.533712297347108,1.3740590390447232,1.2002545188217173,4.157682526806367,7.21414694273965,1.9522263124236736,1.6306138425787249,1.8235805388803823,1.8209393115783217,1.357433542696517,2.609648181573488,3.2290631434489248
4.715626608109157,1.3747734226088728,1.2335357410307506,6.827821914799291,2.3050087514053885,1.473476473131643,1.6786234187857714,11.283671250617042,1.3979776066301055,1.204070585931631,1.5597329374839446,2.904379250464049
4.862209349472491,1.3754878061730222,1.266816963239784,6.949206990000939,2.2905600379139126,1.1696482801177617,1.7266329949928176,2.2558299994335447,1.3554049306880442,1.2091658972861437,1.852661912389135,3.17004633051379
2.873044600231058,1.3762021897371717,1.3000981854488174,3.5247873565583667,6.219067381380111,5.187377452389376,1.7848814862476203,15.100909932793783,1.2703682938456449,1.2142612086406566,3.16224445583143,2.79051700835894
9.459474314313928,1.3769165733013211,1.333379407657851,4.630735158664384,2.506165783683093,1.277936799959707,1.8431299775024228,21.452902086080165,1.6698866285755374,1.410027027088537,1.9836580237146613,3.0450550817850863
13.504982182989194,1.3776309568654708,1.366660629866884,2.112172304671873,2.9820447261610386,1.3982966150693947,1.9013784687572253,2.73482359664871,1.4401869287732232,1.7289144428734624,3.3681137956108254,2.8263118349182164
2.209084325634445,1.3783453404296202,1.3999418520759173,2.167089629889879,11.171408616215972,1.4711412778056658,1.7737669770351432,1.784328902612584,1.382249562862201,1.5333929854960957,1.5503920925915349,3.2321356113307944
5.386685548119658,1.3790597239937696,1.4010173873246878,16.74367978771768,3.234086947326917,4.058667256588209,1.6461554853130609,1.7455975542664297,1.2265302877377704,1.3378715281187288,1.268925836771546,3.025005434842928
7.0686845188785306,1.379774107557919,1.4020929225734582,4.461133159127579,14.972497384789314,1.9671251217412773,1.518543993590978,2.123907794752593,1.2323591004772985,1.534935624037366,2.057933224679252,3.084688663081089
7.6672252967417345,1.3804884911220687,1.4031684578222283,4.100846310954619,3.235908813086544,6.18700770097872,1.3909325018688958,10.028674903957926,1.21218672154797,1.731999719956003,2.44644180920414,3.790114331600988
3.277021457461742,1.3812028746862182,1.4042439930709991,4.327217201444391,4.632306711347879,2.3541843937508395,1.3950771241929916,2.56361041447705,17.68686198471998,1.413712171806055,1.2038244075163789,3.406159647783196
3.0423522732644632,1.3819172582503676,1.4053195283197697,17.202919349008898,2.8296120732420214,3.255020805081227,1.3992217465170873,7.493824859885188,6.824666444066162,1.472599143698338,1.2181562510079256,2.8510441494671785
3.16128829013074,1.382631641814517,1.40639506356854,17.402379515176104,3.0334299688348625,4.454523023228368,1.4033663688411828,12.792974597565468,1.3673025563030412,1.5314861155906212,1.232488094499472,2.750979925005106
1.6268287241603552,1.383346025378667,1.4074705988173104,8.959857733665402,17.31830300660202,2.601496028596204,1.4075109911652786,4.0228649602371895,5.315925148888535,1.5903730874829043,1.7621256760703807,2.7571079656483697
2.1758801749763226,1.384060408942816,1.408546134066081,10.466481139816295,3.2081572117345503,19.896574515634686,1.4116556134893743,13.479013467474624,5.650867659580098,1.6492600593751876,1.614769218945609,3.195479784122843
13.035892803929912,1.3847747925069656,1.4096216693148516,12.457524945749888,3.608360914452855,3.141549242702322,1.3539226599498515,13.269259893239184,9.585913064664677,1.7081470312674707,1.467412761820838,3.157470879808263
1.7439550148041811,1.385489176071115,1.410697204563622,11.060481155630969,2.8856236900555223,4.573772174054269,1.2961897064103287,12.3044238517839,1.8105979806953807,1.6943002731589072,1.3200563046960665,3.5374787254813675
1.5840965792693786,1.3862035596352644,1.3615658737396044,3.52376765300833,2.1627677761105195,19.324554255739567,1.238456752870806,8.69641467586017,8.260607522257953,1.6804535150503437,1.4898444063613394,3.3111603811540333
4.448838909977761,1.386917943199414,1.3124345429155866,10.770206354556498,2.0242949199335034,1.5043129791009189,1.1807237993312831,3.720063683592621,1.7131288801801885,1.6666067569417802,1.6596325080266126,3.329348836315571
3.641266267478744,1.3876323267635635,1.2633032120915688,,1.628780793722054,1.4112155091814889,1.1229908457917603,4.06139068197066,14.082555662491616,1.652759998833217,1.8294206096918848,3.865582501962392
6.156845944722114,1.388346710327713,1.2141718812675513,,2.6475344748322613,2.236836427537345,1.0652578922522375,2.672498084052996,2.8812728082670422,1.6389132407246532,1.9992087113571584,3.9835056283260206
2.1842609097699954,1.3890610938918624,1.1650405504435335,,1.7636490787245849,2.389890128652659,1.063673939207514,4.0581607657875525,3.1399082613827303,1.6250664826160897,1.7729309887866267,4.515704153295988
2.562681445670703,1.389775477456012,1.115909219619516,,27.15111918314076,1.9304394870135,1.0620899861627906,4.218317168412981,4.75192418031733,1.6112197245075262,1.546653266216095,4.528167783366316
2.575466095260141,1.3904898610201617,1.2138567713752555,,1.9807651556164056,2.103283631283164,1.2824699252260676,2.113972630981831,3.967989235101777,1.5973729663989626,1.1787396183072365,4.209314982483932
8.461503508741215,1.391204244584311,1.3118043231309953,,1.8097943722098584,9.53653754776305,1.5028498642893446,2.677626161490032,2.0225290107006777,1.5835262082903994,1.1714097778611134,4.466182381178551
2.4068575172013515,1.3919186281484603,1.4097518748867348,,2.278129206415731,3.07011714894582,1.7232298033526217,2.5211284095090853,3.1495671373273955,1.569679450181836,1.1640799374149906,4.035846401448411
2.862055960817304,1.39263301171261,1.412933623395645,,12.107196830640705,25.593065540235944,1.4427404724966453,2.057334802930719,3.0843603758662583,1.5558326920732723,2.297140466883817,3.993139757008061
3.285546719962652,1.3933473952767594,1.3792788951477766,,2.4253144794023704,13.687361699993314,1.1445996118734203,2.342494880478254,2.8292248710362555,1.5419859339647088,1.6528451623094949,3.775522650397269
2.311548853064473,1.3940617788409089,1.345624166899908,,2.082506827078636,3.620654544111661,1.1046119125403313,13.24082520766675,2.7507354874639893,1.5281391758561451,1.6291825642371265,30.936186975023563
4.272769953570943,1.3947761624050583,1.3119694386520395,,2.6975001347158654,3.2783291966720216,1.1121791252026132,1.7102456587860333,5.508181010715751,1.5142924177475818,1.9987751650381376,4.691246347396275
12.053137208596128,1.395490545969208,1.278314710404171,,39.34010085479571,5.797131476483058,1.1197463378648953,2.918213354547104,6.982621265825575,1.5004456596390183,2.229789579747026,3.2646719520552057
5.253711834422453,1.3962049295333574,1.2446599821563025,,3.354084155926791,7.377307332297491,1.1273135505271772,3.4511670058024264,3.0069155991774577,1.4865989015304548,2.4170071702912344,4.106133870721411
6.171921951652171,1.3969193130975068,1.211005253908434,,3.6635075481981327,7.573941174616984,1.134880763189459,3.654615457403072,1.432672102506551,1.4125693260795278,2.80058614871024,4.269623758359874
1.1612898787630803,1.3976336966616565,1.560837211657769,,7.196188872619192,24.42430147499976,1.1424479758517412,4.307183798853384,1.3269831197466877,1.448044819616084,3.1291907818646525,4.016543983704256
1.3187584773306424,1.398348080225806,3.2528510876642165,,30.67198642714101,26.348190638422945,1.150015188514023,5.405337450331367,2.955344238324962,1.4835203131526402,2.2164631209259347,2.963500541385109
1.4821739605662887,1.3990624637899554,3.990844895736567,,2.6994731537876646,4.955102298623376,1.157582401176305,5.319853758721771,2.135160430149265,1.5189958066891964,2.757977923473517,2.6239782745751183
1.139617927014765,1.3997768473541048,1.1595161383716983,,15.424119379384182,17.412897581907337,1.165149613838587,6.671275012820421,2.025891967160939,1.5544713002257526,3.220527444421644,2.34640875782105
5.737268435176878,1.4004912309182542,2.6457461779273155,,14.341031730378427,2.5174891891551363,1.172716826500869,6.222368041239196,2.092364099100385,1.589946793762309,2.2020080339244785,3.583013797368123
7.40638750305233,1.4012056144824037,2.2292197873395336,,5.925997315320498,25.74024087394384,1.1802840391631508,6.899847402059831,6.483730705153851,1.6254222872988653,2.4049527816716485,3.918684264982784
6.558311124334971,1.401919998046553,2.041469262383836,,5.735369801830954,28.03474930282631,1.1878512518254327,3.3412622851275686,5.316728722721719,1.6608977808354215,2.5521181119785563,3.329337917695208
17.952322991435736,1.4026343816107028,1.9090896378594264,,6.9044671403843045,9.825470051327027,1.1954184644877148,2.785333528493402,2.149258514056162,1.6963732743719775,1.3817338509039632,3.195900524365088
5.878079308599405,1.4033487651748522,1.776710013335017,,6.070724450047993,19.9896296269857,1.2029856771499967,2.23719545618869,1.8164502198081487,1.731848767908534,2.184541488901989,2.9393243897906127
2.10101133323056,1.4040631487390016,1.644330388810608,,6.546498548824035,1.8575792736405128,1.2105528898122788,2.2323714860402166,1.489642061219142,1.590720523849969,2.861673162660701,3.323156838123134
6.232314274442029,1.4047775323031513,1.4141751074017086,,27.04474696737588,17.900151983569433,1.2181201024745607,2.301380490471621,2.3215243675592583,1.4495922797914045,2.1632045110690616,4.119180425528632
4.073857631976548,1.4054919158673007,1.6567240902089848,,34.62284464056284,10.354440978305812,1.2256873151368426,2.683237416793221,7.648780805247482,2.11906525919757,2.4496388071695514,2.668928641042752
4.382905762840849,1.40620629943145,1.8992730730162608,,7.067655623536007,4.931311525722338,1.2332545277991245,2.1634122854604945,3.66734878352864,2.788538238603736,2.4122514185480246,2.2880539600952234
3.612591028234947,1.4069206829955996,1.7089041052656575,,6.5898317730916816,14.138723756089592,1.2408217404614066,2.2380254445072647,1.9748620120378817,3.4580112180099016,2.0717900339652573,4.070164599015517
4.535418028851047,1.4076350665597492,1.619954962960306,,26.046965372175105,28.956969943155705,1.2483889531236885,2.3091020623146226,1.6784735632520908,2.271668880467108,1.7313286493824902,3.753796999122034
3.3394179035587443,1.408349450123899,1.5462547518329184,,40.06219584190199,3.1307009272771564,1.2559561657859704,3.726469181960375,1.6103813204044048,1.3715559146820877,1.7208583115533973,2.5591466783724703
1.4194499624699328,1.409063833688048,1.472554540705531,,34.75652922555633,2.2546994643526586,1.2635233784482525,2.3970466406059137,1.7192629270112685,1.4077429986195416,1.4135295166195896,2.5194945300381426
1.2167867261827707,1.4097782172521975,1.3988543295781433,,44.621652176850674,2.4285427508358874,1.2710905911105344,3.609024953522553,3.256058855210477,1.413073083511286,2.0762767164418885,3.918846163378304
4.40140366967366,1.4104926008163472,1.5313613375800084,,40.581001249013546,36.689098396685466,1.2786578037728162,2.906779723790216,5.252884860643259,1.4124756202763729,1.122123611354183,4.899830534924506
8.485545263446545,1.4112069843804966,1.6638683455818732,,7.497770193697989,2.717419691235453,1.2862250164350983,3.4220652176218502,1.3626488242553396,1.998411603084265,1.6241458975261174,3.2353893944248138
3.8539982587541446,1.411921367944646,1.796375353583738,,,2.401548085764168,1.2937922290973802,32.72252558111352,1.6464564859013364,2.60537274973349,1.4141574535037644,3.770464013424795
1.9063135232785584,1.3681705861894051,1.9288823615856032,,,2.716122763944626,1.3178598392932392,21.068942341778985,1.7621283120788354,6.360131618069832,2.2347279162043194,8.630665143197898
2.9029781077601635,1.324419804434164,2.0613893695874683,,,27.86499773235523,1.3419274494890985,2.220427318010531,1.4043683422672968,1.318625370657665,2.812350036943414,7.169036145100105
1.1822188395486315,1.9115293158056903,2.193896377589333,,,3.188212190798698,1.365995059684957,2.191501661165017,1.4065737046579017,1.2369541211705375,3.4295285025254474,3.917773443240984
1.2126781251816647,1.6226578559544405,2.347333608186457,,,3.801255572022929,1.390062669880816,2.158246839738941,1.4087790670485063,1.698725319996401,2.661210981912553,8.708300685938783
1.868163992829268,1.3337863961031908,2.1136243702086617,,,3.246176132726516,1.414130280076675,2.052719488764924,1.4848371039333623,1.384564644817064,3.1627434880516225,3.4042412939313675
