Counts_Mean,Counts_Mean.1,Counts_Mean.2,Counts_Mean.3,Counts_Mean.4,Counts_Mean.5,Counts_Mean.6,Counts_Mean.7,Counts_Mean.8,Counts_Mean.9,Counts_Mean.10,Counts_Mean
49.08576755748912,34.13636363636363,12.194444444444445,41.52923976608187,80.82121661721068,56.75,42.0,47.588235294117645,48.34090909090909,66.0,39.29166666666666,57.85944976076555
51.15271966527197,33.77272727272727,13.133333333333333,47.19650655021834,80.9566765578635,41.411949685534594,43.68181818181818,45.15384615384615,55.091743119266056,62.0,25.2,64.09042553191489
49.71243523316062,33.40909090909091,14.07222222222222,75.42285714285714,81.9127708095781,46.29464285714285,45.36363636363637,38.35714285714285,49.536977491961416,65.0,13.438202247191011,64.7727529677784
53.23778801843318,33.04545454545455,15.01111111111111,29.87804878048781,80.54745673833246,28.6,47.04545454545455,31.55555555555556,48.30555555555556,76.0,15.51196172248804,68.8217000691085
54.5638418079096,32.68181818181818,15.95,31.21875,81.58260869565217,46.65833333333333,48.72727272727273,58.53191489361702,28.05263157894737,51.5,18.452205882352946,69.14510869565217
59.98179059180577,32.31818181818182,16.888888888888886,38.95959595959596,81.2864785992218,33.223684210526315,50.40909090909091,67.47747747747748,21.83333333333333,27.0,19.34102564102564,69.58672276764844
58.27902621722846,31.954545454545453,17.827777777777776,32.798611111111114,82.81481481481481,48.287211740041926,52.09090909090909,39.333333333333336,50.93037974683544,32.45454545454545,17.61904761904762,67.97557603686636
60.0445632798574,31.59090909090909,18.766666666666666,43.9974126778784,81.74254090471608,44.61361457334612,53.77272727272727,47.5,24.357142857142858,37.90909090909091,19.27884615384616,65.69140625
57.71404958677686,31.227272727272727,19.70555555555556,58.65988909426987,80.17286162113749,63.72463768115942,55.45454545454545,57.30263157894737,45.2,43.36363636363636,49.60160427807487,55.93066801619433
57.73990306946688,30.863636363636363,20.64444444444444,57.929941618015015,81.15670289855072,60.70081490104773,57.13636363636364,67.10526315789474,41.5,48.81818181818181,27.428571428571427,55.35240820219361
55.94409937888199,30.5,21.58333333333333,50.49952963311383,80.9517730496454,58.47854785478548,58.81818181818182,70.74146341463414,31.2,54.27272727272727,13.352941176470589,53.74050343249428
55.23305785123967,30.29605263157895,22.52222222222222,52.18913857677903,81.63317029791018,48.50049067713445,60.5,65.52888888888889,39.09090909090909,59.72727272727273,9.77777777777778,49.4919720049403
55.5931623931624,30.09210526315789,23.46111111111111,52.43502377179081,83.06285714285714,46.60019550342131,58.41666666666666,51.10526315789474,19.5,65.18181818181819,25.942857142857143,49.85290430422064
49.640434192673,29.88815789473684,24.4,48.87003968253968,77.93024162120031,48.82326621923937,56.333333333333336,33.509803921568626,25.666666666666668,70.63636363636363,22.615384615384617,50.49015748031496
47.20135363790186,29.68421052631579,25.133333333333333,50.03170522707798,75.76484375,47.173102529960055,54.25,32.04761904761905,17.75,76.0909090909091,20.176470588235293,55.85635052689961
45.60091743119266,29.480263157894736,25.866666666666667,51.506726457399104,78.92047451669596,42.891794409377816,52.16666666666666,37.0,4.0,81.54545454545453,10.717948717948715,54.74791533033997
45.98216560509554,29.276315789473685,26.6,55.87819420783646,80.90201224846894,51.26326963906582,50.08333333333333,40.333333333333336,11.0,87.0,13.26923076923077,56.794434980124926
47.401008827238336,29.07236842105263,27.33333333333333,57.58974358974359,78.65213483146067,51.95468277945619,48.0,76.66666666666667,23.5,85.25,17.428571428571427,56.8623595505618
44.36564417177914,28.86842105263158,28.066666666666663,54.53074141048825,78.41251093613299,42.440816326530616,60.25,84.5,9.348837209302326,71.125,17.821428571428573,53.84317430325933
47.41336971350614,28.664473684210527,28.8,57.79186046511628,80.78981184029371,52.4012539184953,42.66666666666666,80.18181818181819,49.0,57.0,41.95890410958904,52.06767223807582
46.0955223880597,28.46052631578948,29.53333333333333,59.51868131868132,82.14780168381665,55.41122448979592,44.70212765957447,80.78571428571429,26.285714285714285,58.0,26.90740740740741,54.33730158730159
53.386980108499095,28.25657894736842,30.266666666666666,30.449339207048457,76.19455782312926,43.68536585365854,46.08653846153846,76.5,30.892857142857142,59.0,38.34920634920635,54.67870826491516
42.50117096018735,28.05263157894737,31.0,25.401869158878505,78.18400369856681,41.901875901875904,46.543269230769226,86.57894736842105,35.5,60.0,17.204545454545453,52.41741204531903
40.007462686567166,27.848684210526315,39.5,27.93959731543624,77.47893681043129,44.78207381370826,47.0,86.38888888888889,1.8,61.0,19.12903225806452,55.50993377483444
49.80645161290322,27.644736842105264,29.390350877192983,36.445807770961146,79.39462930531232,61.7568710359408,77.66666666666667,84.17857142857143,11.333333333333334,65.5,17.683229813664596,60.36155800169348
54.71528751753156,27.44078947368421,19.28070175438597,39.79465541490858,78.9375,62.11857707509881,69.875,87.72222222222223,30.857142857142858,70.0,19.50609756097561,62.70906068162926
43.34705882352941,27.23684210526316,23.75,37.33445378151261,83.0937316930287,62.53389830508475,62.083333333333336,90.525,30.666666666666668,53.0,19.065420560747665,71.19925093632959
39.97878787878788,27.032894736842103,21.5,43.64468085106383,82.66382978723404,66.3184,54.29166666666667,93.93333333333334,33.44444444444444,58.15384615384615,17.08,80.88518781006378
36.23832923832924,26.82894736842105,64.33333333333333,58.55263157894737,83.13857677902622,77.35521885521885,46.5,92.47619047619048,42.0,63.30769230769231,35.416666666666664,84.29843363561417
34.26195426195426,26.625,17.0,54.81311475409836,86.54560810810811,73.12960436562074,53.5,71.8,30.15217391304348,68.46153846153845,27.32258064516129,83.69763651181744
35.626068376068375,26.42105263157895,23.666666666666668,50.78346456692913,81.37478108581436,56.0,60.5,81.83333333333333,30.5,73.61538461538461,22.923076923076923,86.54290429042905
37.42490118577075,26.21710526315789,30.333333333333336,63.390625,77.53569421023046,47.69565217391305,64.27272727272727,74.92,34.05952380952381,77.83333333333333,24.47887323943662,85.2468193384224
41.03221083455344,26.01315789473684,37.0,76.72,75.10054945054945,48.5,79.6,78.46153846153847,36.87292817679558,49.66666666666666,48.0,83.64123524069028
35.97352941176471,25.809210526315788,4.333333333333333,35.77777777777778,75.14767255216694,50.94623655913978,59.333333333333336,65.55555555555556,46.29305135951662,61.83333333333333,52.60714285714285,87.79218620116376
49.07446808510638,25.605263157894736,9.86111111111111,43.97916666666666,76.86196159833939,52.43478260869565,55.0,41.85714285714285,38.35981308411215,74.0,75.81818181818181,87.64085667215815
50.56889495225102,25.401315789473685,15.38888888888889,56.59090909090909,75.3608405945669,68.33333333333333,50.66666666666666,43.55582524271845,44.8125,63.5,45.25,83.73848987108656
46.12447552447552,25.19736842105263,20.916666666666664,59.559322033898304,75.83558341369334,73.81481481481481,55.69444444444444,47.3051948051948,39.79761904761905,53.0,28.1,83.95686900958466
46.74683544303797,24.99342105263158,26.444444444444443,65.50434782608696,75.04788999525842,69.14634146341463,60.72222222222222,47.67061143984221,39.59447004608295,45.5,31.0,87.69205298013244
43.85381630012937,24.789473684210527,31.97222222222222,69.26086956521739,74.42291569632044,53.5,65.75,50.06627680311891,41.345454545454544,47.0,88.29411764705883,80.29926108374384
44.68421052631579,24.58552631578948,37.5,58.826530612244895,73.9227078891258,45.61538461538461,64.4375,52.35629921259842,33.921965317919074,42.5,89.88888888888889,77.89026548672567
39.83353293413174,24.38157894736842,34.583333333333336,53.689008042895445,74.12479740680713,51.15151515151515,63.125,54.39005736137667,33.11181434599156,38.0,86.1304347826087,78.7534965034965
41.25309917355372,24.17763157894737,31.666666666666668,53.6973293768546,73.23993193420306,77.62844036697248,61.8125,55.52613240418118,37.12076271186441,51.333333333333336,17.0,78.77522658610272
43.54838709677419,23.973684210526315,28.75,44.97909407665505,70.16850490196079,53.403560830860535,60.5,55.12898550724638,37.625,64.66666666666667,27.83333333333333,75.27703097603741
38.64262990455992,23.769736842105264,25.833333333333336,36.54666666666667,70.51450465243569,67.26376811594203,50.2,54.929614873837984,32.23243243243243,66.5,33.5,78.70969529085873
39.41340295909487,23.56578947368421,22.916666666666668,34.7317880794702,71.44154676258992,56.822784810126585,39.9,53.9703947368421,27.98704663212436,60.333333333333336,29.5,82.99837310195228
31.33869115958668,23.36184210526316,20.0,30.02960526315789,70.03288672350791,56.07943925233645,29.6,56.122844827586206,30.049382716049383,54.16666666666666,25.5,84.71935853379152
30.571428571428573,23.157894736842103,17.083333333333336,26.454918032786885,68.73393065835606,67.48019801980197,19.3,54.003236245954696,33.024096385542165,48.0,17.75,82.67240421987785
23.17572463768116,22.95394736842105,14.166666666666668,32.507407407407406,68.10655408122236,74.1170731707317,9.0,51.28848223896663,31.27272727272728,41.83333333333333,23.666666666666668,78.47125140924464
22.1328125,22.75,11.25,29.945054945054945,67.35962783171522,50.22049689440994,14.333333333333332,46.07602339181287,39.32007575757576,35.666666666666664,29.583333333333336,73.56395035078252
22.53009259259259,22.54605263157895,8.333333333333334,61.48502994011976,71.89237490071486,52.26776649746193,19.666666666666664,49.5,44.60406091370558,37.52083333333333,35.5,71.09028871391077
31.17717206132879,22.342105263157897,7.361111111111112,41.73988439306358,72.4127198917456,66.96375266524521,25.0,45.144366197183096,48.76857490864799,39.375,34.75,70.90762124711317
23.2,22.13815789473684,6.388888888888889,42.01315789473684,75.04693786320965,76.29580573951435,30.33333333333333,52.37647058823529,52.60199714693295,41.22916666666666,34.0,71.79083279535185
14.733333333333333,21.934210526315788,5.416666666666667,,76.06856670797191,82.28039702233251,35.666666666666664,53.0615763546798,43.35307517084282,43.08333333333333,33.25,71.55950752393981
9.3125,21.730263157894736,4.444444444444445,,77.54379562043796,63.98484848484848,41.0,48.810810810810814,45.50571428571429,44.9375,32.5,72.26318909306461
31.916666666666668,21.526315789473685,3.4722222222222223,,78.04923184357541,61.894366197183096,45.57142857142857,53.59782608695652,45.45454545454545,46.79166666666666,39.95454545454545,71.86126457949662
26.07692307692308,21.32236842105263,2.5,,74.23373408769449,54.13414634146341,50.142857142857146,60.45023696682465,37.50765306122449,48.64583333333333,47.40909090909091,72.3455098934551
26.75,21.11842105263158,9.5,,75.09836065573771,38.73983739837399,56.31746031746032,63.559193954659946,32.91304347826087,50.5,58.333333333333336,71.56283783783783
23.3,20.914473684210527,16.5,,74.49032053316408,33.223201174743025,62.49206349206349,57.77016129032258,43.93609022556391,52.35416666666666,55.41666666666667,70.74879559532003
29.77272727272728,20.71052631578948,23.5,,72.6359872611465,38.43841166936791,68.66666666666667,62.77372262773723,39.15562913907285,54.20833333333333,52.5,70.97265336289726
22.57894736842105,20.50657894736842,45.0,,74.67708998085514,39.35549872122762,67.57594936708861,61.2093023255814,38.12377850162866,56.0625,38.66666666666666,66.98960653303638
7.777777777777778,20.30263157894737,48.11111111111111,,73.65289256198348,37.95032051282051,56.397590361445786,62.323170731707314,38.2,57.91666666666666,44.66666666666666,72.04243542435424
22.916666666666668,20.098684210526315,51.22222222222222,,75.19333553282745,44.7629179331307,61.50666666666667,60.96304849884527,35.795918367346935,59.77083333333333,56.66666666666666,75.1984126984127
21.319444444444443,19.894736842105264,54.33333333333333,,74.3530534351145,43.44274809160305,61.9264,58.38871473354232,16.768115942028984,61.625,46.75,75.07890222984562
20.321243523316063,19.69078947368421,57.44444444444444,,73.61085219707057,41.46630236794172,62.34613333333333,42.44620253164557,10.036144578313252,63.47916666666666,49.2,75.15548539857932
23.721153846153847,19.48684210526316,60.55555555555554,,71.98417438041206,38.27476635514019,62.76586666666667,38.66533864541832,41.92105263157895,65.33333333333333,51.375,71.17469050894086
22.61748633879781,19.282894736842103,63.66666666666666,,74.84229941592376,38.47265221878225,63.1856,29.64577656675749,46.51123595505618,28.5,59.42857142857143,68.50372208436724
24.082474226804123,19.07894736842105,51.75,,75.5004577357339,48.35274542429285,63.60533333333333,23.74331550802139,47.87244897959184,32.0,66.3157894736842,73.79502074688797
23.719424460431654,18.875,60.53846153846154,,75.58048321305303,48.369565217391305,64.02506666666667,20.8125,39.81308411214953,35.5,43.66666666666666,73.69330104923326
24.98857142857143,18.671052631578945,32.25,,74.1078402798018,57.142454160789846,64.4448,19.91489361702128,36.28888888888889,39.0,36.0,71.46337702390132
27.541666666666668,18.467105263157897,23.88,,73.18636820925553,46.95866141732284,64.86453333333333,25.657258064516128,40.32941176470588,42.5,41.833333333333336,74.46103896103897
29.05949656750572,18.26315789473684,48.71428571428572,,74.37123842592592,56.76993865030675,65.28426666666667,15.599447513812157,19.166666666666668,46.0,38.142857142857146,78.5244474212994
27.483539094650205,18.059210526315788,41.6,,73.58603974793989,61.0374251497006,65.70400000000001,16.69868995633188,6.89240506329114,49.5,45.71428571428572,73.96905660377358
27.040345821325648,17.855263157894736,5.125,,72.73431329530496,62.46578631452581,66.12373333333333,42.10398230088496,10.672,53.0,38.42857142857143,75.18026706231454
27.80095923261391,17.651315789473685,18.63888888888889,,72.03267834258864,62.772590361445786,66.54346666666666,51.73073263558516,5.490196078431373,56.5,36.0,74.40707298720842
27.25769230769231,17.44736842105263,32.15277777777777,,71.56248708944433,64.52225130890052,66.9632,55.07197290431837,8.065040650406504,60.0,46.6,75.51026856240127
27.664,17.24342105263158,45.66666666666666,,72.29925803792251,66.34733441033926,67.38293333333334,57.45243282498185,8.745222929936306,59.5,28.33333333333333,76.95256916996047
28.95112781954888,17.039473684210527,36.5,,71.05850962454736,67.83783783783784,67.80266666666667,51.91388400702988,9.586538461538462,59.0,40.4,78.06565252201761
31.4,16.835526315789473,24.125,,67.0234477583943,59.70639032815198,68.2224,55.9141935483871,10.598360655737704,68.74358974358974,43.0,78.55121527777777
28.73404255319149,16.63157894736842,11.75,,64.63006993006994,48.15264187866928,68.64213333333333,54.80098414434117,17.384615384615383,78.48717948717949,36.0,76.05326876513317
30.338461538461537,16.42763157894737,4.071428571428571,,65.26238673607095,61.85006693440428,69.06186666666667,58.75094543490005,42.50476190476191,88.23076923076923,37.83333333333333,71.42834394904459
35.91295116772824,16.223684210526315,8.428571428571429,,58.11644618650988,61.23995271867612,69.4816,59.77719937532535,69.0979020979021,28.727272727272727,39.66666666666666,76.60115606936417
37.72626931567329,16.019736842105264,12.952380952380953,,59.50613618368963,62.08635097493036,69.90133333333333,59.30894766460327,63.97744360902256,17.666666666666668,59.66666666666666,75.49545829892651
34.26165803108808,15.81578947368421,17.476190476190474,,65.70293424716213,70.14518760195759,70.32106666666667,60.96289537712895,56.66415094339623,12.5,52.5,75.81914893617021
30.1995841995842,15.611842105263158,22.0,,63.47235176548968,64.94227005870842,70.74080000000001,58.1460823373174,33.54651162790697,41.5,43.2,74.70520231213872
27.444108761329304,15.407894736842106,27.0,,57.27443735303997,68.67408470926058,71.16053333333333,58.11416309012876,28.214285714285715,9.5,63.5,74.9248322147651
27.053797468354432,15.203947368421051,32.0,,44.03333333333333,65.44006309148266,71.58026666666666,61.07059629883482,68.19148936170212,21.875,52.25,73.84878863826232
30.70833333333333,15.0,37.0,,,67.3077660594439,72.0,61.37004754358161,70.18181818181819,19.428571428571427,43.0,66.66357804704205
23.75,24.0,42.0,,,62.312793979303855,74.0,72.5217877094972,52.0,29.49090909090909,30.0,65.26591760299625
16.714285714285715,33.0,47.0,,,65.31632653061224,76.0,77.28941761363636,43.5,28.6875,30.75,71.05454545454545
14.666666666666666,63.224489795918366,52.0,,,71.52572706935123,78.0,77.5,29.75,25.2,30.0,67.64518147684606
17.0,40.61224489795919,70.16666666666667,,,71.98243801652893,80.0,78.95864956817587,16.0,18.571428571428573,33.375,68.13583282114321
24.38888888888889,18.0,56.875,,,71.98184730379072,82.0,79.68969019807008,52.32,20.5,21.424242424242426,77.05793450881612
42.85714285714285,16.857142857142858,43.583333333333336,,,69.79824107604759,81.03246753246754,81.56779220779221,66.325,26.25,27.33333333333333,66.56962962962963
40.91666666666666,15.714285714285715,30.29166666666667,,,64.10775370581528,80.06493506493507,85.70478170478171,65.91304347826087,32.0,8.958333333333334,62.39511041009464
38.61111111111112,14.571428571428571,17.0,,,64.69209993247806,79.09740259740259,90.35748792270532,54.264150943396224,19.0,30.5,58.59981515711645
46.27272727272727,13.428571428571429,16.5,,,60.36206896551724,78.12987012987013,95.20414058738564,31.15,30.5,45.0,54.319148936170215
72.3,12.285714285714286,9.363636363636363,,,61.63966691900076,77.16233766233766,95.36916996047432,26.115384615384617,24.9,42.0,56.31491712707182
47.90909090909091,11.142857142857142,14.0,,,61.80443285528031,76.1948051948052,96.20581973030518,35.7027027027027,20.349056603773583,37.36363636363637,55.210063897763575
46.2,10.0,20.166666666666664,,,66.5455810716771,75.22727272727273,94.324064171123,38.09756097560975,17.692307692307693,29.33333333333333,55.45385779122542
29.5,8.857142857142858,26.33333333333333,,,67.2339514978602,74.25974025974027,87.72444925966053,66.3375796178344,26.08333333333333,18.0,58.967125382263
41.0,7.714285714285715,43.888888888888886,,,71.45727272727272,73.29220779220779,90.53654592496764,66.59210526315789,30.764705882352946,44.0,68.46638655462185
48.333333333333336,6.571428571428573,61.44444444444444,,,75.56478405315615,72.32467532467533,90.42065324975256,66.23015873015873,31.12,54.5,66.22373949579831
32.833333333333336,5.428571428571429,79.0,,,68.20776255707763,71.35714285714286,93.540380417836,57.696969696969695,32.660000000000004,29.5,71.45346869712353
17.333333333333332,4.285714285714287,10.5,,,64.4971590909091,70.3896103896104,95.27365883062086,52.8421052631579,34.2,39.8,62.46990931574609
50.0,3.142857142857144,11.758620689655173,,,63.114754098360656,69.42207792207793,96.67092280905398,61.77777777777778,27.5,37.66666666666666,61.68032786885246
18.0,2.0,18.61685823754789,,,63.25321100917432,68.45454545454547,97.2086705202312,36.333333333333336,23.2,37.5,65.34806629834254
20.42105263157895,2.2066326530612246,25.47509578544061,,,62.87191216834401,67.48701298701299,97.92270676691729,35.666666666666664,21.0,29.52272727272728,70.38314883148831
20.20754716981132,2.413265306122449,32.333333333333336,,,72.12534309240623,66.51948051948052,99.76516572858036,43.66666666666666,31.83333333333333,21.545454545454547,67.79961464354528
18.01015228426396,2.6198979591836737,15.5,,,70.01436781609195,65.55194805194806,100.44921499519384,39.24999999999999,27.666666666666664,36.17272727272727,56.51409978308026
18.05263157894737,2.826530612244898,28.75,,,63.43681652490887,64.5844155844156,99.65410122164047,34.83333333333333,23.5,50.8,54.106338615512925
18.4,3.0331632653061225,42.0,,,66.61320240043645,63.61688311688312,98.41696238466996,30.416666666666664,32.857142857142854,35.0,56.61517336079643
18.31515151515152,3.239795918367347,38.1,,,64.51815718157181,62.64935064935066,97.35537190082644,26.0,24.5,37.266666666666666,62.168684422921714
18.37906137184116,3.446428571428571,34.2,,,66.03670811130847,61.68181818181819,95.65280065897858,42.83333333333333,21.571428571428573,48.53846153846154,67.2073778664008
20.949458483754512,3.653061224489796,30.3,,,65.86826347305389,60.71428571428572,93.12488687782806,59.66666666666666,39.0,34.375,72.15713507625273
21.0,3.85969387755102,26.4,,,67.33703703703704,57.6122448979592,87.05308056872038,49.333333333333336,12.88888888888889,21.5,67.41421291053227
21.56476683937824,4.066326530612245,22.5,,,66.7892948173322,54.51020408163266,82.53977550024402,46.16666666666666,12.333333333333334,34.833333333333336,65.94309828478083
20.786610878661087,4.2729591836734695,15.333333333333334,,,65.97713280562884,51.40816326530613,79.8678955453149,43.0,21.0,46.13533834586466,65.62441896498295
21.5984555984556,4.479591836734694,4.760504201680672,,,64.02371843917368,48.30612244897959,79.93626991565137,39.83333333333333,13.8,58.31240188383045,63.98991825613079
19.44017094017094,4.686224489795919,1.2666666666666666,,,65.17149059334298,45.204081632653065,78.40399239543726,36.66666666666666,24.5,64.56338028169014,64.83638583638583
20.448,4.892857142857142,3.5,,,63.53242542153048,42.102040816326536,78.18637653736991,37.62499999999999,25.33333333333333,68.07960576194087,61.62722238414457
20.43579766536965,5.099489795918368,1.2461538461538462,,,62.77997671711292,39.0,76.8069105691057,38.58333333333333,26.166666666666668,68.55787203450755,59.75318133616119
20.85430463576159,5.306122448979592,8.6110183639399,,,65.34844384303112,33.05,77.47035175879397,39.54166666666666,27.0,68.9404839764552,60.63868711326339
