Amplitude_Kurtosis,Amplitude_Kurtosis.1,Amplitude_Kurtosis.2,Amplitude_Kurtosis.3,Amplitude_Kurtosis.4,Amplitude_Kurtosis.5,Amplitude_Kurtosis.6,Amplitude_Kurtosis.7,Amplitude_Kurtosis.8,Amplitude_Kurtosis.9,Amplitude_Kurtosis.10,Amplitude_Kurtosis
-0.6817369422216464,0.8632485188428287,0.0629521369923171,-0.3808845462181547,-0.4082499184396604,-0.1647453321668095,-0.552159865536078,1.0180984332636598,-0.2436084219961931,-0.6317983362769137,0.3693077641591218,0.5212122443902438
1.4880703477182209,-1.4724826516373537,-0.7875946399045047,-0.6192417864889963,-0.7829009902181912,-1.314480249063788,-0.9389268077065848,0.5600911152679835,-1.2530954301433463,-1.5000000000000029,-0.5628079564185402,0.8992801144942231
-1.2396909720647349,-2.0,-1.6381414168013264,-0.7172706891930711,-2.0,-1.407240124531894,-1.7021073577386898,4.08592189858218,-1.5000000000000024,-1.3040183741419749,-2.0,-1.3547264965329096
-0.8087856668462541,-2.0,-1.8190707084006632,-1.0022263154440667,-1.6046056623196017,-1.5000000000000002,-1.499999999999998,15.349820999906989,-1.499999999999997,-1.1080367482839468,-2.0,3.27355246686005
-0.7054162191822422,-2.0,-2.0,-1.916169112283588,-2.0,-1.75,-1.2238096680534811,30.36636096957107,-1.4999999999999996,-0.9120551224259188,-2.0,14.107555034239711
-0.2260129944814233,-2.0,-2.0,-0.6794275197525392,-1.8333333333333324,-2.0,-0.9476193361069648,32.49491951156981,-2.0,-1.4999999999999931,-1.0191695562340044,18.13364289163537
-0.9422954323913824,-2.0,-1.833333333333334,-0.8526104599871034,-1.6666666666666647,-2.0,-0.6714290041604483,39.28741560336477,-1.8000693569173138,-1.4999999999999938,-0.0383391124680088,21.48124317000252
-0.9949607336643996,-2.0,-1.6666666666666676,-1.3541576898056904,-1.4999999999999971,-1.1922641301462056,-2.0,3.056850199939108,-1.900034678458657,-1.4999999999999944,-2.0,20.90063441579569
-0.3192881790682929,-2.0,-1.5000000000000016,-0.6250962791362351,-1.749999999999999,-1.4573578166129395,-2.0,-1.0939493901000232,-2.0,-1.4999999999999951,0.1265879861126841,2.782787549319548
-0.2369772138461217,-2.0,-2.0,-1.1920697695269065,-2.0,-1.7224515030796732,-2.0,7.648723495235787,-1.6446926247291085,-1.4999999999999958,-1.207654595914012,4.980088800617106
-0.4764080966289605,-2.0,-1.75,-0.5611849888733933,-0.8262408696882622,0.7571719680211353,-2.0,51.38308542685034,-1.2893852494582168,-1.4999999999999964,2.324556907340579,10.086600082649062
-0.0584772797426453,-2.0,-1.4999999999999998,-1.0827220323517033,-1.2873516132812493,7.489301038800903,-2.0,146.69554556964567,-0.8608745938232167,-1.4999999999999971,2.514515116600552,6.919934026214078
4.712633865709806,-2.0,-1.4999999999999998,-1.5000000000000002,-0.7383761873015136,21.28737396666628,-0.0735369518909667,98.62328455336046,-1.75206803384576,-1.4999999999999978,0.231175492400566,5.324326603848174
17.830194753895782,-2.0,-1.500000000000005,4.979518544658499,0.0798718870229544,4.067570413122676,-0.3240105702052103,33.030087864648706,6.004339878534189,-1.4999999999999982,-0.5518292469833561,6.348877931978713
5.433397725008735,-2.0,-0.8982290353567204,3.0579985363031503,-0.613418741984697,-0.6747345044116844,-0.5744841885194538,13.323814567861644,-1.1381312410751654,-1.499999999999999,-0.5965466904625809,6.558601386176134
37.83065433249496,-2.0,-0.9841963160200452,1.1364785279478014,-1.3067093709923483,-0.8740670879110857,-0.8249578068336976,43.00015813202254,-1.0051767689114284,-1.4999999999999996,-1.07124646170278,8.15012052132096
1.8270061143728364,-2.0,-1.0701635966833702,-1.669978133932444,-2.0,-1.073399671410487,-1.075431425147941,21.56117771760842,-1.02052120786416,-1.5000000000000002,-1.736754238952127,3.7354533179859386
6.02827417402311,-2.0,-1.1561308773466954,0.2701203335180158,-0.9918431945459464,1.1354375048490857,-1.3259050434621846,51.22021579943422,-1.0358656468168914,-1.5000000000000009,-1.907071664417888,6.241766058494648
6.023324821143692,-2.0,-1.24209815801002,-0.4674680959660456,0.016313610908107,0.3937518158341064,-1.4129525217310923,10.24260578444539,-0.8662439544787435,-1.5000000000000016,3.8003445313156297,5.582411350114002
1.272894943113986,-2.0,-1.3280654386733453,-1.205056525450107,1.0244704163621607,-0.3479338731808727,-1.5000000000000002,8.420485291211476,1.0247714389802276,-1.5000000000000022,-1.0288350398976525,6.947018307863571
7.943852343558717,-2.0,-1.4140327193366702,-1.1377387381821067,-0.6866252576641294,-2.0,42.7609426181924,9.465767400467415,-1.5000000000000002,-1.5000000000000029,10.91781735124444,8.372569066435288
9.60835192552068,-2.0,-1.4999999999999951,-0.25427518798507,-0.1862505911360541,-1.500000000000005,20.6304713090962,25.01809551098238,-0.5851741013715763,-1.500000000000004,-0.764951047798355,5.269529862054538
-0.1356173948608283,-2.0,-1.5499999999999956,-0.9730282998248514,0.3141240753920211,8.724848564303436,-1.5,20.238619211302165,-1.450284662129461,-1.500000000000005,-0.1784767035761048,5.358582470863411
0.2832055199768009,-2.0,-1.599999999999996,-2.0,0.8144987419200964,-0.3565069215493262,-0.9158850858727924,27.40016918544188,-1.2516478010404182,-1.5416666666666714,17.024846610089966,4.671590696805445
-0.7609364948816402,-2.0,-1.6499999999999966,-1.0419919145146013,1.3148734084481717,-2.0,-0.3317701717455845,11.798877165162803,0.9519767279212212,-1.5833333333333377,11.417206352838038,5.459523657723297
5.471948600537539,-2.0,-1.699999999999997,1.900596100258733,-1.4999999999999982,-2.0,2.0401216690123443,24.125337817311653,-1.4434941009807412,-1.6250000000000038,127.00114955276624,5.896034797089788
9.366541505972036,-2.0,-1.7499999999999976,-0.709405472302675,-2.0,-2.0,-0.2651416470275509,96.58057836215382,0.1421399764885711,-1.66666666666667,10.30570577816707,5.2417942280274925
1.8468450097230829,-2.0,-1.799999999999998,-0.149013003630718,-2.0,-2.0,-2.0,12.397403527816357,-1.6110586241603588,-1.7083333333333364,-0.9968935949990368,3.752412258859793
