Energy_Shape_factor,Energy_Shape_factor.1,Energy_Shape_factor.2,Energy_Shape_factor.3,Energy_Shape_factor.4,Energy_Shape_factor.5,Energy_Shape_factor.6,Energy_Shape_factor.7,Energy_Shape_factor.8,Energy_Shape_factor.9,Energy_Shape_factor.10,Energy_Shape_factor
3.3356200630566843,1.3574800709786368,1.0040117530846169,1.4224696488177664,1.0457767518942418,3.234272982525967,2.6271018269694184,1.675198104760008,1.4805857521681285,1.150592937607166,1.323743523656382,1.3971862568172544
2.294253513947285,1.3596591547340688,1.121165339719944,3.188993519988573,1.1041141540317303,1.5766957638581232,2.4129333062876475,1.4936616844451358,4.583993370868354,1.1436298679668018,1.2282893264224268,1.3355723317971568
3.7466462263472216,1.3618382384895011,1.5522611144955198,2.9354267671721805,1.071036670869106,1.3915129064323375,2.198764785605877,1.0646682494254018,1.8118591652937768,1.1366667983264374,1.2669724974647745,1.3260374143008316
3.854975667138042,1.3301251321535208,1.5335606335884744,2.681860014355788,1.0379591877064822,1.5950101303198192,1.984596264924106,2.893911083798572,1.7036639641825273,1.129703728686073,4.256145270220373,1.3442194044641576
1.2132888666078412,1.298412025817541,1.5148601526814292,1.7620258611615125,1.004881704543858,1.7985073542073011,1.7704277442423353,1.0710761105008744,1.6430253272064836,1.1227406590457087,1.284193055876501,1.3941579949986354
2.2925248837655308,1.2666989194815603,1.4961596717743837,3.002039535915335,1.0045978217930358,1.3928508990827035,1.5562592235605646,1.0138305312734035,1.58238669023044,1.1157775894053443,1.51790145285942,1.3653142693275993
3.015881713101202,1.2349858131455802,1.4774591908673382,2.2414575861653767,1.004313939042213,1.629590919379658,1.6260610146618504,1.0602502366076292,1.389777732856142,1.10881451976498,9.06528724974026,1.3483759110968947
2.042537561600315,1.2032727068096,1.4587587099602928,1.480875636415418,1.004030056291391,1.8663309396766128,1.695862805763136,1.064701103162276,2.220509251606233,1.1018514501246155,1.8510797999544573,1.425068429126435
1.6086804856264525,1.1715596004736195,1.4400582290532475,1.4623986968426173,1.023274653960478,1.058133675488427,5.005034567822006,1.1408970762948003,1.061390631233022,1.0948883804842513,1.7606120091929178,1.3285917571468062
1.1465646334297035,1.1398464941376394,1.421357748146202,2.223294853716349,1.0365756673045503,1.3495561086615455,3.3374833007591027,1.210577075660682,2.2065487170793974,1.3423613520206463,1.1887768498382318,1.3350847325062274
1.576651089782199,1.108133387801659,1.3821696690262446,2.936897162388498,1.049876680648623,1.0539594932482348,1.6699320336962,1.1035554293706475,1.695309999754083,1.5898343235570411,2.5348107314962585,1.3051768974742992
1.4558947306058123,1.076420281465679,1.3429815899062871,1.234101575122381,1.0631776939926956,1.4151547119152446,2.211167683067063,1.1044322909969388,1.2805289179143342,1.542675299123534,2.1824503704705807,1.2635110579318602
1.7710205835564163,1.0447071751296986,1.3037935107863297,2.3863198206250344,1.076478707336768,1.1439954031097377,2.7524033324379262,1.0493323180262748,2.6089116347589867,1.4955162746900268,1.7534657347364682,1.2364044032408172
3.183067401197649,1.0129940687937182,1.2646054316663722,2.9525057225778486,1.658202311834933,1.1150793172846742,2.849592942661953,1.348684300682891,1.5483156518178571,1.4483572502565196,1.102313027776115,1.2354237675384976
1.149767892837337,1.1756332685859807,1.2254173525464145,3.1147766124347265,1.097277503275544,1.191330899290648,1.3406209819361414,13.007018985598911,1.9411894449910456,1.401198225823013,1.489266117860709,1.226008413341677
2.0468639813417715,1.1811667791613103,1.186229273426457,3.0708315136390056,1.0763743580229967,1.2675824812966214,1.0869281919132732,1.1559709667416402,1.4646313190978577,1.3540392013895055,1.2730798991745884,1.2748865303151402
1.4336035763422452,1.18670028973664,1.1470411943064995,2.1517415614798456,1.5655115550232288,1.3438340633025951,1.318401383848565,1.0924749927446495,2.469253816604087,1.3068801769559983,2.407308126137563,1.5390781376135876
2.99745563197261,1.1922338003119697,1.107853115186542,4.014555635863657,6.448972280459955,1.6818403456002435,1.7237697238340808,1.107692745666361,1.4135144623079794,1.2597211525224912,1.056968142245718,1.3421082789981915
2.167023096891967,1.197767310887299,1.0686650360665846,2.166649811134861,1.581226158119234,6.837311536934489,1.1348178387728305,1.1109324138872203,1.297644726628986,1.212562128088984,3.360648166136634,1.370016652094339
1.873266439847404,1.2033008214626284,1.029476956946627,3.1277453770850867,1.48143809362758,1.458884678990719,1.5509816478922267,2.551697090217393,1.132112341016572,1.165403103655477,1.241278805201774,1.2970119485964016
1.7615075716857285,1.208834332037958,1.2249953547688444,6.89661091931259,1.045682635034504,1.6324864507257346,1.3776871050165218,1.0504598802934446,1.8711148246528708,1.1182440792219697,3.837360351691824,1.2783096697748078
1.6825223262311115,1.2143678426132876,1.2074156701110796,2.8281936877598226,1.8311994524529769,1.1767019074826288,1.2043925621408171,6.843959331821498,1.3809961916370963,1.0710850547884627,3.775614990627736,1.356509964492972
2.5050024039926333,1.2199013531886171,1.189835985453315,5.036232265185087,1.4713297482719472,1.0837491543263258,1.0310980192651122,1.4437889865870686,2.104846649726176,1.0239260303549556,3.1094309071662622,1.3752216902563674
1.7015112164915205,1.2254348637639467,1.1722563007955504,2.7288771874263613,1.3783366934972872,3.856004307303581,2.5377977574183395,1.289107856425771,2.5903651832028016,1.0315784183561028,1.5478721883727593,1.284966352359196
1.979711457451816,1.2309683743392763,1.1546766161377855,2.0104432332167783,1.076765431616572,3.701500753604406,4.044497495571567,1.5562472142080437,1.88554340477638,1.03923080635725,2.8092362852366746,1.2944309298687908
2.0913346128921,1.236501884914606,1.137096931480021,8.126385457485098,1.0271291663371578,3.332679890172385,3.594058319562301,3.6315542829044136,2.2156115994127927,1.074356779395514,2.306191986604974,1.3624359147808782
2.6203151919999605,1.2420353954899357,1.1195172468222565,5.346103145774763,1.1182623706011243,2.55920791000464,3.143619143553036,1.3993753953430113,3.1723738216076884,1.109482752433778,3.029299608523647,1.4279716361832455
2.129106064611945,1.247568906065265,1.1019375621644918,7.8667797926445315,1.1312100427461396,1.2065186132516894,2.69317996754377,1.7814932052740984,1.5895712335459915,1.144608725472042,1.5864101705214586,1.3641466523263102
1.8585915111273816,1.2531024166405946,1.084357877506727,3.1151300752201285,1.1446332183228785,1.4572561545178049,2.242740791534505,12.093697304521664,4.0270863016811616,1.179734698510306,1.2443592044109402,1.4044667065684289
1.7104846876846789,1.258635927215924,1.0667781928489624,7.91827512416954,1.1277894600929617,1.1014408038102117,1.7923016155252398,2.868270853786192,1.9007763167986973,1.21486067154857,2.567155580812745,1.389162470844545
1.674529398456344,1.2641694377912536,1.0913714571532676,6.455790403008916,1.0803984046478687,1.0686367201438396,1.3418624395159742,7.311306381720562,1.104758276147365,1.249986644586834,1.3959173912216118,1.4192190683756043
1.4272256168702175,1.2697029483665832,1.1159647214575728,1.8496990599745344,1.045026905363918,1.265050527742662,1.3270238296424988,2.6444832540083656,1.1882470898693636,1.285112617625098,1.969912782229928,1.393126168798365
1.4992143006095326,1.2752364589419127,1.140557985761878,2.256536990633198,1.0623991113947409,1.3048669101648298,1.3121852197690231,13.913091508722689,1.3972827316690417,1.320238590663362,1.5591322955374596,1.4650719241855348
1.5990727136299674,1.2807699695172423,1.1651512500661831,1.5998945374780107,1.1146402959632775,1.3160764163665502,1.2973466098955475,3.739403955973237,2.137880903019092,1.355364563701626,1.2078006475638556,1.4844033612607177
1.4589939570663333,1.268015269801465,1.1897445143704886,1.4425697330412386,1.1442900794623594,1.6256321585401667,1.282508000022072,3.422381501867396,1.023139489370722,1.39049053673989,4.240122889930339,1.4787559297436674
1.4736690215642814,1.255260570085688,1.2143377786747938,1.5449234345164768,1.1137573605338074,1.0883890936295468,1.293668127393154,2.2636262387458417,1.1512070513956991,1.2386665167667594,5.144737116278105,1.4028993565553172
1.4022794243544867,1.2425058703699108,1.238931042979099,1.2285081320344728,1.1001394847406396,1.0290181643798295,1.3048282547642365,2.522672075554594,1.156139331243682,1.1849864128172385,1.264368026696991,1.3411122304821372
1.3610397762495197,1.2297511706541335,1.263524307283404,3.518630270401145,1.0960501330428136,1.3060293117143875,1.3159883821353182,1.9392201955532968,1.1023569376963105,1.7405589296602664,1.2654434536678878,1.2995877045987465
1.1837638377327024,1.2169964709383565,1.2881175715877091,3.1211740453367014,1.0837908085236565,2.332268859970416,1.3271485095064002,4.923067093626623,2.593836716850357,1.4811558886377698,1.3858689806584832,1.2509013392945167
1.1136139247793624,1.2042417712225792,1.3127108358920143,3.534814586196606,1.1400702383100718,1.6696407560815427,1.338308636877482,1.0166577835043324,1.9859594176789632,1.221752847615273,1.1185441365297115,1.2408133520694369
1.0343515873358406,1.1914870715068022,1.3373041001963195,2.730739293812987,1.1009101157185055,1.2396066441037394,1.3494687642485643,1.5376808102140291,1.0712392842774978,1.2871721384422423,1.1501999785346522,1.2518436265021615
1.0327063203218534,1.178732371791025,1.361897364500625,1.728856809106185,1.1277185430947887,8.252487833691053,1.3606288916196465,1.899719213583732,1.2416674479808072,1.3525914292692114,1.2737988664327091,1.2308763799999878
1.084816208049428,1.1659776720752475,1.38649062880493,3.0916475312678915,1.1212124766583853,1.196061070589998,1.3717890189907282,1.843171895244066,1.0998711313072171,1.418010720096181,1.0441540503439874,1.2780510644671728
1.0331813838637292,1.153222972359471,1.4110838931092355,2.3528453730973884,1.1151000927362946,1.090308255882647,1.3829491463618102,1.7866245769044002,1.033888026073715,1.4834300109231495,1.550251803082482,1.2652059016471608
1.0270715953714022,1.1404682726436934,1.4356771574135407,1.5074119153671257,1.138277617431757,1.092363289071356,1.3941092737328924,1.5420811158113723,1.1738435810292684,1.548849301750119,2.364713666766652,1.302567599909362
1.0273018637723628,1.1430952213055643,1.460270421717846,1.299234815753326,1.3059390708508023,1.0823467575728658,1.4052694011039744,1.8345280886348825,1.3864285174677042,1.6142685925770883,1.2108797624361818,1.433419110380629
1.022014100040609,1.1457221699674354,1.4848636860221511,7.101063482081534,1.113924420470103,1.1282601153966048,1.3894626851421308,2.682290960227108,1.3863930542356735,1.6796878834040574,3.0309071333926725,1.4631125735384267
1.0294191608155812,1.1483491186293064,1.5094569503264563,1.3448061561791569,1.1546401895667295,1.053885067705538,1.373655969180287,2.88554470094147,1.5441081780609818,1.745107174231027,1.2192822207175646,1.4650446503425112
1.43881600648148,1.1509760672911773,1.4736295372400916,6.736827407174528,1.1845331053566188,1.175687901273332,1.3578492532184434,3.4416021249287034,1.6857146375942909,1.810526465057996,1.2036477752919934,1.4547479256084717
1.1676485725339645,1.1536030159530484,1.437802124153727,1.5426293664352535,1.125125604626222,1.1555895394878055,1.3420425372565998,1.439946508408094,1.0887506998481118,1.875945755884965,1.1632492370471044,1.4121796943858556
1.0635811749248478,1.1562299646149192,1.4019747110673624,1.3682372249430983,1.1112018045161007,1.0756965854346872,1.326235821294756,1.676177836690712,1.0845726271552798,1.9413650467119343,1.200911836306807,1.3784689961496694
1.090374797581762,1.1588569132767903,1.3661472979809977,2.0089144880894807,1.110078047215628,1.079980108623204,1.3104291053329125,1.223056367302494,1.2240056062534008,1.2514763965214872,1.2318925852283338,1.4604685537826003
1.126972364778699,1.1614838619386612,1.3303198848946332,1.2638434342843614,1.1176737448187062,1.3071098585883536,1.3722223186007412,1.058127876050964,2.105164508599389,1.1765970595193882,1.3962076966370998,1.43768273318401
1.314286940069903,1.1641108106005322,1.2944924718082684,1.540198127136903,1.0884934304889338,1.2352436515104293,1.0001723613977702,1.1135883347477034,1.0593797100984337,1.1017177225172894,1.678933176476971,1.4769169302858547
1.187705409002466,1.166737759262403,1.258665058721904,1.809043158337238,1.1862990698024087,1.2885174879875947,3.5366834622852656,1.0816732233466406,2.33770404246293,1.082171851074031,1.6498147893981063,1.5175543957048585
1.3099493281163468,1.1693647079242742,1.2228376456355392,6.075810573559674,1.2379192744933605,1.443041975687896,1.0056715049421512,1.0960696192637742,1.873885934443068,1.0626259796307729,1.4000770370227713,1.5536157925843403
1.3455526385646088,1.171991656586145,1.1870102325491745,2.4544919586667944,1.1452824388270169,1.545174655994859,1.2066884814187313,1.0213506112711688,1.4100678264232047,1.043080108187514,1.6679449015570682,1.5967278747507865
1.5784705225336506,1.174618605248016,1.2304817301309945,1.1716005885328244,1.146056865592683,6.11779228018198,1.4077054578953117,1.0102732474754104,1.0342709050636392,1.0235342367442557,5.056564281273616,1.4979067627245688
3.0453928954642926,1.1772455539098872,1.6067568535069687,1.0969411944981835,1.1386854332905807,1.1879330993007804,1.3784863779938876,1.0244784258474071,1.3881550710192518,1.2042310795528093,1.189957517924623,1.4063540697936932
1.7976953656290229,1.179872502571758,1.983031976882943,1.2143797312439863,1.1627179873368474,1.4699907648912087,1.283907331038348,1.034821922372231,1.207395727155986,1.3849279223613629,3.617438470426,1.3717543836617907
3.98769018269287,1.182499451233629,1.0148380373359334,7.236405132993645,1.127134987625639,1.3699275124298325,1.189328284082808,1.0210555913349812,1.21721269824236,1.1213159104191497,2.011655777262455,1.3258347983938454
3.159508287950525,1.1851263998955,1.040501597365029,2.3535496993215723,1.144506567472866,3.7312755793837313,1.0947492371272685,1.0192879465589042,1.3878190618101975,1.4298255694035733,1.533164273420778,1.2247397308609098
1.4771863444525206,1.187753348557371,1.7293407383883763,1.2345850511860377,1.1522220842689406,1.149327496350911,1.0001701901717288,1.0118508214309607,1.030305172818482,1.7383352283879967,3.272205489642046,1.1915905639412652
1.4194574112414262,1.190380297219242,1.3227425419985364,1.9925453869668488,1.134157436093438,1.3279503989154324,1.1258501167737816,1.1917997821319066,1.3289862840483833,2.04684488737242,1.6971977739925117,1.1893163827355744
3.890193363449957,1.193007245881113,1.2533774472821293,3.4860888088135056,1.172301841032279,1.5288164878608674,1.251530043375834,1.06738521152341,1.9104465309008123,2.355354546356844,1.0391667353820786,1.1464417635321678
2.422224652163577,1.1956341945429838,1.1840123525657222,1.2788571300960605,1.1666514289457337,1.0465513131142934,1.055670262164179,1.1297044468661883,1.281350454476885,2.2871061712619105,1.0119239305704757,1.1563833117559197
1.5525639668765991,1.1982611432048549,1.1146472578493152,2.416952749610876,2.2558297497408217,1.0507737818721168,1.874745928491236,1.1445210721210288,1.3345143585524877,1.1968900150239352,1.5092334095264963,1.161294384649705
2.553986127011426,1.2008880918667255,1.0180608326991094,2.856657630052529,1.1268637058871074,1.0614315918146606,1.3461194826029543,1.630138996433939,1.0251585010043052,1.1218043414705348,1.1026072104502656,1.1322729849334
1.0883659200676108,1.2035150405285968,1.0566719973171457,4.39083934215896,1.1347523042468162,1.0223039657834991,1.4550690983052672,2.797356964549835,1.0968787003262,1.0467186679171343,1.265619374209185,1.166687856335736
1.0897943305445728,1.206141989190468,1.095283161935182,1.93847497006972,1.1354958310343528,1.0456709033200786,1.56401871400758,1.0841150756171838,1.0138948213397925,1.0390297637856496,1.398238550748622,1.1773172082065224
1.1133801531066696,1.2087689378523387,1.1338943265532184,1.1661176624386358,1.156050423166519,4.071191686830062,1.4977520144936711,1.3894162798526737,1.0622221620490246,1.031340859654165,3.1243847743587483,1.2020727750677644
1.1886991226503625,1.2113958865142098,1.172505491171255,1.1465047310737988,1.2007310144375778,1.110146017844701,1.4314853149797628,3.011238643361049,1.0416814966653007,1.3168600753159438,1.6537917703238476,1.1319066796149546
1.3001775870840155,1.214022835176081,1.211116655789291,1.1179135336903223,1.1979920740246748,1.2423303577524496,1.365218615465854,1.0382036125481011,1.006954628910718,1.598942544972333,1.4846092075384607,1.242862538071594
1.1258488940646327,1.2166497838379515,1.2497278204073272,1.2069142277258074,1.1989878783411445,1.037075517546975,1.3275912988711116,1.0106735719503726,1.0120476762722737,1.3561903872856873,1.0442282127325404,1.3027386155213894
1.161368606608011,1.2192767324998226,1.2307379547840245,2.134357489289765,1.1785260222180194,2.2071628928961258,1.289963982276369,1.0331892136951994,1.0042784629526604,1.1134382295990417,1.1120019353852773,1.2905367618789856
1.294898315071324,1.2219036811616937,1.211748089160722,1.2926382043865992,1.2358311379225757,1.3674943500979635,1.2523366656816266,1.0794618205535988,1.0077351237933805,1.4140163354987532,1.5341893720142243,1.2962134476735676
1.3071708568876337,1.2245306298235643,1.1927582235374192,1.1471616556191535,1.2274600450881048,2.386602751388731,1.214709349086884,1.3317528589257506,1.0053171407567585,1.7145944413984646,2.21187291649816,1.293233111762326
1.2669472896492675,1.2271575784854356,1.1737683579141167,1.2949560661308952,1.2697407497977495,1.7500682362111215,1.2390264307711305,1.1377536400150998,4.560055068331743,1.378011096875775,1.0277555675995909,1.2516404006564914
1.3328668033718498,1.2297845271473065,1.154778492290814,8.418885734833099,1.3257214766372314,1.600357436429102,1.263343512455377,1.1963584207568303,1.0545750876011206,1.376577565087329,1.0330857975154404,1.2100346019736892
1.2350351672961226,1.2324114758091775,1.1357886266675112,9.85513137223526,1.33410136648941,1.0998758706934588,1.2876605941396233,1.2590703851871548,1.0170135632300614,1.3751440332988834,1.03841602743129,1.2381603155398158
1.2180279334656594,1.2350384244710484,1.1167987610442087,1.9632124118532184,1.4169281091323935,1.3430018985309269,1.3119776758238697,1.1984120321465024,1.9682887590307463,1.3737105015104374,1.1799026135775117,1.2316374476497578
1.3081111640827912,1.2376653731329197,1.097808895420906,1.4706318086079773,1.3775101407696018,4.88853015479297,1.336294757508116,1.303350446237197,1.8928783635591864,1.3722769697219916,1.1514082167892217,1.2025411577926908
1.4228491876853966,1.2402923217947903,1.0788190297976037,7.4332855776872915,1.25140115492024,1.5219490038310368,1.280409586299836,1.619897357014649,1.124251821065424,1.3708434379335457,1.1229138200009314,1.2282653579145026
1.2782899468687003,1.2429192704566614,1.0598291641743007,5.4736573554247485,1.141776921690533,1.6977115018811164,1.224524415091556,1.3529527034822684,1.0391034535634558,1.3637956159494853,1.0944194232126412,1.2602222388029285
1.0816665463626918,1.2455462191185325,1.0511449401928343,1.444347796227704,1.138504839897896,2.462366808430174,1.168639243883276,1.3219785834733555,1.0673216812983235,1.356747793965425,1.3010657929085578,1.2725386768814753
1.4852682519504548,1.248173167780403,1.042460716211368,3.902914423022053,1.091095767405617,1.1623816821292023,1.1127540726749958,1.14781554827253,1.015112153142013,1.3496999719813647,1.5077121626044745,1.2704788245198648
2.2508851642254446,1.2508001164422744,1.0337764922299018,,1.1034657681508349,1.0597763454055915,1.0568689014667156,1.1544352579346182,1.3186939902765973,1.3426521499973043,1.7143585323003914,1.2585665888369126
2.494638205335073,1.2534270651041453,1.0250922682484354,,1.1008827514912285,1.3421763844953345,1.0009837302584357,1.3065691152543242,1.3285341772439003,1.335604328013244,1.921004901996308,1.2516192394792889
1.415658036855037,1.2560540137660163,1.016408044266969,,1.1252814551521002,1.3102471650222796,1.0010089680341605,1.227260841207505,1.677419474733574,1.3285565060291835,1.4945911712587472,1.226426431020213
1.6722084440038785,1.2586809624278872,1.0077238202855026,,1.3387727196616168,1.3028469617527925,1.0010342058098856,1.1067495504225349,2.1868229472455014,1.3215086840451231,1.0681774405211863,1.276940033511581
1.551959849376559,1.2613079110897585,1.1098360167311463,,1.1343042213693235,1.5539418969837546,1.1750836195042884,1.101553155382021,2.092162962716331,1.314460862061063,1.012024511011083,1.3179601910046967
3.4039212651201747,1.2639348597516291,1.2119482131767902,,1.1046702653176488,2.1269138959144795,1.3491330331986915,1.2796501240985203,1.600034375028936,1.3074130400770028,1.014362481813503,1.3344745596206502
1.5169555284289935,1.2665618084135002,1.3140604096224342,,1.1065013511357444,1.7714567042227696,1.5231824468930943,1.2228749434444133,1.8761595958922312,1.3003652180929424,1.0167004526159231,1.300172650902835
1.7931584353587495,1.269188757075371,1.3576919348730705,,1.1167394575123604,3.757109484233701,1.057272712666147,1.162705909945717,1.8619577900863016,1.293317396108882,1.7347080152507688,1.3222420940444493
1.2288458171303442,1.271815705737242,1.3165046544199968,,1.1120643005185695,2.174063583306376,1.0022538889100228,1.0675175930054523,1.717603936556899,1.2862695741248218,1.348026199007628,1.284685955919615
1.5897696503822396,1.2744426543991132,1.275317373966923,,1.1060287353906169,2.0481294428958354,1.0081165595072414,1.3014947689436318,1.6700243850864158,1.2792217521407614,1.336737297663544,2.929474871322441
1.50007673102464,1.277069603060984,1.2341300935138493,,1.122597006375865,2.074384270883032,1.0106908967470214,1.0699036928633952,3.750673920873037,1.272173930156701,1.4553677001019745,1.24567431064611
2.887840872750551,1.2796965517228551,1.1929428130607755,,1.5606196895154212,1.909141744846957,1.0132652339868016,1.3273938518229955,3.894561126208441,1.2651261081726408,1.3206486621290905,1.2261881498941931
1.2971880013552513,1.282323500384726,1.1517555326077018,,1.138354689747478,1.4721564319048848,1.0158395712265815,1.5925205101551076,1.643570180782893,1.2580782861885804,1.3605628996167756,1.2880853409828197
1.1032641670219565,1.284950449046597,1.110568252154628,,1.101429302464168,1.4261805118223487,1.0184139084663617,1.7316478115008558,1.026712578613819,1.3506716097236686,2.6300486418259514,1.2959020902781635
1.0169398525132212,1.287577397708468,1.3072713486123029,,1.1130294594263723,9.415897911795351,1.0209882457061417,1.9900198012932608,1.0213394646063776,1.3895953151003484,2.2765771664556307,1.2387525315822634
1.0250280109897996,1.290204346370339,2.4428233631405574,,1.4372447537234654,3.238392967982974,1.0235625829459216,1.905514190640424,1.146052481865275,1.428519020477028,1.4645601351028037,1.2572965308527464
1.0100025329511997,1.2928312950322098,2.685827472254938,,1.0847121832043087,1.0972891024708338,1.0261369201857016,2.136142055089532,1.172764275922022,1.4674427258537075,1.896968145396048,1.316999683579032
1.0126267848613189,1.295458243694081,1.04842423156751,,1.192960896722324,1.4216804320780267,1.0287112574254818,1.827103875356952,1.037907675488262,1.5063664312303873,1.7032543076343285,1.2913138672504754
1.1187171842207635,1.2980851923559518,2.635405103361815,,1.269280553370364,1.1022867225609208,1.0312855946652617,2.32225245965598,1.6937990018386364,1.545290136607067,1.4519480333047856,1.244047131295616
1.049968911234512,1.3007121410178228,2.0601363476670778,,1.1498571994466635,9.364594195498416,1.0338599319050417,2.6236547005645328,2.630759762642664,1.5842138419837466,1.5778084334653573,1.2888485095621445
1.1052214105448257,1.3033390896796937,1.1459266193478042,,1.1891984829737354,8.983975903585034,1.0364342691448218,1.4782259861250349,2.407427016306444,1.6231375473604264,1.7643902956783435,1.2564519278566162
2.066304339602222,1.3059660383415648,1.2132454310245095,,1.218027700656925,1.106343264430243,1.0390086063846018,1.1939761753114857,1.0475357968830483,1.662061252737106,1.1882952272957847,1.2702664150035006
1.080392328125086,1.3085929870034358,1.2805642427012147,,1.1967239097245426,2.9269878982256725,1.0415829436243818,1.1295627429302124,1.0465347173623631,1.7009849581137857,1.7060944549092627,1.250748518849428
1.0047302777446188,1.3112199356653067,1.34788305437792,,1.1590157934453071,1.0295151705975376,1.044157280864162,1.1169861683958864,1.0302058875123887,1.3981908939888772,2.1065169671448936,1.228618937913422
1.069127500589368,1.3138468843271778,1.4038987282962687,,1.242326274902786,4.366431702748692,1.046731618103942,1.179854648215772,1.032568315011264,1.095396829863969,1.7195052871470902,1.2315096089325577
1.1610954854051854,1.3164738329890486,1.4425179933031922,,1.355607384318743,1.1927798552314992,1.0493059553437218,1.133392748641748,3.632363975925053,1.6323555591089924,1.7215081498502007,1.2081723605106218
1.0847477365396856,1.3191007816509197,1.481137258310116,,1.260852743061577,1.2871680747062375,1.0518802925835018,1.156741041006021,2.328326491898368,2.169314288354016,1.978261209431842,1.2331016102507015
1.04212751005821,1.3217277303127906,1.1360290956003698,,1.291174697263404,1.415317261483162,1.054454629823282,1.111621950410492,1.3675138952974206,2.7062730175990395,1.822433531229957,1.281333819360502
1.0372817052931314,1.3243546789746616,1.0755445499528593,,1.5736811132659128,9.06017529156144,1.057028967063062,1.106945793097669,1.0638034256209068,1.5971510378071807,1.6666058530280727,1.214979023395398
1.1204319599496972,1.3269816276365325,1.1319546625946808,,1.7080619991898924,1.1715905502247106,1.059603304302842,1.113224169740392,1.0730015162476254,1.1478376608669925,1.5044728674403878,1.2193983166266429
1.0021596346638315,1.3296085762984036,1.1883647752365023,,1.5471256904405788,1.1149883611401574,1.062177641542622,1.088726400054114,1.1452425749191384,1.2962844265456546,1.3722030349429086,1.2054051914033563
1.0090293935808277,1.3322355249602744,1.2447748878783238,,1.7547487401473916,1.2229763640326703,1.064751978782402,1.1317859332995936,1.5997157684210246,1.3606761957704985,1.6935433158352171,1.222234912453446
1.0246527033410675,1.3348624736221455,1.3515358425190274,,2.748126184862784,5.639756180366798,1.067326316022182,1.1462470617726013,2.224648877486452,1.3490127099128508,1.0086525102717985,1.189875849419053
1.1511358203367503,1.3374894222840163,1.4582967971597312,,4.928341066073371,1.2046020530916983,1.0699006532619622,1.1741498025326418,1.003303458156679,1.6443477663442618,1.3792486042719383,1.1884094134294871
1.3643349206282511,1.3401163709458874,1.5650577518004347,,,1.1801274042312688,1.072474990501742,2.93978954512449,1.0909216869402438,2.047727430781845,1.4017824239133974,1.26963975751001
1.3642982658997715,1.2641495337532178,1.6718187064411385,,,1.2388636386524916,1.1378024268898064,1.2485794541027937,1.3319344058305789,1.6033436568840624,2.104796184976905,1.3047415458581677
