Rise-Time_Crest_factor,Rise-Time_Crest_factor.1,Rise-Time_Crest_factor.2,Rise-Time_Crest_factor.3,Rise-Time_Crest_factor.4,Rise-Time_Crest_factor.5,Rise-Time_Crest_factor.6,Rise-Time_Crest_factor.7,Rise-Time_Crest_factor.8,Rise-Time_Crest_factor.9,Rise-Time_Crest_factor.10,Rise-Time_Crest_factor
8.66910844860223,1.2216131644107011,1.5520735682283031,5.562021042526817,5.927304875230469,3.360635237333,1.2075224694134377,2.05545634990996,1.2488168902957526,1.0354342510198546,1.953108304886284,9.993904035583048
4.978195989908381,1.2247696239387804,1.1060779048041858,5.193196744834743,5.835501790206199,2.3050135041987967,1.1390016923043782,1.4323320903828145,2.22068784141056,1.1928935186334044,5.023450498244929,11.201673747505524
5.111137702645241,1.2279260834668595,1.0751296231311829,3.737897609216682,3.711373927730227,5.772386569663065,1.0704809151953183,1.1076258872344615,2.4263434741317447,1.3398094846711055,7.440563566177882,9.9206303754308
3.336904479055979,1.231082542994939,1.3756730767734524,3.8598002266802096,4.577843316554398,2.526306940229552,1.001960138086259,1.1402723334691314,1.537895473410315,1.486725450708807,2.2327389450864628,9.684155434447256
3.611103896556473,1.2342390025230183,1.1264446459738864,5.053077516876993,27.369882807125023,1.867268122594062,1.0611279370909052,1.1398685094719874,2.963600257399298,1.6336414167465083,4.49307229100534,8.824733997029965
4.0438893603899135,1.2373954620510978,1.2039300591735496,3.53104866484248,3.037176555386357,2.14843920548732,1.1202957360955517,1.0208971343120197,1.4406693753989654,1.7805573827842098,3.385311271273149,9.138732591563643
7.987451634467816,1.2405519215791772,1.2814154723732127,2.04250093756829,3.9253064521375767,3.105674222223067,1.626524835077506,2.034912593635495,1.0592320382159102,1.3574522840377576,3.2512028254563368,8.98446809103429
3.6008162119743905,1.2437083811072565,1.358900885572876,1.4580367953074105,3.1570868365750684,2.4169500475991663,1.5401981449319375,2.1927252021552666,4.751043805368709,1.1364103069359217,1.3201057730721293,7.24871649853405
3.349828383463519,1.2468648406353358,1.73181620808973,1.6651816082193491,3.299585769398621,2.168985080924055,1.3128621782055092,1.4883441589062016,5.051236509995203,1.076827396383966,1.2045493370317255,9.034029615921185
2.1134493410211634,1.250021300163415,1.6763532352253412,2.6729284444242354,3.2281190937876487,1.1980030646920026,1.5169075625146005,1.5211489995974876,4.054985547222643,1.01724448583201,1.1804729803144116,9.142588803934911
2.524851951656624,1.2531777596914946,1.6208902623609525,1.6368632677280106,4.378724682235571,1.1041830706108364,1.7209529468236917,4.738221689576205,2.9365905520205584,1.009822717907479,1.896597710830513,11.532183241081649
2.6325855214975693,1.256334219219574,1.5654272894965635,1.5727086131918309,4.37960806935298,2.0966236513920062,1.518674868741133,2.5957459842853328,3.661275097749397,1.002400949982948,1.709975237353649,8.753280996357352
2.5625739550196083,1.2594906787476532,1.509964316632175,2.272665766908784,5.9503857793671,2.1532117797671515,1.3163967906585743,1.817139626558184,5.421175858091859,1.0864289525102224,1.815596876944667,11.673482909689652
2.025629942050188,1.2626471382757325,1.4545013437677865,2.2265874489829183,5.660593311939548,1.3549255630487549,1.1141187125760157,1.9954287898031573,2.2705770220722408,1.039837928211876,1.2172939107634222,10.054577019463038
2.8257692042915474,1.2658035978038118,1.3990383709033976,3.0281501842032883,5.292037960797384,2.497793596450768,1.1787112024837063,4.804155583652267,1.4686776928090997,1.1392471479783095,1.806919469065704,9.548108337116153
2.169017858212584,1.268960057331891,1.3914096179397724,4.67465583529337,3.588456744278912,4.941350845043434,1.2433036923913972,6.804265082979176,1.4678346025829914,1.238656367744743,1.831751603618592,10.019684379887522
7.131799703967832,1.2721165168599706,1.3837808649761472,3.322854208622706,3.471456889080898,4.073029597277477,1.3078961822990878,3.965437368751618,3.036483144451142,1.142749783165574,1.4575784685094515,12.059647535321211
2.7773093396353103,1.27527297638805,1.376152112012522,3.822428088782974,4.63138011459108,5.042713437562169,1.3724886722067784,5.880417266217419,1.4119214178698527,1.0468431985864048,1.986439744546792,8.586171271322355
2.024833095344889,1.2784294359161292,1.3685233590488968,3.5640702434487213,5.35865294841837,5.255027385279562,1.312381474609213,3.149570812621968,1.6348434169955213,1.1547201746407358,1.2977438434530193,9.930599757201708
1.634892302537399,1.2815858954442083,1.3608946060852718,2.630578322117795,4.425805057340371,1.100080179375799,1.2522742770116475,5.299791010685864,1.063879269827612,1.1819020611352156,1.2995308525859266,12.017220549944874
1.5357165518540732,1.2847423549722878,1.3532658531216466,3.2624537618994007,4.555841047955758,2.78531256094198,1.1921670794140824,7.537473368373943,1.1554577308655327,1.2090839476296953,1.301317861718834,6.7001600113853135
1.859600114966076,1.2878988145003674,1.3456371001580214,2.8518574814351805,3.526381521015072,4.436843805880595,1.1320598818165168,6.856628794682355,2.7207904505888965,1.236265834124175,1.2761757344857974,9.055258665871795
5.4589686536615085,1.2910552740284469,1.3380083471943962,8.037452250559957,3.7742643026805807,4.697988902608365,1.0719526842189515,5.748481195535048,2.2284361329822207,1.2634477206186547,1.2964148378266451,10.57630795235559
2.1005435035399223,1.294211733556526,1.330379594230771,3.0958781622752443,7.490051485495454,4.375275327685852,1.060009756138543,5.497426312322209,1.3149692476939423,1.2906296071131345,1.3166539411674931,9.045526189544471
1.3230332906859643,1.2973681930846053,1.3227508412671458,3.068831304700736,4.696994925798722,4.10508047162786,1.0480668280581351,5.736211062228362,3.9761619204608776,1.2860914803008658,1.3368930445083411,6.755645968747549
3.991384062057178,1.3005246526126846,1.2812508651203411,1.892201935103108,5.3925661419997954,2.067880692316812,1.0361238999777271,5.002706271452203,3.237575547090448,1.2815533534885974,1.4027832138608165,11.472030066197336
1.416768242764871,1.303681112140764,1.2397508889735367,5.674074304439007,5.5188460526399785,1.9872360355290184,1.024180971897319,4.861420157458067,1.557881547582515,1.2770152266763288,1.4686733832132912,7.344263558356948
1.8514654594114464,1.3068375716688434,1.1982509128267322,,5.431254640154113,1.6817945743750504,1.012238043816911,4.9817846970017,4.367204085843396,1.2724770998640602,1.5345635525657664,8.894516271011227
2.052972264500818,1.3099940311969227,1.1567509366799276,,4.210701824461645,2.633145227843807,1.0002951157365028,4.495675626529023,2.543977883618454,1.2679389730517918,1.6004537219182415,10.834543725456534
2.085378067321812,1.313150490725002,1.115250960533123,,4.609521606125195,1.3527386254921918,1.0362393246080095,4.241764551436041,3.8647345547809233,1.2634008462395232,1.3340590474858782,9.378050247747352
1.5598191149960512,1.3163069502530813,1.0737509843863184,,5.33946122339208,2.6399536045528835,1.0721835334795164,4.841464533610764,4.542475283777521,1.2588627194272546,1.067664373053515,11.210451174499612
1.587806356117062,1.3194634097811608,1.102623922843791,,6.466105513422153,3.778815616530947,1.2452767053122231,4.478417586871625,4.156793908021784,1.254324592614986,1.4188863043839224,5.589383211400231
2.693672676130175,1.32261986930924,1.131496861301264,,4.796716034061888,5.870975224449898,1.41836987714493,3.9457022945509705,3.117259693777385,1.2497864658027176,1.2928679208720388,9.095133182882789
2.25573769208918,1.3257763288373194,1.1603697997587366,,8.604608832515055,1.6271928548056278,1.591463048977637,3.745469218528824,3.976821421183928,1.245248338990449,1.1668495373601555,10.58137885811451
1.9011784249191903,1.3289327883653987,1.3499277936384502,,5.620421834808251,3.330570003363782,1.8072500419089288,4.173233150107057,3.523234714331863,1.2407102121781803,1.809090536293317,5.614260486413979
1.8509112876472733,1.332089247893478,1.4042342494460835,,5.234896050287976,5.730188987620976,1.0812812016496036,6.451153749295245,2.107152889886862,1.236172085365912,1.2735993749454768,10.574104885810884
1.4598911863290227,1.3352457074215571,1.4585407052537172,,7.925367384255781,4.64023423178049,1.0571809064924151,5.192118097870939,2.934007081979148,1.231633958553643,1.4221984113851114,4.300174953858294
1.7613235540116703,1.3384021669496369,1.5128471610613503,,8.033887605192161,2.6361361998111263,1.0604079596149691,7.312539544969391,4.81883806035742,1.2270958317413747,1.2711949177017927,3.8588118641888
2.679634327312382,1.3415586264777162,1.567153616868984,,6.740699587234243,4.54155930407736,1.0636350127375231,5.834525236362927,4.404804472555348,1.2225577049291063,1.4872955880119798,6.8400613298299815
1.6915964283191591,1.3447150860057957,1.6214600726766175,,9.86307227872865,2.4987251841829563,1.0668620658600771,5.864617306477707,4.0302479326346585,1.2180195781168377,1.232643973671601,5.337076713117575
3.256760782710977,1.3478715455338748,1.675766528484251,,5.619312875441019,4.619246817832431,1.0700891189826311,4.692859207341288,4.502903873122717,1.113570234656425,1.7405660631196953,8.549326952301564
1.7800327194702965,1.351028005061954,1.5695469651251646,,7.018419976254709,3.042088071452948,1.0733161721051852,3.5131557045742032,1.2394146648601856,1.1328507043221447,2.7721040596991138,5.925837249942972
1.788865966362024,1.3541844645900336,1.4954370786820388,,7.540554154752106,6.419893353578527,1.0765432252277392,4.590114052526352,2.3395768765192693,1.1521311739878648,1.3517783920924908,5.226087238193127
2.4029456222426693,1.357340924118113,1.5133902622864053,,7.054602953073735,6.821212626466907,1.0797702783502934,3.449913520775402,2.0501615559954227,1.1714116436535846,1.1564485344782094,6.006743325346871
1.2596844382932242,1.3604973836461922,1.866314661330752,,9.192652302250744,4.58483962850516,1.0829973314728474,3.246702596204376,2.515271985092031,1.1906921133193045,2.640179532088585,7.74758008092071
3.3836649017071943,1.3636538431742715,1.688085057035569,,7.599647370224651,7.25932544202687,1.0862243845954014,3.168543831281061,1.3810144650326697,1.2099725829850243,2.3205494790733554,11.02732428140586
1.47407407589759,1.3668103027023508,1.8951632774671845,,8.33759597183382,9.003741855376445,1.0894514377179554,3.299271852474685,5.942906568590541,1.2292530526507444,1.6673592573754603,4.192610466708627
2.1630641769749666,1.36996676223043,1.5013394853093345,,9.52268622876738,5.365783312976415,1.0926784908405094,2.976695626873616,4.872346749443593,1.2485335223164642,2.433002052116952,8.522319814979785
2.57172063011392,1.3731232217585096,1.429992674850035,,8.886255278723942,5.583961040154748,1.0959055439630634,4.272177206429494,3.1228980223781395,1.2678139919821845,1.1325940980519973,5.091415194321885
1.640141557334315,1.376279681286589,1.3586458643907355,,7.728938668546791,6.53332394080612,1.0991325970856174,6.115096151639382,4.549603560967458,1.287094461647904,1.4862572143327066,5.702902891375692
2.292103780687533,1.3794361408146685,1.287299053931436,,8.258369098230505,4.035534923225621,1.1023596502081714,4.284477127437232,2.7350855926300213,1.3010034196203308,1.7810433196466426,4.334704307973867
1.931910274625224,1.3825926003427476,1.204246149453578,,8.198165365761536,5.358231400438573,1.1055867033307254,4.711606081546691,1.4212493963084871,1.3149123775927576,1.483223217252719,5.793587273726917
1.2850251334175482,1.3857490598708269,1.4122167577447349,,9.737108112530672,6.241282670796379,1.1088137564532794,4.285710924943917,3.615785807063384,1.2914361382383277,1.3506739178513,4.534908303594552
1.4744550886734171,1.3889055193989064,1.6201873660358912,,8.606697949012256,7.55018426668847,1.1120408095758334,3.907823495875733,1.5506740498271092,1.2679598988838976,1.6206344031066202,6.266995579306583
2.9663705025229143,1.3920619789269857,2.903798623871198,,7.520101210234097,3.7937239248376735,1.1152678626983874,3.725544886693018,2.898311852463141,1.2444836595294675,1.4363051588708164,4.038214033322469
2.0726619206595105,1.395218438455065,2.685435397940012,,12.053075543041247,4.901199120533373,1.1184949158209416,3.656096666482923,7.441107853752554,1.5928536127690465,1.251975914635013,4.575050042124316
1.2209740174269998,1.3983748979831443,2.2498337851804124,,8.646240350671745,4.89588429395626,1.1217219689434956,4.446038815448509,6.088911281667423,1.7110554764160903,1.717775191496259,7.587380790968526
1.0796004950186806,1.4015313575112236,1.8142321724208124,,10.276114901563774,2.2809795076905104,1.1249490220660496,4.090049827971966,5.4067173577269765,1.2751787764849978,1.269063877296987,3.487742490454297
1.1128938384950922,1.404687817039303,1.3786305596612127,,9.72131295288813,3.070584768188581,1.1281760751886036,3.65905143009601,3.894364723056322,1.406137615527379,1.4447674603936576,5.802863437694932
