Energy_Central_moment_6th_order,Energy_Central_moment_6th_order.1,Energy_Central_moment_6th_order.2,Energy_Central_moment_6th_order.3,Energy_Central_moment_6th_order.4,Energy_Central_moment_6th_order.5,Energy_Central_moment_6th_order.6,Energy_Central_moment_6th_order.7,Energy_Central_moment_6th_order.8,Energy_Central_moment_6th_order.9,Energy_Central_moment_6th_order.10,Energy_Central_moment_6th_order
1.0355004200373716e+34,8.452350361467097e+32,1.5606763228512178e+29,2.7299816918512865e+46,7.031101850503876e+21,1.3167151196292272e+34,1.727431753177318e+39,5.998522898694901e+27,8.49162809765957e+34,1.052389177846912e+34,1.772836036296766e+35,1.4893735256579472e+39
7.086782137787124e+36,7.39580906824238e+32,2.062068073513836e+29,1.3649908459256483e+46,1.149647729200775e+22,2.1562256749644147e+35,1.2698328064642845e+41,2.4563540811828325e+29,2.2985377730691603e+36,7.017498027665096e+33,1.2111685949481442e+45,7.960601987982891e+38
9.103270126253729e+35,6.339267775017663e+32,2.563459824176453e+29,1.0193566943396684e+32,1.5961852733511627e+22,4.180779837965907e+35,2.5223912953967962e+41,1.43809586082851e+29,5.964595820998161e+32,3.511104276861081e+33,4.317545238130255e+34,5.796330042546591e+42
7.825523883621927e+32,5.282726481792946e+32,3.064851574839071e+29,2.181132380275928e+45,3.7432229179468737e+24,3.817828463944952e+31,8.74369809458538e+31,1.7339747247431586e+31,8.540835163686666e+17,4.710526057057116e+30,4.998514631227163e+32,1.791392462442699e+41
8.225144910122835e+30,4.22618518856823e+32,3.566243325501689e+29,4.580795196798895e+46,2.404960407940112e+28,5.713142616483774e+28,7.181355946349641e+41,1.6699959596133762e+34,1.4424257841640977e+40,2.63457563993582e+34,9.688348759621608e+26,4.1894975531030905e+38
2.2258957529246217e+33,3.1696438953435125e+32,1.5787835389680036e+30,1.4965016596944103e+48,4.809546493588429e+28,4.249484183851861e+33,1.4362711891824912e+42,5.245542330823814e+31,7.061116197542221e+39,5.268680227265934e+34,2.7231063477681348e+38,1.9967653108517828e+38
5.959499800993261e+31,2.113102602118796e+32,2.800942745385838e+30,5.94823321e+26,7.214132579236746e+28,7.937402263272811e+36,1.1428585969989213e+42,1.847772027706578e+32,1.0358936201864196e+33,4.829753188303384e+34,2.510245605170422e+34,5.6884506368625136e+38
1.7592208496150997e+38,1.056561308894078e+32,4.0231019518036734e+30,1.9655025869093583e+47,9.618718664885063e+28,3.073586263906377e+29,8.494460048153515e+41,2.848187991150977e+27,1.5503202298769062e+42,4.390826149340834e+34,9.701487219415676e+33,1.743256660043451e+38
2.3051597028613207e+38,2.001566936265625e+27,5.245261158221507e+30,2.672979818670226e+40,1.5348034625168136e+34,2.4384521949098783e+28,2.5768588488107195e+31,6.022691107513875e+34,8.86094276940116e+36,3.951899110378284e+34,5.649483835549084e+31,9.427271077049255e+38
2.2792730999603973e+29,5.9347523320556645e+37,6.467420364639343e+30,2.4853408951414854e+40,1.8985496326856653e+28,5.117787558335761e+32,2.360991220777023e+33,4.05651930146584e+44,7.532070645774205e+35,3.5129720714157345e+34,2.3960682778266017e+32,1.899658161296164e+39
2.1458092300076e+36,5.622396982194423e+37,7.689579571057178e+30,2.5079224486885768e+43,1.8766013210584527e+28,1.023533127145203e+33,3.8806720086016e+25,7.225855085135544e+32,5.750076151269862e+33,3.0740450324531844e+34,3.087762707816432e+30,3.321497137763866e+39
7.366707071992796e+33,5.310041632333182e+37,8.911738777475012e+30,5.864966231438106e+35,1.859812236573888e+35,1.53528749845683e+33,2.0459496142502743e+33,6.856797892967679e+31,8.594402854303912e+35,2.6351179934906343e+34,2.664377177418225e+39,4.454334712675008e+44
3.0111557736121847e+37,4.997686282471941e+37,1.0133897983892848e+31,6.790091315723175e+47,9.108457835682672e+45,3.0260958815401874e+39,7.928907504788052e+31,2.5635655565070643e+30,5.494154720574663e+32,2.1961909545280846e+34,6.556051429201563e+28,5.269890640093621e+39
4.0488702201179377e+36,4.6853309326107e+37,1.135605719031068e+31,6.921864529861926e+37,4.298977432939135e+31,1.4086099595201375e+44,5.960464477539063e+28,1.6184398550003333e+32,5.789470458121746e+36,1.7572639155655345e+34,3.675611367323012e+41,6.526839767686591e+39
1.1649765911732298e+36,4.372975582749459e+37,1.2578216396728515e+31,3.7477449561922926e+46,3.494641585485886e+30,3.983091278401133e+34,2.7699373189788456e+29,6.879361752114376e+37,8.180551036124117e+26,1.3183368766029843e+34,1.192000099014476e+32,1.7377036095236127e+40
6.140944755642389e+36,4.060620232888217e+37,6.797477491067304e+34,1.142201741954204e+48,4.2180533641e+22,3.4642855571643413e+33,1.846624879321681e+29,4.9883755453609146e+30,3.775104492666482e+35,8.794098376404347e+33,1.7783295161819842e+40,5.869696692849923e+39
2.461289003233909e+36,3.748264883026976e+37,6.042202214282054e+34,3.332887602856044e+37,5.193275499066689e+37,3.385682839076206e+33,9.233124396645158e+28,6.857084409736753e+41,1.7080169887266456e+32,4.40482798677885e+33,1.4156866537981514e+42,2.834287801551023e+39
7.786727011655087e+38,3.435909533165735e+37,5.2869269374968025e+34,1.4818540477832945e+43,3.0924083627692887e+38,2.363559541815544e+28,7.350918906250001e+17,2.345850654048811e+35,1.5730391137678278e+37,1.5557597153344e+31,2.853139150434036e+36,1.6106607833963002e+39
4.6285619497726233e+36,3.1235541833044937e+37,4.531651660711551e+34,1.5923076580419045e+36,1.821389354989705e+29,6.8676134119934035e+47,1.7307159742017917e+36,2.0885668838125445e+31,2.8411915349390217e+38,7.778798576690778e+30,1.9284700743884288e+28,3.3919331179454837e+38
7.165942092365225e+36,2.8111988334432526e+37,3.776376383926301e+34,1.3129514409670212e+36,6.017641665434152e+36,2.197280726617891e+45,3.4614319484035834e+36,1.4493714799481606e+34,4.573839409339408e+34,3.7558352909169e+19,6.947035919035186e+33,7.530669257221205e+38
3.85225650258417e+38,2.4988434835820114e+37,3.0211011071410504e+34,7.572757956511018e+44,1.332332958139099e+37,1.6971132143557e+45,2.885356112661171e+36,2.1979501626742087e+38,4.908328713808552e+33,1.7814775580193856e+39,8.857361097836103e+32,7.754366932690322e+38
1.2513205462968514e+37,2.18648813372077e+37,2.2658258303558e+34,1.6582857450391258e+46,1.7252485412295976e+38,2.0840685129221577e+44,2.309280276918758e+36,3.5738787582204595e+34,1.6466509667994723e+44,3.562955116038771e+39,1.90422639003007e+33,2.720397661659551e+42
8.516569114209133e+34,1.874132783859529e+37,1.5105505535705494e+34,5.861830955221843e+46,5.2927674479614035e+38,9.148156910998598e+38,1.7332044411763454e+36,8.89924724710114e+34,1.0212839887903604e+28,5.344432674058157e+39,9.895142933783258e+30,1.9887412161902555e+38
2.909340413945558e+35,1.5617774339982875e+37,7.552752767852982e+33,1.5892494818404415e+39,4.185659755061177e+38,1.2500638314814036e+46,1.1571286054339328e+36,4.9009731439069804e+44,1.1832679694685712e+44,7.125910232077542e+39,3.8471867198545566e+27,3.5610139181819386e+38
1.7520893896050037e+35,1.2494220841370464e+37,4.71655843734321e+20,4.104338141495066e+42,2.9072606968200703e+38,1.5513484242141073e+41,5.8105276969152014e+35,4.26459376714013e+35,1.6376131900786706e+35,8.907387790096928e+39,7.673569067286622e+33,1.0318165674721159e+39
6.610021361988178e+36,9.370667342758052e+36,1.0771022846337478e+31,2.4451544489175936e+44,3.213285913591168e+39,5.597707029112108e+42,4.976933949107511e+33,9.069439209614425e+41,1.1696624853542302e+29,1.0688865348116314e+40,1.7712719300582048e+28,2.7384255471446625e+38
1.7184237566906832e+33,6.247113844145641e+36,2.1542045692203303e+31,4.343480598689451e+36,1.902292300989243e+39,2.0926874208538243e+40,3.762105189838833e+33,1.779755262692269e+36,3.903750872044644e+31,1.2470342906135698e+40,4.323165224062065e+28,4.3453709409426364e+38
3.174827398264134e+33,3.1235603455332294e+36,3.231306853806913e+31,1.755184998155854e+39,9.848727989387695e+38,5.036736639610022e+39,2.547276430570155e+33,3.5969552005963576e+44,3.353666958135791e+28,1.4251820464155085e+40,3.56778373037278e+31,4.43571790199786e+38
1.2833526752303786e+34,6.846920817709272e+30,4.308409138393494e+31,2.153159461210196e+34,1.5924513123697943e+39,5.5481290806297805e+38,1.3324476713014768e+33,4.6418614480779656e+38,6.879412547106947e+31,1.603329802217447e+40,3.81372532247585e+27,1.6479046545346037e+38
2.183280092717136e+34,6.224572002240902e+30,5.385511422980077e+31,1.4052537481431242e+36,1.9674969635170268e+42,1.0394124401238177e+36,1.1761891203279853e+32,1.2106799569097908e+44,1.747064138440929e+29,1.7814775580193855e+40,8.659320953593556e+44,1.0922639854867574e+38
9.354982910455103e+37,5.602223186772534e+30,6.462613707566659e+31,1.0950430830041155e+37,1.0341648451892311e+39,1.152620141888703e+31,4.5070723047067607e+39,2.156779551503081e+41,3.109007662099226e+32,1.213934370129396e+37,8.602405643776943e+43,1.1706289669998254e+38
1.8592438449627217e+37,4.979874371304165e+30,7.539715992153241e+31,1.7089746406683863e+43,1.0245149720865404e+39,2.5071405308174217e+30,9.014144491794608e+39,3.27373560099215e+45,2.9369340666235987e+32,7.82757789696e+35,1.7212387886785067e+26,2.613216937358987e+38
9.959168382011469e+37,4.357525555835797e+30,8.616818276739823e+31,4.560231235835431e+38,2.597262646649817e+39,1.524220264675794e+30,1.3521216678882458e+40,2.8765196584772653e+36,4.945759932752238e+30,2.537188389740587e+45,4.246989076240857e+25,2.2135479352264706e+38
4.138764098849927e+32,3.735176740367428e+30,9.693920561326406e+31,4.381413634193808e+36,1.499060566353815e+39,1.3704403789585387e+40,1.8028288865970303e+40,5.65505823821517e+44,4.05104847108235e+35,1.2685941948702935e+45,1.4365845754029866e+30,4.787657431097464e+37
1.04869166327134e+37,3.112827924899059e+30,1.0771022845912987e+32,1.5373243567916675e+40,1.0894117470721748e+43,2.6890573284122034e+34,2.253536105305816e+40,1.3449179248057005e+34,2.739608008343474e+33,7.970409500739664e+25,1.2420638311004486e+25,3.376533753631552e+37
3.1644768135087346e+34,2.4904791094306903e+30,1.184812513049957e+32,2.1483189536695605e+38,6.110444527352134e+39,1.6302473498477078e+33,2.7042433240146003e+40,3.033455650219294e+33,2.739642186324909e+31,1.1748661790173054e+47,1.0430111344890863e+25,5.878005647275567e+37
4.23957870781753e+32,1.868130293962322e+30,1.2925227415086153e+32,3.664964795006761e+36,8.567828273236616e+39,1.5515192319000387e+44,3.154950542723385e+40,3.0305405680098046e+38,4.758387570751407e+27,2.349732358034612e+47,1.3524718528029965e+29,4.199994922191042e+37
2.023837810846576e+33,1.2457814784939532e+30,1.4002329699672735e+32,1.4351203820935388e+43,4.974137018532066e+39,8.20085785169806e+33,3.6056577614321694e+40,7.26144727669038e+40,7.075998053985466e+31,3.524598537051916e+47,4.988865341962341e+32,2.318758710200343e+37
5.631492385721916e+33,6.234326630255841e+29,1.5079431984259316e+32,8.673139170626834e+41,1.6637808652730136e+40,5.343051719437347e+31,4.056364980140954e+40,1.4492589147700657e+41,1.7636733359009764e+27,4.699464716069224e+47,5.316525082606219e+30,2.018170276220638e+37
1.1148983984150972e+32,1.08384755721606e+27,1.61565342688459e+32,1.5965094796936575e+36,5.67331813031182e+40,2.2572704044201096e+34,4.507072198849739e+40,7.957453986511039e+39,5.22734705481698e+27,5.8743308950865274e+47,7.091247322276693e+31,2.816714580661033e+37
8.864065654465564e+31,1.0703142943676848e+27,1.723363655343248e+32,5.491408274109945e+34,2.9589544364725573e+47,9.984747079835932e+31,4.957779417558524e+40,2.371377186122357e+40,2.287811471457167e+32,7.049197074103832e+47,2.0430142974478643e+24,1.7449373688450636e+37
7.641357004778615e+32,1.0567810315193096e+27,1.8310738838019063e+32,6.0237737568029165e+44,1.7498802518041828e+43,3.81914448103726e+33,4.1314828596336918e+40,3.376870066601029e+39,5.909619718380586e+27,8.224063253121138e+47,5.964547512797173e+35,3.4625405569994315e+37
1.26862709902462e+32,1.0432477686709343e+27,1.9387841122605647e+32,1.1389276328779258e+35,4.2286160754421844e+40,3.1456050717369945e+31,3.3051863017088593e+40,1.4731386397440076e+38,3.514535201109354e+31,9.398929432138445e+47,3.861039459847574e+26,5.906403834172158e+37
3.32637695536709e+38,1.029714505822559e+27,1.7234598270495434e+32,3.35224507336638e+44,3.1019635466762124e+40,3.287128937699265e+36,2.4788897437840264e+40,3.805864521254994e+39,1.5529490226174074e+29,1.057379561115575e+48,7.427835854758672e+25,1.4350960821278165e+38
8.95998805532948e+36,1.016181242974184e+27,1.508135541838522e+32,2.192253651347762e+37,1.50977589345709e+40,2.6299987530302977e+35,1.6525931858591942e+40,6.077775980730417e+33,1.3867245015625e+19,1.1748661790173056e+48,3.0377358518368426e+24,1.301776744409879e+38
5.589712440090904e+31,1.0026479801258088e+27,1.2928112566275008e+32,1.3216639498237606e+35,1.3614951200227032e+40,1.5737396119287064e+33,8.262966279343616e+39,3.069829429082488e+34,5.035029816707136e+21,1.2923527969190359e+48,4.980968669812988e+26,1.0572624834487414e+38
9.95914683599992e+31,9.891147172774334e+26,1.0774869714164794e+32,1.8233216251146405e+40,7.537071997474668e+39,2.2113374571663887e+33,7.000952902454291e+32,7.8514092078467185e+40,9.303616657052192e+25,1.04470139186927e+42,3.295004047989696e+26,1.882207429303733e+38
3.0080077656695027e+32,9.755814544290582e+26,8.62162686205458e+31,3.123026328353604e+33,9.595811284360932e+39,2.879667404286029e+34,5.457316556172445e+37,1.1493480486541629e+38,5.127288128715292e+29,5.223507079916782e+41,6.663616681180229e+27,1.411362887590874e+38
1.8663439116005963e+35,9.62048191580683e+26,6.468384009944369e+31,2.0265607958773428e+36,5.253333675759196e+39,1.6375460603633946e+35,1.736598079561049e+20,4.507169506482187e+40,1.822653822245581e+28,2.4114086338043214e+34,1.6327350868819682e+35,1.2809240429506496e+38
2.0237533241612565e+33,9.485149287323076e+26,4.315141157834155e+31,7.918393947962905e+37,6.805637727171455e+45,6.111380800637871e+35,1.2763890817909455e+39,4.0974455957853925e+40,1.288523216697948e+37,1.8120224742060303e+34,3.524325366709541e+31,1.5671465389981863e+38
2.352586636861438e+35,9.349816658839326e+26,2.1618983057239418e+31,1.447344500258274e+39,6.20262751049746e+45,5.762073212226369e+36,1.812246718653846e+26,2.477753881461697e+40,6.454796123348896e+36,1.2126363146077392e+34,4.716413467997064e+31,1.869352323079688e+38
9.03796712826251e+33,9.214484030355573e+26,8.655453613726547e+28,1.870709723522e+34,5.912387759533821e+39,1.5078158405594005e+36,9.746203188836688e+34,2.946865221636938e+38,2.436007971831295e+34,6.132501550094481e+33,3.0256333550352943e+29,1.1029594375475623e+38
8.349960229415439e+36,9.07915140187182e+26,3.293109279490285e+29,1.0274319783855802e+30,5.290547636070335e+39,3.100354762404978e+45,1.949240635955091e+35,2.6133115269488827e+37,1.6398449900923945e+18,1.3863995411157226e+32,3.1988166419466885e+36,5.134773229013463e+37
3.7785150895042195e+39,8.943818773388068e+26,3.866131125651612e+30,9.100136674218232e+30,5.4105588697091926e+39,2.8156518538392926e+36,3.059917724945586e+40,1.2511641651861818e+40,3.543810820650072e+26,2.6124288206249472e+38,1.4500209635335763e+27,4.849156458981891e+37
2.890158958987601e+36,8.808486144904316e+26,7.402951323354195e+30,2.2218153965792595e+32,6.486362007076384e+39,7.648192999679238e+36,2.2949382937091896e+40,1.1481730658511891e+40,1.879762338103053e+28,5.224856254850354e+38,7.562787579748511e+33,6.894646583931633e+37
1.933283463076667e+39,8.673153516420564e+26,1.3835337342416012e+24,2.9344074546371083e+40,4.6628861244802634e+39,1.485970262122669e+37,1.529958862472793e+40,3.6978213926517e+40,1.9292493055120568e+28,6.658017177711725e+32,2.0496300586915498e+31,2.3269332880149166e+39
1.9527933954264207e+38,8.537820887936811e+26,1.8755369578009e+25,6.09834797469897e+36,8.885003699235534e+39,3.119572770731289e+46,7.649794312363965e+39,7.40826574565966e+40,3.712117971218513e+30,2.559836181843565e+46,1.2071879500250204e+29,3.538343682960131e+37
1.1397925459423563e+33,8.40248825945306e+26,2.035107573421083e+44,8.65581702950521e+32,7.027277809827435e+39,1.5472960272764995e+38,2.44140625e+20,6.81730416136564e+38,1.1512363799811834e+27,5.119672363687064e+46,3.126980607070122e+37,2.8798579484939387e+37
1.1225743117266871e+33,8.267155630969308e+26,7.392657205444377e+26,3.493707602537874e+38,6.7252131094319815e+40,3.542772103225124e+38,2.3310592636057823e+36,1.7799959934668292e+40,7.721735079233849e+28,7.67950854553056e+46,5.566943451350644e+30,5.28732990004589e+37
4.9973965762020425e+38,8.131823002485555e+26,4.017658721609023e+27,2.1151062337748182e+39,7.918820813353345e+41,4.4411880801765983e+36,4.6621185272115645e+36,2.725470426888216e+40,1.2281524090597542e+32,1.023934472737406e+47,4.9618576683577045e+26,2.6508274655431693e+37
4.011642507608053e+36,7.996490374001803e+26,7.296051722673606e+27,1.343690536511821e+34,2.143193169921388e+39,7.673967366989948e+30,9.99939452201198e+28,1.7634762834487054e+41,7.54794153674566e+29,8.270277660990767e+45,3.154376015474976e+27,3.719085689275616e+37
4.781726838310572e+33,7.861157745518051e+26,1.057444472373819e+28,1.9772298764114096e+42,1.6871807409905858e+46,1.2479051704166578e+31,2.3904440240026198e+42,4.148723125315945e+41,1.2085556009005753e+33,2.9775463309238486e+33,2.3723997323926925e+33,8.406359812068925e+37
1.591602818807421e+36,7.725825117034298e+26,1.9577143195325983e+18,7.878275769672805e+37,1.2210335644658954e+40,1.2825205827058732e+31,1.0059921846716314e+37,1.3788583143491717e+41,2.82733633740935e+27,4.972528494088444e+34,9.295672668404772e+34,5.9442556129826135e+37
2.746181202000586e+30,7.590492488550545e+26,2.019245443672731e+29,4.82660351981592e+40,6.802685541471433e+37,1.5333059692617976e+29,5.037546104056436e+36,1.5895499523980962e+40,1.8096379907019743e+28,9.647302355084503e+34,1.898599880203652e+40,5.680923235169292e+37
5.85529061563499e+30,7.455159860066793e+26,4.0384908873258845e+29,6.679770155310047e+36,5.685062847427357e+37,5.407226523952806e+32,1.5170361396556965e+34,5.711179399381111e+32,1.255722015851054e+27,4.823820138567654e+34,4.398286833320493e+31,6.467901392810085e+37
7.125473169512238e+28,7.319827231583042e+26,6.057736330979038e+29,4.865933879187601e+31,1.2271598945648023e+40,6.428797136983086e+45,6.076850987208706e+39,6.397235975262522e+38,1.8989226535691733e+28,3.379220508056641e+30,9.860147067054393e+40,6.7729944707870935e+37
5.570955856021594e+32,7.184494603099289e+26,8.076981774632191e+29,1.1950268424671836e+33,2.3129378221666904e+38,2.1711628322815404e+34,1.2153686804056013e+40,9.033044604295585e+41,2.0814365437651768e+27,1.8056661009155752e+34,8.553915790381753e+30,5.927878746882142e+37
6.04624534826118e+33,7.049161974615537e+26,1.0096227218285345e+30,1.974634212306642e+31,2.7212814972657697e+38,2.023580495792538e+32,1.8230522620903323e+40,9.603867149834824e+32,2.0580322861063424e+26,1.0260917693492596e+36,3.249970902330334e+43,6.102820497211966e+37
2.979939884916328e+28,6.913829346131785e+26,1.2115472661938498e+30,6.80816001600503e+31,1.5790425462951005e+41,7.847887676214253e+27,1.36764264199627e+40,3.415520650451449e+31,1.221734954814544e+26,5.130459780217184e+35,1.5256880285318855e+39,1.1749022571876218e+38
2.120880784710778e+30,6.778496717648032e+26,1.090392539725071e+30,2.870912219391069e+37,2.44605243882914e+38,1.2745692545015357e+37,9.122330219022076e+39,2.3755309850985826e+32,9.98285960846946e+25,1.8669417722003867e+29,1.6562303670781195e+39,1.1643201332451492e+38
6.25654939554762e+31,6.64316408916428e+26,9.692378132562924e+29,7.25116620192274e+32,1.902692062410055e+42,6.815574105448712e+36,4.568234018081456e+39,8.049186858061905e+32,5.8720128482537626e+26,1.9595764138392e+43,3.5372127173607005e+26,1.2392113108005306e+38
1.929797123830109e+32,6.507831460680529e+26,8.480830867875136e+29,3.901434833650745e+31,1.2495034513537763e+39,2.725536658240793e+36,1.4137817140833763e+37,4.159887837904014e+37,6.393327482889091e+26,3.9191528276783807e+43,7.905125145264136e+33,9.664615301318616e+37
2.478197941614261e+29,6.372498832196776e+26,7.269283603187348e+29,1.6259190406760785e+31,5.911623052047244e+39,2.3684601848907223e+37,1.131025371266774e+37,4.4833922520965874e+32,1.2334087509103771e+38,1.9942319583664084e+34,2.43087455521e+23,9.46860025325507e+37
3.7699526776305394e+29,6.237166203713023e+26,6.0577363384995605e+29,1.1930148021798333e+41,9.384728894473136e+39,1.814748860717434e+37,8.482690284501715e+36,4.1000051190544456e+35,9.553612168137512e+29,1.595435143269434e+34,1.709774690725e+23,6.302769199268258e+37
1.5898681173344987e+27,6.101833575229272e+26,4.846189073811774e+29,7.6662281908418855e+40,8.628782560750548e+39,6.967636084395883e+35,5.65512685633569e+36,1.3528598155495995e+37,4.712638549337691e+25,1.1966383281724594e+34,9.8867482624e+22,1.1711729781569174e+38
1.636153120552186e+26,5.966500946745519e+26,3.634641809123986e+29,6.411353668722696e+32,1.1921398953262312e+43,2.2376157833749627e+36,2.827563428169667e+36,4.744947367050933e+33,8.756562080498368e+33,7.978415130754852e+33,2.867290415466893e+24,7.129697733691271e+37
1.152903894768113e+26,5.831168318261767e+26,2.4230945444361983e+29,1.3012243674043226e+33,3.735610917590175e+39,3.1789030170642203e+46,3.644018823132802e+24,3.928047916695453e+36,2.155697531867605e+33,3.990446979785107e+33,2.139543638002093e+25,3.054811437278226e+37
5.228358889430703e+30,5.6958356897780144e+26,1.2115472797484105e+29,1.0355957513869513e+42,1.0091606765124356e+39,4.286023853227531e+35,3.241788634145499e+24,1.310427208562512e+37,2.7085129968257254e+33,2.4788288153616724e+30,3.992358234457497e+25,2.112517742233848e+37
4.549715242098758e+25,5.560503061294263e+26,1.5060622154492585e+21,1.5673389725273401e+43,6.773832013479695e+37,1.3391378070988797e+36,2.839558445158196e+24,5.193973955928874e+36,2.15403118778398e+28,2.0965403922591831e+37,5.8451728309129e+25,3.4843670201652865e+37
6.256343051244538e+25,5.4251704328105104e+26,1.255052061452377e+21,4.912804182136931e+32,2.438249973145935e+37,3.381443033468854e+43,2.4373282561708934e+24,3.349682431731801e+35,7.485140532166858e+32,4.193080536635485e+37,5.686487538116411e+34,4.219877901225925e+37
1.7068113592272984e+29,5.289837804326758e+26,1.0040419074554952e+21,9.081281739529804e+39,5.593716118178681e+36,6.241431074467503e+35,2.0350980671835904e+24,3.858358845739832e+33,2.1411416576393524e+28,6.289620681011786e+37,1.1372975070387653e+35,4.15351887705276e+37
2.402945552213018e+30,5.1545051758430056e+26,7.530317534586137e+20,,5.23379270283622e+36,2.838239869567075e+35,1.6328678781962872e+24,6.057874781259853e+33,3.045697119360311e+35,8.386160825388088e+37,1.7059462602658888e+35,3.793842576716816e+37
