RMS_Central_moment_5th_order,RMS_Central_moment_5th_order.1,RMS_Central_moment_5th_order.2,RMS_Central_moment_5th_order.3,RMS_Central_moment_5th_order.4,RMS_Central_moment_5th_order.5,RMS_Central_moment_5th_order.6,RMS_Central_moment_5th_order.7,RMS_Central_moment_5th_order.8,RMS_Central_moment_5th_order.9,RMS_Central_moment_5th_order.10,RMS_Central_moment_5th_order
695819466.8555179,-33547092.91560483,1020034435.6010504,249742388.3502084,366019829.5670523,1384702193.6004417,367582134.210315,296146203.5449786,506136603.7504875,593774325.3156433,594026029.2557142,123274711.26491626
-1282261.6565809392,535519.9433584361,510005774.5093231,855725.9770402026,3916.993175976565,-855.1189499999346,-5896.022041778957,155621.46758905798,-10225.993590606487,464.3968547325133,5371.238328496444,3911585.067106201
-11995162.901149344,0.0,-22886.582404147288,947147.9898924078,0.0,-427.5594749999672,3295.554698971192,208825.60535865565,77.63489917695462,1462.7643857722203,2.1371793224034263e-15,-776499.771028592
-7659244.351541731,6.071532165918825e-17,-11443.291202073644,-16.97868868312764,884.1156000000008,5.684341886080804e-14,39.49774485596722,714883.2508083862,75.83504156378591,2461.131916811928,0.0,-19959.45364114584
-994453.2096129227,1.214306433183765e-16,0.0,0.2614013671874824,0.0,2.8421709430404014e-14,-50441.39317009603,-570.2421024922565,0.4774000000000038,3459.4994478516346,1.1518563880486001e-15,-62378.30249992602
-197172.1670615615,1.8214596497756474e-16,0.0,90.17663261718728,23.91826474622768,0.0,-100922.28408504804,823.8695953308815,0.0,4.727967078189276,-1.0406031121399095,-127138.0289672567
-449404.2070181816,2.42861286636753e-16,23.81649999999945,9116.490286233457,47.83652949245536,-8.526512829121202e-13,-151403.17500000002,87.95062078776841,746.9123999999872,4.450901508916301,-2.08120622427982,-4202.539607984441
-210160.2471445473,3.0357660829594124e-16,47.6329999999989,301.596942857144,71.75479423868305,1633832.562678786,-1.8189894035458565e-11,3459.6991140179075,373.4561999996153,4.173835939643325,5.0626169922907145e-14,-53189.29223235093
-245509.9433549512,3.642919299551295e-16,71.44949999999835,11669.181407501936,35.87739711934152,402307.5413442899,-1.3642420526593924e-11,-8310.957599999994,-7.56699591875076e-10,3.8967703703703513,-30777.081785857485,-112817.97712992287
-34228.12334730783,4.2500725161431774e-16,0.0,-72.10383479039987,3.642919299551295e-16,-829217.4799902061,-9.094947017729282e-12,-78.62893389964228,26106674.97159317,3.619704801097376,-11397.24257329331,-127939.61459951632
-724879.440820221,4.85722573273506e-16,21665.69075000005,288129.93526493903,584.9503000000005,60996042.06523448,-4.547473508864641e-12,1098.5623232461558,52213349.94318634,3.3426392318244003,6698253.047676859,-166165.45254796473
-272593.1334012249,5.464378949326942e-16,43331.3815000001,-2572396.001475001,733.1893693401322,-36918.82308444357,0.0,-8410.208866975172,24285.62305714275,3.065573662551425,-237204.4741589093,-248951.47005842897
-108166.09426824364,6.071532165918825e-16,-123079.79600000026,-3112459.4368000035,-6.75538300781251,-2419.280977591672,-6338.179689028422,199.13069559882263,379.3577950271993,2.78850809327845,-1684851.9871256782,-53777.37388125118
