Counts_Clearance_factor,Counts_Clearance_factor.1,Counts_Clearance_factor.2,Counts_Clearance_factor.3,Counts_Clearance_factor.4,Counts_Clearance_factor.5,Counts_Clearance_factor.6,Counts_Clearance_factor.7,Counts_Clearance_factor.8,Counts_Clearance_factor.9,Counts_Clearance_factor.10,Counts_Clearance_factor
1.6668343469269675,1.076127241188885,1.0993032470586712,4.179225425264275,1.057451468368564,1.244369661546447,1.7686887794604305,3.398175044402929,2.4722008707701573,1.4940577324659758,3.1502248358475824,2.7541666835832985
2.8539105908462976,1.095756235469996,1.0886416199565598,5.191185670781619,1.1545180981551633,1.276493149889168,1.1337711967802713,1.883387799349584,1.900515478496416,1.4435279907933216,1.949381821326524,2.820530712373297
2.8383634057045413,1.115385229751107,1.0779799928544482,4.633924114482446,2.076033016524357,1.3086166382318891,1.563518191856693,1.4065978886465549,3.1419710502610734,1.3929982491206676,2.0885106401287405,2.8691216302245817
3.1304451545649505,1.135014224032218,1.0673183657523366,3.890330662813113,3.713763534674499,1.919461941194844,2.497479211550297,1.4279884314340383,1.969549829298037,1.3424685074480136,1.1456414227372882,3.020745454863465
2.9865840168035422,1.1546432183133293,1.0566567386502252,4.533380529061569,2.045121086380936,4.165315621518651,1.03670646261232,1.7329800336227916,1.0803097029487767,1.2919387657753594,3.4423271906740647,3.06608682030338
3.203162170460012,1.1742722125944405,1.0459951115481136,2.8710730991490565,1.6366489359701248,1.5788097987735334,2.5730780361525434,2.300980172856275,1.5806350540379983,1.2414090241027054,1.9789085268298303,3.1466158792401338
2.7933801597348102,1.1939012068755512,1.9516396890902847,7.447862596417102,1.1582009037754497,3.0210717830017098,2.2512837422972742,1.6393267406515823,2.1626394338500057,1.1908792824300511,5.613629507045968,2.991075641072704
2.413895645409172,1.2135302011566624,1.9077478345143792,3.5997201776839782,2.337040945120077,1.6063705931050445,1.929489448442005,2.8911754622613586,1.6431392997316785,1.1403495407573971,6.7223401243215,3.0974405474595703
2.6729928560229324,1.2331591954377734,1.8638559799384733,5.087974464827455,1.799580972125466,1.5870926956626623,1.6076951545867362,2.0320587163794053,2.255795624745569,1.0898197990847431,6.070898064687698,3.520011204775525
2.6156643496471763,1.2527881897188844,1.819964125362568,3.7885242966866906,1.6722911975027457,7.4325961789117825,7.600502942864093,1.741539777583193,3.168469324538912,1.3142161580174356,3.665550932326784,3.030327438066136
3.043828550325337,1.2724171839999956,1.7760722707866627,3.0167782043959366,1.257604169146901,2.750346531462982,13.59331073114145,2.7060069832614566,2.496744137377325,1.538612516950128,5.832155321668358,3.252177028066954
2.72253591947672,1.2920461782811066,1.7321804162107572,3.768920873801972,1.1546885722188769,2.2118107249021373,11.579404273124997,3.3230501338116434,2.4914055515220737,1.512666898831006,3.269818515200479,3.102540761568944
2.937291469217704,1.3116751725622176,1.6882885616348515,4.354948661348434,1.3609073783242132,2.5037591270609445,9.565497815108545,2.1724545828313087,3.691387985968913,1.486721280711884,12.099842691509409,4.016236465561999
2.9890024469449505,1.3313041668433288,1.6443967070589462,4.95517788622182,1.2543718849814145,1.4370640465276074,7.551591357092092,2.070179461353164,3.377223398316206,1.460775662592762,2.0792555615284845,3.4791117213464635
3.090654294748586,1.3509331611244395,1.6005048524830408,3.077597717493118,1.2913064756074422,2.565436875294956,5.537684899075639,10.854066038963794,3.3669060406563736,1.4348300444736404,3.913192895817196,4.108828049682499
3.575057680356085,1.3705621554055507,1.5566129979071353,3.631359097801993,1.296774518370373,1.717690532257145,3.5237784410591857,2.7467347685355854,1.997623010020661,1.4088844263545184,4.310187745340936,3.607954747511303
2.297308331398365,1.390191149686662,1.5441023024266485,3.544086427720789,1.248994079059062,1.577177755929383,1.5098719830427338,4.919839608948173,1.4938881815405214,1.3829388082353966,4.53232626133119,4.566147760954001
1.7385236257518386,1.409820143967773,1.5315916069461613,3.3434509151945813,1.181440479871864,2.0634454212383075,1.4327726372130638,2.138612664513611,1.4123360082762604,1.3569931901162746,6.346551757092421,3.608449133902518
1.978058889620168,1.429449138248884,1.519080911465674,3.0570138034410754,1.1712742715013909,1.320263774324974,1.3556732913833938,2.872288922232327,2.1405180373673844,1.3310475719971526,3.5417527050369224,5.252120852859985
2.141301304717007,1.449078132529995,1.506570215985187,2.7167062741069268,1.389691736613365,1.3304891975757982,1.2785739455537235,13.385246846695464,4.452739939631104,1.3051019538780309,1.9140877642007537,3.943730760424072
2.051573051518497,1.4097493695231325,1.4940595205047,3.292018835147992,1.6949706539165776,1.4989923148101962,1.2014745997240537,2.545056355306317,1.0925001660725555,1.2791563357589089,5.030962928837972,3.726312933181717
2.2095268125396306,1.3704206065162698,1.481548825024213,3.013266994962488,1.309126735790442,1.4579199866831185,1.2389950224749602,2.5875118894284004,1.7335185484596138,1.0993541784838112,6.309725741925168,4.197351438795232
1.6533204688367855,1.3310918435094072,1.4690381295437258,1.7806613525515471,1.2840309219847132,1.1679437142880815,1.276515445225867,4.198120195563987,1.895763385154288,1.094644467734926,2.305514977461432,3.450081485234941
1.7082347815417762,1.2917630805025446,1.4565274340632388,3.432710592327811,1.2349129087770951,1.934603513743107,1.3140358679767734,3.2985249370063623,1.8737545162810167,1.4479070414539148,2.0330943220924764,3.076361384136942
1.271406300679089,1.2524343174956822,1.4440167385827518,2.7503561179588822,1.195641866115846,3.0132424403446807,1.35155629072768,1.93571964736506,4.25038831304293,1.6060308006095494,2.573977341664261,3.407098777539116
1.5710395001481672,1.2131055544888194,1.4315060431022648,2.978244728256663,2.38818771132717,2.122073575926195,1.3890767134785866,1.215300769317022,3.5977160330160305,1.7641545597651842,1.8458680317749148,3.066181867861199
1.342095823615478,1.173776791481957,1.4189953476217778,4.473298657713273,1.1642341967334322,1.6461814771586962,1.4265971362294934,2.0777224430601824,1.394663887933158,1.761664798689791,2.1456655691663715,3.225685431538372
1.2561053078603135,1.1344480284750944,1.4064846521412906,4.592910121034661,1.4060574552554643,4.079286859458739,1.4641175589804,3.3457097167116263,2.448718084293547,1.7591750376143984,3.2157671250774413,3.3993040821896816
1.5470815953781198,1.0951192654682318,1.3939739566608036,3.1420525365746594,1.4200154378890488,1.3822540391040183,1.5016379817313066,2.627411921714171,1.6376262964689443,1.7566852765390053,1.8843262484206635,4.17193233484986
1.3600867813474251,1.0557905024613692,1.3814632611803166,2.923724431956261,1.2524031129163171,1.5145535487633603,1.539158404482213,1.909114126716716,1.0891499463340255,1.7541955154636124,2.325537294932289,3.6068901954129617
1.4065786003441998,1.0164617394545066,1.3689525656998296,3.6403329804365954,1.395312820900218,1.6554937150818236,1.5766788272331198,1.7025221689521528,1.497730442478386,1.7517057543882195,4.905452555952637,2.779848530906438
1.6114053409237368,1.0557188218301052,1.3564418702193426,3.309181745795311,3.1732068240878872,1.6214967802235356,1.6141992499840263,1.9355400525340911,2.0715480815441625,1.7492159933128266,2.563878389800656,2.9227243672117225
1.5456179238754426,1.0949759042057037,1.3439311747388554,3.3499366467214093,1.922931687877452,1.6778259595392884,1.598621114003174,2.296575940333804,4.0,1.7467262322374335,3.4458282703082816,3.854142217053756
1.56984348409789,1.1342329865813023,1.3314204792583684,3.00470692501011,1.547067512232178,1.4093226562463916,1.5830429780223216,3.387028577695853,2.5355356274478886,1.7442364711620408,2.2912232642807524,3.053979944585554
2.0593567634854364,1.173490068956901,1.3517290412584968,3.334874216648353,1.5708296867865756,1.9993029511783853,1.5674648420414694,3.735535217176022,1.9853535503630508,1.7417467100866475,2.5499234685031205,3.227700343524714
1.752872318097362,1.2127471513324997,1.3720376032586254,3.942728139050235,1.415310665114785,2.40612011860969,1.5518867060606172,1.5029904140563175,1.2701665379258311,1.7392569490112548,3.4313602330367545,3.5437950285047344
1.85941428277246,1.252004233708098,1.392346165258754,3.4457408242576264,1.3811040646876385,1.346983248328523,1.5363085700797647,2.814593761408831,1.1917501284522087,1.736767187935862,2.918034525229509,2.8442846943664155
1.7967953416699909,1.2912613160836968,1.4126547272588823,3.313679977287462,1.2667945494727268,1.3688678670631569,1.5207304340989125,1.2242211149313744,2.0942218429556947,1.2525594349913791,2.939014274051145,2.948897189447006
2.161281078892049,1.3305183984592954,1.432963289259011,2.9938644565600283,1.2721986421461071,1.7293008105859642,1.4907763973114994,1.0178316691186178,5.665335748960509,1.1529604972901697,3.3381339162444355,3.618385593955395
1.9796123399200725,1.369775480834894,1.4532718512591396,3.325576189798507,1.4144141037475866,2.0920359472342334,1.0078433786229937,1.1541204815124,1.216887011401926,1.0533615595889605,2.9423348109722447,3.2586660839519013
2.1204365431408605,1.4090325632104923,1.473580413259268,2.5663444677321974,2.55592579294836,1.660761277306272,2.1402488272492786,1.2528147933759846,4.817606993134996,1.069633263041437,3.9156028964047698,3.6946152153072576
2.2850698919485204,1.4482896455860912,1.4938889752593965,3.7665802169964704,2.7644997159916143,2.375952488786243,1.0635370004241052,1.225297884099591,3.774735552158667,1.0859049664939129,2.3820180753326703,3.189097881176537
2.706546643568393,1.4875467279616896,1.514197537259525,4.005093920127934,1.8040768651591748,1.676361525695237,1.6372825298980822,1.05116047235672,2.7318641111823383,1.1021766699463889,3.4701247817386984,4.2085361347906485
2.514697229103092,1.5268038103372883,1.3834251140007456,2.545221279259049,1.7152909903785325,4.429875341880895,2.211028059372059,1.0650816442546622,2.647143755214008,1.118448373398865,5.24941219026168,3.805610331167259
2.103503529375913,1.566060892712887,2.4426685831822983,1.977122134242636,1.7046176474768435,1.7350538557627089,1.2398793976318228,1.097356880194837,3.1586371360742205,1.2799675086783089,2.222355447045544,2.539795002663519
2.6203498427076184,1.6053179750884856,3.5019120523638505,2.8004737246125195,1.6842318534577492,1.34465209434653,1.1826050246599014,1.0637490840109751,1.8591159767301968,1.4414866439577525,4.774561361580994,3.725547023315877
2.564435004133025,1.6445750574640845,1.3086445439686307,3.4372384980169555,1.494973321932813,1.453342497601578,1.12533065168798,1.0532051040781936,1.88198581145976,1.1167972899525451,3.6210569688686007,2.8762079093581088
2.788066702953309,1.6838321398396827,1.1200780487990596,2.937836898665533,1.4221359541059475,2.7463045409753173,1.0680562787160586,1.054234051146341,1.6340539889147552,1.6302193045425797,4.107102754268592,2.5053121281568926
2.754020622292221,1.7230892222152814,2.420187069587036,1.5673010466196309,1.4077454241884195,1.201920547522067,1.0107819057441372,1.0491367066854609,1.2755386270119544,2.1436413191326134,2.775851901588809,2.47346601037929
2.911995108491932,1.76234630459088,2.3270084327471263,2.1024749185012874,9.890094031100649,1.3648777975277475,1.1059065474562697,1.2915449960107046,1.7875360765465202,2.657063333722648,3.218301065217034,2.529582440084726
3.037524359289832,1.8016033869664785,1.893743837213664,2.052151633372983,1.6977529581675137,1.5556376258260805,1.201031189168402,1.1123451176089494,2.114543521521842,3.170485348312682,1.2234012103883385,2.466873946820237
2.617789379577498,1.8408604693420767,1.4604792416802015,1.3228620367807449,1.8552735732746009,1.286702328248513,1.3082243568127008,1.3052658896240392,1.2943701501992682,1.896711314810276,1.434642601358421,2.709456606743412
2.1648522687859453,1.880117551717676,1.027214646146739,1.6231231512046531,2.719604274494175,1.1783599342678073,1.448615474975383,1.2834640265610209,2.238986819417659,1.3036296368876692,1.580556888531086,2.351359150643749
2.837463659614136,1.9193746340932745,1.715537974507298,2.025344021436099,1.635055062502257,1.1794766616542416,1.55216838515457,1.5002608969434144,1.902404817065955,1.1868661586526066,1.5245791174335657,2.5424898071546784
1.641519566446341,1.958631716468873,1.6527688712265918,3.041704929186581,1.388484006678899,1.106953671185223,1.4023105747494604,2.200008842583761,1.6532723337233657,1.070102680417544,1.4819614855173548,2.395919110135496
1.5739408077017936,1.997888798844472,1.5899997679458853,1.794516034843426,1.5070281528571234,1.1015640745765516,1.2524527643443506,1.4154567003142375,1.2120589952924654,1.0735551106444514,1.5131851904064024,2.9555272176796543
1.705831557146586,2.03714588122007,1.5272306646651788,1.2892840560352643,1.547276691510893,2.5384363896806383,1.23686390348109,1.8684596527515889,1.2717097430663746,1.0770075408713589,4.098699457156926,2.66514839315158
2.321723083406445,2.076402963595669,1.4644615613844725,1.224729588058112,1.59496070322975,1.3198039532503705,1.2212750426178296,2.863614201725216,1.318051078410908,1.3539782321832206,1.77303757914863,2.3312071859300136
2.1237103719823693,2.115660045971268,1.4016924581037662,1.337599102379874,1.7267505828547964,1.2952680374147412,1.205686181754569,1.3362942236578594,1.192929350546084,1.5314043264032997,1.4647643570378934,2.509685666648437
1.7732007483490335,2.1549171283468658,1.3389233548230597,1.7581692890231972,2.353489550990232,1.1655035127854465,1.2139539681544111,1.3419224901365665,1.3332008697013715,1.3198731178229322,1.142430739925182,2.6672189168956484
1.8209900483816464,2.1941742107224647,1.3824509421715203,1.9697790211827308,1.3907260094450926,2.5948696379474243,1.2222217545542535,1.3133756480511305,1.270378367681544,1.1083419092425648,1.2002184866889467,2.852172251505305
2.002919657815343,2.233431293098063,1.4259785295199807,1.6420229820892105,1.3381797270997229,1.8282239643688911,1.2304895409540957,1.2132617050829788,1.1352751533577483,1.3086647390688344,4.470854496303672,2.782923744150628
1.877461740587988,2.272688375473661,1.4695061168684411,1.5531787876027652,1.5339462686076788,3.1515534109164136,1.2387573273539378,1.37205287168601,1.1205863180712965,1.5089875688951042,2.507371991100061,2.7302512704443216
2.274896074705422,2.3119454578492604,1.513033704216902,1.8857561366140416,1.3807160525291555,2.614933481361489,1.7910058618831504,1.6648277202202633,3.082897040924995,1.6376074891241912,1.0761272411888845,2.7644063156715584
2.340805253494646,2.351202540224859,1.5565612915653624,4.360304272424632,1.5537141725869534,1.977373894504992,2.343254396412364,1.5836880660662,2.1856733391106804,1.6272542326710655,1.0679341480059117,2.64394475959902
2.245647842293008,2.3904596226004573,1.600088878913823,4.946420006375508,1.5697013313004502,1.8116571206828656,2.895502930941576,1.6007128686797845,1.3346662806859952,1.61690097621794,1.059741054822939,2.3785566484861613
2.086014105706287,2.429716704976056,1.6436164662622836,4.150454007077993,1.7424009656133277,1.6200327044280582,3.4477514654707884,1.7094411686246356,2.859653888858451,1.6065477197648146,1.9729206535620896,2.465305674180504
3.119532044401985,2.468973787351655,1.6871440536107445,2.944856867172846,1.5556988527351627,2.494750990519274,4.000000000000001,1.6899297007458085,2.964144186671709,1.596194463311689,1.6533253703292192,2.459090235372052
4.065897036077462,2.508230869727253,1.730671640959205,4.578752397333428,1.878742202115628,1.935912342391072,3.504077739414704,1.891166072751848,2.46944930124424,1.5858412068585634,1.3337300870963489,2.572028486490921
2.926830731876691,2.547487952102852,1.7741992283076653,2.4093245396061915,1.501342383660954,2.006918347197585,3.0081554788294063,1.7276217190365728,1.408102036337824,1.5713866036007502,1.0141348038634783,2.649736042644657
1.7488579590395292,2.586745034478451,1.680540385790342,2.218000478381344,1.5534235477294576,2.452976479645756,2.5122332182441087,1.8576412160540656,1.601104256776967,1.5569320003429368,1.3853022899088092,2.8507280444643355
3.41058321801384,2.626002116854049,1.5868815432730188,6.903863507576426,1.4586150855024496,1.230269867435351,2.016310957658812,1.672345727482452,1.5008003586353549,1.5424773970851235,1.7564697759541403,2.606989750992865
5.373601308166687,2.665259199229648,1.4932227007556955,,1.3305884167615525,1.101304586118353,1.520388697073514,1.6943605603938263,1.853549835654572,1.52802279382731,2.1276372619994715,2.6840801019654643
8.542303372438532,2.7045162816052466,1.399563858238372,,1.4013364287381496,1.4634079665510713,1.0244664364882166,2.007887450589648,1.7814506484607822,1.5135681905694969,2.4988047480448023,2.856313563339965
2.6726518231885907,2.743773363980845,1.3059050157210488,,1.333876518439612,1.3727634443454428,1.0208008864920624,1.725773250965826,1.8666698215940043,1.4991135873116836,1.9770083452984264,2.8393082768347733
2.9076624024068787,2.7830304463564435,1.2122461732037255,,1.9023880608422208,1.701285452109644,1.017135336495908,1.617595664126398,2.155327431721316,1.4846589840538702,1.45521194255205,2.697572480664963
2.9233046735223795,2.8222875287320424,1.3853595053846883,,1.4285660286580262,2.484970020054484,1.1419451663537683,1.48791495422968,2.981571915555376,1.470204380796057,1.152661193051424,2.1689095624423014
3.509123363110972,2.861544611107641,1.5584728375656516,,1.472669445001747,4.102991569990041,1.2667549962116285,1.6995090903237928,2.1315369390067653,1.4557497775382435,1.1611408572146678,2.221213372954299
2.553109774104299,2.9008016934832392,1.7315861697466146,,1.7404088132408644,2.2854098825319724,1.3915648260694888,1.5652227997748542,2.1750096384586333,1.4412951742804303,1.1696205213779116,2.76981770739204
3.8371908705494353,2.940058775858838,1.5903992515027692,,1.7629892696449525,3.0510129272200497,1.330357576901302,1.4742057871514165,2.036326643713608,1.426840571022617,2.584868844662513,2.241578787876957
3.8456059808239353,2.979315858234437,1.539423951848349,,1.4670854982097554,2.3365054885556487,1.0819221749659345,1.4374542841612763,3.0382732459627264,1.412385967764804,1.5051660049221036,2.7062991980526245
3.0276169859564974,3.018572940610035,1.4884486521939286,,1.6962158069887907,2.1540501362205,1.057568030901969,1.3956566259335466,2.6030522617376235,1.3979313645069904,1.5233541829776127,2.2983094715440417
3.087902224653727,3.057830022985634,1.4374733525395085,,1.7754053032835413,2.143099860069137,1.0616486779719323,1.3625802013967343,5.565563604202703,1.3834767612491772,1.7695712593889033,2.768014758968812
4.05781940086908,3.0970871053612323,1.3864980528850883,,1.5703238615392316,2.2425271072603787,1.0657293250418955,2.2485263436005845,8.040477160780535,1.3690221579913635,1.4726501600613768,2.6174780302080767
2.981092352994504,3.1363441877368308,1.335522753230668,,1.68990701144113,2.3269178367301926,1.0698099721118586,2.652705063371219,2.1256303181974867,1.3545675547335505,1.4092742927726494,2.871271373650301
2.955283389551384,3.1756012701124297,1.2845474535762478,,1.3474709985906612,2.178831851005152,1.0738906191818218,4.084375492924972,1.347529813386995,1.7395371645472724,2.241980509374615,3.079169368099177
1.1730717318321668,3.214858352488028,1.6361660599617818,,1.6220625061107574,4.310676320606873,1.077971266251785,4.430805785388175,1.1375875029337106,1.7184424276760948,2.246623988601639,2.3731108267119936
1.1938614571453634,3.2541154348636265,1.841559409123969,,2.098259635619465,3.254680725437016,1.0820519133217483,4.188618419768615,1.6405775884693268,1.6973476908049172,1.6848513414943342,2.240235949388964
1.3218271627974942,3.2933725172392254,2.822604616024752,,1.990223552886193,1.5308654272352002,1.0861325603917116,4.197584147388418,1.4149522451315846,1.67625295393374,2.1408830514930464,2.171407790834772
1.165429041168556,3.332629599614824,1.217650374001804,,2.3241770789942846,2.342320646984199,1.0902132074616746,3.430118692968633,1.432802240049035,1.6551582170625625,1.8260340333126208,2.2688099921474243
2.398052421302753,3.3718866819904227,5.104945059877798,,2.1494768440298726,1.7679678139796997,1.094293854531638,6.794931374923422,3.33511878371253,1.6340634801913847,1.98770879315054,2.5609626024040573
2.592738513296775,3.411143764366021,2.821195760686186,,2.268311529473508,4.033644898436191,1.098374501601601,5.653875792083791,9.838834711635984,1.6129687433202071,1.6232048814077915,1.4426734910149004
2.636967492543286,3.45040084674162,2.988355920067984,,2.3112210986075,3.0815413798873457,1.1024551486715644,1.955485089763072,6.615399551087846,1.5918740064490295,2.0296848218958488,2.139276734541716
2.6809322402376865,3.4896579291172185,2.521629022272126,,2.242093180614182,1.7411211244000058,1.1065357957415276,1.5146190803290311,2.747359332897938,1.5707792695778522,1.174883036605375,2.032741576295781
2.619489963155191,3.528915011492817,2.054902124476268,,2.255589716204288,2.3150232295329167,1.1106164428114906,1.3845408893456297,2.082466350710382,1.5496845327066746,1.6506648624894975,2.220611115602988
1.121351603840323,3.5681720938684154,1.58817522668041,,2.2640910996188093,1.1326892033079554,1.114697089881454,1.3534228445859702,2.017251365016293,1.4509625155673458,2.866945234135416,1.4318015945966225
2.530756394145589,3.6074291762440143,2.276090256423996,,2.2926121940623387,2.4314638630580325,1.1187777369514171,1.657574684885066,2.673730968183805,1.3522404984280167,1.8534439937304663,2.176114415629592
2.323820763372456,3.6466862586196127,3.5182104174681967,,2.620224792509637,2.0296637810455533,1.1228583840213804,1.6487510252863995,8.196758035551253,2.6102712388990934,1.8084190265628144,2.085812745345126
2.426769747705873,3.685943340995211,4.760330578512397,,2.681402068041751,2.2453699393325737,1.1269390310913436,1.7805309356222687,5.507815065184416,3.8683019793701696,2.447781545134136,2.271177617802638
2.2057945253440137,3.72520042337081,2.547838740587458,,2.777382794291769,2.242607740504154,1.1310196781613069,1.6153957132256025,2.439977938004403,5.126332719841246,2.301738579036667,2.4545761365102337
1.9844070653848287,3.764457505746409,1.76769563218659,,3.409781995359378,2.944857493943186,1.13510032523127,1.5698741973865762,1.2386298333601953,2.5316150987433503,2.155695612939198,2.263455808708023
1.7023529472382726,3.803714588122008,1.691334593774436,,3.06542541009362,1.7443857982542608,1.1391809723012332,1.6145475628531818,1.3292677699152349,1.6986874536263714,1.2157482746185024,2.289947911339701
1.140052602583446,3.842971670497606,1.614973555362282,,3.337694721580561,1.3335069868658105,1.1432616193711964,1.5725604669674604,1.5796113246923942,1.6395509212499448,1.3971912168481395,2.230134239813441
1.2354479698012213,3.882228752873204,1.538612516950128,,3.2137448245989417,1.4999742182904416,1.1473422664411597,1.697754475503609,3.0807722060733185,1.6760246554357536,2.7230962515654995,2.193729517527669
2.198643668573784,3.921485835248803,1.550776247983226,,3.5126360260268066,2.312563943385129,1.1514229135111227,1.5466204401276633,4.293500259823398,2.6195838790824326,1.055920693633961,2.257020202862075
2.198990091486853,3.9607429176244016,1.562939979016324,,11.678486602951876,1.6162531215726064,1.155503560581086,1.5859805931887372,1.1456164796041044,2.489661415685141,1.5626252620361372,2.2735284662163995
2.0813179972983136,4.0,1.5751037100494223,,,1.4242784320976272,1.1595842076510492,2.6507819610788967,1.3105680048828725,3.583795584345118,2.091384780367654,2.533596089484788
2.297333349106515,2.780347255196812,1.5872674410825205,,,1.9907711798747008,1.207439258888579,1.887838279126528,1.902588486827399,2.562241997200458,2.846254905117448,2.83277831729287
