Counts_Root_standard_squared,Counts_Root_standard_squared.1,Counts_Root_standard_squared.2,Counts_Root_standard_squared.3,Counts_Root_standard_squared.4,Counts_Root_standard_squared.5,Counts_Root_standard_squared.6,Counts_Root_standard_squared.7,Counts_Root_standard_squared.8,Counts_Root_standard_squared.9,Counts_Root_standard_squared.10,Counts_Root_standard_squared
911.1339089288688,46.115523424314944,36.825468516747335,246.62927644543743,70.84490101623405,877.0421882669043,66.12902483924627,658.4162816941878,410.3790930347208,137.95702942720243,682.6477861972453,5456.369397319064
2583.13723986938,46.14356689956243,56.621550667568265,130.50670480860362,106.46595700034824,579.7059599486622,64.03124237432849,908.6445949875013,134.34656675925888,133.79564016008982,484.04028757945343,5613.228037413053
656.8873571625503,46.17161037480991,22.93468988235943,33.0,62.56196927846821,377.8504995365231,223.56878136269384,810.3240092703659,181.2015452472743,129.63425089297718,458.3143026352112,5693.458000196366
318.23733281939127,46.1996538500574,22.40535650240808,736.1494413500563,67.83804242458652,298.7758357029564,209.93363509768275,890.7990794786443,258.70253187783067,125.47286162586455,856.7228256559995,5364.992823853542
344.4372221465038,46.22769732530488,46.18441295502196,451.9451564673859,55.385195385809794,527.3348082575244,196.2984888326717,798.7233563631403,101.5381701627521,121.31147235875191,938.6032175525504,4741.438389349797
617.6706242003095,47.42184196106111,46.6229884506044,167.74087158471545,42.93234834703307,320.94087093495443,182.6633425676606,980.0673446248476,81.11719916269298,117.15008309163932,477.3552136512181,4725.658261025653
730.2068200174523,48.61598659681732,47.06156394618683,228.5454003037471,30.479501308256346,114.5469336123844,169.02819630264952,705.6840652870093,122.8492430349008,112.98869382452668,690.0949210072481,4921.727745416238
352.5180846424762,49.810131232573546,47.500139441769264,230.19774108361707,37.33926408713055,171.22791828437323,155.39305003763843,876.0844708131744,164.58128690710862,108.82730455741408,703.3804091670453,4767.198023996905
709.6851414535886,51.00427586832977,47.938714937351705,163.21331743668617,44.199026866004765,133.85553871831576,140.88671413073754,887.36125676074,151.38692149588087,104.66591529030146,734.3098800915047,4576.527941573175
588.0960805854771,52.19842050408599,48.37729043293414,96.22889378975526,51.05878964487897,96.48315915225828,126.38037822383664,842.9567011418795,75.03332592921628,100.50452602318882,199.14316458266904,4597.991083070953
274.70711676256224,53.39256513984221,48.81586592851657,281.95389694061686,108.6830253535482,80.65977932030313,84.98235110892143,881.6700062948722,6.082762530298219,96.3431367560762,133.6637572418193,4649.027747819968
564.291591289468,54.58670977559844,49.25444142409901,200.5617112013158,119.22582758499118,55.17245689653489,110.11883261871216,921.9994577004912,193.17867377120075,89.16851948418744,70.06425622241343,4575.526417801562
184.31494784742773,55.78085441135465,50.55796188264808,286.12584643824124,129.76862981643416,318.08332241725594,135.2553141285029,853.5701494311994,173.27723451163456,81.99390221229869,167.642476717567,4410.750162954143
129.98461447417537,56.97499904711087,51.86148234119715,49.76946855251722,140.31143204787713,149.53260514014994,260.96285820465425,750.1639820732531,131.4990494262221,81.90438646932176,225.4196087300304,4099.206264632216
193.14761194485425,58.16914368286709,53.16500279974623,209.2414872820397,150.8542342793201,64.66065264130884,386.6704022808056,692.1589412844422,127.92966817747946,81.81487072634485,336.41046357091807,3888.101078933005
511.6082485652474,59.36328831862332,54.468523258295306,105.8158778255891,72.83543093852057,68.5054742338158,90.54832963671942,776.9523794931064,154.0162329106903,81.72535498336794,378.54193955227737,3794.391123750951
427.43420546325024,95.01578816175764,55.77204371684438,208.6719914123599,37.53664875824692,64.77238119840307,150.50581384119351,915.1240353088756,151.73661390712527,81.63583924039101,202.71161782196896,3847.781568644458
735.3373375533164,92.7724702369135,57.07556417539345,169.31922513406445,38.60051813123757,61.03928816299034,44.204072210600685,874.3689152754688,115.2735876079165,81.54632349741408,147.0374102057024,3873.802395579826
678.0789039632482,90.52915231206936,58.379084633942526,169.57594168985176,130.728726758888,57.30619512757761,68.00735254367721,852.0633779244358,116.63189958154672,81.45680775443716,150.06331996860524,3641.7280238919534
586.4358447434809,88.28583438722521,59.6826050924916,227.41811713229885,294.16321999869393,116.14215427655886,81.18497397917918,739.5850187774222,112.44998888394788,81.36729201146025,71.40028011149536,3569.4575218091613
804.9204929680943,86.04251646238107,60.98612555104068,121.77848742696716,82.54695633395576,431.1078751310396,77.83315488916018,844.0023696649198,133.93655214316965,81.27777626848332,189.9026066171816,3296.0996647553
1435.6068403292038,83.79919853753694,62.28964600958975,329.9803024424337,58.36951259004995,381.7761124009725,59.23681287847955,864.7548785638621,74.93330367733695,81.1882605255064,262.12401645022913,3562.6446637294603
1569.5416528400897,81.55588061269279,65.06150935845248,615.2154094299004,23.600847442411894,186.5368596283319,40.54530113904249,887.883438295816,150.1932089010685,81.09874478252948,170.86251783232038,3495.924770357623
1749.4367665051516,79.31256268784864,59.132974975371056,779.7313639966011,98.812954616285,239.5245290152973,21.853789399605432,896.7652981689245,108.4020295012967,81.00922903955257,283.56128085477394,3266.7119554683727
1520.243401564368,77.0692447630045,53.20444059228963,727.0447028897191,110.84223021935276,174.95427974188,3.1622776601683795,849.4986756905511,133.9328189802634,80.91971329657564,119.88327656516569,3179.0506444534662
1691.3397056771298,74.82592683816037,47.2759062092082,529.4827664806476,45.83666654546336,354.1101523537556,44.06643040258019,568.0800999859086,127.98437404620924,44.73185852094658,77.09085548883213,3130.8105979123043
1784.4755532088411,72.58260891331622,41.34737182612677,560.2999196858768,343.57677453518306,369.18152716516033,84.970583144992,477.0880421892798,141.9260370756543,8.54400374531753,259.70175201565354,3041.342959943847
1834.6435621122705,70.33929098847207,35.41883744304534,596.3337991427285,1106.3977584937525,380.5982133431528,82.63158452147213,793.3668760415952,95.69743988216194,17.32806797880297,209.13392838083448,3176.985678280593
1517.7615095923338,68.09597306362794,29.490303059963907,542.532026704415,1167.2835987882293,1296.615980157579,80.29258589795226,815.9791664007115,303.6955712551634,26.112132212288408,178.86866690396056,3154.329247241004
1695.0321530873684,65.8526551387838,23.56176867688248,594.2061931686677,1793.9417493330157,1117.4497751577026,77.95358727443241,787.136582811395,45.74931693479149,34.89619644577385,68.66585760041157,2829.707051975522
2137.2664784719755,63.60933721393965,17.633234293801053,550.7031868438751,1939.3158587501928,1968.213403063804,75.61458865091254,638.3580500001547,200.377144405244,43.68026067925929,117.46914488494414,2948.3761632464743
2228.357915596146,61.36601928909551,11.704699910719626,813.6264499142097,2081.479281664845,2693.4839891857537,73.27559002739267,670.6519216404289,142.64641600825448,52.46432491274473,107.298648640139,2503.607796760507
1651.610123485564,59.12270136425137,14.172486626880152,748.3141051724202,2306.1649984335468,2909.8828155099304,70.9365914038728,893.4461371565719,386.2771026089949,61.248389146230174,141.49204924659193,2757.8988378836525
1523.82676180726,56.87938343940723,16.64027334304068,628.28974207765,2870.6157875968006,2793.272811595745,68.31866001073557,759.5459169793489,629.3973307855698,70.0324533797156,67.32755750805164,2710.508254921944
1938.5566795943832,54.636065514563086,19.108060059201208,809.1773600391944,2976.130037481561,2960.046959086967,65.70072861759834,823.4415583391453,79.10752176626443,78.81651761320104,144.79640879524604,2726.6224527792624
1878.9675356429125,52.392747589718944,21.57584677536173,595.7088214891568,3029.8001584262947,2205.66203213457,63.082797224461125,194.1751786403196,103.2811696293182,87.60058184668648,106.32497354808042,2859.281727986943
2028.905369897768,51.55152591976686,24.04363349152226,847.0035419052272,3020.980138961526,349.2291511314598,60.4648658313239,220.0022727155336,325.4243383645421,96.38464608017192,278.6377576711384,2916.878297084059
2003.455764423063,50.71030424981477,26.51142020768279,780.0384605902456,3361.164084063734,744.4037882762285,63.678744840265146,282.02127579315714,588.0076530114213,88.09086218218096,192.60841103129428,2960.9137103265944
1735.1942254399073,49.869082579862685,28.979206923843314,1451.8016393433368,3475.857160471356,491.19140871965584,66.8926238492064,208.2474489639669,886.5494910043094,92.31467922275417,144.97586005952854,3175.631118376314
1787.3038353900547,49.02786090991059,31.446993640003843,234.85527458415743,3541.123550513312,101.10390694725896,70.10650285814765,120.8221833936136,673.3609730300681,176.07384814332875,245.76818345750127,3001.21158867548
1639.7685812333398,48.18663923995851,33.91478035616437,215.99768517278144,3633.760586499887,551.4118243200811,73.3203818670889,408.93642537685486,240.66989840858787,110.22926509283651,322.944267637622,3345.344675814437
1545.538093998333,47.34541757000642,36.382567072324896,443.2685416313682,3715.074292662261,325.9463145979718,76.53426087603015,717.9874650716404,75.06663706334525,44.384682042344295,396.8110381529224,3586.813627720292
1352.1823101934149,46.504195900054334,38.85035378848542,483.9824376978983,3896.576959332383,1107.1165250324827,79.74813988497141,111.96428001822724,653.827959022861,57.36453190554485,350.42545569635774,3569.3647894268247
1433.2818983019356,45.66297423010224,41.31814050464595,1374.9589084769043,3761.27119468937,1553.9298568468269,82.96201889391266,128.39781929612357,107.01868995647442,70.3443817687454,313.10701046127986,3086.366634086106
1474.1353397839698,44.82175256015016,43.78592722080648,2031.000738552303,3827.694606417811,1620.9463285377465,86.1758979028539,382.4543102306757,367.54591549900266,83.32423163194593,976.7819613404008,2778.258987207636
1447.9803175457876,43.98053089019807,46.253713936967,2111.7722415071185,3848.161379152387,1806.5984611971749,89.38977691179517,636.5108011652277,102.44510725261604,96.30408149514648,208.4754182151939,2819.6939550241973
1434.3263227034497,43.139309220245984,48.721500653127535,1749.861994558428,3765.934810906848,1496.5774286684937,92.6036559207364,1053.3138183846256,134.16407864998737,109.28393135834705,77.42738533619743,2816.1081300262604
1379.5231060043902,42.96642357261117,51.18928736928806,1782.8824975303337,3928.5767142821583,1588.321126221017,95.81753492967766,1044.7545166210098,149.77316181479245,122.2637812215476,50.27922035990614,2847.5403421198444
1370.6801231505474,42.79353792497636,53.657074085448585,1968.2863104741648,4015.141342468532,1527.1548709937706,96.71672034657138,247.24684022247888,39.0,135.24363108474813,178.8742575106882,2867.613642037574
1372.546902659432,42.620652277341534,56.12486080160912,1625.601734743169,4049.395633918721,1807.015771928956,97.6159057634651,378.5630726840641,56.4003546088143,148.2234809479487,97.66268478799874,2662.15777143279
1168.736069435696,42.44776662970672,58.675680232438125,1807.112890773568,3913.7853799103495,1317.946508777955,98.5150911803588,176.8813161416434,56.815490845367165,161.2033308111492,101.66120203892928,2676.2434493147293
1192.8608468719224,42.27488098207191,61.226499663267134,1864.3277608832627,3819.8124299499314,1474.9722031279098,99.41427659725252,77.92303895511263,5.830951894845301,174.1831806743498,76.66811592833099,2399.045226751676
1351.4784496986997,42.10199533443709,63.777319094096136,2065.5301982783985,3923.2657315048136,1608.396095493893,100.31346201414624,93.96275858019496,15.811388300841896,187.1630305375504,106.97663296253066,2597.03812062896
1416.5143839721502,41.92910968680228,66.32813852492515,2229.103855812914,3768.680538331685,965.36469792509,101.21264743103995,137.3608386695422,55.51576352712804,175.336818723279,194.6021582614129,2622.0238366574777
1359.254207276917,41.756224039167456,68.87895795575415,1933.8389281426723,3807.526099713566,717.8537455498856,127.73018437315432,119.5198728245642,98.37682653958706,128.02928150286064,198.723425896395,2725.2541165916987
1355.6555609740994,41.58333839153264,71.42977738658315,1872.0878718692668,3837.607197199839,1396.0250714081033,73.90534486760751,272.77096619691764,70.7248188403477,80.72174428244226,413.6991660615235,2855.398746234928
884.5891701801464,41.41045274389783,73.98059681741216,1407.207518456322,3865.541617936612,1791.3282781221317,312.2867272235565,315.9509455595916,106.74268124794318,82.24960155792411,674.7340216707618,2726.9679132692413
1327.0911799872683,41.23756709626301,76.53141624824117,524.8123474157215,3677.7241604013752,1331.6238207541949,470.27332478038767,360.3692550704069,87.40441277445487,83.77745883340594,508.8634394412709,2604.627420572854
976.0430318382485,41.0646814486282,79.08223567907018,411.8373465337984,3729.506401656927,1124.808428133431,277.43323435530704,377.45860700214536,68.06614430096654,85.3053161088878,130.3955520713801,2489.446926528059
913.096380454988,40.89179580099338,59.033888572581766,360.5204571172072,3550.356179314971,1565.0009584661602,84.5931439302264,366.60741945574426,6.782329983125268,86.83317338436964,220.1158785730825,2365.7134230502224
721.7797447975387,40.71891015335856,110.08213528091338,823.9502412160579,3348.4278400467288,1383.8659617173912,140.00357138301865,451.7355421040058,55.71355310873648,96.46844811098896,235.90888071456743,2323.6955480441065
2184.465151930788,40.54602450572375,161.13038198924497,1085.6233232571967,3067.976205905124,1423.3151443022027,121.44386158472138,528.9309973900188,93.97872099576584,106.10372283760827,267.8787038941319,2479.283969213692
1003.1545244876284,40.373138858088936,178.5945127936466,944.7359419435676,3499.9964285696065,1373.694289134231,102.8841517864241,575.3199110060419,88.06815542521599,75.43208866258443,217.06680999176268,2905.41270734469
763.9993455494579,40.20025321045412,30.610455730027933,1007.8348078926427,3433.158603968072,1709.5382417483384,84.32444198812681,630.4577701955936,109.01834707974616,137.5165615165509,172.90170618013,3295.906703776671
764.6391305707549,40.0273675628193,140.85808461000738,1168.3753677650004,3695.6623222367057,1917.7651055330005,65.76473218982953,423.95518631100623,87.8179936004006,199.6010343705173,201.89601283829256,3184.485201724134
784.0229588475072,39.854481915184486,31.14482300479488,1004.085653716853,3781.916577609824,2047.2571895099063,76.42831883452078,240.2415451165764,225.32421086070624,261.68550722448373,173.3176274935703,3178.2370899604075
844.2825356478719,39.68159626754967,38.21155177426645,837.2783288727829,3436.018771776429,1436.1434468743016,87.09190547921202,290.7679487151223,135.77555008174338,323.76998007845015,82.92164976651152,3202.6204895366545
1264.8912996775653,39.50871061991486,45.27828054373803,516.4174667843837,3336.6159503305144,689.9050659329877,221.60099277755955,400.5109236962208,313.3895339669147,204.6680238825792,293.48253781102545,3139.7917128370154
1136.3894578884476,39.33582497228005,52.3450093132096,396.1136200637388,3267.628038807354,238.7299729820284,182.43354954612929,298.0301998120325,501.47781605969374,88.02840450672726,102.45974819410792,2952.728737964258
745.2281529840375,39.16293932464522,8.306623862918075,164.61470165206995,3297.823069844712,492.74131144039467,113.04866208850063,209.093280618962,862.6140504304344,108.39199345498844,399.8349659547048,3199.782492607896
1219.3145615467731,38.99005367701041,16.16730538467084,337.02670517334377,3423.243345133384,436.1880328482202,101.06083292753702,504.7177429019114,600.38570935691,128.7555824032496,277.9568311806709,3229.447630787656
1432.0729730010269,38.8171680293756,24.0279869064236,496.94969564333167,3375.6363844466423,119.17633993373012,89.07300376657341,896.9297631364453,442.0633438773226,101.96103214755706,96.00520819205592,2947.003223615475
1315.228117096042,38.64428238174078,31.888668428176366,465.71235757707785,3489.763459032718,408.9926649709014,103.53199936520762,1024.0854456538282,378.0462934615283,75.16648189186454,119.72050785057672,3141.3236063799604
1408.8647912415158,38.471396734105966,39.749349949929126,719.8645705964421,3489.859022940612,468.0502109816852,117.99099496384186,1096.141870379925,603.21140572771,67.53517601961218,67.03730304837748,3178.6173094602
1332.592585901633,38.29851108647114,47.61003147168189,475.7057914299552,3490.6145590712244,78.39005038906404,132.44999056247607,1151.5771793501294,754.7396902243846,86.14522621712709,376.7266913824929,3474.0987320454783
1269.6212033516138,38.12562543883633,55.47071299343465,616.1907172296577,3237.485598423567,165.45392107774296,121.25352586580016,1185.0869166436696,635.318030595701,70.09112528077614,1183.30934247981,3446.6551901807643
1277.2067178025648,37.95273979120152,51.52676364827933,1117.4184534005155,3221.823551965564,563.7410753173837,110.05706116912428,1253.352304820955,722.6347625183831,54.037024344425184,424.3053146025866,3487.853351274965
1426.5107780875685,37.7798541435667,47.582814303124,1021.0504394984608,3104.8085287179947,1263.1630931910574,98.86059647244836,1340.922070815452,809.0432621312658,86.10742822251765,64.4980619863884,3422.21609487186
1264.0450941323256,37.60696849593189,43.63886495796868,782.5452063619073,2896.0312498313965,1023.3870235643992,87.66413177577246,1469.8867303299255,754.7516147713762,118.17783210061012,79.86864215698174,3334.924736781926
1368.4443722709375,37.43408284829707,39.69491561281335,342.2294551905198,3078.671141905221,1408.7739350229333,73.73130542061797,1543.379408959443,634.9913385236054,105.94810050208544,47.50789408087881,3546.4397640450625
1552.799407521783,37.26119720066225,35.75096626765803,700.9800282461691,3423.239401502617,1061.4320515228471,59.79847906546348,1672.7315983145652,552.0516280204234,103.66456407862272,41.81633890862784,3727.981357249524
1102.9034409230935,37.08831155302744,31.807016922502697,629.8404559886575,3551.3748042131515,826.7109531148114,45.86565271030898,1764.8325699623747,543.6432653864113,101.38102765515998,36.12478373637688,3752.789096125706
1084.3366635874672,36.915425905392624,27.863067577347373,491.2443383897671,3569.0435693614054,1435.0233447578476,31.93282635515449,1700.613124728843,711.3754283077255,99.09749123169726,39.88734135035826,3684.7392037971968
1005.166652849168,36.74254025775781,23.919118232192048,803.6193128590179,3458.593211119226,1560.0717932197863,18.0,1609.5468306327716,531.8796856432853,96.81395480823451,43.3280811810831,3432.6080463694075
942.2632328601176,36.56965461012299,19.975168887036723,468.57016550352415,3416.7243084568586,977.0153530011696,28.668699035875115,1247.51352698077,924.819441837162,94.5304183847718,46.76882101180793,3297.2170083268707
860.5347174867496,36.396768962488174,16.0312195418814,841.501039809221,3666.8071942767865,1571.4404220332376,39.33739807175023,1350.9470752031702,1285.0727605859522,96.14566822862564,50.20956084253277,3226.722950611037
823.3680829373944,36.22388331485336,13.96027483081183,633.4674419415729,3497.617617750688,1541.9980544734808,50.00609710762535,811.0604169850727,1441.6924082480284,97.76091807247948,57.80971389571618,3078.8367933360805
229.8869287280162,36.05099766721855,11.889330119742262,650.7487994610516,3616.9230016686834,1670.890181909033,60.67479614350047,1012.9758141239108,1422.872446848276,99.37616791633332,65.40986694889959,2950.170164583731
88.5945822271317,35.87811201958373,9.818385408672697,,3832.989955635157,1664.4311340515112,71.34349517937558,1118.991957075653,917.9182970177684,100.99141776018718,73.010020002083,2852.334833079735
144.4714504668656,35.70522637194891,7.7474406976031265,,4177.748197294806,780.4229622454736,82.0121942152507,568.3555225384899,900.956713721586,102.60666760404102,80.61017305526642,3101.5028615173
199.44924166313595,35.532340724314096,5.676495986533558,,4253.923483091815,1313.0974830529528,107.34424601155544,966.9203690066728,977.7279785298158,104.22191744789488,153.7720420697645,3018.373403010304
119.12598373151006,35.35945507667928,3.605551275463989,,4040.539444183165,778.8594224890651,132.67629780786015,1299.94538346809,776.3845696560436,105.8371672917487,226.9339110842626,2750.0345452375686
154.50242716540086,35.18656942904447,15.179546114800528,,4103.246641380457,510.4008228833492,129.44679996305075,1320.9485228425822,688.9767775476906,107.45241713560254,101.74969287422935,2873.8348943528404
284.147848839297,35.013683781409654,26.753540954137065,,4245.372421825911,959.3586399256536,126.21730211824134,983.7962187363804,834.0233809672244,109.0676669794564,88.48136183006221,2816.955093713778
171.30966114028712,34.84079813377484,38.3275357934736,,4155.448591909181,1528.213008713118,122.98780427343192,1112.170850184449,742.2661247827493,110.68291682331022,75.21303078589507,2732.7550201216354
136.84662947986698,34.66791248614002,70.83784299369935,,4245.375130656889,1270.54476505159,879.817594731999,1111.4728966556045,719.231534347598,112.29816666716408,118.11011811017715,2588.3301566840346
62.65780079128216,34.495026838505204,77.7717184431067,,3959.4428901046167,1051.0979973342162,727.0529554303455,1147.972125097121,577.891858395669,113.91341651101791,84.6994687114388,2451.6826874618173
179.92498436848618,34.32214119087039,84.70559389251406,,4198.537721635951,1308.5396440307034,533.3844767144991,1284.3990812827608,313.617601546852,115.52866635487176,107.39646176667088,2597.811963941964
204.7364159107998,34.149255543235576,91.63946934192144,,4246.125763563769,964.4454365074264,516.1692918161009,1061.389655122001,197.7043246871449,117.1439161987256,142.75853739794337,2643.925868854874
325.17687494654353,33.976369895600754,98.57334479132878,,4103.309517937929,1098.5740757909773,498.9541069177028,853.3973283295419,132.93231360357797,118.75916604257944,163.63373735266208,2762.6020343147507
368.6515970398067,33.80348424796594,105.50722024073612,,4277.254142554543,961.3506124198392,481.7389220193046,712.9060246624375,410.3778746472573,120.37441588643328,147.12919492745144,2858.00034989501
450.7771067833858,33.630598600331126,112.44109569014348,,4348.191348135452,1258.6953563114469,464.5237371209064,746.6364577222305,627.1164166245371,46.57252408878007,246.9655846469301,2575.804922737745
339.4348243772285,33.45771295269631,113.88151737661384,,4406.727243658269,1279.9624994506676,447.3085522225082,448.042408707033,675.3554619605886,53.69454170758844,322.8157369150395,2681.940155931896
283.6670583624401,33.2848273050615,235.37841872185308,,4345.2520065008885,1464.3903168213044,430.0933673241101,370.9056483797463,588.2074463996524,60.816559326396806,112.1338485917611,2711.106785060301
331.1872582090078,33.111941657426684,163.54510081320075,,4430.867183746315,1564.5325180385353,412.8781824257119,410.2438299353203,667.8480366071311,67.93857694520517,111.17553687749836,2714.635887186346
489.10223880084624,32.93905600979186,123.64060821590938,,4734.575482553848,1636.356929279184,395.6629975273137,519.073212562544,753.4361286797972,75.06059456401354,154.77079827926198,2902.7864199765027
618.4521000045194,32.76617036215705,201.95791640834483,,4475.898904130879,1525.980340633522,378.4478126289155,448.3759583206932,92.0869154657707,82.18261218282191,110.53053876644228,3137.316209756358
609.6006889759886,32.593284714522234,119.61605243444544,,4873.495049756386,1630.253047842573,361.2326277305174,381.6831146383083,135.31075345293144,89.30462980163028,130.15375522819156,2797.1208411507714
510.0617609662579,32.42039906688742,17.69180601295413,,5066.42033392414,1843.0018990766123,344.0174428321192,1007.9042613264417,161.80234856144702,96.42664742043864,113.54734695271397,2863.129232151424
577.1368988377021,32.2475134192526,40.75619782229717,,5113.586119349121,1655.5980792450805,326.802257933721,1775.628621080433,42.708313008125245,103.548665039247,51.61395160225576,2812.5907985343333
445.1056054466176,32.074627771617784,63.8205896316402,,5148.826079797219,1816.4137744467805,309.5870730353229,1960.8222764952463,96.05206921248497,110.67068265805538,113.25634640054392,2780.2740872079503
536.3916479588398,31.90174212398297,86.88498144098322,,5181.506151689873,1679.8032622899625,292.37188813692467,2198.7996725486387,116.09048195265622,115.56407201463986,102.96115772464876,2825.815811407389
476.3160715323387,31.72885647634816,66.37017402418047,,5343.669712847155,1579.134573112754,275.15670323852646,2357.0097581469618,102.26925246622272,120.45746137122433,98.01020355044672,2841.8332111508585
289.0467090281431,31.555970828713345,51.752531639717375,,5191.946455810191,1510.454898366714,257.9415183401283,2344.672898295197,168.56156145456177,232.6900857978644,124.42266674525185,2735.4493232374093
283.75165197757,31.383085181078524,37.134889255254286,,5210.1422245462745,1707.099879913299,240.72633344173016,2546.355238375039,201.8662923818635,344.9227102245045,103.49879226348487,2764.6569407432817
557.5715200761244,31.210199533443703,18.62793601019716,,5007.300670021724,1818.438890917152,223.511148543332,2662.8105452697905,558.8085539789097,457.1553346511446,93.0380144181419,2646.456876656032
785.262376534111,31.03731388580889,34.20526275297414,,5017.267882025037,1910.393414980276,206.2959636449338,2736.51347520892,859.6819179208087,114.9086593777858,82.57723657279892,2744.510521021918
809.1860107540169,30.86442823817408,34.19551349573947,,4649.966989130138,1752.0017123279304,189.0807787465356,2607.9850459693976,1101.9863883006904,34.0147027033899,104.84750831564858,2713.1927686767854
674.5094513792968,30.691542590539264,34.185764238504795,,4810.771767606524,1810.02182307286,171.86559384813745,2517.63043356248,1017.6590784737292,19.92485884517128,78.7210264160726,2614.3247694194383
668.993273508785,30.51865694290445,34.17601498127012,,5323.114314008295,2213.598202023122,154.65040894973924,2314.8274233730685,599.2662179699437,66.76076692189807,124.88394612599332,2669.9936329512097
503.70229302634704,30.34577129526963,49.74944804081613,,4968.445632187193,2669.081677281533,137.4352240513411,2043.9053304886704,263.83896603799826,18.027756377319943,89.9388681271896,2972.7922900868807
489.5232374463954,30.17288564763481,65.32288110036214,,544.6613626832732,2962.061950736345,120.22003915294296,2402.895336880073,662.9177927918363,74.89325737341113,114.97391008398384,2644.041414199105
155.72090418437725,30.0,80.89631415990814,,,3201.0145266774407,103.00485425454472,2267.094837010574,242.7344227751804,69.22427319950712,75.8023746329889,2648.853148062384
56.471231613982,46.5,96.46974721945416,,,3048.354146092609,107.0046963983317,3116.817928593199,117.73699503554522,223.8124214604721,85.21736912155878,2554.9998043052765
93.89355675444402,63.0,112.04318027900015,,,3245.166251519327,111.0045385421187,4148.634353615657,68.62215385719105,163.76812876747417,103.21821544669332,2694.5968158520486
25.80697580112788,461.1030253641804,127.61661333854616,,,3106.667024320437,115.00438068590567,4702.352177368259,48.04060714634151,58.39520528262573,128.57682528356344,2824.288760024371
24.698178070456937,252.91219245708808,199.84744181500048,,,3242.6347312023904,119.00422282969268,4942.249589002968,27.459060435491963,51.55579501860097,126.36850873536493,2882.004684243244
115.14773119779652,44.7213595499958,157.90119113219106,,,3176.942870119008,123.00406497347964,5061.549762671508,292.1438002080482,30.4138126514911,182.67183690979843,3636.232665823242
119.77478866606278,41.83002248836176,115.95494044938164,,,3147.319494426964,125.6678219263858,5117.860881266704,439.7624358673669,37.93354268047257,88.34025130143111,2575.1553351205825
153.2351134694656,38.93868542672773,74.00868976657222,,,2788.455307154841,128.33157887929198,4676.375733407229,471.55911612437313,45.45327270945405,87.08042259888269,2363.292829930307
180.35243275320684,36.04734836509369,32.0624390837628,,,2601.033448458516,130.99533583219818,4172.565877251072,450.4264645866182,32.55764119219941,74.96665925596525,2068.05826803792
184.4315591215343,33.15601130345966,25.079872407968907,,,2371.2905768800247,133.65909278510435,4389.996469246872,187.5073331899316,61.00819617067857,94.09038208021052,1996.245475887172
292.5833214658689,30.264674241825617,93.05374790947434,,,2355.3254552184503,136.32284973801052,4865.994862307193,191.5541698841349,118.76868274086398,137.79695207079146,2152.27948928572
191.98176996788,27.37333718019158,40.91454509095757,,,2551.5634422839657,138.9866066909167,5165.854237200271,274.1258834915083,212.0919611866513,130.7937307366068,2072.081803404489
135.812370570578,24.482000118557544,49.35796457871564,,,2581.7610268961766,141.65036364382289,5085.6038972770975,317.22231951740093,112.2319027727856,87.94316346368261,2165.9187427048137
