RMS_Root_amplitude,RMS_Root_amplitude.1,RMS_Root_amplitude.2,RMS_Root_amplitude.3,RMS_Root_amplitude.4,RMS_Root_amplitude.5,RMS_Root_amplitude.6,RMS_Root_amplitude.7,RMS_Root_amplitude.8,RMS_Root_amplitude.9,RMS_Root_amplitude.10,RMS_Root_amplitude
55.51916700499426,30.74495749399185,34.310242505037735,54.1449094937534,29.6885426953283,31.442277648804364,28.86584047333832,22.43342530145561,20.471288374511182,13.67030554664312,59.19652272638351,55.00316570135345
67.7812766511847,30.289003072745235,33.22734360665107,69.66625258435137,31.05921420533436,40.01135866079852,28.19820644418522,23.947868390105697,25.27150173124296,13.554804895477258,56.79618158755126,52.31238208226208
64.44661062663954,29.83304865149861,32.1444447082644,72.66707220474463,24.50973108667745,44.36220854726668,29.37542171278905,23.42139979690946,22.582317208057663,13.439304244311394,63.34119499508845,54.296060934644274
57.46809874324596,39.63130430482277,31.06154580987774,66.90801502777182,35.24955673201457,39.92469817017714,25.413175030532784,24.97550341954149,18.43513488993915,13.32380359314553,57.52551316111144,54.259066527520304
60.96895849814268,39.08687060177617,29.978646911491072,61.06780776943655,33.03999318800949,35.48718779308759,29.897909552843835,24.59967615387538,32.24016255595988,13.208302941979667,49.18536667416812,56.42299131433043
62.49464339225347,38.54243689872957,28.89574801310441,78.33160341980373,16.023716071680845,31.049677415998048,20.805795478861103,24.348293821421123,22.73271348694194,13.092802290813804,48.08066547228656,55.15996843789269
63.13512462821304,37.99800319568297,27.812849114717743,80.88815919199803,22.58367030504568,36.4214166796508,33.849671373679314,22.539499669061257,18.62138355446111,12.97730163964794,43.2800751331642,55.19152649742933
61.36523756735184,37.453569492636376,26.72995021633108,62.21666056018108,17.513114836745963,61.92802687169275,23.11056776750176,23.84537753193393,23.0534657426572,12.861800988482075,49.665936326918334,58.20721173934434
60.31511929292529,36.909135789589776,25.64705131794441,64.2976180085378,13.99664330492296,64.22113614778654,28.11324248816203,23.21618126606678,24.183180054552697,12.746300337316214,30.98745599185138,60.34167473858038
56.831106563663816,36.364702086543176,22.8743057957554,69.68257277542298,18.249056547792325,59.99832908751066,28.97214266538382,22.774205970504514,21.374905386046738,12.63079968615035,45.35102248421057,59.219184000602105
55.04105864970707,35.820268383496575,22.678888036531006,82.94044482641395,24.84939368612501,70.86686206845701,29.83104284260561,21.31728355478799,15.988750553837711,12.515299034984489,59.30682120796677,58.77136899805
55.30964655289122,35.275834680449975,22.48347027730661,91.91741534190882,19.77480165244955,65.72714578257845,30.6899430198274,22.9939735884819,23.777627547095936,12.399798383818624,53.23437605606357,55.94424836402981
57.55548635506815,34.731400977403375,22.288052518082218,95.69449253064188,21.22311894367943,57.96202236801975,33.100106583091886,25.937512961895923,21.424810912126738,14.545239490887926,65.97995887761832,54.10944890661227
62.97962524528122,34.186967274356775,22.092634758857823,95.82030816042702,35.50717409921214,69.69953806152736,35.51027014635637,26.77373878570498,20.342641127780297,16.69068059795723,61.37274047588881,55.23397250010073
66.48674351920383,33.64253357131018,21.897216999633432,97.80549595495404,39.917839344427,58.26369886046783,36.9188817551844,25.969515052855847,28.85639244681637,16.022610162231576,69.49033561945959,53.21723678919778
67.53341073561474,33.09809986826358,21.70179924040904,104.466338064624,40.20513200968711,53.46144232533182,38.327493364012426,24.172378684899265,22.57904847298997,15.35453972650592,65.04097627892745,52.09993888231459
65.92301077604758,32.55366616521698,21.506381481184643,106.38016268928754,37.58917734088418,49.39986905311806,39.73610497284045,21.024142335806424,22.57099901379041,14.686469290780266,70.34405257147067,51.16708729394137
66.48457507749728,32.00923246217038,21.31096372196025,117.59518762401952,35.279584828785126,43.15140402338361,41.14471658166848,19.9202842154296,24.86989410281296,14.018398855054611,65.66195380901642,50.62809188043055
66.45417986535479,31.46479875912378,21.11554596273585,119.76791385145847,31.47129675608711,48.58472883865844,42.55332819049652,24.665389474179,21.37938841534924,13.350328419328957,55.59333244033261,50.50870376956603
66.00049986943681,30.920365056077184,20.59482255925133,123.69512691651964,32.790055255644866,46.12887441969383,43.96193979932454,25.84487838259398,12.270488870167704,12.682257983603302,28.54435052189883,48.24386368231328
66.9131568254647,30.375931353030587,20.07409915576681,125.00706973184596,36.68357088418799,42.40741796232308,43.51219019700186,24.155463849479347,13.767518533797514,12.014187547877649,37.2003742302396,46.6272251188672
66.33603124909483,29.831497649983987,19.553375752282285,136.544670478841,37.25212327042459,39.84472386683668,43.06244059467918,24.92537855564556,22.618964027302177,11.346117112151994,58.52851462351134,46.247267213057455
67.16803298909295,29.287063946937387,19.03265234879776,145.8208836246169,34.73644405420352,38.595852986723,42.612690992356505,38.172012920717634,18.026010084828865,10.678046676426336,70.06309483202178,47.523559907094246
69.18474530883793,28.53728210401056,18.51192894531324,141.70361161516328,35.677397342411616,50.00212032132399,42.16294139003382,42.77977612954742,11.84421917822417,10.009976240700684,42.7709326667177,46.918956174082325
66.54071287681211,27.787500261083725,17.991205541828712,143.09449331846173,33.31254790941986,39.07546925908971,38.93562639230442,44.46556471818789,12.667448609455848,15.399837660626355,51.66027762078594,46.73545217680076
66.28559756178576,27.03771841815689,17.470482138344188,149.96810387003634,33.910744505644494,39.45193242631228,35.70831139457501,43.421883383938734,13.389818559697469,14.188723439378911,34.79608873502281,48.22984013794021
66.1706417770679,26.287936575230063,16.949758734859664,118.32109032111684,33.55558389227335,51.67206145865471,32.48099639684561,46.19513991726574,15.934871660105504,15.211928071361989,31.204462243185425,49.489663615447554
68.06851082029736,25.53815473230323,16.42903533137514,113.15601095915574,33.7814654272453,45.30693050216673,29.253681399116207,54.158794297744585,33.58845796809774,18.82568625081741,32.15677854275656,46.42405341709023
68.74818628368156,24.7883728893764,15.908311927890615,121.83506825179552,37.09016520407251,40.84401393142337,26.0263664013868,60.4895120513626,20.591714305177344,22.43944443027284,28.801675234145783,48.305795179648406
67.86001697782983,24.038591046449568,15.387588524406096,133.3274472547352,37.89929196425908,42.63261799029932,22.7990514036574,47.73136199570501,13.245667675485253,21.9435320097868,38.12264779270858,47.8646486585424
72.70292851474242,23.28880920352274,14.86686512092157,111.57331207350109,39.45897064573953,45.295372601723855,19.571736405928,52.24611979094416,25.95521086997636,21.447619589300743,43.17307345124172,50.06818461206704
72.5228041938878,22.539027360595902,14.346141717437046,90.85387149724652,40.27906177875694,45.16736738962542,16.344421408198592,54.70317528111276,32.102728962417515,20.951707168814696,34.501557516185485,52.24422076997693
72.32204879856846,21.78924551766908,13.825418313952522,101.67540619924765,41.67061095699061,44.7405610319743,13.117106410469187,57.16023077128138,13.367327623513512,20.45579474832865,53.05164633956584,53.13674807362932
73.05717436744524,21.039463674742244,13.304694910467996,118.83084402126867,41.42816009944475,43.91626728424874,9.889791412739784,56.84974313176676,15.961272205584669,19.9598823278426,55.184399553334025,51.48673696340645
71.30861034859815,21.13007368100806,12.783971506983477,121.03588176881368,41.151466070953234,46.92645772041449,6.662476415010379,51.50632398728096,27.12256520417276,19.46396990735655,53.32357721997524,47.89117071986851
71.57093736592739,21.22068368727388,12.26324810349895,110.77824247383208,42.80300479728189,49.664320679008775,12.368308049188675,48.92315935556943,22.373130677833394,18.968057486870503,61.684493438254734,47.03380010401161
75.32324920489857,21.31129369353969,11.742524700014428,121.72305427077964,42.27034412230306,51.62224905119089,18.074139683366976,61.43970227762772,27.817135229595795,18.472145066384453,61.88635348601568,47.53841687229418
75.7167930585082,21.4019036998055,15.881867149961398,119.3844828868407,42.6492680074935,50.67776626377447,23.779971317545275,56.68834319232387,31.65487195266149,17.976232645898406,61.43598001287733,45.99896484614784
75.69966056818058,21.49251370607132,20.021209599908367,117.44180603225084,44.26568721636456,53.673687683708586,29.48580295172357,40.52052457565311,36.63803933166415,17.480320225412356,53.48887854745658,48.34562536454232
74.7893275404017,21.58312371233713,24.160552049855337,111.7627171594468,47.37364009930836,52.82289952134916,35.19163458590187,34.11609806196533,51.8858085555044,16.98440780492631,54.77445154403623,50.67043973270157
76.15519879793813,21.673733718602943,28.299894499802303,111.23239651557824,44.296846007207726,50.83385194495214,40.897466220080176,50.43410065766066,24.71782012386137,14.562667491317386,54.91075341291513,48.525217014722784
74.11777123534749,21.76434372486876,32.43923694974927,105.10098395797478,43.87256574174107,52.929997531024775,40.48961899169963,59.99983333287037,34.26935986378309,17.40594792848784,56.28820658530931,46.31351996454247
75.53981552399826,21.85495373113457,36.578579399696245,100.49329671554464,45.41821779322877,53.17692238111927,35.59901483699261,57.82229922922779,17.252070752188484,20.249228365658297,67.24596940292348,45.18326832779942
78.49364974485148,21.94556373740039,40.71792184964322,99.35529143460502,49.25141006557613,57.90438231383232,34.21551636660849,59.83026487556936,26.233097893078,18.12872523146862,70.74519210517991,43.94368417417287
76.72063622312037,22.036173743666204,44.85726429959018,115.58307913359327,53.25985282560567,60.09594397652171,34.81024037732765,59.99574618248063,25.5439270311312,16.008222097278946,63.613953578754455,43.51665939620559
75.55654691870362,22.12678374993202,48.99660674953716,108.7356639391034,49.91311559327124,56.378499052307205,40.19414999809008,63.68260434523211,24.8547561691844,13.887718963089268,53.560528035673386,42.29936036287105
75.22981704243044,22.21739375619784,51.58184375073934,55.06855442420208,48.5822203222322,48.15453383254107,45.57805961885252,62.967409702927945,41.38531798753407,11.767215828899593,52.36892798084556,43.23811471433009
71.07053845738429,22.30800376246365,57.45395436012897,56.14045819831059,46.28449945441327,49.9160626045372,40.19221384512932,61.62118839370103,42.00907810456032,14.841846108529158,51.45284503446295,47.022449130851854
67.30892268870774,22.39861376872946,63.3260649695186,71.65136336501487,45.99591985844812,59.06726919465801,38.69299063316668,60.58973382854299,26.035863725123,17.91647638815872,51.299019590545065,48.21016697184714
65.23094211057825,22.48922377499528,63.691769225245615,68.47651349585493,43.94932612908738,63.75794532662216,37.19376742120404,69.2877633087907,30.569567458459336,14.64278655059028,50.79730005459629,46.07890497901968
69.27834284590963,22.57983378126109,25.949891774384728,62.63405026832146,44.006750852377614,59.94574371954907,35.6945442092414,66.99275974893821,27.899528295502844,17.33189400986068,54.54988285787155,45.5894626599382
66.0701323495765,22.670443787526903,52.51454616611076,75.67931117591782,42.71701191929903,50.80701537180242,34.19532099727876,71.01510328850466,37.43553859478673,20.02100146913108,54.44204374493,44.85546903744501
65.12871280222657,22.76105379379272,56.76666544153678,70.78062213225985,41.22600785367576,53.524745598223525,38.25316765978653,56.8050757971209,23.33225431785156,22.71010892840148,62.70132843067664,42.23074702213178
64.1469381097969,22.85166380005853,50.39151576446456,69.21588835686464,41.36636179836766,63.546893179846926,42.3110143222943,60.88094828576842,19.220958614294613,25.39921638767188,59.72438236478745,42.5805286247537
60.2505708325517,22.94227380632435,44.016366087392335,72.02679135525712,40.60715585229166,74.30372506593609,31.977294859081884,59.8899664991834,20.618558489337595,17.51369572541608,66.23163478787022,45.04907272443771
57.82981387171425,23.032883812590164,37.64121641032011,67.0370311300739,39.64853237813677,69.42183490213844,39.90359566726409,60.96884948903087,19.30202367306125,15.556180945698747,62.470210966000565,46.99196118869369
59.65477268071326,23.12349381885598,57.95442560261612,90.40743252957034,39.03073487347853,41.2626241801646,38.06035489005664,48.2153550293728,20.110872874209186,16.585418970585614,61.00499703853614,49.61299319109367
47.27267226667792,23.2141038251218,56.018715971716894,71.29411115336511,39.8821451017188,38.65402084144173,35.478574500959816,35.87666939145831,26.33113075804376,17.61465699547248,54.00370101058068,50.92707973508401
46.64500614321772,23.30471383138761,54.08300634081767,76.40874110396075,38.84827308155338,24.39714407556384,32.896794111862995,32.41309393536494,27.268969416372386,18.414617335630982,48.77016761496152,49.891921905833534
44.35123623686438,23.39532383765342,52.14729670991844,68.09523036903883,38.07186496643494,41.65705336369232,37.55416875118561,35.3540551533872,29.29648156499964,19.214577675789485,56.99936685388489,48.32147729597095
43.49430279071368,23.48593384391924,50.21158707901921,66.65921487304371,38.8181433170332,39.39793614920538,42.21154339050822,34.83249784972684,28.66931071071917,21.93743586070176,50.35612595216953,46.54577316534218
42.53250439289101,23.57654385018505,48.27587744811999,61.12509871306432,39.26481591156804,38.56831052599839,46.86891802983083,35.87815718838213,28.927190544525075,10.768540856098245,48.59600126522556,46.438963505543946
40.75304145135213,23.667153856450867,46.34016781722076,67.46053100427775,38.47756801066803,39.33401927202941,45.10129591894222,34.449087162587055,33.1941811036979,14.542572782341102,52.18919837825604,45.36256249511391
40.64996231798364,23.75776386271668,46.428722447131015,69.28695832936924,38.17647378022677,30.835546479688283,43.33367380805361,35.48399134319724,35.2431161729925,18.31660470858396,50.18050456832383,46.08699963004656
43.82694724044022,23.84837386898249,46.51727707704127,67.21783271760934,38.63131969198623,33.767060344591265,41.566051697165,36.98638283895888,34.75678907833298,21.71173732096416,50.01226033492755,45.93717620857651
39.41503942127903,23.93898387524831,46.60583170695153,73.85890942227776,39.62799631835208,39.19353638703716,39.79842958627639,39.56865102060716,38.87809303402992,25.106869933344367,45.8134459592269,46.156807390132585
38.93062339982093,24.029593881514124,46.69438633686178,73.61162183219741,41.29893532774041,35.398724325092964,44.438545253198185,37.85755170357619,39.328022273501695,13.54220030736493,27.96484265626062,45.313541980194834
37.95843878716509,24.12020388777994,46.78294096677203,78.20648117074818,41.18704089883455,29.36134545801674,49.07866092011999,38.00173654086992,39.362523704458965,14.4883389481082,34.00778989094896,44.70735702986478
33.65987480273644,24.21081389404576,46.87149559668229,75.74457779006529,40.63444902561252,29.93784312785851,53.71877658704178,37.95203443782298,40.64084461362928,15.434477588851468,40.05073712563729,45.36746996615847
33.967283605844095,24.30142390031157,46.96005022659254,61.41448978126269,40.54023137509721,28.934477115983263,58.358892253963575,37.07021544286496,36.81817222078437,16.38061622959474,69.81302495055331,45.40368073555747
36.198947416597456,24.39203390657738,47.0486048565028,96.99705283602071,42.131700635934216,30.51288316558739,62.999007920885376,37.275502030719046,29.88423155901249,17.326754870338007,60.83813727280424,45.57677781766744
36.23558461536506,24.4826439128432,47.137159486413054,87.76672552040878,40.43310187831108,30.832183702075508,59.182287760343016,37.56843039564396,41.055186590669344,18.27289351108128,51.863249595055166,46.104836292335214
36.64176610744791,24.57325391910901,47.22571411632331,64.79199014094225,39.88340444081117,34.16979520242896,55.365567599800656,36.207295937220366,35.87116738098376,18.145179382012408,42.888361917306085,45.90862710828437
30.509264497762103,24.663863925374827,46.254117581078766,51.75586272405438,39.733812134776485,31.441927828470643,51.548847439258296,37.93840180586639,39.81845814848285,18.01746525294353,46.151790357100346,45.24743585150448
38.98975528132666,24.754473931640643,45.282521045834216,63.60289362247163,40.06158225125041,33.222914764150815,47.73212727871594,38.42540424119592,42.47240732750756,17.889751123874664,49.41521879689461,46.01260467782316
38.78157986524702,24.84508393790645,44.31092451058967,,39.24801379832424,31.225514320004763,43.91540711817358,38.11959511279664,47.8496254879212,17.76203699480579,52.67864723668886,44.747891402587214
40.5292146311135,24.93569394417227,43.33932797534513,,37.96864347403046,28.980586725548672,40.09868695763122,39.42081409440508,48.27128608137043,17.63432286573692,55.94207567648312,43.96339160882226
45.68443313587925,25.026303950438084,42.36773144010058,,37.61868178440115,32.831831242897664,41.855779142596944,37.02531207338215,51.25485210715924,17.506608736668046,50.67890708963432,43.79420272711455
43.87691211408086,25.1169139567039,41.396134904856034,,36.61073138056391,28.14793932116796,43.61287132756266,35.556391805368726,50.57774423255871,17.378894607599175,45.41573850278551,43.36219717494366
46.8708521270445,25.20752396296972,39.93602611239801,,37.07500010452587,19.923764747104084,42.37184326305748,36.19661032420189,46.54839998383018,17.2511804785303,34.93421779653923,42.14486409070735
44.6225211478226,25.29813396923553,38.47591731993999,,35.19228245053706,22.030197901189585,41.13081519855231,36.41879676183875,46.2306328009108,17.12346634946143,34.89890764985649,42.52215819677531
38.624201428906254,25.38874397550134,37.015808527481965,,35.71114977627599,25.308737802055404,39.889787134047126,35.68107664937429,50.12956352809146,16.99575222039256,34.86359750317375,43.35792615480983
44.79083112019754,25.47935398176716,32.87215624161949,,37.95959228917888,23.082256266664416,42.58216570916955,36.76372953583673,49.45158626044599,16.868038091323687,48.57337995569166,42.19301738415322
40.27049309925574,25.56996398803297,33.04968324329032,,36.96340883869328,23.738868721009613,43.193244812623846,38.25154364796891,46.338034722941615,16.740323962254816,51.40930165719632,38.69455419044775
43.61997565505423,25.660573994298787,33.22721024496114,,37.32303952186343,22.00523606191033,41.73832674675656,39.038363163681545,48.65421114925136,16.612609833185942,45.58779254301686,38.39125152772893
32.43069237748032,25.751184000564603,33.40473724663197,,37.320897080519245,22.457125580116035,41.6561343115058,38.53892423266223,51.32668457921763,16.484895704117072,54.70686954020155,38.306414999944565
29.98446965933776,25.84179400683041,33.58226424830279,,39.47318475393568,24.325770185487777,41.57394187625505,37.31945849242606,57.8252152768819,16.357181575048198,46.2474495747876,38.73146278161368
25.937521187419968,25.93240401309623,33.75979124997362,,41.11573002109313,27.99508943365668,41.49174944100429,35.755881726305546,43.567152118322944,16.229467445979328,51.27341503321796,40.61433132045608
24.01177931159347,26.023014019362044,33.93731825164444,,41.29992747149573,27.15844672928915,41.40955700575353,36.38084539275797,52.55686259332769,12.457916650389352,51.431497992505726,39.8769273550988
24.22281011280595,26.11362402562786,36.17980015586543,,41.95951298793912,24.62200518963565,41.32736457050277,36.61051022061812,47.05250042353613,13.624865152649754,49.75448052813822,41.54077586266008
25.09544973029349,26.20423403189368,33.04084496060307,,43.10035724946849,26.41240921884464,41.24517213525201,37.41100203947643,51.391399664720666,14.791813654910154,51.24539001126712,40.93543140749448
24.34696213225632,26.29484403815949,32.10760206615151,,47.66228468020434,30.10893929968877,41.16297970000126,37.46257837213913,48.83075520214733,15.958762157170554,58.32186726035224,42.3635072138903
24.347437831176983,26.385454044425305,32.59631365309599,,52.52608256997874,30.070224769298804,41.0807872647505,41.17585269416907,49.424088601698,17.125710659430958,49.441537970800574,42.41779339888599
25.898405388889827,26.47606405069112,34.56416144429912,,54.09818831907885,34.08887340743456,40.99859482949974,33.93924418060301,41.23368235763037,18.29265916169136,43.65541249839121,43.28181196503654
24.50837744403029,26.56667405695693,35.13752571148964,,57.65976884928568,32.275129868195734,40.91640239424898,36.15929890340044,52.36545772392495,19.45960766395176,54.95853136001764,43.18990102061251
24.375967910287105,26.657284063222747,47.20172623221233,,59.28391994721414,28.39869724862339,40.83420995899822,39.49149232682735,55.93418476938496,20.62655616621216,43.97269399937856,43.8086651408598
24.86270269284758,26.747894069488563,43.48862195672802,,59.44427932417408,32.30334997280969,40.75201752374746,39.64001874016376,57.91852643384164,21.79350466847256,60.96495498096768,43.10589482959775
25.793746441990702,26.838504075754376,39.7755176812437,,61.12626645694211,30.4821113426132,40.66982508849671,38.73128835666543,56.91679611092683,22.96045317073296,48.080488735786574,43.23851790945159
25.66868737699937,26.92911408202019,36.062413405759386,,61.391548692958295,31.934552232501563,40.58763265324595,38.21190401491679,56.22342113059773,22.12649936477984,58.31077199411487,43.51944764592714
25.8082506638906,27.019724088286004,32.24300235761243,,60.48183011279375,35.55031589026393,40.50544021799519,39.60285166183754,53.979722719330816,21.29254555882672,52.40674820839124,42.82287124993204
25.271324178561123,27.11033409455182,36.06098193701308,,62.21738970216818,35.48296398958625,40.42324778274443,38.64654631942153,51.276624515674776,25.93505451257575,57.91276965226475,41.93354729508856
24.36853059325928,27.20094410081764,39.878961516413725,,64.3206842121194,36.72254173976738,40.34105534749367,37.97491544225304,51.68732419963595,30.577563466324783,60.4594818484856,42.07006417132582
25.16792636957057,27.29155410708345,44.29621594626156,,64.19368213844176,33.76832759233419,40.25886291224291,37.5055478949,37.90470928146779,35.22007242007381,45.11417198079245,44.1645461891673
24.274258278820813,27.382164113349265,46.19301995833923,,64.86139028782958,32.04921473426787,40.17667047699216,38.26927687653466,30.918436914496063,27.445305338679503,29.768862113099303,43.61514410751632
21.39743222437232,27.47277411961508,37.57084490463635,,72.97646155839723,33.07426876553898,40.0944780417414,39.60195565815263,33.62749051474256,25.996105731096574,54.1288164991459,42.06181791063891
23.727350219109223,27.56338412588089,28.94866985093348,,79.2259770452462,33.31559978601021,40.01228560649064,37.98415032851223,34.73843286133794,20.966264291262817,38.54816705690087,41.7768793291452
23.8351057617431,27.653994132146707,20.3264947972306,,76.23652601336674,27.76709687529412,39.93009317123988,37.91255111536277,42.86089515397432,23.252585918664856,58.83149110076178,42.77945226410948
26.650611835866965,27.744604138412523,21.9292137973354,,85.87553063183728,27.353367863555647,39.84790073598912,39.892974234994746,41.46221258034154,16.433946054769972,18.26856039110403,45.55930243480724
28.8620338557299,27.835214144678336,23.531932797440188,,71.67570746089564,29.960553616958908,39.76570830073837,40.80187171612104,32.57097650788787,22.888228890261857,33.91753605420616,42.90161890995328
30.848154156570786,27.925824150944152,25.134651797544983,,,30.983759794639635,39.68351586548761,45.80001240283956,29.26858850807963,37.53965534959189,42.709941708058736,42.35354747094211
22.66708674793929,27.16724480686788,26.73737079764978,,,30.65888352516038,37.12483230015469,45.304288156416405,17.291193637236667,41.95239255975086,58.21289443167965,44.325366643958446
32.26451150510372,26.408665462791603,28.340089797754576,,,29.64326076373292,34.56614873482179,43.27735888974896,20.604876888583306,45.1886908469958,56.387755252771264,47.48998098550364
18.67267801747388,37.03986361314845,29.94280879785937,,,27.2969694363329,32.007465169488874,41.54292437456768,23.41446132767789,35.365941914897604,65.92449969114693,47.26197249664756
35.6465284301641,35.441932641346725,37.18862779284952,,,28.0919561216988,29.44878160415596,42.20323876145009,26.22404576677248,32.21082159564581,62.599826009614986,46.60236086032032
37.75213817768377,33.844001669545,36.45764251350822,,,27.14301289350203,26.89009803882305,41.96516264110119,24.46429595456496,23.18527681329474,62.22801715273176,47.69533294517385
39.59119840865568,33.433562615651695,35.726657234166915,,,29.09851936027454,27.776825824278934,43.68778227469427,27.32896636003559,22.97281225962053,66.56648289358186,43.625882301631606
42.10352601981056,33.02312356175839,34.99567195482561,,,30.68236174658268,28.66355360973481,44.94177248586922,29.766790676230112,22.760347705946327,70.61879080997183,43.317016115198605
35.84922847183527,32.61268450786509,34.264686675484306,,,28.2594149043322,29.55028139519069,47.32527007095923,32.640930435029155,23.247952405489507,40.9812711963698,41.33269266606326
33.89436755792132,32.202245453971784,28.278191128251787,,,27.766685990295468,30.437009180646577,46.42639193260906,44.73825296919752,21.60584940877077,48.102169650975576,42.30939064461767
36.623099310245046,31.79180640007848,37.61752366323742,,,29.037156556095447,31.32373696610246,43.16638538681375,44.43143169982618,28.538388683293583,48.52293241277916,44.75120183228436
38.70562662515001,31.38136734618517,35.123711686745054,,,31.32895689285588,32.210464751558334,42.16375874237525,45.25570053914012,49.05915220253768,59.30029701836847,43.30626052075026
35.565890165361154,30.970928292291863,33.696175514314334,,,30.89109127489209,33.097192537014216,43.47557678687051,35.662864798892194,49.300254494654645,63.17299763531968,44.27455854304495
38.38995798314693,30.560489238398564,32.26863934188361,,,30.453473367449057,33.9839203224701,46.812109515539824,28.25192849765142,31.56115355681688,55.41321998030004,46.90197637707355
42.45568675946177,30.150050184505258,28.586030463339213,,,31.17557959166516,34.87064810792598,48.19147534526788,28.33910965848184,25.77077519066705,46.91705459978075,45.0733702179316
