Duration_Median,Duration_Median.1,Duration_Median.2,Duration_Median.3,Duration_Median.4,Duration_Median.5,Duration_Median.6,Duration_Median.7,Duration_Median.8,Duration_Median.9,Duration_Median.10,Duration_Median
261.5,109.54276315789474,136.925,,608.2,501.9,452.6,526.75,101.1,378.53333333333336,177.2,535.4
247.6,107.5157894736842,43.45,,576.7,297.9,456.25,528.6,101.4,367.56666666666666,214.7,535.3
261.5,105.48881578947368,45.8,,549.1,586.6,459.9,528.9,574.3,356.6,247.7,531.7
288.2,103.46184210526314,103.0,,485.8,586.7,463.55,528.8,578.6,230.2,280.7,527.3
261.0,101.4348684210526,133.33333333333334,,513.9,586.9,467.2,528.5,578.25,163.0,571.0,509.6
218.5,99.40789473684212,163.66666666666666,,537.9,587.1,470.85,524.9,574.7,104.85,392.55,505.85
218.6,97.38092105263158,194.0,,492.85,590.8,474.5,499.9,153.7,294.35,190.1,505.9
218.9,95.35394736842105,222.45,,450.7,594.4,478.15,478.4,126.35,61.2,537.75,509.6
219.1,93.32697368421051,250.9,,348.15,532.2,481.8,502.7,538.7,169.15,446.2,496.5
221.6,91.3,279.35,,,563.3499999999999,485.45,506.7,582.1,221.2,381.75,496.5
210.0,229.7,307.8,,,542.9,507.98,582.2,436.05,275.4,142.3,499.5
82.5,368.1,336.25,,,594.8,530.51,640.7,339.5,275.4,231.1,499.7
156.7,504.6,364.7,,,594.9,553.04,646.25,265.1,268.7,179.5,499.8
179.45,350.35,492.35,,,594.7,575.57,667.0,190.7,228.5,143.85,499.8
241.75,196.1,401.025,,,591.2,598.1,687.2,581.9,203.1,92.6,551.6
335.4,182.12857142857143,309.70000000000005,,,546.5,600.4454545454546,683.3,584.45,219.025,131.6,500.0
330.85,168.15714285714284,218.375,,,539.6,602.7909090909092,700.3,586.35,234.95,25.55,500.0
275.29999999999995,154.18571428571428,127.05,,,543.5,605.1363636363636,715.25,552.5,156.60000000000002,208.7,489.65
331.9,140.21428571428572,150.85000000000002,,,531.2,607.4818181818182,755.4,193.2,233.75,475.2,351.8
761.8499999999999,126.24285714285712,1.9,,,549.8,609.8272727272728,759.3,200.15,233.9,301.5,344.1
336.4,112.27142857142856,120.1,,,553.4,612.1727272727273,764.4,529.4,271.95,198.5,361.45
345.9,98.3,147.6,,,543.0,614.5181818181818,784.1,381.7,268.7,166.60000000000002,365.3
225.45,84.32857142857142,175.1,,,533.6,616.8636363636364,723.6,553.8,251.0,81.25,414.0
328.45,70.35714285714285,304.3833333333333,,,590.7,619.209090909091,750.7,559.7,246.7,357.65,507.2
160.6,56.38571428571427,433.6666666666666,,,594.5,621.5545454545455,749.5,563.25,243.0,437.05,523.75
160.75,42.41428571428571,562.95,,,511.6,623.9000000000001,751.9,573.1,243.05,195.95,542.7
160.9,28.44285714285715,97.9,,,500.2,626.2454545454545,752.7,534.95,243.1,265.8,377.3
361.4,14.47142857142856,83.5,,,495.9,628.5909090909091,754.25,569.6,270.8,226.0,501.5
141.7,0.5,80.7,,,502.8,630.9363636363637,755.2,291.5,236.2,273.5,520.5
134.5,3.1160714285714284,77.89999999999999,,,503.0,633.2818181818183,754.3,274.5,177.29999999999998,197.95,550.2
116.1,5.732142857142857,75.1,,,536.9,635.6272727272727,752.7,349.0,265.65,122.4,550.3
116.3,8.348214285714285,120.85,,,507.2,637.9727272727273,752.9,337.725,253.525,268.85,453.1
116.1,10.964285714285714,237.875,,,507.2,640.3181818181819,751.2,326.45,241.4,415.3,375.85
116.6,13.580357142857142,354.9,,,508.6,642.6636363636364,749.1,315.17499999999995,289.4,266.5,485.5
116.5,16.19642857142857,322.63,,,503.6,645.0090909090909,742.5,303.9,260.95,249.8,547.2
116.8,18.8125,290.36,,,503.5,647.3545454545455,704.35,331.15,286.1,405.5,554.3
170.4,21.428571428571427,258.09,,,503.5,649.7,668.05,358.4,347.4,325.7,560.4
170.4,24.04464285714285,225.82,,,502.85,600.95,649.8,358.4,128.4,205.7,554.3
167.1,26.660714285714285,193.55,,,499.2,552.2,644.0,341.45,129.85,240.75,550.6
151.9,29.27678571428571,169.8,,,499.2,503.4500000000001,656.05,324.5,214.0,360.1,546.5
152.0,31.89285714285714,53.5,,,499.1,454.7000000000001,663.2,307.55,135.7,412.8,530.7
148.5,34.50892857142857,0.3,,,499.1,405.9500000000001,666.4,290.6,278.65,510.3,531.6
148.6,37.125,51.25,,,499.75,357.2,666.7,297.4125,253.26666666666665,520.8,513.3
151.6,39.74107142857142,28.6,,,499.1,308.45,666.5,304.225,227.88333333333333,518.8,487.2000000000001
152.0,42.35714285714285,92.0,,,500.8,270.08,666.9,311.0375,202.5,548.6,512.9
152.1,44.973214285714285,95.4,,,499.1,231.71,670.25,317.85,329.1,548.45,509.7
152.4,47.58928571428571,103.4,,,498.0,193.34,623.35,381.1,366.9,517.3,518.3
152.0,50.20535714285714,126.75,,,499.3,154.97,544.0,168.25,404.7000000000001,518.4,519.4
152.3,52.82142857142857,150.1,,,499.5,116.6,544.0,165.9,442.5,536.3,520.0
155.7,55.43749999999999,76.75,,,499.4,113.8111111111111,548.1,267.0,480.3,536.4,518.5
152.5,58.05357142857142,33.1,,,499.4,111.0222222222222,551.6500000000001,166.0,346.4,552.5,518.9
166.6,60.66964285714285,385.45,,,499.6,108.23333333333332,583.1,213.15,243.3,548.6,514.0
157.25,63.28571428571428,33.349999999999994,,,503.7,105.44444444444444,583.1,200.1,254.0,548.3,446.0
152.4,65.90178571428571,40.5,,,503.7,102.65555555555557,624.1,200.0,201.6,552.1,413.4
152.3,68.51785714285714,70.71666666666665,,,503.4,99.86666666666666,610.8,166.7,344.05,552.4,428.0
208.9,71.13392857142857,100.93333333333332,,,503.2,97.07777777777775,624.3,164.8,246.4,552.3,436.4
152.1,73.75,131.14999999999998,,,502.6,94.28888888888888,587.9,166.9,258.25,552.2,488.35
148.4,60.875,182.6,,,499.8,91.5,619.65,213.0,288.6,551.8,512.5
140.25,48.0,9.3,,,499.3,88.71111111111111,588.0,199.3,388.95,551.3,516.6
151.1,95.85,26.525,,,499.5,85.92222222222222,588.2,199.2,327.7,534.4,516.6
135.3,143.7,43.75,,,499.8,83.13333333333333,588.2,199.3,244.4,551.3,516.9
135.3,141.1375,53.0625,,,499.0,80.34444444444443,588.3,175.1,184.0,550.9,518.1500000000001
135.4,138.575,62.375,,,499.0,77.55555555555554,588.3,183.7,369.2,552.6,518.8
167.8,136.0125,71.6875,,,495.7,74.76666666666667,618.95,200.25,209.25,553.8,520.7
168.0,133.45,81.0,,,498.9,71.97777777777777,591.1,183.8,229.725,551.5,520.7
213.9,130.8875,76.5,,,498.5,69.18888888888888,588.1,183.7,250.2,540.1,521.0
230.85,128.325,143.10000000000002,,,,66.4,587.95,183.9,244.8,550.7,521.1
225.15,125.7625,291.8,,,,63.61111111111111,588.1,224.7,344.8,487.05,521.1
284.0,123.2,276.20000000000005,,,,60.82222222222222,591.1,224.8,342.8,482.8,528.5
344.6,120.6375,260.6,,,,58.03333333333333,607.7,229.9,296.6,513.5,565.7
394.0,118.075,198.7,,,,55.24444444444444,608.1,224.8,342.8,510.8,545.9
287.45,115.5125,360.25,,,,52.45555555555555,610.6500000000001,225.0,342.9,556.3,525.4
386.7,112.95,310.6625,,,,49.66666666666666,610.7,225.0,342.9,552.9,542.95
401.8,110.3875,261.075,,,,46.87777777777778,608.2,266.7,346.3,513.7,485.7
428.6,107.825,211.4875,,,,44.08888888888889,608.1,261.6,342.8,482.45,460.5
270.45,105.2625,161.9,,,,41.3,608.2,230.2,343.3,475.2,484.45
202.6,102.7,166.50833333333333,,,,133.7,611.4,230.1,342.9,506.5,492.4
197.15,135.2,171.11666666666667,,,,226.1,611.4,261.7,342.6,507.0,516.1
189.3,135.27727272727273,175.72500000000002,,,,318.5,611.7,261.6,289.7,499.4,519.8
122.25,135.35454545454544,180.3333333333333,,,,379.1,611.7,267.0,289.8,486.4,520.2
140.0,135.4318181818182,184.94166666666663,,,,128.95,647.8,230.2,290.7,525.4,539.7
132.3,135.5090909090909,189.55,,,,174.8,611.7,230.0,290.6,559.4,601.75
203.8,135.58636363636364,49.75,,,,179.7,639.3,223.8,290.8,422.5,601.6
132.4,135.66363636363636,57.59,,,,396.95,648.2,229.9,290.6,431.6,570.0
132.5,135.7409090909091,65.42999999999999,,,,492.6,651.7,230.0,290.7,427.8,602.4
191.5,135.8181818181818,73.27,,,,305.9,651.6,230.2,290.9,451.75,584.0
191.1,135.89545454545456,81.10999999999999,,,,531.4,648.0,223.8,290.9,534.5,592.4
208.1,135.97272727272727,88.94999999999999,,,,552.9,648.3,218.7,290.9,507.5,551.6500000000001
211.3,136.05,96.79,,,,550.8499999999999,651.6,218.7,290.9,444.5,559.75
211.6,242.4,104.63,,,,864.5,684.65,218.7,291.1,439.3,544.4
211.6,348.75,112.46999999999998,,,,3.95,651.9,218.8,291.1,500.0,544.2
211.7,438.4,120.31,,,,6.8,651.9,218.5,291.0,520.25,551.3499999999999
213.4,383.1,128.14999999999998,,,,700.65,652.0,201.3,291.1,500.4,547.9
283.0,164.0,267.325,,,,547.45,652.0,218.5,292.65,516.75,548.3
280.0,213.0,406.5,,,,471.75,652.0,201.3,294.4,504.0,548.1
290.2,262.0,300.0,,,,434.8,652.0,271.5,297.7,457.6,547.2
290.4,311.0,193.5,,,,576.0,652.1500000000001,222.4,298.1,466.45,535.6
290.6,312.45,137.55,,,,477.9,652.8,222.5,301.4,407.5,513.9
294.1,133.6,138.4,,,,381.2,655.1,222.4,301.4,,510.8
294.2,194.75,135.45,,,,482.9,655.3,222.4,304.9,,464.2
298.2,255.9,247.45,,,,555.2,655.4,218.8,344.1,,479.8
297.8,285.4,97.0,,,,478.0,655.5,218.9,344.3,,477.2
295.9,257.9,143.15,,,,516.95,655.5,218.9,289.9,,466.1
298.3,165.3,163.6,,,,481.5,655.5,219.1,95.2,,449.35
298.4,133.5,144.7,,,,219.4,655.5,223.8,462.15,,457.8
294.7,80.6,181.9,,,,427.6,655.6,218.9,282.7,,466.0
294.5,91.65,160.5,,,,414.4,655.6,218.9,286.5,,465.8
294.5,80.25,119.8,,,,474.8,655.5,218.8,289.7,,467.5
294.8,167.975,79.10000000000001,,,,470.5,655.7,218.8,289.75,,464.6
294.9,255.7,38.4,,,,459.5,655.6,218.8,289.8,,463.8
295.1,70.7,93.6,,,,448.5,655.7,218.9,289.9,,443.1
294.9,302.9,540.7,,,,437.5,655.8,218.9,291.15,,442.1
245.6,282.0,67.7,,,,426.5,655.8,218.8,291.0,,427.8
245.8,236.7,80.35,,,,415.5,655.8,218.6,286.6,,448.7000000000001
246.0,820.85,238.9,,,,404.5,655.8,218.6,289.8,,460.1
246.1,158.3,299.15,,,,393.5,655.8,218.5,289.9,,469.25
246.1,184.4,253.35,,,,382.5,655.7,218.8,293.4,,476.4
287.7,34.2,445.15,,,,371.5,655.7,218.6,297.85,,497.0
246.3,124.6,636.95,,,,360.5,655.7,218.8,298.4,,508.3
287.7,215.0,261.70000000000005,,,,395.025,655.6,219.0,298.0,,513.4
287.9,305.40000000000003,185.9,,,,429.55,655.7,218.8,301.4,,510.1
242.4,395.8,187.2,,,,464.0750000000001,655.7,218.9,305.2,,510.3
242.5,150.15,150.6,,,,498.6,655.6,218.9,301.7,,510.3
235.4,270.7,192.25,,,,478.2666666666667,655.7,248.7,298.1,,510.4
212.7,208.7,167.8,,,,457.9333333333333,655.8,248.9,301.6,,380.8
155.6,26.6,363.1,,,,437.6,655.8,249.0,305.4,,379.0
156.1,84.0,329.1,,,,440.05,655.8,249.0,344.7,,379.1
156.9,129.6,144.6,,,,442.5,658.7,249.0,344.4,,379.2
163.0,270.15,31.05,,,,439.3,658.4,259.3,344.5,,383.2
167.25,410.7,39.5,,,,441.1,678.7,260.9,344.5,,418.75
165.9,11.7,463.2,,,,441.3,678.8,260.5,344.5,,391.5
222.8,134.0,186.0,,,,441.5,678.9,249.1,344.6,,379.5
234.4,256.3,291.8,,,,433.8,678.95,252.3,404.5,,352.54999999999995
232.3,255.35,366.1,,,,405.73333333333335,678.9,379.0,404.5,,354.0
194.8,259.4,470.1,,,,377.6666666666667,679.0,260.8,404.6,,361.0
195.4,22.8,290.5,,,,349.6,679.1,260.7,404.6,,376.35
197.65,85.69999999999999,232.0,,,,372.45,679.2,259.0,404.5,,385.45
204.6,245.8,355.4,,,,383.7166666666666,682.4,252.6,404.5,,386.1
208.5,239.3,405.35,,,,394.98333333333335,717.05,260.6,404.5,,386.3
232.3,232.8,292.6,,,,406.25,767.3,252.6,404.7,,426.0
243.4,226.3,353.25,,,,417.51666666666665,740.0,254.2,408.1,,386.0
263.6,157.1,396.3,,,,428.7833333333333,793.7,260.7,404.8,,388.5
263.55,321.20000000000005,332.3,,,,440.05,795.3,259.15,408.2,,389.6
293.1,267.90000000000003,346.9,,,,451.31666666666666,792.7,254.2,404.7,,433.0
297.0,214.6,,,,,462.5833333333333,783.2,261.0,408.1,,433.1
304.3,85.2,,,,,473.85,752.7,252.7,408.2,,432.6
305.8,260.5,,,,,485.1166666666667,694.9,252.6,408.3,,433.3
302.2,81.95,,,,,496.3833333333333,696.6,287.5,397.6,,473.4
287.6,23.4,,,,,507.65,794.0,252.6,404.6,,469.9
283.8,4.2,,,,,488.28125,715.1,252.5,404.6,,469.85
208.0,78.0,,,,,468.9125,794.7,534.6,404.6,,494.1
210.8,201.6,,,,,449.54375,791.5,252.5,404.8,,508.2
210.7,48.2,,,,,430.175,790.4,252.4,408.3,,494.5
209.9,63.7,,,,,410.80625,795.9,252.3,408.4,,437.3
208.1,30.7,,,,,391.4375,801.9,252.6,454.2,,423.4
208.2,151.05,,,,,372.06875,818.2,320.9,408.4,,405.6
211.2,199.5,,,,,352.7,818.0,327.9,408.5,,399.0
272.9,168.0,,,,,349.0,800.55,534.8,457.9,,410.25
273.1,32.1,,,,,345.4,818.0,338.4,454.3,,399.3
283.8,233.1,,,,,178.35,818.2,252.8,457.8,,398.9
