RMS_Central_moment_6th_order,RMS_Central_moment_6th_order.1,RMS_Central_moment_6th_order.2,RMS_Central_moment_6th_order.3,RMS_Central_moment_6th_order.4,RMS_Central_moment_6th_order.5,RMS_Central_moment_6th_order.6,RMS_Central_moment_6th_order.7,RMS_Central_moment_6th_order.8,RMS_Central_moment_6th_order.9,RMS_Central_moment_6th_order.10,RMS_Central_moment_6th_order
120678210.73403256,5972.318854504265,2157.7821505054853,2691905881.582969,924879.0741632502,17645040.93324576,67.31107954545453,33656765.97107,5447819.345330206,151582.25181140914,482387890.9422254,186222692.3421076
128328046.76684856,3388.662351947445,1726.4321104470118,4374575829.6498165,1303834.5122678024,11306498.562027244,45.207386363636346,54809493.46219394,41589.43629006728,132635.5423855455,210887478.52619505,155676959.24703872
197237368.913045,805.0058493906233,1295.0820703885393,3732657963.485714,1093968.2393124916,3861124.43160168,23.10369318181816,63421364.71007441,65436431.19141921,113688.83295968184,4058798.34235806,240240572.00054723
150897467.14267534,5254.109719046873,863.7320303300658,2473746146.285533,2904525.7756218147,2151952.271683677,1.0,70614168.93146683,4067833.4324285374,94742.1235338182,62607378.52665207,317423312.35774
125827034.0994578,9703.213588703122,432.38199027159226,7077139766.924375,3969468.1361322426,2308830.7217102074,63899.82367237235,32327893.340379395,668143.3730501413,75795.41410795457,75983654.5654819,191988112.8648781
367455369.27479565,14152.31745835937,1.031950213120003,6538690039.549543,4322087.088577485,2325611.443345916,127798.6473447447,153279728.14781576,6349107.821275893,56848.70468209093,2211053073.747215,105139601.09756124
346204138.03093964,18601.42132801562,123.77040306933635,3064205112.729842,5697307.941374525,16558321.361663356,191697.47101711703,39820563.55403945,116179690.67995852,37901.995256227296,36784949.008169785,106406227.3284026
313155492.3618397,23050.52519767187,246.50885592555272,6513916137.117097,8195017.253365045,4411520.486161816,255596.2946894894,471097865.38442266,31806802.62150401,18955.28583036366,4580774.648915182,59665411.91230908
749052281.7263715,27499.629067328115,369.2473087817691,1995079889.347578,13379235.222654792,16666587.324946605,319495.1183618618,7026639.193372767,2364.5972857656334,8.57640450000002,26864319.133655608,61973450.45724589
1067315539.668297,31948.732936984365,491.98576163798543,1059969090.7040042,12730979.59847903,28587837.725789204,383393.9420342341,19696597.856693994,130765584.28981791,2922.587548521239,14722374.846887182,43052841.14878415
657340845.2873428,36397.83680664062,614.7242144942018,1355450754.1041155,9519682.466532696,39717359.81129441,303113.74857407785,6.400000000000546e-05,1841432.228406201,1461.293896330932,7799806.909262324,38217773.48675108
378453581.7800885,40846.94067629687,737.4626673504182,1691850788.684101,6020881.210219535,53937954.20050886,0.0065739999999999,996274009.0367696,13841.287201000006,0.000244140625,40505996.66425175,37896452.85420919
404208736.2100765,45296.04454595312,860.2011202066345,4562164691.878458,12625048.286677437,40579459.0521866,4605103.016336137,102848310.46062778,38467512.34070085,61.03533935546875,41001718.83706854,48266936.74612496
338143757.06993294,49745.148415609365,982.9395730628509,11100477722.199606,28723482.87841076,37835335.3798752,28.551522912455354,395407632.0876576,19235261.638542425,122.0704345703125,37383531.26182164,25516576.344723824
132956012.6710436,54194.25228526561,1105.678025919067,9185449136.121756,11964745.168222684,32720788.044934954,46.27576145622768,58798.28327862578,3010.936384000004,183.10552978515625,4500430.609612443,26867400.834478103
149228259.25641102,58643.356154921865,2780.914306640625,8933258748.01958,7940918.435972551,49398169.39584318,64.0,45711.31350727819,96565.33947208096,244.140625,3572890.0367021183,13853443.04530004
212885261.90287903,63092.46002457811,89269.55953527495,8920140597.64076,15003906.24738174,2013302.43964772,56177.52444200546,510201475.3844256,20843356.46859484,129.00393500781252,2504044.744669206,14742075.737474645
129043170.49760737,67541.56389423436,175758.20476390928,392488896.80079806,27674257.26367152,20302686.60733117,42133.208867504094,637206748.6807276,22133793.88210851,13.867245015625038,5239129.514526133,11982517.662627785
50476451.34790311,71990.66776389061,559048.3207609998,166730246.76824045,34651145.1474597,14422854.782496171,28088.89329300273,3048591.396625841,4648.138037449925,0.0754188906250002,7335010.337264502,12809807.31450638
177478177.31688014,76439.77163354686,25892303.04870401,3827669881.739729,41190178.009418,52315569.79070784,14044.577718501365,270298810.3443126,125936848.6757862,94462158.94741336,4785691.424876458,8965183.000981078
50846254.42859872,80888.8755032031,604267.6412160028,1120241530.654038,40528656.59707369,11930262.322310636,0.2621440000000014,15980.014058623929,27433290.60659734,188924317.81940785,108767263.55281976,7610584.987142489
34238904.321629286,85337.97937285936,6775.409390765638,717182013.7254479,24557171.340328824,5861377.46493276,6507.724860507795,975696495.6633568,208936.06952588624,283386476.6914023,12465156.395616855,6944620.789996606
53805474.51214327,89787.08324251561,4517.710614098967,261653113.206465,21817914.139266443,38824776.779850304,13015.18757701559,29244840.73318245,682813257.5819633,377848635.5633968,192338.70637026263,2773463.666941645
31437087.664880022,94236.18711217186,2260.011837432296,2396684320.819968,47306160.36912399,7085419.818245879,37112087.71642055,378610747.6296179,483120.35542273975,23167.410079932302,828519.3282371521,7958115.729918439
45079674.72541612,98685.2909818281,2.313060765624982,6775779049.420391,57567088.43306536,142542104.33967647,630011.8821611886,2046086484.3546205,201488.80988394123,14335.165028277092,92782328.21479297,7715462.086006533
64697108.65948603,103134.39485148437,51.89195282030176,41970019277.96135,35584236.70230079,12267.264654258552,378109.3712886663,506433887.8635407,3247149.814779359,7240.903367647462,85253916.84953356,14013785.149125312
36804479.95989979,107583.4987211406,44.25220154035564,9498424261.702154,36705542.728075214,41453.18109652577,223383.8059752124,78736923.31073922,5141590.827647701,146.64170701783186,68769588.19975732,13728839.879561316
15645356.108245956,112032.60259079686,36.61245026040952,1677421028.9326162,26043372.50155229,47490197.15235276,68658.24066175855,71417668.00157328,9862.03280836852,83.41044701672837,188326178.1421297,9792251.363066
3435225.193340953,116481.7064604531,28.9726989804634,1031942258.6250874,20903907.151832525,27936117.44242262,107972.4441916997,6312725.493598458,5616278.075042677,20.17918701562489,145161501.43087283,8000073.214301649
4392330.63441105,120930.81033010937,21.33294770051728,965185065.7448947,15485358.505018815,962349.0435265284,147286.64772164085,461025.607416866,1802105.25554184,1.3400956406250055,4074439.910796072,6016174.858722475
4725650.09560161,125379.9141997656,13.693196420571155,382146143.5086104,12271308.429832617,2001.566936265628,186600.851251582,6758700.595411666,178733.2147777517,52820.665061487,11704202.344865903,3520162.818971413
1209474.318152516,129829.01806942184,6.053445140625038,1799132991.342249,8173880.390078744,4194.479837133042,139950.6423449365,3115292.908884588,4397781.734436392,37492.5130952435,20759.52488599841,3612769.032283776
3988926.369300958,134278.1219390781,109.02921734316088,502891087.9660665,14539758.415361684,766912.0315301222,93300.433438291,5051815.816497879,241499.6280305659,22164.361129,1250787.9706996784,2872682.585499302
5041354.002080123,138727.22580873434,212.0049895456967,441954850.3584848,14235641.53060509,4915616.148064603,46650.22453164551,13592874.438473722,110801.66772765132,11328.7868034904,22372547.878476635,2820621.582412217
3065590.877119511,143176.32967839058,314.98076174823257,611156428.5792441,7736717.191786404,368374.4913431701,0.015625,18368089.55938067,392364.3455755873,493.21247798079713,27227600.834467903,6138090.240524709
1337064.4365400888,147625.43354804683,417.9565339507684,2439524327.9345345,14238441.934699357,829575.1484450909,0.015625,2229630.8990056864,1072035.779582358,0.0754188906249996,184047660.0430764,8310227.598480226
890324.6426632019,152074.53741770308,520.9323061533042,1360149653.2755098,38201433.41262107,583867.446174217,0.015625,4598548.882910416,211613.8167291637,1524.36430843646,92040095.26960546,4756348.1207486
467061.5574048893,156523.64128735932,623.9080783558401,326686238.53110296,17620103.18426269,114148.77532890164,0.015625,2419910.5545858494,294842.68091228086,3048.6531979822944,32530.49613451557,3796250.85217258
867622.0386981852,160972.74515701557,726.8838505583759,330051039.0739499,13430127.851659697,100484.0440690644,0.015625,3699024.429643431,4049129.60661328,4572.942087528129,517366.4699991908,4105019.80222888
1289748.069738523,165421.8490266718,829.8596227609117,4487879500.475752,9166783.189798294,250450.65546895115,0.015625,3589266.358442437,12619309.950934948,6097.230977073964,25449302.68153052,4234275.514163646
1482377.344833627,169870.9528963281,932.8353949634476,2100401104.039444,10761728.652057027,961361.2792634972,0.0186043333333334,6964084.569025634,15585528.251046143,7621.519866619798,50381238.893061854,8060222.265782528
1181874.5310386205,174320.05676598434,1035.8111671659833,358408523.6150176,4917547.412391928,202858.6152562158,0.0215836666666669,3663648.995802701,35270242.51743925,8995.935992497729,75313175.10459319,10218195.368150378
2674802.349241604,178769.16063564058,863.219663304986,374031730.564873,4871606.954679034,578339.6904810081,0.0245630000000003,11666557.644877868,19424868.49803616,10370.352118375657,59058766.53193723,8554917.175314767
2908956.2625029003,183218.26450529683,690.6281594439888,3139041282.958734,3171555.976675109,425546.39450254926,0.0275423333333338,3961513.142731488,8292634.48792376,11744.768244253588,42804357.95928127,7151976.518926135
16502458.261917798,187667.36837495308,518.0366555829917,,5424084.307734447,346313.5912738239,0.0305216666666672,6162603.591393503,1008563.6563208404,13119.184370131516,26549949.386625312,6716257.256690191
587782.0706514308,192116.4722446093,345.4451517219944,,3144966.7130774176,3176894.638312407,0.0335010000000007,16306562.263312468,5283393.699636454,14493.600496009449,10295540.813969351,8175444.545598238
2153345.356209069,196565.5761142656,172.85364786099717,,3396448.4399005035,1376027.8848990328,242.09706508547967,9745314.12248135,7433140.074492063,15868.016621887376,14397833.533949235,9803038.411487743
331349.13797431183,201014.6799839218,0.2621440000000014,,5499002.812801616,2172827.554188205,484.16062917095934,11088021.572758565,20695900.89309293,17242.432747765306,18500126.25392912,8485459.856397042
3097341.957807401,205463.7838535781,43.42354196354167,,4168578.950100479,904188.9014702862,326.7628010028618,5471406.265615205,2994211.739679997,18616.84887364324,1612140.9387846666,10772386.720061556
998080.0382092088,209912.8877232343,86.58493992708334,,4448998.071116747,1078624.651120083,169.36497283476433,16676281.210655654,6254423.987936151,19991.264999521165,1599507.6308643338,6954754.011344887
26613800.9940803,214361.99159289047,129.746337890625,,11773281.827660805,558199.384000007,11.967144666666831,15872536.413150031,5876640.89212495,21365.681125399093,1586874.3229440008,5653716.45996973
890307.4914121806,218811.09546254683,4750.10424100001,,7705194.875638335,413274.922632148,10168.049226270392,1081703.0006413355,14069042.810052676,22740.097251277024,64105653.71576139,4848026.345293301
25795.279206922914,223260.19933220308,3984.909949858948,,11659833.801474277,3307526.6907934705,422.6199821520485,879620.5071172969,10711554.621089464,24114.51337715495,534855938.9727307,6153851.330186
18053883.54363873,227709.3032018593,3219.715658717885,,14783441.420975048,6994222.396497143,511.3265467639941,2686265.776540611,64161042.8240984,25488.92950303288,5847323.623982947,5986830.073684625
6503066.888237979,232158.4070715156,2454.521367576823,,13942107.885355435,2209412.9699259894,743.7280068534346,1103713.1438304686,113008521.47704545,26863.34562891081,204104729.23239565,4928963.2727643205
12115384.315244071,236607.5109411718,1689.3270764357608,,18118687.46696153,9918799.483579269,976.1294669428752,3481649.8012426705,14310306.855430914,28237.761754788746,331723274.0962849,5090109.794221908
22447307.42219409,241056.6148108281,924.1327852946984,,24295213.271244824,138574806.76027602,1208.5309270323155,1924802.130473086,13890625.563487183,29612.17788066667,10913251.013457224,9751191.227203336
10265861.833723463,245505.7186804843,158.938494153636,,24009050.95622043,198296756.57580823,1440.9323871217562,2991181.1348489467,6902533.073120106,712181.7673493903,463639331.4953452,3773279.366961824
11896478.385956902,249954.82255014047,10644.183401423612,,19465520.70110209,456276626.7263059,1673.3338472111968,4705370.031185347,118218.13651314571,633063.1706121988,4712009.0703577,6049888.023898612
3648850.838867271,254403.9264197968,6644.00974723077,,19309604.37887612,51627769.10669189,1905.735307300637,11227972.47186836,269014.5717861305,553944.5738750072,52639373.531375,5027678.694146313
948.36504785023,258853.03028945305,9480.983096625218,,176335995.83412498,272468070.6257328,2138.1367673900777,11084551.611515792,270196.2019907221,474825.9771378158,94366296.75638552,5195423.717363759
8903.0316242487,263302.1341591093,797294.6885450882,,290911048.252854,335108926.9397154,2370.5382274795184,3170392.466943532,2657721.018560123,395707.3804006242,494497298.9550688,6895211.992824048
11628769.85188288,267751.2380287656,37813.63880807358,,322833851.8618968,276564113.7546051,2602.9396875689586,4121343.9934503967,6995110.0324006,316588.7836634327,156500226.05742893,3815816.050473501
10207059.976639092,272200.3418984218,3063180.451083649,,273384235.49304914,308366678.1790519,2835.341147658399,7558597.531999775,19272456.35779667,237470.1869262412,69998944.28139603,5266802.519395775
79068819.79662162,276649.4457680781,14224.543392718784,,239450870.8741962,361196.92144091567,3067.74260774784,6112294.765631899,46820737.84182206,158351.59018904972,368250526.64938384,5016065.815075943
39436255.544352025,281098.5496377343,9483.211284077726,,217202469.8412984,1313419.1254449002,3300.14406783728,3449262.5415230617,208611.6854832944,79232.99345185817,1194052.2965290006,5757994.187214673
7034815.8706832025,285547.6535073906,4741.879175436668,,181410247.1511659,26216673.167221785,3532.5455279267208,2877851.6418103348,5815032.972852034,114.39671466666702,543901827.5534698,4971261.302950135
674365.444238304,289996.75737704686,0.547066795610431,,233421956.106805,6947880.620698599,3764.9469880161614,3722405.895970353,14042647.288411662,350.69345007552,172501572.80539718,4547310.406074521
16273159.229600942,294445.8612467031,0.735091890625005,,311067357.7820171,58417668.10492992,3997.3484481056016,2196257.29433962,5524765.29668949,586.990185484373,830252150.34389,6557853.044584252
15716208.3066035,298894.9651163593,4615.508191002799,,416663292.4860882,400673171.39371103,4229.749908195043,2065260.9238928573,454189.2881087804,52394581.50345265,278594315.18897194,3934601.2663025954
6557936.698301975,303344.0689860156,9230.281290114974,,486448183.7292519,111612206.3312653,4462.151368284483,2343376.4505143072,10688344.939407362,104788576.01671982,1071812425.9363354,7871405.286765635
15174398.04818692,307793.17285567184,1536022.2558914,,740211385.2471304,227734431.1968964,4694.552828373923,2827297.4496521745,9638953.156479456,157182570.529987,1159539249.096424,11681269.69672376
10003769.902845848,312242.27672532806,440838.8448228784,,1829810745.549654,207462677.1459446,4926.954288463364,2504226.31197924,5821738.671831722,476420.1425244232,1247266072.2565126,7072656.347437108
1328171.25298728,316691.38059498434,348628.0599405856,,1359988100.8293045,265631452.83930632,5159.3557485528045,1980038.2027704304,850157.1588064805,337318.45054896816,84107354.64004865,4012409.405739826
542980.5069043343,321140.4844646405,256417.27505829275,,1748284387.890626,124929068.41801848,5391.757208642245,1505514.2283630716,2717864.6279106354,346.3181426406253,323450441.2339841,4899572.868636643
3400159.924378556,325589.58833429683,164206.49017599993,,3307929482.665721,86359558.14536503,5624.158668731686,2490421.7795679565,2881052.856000933,85.76612099999991,76476306.81979522,5384790.950516422
4195919.467655236,330038.69220395305,223329.16716093328,,8759980593.626472,68702672.06487115,5856.5601288211255,11457856.747988584,32888582.360829808,51520.37436100002,1543301.5256347666,8514260.134076267
852885.5770937721,334487.7960736093,282451.8441458666,,39084495205.56513,159518213.3123733,6088.961588910566,14911072.05739179,246446.3728956317,49219939.550879866,960581525.670258,9645748.415484987
48772605.34215323,338936.89994326554,341574.5211307999,,,236435207.9867164,6321.363049000007,5985881.120028447,161917.90666740964,9667071.015162991,466606943.3807537,14532825.66876724
4454767.216820582,376103.0469719665,400697.1981157332,,,128681282.67371744,3488311.951431399,3192410.259687046,1059733.5831359988,13630660.57100292,316480073.3480852,18237772.036948707
42281316.06094152,413269.1940006675,459819.8751006666,,,56643966.92327563,6970302.539813798,2557622.399166804,481.8903040000008,3005090.734965997,831667776.0069476,11484981.490728196
10601.586688000014,223111.2439256651,518942.5520855999,,,364893489.0903292,10452293.128196198,1181825.6540566874,251.0347455078129,8466273.923758525,523850074.37475896,6626132.746353735
2137839.8548263903,111598.36412420151,35212.232205573346,,,423085545.72727954,13934283.716578595,1754538.721560927,20.17918701562489,1455604.8563014087,1152040449.9211469,9737413.01707762
15874.40720629704,85.4843227379204,26437.519130180008,,,118336990.32161714,17416274.304960996,1286762.1539169117,274848.2256810252,216.27011251562465,355736190.05521035,10201324.043874526
1309460.842377369,335.92766258997403,17662.806054786673,,,142638353.66209084,16987042.400486086,2776734.787345566,6055684.130329961,131.65799675781236,1089838597.4429443,7282023.739215946
16703992.987661649,586.3710024420276,8888.09297939334,,,3354227.2984747896,16557810.496011171,2798957.2755873813,10007982.769545894,47.04588100000005,1695662331.950984,12723771.421864187
37267540.10973772,836.8143422940811,113.37990399999978,,,64033509.02912777,16128578.591536265,5019694.431303543,3244307.4929789444,113.37990399999978,1092321943.260103,12568388.668807914
23059438.13527476,1087.2576821461348,535.8819882656246,,,599085.2771019267,15699346.687061353,11068205.63037059,157698938.08364177,2562.5858765000044,552643331.9687489,21193836.90402092
31808414.289875977,1337.7010219981885,210684.87887663447,,,225212.499465033,15270114.78258644,14661818.519829804,12850310.876072394,12192443.45312145,1020055866.555722,11953474.3428603
1677712.181729355,1588.144361850242,13979685.356106993,,,1714338.5064486847,14840882.87811153,15267222.601270124,9200737.073363038,24563685.75522227,793476509.0624348,21243320.712985512
520244.248915169,1838.587701702296,7020398.854353829,,,3406175.2737158467,14411650.97363662,19630957.62141329,4659788.691545606,14138440.021927532,940009061.6143026,22082480.16396697
