Counts_Shape_factor,Counts_Shape_factor.1,Counts_Shape_factor.2,Counts_Shape_factor.3,Counts_Shape_factor.4,Counts_Shape_factor.5,Counts_Shape_factor.6,Counts_Shape_factor.7,Counts_Shape_factor.8,Counts_Shape_factor.9,Counts_Shape_factor.10,Counts_Shape_factor
1.0745307310111183,1.0057821002265326,1.1692256444309357,1.1410225733808643,1.0335420274203104,1.0614498694065224,1.1872384711643418,1.002728461946068,1.2087877400327631,1.0401720320374324,1.0812808314676805,1.0245643959096382
1.022319236577977,1.0074209419434792,1.1472804759152315,1.242524974701596,1.0179864105067205,1.0852339049617616,1.1393095544651026,1.0096841945131638,1.1266277661485136,1.0363945874926577,1.264987535026736,1.027497155850076
1.0869979394189222,1.0090597836604256,1.1253353073995276,1.4022212786444563,1.0024307935931305,1.109017940517001,1.0913806377658632,1.0076690237337032,1.1131400085991183,1.032617142947883,1.1607286733399544,1.0363567004284993
1.062979560199874,1.0106986253773722,1.1033901388838236,1.206128806890581,1.001801813099567,1.0694891875384198,1.043451721066624,1.0029065645691455,1.0996522510497235,1.0288396984031083,1.2325722113530575,1.0275851281746886
1.055813283348343,1.0123374670943186,1.0814449703681197,1.2199162867129525,1.0011728326060034,1.1115972743798528,1.0977712188581972,1.003143045635652,1.065576756884145,1.0250622538583334,1.0681947420409696,1.0295664325274734
1.0600145472828009,1.0139763088112652,1.0594998018524158,1.233703766535324,1.00054385211244,1.153705361221286,1.1520907166497705,1.00561317907328,1.3413481111537886,1.0212848093135587,1.1725940841120917,1.0310027109860926
1.0381789206053933,1.0156151505282116,1.0375546333367116,1.0625279669135177,1.0023566904606576,1.000615384673628,2.3046297923827748,1.0037895196214932,1.505093393264677,1.017507364768784,1.0323308772212298,1.033704384518099
1.032401082581899,1.0172539922451582,1.0156094648210077,1.338715283372606,1.0078049058045992,1.1653841283317357,1.7154617136535406,1.0058329570383426,1.1702770200912325,1.059209513944607,1.2784317086842467,1.0358834777656176
1.0825498552067734,1.0188928339621046,1.014151770818658,1.866038128945052,1.013253121148541,1.01091718004554,1.1262936349243062,1.0108880536764318,1.143263018420957,1.10091166312043,1.1803466958597917,1.0377163872699358
1.0856202966836188,1.0205316756790512,1.0126940768163084,1.0828408833703247,1.0187013364924826,1.1051007991521102,1.1163039751688848,1.0120644698097518,1.047933079587875,1.0928223549417977,1.0680028293537955,1.0460126584392748
1.0332397902085948,1.0221705173959976,1.0112363828139586,1.2749623802538637,1.0241495518364243,1.027460358620614,1.1063143154134634,1.0236318923592802,1.4221432239690095,1.084733046763165,1.0322899316807228,1.0481661641252695
1.0430673653642315,1.0238093591129442,1.009778688811609,1.923925051374348,1.3005635770792965,1.019803902718557,1.9473297473322435,1.0179392745300615,1.1329164646751977,1.0766437385845324,1.013280030676358,1.0432205751572072
1.0308796717164312,1.002780718342736,1.0083209948092593,1.3236564026171405,1.001600712451849,1.0262077229979236,1.0915249392318778,1.0356075972186471,1.1732835922125144,1.0685544304059,1.1579627137275048,1.053082237622782
1.066471303759595,1.0065203557536604,1.0068633008069097,1.489571192475876,1.0109143751078653,1.0326115432772904,1.0082902972959862,1.010383564623765,1.1507124013463332,1.0604651222272676,1.1288609254580757,1.055521872561876
1.0382585799183082,1.010259993164585,1.00540560680456,1.2867128507625392,1.1764479599188182,1.039015363556657,1.10548184262479,1.0084453220919811,1.254314936833158,1.052375814048635,1.0937471778227068,1.06913257679338
1.0484772757243404,1.0139996305755097,1.0039479128022102,1.2485604768516076,1.16467338234777,1.1495092120428738,1.2022193415165314,1.0100905452928666,1.2030900440842258,1.0442865058700024,1.009752444909147,1.0844354800087657
1.0485500699394408,1.017739267986434,1.0024902187998606,1.46223115609807,1.1233217935444195,1.0793547420002865,1.0006609386048737,1.0018524105692586,1.0042636939505107,1.03619719769137,1.248709054040276,1.092434974040784
1.0702960785810045,1.0214789053973583,1.001032524797511,1.175869940234616,1.1118002398104752,1.022509920932362,1.2987489820756577,1.0261706812866886,1.0810061987171635,1.0281078895127376,1.0515625115826686,1.0866712073414535
1.0667846093619575,1.025218542808283,1.2117187078059968,1.3560166722096991,1.011413288986584,1.1910473387532714,1.23851065096707,1.0022727553141813,1.1670619395836623,1.020018581334105,1.4255977786561134,1.081222974350316
1.0558467407530094,1.0289581802192076,1.199697705881233,1.112554410135928,1.2008287151066028,1.008130535353147,1.1782723198584826,1.0110075694586036,1.058490422986188,1.0119292731554723,1.5181055265018133,1.1100989932477774
1.060700269374147,1.032697817630132,1.1876767039564693,1.218788002081871,1.1427034043232245,1.0699360657564676,1.118033988749895,1.0182947930557875,1.1312657459110045,1.00383996497684,1.619814225670528,1.1302210221804805
1.0639841768336702,1.0364374550410564,1.1756557020317056,1.1897911952213402,1.087553908305961,1.591485317900479,1.5878452863270047,1.086810909846632,1.248256810675726,1.051149344924537,1.2689852755363311,1.0867653206777776
1.0864298960785166,1.040177092451981,1.1636347001069418,1.1390098989339583,1.0183069784682366,1.0711390048803249,2.0576565839041145,1.142303480842185,1.1916845897772523,1.098458724872234,1.3517185939387932,1.097600983820843
1.1043490705247163,1.0439167298629055,1.151613698182178,1.136918994610085,1.0042573476474663,1.1262140831669822,1.8964520257749429,1.0935479292824382,1.1729530088165396,1.0918768476055485,1.1067772345359612,1.1320224481426755
1.0773408229916246,1.04765636727383,1.1395926962574143,1.1853196037151992,1.0070429691561666,1.0322729297674849,1.7352474676457708,1.0080206434788233,1.3039424832922006,1.0852949703388628,1.7474110317813665,1.1337731938535276
1.0823877516997524,1.0513960046847546,1.1275716943326506,1.1455189317714751,1.0104412147259718,1.0382908470033647,1.5740429095165989,1.0096252232357277,1.440729842593275,1.078713093072177,1.128402377463748,1.142314474009361
1.056800410502808,1.055135642095679,1.1155506924078868,1.138429691839758,1.012863796118254,1.017184708362637,1.412838351387427,1.1419782427472092,1.1990525044040403,1.0721312158054916,1.1202238715099715,1.1822495177744052
1.0600735911931831,1.0588752795066037,1.103529690483123,1.1583867451307883,1.0112215465224652,1.0109689096247605,1.251633793258255,1.0210685433621025,1.1427648299234932,1.065549338538806,1.3955951477265922,1.167117917164899
1.0455645478078974,1.062614916917528,1.099371394372545,1.1590631775528426,1.0076884411990017,1.0185070978177977,1.090429235129083,1.033580875067907,1.027067547195832,1.0589674612721205,1.0926186114706258,1.1987118732606197
1.0342952300324466,1.0663545543284525,1.0952130982619668,1.1327175115965933,1.0046174923557984,1.0417915976491472,1.0723166683281449,1.0110588397924902,1.0291627279069102,1.0523855840054348,1.3933982187708458,1.1848679216386278
1.0698019387118511,1.0700941917393771,1.0910548021513886,1.1149643470374928,1.0060527962928247,1.0174446793971492,1.054204101527207,1.0100968331428228,1.1653638559122497,1.0458037067387491,1.193443266066874,1.2139088469857746
1.039000964183033,1.0738338291503016,1.0868965060408105,1.0882796596732391,1.0108015632166778,1.0140749946185348,1.036091534726269,1.9461958431713464,1.483607780431876,1.0392218294720637,1.0932396423434896,1.2251380551086124
1.0304529883949785,1.067133877723342,1.0827382099302325,1.1028544309550594,1.0180697661545772,1.025636273513832,1.0179789679253308,1.121251678964261,1.014866410911936,1.032639952205378,1.4475510697085008,1.2328943812833495
1.03427601416856,1.060433926296383,1.078579913819654,1.0921654196585957,1.0114329329485774,1.0080204362166336,1.0272434324570685,1.2248994791462018,1.0223114283137982,1.0046717098320928,1.3954493582945338,1.1912658106978238
1.025719886988958,1.053733974869423,1.074421617709076,1.0288931600840052,1.013200766395605,1.0025614762612864,1.0365078969888062,1.4510067145118364,1.0148299733782815,1.004251318176467,1.1435614785997246,1.165665053946534
1.019209623313807,1.0470340234424635,1.0702633215984978,1.227597959982666,1.006732063850746,1.1178972947379706,1.045772361520544,1.2762906696508478,1.0389977521039455,1.0360870881801534,1.0959375113025822,1.146402046295967
1.010196790475964,1.040334072015504,1.0661050254879196,1.22309051376393,1.0073614819773693,1.078837987694889,1.0550368260522816,1.019093742605014,1.3917344201154034,1.099241870996566,1.06119412365623,1.1278997366064785
1.0037315613300724,1.0336341205885446,1.0619467293773412,1.14349657813789,1.0079468638850984,1.1253600367145151,1.0643012905840192,1.009942233762784,1.403625629861769,1.1623966538129789,1.0388956798091826,1.1144922049745305
1.004043051527545,1.0269341691615852,1.057788433266763,1.2296822469563369,1.006122431300825,1.0497889935060385,1.0735657551157571,1.1620989638252168,1.0213110485018675,1.1545105580836643,1.0850345784918605,1.1272186656978207
1.0078049680291283,1.0202342177346255,1.053630137156185,1.124016882304444,1.0094010289103823,1.078504213126775,1.0828302196474948,1.3515559925907743,1.1742735243358144,1.1466244623543498,1.1261081106487625,1.1098644831925957
1.038432142100088,1.013534266307666,1.0494718410456068,1.0525802414994994,1.0103353149460597,1.0207407666697814,1.0920946841792325,1.219794909776042,1.0497781782405573,1.1387383666250352,1.0182774032604638,1.1174529628372598
1.0079553249329434,1.0068343148807066,1.0453135449350286,1.052772166870065,1.0090887099959924,1.0154780318081755,1.1013591487109702,1.0880338269613092,1.0077840940305445,1.1308522708957207,1.1728082703513945,1.1124134665705048
1.0103009195031942,1.0001343634537472,1.0411552488244504,1.0627958098543582,1.011559066135655,1.0396000679112047,1.110623613242708,1.0399364760107184,1.1102889792108188,1.1229661751664062,1.4063492865926956,1.1210419778196687
1.015435176476302,1.0055827739658438,1.0369969527138725,1.0453385501466073,1.014784552028979,1.0259001377127157,1.1198880777744455,1.0628945841912063,1.155212514895003,1.115080079437092,1.2120265114521258,1.167404517597385
1.019381628741404,1.0110311844779405,1.032838656603294,1.0566645201348923,1.013452205085145,1.024607489689159,1.108956466602038,1.1099114218738753,1.414213562373095,1.107193983707777,1.1654563640704154,1.1758686837184462
1.0184926016934563,1.0164795949900371,1.028680360492716,1.0477102586546627,1.0257838600571054,1.0106964130571283,1.09802485542963,1.118578005282103,1.268678957758024,1.0993078879784628,1.1977136656551235,1.1696750146276456
1.0185169326984622,1.0219280055021338,1.030100060660338,1.057315382634521,1.0209613275933234,1.019490950625242,1.0870932442572223,1.2044160776262929,1.1316794043155305,1.0914217922491485,1.222040449078026,1.128379524864486
1.022886223997142,1.027376416014231,1.0315197608279598,1.0839790380740837,1.0145331002412437,1.0326278815990622,1.076161633084815,1.0530140399339545,1.0307764064044151,1.0835356965198335,1.145435958166037,1.1098078460306504
1.0490226741070174,1.0328248265263271,1.0329394609955818,1.078835273286505,1.014262311453976,1.0222597375977105,1.0652300219124071,1.3450270403324474,1.0163945352271773,1.0756496007905192,1.1179992331098416,1.089664652665037
1.0611989472447982,1.038273237038424,1.0343591611632037,1.0629513703570947,1.015813083678666,1.021298558289606,1.0542984107399995,1.0344171806344296,1.1811864580240008,1.028368438259701,1.170483149091465,1.0929536813426817
1.0731862256987328,1.0437216475505209,1.0357788613308254,1.066353828105176,1.0155923359501535,1.080610541514394,1.0600015300676708,1.0001575450982616,1.1347128832409044,1.0148762609835464,1.2166534956996362,1.1000588510132538
1.056079349268811,1.049170058062617,1.0371985614984474,1.1046134536340335,1.01759580552411,1.054729757584945,1.0000610332937188,1.0257130936257275,1.0206122244938765,1.001384083707392,1.1539821169651965,1.1072605528256807
1.0484807795200486,1.054618468574714,1.0386182616660693,1.1084067144415632,1.0176784004221462,1.0326767434318966,1.0190052061562882,1.045252156773879,1.5348618959689966,1.0026787420101957,1.393119108748992,1.1177294569684555
1.0570677956671068,1.0600668790868106,1.0400379618336912,1.143966333150132,1.027900087067759,1.0644828088412115,1.0005978968401228,1.0533466030567198,1.445318725511759,1.0039734003129994,1.1821146401353222,1.1144435844965392
1.1113583893029495,1.0655152895989073,1.0414576620013132,1.1082893646638778,1.0256641854742656,1.019714226135688,1.1366434773025371,1.0001847558005992,1.3557755550545216,1.0052680586158032,1.1425974122906677,1.1597403443021963
1.1383153330737887,1.0709637001110042,1.0567914665692053,1.0571013717057234,1.026185077644727,1.0359511464736022,1.2726890577649514,1.0002466585098049,1.1915339216404008,1.0065627169186069,1.1932100392962002,1.1560635184370514
1.0625823947272144,1.0764121106231008,1.0818569282394397,1.0223485266620511,1.0189928515435749,1.0303343359868753,1.0407437720020791,1.0141535025677957,1.2692803726363462,1.039186086513666,1.0514043292685091,1.120195532297314
1.057247513673938,1.0818605211351977,1.1069223899096736,1.023103607946796,1.0242061354301313,1.018601503690206,1.0305722811216975,1.0049353971944623,1.151131130957041,1.0718094561087252,1.072373005061965,1.1398905758634152
1.0247622370412115,1.087308931647294,1.0048713955363022,1.037390229857129,1.019489077658008,1.0111220710719928,1.020400790241316,1.0048723015876644,1.1724024096733765,1.0063875738184591,1.100664971491977,1.1168420939675223
1.051977361820542,1.0927573421593908,1.006737712647133,1.0651459063150603,1.0239892420878909,1.0311094608726017,1.010229299360934,1.0005297594750096,1.086561598801457,1.0597460786472317,1.168909210848286,1.0847818361383266
1.0459023730127943,1.0982057526714877,1.264110669437143,1.0790036670823364,1.028217629542691,1.0172145662639556,1.0000578084805525,1.0004154132540124,1.0454523047666735,1.113104583476004,1.1636287354263966,1.0846492733405555
1.0433838526221864,1.103654163183584,1.295453855620308,1.048905495347231,1.036920427673034,1.034015844775541,1.008981606313075,1.0580925782263,1.101819142930503,1.1664630883047766,1.1393054425135178,1.0840537492706626
1.0954611551336253,1.1091025736956808,1.1970909582211375,1.0345004076577362,1.020203979144248,1.0274620042339582,1.0179054041455975,1.025712546613388,1.049265706908573,1.219821593133549,1.003282751943704,1.0629741477813477
1.0624347981237956,1.1145509842077774,1.0987280608219674,1.0183238191459378,1.0202734087865268,1.0053687217546527,1.039557773993525,1.0691695774058216,1.0039365686195882,1.0735165421329342,1.006112790844633,1.072669055911616
1.0597219421868176,1.1199993947198743,1.000365163422797,1.032621533012875,1.019891108532399,1.0047536428082195,1.0249593421148768,1.0534933010382952,1.0108921194508094,1.0232863698985015,1.0672890436886242,1.0639211769443968
1.123483621496623,1.125447805231971,1.1067303515337046,1.084473650507879,1.0150961176651885,1.0029179238169752,1.1000338565447676,1.06318617263879,1.024204602366459,1.0139206860315697,1.015645250410678,1.050828348183077
1.0462141928978277,1.1308962157440676,1.0966029254554666,1.1061058775324832,1.0145780243221385,1.0014510564887558,1.057513533885802,1.0190957115882828,1.0699093366361814,1.004555002164638,1.1053699243914197,1.0575777102031465
1.0459952150071683,1.1363446262561645,1.0864754993772288,1.0809205923905163,1.0141011858350075,1.0069242723186358,1.0149932112268365,1.0145269331374347,1.0068150873899904,1.0036994733811233,1.0608310297464745,1.0679245580023973
1.0663913727113694,1.141793036768261,1.0763480732989907,1.017986481255844,1.0104587352457788,1.0663262553727,1.0124035617620637,1.0071783249216495,1.0364497493179434,1.0028439445976085,1.347293549608156,1.057436456951267
1.0722685146677915,1.1472414472803576,1.0662206472207527,1.0247826222852592,1.0125841083639446,1.05713709004317,1.009813912297291,1.0212029605453643,1.0342014522829508,1.0495512292768103,1.0812468233609271,1.0429044950850863
1.0929498949354255,1.1526898577924545,1.056093221142515,1.0126784847337476,1.012229972997258,1.036077312292754,1.0072242628325176,1.015521380259644,1.004875941230998,1.0582121179970112,1.0348327385472915,1.0735878685115257
1.0864056776572808,1.158138268304551,1.045965795064277,1.0581052706334966,1.0111452845173547,1.0059908873058592,1.011566552684222,1.0042674955285875,1.0068670432821285,1.0318685109601582,1.0066864568636495,1.0748053079974411
1.1096068513376922,1.1635866788166478,1.052436762573168,1.0776458064269987,1.0102643388603043,1.1076526218834393,1.0159088425359266,1.0076339756684036,1.0024130233475783,1.0055249039233052,1.027206866875419,1.069128064813612
1.1114266286866097,1.1690350893287444,1.0589077300820586,1.0358087119560684,1.0096264847198513,1.102072892937604,1.020251132387631,1.0079759463620253,1.0031915261019912,1.0303140229065004,1.5488955025985491,1.0678709428934192
1.0870405072819869,1.174483499840841,1.0653786975909494,1.0269700612099475,1.0216471871570745,1.043890005732065,1.0245934222393356,1.0150310398978064,1.0029921790981746,1.0551031418896957,1.1714815552907,1.0710223918954824
1.1531999793895686,1.1799319103529378,1.0718496650998404,1.081282021591749,1.021446366081577,1.127588316789307,1.1025174502660875,1.0239262090756502,1.0241742639892932,1.126565719080579,1.002780718342736,1.0605368260922243
1.1622817237018888,1.1853803208650344,1.0783206326087311,1.1613818393561888,1.0160592454862845,1.050814706471954,1.1804414782928394,1.0262974439300936,1.0039890384600547,1.1176556502312862,1.0022546640515562,1.045980754750868
1.1924702684221906,1.190828731377131,1.084791600117622,1.2029404746229098,1.0217914754228064,1.007727575027217,1.258365506319591,1.0322617735626234,1.00509231480643,1.1087455813819938,1.0017286097603766,1.0601062125450584
1.1895906130925458,1.1962771418892275,1.0912625676265129,1.1887655878232866,1.0248675321941254,1.0580152687419302,1.336289534346343,1.034298447716527,1.057411108644544,1.099835512532701,1.123587080291782,1.050241876467769
1.3053296810390664,1.2017255524013244,1.0977335351354038,1.0638273494566337,1.0182928274812415,1.0395237002355642,1.414213562373095,1.0296174938605034,1.0933015479469077,1.0909254436834086,1.0824244474447886,1.0385725263964782
1.3304104946842463,1.207173962913421,1.1042045026442948,1.1598820427097702,1.0202016587173075,1.0841576711674756,1.3452027536345927,1.035242809013043,1.023589079595378,1.082015374834116,1.0412618145977952,1.041225460603582
1.2994170125095736,1.212622373425518,1.1106754701531856,1.0590757708668044,1.016429781638405,1.071028109715197,1.2761919448960906,1.028600679540164,1.0263375277500268,1.0808736627101496,1.0000991817508018,1.039929528565792
1.0900295149703128,1.2180707839376146,1.0955302089140808,1.15385172885373,1.0258281700988354,1.0633044239065643,1.2071811361575884,1.0660816704798524,1.0317179058044506,1.0797319505861835,1.0601135134487414,1.0433254656069657
1.2792359863137617,1.2235191944497112,1.080384947674976,1.2563373040441457,1.0189979139901997,1.0289591708399586,1.1381703274190862,1.0488741635756798,1.0216560878222836,1.0785902384622172,1.1201278451466812,1.0441246923171017
1.5526033553388447,1.228967604961808,1.0652396864358713,,1.0240827555624334,1.0076667519855953,1.069159518680584,1.04660739818263,1.010536158643831,1.0774485263382512,1.1801421768446207,1.042460183604592
1.583361682521679,1.2344160154739046,1.0500944251967663,,1.0292477446022554,1.061612265549587,1.0001487099420818,1.1052043178270987,1.0582882347774056,1.0763068142142849,1.2401565085425603,1.044954838179574
1.2755845213047905,1.2398644259860012,1.0349491639576616,,1.0184378558384526,1.0278767655396852,1.000114937410275,1.0858978991053034,1.0809189506053531,1.0751651020903186,1.1303440227219006,1.0406808613671503
1.2670054353511755,1.245312836498098,1.0198039027185568,,1.0235247321981744,1.123481334916126,1.0000811648784675,1.04681725565467,1.0454757690503205,1.0740233899663525,1.0205315369012409,1.0486459522967784
1.2915062797403607,1.2507612470101948,1.0642899843050706,,1.0204302381085777,1.1879578088329887,1.011415154761892,1.0430671287352258,1.2106007713841056,1.0728816778423862,1.007060786929681,1.0438627538207697
1.3634633168776886,1.2562096575222914,1.1087760658915842,,1.0152938364952313,1.1065370482115553,1.022749144645317,1.081373514727899,1.1639008894417362,1.07173996571842,1.0100412896772115,1.0445471913517574
1.2267382204922352,1.261658068034388,1.153262147478098,,1.02094241300567,1.1317770384407513,1.0340831345287416,1.070331587850346,1.0908422812523124,1.0705982535944538,1.0130217924247422,1.0467928812515224
1.3904443558668864,1.2671064785464847,1.1131093143438395,,1.01549827359507,1.1544660724773903,1.0357905479547806,1.046642099860227,1.0767220207574155,1.0694565414704875,1.2470238053008131,1.0527577507619934
1.200918016199546,1.2725548890585814,1.0975332336757495,,1.019031649062922,1.1087546791896872,1.0005791558771475,1.0170560337149492,1.112237026914817,1.0683148293465212,1.0948043521067343,1.0336207834880242
1.3085453408617178,1.278003299570678,1.0819571530076597,,1.0142049852427673,1.1396081567807104,1.0013537975699665,1.0124867815090584,1.251609584280481,1.0671731172225551,1.0942125196058965,1.0258704300087775
1.131756414694639,1.2834517100827747,1.06638107233957,,1.0184806356593952,1.1198609408215736,1.001763773966346,1.0177722216026803,1.4194083502578572,1.0660314050985888,1.0796313354690814,1.0312930356681649
1.1518361860936202,1.2889001205948714,1.05080499167148,,1.0170503833014235,1.130701228122899,1.0021737503627253,1.1310163825260082,1.4538667630340665,1.0648896929746228,1.0517384391873643,1.032688488132951
1.0775778158968072,1.294348531106968,1.03522891100339,,1.0267635761654832,1.0859063382195555,1.002583726759105,1.1637872794241153,1.1229100340567462,1.0637479808506565,1.0125163157539494,1.0530633228736974
1.0417822951827094,1.299796941619065,1.0196528303353003,,1.0186371098224714,1.0510094351512254,1.002993703155484,1.3146596365052765,1.0106023142533234,1.1554999157947448,1.1106497645109747,1.081398217359635
1.0119392184768494,1.305245352131161,1.1003045157160758,,1.0195965685237265,1.079788932669944,1.0034036795518635,1.379929682593238,1.0076709439889415,1.1454364963064916,1.1167628369819602,1.0469561690388467
1.0143722459171565,1.3106937626432582,1.0783595398211872,,1.0183903440283584,1.0826330686012229,1.0038136559482431,1.3433304595130875,1.009945201424907,1.1353730768182382,1.0483614959706895,1.045160432174312
1.001874139737445,1.3161421731553549,1.1339471714895288,,1.020737843270804,1.0282591623619683,1.0042236323446223,1.3437860739313314,1.036928247980287,1.125309657329985,1.0918468892796414,1.0547707140591602
1.0053843854939255,1.3215905836674515,1.035515981707784,,1.0259534604366756,1.093239908852592,1.004633608741002,1.2846728156234728,1.013176470842187,1.1152462378417316,1.0680114985963167,1.047139098744878
1.0180691180705397,1.3270389941795482,1.5669513845080685,,1.023736972884846,1.0527050730491945,1.0050435851373811,1.5107020392081516,1.386949706947957,1.1051828183534784,1.095267108067379,1.0340070517828557
1.0061312954677084,1.3324874046916448,1.2859116559788422,,1.031051804693607,1.0334050627431792,1.0054535615337608,1.5104376588355508,1.5618271785869768,1.095119398865225,1.076107714171774,1.0388508757958137
1.012618335769789,1.3379358152037415,1.2204874149460296,,1.0317505634719573,1.0222593013558,1.0058635379301402,1.125970181617013,1.3560759006840737,1.0850559793769718,1.116795695420256,1.0372707725872523
1.016602171712916,1.3433842257158384,1.1798120534444625,,1.0374813693678846,1.023530582508582,1.0062735143265196,1.0587712735853645,1.089279859469043,1.0749925598887184,1.0137937550497034,1.036883206113029
1.0127151450044052,1.348832636227935,1.1391366919428951,,1.034082658791084,1.0184942816089744,1.0066834907228992,1.0360546122221184,1.0738598589891415,1.0649291404004653,1.086905104870729,1.0348198344169015
1.0012704451462011,1.3542810467400317,1.098461330441328,,1.0288730262897698,1.0176293322517571,1.0070934671192786,1.0313599668245532,1.0594388708009177,1.0428775421122,1.2113077379370445,1.0324652992954215
1.0087625024687643,1.3597294572521283,1.2857753457816234,,1.0381688180564987,1.0227800887069514,1.007503443515658,1.0989073990811613,1.0460840801721498,1.0208259438239349,1.0849380080563868,1.030047783664964
1.0291848567826911,1.365177867764225,1.4329916995983498,,1.0609602161656628,1.0513508356923238,1.0079134199120374,1.065109722452518,1.4399252125958475,1.1595674847627748,1.093659248064461,1.0260051139954205
1.0185391838580335,1.3706262782763217,1.580208053415076,,1.0659011688365068,1.1089535725480053,1.0083233963084168,1.086485114918947,1.6102638671916252,1.2983090257016143,1.1737001390733943,1.0327321816160275
1.01944863355622,1.3760746887884183,1.2227956907527455,,1.0653261645460614,1.0757175057421888,1.0087333727047962,1.0534700641531252,1.2830122653414662,1.4370505666404545,1.1878079237078003,1.045440741312581
1.0075189920730967,1.381523099300515,1.0846133393746549,,1.103280927089775,1.0725135413778315,1.0091433491011756,1.04447570993499,1.040410943287777,1.2060408491103445,1.2019157083422067,1.0295738520723663
1.0077560273833972,1.3869715098126116,1.089228467873848,,1.0994018083968626,1.0531158968809406,1.009553325497555,1.043136554640238,1.05610847844008,1.111607420502297,1.0145319075402444,1.032732283630159
1.0020421984310384,1.3924199203247083,1.0938435963730408,,1.071563843659581,1.0422110963805242,1.009963301893935,1.0185338992111117,1.1032425124178205,1.1271202242884295,1.0602699352527671,1.026658678416478
1.0100625043349976,1.397868330836805,1.098458724872234,,1.0823329023307793,1.0662176810816946,1.010373278290314,1.0258542779764168,1.3620975334588798,1.137517855606956,1.2928194112784377,1.027039880785822
1.0088133000069452,1.4033167413489018,1.098304977446923,,1.1242303235128284,1.0413420981765715,1.0107832546866935,1.0304236685703845,1.4429298945386535,1.341847240419154,1.001517851102022,1.0278876609568597
1.0178916145086687,1.4087651518609985,1.098151230021612,,1.5968693315631752,1.0378752887589937,1.011193231083073,1.030089708380398,1.0026874356442672,1.210457832088878,1.1002288046314244,1.0348509489740512
1.0351065333420737,1.4142135623730951,1.0979974825963008,,,1.0412747000060203,1.0116032074794523,1.0398807786648236,1.0428225441046264,1.346692732169775,1.2465203054192926,1.0608168912288414
1.1888680339785684,1.2582138563220997,1.0978437351709898,,,1.0609784567239775,1.0214216109988257,1.0158191988303586,1.1320864907263963,1.0233275841112022,1.2703455347966466,1.071429969375747
