Energy_Clearance_factor,Energy_Clearance_factor.1,Energy_Clearance_factor.2,Energy_Clearance_factor.3,Energy_Clearance_factor.4,Energy_Clearance_factor.5,Energy_Clearance_factor.6,Energy_Clearance_factor.7,Energy_Clearance_factor.8,Energy_Clearance_factor.9,Energy_Clearance_factor.10,Energy_Clearance_factor
12.634283685368793,2.7157997609171374,2.6380850027374843,44.90750177240872,1.3743558137948506,408.097208878158,2.851991968486933,27.632777938878537,22.38669599556175,1.8677168261944053,64.24004724597218,5.168381115718078
5.309616721776087,2.7334526463443893,4.174280377245253,8.991591693712193,6.515175927362904,6.070986941189294,3.451230402986237,49.55582192436027,2.751843433454892,1.8440372360185528,3.25121551192095,4.962652084417359
51.79770246858995,2.751105531771641,1.104531704979835,3.1981424996015044,1.6030010833764667,48.81047507081802,35.37489180214148,29.23160109979989,4.590648622138566,1.8203576458427004,6.632720357098701,6.124930638991142
31.31168879414514,2.768758417198893,1.784419403129674,42.29615463856653,1.6801900969258172,7.789544193748547,29.283314992540497,26.06146512235792,73.94263376401123,1.796678055666848,3.99680145028526,12.346554165005248
63.271541727896505,2.786411302626145,4.173785498966619,32.520017977615126,1.4873375962115214,4.919846585299913,23.19173818293952,3.919403301731693,7.623253191907834,1.7729984654909956,15.115704824593124,12.329612094430104
103.70999708256598,2.639412917220433,4.036355908873429,22.74388131666372,1.2944850954972251,6.142479803857491,17.100161373338544,69.59196179832581,5.500887777333747,1.7493188753151432,163.52739907981126,7.83516722558723
7.775018184323552,2.4924145318147213,3.89892631878024,10.864710057754769,1.1016325947829295,7.365113022415069,11.008584563737564,5.211338815618285,5.707992614343327,1.7256392851392903,2.809545769324501,8.267582450905428
33.228856687345555,2.34541614640901,3.7614967286870513,39.74462912724827,1.096676690226867,4.490931376724515,4.917007754136587,3.110600605143041,5.915097451352907,1.701959694963438,17.613138585566787,5.866633524563087
73.37343522830797,2.198417761003298,3.6240671385938623,21.77908059047023,1.0917207856708044,5.9311786212880016,5.764775320588036,4.280701995089994,3.920335795171485,1.6782801047875855,347.0907987681849,6.780465747272203
30.06411848034102,2.0514193755975865,3.4866375485006733,3.813532053692196,1.086764881114742,7.371425865851487,6.612542887039487,3.619550133351576,11.679922873111668,1.6546005146117333,11.71951531711389,30.402651226348866
12.064024790701003,1.904420990191875,3.349207958407484,4.545828881366845,1.3168160038791952,1.38876333778667,80.79166259302909,7.454193948086966,1.4728537846420782,1.6309209244358809,10.947164173490464,15.924911477338483
8.395584385226266,1.7574226047861634,3.211778368314295,19.30605720507733,1.4812621697471382,2.802240952069044,43.380675695028366,14.729050753562952,15.645383123889756,3.0556739864251083,2.323644717079784,5.582017808652346
5.705542226384332,1.6104242193804517,3.016978448576464,54.22380493462949,1.6457083356150817,1.525272519969242,5.969688797027649,6.6734348532469125,7.558642041417902,4.480427048414335,20.15253876365836,5.030594079465216
4.928836592838877,1.46342583397474,2.8221785288386334,2.038500056467225,1.8101545014830245,4.3761996089852016,20.22282256397965,8.890078541480301,2.994154687161448,4.209991018122786,21.06819651902204,6.407202827673413
7.187511920260159,1.3164274485690284,2.6273786091008025,22.14954996027501,1.9746006673509675,1.698816099731146,34.475956330931666,2.097890765098275,30.7453367363982,3.9395549878312375,22.16028888993691,4.779676850670459
54.05591954622297,1.1694290631633169,2.4325786893629715,50.5763295093994,5.423451134966959,1.5973222922384451,26.81342754784117,18.858176369638432,5.403624463702261,3.669118957539689,9.831042657930624,5.543732414268024
3.579151963482196,1.8119834893561044,2.237778769625141,41.463897129568615,1.5344044950625997,1.943099487872564,3.182977522903569,668.3925585012805,9.817378714214463,3.39868292724814,8.284474828464598,7.634032515524768
28.50516662306645,1.8350752118364897,2.04297884988731,52.51918540798864,1.458542345275403,2.288876683506682,1.4972252624034734,10.703293879809252,4.179218086352591,3.128246896956591,3.396908174854258,7.698710345246252
12.759609751203516,1.8581669343168747,1.8481789301494795,18.786790235619687,5.544454818716668,2.6346538791408007,2.4597450023713523,6.899577805801391,16.931061717050763,2.8578108666650426,16.199086146316162,55.58506870563943
61.3567236517506,1.88125865679726,1.6533790104116486,124.52304649016249,314.3263260515975,5.968880664022205,5.77945401526955,6.622997604788266,4.070914726572946,2.5873748363734936,1.3841297577646292,6.164162883888734
27.40868592595113,1.9043503792776453,1.458579090673818,14.43015225305036,5.070538461425012,231.561185031556,1.666543944100449,8.6254825799274,2.56009516641048,2.3169388060819447,46.55804988377472,7.822708485438143
17.095002628219525,1.9274421017580303,1.263779170935987,48.39561981024488,3.9427743355983913,12.330324032349187,4.047520880450495,63.0041093359537,1.7480360655156255,2.046502775790396,5.898724660510987,8.318194457685783
22.355596388797423,1.950533824238416,2.262440914979617,774.8259054814129,1.3377190914752148,10.23081277624643,3.1222578953773787,3.4291685005689607,9.099993067541982,1.7760667454988468,72.08838028708732,5.756012749823057
20.43759981442947,1.9736255467188009,2.16910355062097,47.93579335114173,8.48297027456409,5.157467107833353,2.1969949103042623,217.27913209573103,3.587832355165044,1.5056307152072983,91.57220228591744,5.856550897842345
62.36954567743952,1.996717269199186,2.0757661862623227,209.1937057890389,4.511612410256347,1.750777762544577,1.2717319252311463,20.11912134957819,10.57018358539484,1.2351946849157494,43.88965749199953,7.057373475964639
38.62762125171376,2.019808991679571,1.982428821903676,45.89250712743394,2.948804093072933,109.08884301797868,53.279674411014106,4.907603440476341,21.8203680210755,1.27238816861606,5.616120679813297,5.279179942344474
37.27721986505432,2.0429007141599564,1.8890914575450288,22.06277230934701,1.9904939800728256,45.64883797548156,105.28761689679708,18.92587537747393,9.370021467925692,1.3095816523163708,49.93023179302313,5.616351896477083
79.2807305252912,2.0659924366403417,1.7957540931863814,321.0609888301315,1.6552951077491191,54.82778697429053,88.17629709722281,113.83873554239132,12.528227583892123,1.4912218958410872,24.99207298142181,6.29391061619844
71.74341962295964,2.089084159120727,1.702416728827734,201.7486038806874,2.305529890777247,70.53966593104872,71.06497729764857,19.478115761911024,61.4169678803203,1.672862139365804,44.15903001291117,30.497015453431835
16.718322839351277,2.112175881601112,1.609079364469087,629.7121490494565,3.044119317407677,2.6218756050361214,53.95365749807431,25.465979799894992,4.4167714736277865,1.8545023828905205,4.822031613235512,5.833387057880041
15.20816421832996,2.135267604081497,1.51574200011044,60.62778126524,2.745128541877417,27.491858049678,36.842337698500046,1625.395060406012,100.10471253118536,2.036142626415237,6.649755686742501,9.978309019000973
11.752671818989578,2.1583593265618823,1.4224046357517928,322.1230415002035,2.9357165390366005,2.19295128623483,19.731017898925785,52.65730739356914,9.721202203591922,2.217782869939953,22.24508164027321,9.209541988198229
37.62641339880778,2.181451049042268,1.5832987850307336,246.9324273147796,2.902444531215458,6.441515867231777,2.6196980993515275,296.1151381663715,2.74366856772808,2.3994231134646697,10.954098245347971,8.755445432917568
5.6135304300754605,2.204542771522653,1.7441929343096745,19.77588173451451,2.24446304974388,3.0867189738037224,2.5296393645654547,45.844453716043496,8.83069017976937,2.5810633569893864,11.084937604375892,9.719925955167234
4.652391982734877,2.227634494003038,1.9050870835886151,31.51807809450493,2.14138121920085,3.934403768346723,2.439580629779382,817.3231597403093,3.822979044813108,2.7627036005141026,8.469159465650112,11.032774391717838
8.627156446990778,2.2507262164834234,2.065981232867556,15.082250092889517,2.139467144404361,3.5566069074307864,2.349521894993309,116.059409895567,14.725577836487242,2.944343844038819,3.149287120311213,9.688004769227517
7.9635154163179696,2.199423516747264,2.2268753821464964,11.77319062096386,8.976721531241067,9.692288950072165,2.2594631602072366,48.75831253554378,1.2179634572410458,3.125984087563536,130.3347079545694,10.62042376190444
25.149321717829057,2.148120817011104,2.387769531425437,7.797413401350218,2.123736968191188,1.9675390698735369,2.365870264565668,20.98096193409898,3.315095684277214,2.0576889156762417,241.3285830442435,7.971302994707597
18.88836123215922,2.096818117274944,2.548663680704378,3.954663215300111,2.16227965609326,1.4261002830060403,2.472277368924099,33.983959568641424,5.083922004449781,1.846351362500195,4.470166036878959,8.290251381143474
22.58366950624837,2.045515417538784,2.7095578299833187,50.71842080421892,2.449181505399439,3.708833134341418,2.5786844732825296,10.564754405577824,3.1181486123275266,6.7354351702568485,3.273182775007279,6.203568252023028
2.8078634506688616,1.9942127178026243,2.87045197926226,36.33725436936552,2.143265063603365,20.95203606604585,2.6850915776409607,81.66047850167708,31.336918327691343,4.361671618184248,14.586173529382478,6.0616113348934935
9.022060366918687,1.9429100180664645,3.0313461285412004,57.49009938153958,10.270762725059017,12.495900521894988,2.791498681999392,1.2944562535432538,11.014505228382774,1.9879080661116488,2.728284025698016,5.667856496629027
3.729279456879096,1.8916073183303048,3.192240277820141,47.84648580240274,2.1833101673646307,3.282793605282275,2.897905786357823,4.918177637299263,4.645227406826855,2.703880669418428,2.749623881951425,6.584644340569411
1.7862716055589587,1.840304618594145,3.353134427099082,20.2823243524508,2.496116473994929,414.70364720639634,3.004312890716254,8.987050682278685,2.935925897292183,3.4198532727252067,8.513871333252581,5.931477536554092
3.2932239551575004,1.789001918857985,3.514028576378023,117.801927267698,2.330634085956512,3.2304310415447586,3.1107199950746853,9.679775049675817,1.8532588874873324,4.135825876031986,4.236973420959294,6.5113554765529305
3.723085847860892,1.7376992191218252,3.674922725656963,73.24086284811324,2.206439342224775,2.324156763463112,3.217127099433116,10.372499417072946,1.2466970639950063,4.851798479338765,5.083468525555103,5.358712678992756
1.6848213474775244,1.6863965193856654,3.835816874935905,10.133768893592508,2.327169090605898,6.566689160834877,3.323534203791547,7.384662400595176,1.8836119138374192,5.567771082645544,17.121018581605572,7.551291609815121
1.905656015077152,1.6985055233827924,3.996711024214845,6.640034101161929,36.08009589435528,4.5977718637178056,3.4299413081499783,11.511183719100744,3.6045577525211066,6.283743685952323,3.160358979622033,7.698891800940606
3.4635003536391085,1.7106145273799191,4.157605173493786,296.55066556203235,7.758880618783722,5.243013714664648,3.3352344169439934,21.23735872086433,3.0649752538982127,6.999716289259101,30.560602536068544,11.356896605264271
2.8823826271389663,1.722723531377046,4.318499322772727,9.638210024100044,2.998340086381411,2.688812408473229,3.2405275257380084,29.10900138011181,4.429104495359623,7.715688892565881,2.3511217049035937,8.415871655074952
26.596267952220945,1.7348325353741731,4.098495706829807,331.87573635963787,3.2858145132966987,14.858194477207755,3.145820634532023,41.6045952931726,6.08061402362199,8.43166149587266,2.8215538956753106,7.239415311152987
15.410374927288316,1.7469415393713,3.878492090886888,22.94389213234285,2.6951119758799185,11.637676199933525,3.051113743326038,3.5834767810951806,1.5038185285274954,9.14763409917944,3.028542765684432,9.422875555292473
2.454240372675887,1.759050543368427,3.658488474943968,8.931032554086572,2.7347647154659085,1.9980682569252883,2.956406852120053,5.676732631619183,1.488669397336726,9.863606702486218,5.136134702588918,7.572713582435115
2.594304328635018,1.771159547365554,3.4384848590010484,69.39331196060805,2.7347860394592867,2.194889141190857,2.861699960914068,2.2342097560021084,2.3960361734471056,2.5364855603558865,4.001038769446062,7.976791000050463
3.0389270734159486,1.783268551362681,3.218481243058129,7.214265727825045,2.536865524099845,3.2942900914920386,2.995266076443213,1.3887403454709173,20.879855172769453,2.0433388852725693,5.507075708847829,11.746173240875958
8.134805711275929,1.795377555359808,2.998477627115209,17.347404296148728,2.4782862223545066,3.028899585467699,1.021172558030099,1.7924779544161344,1.393689050707854,1.5501922101892518,15.142093241503614,13.061967549234758
5.015815771652818,1.8074865593569347,2.778474011172289,16.916336574088707,25.99881055903029,3.079925920767788,39.11794073969069,1.499790672239941,18.92515402138904,1.4709154296540727,6.738267124144502,9.95927868429067
6.722658656962835,1.8195955633540617,2.55847039522937,166.20360800573948,28.91414586754197,8.90022773430536,1.1955952798084983,1.6300457624521254,11.261995935899392,1.3916386491188937,4.3733231350663,10.191646889853534
5.742254041150681,1.8317045673511887,2.33846677928645,40.493531517437496,2.898806424161575,8.085861766259125,2.3509828662441024,1.3087875747392967,3.5988378504097485,1.3123618685837148,11.05685540324934,9.978583797319152
20.43087451104837,1.843813571348316,2.023477539310332,6.131440468170007,3.135735349373445,318.7185720405333,3.506370452679706,1.23995234470665,1.486045567818734,1.2330850880485358,110.25789604520142,8.098294921703433
56.26140400989177,1.8559225753454425,7.697076238265517,6.91426415968282,3.234696942041012,2.134576591149364,3.278729212497788,1.2841809596529898,4.91049598921672,2.138829640003668,6.007992314402465,6.60711664177541
16.785529748690845,1.8680315793425688,13.3706749372207,9.03339931193744,3.202366033476098,4.58949746084653,2.7136811273077703,1.3097265522437629,2.2251982400369994,3.0445741919587994,59.188807949147005,7.183017179992587
113.91122534051208,1.8801405833396965,1.7284073792472898,261.051662811168,3.013769155191451,5.214333201246999,2.148633042117753,1.2081605801519344,2.3277884973456464,1.6192061135178168,21.48562779948137,11.099418511864032
69.27362014272998,1.8922495873368232,1.3152378542077652,24.20469875851444,3.018530760916484,94.69784444811164,1.5835849569277354,1.319322482645818,4.064165094717335,6.255471393739557,9.62365169240282,4.176852504829378
12.848988502378091,1.9043585913339505,8.087155336644457,2.48725271685442,2.92146946305141,1.843575533287604,1.0185368717377177,1.327202019321823,1.3447575719527836,10.8917366739613,38.19945384147288,3.460061160463778
15.646417567521738,1.9164675953310768,2.4871790107570426,35.13299683880869,5.894583625061098,3.440304040711922,1.56595034733849,2.3114464701699204,3.198501460191784,15.52800195418304,9.036658690718008,4.021196381043013
109.45566650961057,1.928576599328204,2.190054164771912,74.73260927885062,11.984469576506724,5.169013520156618,2.1133638229392626,1.719621025497594,9.924786802525086,20.16426723440478,1.3523154448205297,3.396315207233183
59.96772882882633,1.9406856033253312,1.892929318786781,3.642473427057806,4.372781046290419,1.8333219179992253,1.391556235429782,1.8115341255759785,3.456343428419131,14.947661046771309,1.4831483371988323,3.7740703583593778
17.613933463661233,1.952794607322458,1.59580447280165,18.46638337999017,83.49112343128282,1.5219666240217846,7.378517815280402,1.8827775998011835,13.272976554850487,2.096544149560865,4.16541892347167,4.207994090813275
40.480109332726485,1.964903611319585,1.2335356004598472,24.51853285418716,8.813786162566016,2.134702668772742,3.1454240484259723,5.349661379206935,1.8929420906989431,1.6963510539567332,3.040761837126805,4.154080954024685
5.434434679167279,1.977012615316712,1.3788482328988585,75.94853448768386,2.866144013113596,1.523841006761515,3.6560827676355983,39.25018273587047,1.7107884589750668,1.2961579583526015,2.943185157221777,3.9948037798323
5.649257943907999,1.9891216193138388,1.5241608653378695,18.25336380323764,2.85334015876934,1.257148106756121,4.166741486845225,2.56164006952249,1.38882199764601,1.28453396304358,3.427532498569741,4.431417847354047
3.529871305191352,2.001230623310966,1.6694734977768806,4.39784852235054,7.949969068502818,56.71735348029763,3.821966922758308,21.93004369898733,1.4421934760145374,1.272909967734559,57.242574908943766,3.9844220623118702
12.588550497626027,2.013339627308093,1.814786130215892,5.681924921888872,3.4063182578029587,1.63538970374719,3.477192358671392,74.64352968994235,1.827584902503692,2.450204952488462,4.894911362246488,3.9013461885473286
20.256156892866105,2.02544863130522,1.9600987626549031,2.5167546819642435,4.015578377023246,2.0732970998729177,3.132417794584476,2.931895557145997,1.4602579591058014,4.50891559089646,6.313814778126938,4.346246862698312
2.8145723382522982,2.037557635302347,2.105411395093914,3.0502814768230624,14.805886577246692,1.5551710121250826,2.8392704822345216,1.8182629234815104,1.4107214251854865,3.0502355888531234,1.679726109210154,5.366551321959223
7.145061501498591,2.0496666392994736,2.048735846051696,43.6352608905874,4.205961160795309,15.147731534623205,2.546123169884567,1.850276029703807,1.235916221959519,1.5915555868097866,1.607218364785385,4.903644230007256
10.95371574210598,2.0617756432966003,1.9920602970094776,6.443091754049763,20.376054774416737,3.860359175343064,2.252975857534613,2.419692676474618,1.248859616717667,4.255656944845191,4.497616244267475,5.009585698664788
11.5902176420085,2.073884647293728,1.93538474796726,5.035345847398582,4.512550249655136,21.527280141450703,1.9598285451846584,15.070026297005436,1.2250492581546175,6.919758302880595,11.985794826771125,6.141652982211977
5.086807418495082,2.0859936512908543,1.8787091989250413,6.574355603748869,6.757966912227529,7.186514761784157,2.0836417439287653,3.230258075066749,110.3020425898,2.9562985454011623,1.255153457592319,5.154462671240347
5.133334216954044,2.098102655287981,1.822033649882824,341.4068812746376,4.434581272383421,6.512449263299826,2.2074549426728725,10.175278227506734,7.280893020174919,2.9638133853993347,1.2805379796325274,4.018951743371604
4.714487776352891,2.1102116592851083,1.7653581008406054,430.826548843808,4.794138435910536,5.062432299680812,2.33126814141698,18.28483104456005,1.4035912118444442,2.9713282253975075,1.3059225016727358,4.014727103074073
2.3579542453764506,2.122320663282235,1.7086825517983872,23.512117863571657,29.14437431141459,4.321424597468765,2.4550813401610867,5.425018000529269,13.251889812645416,2.97884306539568,2.257753733977642,3.9818603155899024
3.5856849665109376,2.1344296672793623,1.6520070027561693,17.45419085763906,5.231514099467942,138.0448769767905,2.578894538905194,19.687732423652303,15.237429543188352,2.9863579053938527,2.013234436354584,4.442102264416442
24.33468156347059,2.146538671276489,1.5953314537139511,365.2589392116724,5.062663387055923,6.962674809065902,2.3268834924272688,25.612078454785888,11.229882300176104,2.993872745392025,1.768715138731525,4.552083339080233
2.857095162126821,2.158647675273616,1.538655904671733,136.5448494134531,3.567040997945624,12.590314924563112,2.074872445949344,18.70949281474832,1.9514857267546029,2.97077084088337,1.5241958411084666,5.324852727264481
1.872690775569028,2.170756679270743,1.4703669263542107,7.201212294758794,2.7192066123415706,64.12308088519309,1.8228613994714185,13.580419175255422,9.12729236551034,2.947668936374715,3.381915339758443,5.042586044878777
8.641508390955389,2.18286568326787,1.4020779480366885,89.84768009570581,2.3683769063853664,2.050614133716131,1.570850352993493,4.814710512477933,1.7555326873160837,2.92456703186606,5.239634838408419,5.024324582995011
13.75876564346714,2.194974687264997,1.333788969719166,,1.968000002534382,1.5723764325788172,1.3188393065155677,5.26886969675649,19.222458263565933,2.9014651273574046,7.0973543370583965,5.72461970020591
22.645584994794085,2.207083691262124,1.2654999914016438,,3.1864170875557885,3.761634346459046,1.0668282600376424,4.424930317253338,4.460516696862087,2.87836322284875,8.955073835708372,5.885173031109571
4.250557671237855,2.2191926952592507,1.1972110130841216,,2.1655508169164817,3.720355815182873,1.0652894801044273,6.050195732619489,7.630443863263968,2.855261318340095,5.3483955895241895,6.463447737420176
6.210651658591607,2.231301699256377,1.1289220347665991,,40.83717730580391,3.4757743375489425,1.063750700171212,5.146400243051361,14.600309874342653,2.83215941383144,1.7417173433400073,6.925477684384872
5.497440794381896,2.2434107032535047,1.5636583506745994,,2.460847973506231,5.391913180793798,1.983414857533736,2.562248814930771,15.723084105982991,2.8090575093227845,1.2002180677782843,6.83297581964363
56.760971122352814,2.2555197072506314,1.9983946665826,,2.1479112785358043,31.2891666134851,2.90307901489626,4.2788280511137575,5.376085863086674,2.7859556048141294,1.1969376425258793,7.396509734992136
5.079342705888116,2.2676287112477587,2.4331309824906,,2.7229001446690035,8.36638596575851,3.822743172258784,3.718071347789602,8.932934194273322,2.7628537003054743,1.193657217273474,6.4001924223481215
8.126893547695264,2.279737715244885,2.748678314129521,,14.425575676949308,169.00703421457894,1.6028094424221897,2.803006285207424,8.664230285993842,2.739751795796819,7.085688705907293,6.569041506582534
4.320935002973422,2.291846719242012,2.5338831235896606,,2.9008843384327645,43.79482188860638,1.1485082491544758,2.647878751265213,7.373941560464664,2.7166498912881645,2.954125690864594,6.0414183955874
5.180698119139183,2.3039557232391394,2.3190879330498,,2.455014429049677,13.848329256962687,1.1197942052419498,18.43299520689889,8.828633719087982,2.6935479867795094,3.004026087617277,116.3276941645759
7.528279252325642,2.316064727236266,2.10429274250994,,3.278567134989568,11.896912184799604,1.1327619389911654,1.961096360291388,63.397825356804304,2.6704460822708542,3.900022551794988,6.94846988461657
48.00251492766859,2.328173731233393,1.88949755197008,,66.87908819731301,16.87542427176581,1.1457296727403807,5.508678362201348,54.58538687022642,2.647344177762199,3.638067322783809,4.697698406544073
7.4930956097693535,2.34028273523052,1.6747023614302194,,4.231386431457125,13.21291163424192,1.1586974064895963,8.830928016093742,7.911562379599295,2.624242273253544,3.8203487788321184,6.583798213642558
7.1498684978558575,2.352391739227647,1.459907170890359,,4.303874576806308,12.772442436376858,1.1716651402388116,12.402773243131612,1.5091982999340487,2.6888181223191947,36.19095435016397,7.122969453697107
1.1968657675586842,2.3645007432247738,2.7631744805355893,,8.57758921111949,420.9677165512176,1.1846328739880272,17.404081637039383,1.3813166906240566,3.106751290549273,24.21236911124145,5.975565168299156
1.379175421480372,2.376609747221901,20.46092200254279,,47.63430352859165,110.1815922842768,1.1976006077372423,18.23852525149106,3.598428767147196,3.5246844587793515,4.129413797404143,4.544116672393464
1.5038830676466557,2.388718751219028,25.244462877764544,,3.0923482386394423,5.791475336686357,1.210568341486458,20.87889991423356,2.806346821262732,3.9426176270094304,7.958814302807899,4.432919588478045
1.1628581589703302,2.400827755216155,1.2823734138748606,,19.8050748045424,30.316624360679008,1.2235360752356734,20.22458537643843,2.161264186536409,4.360550795239509,7.09938736125987,3.7742802794736914
6.622218062936993,2.4129367592132818,37.57745901747207,,19.88666785598553,3.0600554708658647,1.236503808984889,27.252376738084685,6.310171275879218,4.778483963469587,4.318916695064781,5.26148868230628
7.852358471706585,2.4250457632104085,12.428806649482391,,7.380139584558377,383.8972549361496,1.2494715427341043,37.19552717703208,23.7809554682894,5.196417131699666,5.231192308134648,6.12922307174761
7.395111249400949,2.437154767207536,2.4982941629392625,,7.527891062937045,400.1335563280314,1.26243927648332,6.995711384388191,17.956441391549337,5.614350299929744,6.752849870246461,4.974016631007548
40.37511128787993,2.4492637712046625,2.670638999418174,,9.442171226800864,11.398100446063784,1.2754070102325352,3.9331299403972646,2.309227719779003,6.032283468159823,1.8586422673076624,4.84226994436728
6.476453602903524,2.4613727752017898,2.8429838358970847,,8.106132699552573,67.5017004428915,1.2883747439817508,2.830161373497226,1.957627392856493,6.450216636389901,5.843337041141654,4.347681029417664
2.115260723945798,2.4734817791989165,3.015328672375996,,8.289753238922508,1.9631967237330457,1.301342477730966,2.767406369935245,1.5641830839086623,4.065082429376174,11.788744445655173,4.729906888171175
6.762611531877593,2.485590783196044,3.392341790113467,,37.50653729910223,104.2742542572022,1.3143102114801817,3.3578744998965204,2.4405341319466367,1.6799482223624471,6.138924155298895,5.870853301159968
4.958694616021222,2.49769978719317,3.669580815141597,,55.58693554783448,13.656057391790547,1.327277945229397,3.5346674079209977,46.71906033912892,11.50014750379854,6.705896741844181,3.671822778246135
4.878823391930605,2.5098087911902973,3.946819840169727,,10.873550373662551,7.5487706281071025,1.3402456789786126,3.013748365304426,16.998330664172357,21.32034678523464,9.291735450347252,3.2679071138592737
3.866236613839309,2.521917795187424,2.099617573118945,,10.602596543226255,23.514041146629307,1.353213412727828,2.8126120807420687,4.058793759546745,31.140546066670733,7.393826454887847,6.256415275840797
4.772006974325612,2.534026799184552,1.8194986835606817,,60.17093434843898,435.90871768508765,1.3661811464770437,2.8460816543475578,1.9227268637850408,6.208705930913469,5.4959174594284415,5.192331621176979
3.921750260659458,2.546135803181678,1.9076052064886224,,95.32787765742164,4.255699260734143,1.3791488802262588,4.626134356087854,1.8959388867061464,1.768745203883576,3.693750094663973,3.567420816582968
1.4248658415843756,2.558244807178805,1.9957117294165625,,70.20948513088985,2.797053277463124,1.3921166139754744,2.7749430621041387,2.338935238219954,2.331502162843021,2.8903862433879994,3.434069528749218
1.2373030306339066,2.570353811175932,2.083818252344503,,107.95880029920832,3.5126012290108983,1.40508434772469,4.447166387512021,8.925155761032226,2.775640337798235,7.107313459164221,5.456106339923453
4.548990071146586,2.582462815173059,3.3141054911179326,,193.9101055700519,270.1051158135307,1.4180520814739053,3.666119603613153,24.183079255787423,2.6753296810600418,1.1367937839821416,6.567199640856565
10.070497109531624,2.594571819170186,4.544392729891362,,130.91838318221912,3.718508490891948,1.4310198152231206,4.502759551175035,1.3693565893654016,5.081608889262975,3.258396630103636,4.368934364250048
5.830986470004849,2.606680823167313,5.774679968664792,,,3.2472162183792177,1.4439875489723362,119.98315720984404,1.972134141141333,9.977518538704166,3.339807483699776,5.9123820506173095
3.122224697758382,2.255527393456239,7.00496720743822,,,4.05609471838262,1.8113530025401687,28.31472055190224,3.118754465131333,11.260276516547007,11.263885203898496,14.211832331123809
10.024326719427696,1.9043739637451649,8.23525444621165,,,50.03113199998842,2.178718456108002,2.4876286186470167,2.213082854981636,1.3705461849295046,13.560450639386524,10.431162518194064
1.2313597529076272,2.5421837381532844,9.46554168498508,,,4.002137489604668,2.546083909675835,2.480972362479923,2.296345094836372,1.377880172037345,17.51577510111279,5.3204698611425005
1.2701665379258311,2.0915867541530617,6.976246800484956,,,4.903805037773395,2.913449363243668,2.4753230717952683,2.3796073346911064,2.155693106403356,15.807436666508028,12.058177617127122
2.375663813242312,1.640989770152839,5.9017602812760295,,,4.127561789152393,3.280814816811501,2.32613314461451,2.1851679733628235,1.8865150375308628,11.697333233119355,4.569869156318274
3.1662995321550738,1.645130536888212,4.827273762067104,,,4.250466227355089,3.33364397789904,4.481645339499702,2.2818573689248614,1.702323716650381,13.084160571301371,7.041002558120935
3.3814153661674813,1.649271303623585,3.752787242858177,,,22.807757346543035,3.386473138986579,3.0425680673797846,2.331258167509556,1.5181323957698991,72.74008349723937,20.995618919016703
3.9796179623490913,1.653412070358958,2.678300723649251,,,3.872594302093514,3.439302300074118,25.479128492332684,2.9508425415157133,2.16246188872697,8.129927254703428,18.13363563647616
