Energy_Standard_deviation,Energy_Standard_deviation.1,Energy_Standard_deviation.2,Energy_Standard_deviation.3,Energy_Standard_deviation.4,Energy_Standard_deviation.5,Energy_Standard_deviation.6,Energy_Standard_deviation.7,Energy_Standard_deviation.8,Energy_Standard_deviation.9,Energy_Standard_deviation.10,Energy_Standard_deviation
7400489.568950215,259037.5,257090.5381378319,532195.1005150696,299573.6267580636,51853.54715000646,290785.0,186398.8584578776,179724.56477530685,357905.0914030988,51337.634290604525,3658235.065989966
2002959.3153356551,280775.0,759.7514213360987,19679.812555566223,9658.796185343184,326154.47037299053,54174739.67605349,99153.805981729,4570916.520786613,330704.17147154594,82758.01014994907,4139557.079169025
89898.47663899996,302512.5,7241.124835886266,10894656.86790776,14618.280293864938,173613.78416952596,43833538.58933906,79954.98597294983,1832344.283746102,303503.2515399931,103438.25294448536,3311637.60671259
369696.73339489015,324250.0,30713.63459442728,6715966.841805599,10978.853529243292,130044.40364609157,33492337.502624635,24960.17729659588,1156624.1463495174,276302.33160844026,125488.2838882784,1652336.4040861246
156552.41677335906,298000.0,36518.14192825001,2537276.815703437,7339.426764621646,355337.9184958126,23151136.415910207,270976.7608393146,232032.8896406714,249101.41167688745,369039.43363405735,2195304.518930665
31527.87556690959,271750.0,42322.64926207274,18446636.16917759,3700.0,580631.4333455337,12809935.329195784,25770.225069716016,296309.0881656604,221900.49174533456,100031.60993833402,2138295.7392403507
90345.8597187209,245500.0,48127.15659589547,25950223.878614515,3825.678653459614,277323.0969897151,2468734.242481357,9514.08742083016,360585.2866906493,194699.5718137817,230502.8803644656,1913450.393033954
191942.16875014608,219250.0,53931.6639297182,13054381.404582355,3951.357306919228,421912.61981498514,4592428.737987259,23600.822876960523,748911.2133995295,167498.6518822289,5912198.318752715,1726859.873837134
192165.1656488956,193000.0,59736.17126354093,158538.9305501964,4077.0359603788415,566502.1426402552,6716123.233493163,25775.889333101462,164022.4660072578,140297.73195067607,240020.2268545415,2257176.430640248
84943.09100008308,166750.0,65540.67859736366,26320375.64110529,10277.528849088983,183500.0,53971.021903123175,40151.81493092676,850.2156589164108,113096.8120191232,87655.28709154994,2071794.6429720847
30146.176763150223,140500.0,71345.18593118638,39103787.817840055,18974.93280331257,52472.27839535844,4515142.255280647,73206.82143008139,2677518.2244757926,315294.60404926224,25096.704800366417,1708251.3492562666
202007.98624111453,114250.0,79460.66733806774,54545156.64599555,27672.336757536166,229241.97672795417,8976313.488658173,45262.063598110224,2760467.2243543654,517492.39607940137,1182841.9298813418,1608838.903964043
118565.22401365488,88000.0,87576.14874494911,29000.0,36369.74071175976,923873.33514715,6211149.377061651,39045.23327061519,233120.9548535625,487534.69640611793,134167.68666907251,1661027.455933317
1397559.0167170404,61750.0,95691.63015183048,45974520.05196889,45067.14466598335,82150.0,3445985.2654651296,20945.58442359433,6074442.046579845,457576.9967328345,85421.74494416727,1540480.2121047257
498661.5123308728,35500.0,103807.11155871184,2788406.2448531063,421221.397472741,53850.0,64522.26285677518,90703.79050825447,962858.22863926,427619.297059551,28170.888621395592,1763008.6168836926
36371.89760581033,1975000.0,111922.59296559318,2205312.099757857,51650.0,149116.6666666667,289404.58049405075,3478840.9430131093,521084.2063428904,397661.5973862676,87240.17306821566,1709422.113223445
239219.64809710643,1878305.2631578948,120038.07437247456,8088170.078001227,51550.0,244383.3333333333,18400.0,52892.97281322629,314977.4823697719,367703.8977129841,83205.78492285317,1879893.2591184608
114974.33607064246,1781610.5263157894,128153.55577935591,353072.0935996587,530480.1367725319,339650.0,356300.0,43391.258558359776,521661.60191347945,337746.1980397007,2103095.1098855445,2774619.4597396995
316094.88121806824,1684915.7894736845,136269.03718623728,37585848.09379676,12619622.80388997,3213402.800079,136255.51491224123,28518.827083850803,216647.5405260812,307788.49836641725,63500.0,2491999.154130267
409250.9824897985,1588221.0526315789,144384.51859311864,1227782.9186926056,117355.64897874418,5252630.404111036,62500.0,43177.649895447714,1132123.9625883142,277830.7986931337,3556930.9303570497,2499658.988114292
486149.15808298014,1491526.3157894737,152500.0,22798959.668817844,90968.03157565848,130735.66791233068,68212.96569486544,253434.21872508727,27831.67979120197,247873.0990198503,73653.35602615969,2610079.657608015
514296.46415373805,1394831.5789473683,540395.8816357587,22048801.725308828,5900.0,145276.7318888467,45791.9771299103,49883.45926167474,486956.652171166,217915.39934656688,1936423.1178367888,2628943.7619153657
397675.5398868315,1298136.8421052631,480661.89478734107,402457.6318585878,1297371.8131669117,113926.23784278262,23370.98856495515,1179955.8807717357,159915.42764849175,187957.69967328344,3877749.39446932,2537637.5884430925
531985.91755139,1201442.1052631575,420927.9079389234,3576341.848698893,2153860.59597064,32014.546634337155,950.0,127320.1686054668,956408.2102963264,158000.0,477073.51316983625,2217833.885059327
239044.46847142465,1104747.3684210526,361193.9210905058,262870.88393449696,63681.62128031046,37019973.85803127,237374.2241107944,87395.96788500882,1371627.7227389135,79915.0,29906.35519835208,1773688.2651845135
281100.9510310286,1008052.6315789472,301459.9342420881,314005.67791641457,838869.4048539379,11739589.262847053,473798.4482215888,107440.50935041244,338981.2114518375,1830.0,90194.93621945896,1963150.7340655816
328970.3434004953,911357.894736842,241725.9473936705,5712030.432352423,784351.636214036,11830536.709558964,463698.706851324,298631.29822413635,203469.56165726608,512697.0,78687.14710819961,1904289.530264064
231493.7713143025,814663.1578947369,181991.9605452529,13415929.292726483,1766161.6261185356,3420121.0830848143,453598.9654810592,92005.32955669702,9597541.526155632,1023564.0,110415.98046783471,2052285.8294795824
276696.51308993,717968.4210526315,122257.97369683522,13726179.280270932,1984523.7865601752,2622752.855918495,443499.2241107944,114628.8194041152,39354.238230039045,1534431.0,105648.76347828117,1561333.5200749966
339098.7303745827,621273.6842105263,62523.98684841761,642821.4526914107,1921108.2127588992,6384246.716173239,433399.4827405296,4565703.8370413305,8700892.86546255,2045298.0,11601.062077800249,1397744.5451802688
321240.6621437177,524578.9473684209,2790.0,2245223.6701365,1647112.7755292908,5217843.056839706,423299.7413702648,161207.71189253542,366903.16013541695,2556165.0,191383.9579643236,1646185.3909324904
233129.24151928927,427884.2105263157,11857.662907810904,4129938.898125985,1981567.158932318,3003317.652854418,413200.0,1378296.3085696518,39332.18238069659,3067032.0,12089.80059155542,1534370.180921386
276333.4770497655,331189.47368421056,20925.32581562181,364027.1892731976,1900714.4588170657,4442714.776907035,365237.5,190326.2883207579,41009.52749570321,3577899.0,23921.3756623704,1459701.7517358786
309167.8493692896,234494.7368421052,29992.98872343272,1032178.842221286,2024571.006578904,2817364.409741527,317275.0,3511718.7719309856,40064.73790551362,4088766.0,75182.42734173257,1520704.918597381
331784.41356775875,137800.0,39060.65163124362,140258.67696522496,2642281.266160738,2040725.181979484,269312.5,843703.6826509527,99456.17191185748,4599633.0,24019.885029212965,1419723.7950622851
357298.7642580406,128186.36363636365,48128.314539054525,361701.4882159443,2911148.5611347947,321873.80822025565,221350.0,8950646.243823746,29199.77533293367,5110500.0,10983882.866533728,1221471.718204786
433256.93326271256,118572.72727272726,57195.97744686544,771038.9602281277,2459718.0461387644,114660.60269023362,752231.8181818182,3905839.324350176,124547.88049614824,1516000.0,6883819.650523078,1313533.2687300155
389069.2681066308,108959.09090909093,66263.64035467635,10307598.646052694,2332366.150871719,82689.03773231938,1283113.6363636365,19353880.74822228,79499.86724789465,960000.0,12849.490439113944,1286337.7465438698
367957.176323564,99345.45454545454,75331.30326248724,837228.2171492064,2647594.187444975,68391.53453461912,1813995.4545454544,723320.1480638167,60133.316348852,24700081.29541277,13187.889690582364,1333368.573955531
253646.3666594328,89731.81818181818,84398.96617029815,416116.2097782902,2349210.608952396,1996510.0057402232,2344877.272727273,8055407.725987355,269924.05247274315,12360413.147706386,21701.01578382188,1094446.0038944378
283450.91324941965,80118.18181818182,93466.62907810904,1297322.110417307,3318237.275196273,199471.69641148628,2875759.090909092,174847.59928143877,229651.7910144375,20745.0,9808.90988135208,1049196.6733854348
159817.18600151417,70504.54545454546,102534.29198591996,612752.5970398847,3064638.704082632,234889.2026122804,3406640.909090909,261787.23209677145,44734.90344986567,6916406.613915228,11639.778187441309,1054522.9162946553
137824.15791240122,60890.90909090909,111601.95489373089,377757.4634147326,3312118.5601459504,2294312.907518609,3937522.727272728,1885025.4247091736,30697.122854277604,13812068.227830457,19454.635785539253,1007699.080724283
193317.59352719405,51277.27272727272,120669.61780154175,1614596.236605337,3097184.8045731457,294377.87007623963,4468404.545454546,2615622.59543308,146099.9606338832,20707729.84174569,73621.58774899194,1012601.9904693582
121226.6937334966,41663.63636363635,129737.28070935268,1268641.49420188,3733421.55066025,134139.71834375252,4999286.363636364,3346219.766156987,21974.15148153241,27603391.45566092,81835.09032570795,987749.9078802776
95414.9388457847,32050.0,138804.94361716358,463034.4114094534,4668162.366199621,133737.28928089002,5530168.181818183,2143757.5562598608,34013.3112112825,34499053.069576144,89807.47525548586,1009068.1911936406
90249.95602389892,31885.13157894737,147872.6065249745,294110.5338229116,8000001.591392798,78450.56063177154,6061050.0,2800382.3329343908,209487.72830584564,41394714.68349137,6851.621237360317,1009343.2983554958
76084.10774550693,31720.263157894737,156940.2694327854,3384531.218840314,4661422.731657256,132829.09983361475,5087774.748521802,1500333.4072204109,42520.0,48290376.2974066,287947.53038279567,991746.3712512108
79700.00465449628,31555.394736842107,166007.9323405963,243731.6228592577,4278825.393554556,95363.7410541287,4114499.497043604,784602.2536287772,153406.44170162984,55186037.91132183,23223.72111624679,1045942.3843352208
325525.3074453577,31390.52631578948,153189.24955585733,2531551.941344753,3936499.994916408,175409.39812698163,3141224.2455654056,1471543.825470935,39790.933149870965,62081699.52523705,14934.073856041969,1159589.5196614848
183468.61476906657,31225.657894736843,140370.56677111832,358962.66771799274,3410469.159385036,153439.04509897032,2167948.994087208,313852.2213956753,1550.0,68977361.13915229,6476.859715060478,982018.9513641398
106007.143531334,31060.78947368421,127551.88398637933,289395.6063352805,3188095.04566512,221979.74963095115,1194673.7426090091,472749.3087132851,4140.0,75873022.75306751,9419.983516973858,949124.1411791516
132382.8039204698,30895.92105263158,114733.20120164032,514595.9917897567,2883720.720537282,235972.4995677489,221398.49113081145,5650325.536344492,17412.71661746093,8861698.87775476,13236.700497768494,1071199.0588296878
148709.21508535137,30731.052631578947,101914.51841690134,160647.09307960304,3091996.8106878903,469132.6444949063,1934561.368243458,2205000.0,20452.3464797527,4699599.43887738,20869.254850178542,873767.5753834655
262476.8865898342,30566.18421052632,89095.83563216234,330118.0261635209,2650642.335812576,668106.0594016779,2054.804667656326,3924505.4665556,51300.0,537500.0,200441.7218824348,874118.0776488017
148453.79662171693,30401.315789473683,76277.15284742335,785504.5424620451,4309566.224750851,758688.3311376709,927060.7583972436,3367427.358346019,871376.8942452454,460000.0,132176.00059814975,1014594.5906837576
308414.3408740955,30236.447368421053,63458.47006268436,558658.7120428343,4638533.286369808,733278.9737634199,16104.82488620676,3342194.838766136,704893.4471226227,382500.0,155224.26048116613,1106047.5307571488
225536.02953046816,30071.57894736842,50639.78727794536,89449.43737352817,3010124.220008533,408455.3530562488,388779.9124431034,1735308.4137578325,538410.0,305000.0,25436.10486647689,1140311.300774745
306529.49289818003,29906.71052631579,83100.0,30003.443727844493,2753765.592341152,3717708.5478060353,761455.0,1188626.1391898766,807.6936300355476,227500.0,279451.6321108966,1102802.606227798
721591.1660100085,29741.84210526316,64458.85582728832,32392.892520044137,2658693.5531309457,1011103.1977644068,4812954.832763571,1870966.7505944893,14011.10851606285,1532750.0,10781.497739874118,1188956.1244675748
469614.0434247672,29576.973684210527,45817.71165457663,57098.24593945474,2856488.1341056884,949249.597538662,3610341.12457268,2137391.547317246,44965.73194088574,2838000.0,81545.1142167858,1225198.8231251738
477414.5453215909,29412.105263157893,4876.855677690331,700042.8133748897,2601171.692870346,768126.8696338126,2407727.4163817856,2223742.8345865444,43973.97478433504,295500.0,37687.88530414749,1306409.1233673682
385256.5577003821,29247.236842105263,16300.0,482291.0071146348,3038639.9073830843,8432403.572647851,1205113.7081908928,2514684.537071729,75755.23124991695,9873988.1112868,23622.48129746088,1217609.7511245436
89089.1676564782,29082.36842105263,20490024.509556405,276732.8762256945,3079607.438384542,1797333.86206075,2500.0,2001726.5789942823,27924.21664075825,19452476.2225736,640117.2605316589,1323105.799635856
67536.16469552463,28917.5,30070.0,490498.7569109797,2649273.9257314308,2365968.331861736,647500.0,4124037.250074252,51337.97901245409,29030964.3338604,52205.178984456776,1345085.4706184496
378546.35916629777,28752.631578947367,35663.333333333336,580134.6238078269,2050976.3117736075,854319.8487033868,1292500.0,3085186.3145611733,88019.97756542137,38609452.4451472,19782.587526174862,1200851.48280251
171463.6380654252,28587.763157894737,41256.66666666666,304166.6220587153,1555205.5862383754,84446.26009464847,48984.30175251882,5148704.142948592,61715.15049135073,27118224.173668403,13394.25141758555,1242796.157595473
101300.12755726132,28422.894736842107,46850.0,4055057.861971392,5029664.897065157,98012.84744302087,7584429.507879944,6179926.488745687,59004.12321984546,331340.22796314163,273950.4380357878,1341184.3885539907
217799.2761163742,28258.02631578948,974.9301969314976,824599.4187954402,1226827.1550487776,92221.55956227398,1272667.7675916315,6019670.826363995,17895.635134213895,452733.7925540359,290561.27321394574,1141699.5825568698
35154.47747368913,28093.15789473684,18020.775164109586,1697067.164443724,1398468.113289713,53153.56043754328,846521.6186636926,976655.8934052668,33507.87135478204,574127.3571449302,4558563.206947506,1315970.208839549
40140.19940329648,27928.28947368421,35066.620131287666,367361.0971918877,1385670.3031374738,241165.2269019451,420375.46973575366,163843.02345630096,12537.765269086369,348313.6785724651,144490.4581624683,1173724.879647762
39022.192680827655,27763.42105263158,52112.46509846575,72532.06144044004,1605509.8308411837,14650590.74675626,1533418.5203646277,394001.86938722833,29200.34311508255,122500.0,3325517.240924184,1278690.0166510127
54409.65552227726,27598.552631578947,69158.31006564383,93477.9599428928,1700692.9917246248,353414.62053779705,2646461.570993501,1239906.495963805,16938.11533009097,512200.0,103993.28103295904,1201607.823885828
64832.63770766596,27433.68421052632,86204.15503282192,102433.90851845268,1571442.2517025566,242300.0,3759504.621622375,119901.32322467938,6680.221192207843,848481.562688443,7856136.063989534,1405609.022009368
39930.03827143361,27268.815789473683,103250.0,151402.2187167649,1377863.519916432,32963.513988012106,3208378.466216781,61819.36117076939,8447.44009910732,462040.7813442215,1931571.352587585,1524880.150172914
38988.1195801159,27103.947368421053,93211.4588393935,254846.27743238697,1330245.5594686072,691888.5883603517,2657252.310811188,124444.9089756237,5472.954918268199,75600.0,2426558.665146068,1502455.1960407677
60576.405675271984,26939.07894736842,83172.917678787,106388.06694161744,1605055.307286018,1217080.7683334628,2106126.155405594,189712.3324169881,9452.660782195544,7823203.996510965,19273.41152122962,1503654.9272068308
60477.21701259673,26774.21052631579,73134.37651818048,57713.6736442558,1553720.8010596712,412385.78208317736,1555000.0,352318.2881253158,7397.283197904485,15570807.99302193,269072.3162811234,1318340.8135723826
44780.97427460338,26609.34210526316,63095.835357573975,58289.808927309256,1928932.566004256,1202668.0077989642,1246481.0,187910.68772775272,333735.4992894188,520750.0,7900.0,1348927.120239569
53458.78332868178,26444.473684210527,53057.29419696747,1056241.9852983635,2737819.8298442545,779532.2221371481,937962.0,221216.98314740864,14469.705128525717,436381.5618414949,7350.0,1317252.5942827836
24875.3944662282,26279.605263157893,43018.75303636096,971835.8462912738,2553066.000301471,241158.13929557672,629443.0,244126.7329074649,10883.854691383422,352013.12368298986,6800.0,1433976.7516054923
22460.55423431672,26114.736842105263,32980.21187575445,74242.65871676324,2384942.2056286624,903186.5297186144,320924.0,175350.4574882482,155546.08418181827,267644.68552448484,8704.665415741147,1357180.3939893434
20887.74552367624,25949.86842105263,22941.67071514795,67883.4301624177,2143754.520943732,7625551.776879179,12405.0,197936.7098905464,136580.05268813917,183276.24736597977,12369.776943827432,1119356.702482345
24120.06977621585,25785.0,12903.129554541449,1924941.7902724151,1461178.0800589095,496716.4694630069,11703.63302589625,270353.9232590361,55775.45950741265,98907.80920747473,16034.888471913717,1039011.485739358
18466.26856152412,25620.131578947367,2864.588393934924,3333387.88964282,1155704.9693634987,607793.0316868001,11002.2660517925,223894.93318550248,26565.6003099807,236096.66657922225,19700.0,1085515.826413567
12296.273722608865,25455.263157894737,2442.1569949457703,162996.03324605073,1151544.0228240162,2421154.0658751894,10300.899077688751,175992.3519582367,44005.55732356351,373285.5239509697,156779.51561922248,1057145.916415157
28752.267494640026,25290.394736842107,2019.725595956616,969292.77452619,912938.201112928,759094.3400898076,9599.532103585,163628.05098828272,23381.08395357985,510474.3813227172,293859.03123844496,1030085.8525718777
50930.05017341596,25125.52631578948,1597.294196967462,,968173.9536036864,511474.09700795775,8898.165129481251,173466.14022909277,110632.07362342533,647663.2386944647,430938.54685766745,909473.5462362578
20385.61701804969,24960.65789473684,1174.862797978308,,946135.8491021636,468156.0584267348,8196.7981553775,250455.73758642512,187136.44541840785,784852.0960662122,568018.0624768899,943543.1151421008
50229.01300266831,24795.78947368421,752.4313989891539,,1014011.523316134,278476.91198052885,9703.608025349737,267130.40787007107,475599.458816986,922040.9534379595,344354.1860283001,837170.5330432914
70369.52657937893,24630.92105263158,330.0,,1682326.8326326618,355286.19259050064,11210.41789532197,205188.1458091089,400500.0581975911,1059229.8108097073,120690.3095797102,898159.3632121623
50181.20069059728,24466.052631578947,16480.0,,872150.7183830335,310423.0962181261,1165997.6090281822,218225.13288897555,462652.8061019574,1196418.6681814548,52677.21413371144,905277.0477097508
208989.5525235652,24301.18421052632,32630.0,,701961.0032518549,209156.3892240725,2320784.8001610427,335554.38097891107,702465.3801308424,1333607.5255532025,50838.60706685572,861401.2500094062
63734.0182138703,24136.315789473683,48780.0,,655773.0372491677,251651.88446330524,3475571.991293903,312774.7550233815,475500.2158999076,1470796.3829249498,49000.0,826609.9436908711
60034.55832100195,23971.447368421053,290100.0,,720614.746696874,817301.2321485531,168324.04878262032,384376.8672357216,462196.1989679509,1607985.2402966972,306624.0381105536,735640.6740238153
4528.41713822587,23806.57894736842,278088.005136275,,701679.6038459627,295170.55448600545,47081.52599479491,264455.5327470326,405195.0268022277,1745174.0976684447,125773.34994169296,861295.1085893925
41701.932930117575,23641.710526315783,266076.01027255005,,683180.2869428311,667666.2783892826,115792.74511912317,565552.9461515229,588142.6104053427,1882362.955040192,464343.73283400974,3099063.1940907883
25993.11184538388,23476.84210526316,254064.0154088251,,731102.1838478378,534499.2731628481,124121.03531435825,232830.5524977541,349952.94228679524,2019551.81241194,139219.95131355993,781691.9271739441
69271.338631424,23311.973684210527,242052.02054510007,,1721245.2225976873,252740.8046659185,132449.3255095933,371823.9010056056,79724.85040511622,2156740.669783687,190699.3552689678,714371.6988239451
23278.016031045765,23147.105263157893,230040.0256813752,,735080.5973385957,130316.79427420376,140777.61570482838,365322.8179010999,456593.7796089236,2293929.5271554347,138869.5228442872,878041.3645515282
12387.976447804089,22982.236842105263,218028.0308176502,,631574.3329662585,99785.58049589382,149105.90590006346,344019.33926818543,74345.75206659207,79470.0,37648583.29867871,877413.2656325402
5305.973494737536,22817.36842105264,453920.40051092656,,683372.3632630084,2271689.090963949,157434.19609529854,194706.25542067268,71410.45366248461,1414834.9168602857,40192715.97379823,858129.4418007641
6062.183409301295,22652.5,7825496.651482696,,1564284.3588245204,465669.8733907644,165762.48629053362,114172.66495642142,70581.34567211838,2750199.833720572,159539.53533006585,828368.4840200666
3712.93821711076,22487.631578947367,813952.6625380311,,640084.5099026158,77844.35927502534,174090.77648576867,113616.25204592069,62637.15200760717,4085564.750580857,162991.59823055298,818390.2296529956
5111.178585403461,22322.763157894737,11787.965883628947,,1159571.0270128057,133890.86663158482,182419.0666810037,124825.09597951762,33707.07007834463,5420929.667441143,140257.9060457318,771175.8456015347
17659.412370021415,22157.894736842107,27801014.8195634,,1537416.7024957775,84388.79644989694,190747.35687623883,84562.32897413705,102222.4229587401,6756294.584301429,185698.76404367085,725519.2883042478
10206.865474192406,21993.02631578948,4235709.360503386,,1041233.8221704952,2904790.804033045,199075.64707147388,114427.90542690262,27247.14220684719,8091659.501161714,185580.45894667128,782415.9814609226
16427.82866969098,21828.15789473684,3396.74844520462,,1160621.826990412,2608999.103994354,207403.93726670896,242453.4246903941,35073.770208427835,9427024.418022,201117.50785883097,745583.2274424926
68730.95663829515,21663.28947368421,129896.00945024492,,1240347.1324732103,77934.43057938802,215732.22746194404,245203.85552225733,2092.4040870525064,10762389.334882284,41050.0,756366.7883106458
15133.202865322915,21498.42105263158,256395.27045528524,,1140124.7366748855,517173.52670496807,224060.51765717912,234881.8411353989,2759.750872700423,12097754.251742572,263328.4944703098,792860.6874546459
3718.163235912174,21333.552631578947,382894.5314603255,,1003905.7976324809,39673.48819384297,232388.8078524142,245480.56726770985,2275.249358062707,6233303.940624456,195301.0764289869,723779.548194613
16119.759119365552,21168.68421052632,376205.0,,1195714.6913543409,1185497.959842197,240717.09804764928,325144.7745995781,2533.029121272785,368853.6295063396,237295.8878699756,790623.0476262294
35301.35001645653,21003.815789473683,193947.892416254,,1419618.156863312,128975.57507659675,249045.3882428844,278906.8053893381,72144.73199131286,21564108.80987429,246225.2071845229,712790.4264655055
20511.05072861582,20838.947368421053,11690.784832508038,,1128925.778602257,128955.77433136024,257373.67843811944,299712.3499587645,104900.81973354274,42759363.99024225,260038.1179590152,718568.3291803406
15425.876643058698,20674.07894736842,2285.136645760143,,1276727.5349397915,245250.0760570339,265701.9686333545,265399.23214801657,155427.24900511187,63954619.170610204,300520.4486773305,717377.9263892381
17457.24274646062,20509.210526315783,2840.8366833073123,,1351772.5442793125,2697788.1823728783,274030.2588285896,259996.251371306,104458.40544724186,210750.22821081145,341002.7793956459,706578.0950091272
25121.16247736637,20344.34210526316,16027.22445553821,,1877908.989497623,134804.14054877777,282358.5490238246,270021.08526059816,104461.1182739932,16035.307570760497,300003.0333179983,661889.0757194876
2288.1669091734448,20179.473684210527,29213.612227769107,,1879232.4685867447,153008.84612836884,290686.8392190597,201248.105479578,132392.16095082945,16905.0,356550.0,638257.482005658
4135.666466545086,20014.605263157893,42400.0,,2044111.5297753848,228749.5950332728,299015.1294142948,218002.47757096827,175952.9919094342,466950.0,746308.6290161732,654369.5542400543
6439.957548963025,19849.73684210526,853233.4584776637,,2823183.9339127494,2652910.3170196987,307343.41960952984,235407.94149162376,277188.5321808288,18865.0,82000.0,661398.3181295183
18153.9730445353,19684.86842105264,1664066.9169553274,,2638090.3959030826,215431.4375067616,315671.70980476495,335381.07215288206,24158.365859760328,88979.27271807463,301073.59150214423,582838.6882185261
40597.58733252781,19520.0,2474900.375432991,,,252066.71486954865,324000.0,2339242.074664288,201482.29346151583,119909.40040765132,372155.0,601371.6273628111
35684.20518941119,54411.58327415601,3285733.8339106548,,,213850.87917915,2346300.0,872501.5169438492,245530.3787212491,83081.07381616032,315789.2175233347,683204.7405966345
70616.27239192545,89303.16654831202,4096567.292388319,,,403885.32715465385,4368600.0,592039.3852010672,82850.0,12520.93932116816,258881.395765392,729798.0159706497
4150.769674275952,262212.01760060014,4907400.750865982,,,215411.8053957606,6390900.0,756522.0488286186,52940.0,16161.23757637391,255015.78607361848,538267.4489304508
4500.0,136818.31131329777,8438839.300470574,,,216534.29255739463,8413200.0,920295.7353000236,23030.0,17752.15997205606,905422.0667586126,564447.2500223076
18883.89150396001,11424.605025995428,6341369.47535293,,,213695.57892662348,10435500.0,866802.4460349188,110227.31280113837,23600.0,221731.16348668048,594941.4099394776
88065.22629070259,10693.87103795334,4243899.650235287,,,244519.12664922583,10005300.58595156,984489.0405663974,112692.9783745975,25500.0,299746.6416270025,574937.4844282563
97682.83249317092,9963.137049911247,2146429.825117644,,,205971.68781067475,9575101.171903118,960345.7536213208,142352.60121021254,27400.0,176060.11574333228,881358.1733880255
100772.00476543298,9232.403061869158,48960.0,,,174513.63512443716,9144901.757854678,1824248.637874859,191081.83147012675,19235.0,376584.03745877225,1380505.0446138897
2838111.4288050863,8501.669073827066,7000.0,,,144213.07460250024,8714702.343806237,1350414.064156212,113524.2657529658,14429.830213831348,389113.70471881353,665364.307533606
7064006.957855364,7770.935085784977,1086181.835010043,,,106668.9411980536,8284502.929757796,1424758.9438489098,106799.71584852388,13445.990954555937,2289321.439553651,1062206.0620160794
1731468.3202572735,7040.201097742887,13965.674189080722,,,121395.42309104704,7854303.5157093555,1401219.8829185525,134901.74467257602,4193.184726291867,307276.5909520402,1140355.507144283
2627534.815000555,6309.467109700797,30918.612387788933,,,119015.27928402764,7424104.101660915,1388423.7585107894,164774.57244649623,9460.538478182569,448594.6007161329,1102403.3571735749
426075.0,5578.733121658706,47871.55058649715,,,116641.71784411393,6993904.687612474,1287825.5418868116,159755.44907152603,269289.158397726,412784.7637370322,1599444.5484385758
121900.0,4847.999133616616,383747.7003909981,,,161660.20443064428,6563705.273564033,1496864.360768863,197324.70069979323,13154.044163475784,532100.0,1570532.6277202575
17553624.3986265,4117.265145574525,719623.850195499,,,109922.87469568787,6133505.859515592,1447261.411720222,239479.4145664501,15175.685521254056,476000.0,2041179.0355863
8777910.683116801,3386.531157532436,1055500.0,,,75457.9999079892,5703306.445467151,1879230.2597282429,298893.8558621363,18075.85496504403,416663.2014889244,1727760.7063754296
2196.967607104544,2655.7971694903463,4130.0,,,134621.63365696085,5273107.03141871,2254380.586395622,267312.9404902274,20976.024408834004,396125.9400544226,2052323.2888808968
