Counts_Median,Counts_Median.1,Counts_Median.2,Counts_Median.3,Counts_Median.4,Counts_Median.5,Counts_Median.6,Counts_Median.7,Counts_Median.8,Counts_Median.9,Counts_Median.10,Counts_Median
28.0,24.0,,,,,48.333333333333336,88.0,47.0,50.0,,69.0
29.0,,,,,,54.16666666666666,89.0,64.5,50.0,,59.0
34.0,,,,,,60.0,90.0,39.0,52.0,,60.0
32.0,,,,,,36.5,91.0,40.0,53.0,,64.0
41.0,,,,,,45.0,90.0,80.0,55.0,,69.0
38.5,,,,,,49.0,91.0,78.0,55.0,,70.0
35.0,,,,,,64.0,93.0,78.0,56.0,,69.0
28.0,,,,,,50.0,94.0,78.0,56.0,,69.0
25.0,,,,,,69.0,95.0,40.0,56.0,,71.0
33.0,,,,,,34.0,96.0,40.0,54.0,,71.0
25.0,,,,,,30.0,97.0,40.5,53.0,,71.0
30.0,,,,,,59.0,99.0,40.0,53.0,,70.0
29.0,,,,,,52.0,99.0,40.0,54.0,,72.0
29.0,,,,,,54.0,99.0,38.0,54.0,,73.0
38.0,,,,,,55.0,99.0,38.0,55.0,,73.0
36.0,,,,,,37.5,99.0,38.0,56.0,,75.0
,,,,,,39.0,99.0,38.0,72.5,,75.0
,,,,,,40.0,99.0,38.0,46.0,,75.0
,,,,,,60.0,98.0,37.0,73.0,,73.0
,,,,,,46.0,95.0,37.0,44.0,,72.0
,,,,,,32.0,95.0,38.0,44.0,,72.0
,,,,,,56.0,95.0,39.0,45.0,,67.0
,,,,,,55.5,98.0,47.0,51.0,,68.0
,,,,,,55.0,98.0,64.0,52.0,,69.0
,,,,,,57.0,99.0,63.0,51.0,,69.0
,,,,,,53.0,98.0,40.0,52.0,,71.0
,,,,,,50.0,96.0,39.0,52.0,,70.0
,,,,,,42.66666666666666,98.0,39.0,53.0,,69.0
,,,,,,35.333333333333336,97.0,39.0,52.0,,69.0
,,,,,,28.0,97.0,40.0,52.0,,70.0
,,,,,,38.5,96.0,38.0,53.0,,72.0
,,,,,,33.25,97.0,62.5,54.0,,71.0
,,,,,,28.0,96.0,64.0,55.0,,72.0
,,,,,,34.5,96.0,64.0,55.0,,73.0
,,,,,,41.0,97.0,64.0,57.0,,74.0
,,,,,,91.5,97.0,40.0,56.0,,76.0
,,,,,,89.5,95.0,40.0,57.0,,77.0
,,,,,,74.125,97.0,59.0,56.0,,74.0
,,,,,,58.75,97.0,47.0,57.0,,76.0
,,,,,,43.375,97.0,72.5,57.0,,78.0
,,,,,,28.0,96.0,45.0,57.0,,74.0
,,,,,,41.0,97.0,44.0,57.0,,81.0
,,,,,,25.0,97.0,44.5,57.0,,79.0
,,,,,,27.0,96.0,44.0,56.0,,79.0
,,,,,,41.0,95.0,44.0,56.0,,85.0
,,,,,,41.0,96.0,62.0,54.0,,90.0
,,,,,,41.0,96.0,45.0,56.0,,90.0
,,,,,,45.0,96.0,46.0,56.0,,93.0
,,,,,,43.0,97.0,71.0,58.0,,97.0
,,,,,,43.0,97.0,73.0,58.0,,98.0
,,,,,,41.0,97.0,47.0,57.0,,98.0
,,,,,,43.0,96.0,71.0,59.0,,99.0
,,,,,,44.0,96.0,72.0,59.0,,96.0
,,,,,,44.0,96.0,47.0,56.0,,
,,,,,,45.0,96.0,45.0,56.0,,
,,,,,,46.0,96.0,47.0,58.0,,
,,,,,,46.0,96.0,68.0,58.0,,
,,,,,,45.0,96.0,50.5,59.0,,
,,,,,,44.0,97.0,45.0,60.0,,
,,,,,,45.0,97.0,44.0,60.0,,
,,,,,,47.0,97.0,43.0,59.0,,
,,,,,,47.0,98.0,44.0,60.0,,
,,,,,,48.0,97.0,45.0,60.0,,
,,,,,,48.0,98.0,45.0,56.0,,
,,,,,,47.0,98.0,46.0,51.0,,
,,,,,,48.0,98.0,46.0,53.0,,
,,,,,,48.0,97.0,45.0,54.0,,
,,,,,,48.0,97.0,45.0,58.0,,
,,,,,,49.0,98.0,46.0,57.0,,
,,,,,,49.0,98.0,48.0,55.0,,
,,,,,,50.0,98.0,48.0,56.0,,
,,,,,,49.0,96.0,48.0,58.0,,
,,,,,,50.0,94.0,45.0,59.0,,
,,,,,,50.0,95.0,45.0,59.0,,
,,,,,,51.0,95.0,45.0,60.0,,
,,,,,,50.0,95.0,45.0,60.0,,
,,,,,,51.0,94.0,45.0,61.0,,
,,,,,,51.0,94.0,45.0,61.0,,
,,,,,,51.0,94.0,45.0,62.0,,
,,,,,,50.0,93.0,45.0,62.0,,
,,,,,,51.0,94.0,45.0,62.0,,
,,,,,,51.0,94.0,45.0,63.0,,
,,,,,,56.0,95.0,45.0,64.0,,
,,,,,,52.0,95.0,46.0,62.0,,
,,,,,,50.0,95.0,45.0,64.0,,
,,,,,,51.0,96.0,45.0,64.0,,
,,,,,,49.0,96.0,45.0,64.0,,
,,,,,,50.0,96.0,46.0,63.0,,
,,,,,,47.0,96.0,46.0,63.0,,
,,,,,,46.0,96.0,46.0,64.0,,
,,,,,,49.0,96.0,46.0,64.0,,
,,,,,,48.0,97.0,45.0,65.0,,
,,,,,,45.0,96.0,45.0,65.0,,
,,,,,,49.0,96.0,46.0,66.0,,
,,,,,,44.0,96.0,45.0,66.0,,
,,,,,,34.0,97.0,43.0,67.0,,
,,,,,,38.5,96.0,43.0,66.0,,
,,,,,,52.0,94.0,42.0,66.0,,
,,,,,,51.0,92.0,46.0,67.0,,
,,,,,,44.5,90.0,46.0,66.0,,
,,,,,,38.0,92.0,44.0,67.0,,
,,,,,,35.0,93.0,45.0,66.0,,
,,,,,,44.0,91.0,45.0,67.0,,
,,,,,,88.5,91.0,44.0,67.0,,
,,,,,,44.0,92.0,42.0,67.0,,
,,,,,,39.0,90.0,42.0,67.0,,
,,,,,,30.0,92.0,41.0,68.0,,
,,,,,,33.0,90.0,41.0,67.0,,
,,,,,,29.0,90.0,41.0,63.0,,
,,,,,,54.0,91.0,41.0,67.0,,
,,,,,,44.0,87.0,40.0,51.0,,
,,,,,,41.0,89.5,41.0,52.0,,
,,,,,,29.0,91.0,39.0,52.0,,
,,,,,,27.0,89.0,39.0,52.0,,
,,,,,,28.5,90.0,41.0,53.0,,
,,,,,,8.0,91.0,38.0,53.0,,
,,,,,,1.0,90.0,39.0,53.0,,
,,,,,,1.0,90.0,38.0,53.0,,
,,,,,,1.0,89.0,38.0,53.0,,
,,,,,,1.0,88.0,39.0,48.0,,
,,,,,,1.0,89.0,38.0,50.0,,
,,,,,,1.0,89.0,36.0,61.0,,
,,,,,,1.0,88.0,35.0,68.0,,
,,,,,,44.0,89.0,34.0,67.0,,
,,,,,,52.0,88.0,29.0,62.0,,
,,,,,,53.0,90.0,28.0,56.0,,
,,,,,,53.0,87.0,28.0,65.0,,
,,,,,,52.0,89.0,35.0,60.0,,
,,,,,,53.0,89.0,35.0,69.0,,
,,,,,,54.0,91.0,33.0,70.0,,
,,,,,,53.0,91.0,33.0,69.0,,
,,,,,,54.0,91.0,34.0,68.0,,
,,,,,,54.0,92.0,35.0,62.0,,
,,,,,,54.0,86.0,35.0,64.0,,
,,,,,,55.0,88.5,35.0,68.0,,
,,,,,,55.0,90.0,35.0,62.0,,
,,,,,,54.0,88.0,35.0,59.0,,
,,,,,,55.0,87.0,35.0,59.0,,
,,,,,,55.0,83.0,36.0,60.0,,
,,,,,,55.0,81.0,36.0,57.0,,
,,,,,,40.5,68.0,35.0,61.0,,
,,,,,,62.0,76.5,55.0,60.0,,
,,,,,,60.0,75.0,36.0,63.0,,
,,,,,,60.0,82.0,33.0,63.0,,
,,,,,,61.0,76.0,30.5,60.0,,
,,,,,,60.0,84.0,32.0,66.0,,
,,,,,,60.0,87.0,34.0,68.0,,
,,,,,,58.0,88.0,55.0,64.0,,
,,,,,,61.0,85.0,57.0,65.0,,
,,,,,,59.0,87.0,57.0,68.0,,
,,,,,,62.0,90.0,58.0,67.0,,
,,,,,,61.0,88.0,60.0,68.0,,
,,,,,,65.0,83.0,62.0,67.0,,
,,,,,,63.0,88.0,61.0,68.0,,
,,,,,,69.0,88.0,59.0,68.0,,
,,,,,,68.0,85.0,57.0,64.0,,
,,,,,,66.0,92.0,34.5,61.0,,
,,,,,,61.0,94.0,11.5,69.0,,
,,,,,,63.0,90.5,47.0,65.0,,
,,,,,,58.0,87.0,37.0,58.0,,
,,,,,,58.0,79.0,41.0,63.5,,
,,,,,,38.0,81.0,42.0,67.0,,
,,,,,,56.0,78.0,69.0,67.0,,
,,,,,,58.0,76.0,80.0,65.0,,
,,,,,,56.0,72.0,,61.0,,
,,,,,,61.0,71.0,,56.0,,
,,,,,,63.0,76.0,,56.0,,
,,,,,,66.0,70.0,,66.0,,
,,,,,,66.0,71.0,,68.0,,
,,,,,,63.0,79.0,,69.0,,
,,,,,,82.0,72.0,,65.0,,
,,,,,,14.0,78.0,,66.0,,
,,,,,,71.0,80.0,,67.0,,
,,,,,,68.0,80.0,,67.0,,
,,,,,,62.0,77.0,,66.0,,
,,,,,,66.0,78.0,,65.0,,
,,,,,,58.0,79.0,,64.0,,
,,,,,,55.5,71.0,,64.0,,
,,,,,,56.0,72.0,,63.0,,
,,,,,,41.0,78.0,,61.0,,
,,,,,,56.0,78.0,,56.0,,
,,,,,,60.0,78.0,,59.0,,
,,,,,,59.0,72.0,,60.0,,
,,,,,,66.0,78.0,,62.0,,
,,,,,,63.0,83.0,,61.0,,
,,,,,,58.0,76.0,,60.0,,
,,,,,,59.0,72.0,,59.0,,
,,,,,,57.0,78.0,,59.0,,
,,,,,,59.0,77.0,,56.0,,
,,,,,,60.0,79.0,,56.0,,
,,,,,,62.0,80.0,,54.0,,
,,,,,,64.0,81.0,,55.0,,
,,,,,,67.0,81.0,,53.0,,
,,,,,,64.0,82.0,,56.0,,
,,,,,,65.0,80.0,,59.0,,
,,,,,,65.0,78.0,,57.0,,
,,,,,,63.0,78.0,,60.0,,
,,,,,,68.0,80.0,,59.0,,
,,,,,,66.0,77.0,,59.0,,
,,,,,,65.0,77.0,,58.0,,
,,,,,,80.0,78.0,,60.0,,
,,,,,,80.0,79.0,,60.0,,
,,,,,,82.0,79.0,,65.0,,
,,,,,,70.0,78.0,,60.0,,
,,,,,,69.0,80.0,,60.0,,
,,,,,,75.0,80.0,,57.0,,
,,,,,,72.0,80.0,,59.0,,
,,,,,,69.0,80.0,,58.0,,
,,,,,,70.0,81.0,,59.0,,
,,,,,,70.0,80.0,,59.0,,
,,,,,,66.0,80.0,,59.0,,
,,,,,,65.0,80.0,,59.0,,
,,,,,,66.0,80.0,,61.0,,
,,,,,,70.0,80.0,,61.0,,
,,,,,,71.0,80.0,,61.0,,
,,,,,,72.0,80.0,,62.0,,
,,,,,,69.0,81.0,,61.0,,
,,,,,,71.0,80.0,,61.0,,
,,,,,,69.0,80.0,,63.0,,
,,,,,,66.0,81.0,,62.0,,
,,,,,,68.0,81.0,,64.0,,
,,,,,,68.0,81.0,,66.0,,
,,,,,,70.0,81.0,,69.0,,
,,,,,,73.0,81.0,,67.0,,
,,,,,,69.0,81.0,,66.5,,
,,,,,,71.0,85.0,,65.0,,
,,,,,,69.0,83.0,,65.0,,
,,,,,,67.0,82.0,,62.0,,
,,,,,,66.0,84.0,,61.0,,
,,,,,,67.0,82.0,,60.0,,
,,,,,,64.0,81.0,,55.0,,
,,,,,,63.0,82.0,,55.0,,
,,,,,,66.0,82.0,,55.0,,
,,,,,,67.0,83.0,,54.0,,
,,,,,,63.0,85.0,,55.0,,
,,,,,,58.0,84.0,,54.0,,
,,,,,,67.0,82.0,,55.0,,
,,,,,,71.0,82.0,,50.0,,
,,,,,,72.0,82.0,,49.0,,
,,,,,,61.0,82.0,,42.0,,
,,,,,,57.0,84.0,,51.0,,
,,,,,,57.0,84.0,,57.0,,
,,,,,,56.0,84.0,,27.0,,
,,,,,,54.0,85.0,,15.0,,
,,,,,,55.0,84.0,,15.0,,
,,,,,,51.0,84.0,,21.0,,
,,,,,,47.0,83.0,,20.5,,
,,,,,,48.0,84.0,,25.0,,
,,,,,,51.0,83.0,,14.0,,
,,,,,,54.0,85.0,,14.0,,
,,,,,,55.0,83.0,,15.0,,
,,,,,,51.0,84.0,,18.0,,
,,,,,,49.0,85.0,,34.0,,
,,,,,,47.0,86.0,,34.0,,
,,,,,,48.0,84.0,,35.0,,
,,,,,,48.0,82.0,,30.0,,
,,,,,,50.0,81.0,,34.0,,
,,,,,,50.0,79.0,,30.0,,
,,,,,,51.0,81.0,,31.0,,
,,,,,,51.0,81.0,,33.0,,
,,,,,,49.0,81.5,,36.0,,
,,,,,,50.0,81.0,,34.0,,
,,,,,,52.0,81.0,,36.0,,
,,,,,,51.0,81.0,,36.0,,
,,,,,,51.0,80.0,,37.0,,
,,,,,,53.0,81.0,,38.0,,
,,,,,,54.0,82.0,,38.0,,
,,,,,,58.0,89.0,,39.0,,
,,,,,,62.0,92.0,,39.0,,
,,,,,,62.0,86.0,,40.0,,
,,,,,,61.0,84.0,,41.0,,
,,,,,,61.0,84.0,,41.0,,
,,,,,,62.0,82.0,,41.0,,
,,,,,,59.0,81.0,,37.0,,
,,,,,,55.0,83.0,,37.0,,
,,,,,,68.0,88.0,,37.0,,
,,,,,,72.0,85.0,,37.0,,
,,,,,,74.0,89.0,,36.0,,
,,,,,,65.0,92.0,,36.0,,
,,,,,,70.0,90.0,,36.0,,
,,,,,,69.0,83.0,,36.0,,
,,,,,,59.0,88.0,,35.0,,
,,,,,,65.0,80.0,,35.0,,
,,,,,,67.0,82.0,,35.0,,
,,,,,,67.0,89.0,,36.0,,
,,,,,,62.0,83.0,,36.0,,
,,,,,,67.0,85.0,,38.0,,
,,,,,,68.0,93.0,,38.0,,
,,,,,,67.0,81.0,,38.0,,
,,,,,,65.0,81.0,,38.0,,
,,,,,,63.0,82.0,,40.0,,
,,,,,,66.0,95.0,,39.0,,
,,,,,,74.0,95.0,,40.0,,
,,,,,,75.0,93.5,,40.0,,
,,,,,,62.0,96.0,,41.0,,
,,,,,,58.0,96.0,,41.0,,
,,,,,,67.0,94.0,,41.0,,
,,,,,,53.0,97.0,,41.5,,
,,,,,,55.0,96.0,,42.0,,
,,,,,,54.0,96.0,,42.0,,
,,,,,,47.0,95.0,,44.0,,
,,,,,,31.0,94.0,,44.0,,
,,,,,,29.0,82.0,,46.0,,
,,,,,,57.0,93.0,,46.0,,
,,,,,,42.5,94.0,,46.0,,
,,,,,,32.0,95.0,,46.0,,
,,,,,,48.5,94.0,,46.0,,
,,,,,,31.0,94.0,,45.0,,
,,,,,,30.0,93.0,,45.0,,
,,,,,,30.0,84.0,,44.0,,
,,,,,,30.0,88.0,,37.0,,
,,,,,,31.0,88.0,,35.0,,
,,,,,,56.0,91.0,,35.0,,
,,,,,,57.0,88.5,,35.0,,
,,,,,,30.0,89.0,,38.0,,
,,,,,,39.0,84.5,,38.0,,
,,,,,,54.0,87.0,,38.0,,
,,,,,,43.0,80.0,,40.0,,
,,,,,,59.0,92.0,,39.0,,
,,,,,,57.0,89.0,,39.0,,
,,,,,,61.0,83.0,,39.0,,
,,,,,,60.0,86.0,,39.0,,
,,,,,,37.0,78.0,,40.0,,
,,,,,,38.0,78.0,,41.0,,
,,,,,,34.0,79.0,,39.0,,
,,,,,,33.0,80.0,,41.0,,
,,,,,,52.0,78.0,,43.0,,
,,,,,,48.0,79.0,,43.0,,
,,,,,,41.0,77.0,,43.0,,
,,,,,,43.0,82.0,,43.0,,
,,,,,,45.0,78.0,,43.0,,
,,,,,,48.0,76.0,,43.0,,
,,,,,,51.0,79.0,,43.0,,
,,,,,,30.0,76.0,,43.0,,
,,,,,,46.0,84.0,,44.0,,
,,,,,,41.0,75.0,,44.0,,
,,,,,,30.0,78.0,,44.0,,
,,,,,,58.0,77.0,,45.0,,
,,,,,,50.5,77.0,,45.0,,
,,,,,,43.0,74.0,,46.0,,
,,,,,,65.0,92.0,,46.0,,
,,,,,,83.0,89.0,,46.0,,
,,,,,,66.0,94.0,,46.0,,
,,,,,,74.0,94.0,,47.0,,
,,,,,,74.0,94.0,,45.0,,
,,,,,,73.0,94.0,,45.0,,
,,,,,,72.0,93.0,,45.0,,
,,,,,,73.0,89.0,,46.0,,
,,,,,,65.0,74.0,,45.0,,
,,,,,,65.0,95.0,,46.0,,
,,,,,,69.0,93.0,,46.0,,
,,,,,,69.0,92.0,,46.0,,
,,,,,,72.0,90.5,,47.0,,
,,,,,,70.0,94.0,,47.0,,
,,,,,,70.0,94.0,,48.0,,
,,,,,,67.0,94.0,,48.0,,
,,,,,,69.0,93.0,,48.0,,
,,,,,,67.0,86.0,,49.0,,
,,,,,,68.0,80.0,,50.0,,
,,,,,,67.0,95.0,,49.0,,
,,,,,,69.0,96.0,,47.0,,
,,,,,,68.0,96.0,,51.0,,
,,,,,,41.0,94.0,,51.0,,
,,,,,,46.0,94.0,,51.0,,
,,,,,,63.0,94.5,,50.0,,
,,,,,,44.0,94.0,,50.0,,
,,,,,,46.0,94.0,,50.0,,
,,,,,,58.0,92.0,,50.0,,
,,,,,,63.0,92.0,,49.0,,
,,,,,,63.0,93.0,,50.0,,
,,,,,,67.0,95.0,,49.0,,
,,,,,,67.0,94.5,,50.0,,
,,,,,,64.0,92.5,,50.0,,
,,,,,,41.0,94.0,,51.0,,
,,,,,,41.0,95.0,,51.0,,
,,,,,,39.0,94.0,,51.0,,
,,,,,,39.0,95.0,,48.0,,
,,,,,,40.0,93.0,,46.0,,
,,,,,,40.0,92.0,,46.0,,
,,,,,,43.0,92.0,,45.0,,
,,,,,,43.0,92.0,,43.0,,
,,,,,,45.0,92.0,,43.0,,
,,,,,,43.0,91.0,,43.0,,
,,,,,,42.0,91.0,,42.0,,
,,,,,,41.0,93.0,,43.0,,
,,,,,,42.0,93.0,,42.0,,
,,,,,,34.0,95.0,,42.0,,
,,,,,,35.0,82.0,,42.0,,
,,,,,,35.0,92.0,,42.0,,
,,,,,,36.0,93.0,,42.0,,
,,,,,,38.0,92.0,,43.0,,
,,,,,,42.0,82.0,,43.0,,
,,,,,,44.0,78.0,,43.0,,
,,,,,,41.0,81.0,,44.0,,
,,,,,,38.0,80.0,,46.0,,
,,,,,,25.0,90.0,,47.0,,
,,,,,,21.0,90.0,,48.0,,
,,,,,,18.0,83.0,,50.0,,
,,,,,,49.0,70.0,,45.0,,
,,,,,,44.0,83.0,,46.0,,
,,,,,,43.5,87.0,,48.0,,
,,,,,,39.0,92.0,,51.0,,
,,,,,,42.0,91.0,,49.0,,
,,,,,,43.0,92.0,,48.0,,
,,,,,,15.5,91.0,,49.0,,
,,,,,,34.5,89.5,,45.0,,
,,,,,,38.0,95.0,,42.0,,
,,,,,,39.0,93.0,,46.5,,
,,,,,,35.0,93.5,,43.0,,
,,,,,,38.0,93.0,,53.0,,
,,,,,,42.0,93.0,,44.0,,
,,,,,,43.0,95.0,,43.0,,
,,,,,,42.0,93.0,,43.0,,
,,,,,,36.0,94.0,,42.0,,
,,,,,,35.0,93.0,,42.0,,
,,,,,,35.0,91.0,,45.0,,
,,,,,,35.0,88.0,,52.0,,
,,,,,,41.0,90.0,,41.0,,
,,,,,,39.0,96.0,,44.0,,
,,,,,,39.0,87.0,,48.0,,
,,,,,,38.0,81.0,,52.0,,
,,,,,,44.0,84.0,,52.0,,
,,,,,,51.0,92.0,,52.0,,
,,,,,,32.0,98.0,,52.0,,
,,,,,,31.5,88.0,,53.0,,
,,,,,,34.0,85.0,,52.0,,
,,,,,,36.0,90.0,,52.0,,
,,,,,,36.0,90.0,,52.0,,
,,,,,,36.0,86.0,,50.0,,
,,,,,,41.0,85.0,,51.0,,
,,,,,,38.0,82.0,,53.0,,
,,,,,,41.0,89.0,,51.0,,
,,,,,,60.0,95.0,,51.0,,
,,,,,,66.0,98.0,,50.0,,
,,,,,,67.0,95.0,,47.0,,
,,,,,,6.0,93.0,,48.0,,
,,,,,,37.0,93.0,,53.0,,
,,,,,,40.0,98.0,,56.0,,
,,,,,,37.0,101.0,,50.0,,
,,,,,,40.0,100.0,,48.0,,
,,,,,,40.0,100.0,,52.0,,
,,,,,,42.0,89.0,,55.0,,
,,,,,,42.0,86.0,,52.0,,
,,,,,,38.0,87.0,,52.0,,
,,,,,,34.0,83.0,,48.0,,
,,,,,,35.0,77.0,,47.0,,
,,,,,,32.0,76.0,,45.0,,
,,,,,,34.0,75.0,,54.5,,
,,,,,,26.0,72.0,,43.0,,
,,,,,,,77.0,,40.0,,
,,,,,,,79.0,,41.0,,
,,,,,,,76.0,,47.0,,
,,,,,,,72.0,,60.0,,
,,,,,,,77.0,,49.0,,
,,,,,,,79.0,,46.0,,
,,,,,,,79.0,,47.0,,
,,,,,,,86.0,,44.0,,
,,,,,,,76.0,,44.0,,
,,,,,,,79.0,,47.0,,
,,,,,,,85.0,,48.0,,
,,,,,,,84.0,,50.0,,
,,,,,,,78.0,,51.0,,
,,,,,,,75.0,,52.0,,
,,,,,,,82.0,,48.0,,
,,,,,,,76.0,,42.0,,
,,,,,,,72.0,,45.0,,
,,,,,,,73.0,,49.0,,
,,,,,,,73.0,,45.0,,
,,,,,,,74.0,,47.0,,
,,,,,,,73.0,,54.0,,
,,,,,,,74.0,,55.0,,
,,,,,,,75.0,,62.0,,
,,,,,,,75.0,,54.0,,
,,,,,,,72.0,,45.0,,
,,,,,,,73.0,,43.0,,
,,,,,,,71.0,,44.0,,
,,,,,,,74.0,,47.0,,
,,,,,,,72.0,,45.0,,
,,,,,,,74.0,,45.0,,
,,,,,,,71.0,,47.0,,
,,,,,,,72.0,,48.0,,
,,,,,,,75.0,,47.0,,
,,,,,,,78.0,,49.0,,
,,,,,,,75.0,,50.0,,
,,,,,,,76.0,,44.0,,
,,,,,,,75.0,,45.0,,
,,,,,,,75.0,,51.0,,
,,,,,,,75.0,,53.0,,
,,,,,,,75.0,,52.0,,
,,,,,,,74.0,,46.0,,
,,,,,,,74.0,,45.0,,
,,,,,,,75.0,,46.0,,
,,,,,,,77.0,,44.0,,
,,,,,,,78.0,,44.0,,
,,,,,,,77.0,,43.0,,
,,,,,,,78.0,,43.0,,
,,,,,,,79.0,,44.0,,
,,,,,,,77.0,,57.0,,
,,,,,,,77.0,,58.0,,
,,,,,,,78.0,,61.0,,
,,,,,,,80.0,,60.5,,
,,,,,,,77.0,,42.0,,
,,,,,,,78.0,,42.0,,
,,,,,,,79.0,,41.0,,
,,,,,,,78.0,,42.0,,
,,,,,,,81.0,,42.0,,
,,,,,,,78.0,,42.0,,
,,,,,,,82.0,,41.0,,
,,,,,,,82.0,,42.0,,
,,,,,,,82.0,,42.0,,
,,,,,,,85.0,,62.0,,
,,,,,,,83.0,,59.0,,
,,,,,,,83.0,,62.0,,
,,,,,,,82.0,,63.0,,
,,,,,,,83.0,,62.0,,
,,,,,,,82.0,,60.0,,
,,,,,,,83.0,,51.0,,
,,,,,,,83.0,,42.0,,
,,,,,,,83.0,,43.0,,
,,,,,,,83.0,,56.0,,
,,,,,,,85.0,,60.0,,
,,,,,,,85.0,,61.0,,
,,,,,,,85.0,,58.0,,
,,,,,,,86.0,,56.0,,
,,,,,,,86.0,,44.0,,
,,,,,,,84.0,,55.0,,
,,,,,,,83.0,,61.0,,
,,,,,,,85.0,,61.0,,
,,,,,,,85.0,,58.5,,
,,,,,,,85.0,,60.0,,
,,,,,,,84.0,,60.0,,
,,,,,,,83.0,,57.0,,
,,,,,,,84.0,,46.0,,
,,,,,,,84.0,,60.0,,
,,,,,,,85.0,,59.0,,
,,,,,,,85.0,,59.0,,
,,,,,,,84.0,,52.0,,
,,,,,,,83.0,,57.0,,
,,,,,,,81.0,,57.0,,
,,,,,,,81.0,,57.0,,
,,,,,,,81.0,,58.0,,
,,,,,,,82.0,,54.0,,
,,,,,,,81.0,,55.0,,
,,,,,,,84.0,,56.0,,
,,,,,,,86.0,,55.0,,
,,,,,,,85.0,,56.0,,
,,,,,,,86.0,,46.0,,
,,,,,,,85.0,,58.0,,
,,,,,,,84.0,,59.0,,
,,,,,,,84.0,,60.0,,
,,,,,,,86.0,,53.0,,
,,,,,,,87.0,,48.0,,
,,,,,,,88.0,,46.0,,
,,,,,,,88.0,,61.0,,
,,,,,,,87.0,,62.0,,
,,,,,,,85.0,,62.0,,
,,,,,,,86.0,,59.0,,
,,,,,,,86.0,,62.0,,
,,,,,,,86.0,,60.0,,
,,,,,,,85.0,,60.0,,
,,,,,,,85.0,,57.0,,
,,,,,,,85.0,,58.0,,
,,,,,,,86.0,,59.0,,
,,,,,,,87.0,,60.0,,
,,,,,,,86.0,,59.0,,
,,,,,,,86.0,,58.0,,
,,,,,,,88.0,,55.0,,
,,,,,,,88.0,,50.0,,
,,,,,,,87.0,,50.0,,
,,,,,,,87.0,,51.0,,
,,,,,,,84.0,,53.0,,
,,,,,,,83.0,,52.0,,
,,,,,,,83.0,,56.0,,
,,,,,,,80.0,,55.0,,
,,,,,,,82.0,,55.0,,
,,,,,,,84.0,,54.0,,
,,,,,,,86.0,,50.0,,
,,,,,,,86.0,,51.0,,
,,,,,,,87.0,,50.0,,
,,,,,,,81.0,,51.0,,
,,,,,,,87.0,,52.0,,
,,,,,,,89.0,,56.0,,
,,,,,,,88.0,,51.0,,
,,,,,,,89.0,,50.0,,
,,,,,,,88.0,,50.0,,
,,,,,,,89.0,,50.0,,
,,,,,,,89.0,,50.0,,
,,,,,,,92.0,,51.0,,
,,,,,,,91.0,,45.0,,
,,,,,,,93.0,,54.0,,
,,,,,,,90.0,,49.0,,
,,,,,,,90.0,,49.0,,
,,,,,,,90.0,,49.0,,
,,,,,,,91.0,,51.0,,
,,,,,,,92.0,,53.0,,
,,,,,,,91.0,,53.0,,
,,,,,,,94.0,,59.0,,
,,,,,,,90.0,,61.0,,
,,,,,,,86.0,,56.0,,
,,,,,,,85.0,,60.0,,
,,,,,,,82.0,,62.0,,
,,,,,,,88.0,,62.0,,
,,,,,,,88.0,,63.0,,
,,,,,,,89.0,,63.0,,
,,,,,,,87.0,,64.0,,
,,,,,,,88.0,,62.0,,
,,,,,,,89.0,,65.0,,
,,,,,,,88.0,,67.0,,
,,,,,,,88.0,,67.0,,
,,,,,,,88.0,,64.0,,
,,,,,,,88.0,,67.0,,
,,,,,,,88.0,,67.0,,
,,,,,,,88.0,,66.0,,
,,,,,,,88.0,,64.0,,
,,,,,,,88.0,,64.0,,
,,,,,,,87.0,,58.0,,
,,,,,,,87.0,,56.0,,
,,,,,,,87.0,,58.0,,
,,,,,,,86.0,,68.0,,
,,,,,,,86.0,,67.0,,
,,,,,,,85.0,,66.0,,
,,,,,,,82.5,,69.0,,
,,,,,,,87.0,,67.0,,
,,,,,,,88.0,,50.0,,
,,,,,,,89.0,,66.0,,
,,,,,,,89.0,,65.0,,
,,,,,,,89.0,,51.0,,
,,,,,,,88.0,,47.0,,
,,,,,,,87.0,,47.0,,
,,,,,,,87.0,,48.0,,
,,,,,,,87.0,,49.0,,
,,,,,,,88.0,,46.0,,
,,,,,,,87.0,,65.0,,
,,,,,,,88.0,,46.0,,
,,,,,,,88.0,,46.0,,
,,,,,,,87.0,,65.0,,
,,,,,,,87.0,,69.0,,
,,,,,,,88.0,,70.0,,
,,,,,,,88.0,,68.0,,
,,,,,,,90.0,,65.0,,
,,,,,,,88.0,,46.0,,
,,,,,,,89.0,,45.0,,
,,,,,,,91.0,,45.0,,
,,,,,,,89.0,,45.0,,
,,,,,,,86.0,,46.0,,
,,,,,,,86.0,,50.0,,
,,,,,,,89.0,,71.0,,
,,,,,,,89.0,,71.0,,
,,,,,,,87.0,,68.0,,
,,,,,,,89.0,,69.0,,
,,,,,,,91.0,,70.0,,
,,,,,,,88.0,,67.0,,
,,,,,,,88.0,,69.0,,
,,,,,,,87.0,,68.0,,
,,,,,,,86.0,,68.0,,
,,,,,,,87.0,,68.0,,
,,,,,,,92.0,,68.0,,
