Counts_Crest_factor,Counts_Crest_factor.1,Counts_Crest_factor.2,Counts_Crest_factor.3,Counts_Crest_factor.4,Counts_Crest_factor.5,Counts_Crest_factor.6,Counts_Crest_factor.7,Counts_Crest_factor.8,Counts_Crest_factor.9,Counts_Crest_factor.10,Counts_Crest_factor
2.5826912170009826,1.083436139055344,1.076742495852781,2.4680878574414544,1.1357521234433332,1.214838830948508,1.119749204264222,1.8496647933258947,1.513037859446353,1.301729399313702,1.5338306450627397,2.5704084576488304
2.6889007407761865,1.095225360679284,1.0686509221718232,3.067062374553745,1.558363307000714,1.23390984100821,1.330880626969693,1.38396415089498,2.1340781370334936,1.2705621239351823,1.8336135466567265,2.5454516801629574
2.930021235374719,1.107014582303224,1.0605593484908653,2.8101603338794523,2.9507427883195385,1.536059274006435,1.8453729446400768,1.4030793770451702,1.3720649684253552,1.2393948485566633,1.1289895912087364,2.619636154273432
2.793635804500104,1.1188038039271642,1.0524677748099076,2.031544891452774,1.691412034306684,3.721425871037737,1.035679116053575,1.727243962074588,1.0733456605225011,1.2082275731781438,2.202614323423177,2.611260214177712
2.902077166698221,1.1305930255511043,1.0443762011289497,2.1548850388394984,1.3363140540134713,1.5115998481217956,1.666647667793299,2.18714032428131,1.4025165018084664,1.1770602977996245,1.770877856652243,2.72359058289464
2.536362458503066,1.1423822471750444,1.2246001965495048,4.50162854623574,1.1385208836527616,2.1192126346963023,1.558312040695491,1.6336991115314807,1.6760412534246083,1.145893022421105,2.7220840780093987,2.6200433478247542
2.22140666523807,1.1541714687989844,1.236207797524714,2.9441525154037618,1.7424560872214614,1.587860065827438,1.4499764135976825,2.8400860944625554,1.5058109438396825,1.1147257470425855,2.9942591025529564,2.588815543247378
2.4469015169009323,1.1659606904229245,1.2478153984999236,3.594580022122097,1.4434931495276284,1.325666480244831,1.3416407864998738,1.953934835044524,1.88376116793186,1.083558471664066,2.3357243259668814,2.836645064977976
2.376655216461385,1.1777499120468646,1.259422999475133,2.7805308871886685,1.473710603020976,3.606320909848268,2.543230885805343,1.4327927167756365,2.254178050048106,1.2038639467139274,2.33490728386165,2.6313785437648853
2.6823201643111823,1.1895391336708048,1.2710306004503424,2.345213312878164,1.2224342014043532,2.5035079391074286,3.7448209851108127,2.020512045873945,1.705913972408632,1.3241694217637887,3.484866618935093,2.77639727768997
2.339727828799574,1.201328355294745,1.2826382014255515,3.0190724784236624,1.1472552928784283,1.8420603382457408,3.339983515536958,2.809590031101609,1.8504941113104787,1.3135350771801129,2.7871746614139026,2.504960689941343
2.5695074366009725,1.2131175769186848,1.2942458024007613,3.2668946764369418,1.3463937694161827,2.374237009938396,2.935146045963104,2.1435642508151163,2.3874202737538064,1.3029007325964372,3.873862901237381,3.235296522393477
2.6031850112961283,1.224906798542625,1.3058534033759706,3.9508222227773264,1.232863262655343,1.3446276149448282,2.530308576389249,2.0402908233734083,1.7036819686661997,1.2922663880127614,1.733886580005271,2.7797846948153984
2.8437535626873984,1.236696020166565,1.31746100435118,2.4007347565460058,1.2622898673429053,2.482802924717629,2.125471106815394,9.236185265830285,2.5196199060813744,1.2816320434290858,3.191408133690848,3.0614354636962835
3.26675133292628,1.2484852417905052,1.3290686053263894,2.742066619568403,1.2694663361617688,1.684481265125212,1.7206336372415394,2.665415374442181,1.6042962517984327,1.27099769884541,2.382439592931334,2.764710337466529
2.1473741435755294,1.2602744634144454,1.3260598226206652,2.6693636424177694,1.2327583128453994,1.5336754426563404,1.3157961676676848,4.702058433023279,1.4246647300999646,1.260363354261734,3.984510468843528,3.3680341371875406
1.6493505394300831,1.2720636850383853,1.3230510399149409,2.652451909052213,1.172572989560297,1.925694021083304,1.2792097943288812,2.10125545318861,1.347320616917116,1.2497290096780584,3.0877311068945827,2.692549779034737
1.7558497859984217,1.2838529066623254,1.3200422572092168,2.502192182087733,1.1571135429409811,1.2850962747886212,1.2426234209900775,2.827590639989016,1.644693764048736,1.2390946650943826,2.5215658590208143,3.753690061620749
2.0141545517672137,1.2956421282862656,1.3170334745034924,2.3260368087067578,1.3622626771081394,1.3021401670537782,1.2060370476512736,3.3188151902329968,2.164423387932957,1.228460320510707,1.6286901420919109,2.766684675472268
1.9572730895705344,1.2702434706999384,1.3140246917977685,2.751049290633306,1.6407062955365876,1.443178492880968,1.16945067431247,2.1364962985094924,1.0599360205522497,1.2178259759270311,2.72519355097236,2.565375348493615
2.0980594817353,1.2448448131136112,1.311015909092044,2.541399968926114,1.2823292169245877,1.4373291577213054,1.1852378334010187,1.7899462741808292,1.6690068688927924,1.0916742084154905,3.8674462564669465,3.0910794660721472
1.5885145783627288,1.2194461555272835,1.3080071263863198,1.68809947717475,1.253101393388301,1.1634614796695706,1.2010249924895675,2.10218140212752,1.849950714400702,1.087683603235014,1.822037624671595,2.6356451817725826
1.6586661863863443,1.1940474979409563,1.3049983436805954,2.290186741160982,1.2208701106831268,1.5325976020796246,1.2168121515781165,1.96156031403524,1.7334350088667363,1.3715571285373038,1.7646912742837844,2.39551809093926
1.251809275541125,1.1686488403546291,1.3019895609748713,1.833259449737683,1.1802902106441122,2.681935424738936,1.2325993106666653,1.8776349270851111,2.023471607603304,1.3708255262366054,2.349171393142478,2.743985514761
1.5613161319887654,1.143250182768302,1.2989807782691472,2.379340251513084,2.355598999170312,1.6582591819321857,1.248386469755214,1.188583360429449,1.6968052867113348,1.3700939239359071,1.7418734651434546,2.527275879779022
1.3329994836536707,1.117851525181975,1.2959719955634228,3.1736688779578626,1.1521588666345066,1.518995829616452,1.2641736288437628,1.5970517668140425,1.3457459935077392,1.387370582284569,1.8831134820451905,2.6101708031298694
1.239398819208999,1.0924528675956475,1.2929632128576989,3.7206417133348224,1.3816338819908178,3.616262861801943,1.2799607879323116,1.838037447160328,1.8530206413447283,1.4046472406332309,2.625510331418944,2.8254570357779474
1.4349566485698626,1.0670542100093203,1.2899544301519743,2.8504683084078524,1.3950363525784264,1.3375080902138157,1.2957479470208604,1.7202481378503442,1.5173875652969444,1.4219238989818928,1.8214866716962503,3.440006016534003
1.3402236232124003,1.0416555524229931,1.2869456474462502,2.6726994175985856,1.2332968767883463,1.4763058417350925,1.3115351061094094,1.6024588285403611,1.0759619603251307,1.4392005573305546,1.7097494825241444,2.988237179922316
1.3800333055167493,1.016256894836666,1.2839368647405258,3.2792573551705817,1.367730118405755,1.513299708810752,1.3273222651979582,1.5768019125460466,1.212435565298214,1.4564772156792165,2.769065384310289,2.257435251774843
1.5690304807499962,1.0214931667779348,1.2809280820348017,3.061113100148161,3.0902915537009745,1.5475315244172314,1.343109424286507,1.7516076464724604,1.505813745342809,1.4737538740278782,1.85639503652794,2.215408621337987
1.4998946078612718,1.0267294387192036,1.277919299329077,3.050198548832963,1.876925131248461,1.5917260627008638,1.3530889731739322,1.921642292449152,1.4142135623730951,1.49103053237654,2.5466948102996363,2.8829520300241835
1.5229907829498843,1.0319657106604725,1.2749105166233532,2.7538179387022823,1.4761147606609375,1.3780385231234036,1.3630685220613572,2.801245274689093,1.566206308429978,1.508307190725202,1.5874917342432453,2.2859242254077445
1.9968641774753613,1.0372019826017411,1.2915651267416914,3.024615175243781,1.5125468581444816,1.9337714010013,1.3730480709487822,2.772116411479112,1.642828280242434,1.5255838490738638,1.6628500082616622,2.570320385211405
1.6936598078475942,1.04243825454301,1.3082197368600297,3.420964239880673,1.3738419596939409,2.280359457315384,1.3830276198362077,1.3859829063162323,1.212678125181665,1.5428605074225257,2.769468499056773,2.913116738275176
1.7206946000912422,1.0476745264842788,1.324874346978368,3.01907490078719,1.340550173911051,1.2785191693097242,1.3930071687236327,1.6774371662816374,1.1627553482998907,1.5601371657711876,2.494103497142106,2.423776735315201
1.6301570897844906,1.0529107984255477,1.3415289570967062,2.9894586362724453,1.226596605281403,1.3192303184936245,1.4029867176110578,1.1600735394437425,1.549109559809543,1.197694822622665,2.156878692268254,2.5101401132285823
1.9322617004863465,1.0581470703668163,1.3581835672150446,2.648365891879205,1.2306124364589917,1.4609046591295152,1.3622465265662798,1.017591162790209,4.807580808473863,1.124435742538969,2.444367197647688,3.055849767629101
1.817372782872384,1.0633833423080852,1.3748381773333829,2.8039872004847903,1.3623419122789646,1.91788687336841,1.00775099363761,1.1064698715201893,1.1797640707764083,1.0511766624552734,2.2511440308320867,2.723213315966494
1.965641853075811,1.068619614249354,1.3914927874517211,2.137305799350212,2.464113552853859,1.5728248618970575,2.085542324608188,1.1487250524737485,2.23076294516821,1.065253992184849,2.214205823356276,3.029584422242952
2.0909507814486155,1.0738558861906229,1.4081473975700594,2.956964489295105,2.617453681487089,2.1504303002280536,1.0625818773910871,1.104478515841202,1.8218011121052824,1.0793313219144245,1.76471269740216,2.6256911961357856
2.2864869536870995,1.0790921581318915,1.4248020076883976,3.374463732679204,1.7209014050453098,1.6148684369341295,1.233439681017515,1.050869675519008,1.412839279042355,1.093408651644,2.7978617456167703,3.20773343443796
2.042111043148438,1.0843284300731604,1.2696659599785542,2.302354181249802,1.6350611693216797,4.1817518056130405,1.404297484643943,1.0646891538486525,1.865009616480628,1.1074859813735756,4.030676368114806,2.9139976744131704
1.9084164682149007,1.0895647020144292,2.157634677081245,1.905512460552231,1.643952928951904,1.634443387110918,1.162918733451841,1.0659483120832025,2.015963993910176,1.2001798539820665,2.043865178269688,2.0557037263977813
2.402865390168095,1.094800973955698,3.0456033941839364,2.701769660690366,1.607950263879989,1.2959493865945175,1.1248626154570018,1.054958024304533,1.4357858399708745,1.292873726590557,4.3025531555260015,2.895855497114044
2.4763380848117813,1.1000372458969667,1.2989355291560616,3.2532586247592,1.4401541825366104,1.4233883797015452,1.0868064974621627,1.0443454918522406,1.3628648949993762,1.1061419835958954,3.0021958091631418,2.339083607646424
2.5917343295048383,1.1052735178382356,1.108808238475818,2.667357704996563,1.3585853407599295,2.617665923298349,1.0487503794673234,1.053380925278156,1.430951800121195,1.4198224723700186,2.9050883608498395,2.154023322595964
2.585632279509126,1.1105097897795044,1.647720887706435,1.3453943091628546,1.333574307258334,1.1691914683453088,1.0106942614724843,1.048483086805858,1.18426754855312,1.7335029611441417,2.1838378455453444,2.1217435728832443
2.7413837455814214,1.115746061720773,1.4076374884781495,1.94803690579146,9.382565985110652,1.296001959230445,1.0899214142508398,1.171498924627781,1.5351161236429265,2.047183449918265,2.602094893123104,2.171211926801829
2.664823564262247,1.120982333662042,1.280642369392356,1.9415437422589004,1.6261362159225057,1.4946677146073772,1.1691485670291952,1.0603130266235763,1.9685898022699653,2.360863938692388,1.2174798258025403,2.195822351705252
2.3892448368345014,1.1262186056033108,1.1536472503065622,1.2857814514574415,1.7823823180304894,1.2721129501772277,1.2272654079764718,1.1485329682266057,1.2867904554805194,1.7114399532139577,1.4211173795355738,2.362162740242004
1.977796513160375,1.1314548775445796,1.0266521312207686,1.5399621954474694,2.611157543560191,1.169697408286071,1.3972854777488188,1.1493042362321364,2.199892271463359,1.2592668503487046,1.4249498224747337,2.078939433073658
2.37531624202897,1.1366911494858485,1.4596008983995234,1.778347890396639,1.5862172526984304,1.1742856387830414,1.3176305380271751,1.3630280186734718,1.83491825677269,1.1609968474195995,1.4785647015605297,2.3196695903692763
1.5192120425659796,1.1419274214271171,1.424541442895563,2.569604694497469,1.3464566755847962,1.1045332465984783,1.2713420518915926,2.133324091864519,1.4375685130577571,1.0627268444904945,1.2409444183537943,2.1577995226304805
1.4557190453194602,1.147163693368386,1.389481987391603,1.5693896055926029,1.465517463810338,1.0900134258184202,1.2250535657560102,1.3804478587169986,1.1968641864772995,1.0675743172238978,1.374925407545989,2.5831301091276053
1.5248011105450656,1.1523999653096548,1.3544225318876424,1.2534927779780842,1.513792587681467,2.2868562597662674,1.2143367329226584,1.8470024263360063,1.187929695047715,1.072421789957301,2.6677972672454526,2.3992145687287887
2.0548562917064834,1.1576362372509237,1.319363076383682,1.176861110950905,1.5527888851357172,1.1901966831470057,1.2036199000893069,2.752593061461292,1.2210412239209034,1.2564239666413912,1.5812091951775726,2.1540781191976777
1.815146183722064,1.1628725091921923,1.2843036208797214,1.3116812317375397,1.685845796555935,1.2267694913331293,1.192903067255955,1.2981042391159645,1.179385708256613,1.4074320987239597,1.3790138068565,2.215563608084071
1.5243531896151512,1.1681087811334612,1.249244165375761,1.5744321955216387,2.301108087201684,1.1549694099410353,1.193122632346033,1.3313115279427534,1.3175265699816052,1.2533111680817042,1.1271972837873578,2.3651146792746265
1.5158521577636015,1.17334505307473,1.2755790541119651,1.6938098435651516,1.362076904937807,2.2238652204800275,1.193342197436111,1.2954958591057193,1.2653760541639905,1.0991902374394489,1.1415812321565295,2.5535177741758512
1.657586547966946,1.1785813250159989,1.3019139428481692,1.546201908824858,1.3117862298818852,1.5546064301563816,1.193561762526189,1.1970911216481772,1.1278427297658788,1.2457697895283704,1.9368640395475123,2.4963809759591595
1.6054463228318965,1.1838175969572675,1.328248831584373,1.4721105517856266,1.4646914028842144,2.959776984774864,1.193781327616267,1.3402997590449404,1.1129489272499886,1.3923493416172916,1.993483662436204,2.431056425208061
1.7503435606515718,1.1890538688985364,1.354583720320577,1.61954574632825,1.3189537838679248,2.175465418031188,1.2378677745676323,1.6001743173360568,2.968650946368327,1.3481654614173195,1.0716469174314038,2.5037577202562744
1.7681930391536211,1.1942901408398052,1.380918609056781,3.346814141713024,1.5016081513832056,1.8254832046901792,1.2819542215189983,1.516528038812073,2.1709198635374025,1.3583839732426972,1.0643216562789353,2.4535015117605186
1.6323054130874968,1.199526412781074,1.4072534977929851,3.488002472143615,1.4952694986161972,1.787205814927573,1.3260406684703638,1.5189838282060082,1.32439790178995,1.3686024850680751,1.0569963951264665,2.171213711573781
1.5123399602858054,1.2047626847223427,1.4335883865291892,3.147984241199614,1.6467173977442149,1.4846961475997116,1.3701271154217296,1.6113016433480805,2.634589857714201,1.3788209968934528,1.6546602948608706,2.2804223648214434
1.884175360749373,1.2099989566636116,1.459923275265393,2.631406280550939,1.4995872777055972,2.336252874692869,1.4142135623730951,1.609619280343193,2.4860691553195755,1.3890395087188308,1.4411015093539017,2.3068026456759227
2.2753726615143064,1.2152352286048804,1.486258164001597,3.656493299545302,1.804413139359748,1.671352055494612,1.3492176235674558,1.7819754360387077,2.38523538377236,1.3992580205442084,1.227542723846933,2.402193575978957
1.6737267416275812,1.2204715005461493,1.512593052737801,2.180679912228605,1.4505932538222546,1.8042078258051253,1.2842216847618166,1.6301444380896926,1.3324938882282764,1.3882452213865408,1.013983938339964,2.4888781494636327
1.412427809991579,1.225707772487418,1.4566103457530184,1.6818364937743764,1.4673611506193585,2.2049677813057094,1.2192257459561773,1.6414703963864723,1.5104715835288698,1.3772324222288734,1.1946763281677653,2.662891688230799
2.089070211981965,1.2309440444286868,1.4006276387682357,4.622726981502343,1.399192621559865,1.171895863264782,1.154229807150538,1.5108400008881255,1.4514017490286772,1.3662196230712058,1.3753687179955667,2.42800753532904
2.622948208917452,1.2361803163699556,1.3446449317834528,,1.2708517992579131,1.0854984348867092,1.0892338683448988,1.5485830559274478,1.826073358191389,1.3552068239135382,1.5560611078233682,2.506771723693441
4.543896035822323,1.2414165883112245,1.28866222479867,,1.315595320332123,1.2366198475780257,1.0242379295392594,1.6498004274083444,1.6196631409894504,1.3441940247558708,1.7367534976511694,2.6618367241106333
1.6948150902223076,1.2466528602524931,1.2326795178138872,,1.283207841204162,1.2889072989388044,1.0206247005103966,1.460436766004593,1.6282441889045771,1.3331812255982032,1.571110575921097,2.6609741353050174
1.9673359712467875,1.251889132193762,1.1766968108291045,,1.8162659375433443,1.3318271520027545,1.017011471481534,1.469650504262967,1.989118885754762,1.3221684264405356,1.405467654191025,2.4912730928753746
1.9103969979318896,1.2571254041350308,1.2395412082324306,,1.3701733710075268,1.760054875978275,1.119278435635637,1.3726213577261868,2.0579975935352635,1.3111556272828682,1.1405184706607274,2.0213708164097213
2.108994385908109,1.2623616760762997,1.3023856056357568,,1.4280130052969555,3.536192649961305,1.2215453997897392,1.456673044455111,1.6035276202132802,1.3001428281252003,1.1437438190744396,2.070352591027719
1.807063525126225,1.2675979480175683,1.365230003039083,,1.672124442517546,1.907883183193664,1.323812363943842,1.3692779060107072,1.8729829226216248,1.289130028967533,1.1469691674881517,2.570878573648218
2.22967074313465,1.2728342199588372,1.3375944929241437,,1.714260336767623,2.4650823267871,1.2572411083173176,1.3424027160344694,1.802736229861384,1.2781172298098653,1.6591227115686804,2.056042690022787
2.997706713895963,1.278070491900106,1.3226170582973078,,1.412304637644333,1.9963117927953409,1.0809804381649717,1.3883157521593574,2.4948541028567672,1.267104430652198,1.288310334609012,2.5649786116389057
1.96748662361981,1.2833067638413749,1.3076396236704722,,1.6522107892319875,1.725077990454854,1.0553672576436706,1.3608907055397663,1.6740131848804067,1.2560916314945303,1.30633833838852,2.203675970864851
2.569584130221361,1.2885430357826435,1.2926621890436365,,1.7166895673145894,1.7882896595839028,1.0587347785944532,1.3125476954080777,3.1091386939999794,1.245078832336863,1.5652005612251954,2.6217787494403537
3.24692751712973,1.2937793077239124,1.2776847544168004,,1.522721703795904,1.812907942436406,1.0621022995452356,1.7080717692109708,4.728872159974479,1.2340660331791953,1.3527738215421583,2.473837729663928
2.6602623040320337,1.2990155796651812,1.2627073197899648,,1.610050431301394,2.0210374903225348,1.0654698204960182,1.888963218745144,1.7631974561243269,1.2230532340215277,1.3841355760978828,2.6150259143705488
2.758621060870869,1.30425185160645,1.2477298851631289,,1.2985796078488006,2.0032090678599395,1.0688373414468006,2.1552771559070902,1.319026499781584,1.3664625560228307,1.893815180829312,2.6457953748439387
1.1489536245336371,1.309488123547719,1.3874068737377585,,1.558846299130359,3.773168641184754,1.0722048623975833,2.1059631644561896,1.119410506883733,1.371138318853224,1.903887204857644,2.174471511935771
1.1637415120992234,1.3147243954889878,1.6237191042175168,,2.0267522382633536,2.8071386434944823,1.0755723833483657,2.253374815995927,1.6165521710264912,1.3758140816836173,1.5727923699690705,2.0643634139395566
1.318133338481752,1.3199606674302564,2.3516674618657856,,1.91685662021383,1.4466299398529296,1.0789399042991483,2.428875363576417,1.3021880434564077,1.3804898445140106,1.8826408498647025,1.976717787725776
1.1556534618013372,1.3251969393715253,1.1323140675232102,,2.2241220420822483,2.006346962609868,1.0823074252499307,2.123710250659156,1.3949796513913464,1.385165607344404,1.656278331379142,2.0905190857750573
2.332296393293472,1.330433211312794,2.502197038870106,,2.0620835162940785,1.6063718771531743,1.0856749462007134,3.2674029177453816,1.843269244965033,1.389841370174797,1.7234521474574196,2.4262627835711954
2.5676216807886565,1.3356694832540628,1.6637403253760366,,2.148382899971859,3.804910556801262,1.089042467151496,2.6960237043857576,5.2950624532431805,1.3945171330051902,1.4432802400225917,1.353412082428445
2.592986884997033,1.3409057551953316,2.238210147536808,,2.18539422157533,2.9597738045876043,1.0924099881022784,1.5187365067980505,4.353221193479409,1.3991928958355837,1.677662222050688,2.013277534588941
2.618309043203187,1.3461420271366005,1.9439997598755747,,2.10082454407721,1.66537830774508,1.095777509053061,1.332821781092538,2.340996189209785,1.4038686586659768,1.150792911137501,1.9183049800009364
2.5720651149959446,1.351378299077869,1.6497893722143413,,2.12157784489391,2.236913689886859,1.0991450300038434,1.2794095163944152,1.847420732915202,1.40854442149637,1.4412698938759048,2.0988098266050965
1.119168094705708,1.3566145710191382,1.3555789845531077,,2.1509205093613053,1.0960203652507583,1.102512550954626,1.2657343604504094,1.834856621159325,1.3601053911979937,2.068741306985208,1.3593308315247554
2.499588068867152,1.3618508429604068,1.4063259060104114,,2.1417708927286787,2.3348595021868555,1.1058800719054085,1.3321985981109734,2.4929386842232364,1.311666360899617,1.6426544231909317,2.0768211837921404
2.227970626910813,1.3670871149016757,1.67260168628233,,2.34850023212091,1.8479469909481767,1.1092475928561911,1.4272580831587267,5.176645925844792,1.8340204982326245,1.5735524895929074,1.9976685945482504
2.3576244073332653,1.3723233868429443,1.938877466554248,,2.395148141252805,1.891419620695794,1.1126151138069738,1.4779867257414,2.679162949585084,2.356374635565632,1.7750132797786584,2.15169697506788
2.133953901986727,1.3775596587842132,1.807764234455788,,2.4739043311748,1.953911739136993,1.1159826347577562,1.437980338048143,1.4853083513715382,2.878728772898639,1.6950410023720717,2.276559048821653
1.9622485292239464,1.382795930725482,1.5314369543990851,,2.8384825468717887,2.60350537994317,1.1193501557085388,1.425463489028342,1.1406281329097845,1.8472409976073625,1.6150687249654847,2.155540032632494
1.6833743635452176,1.3880322026667509,1.4623477768539863,,2.552691147675642,1.5906002088022162,1.1227176766593212,1.4708893700329015,1.1840078319261305,1.4257782299268875,1.1894193781841778,2.167594923831892
1.135978782660939,1.3932684746080195,1.3932585993088875,,2.940136738244462,1.231087539476309,1.1260851976101038,1.5138637174626897,1.2797071978576129,1.3485695378765843,1.275506271955685,2.13256904126796
1.212976846723725,1.3985047465492886,1.3241694217637887,,2.7948324541908933,1.3431038780334443,1.1294527185608862,1.6094040883887415,1.728906545657611,1.3557313998169511,1.6651805805181623,2.0983973150181265
2.167161712449296,1.4037410184905572,1.3341777230996528,,2.857601704803429,2.167431557925857,1.1328202395116689,1.4528522121679974,2.2106918914043385,1.4120361729949251,1.0535190252227848,2.155443564339361
2.142506955776717,1.408977290431826,1.3441860244355168,,6.172182891671231,1.5165207031806889,1.1361877604624513,1.49424098702583,1.140772002169528,1.8127733623723608,1.3394343106841298,2.1459651751698168
1.9819799352388063,1.414213562373095,1.3541943257713809,,,1.326943573783092,1.139555281413234,2.460138978222248,1.202396340059265,2.216759655958928,1.3992439905942289,2.2907936378975804
