Energy_Root_amplitude,Energy_Root_amplitude.1,Energy_Root_amplitude.2,Energy_Root_amplitude.3,Energy_Root_amplitude.4,Energy_Root_amplitude.5,Energy_Root_amplitude.6,Energy_Root_amplitude.7,Energy_Root_amplitude.8,Energy_Root_amplitude.9,Energy_Root_amplitude.10,Energy_Root_amplitude
36727.49839718113,226429.4731574878,13337.671602459284,2352459.717680193,28925.29844624228,117978.66179866316,3773360.275729029,67916.36585625155,167697.56997802842,423917.7177187493,117343.83252050872,3093980.675861212
49943.464529279074,242247.0793754763,18927.661716099086,1356278.2834245022,31719.62039517819,111588.84540025408,3165081.708095807,66846.91006007003,362050.1550348308,397606.879505801,131651.15507960215,1581558.2721218874
34615.75644575437,240047.8107533874,23829.64315082258,360096.84916881134,34513.9423441141,168487.87322477868,2556803.140462585,84779.90629288364,103437.84913128904,371296.0412928527,41277.48645170827,2054838.0827689783
40385.7576350246,237848.5421312985,28731.62458554608,4914995.404031547,37308.26429305001,225386.90104930327,1948524.572829362,65242.3517313874,157380.7509582172,344985.2030799045,88982.35534354989,1753837.9672780917
34909.41656267576,235649.2735092096,33633.606020269566,2289617.540741169,39962.8368203013,224897.669386489,1340246.005196139,56580.71296874407,211323.65278514536,318674.36486695625,120932.44992379972,1687509.533116319
53697.908347078745,233450.0048871207,38535.58745499306,1199482.4946410109,42617.4093475526,213514.7632609116,1758962.8215596862,65409.83238757631,591786.0410981752,292363.526654008,223284.5130871957,1563314.4381364074
85151.34084752854,231250.7362650318,43437.56888971655,109347.44854085278,45271.98187480389,202131.8571353342,2177679.637923233,68516.8020508562,41438.62979730933,266052.6884410597,98980.20256060109,1799185.1958158675
58769.773131310205,229051.4676429429,48339.55032444005,16036679.316903884,46779.50436396062,514126.47538487846,5309.95385205769,70161.84494826861,2308.4436727208754,239741.85022811143,52068.27914212759,1984312.4431157769
51574.73025486485,226852.199020854,53241.53175916355,5070947.369525721,61925.49836702464,47105.15700034195,1627530.2978690069,103197.41750039883,549682.9276662589,248206.9059896952,31803.48504089432,1572907.9162719
125842.55299693136,224652.9303987651,109320.51117525491,3208922.7270157253,77071.49237008867,654964.9239207072,3249750.641885956,93355.22316470712,1067652.0935612628,256671.96175127896,216349.9125907904,1578342.4133564902
83995.48092170512,222453.6617766762,165399.4905913463,33897.47269360009,92217.4863731527,655820.1765082479,1901879.964652652,80764.1908504944,242472.4424269044,294382.6268461534,56483.23998333572,1794854.9951205284
613564.1998128854,220254.3931545873,221478.47000743763,5598307.876340275,107363.48037621671,135388.40374564362,554009.2874193477,63397.00913539684,565939.483739686,332093.29194102786,53248.40329747883,1778362.9030920116
108406.25872600578,218055.1245324984,277557.44942352903,175773.9259893866,168527.37809456975,102045.78048652668,11710.550597820946,94388.7661834466,508917.6752515947,369803.9570359023,59708.824427332926,2038337.92030022
59790.69963595429,2853226.8811329952,333636.4288396204,226944.417949792,108185.29307894631,158871.04219638673,250394.47946618305,114304.0852688572,178255.321602924,407514.6221307768,68320.5648782084,1991084.000374492
101385.12916677372,2710306.167524612,389715.4082557117,538850.7034173328,124096.49989683602,215696.3039062468,41142.773600489774,86421.99405034787,202190.9320213229,445225.2872256512,83311.05388568295,1922399.9002818184
97965.37859491332,2567385.4539162274,445794.3876718031,93682.84725205728,266933.3682734499,272521.5656161068,313447.1253144966,94788.40856756415,95091.49673576686,482935.9523205257,377181.77092289104,1853015.6100994449
80186.81095041856,2424464.740307844,501873.36708789447,1284902.710861963,284417.7931991759,1159346.3480867904,63673.83476496727,57224.843283348346,144193.63691613343,520646.61741540016,179896.4284982466,2092741.584379076
142655.50747538498,2281544.02669946,557952.3465039858,233538.7694393608,68631.76418983299,210311.58565440663,107407.90882452182,86256.04342780577,1160113.123514955,558357.2825102746,309291.3048537787,1917494.436603675
204153.22980055545,2138623.313091076,614031.3259200773,2128291.783509629,60363.58658702666,111919.19988310972,38047.9816037069,93168.52601946468,48111.13549604748,596067.9476051491,88663.2331733033,2404367.9312546668
228130.7960343949,1995702.5994826923,525980.5867729018,314909.4503343929,18838.035698668133,78390.64378756472,26605.10017303996,151057.02735635606,165934.19234415627,633778.6127000235,124014.4384489848,2536478.050791116
200121.34678908603,1852781.8858743084,468342.88365809945,96587.53253720212,397266.5105411055,176249.30629598722,15162.218742373014,122883.40689908613,132391.9160593415,671489.277794898,217314.8565092482,1980687.985529784
149592.23926774366,1709861.1722659245,410705.1805432972,184996.0057547188,1157014.2834373938,68540.96651627116,3719.337311706072,112827.98888469311,250705.20096373628,709199.9428897725,47619.41923062348,1643670.983193142
125816.70427827293,1566940.4586575406,353067.4774284948,59922.636006000335,53241.92284214824,1485028.1249504238,11974.818294427469,87211.61055312521,192480.713246604,357768.9223786898,18162.00288690928,1697233.300977591
116424.9913408524,1424019.7450491567,295429.77431369247,117392.31877504045,1994479.7822773373,1472107.5711958709,20230.29927714886,68160.65171470967,117395.67553451024,6337.901867607162,21029.343591926183,1816125.5184879105
124746.58008915556,1281099.031440773,237792.0711988901,218961.5133752505,3280381.833172786,1178234.6792565563,72526.57492037512,63423.05161419693,56512.38335662855,338399.34328408854,28248.957200341665,1472852.1844816308
69971.57406744908,1138178.3178323891,180154.3680840877,540276.353359361,3257385.65786636,999437.6790629048,124822.8505636014,87790.83258884121,696875.822385141,670460.7847005699,16689.678187779864,1429648.0934856096
96301.52590488397,995257.6042240052,122516.66496928544,233439.9935302104,3416423.246134936,3238139.896375074,177119.12620682764,69897.17316933314,19810.850645648294,1002522.2261170512,59311.1001626342,1186274.7887870916
150577.0168657128,852336.8906156216,64878.96185448306,137725.64038703067,3118251.0652655056,5347037.647814487,229415.4018500539,46388.72224772581,380601.4625748094,1334583.6675335327,14165.933973755586,938034.6892621216
165068.84816313957,709416.1770072374,7241.258739680692,101203.56447702114,2891968.583174628,10579350.369352276,281711.67749328015,46907.06992552477,136814.35404240162,1666645.1089500142,35648.3294969944,1161838.4512185026
128898.81234743664,566495.4633988538,12769.524681130672,253105.6802852689,4616797.963194313,7575856.522879553,334007.95313650643,94895.519945394,78362.2346113156,1998706.5503664955,11319.96420176903,982245.8566947212
204862.1654990371,423574.7497904701,18297.79062258065,163835.93123664788,6103909.797741306,4470766.570302461,305496.9034913634,64348.02382578359,59791.47600598866,2330767.991782977,9923.375658567204,1007209.3187906966
191514.38728862905,280654.036182086,23826.05656403063,280473.9544554027,5417064.414307811,2795849.2944973754,276985.8538462203,90294.76177262457,31650.70971659361,2662829.4331994583,44750.60382759095,867415.5439255674
179665.22451794098,137733.32257370235,29354.32250548061,90835.25280129672,4954504.689508142,1979414.7014929848,248474.8042010773,47561.84789296297,24650.985111127764,2994890.87461594,31118.15349192919,774153.2109710162
244866.73259955924,130090.7225002758,34882.58844693059,265008.87486221374,4712188.058055073,214603.5895870101,219963.7545559342,787558.0183790653,131366.83128608397,3326952.316032421,422757.6895266158,668523.2302563827
299411.6535024391,122448.12242684924,40410.85438838057,464256.51862618345,4595672.696846592,252091.5633110555,523322.7019089448,710167.6294347596,203312.3819612921,1744675.773218216,159119.15412423408,868114.034128976
300184.85618256225,114805.52235342273,45939.12032983055,12036423.18158507,4670996.173662554,335179.79464419995,826681.6492619553,2000944.0001437247,130804.52442385005,1337773.5409230588,14540.846908984744,1008413.3297833612
323242.42072264926,107162.92227999616,51467.38627128053,106470.19198103288,5471215.575676407,64171.12643765838,1130040.5966149657,203506.8604022517,120905.0776186675,9739534.022936547,14970.138659577611,1184801.988372275
349019.82137577026,99520.32220656962,56995.65221273051,66598.3174017739,5272329.676760498,510690.22439017537,1433399.5439679762,689439.9963483408,53929.99982728378,4882418.501961591,20087.51640104781,1133362.008951818
546438.374329316,91877.72213314308,62523.91815418049,191337.293174556,5559470.268034248,101633.3314893744,1736758.4913209868,934755.420809258,57923.618607576405,25302.98098663429,18546.456132643405,1137996.3490317997
589926.2915097018,84235.12205971652,68052.18409563047,122057.0309827588,6183271.713654503,274765.9793623975,2040117.4386739973,149648.92573586715,111942.85111548734,1654344.0211588654,18693.46579995556,1090415.7656264706
520077.6842160563,76592.52198628997,73580.45003708045,188834.37289756225,5768961.564903824,178681.8141078965,2343476.386027008,492931.4584522589,34742.0212799223,3283385.0613310966,21964.15621993665,1127880.862528997
419042.257311043,68949.92191286343,79108.71597853042,428685.6859755928,5534974.399340655,405518.6392010311,2646835.3333800184,979172.446711265,292997.3808118115,4912426.101503328,235781.51211857644,972147.8151199112
453924.5317082855,61307.32183943689,84636.9819199804,442376.0007741998,6888927.200089575,293439.75876385614,2950194.280733029,1465413.434970271,81816.18690361218,6541467.141675559,49572.45210296294,987177.3907076372
396481.2061528744,53664.72176601034,90165.24786143038,309855.1025754489,7691748.774189669,281724.9232739371,3253553.2280860394,1394782.786437178,45763.14227296834,8170508.18184779,21494.04828024489,893886.8141744642
373099.8639705785,53167.58419917403,95693.51380288036,298191.2396584715,8453414.339392517,180522.2235034632,3556912.17543905,1111962.0981081813,148978.05413837812,9799549.22202002,8923.03696568439,635156.3480087573
355132.0555540397,52670.44663233772,101221.77974433034,303152.24492792366,8751262.370968657,236505.1986287456,3001134.399771483,326311.7646165539,28319.96763745572,11428590.262192251,57590.48755412446,593471.987486071
318139.5805560374,52173.30906550141,106750.04568578032,230333.22519938444,6470246.68352854,276702.0851493544,2445356.6241039163,160775.01041301692,78119.62900457745,13057631.302364483,26965.85203044589,626197.7625124637
298538.1262613187,51676.1714986651,102871.3677490428,258831.8174213082,5417226.057030541,266519.5967164503,1889578.8484363493,168491.0032318078,21872.791050923664,14686672.342536714,19138.390403517576,762492.5166948125
295255.6327453767,51179.03393182878,98992.68981230528,241458.5968258865,6085090.395787958,244034.9732377176,1333801.0727687827,234409.22079681497,3424.615339087996,16315713.382708946,10169.907570395291,724831.8159273416
278701.3071805297,50681.89636499247,95114.01187556775,258648.7045042752,6106558.237188204,525507.5728072395,778023.2971012159,179680.8245501363,9404.37146423942,17944754.42288118,13336.877626179064,776471.9919737413
285240.2441117414,50184.75879815616,91235.33393883024,249303.5641506858,5558021.6443569735,546724.6511361066,222245.521433649,6266197.684612917,20993.005263203057,8949390.587823821,16095.82003848368,748421.2636337385
264567.05954982084,49687.62123131985,87356.6560020927,176040.09166195203,5715714.870280729,421942.1973765662,1385519.6480334054,6178260.772780063,9530.71744767304,5023014.395513015,17922.3975151505,624884.3644206824
271672.1306492476,49190.48366448354,83477.97806535517,213288.39386198152,5770116.409885144,742844.0384076227,110657.10600173545,6806220.388899521,142068.99300775584,1096638.2032022076,109628.1718468114,570358.1770448099
213325.21940840984,48693.34609764723,79599.30012861764,347001.84489065246,6269517.585426018,763005.3645622014,166931.07757010305,7134328.942064645,133684.5130634402,1079962.911255577,60104.47382663228,619522.7782642822
316838.9336254493,48196.20853081092,75720.62219188013,50540.41907267094,5568208.749362819,530323.5086678806,150552.61846536485,6441536.944462555,216890.69506820984,1063287.6193089471,108155.74001549953,633852.4155925538
214201.5994390806,47699.070963974606,71841.9442551426,32103.89292522408,4726083.082268063,289394.0148425994,293450.6323180703,8251912.081417262,300096.87707297946,1046612.327362317,15646.40159345482,578238.3670065656
201655.5873695977,47201.93339713829,98345.54430874772,45503.1735932797,4337100.706766415,389057.9679938771,436348.64617077576,8226122.595391464,3001.253862320341,1029937.0354156868,23943.86338478383,648284.614324183
172054.00701159326,46704.79583030198,59980.00519821574,68987.818368496,4389901.203863679,1297681.2410879538,3537956.0946306195,8098547.11037787,11465.23693810826,1467482.6681789856,15645.825607110308,853625.0085762774
212683.1892379468,46207.65826346567,21614.46608768376,78043.71041899564,4246859.933509069,686349.6552450394,2687339.1878862577,7711533.359919404,55275.97397252787,1905028.3009422843,17908.7911503593,932755.6696734664
88665.53730598818,45710.52069662936,28002.65758011163,62056.681905597696,4545802.712328078,715335.9511256352,1836722.2811418965,10511847.687004397,48973.52149045888,542241.0356964966,17779.32688609736,1144204.0847838223
93253.39121428828,45213.383129793045,55503.26867984774,131792.5924972671,4869918.899066246,1573425.4656835666,986105.3743975348,12506419.178812364,63481.673108051735,1894461.098827084,16521.794957055547,1407758.59171503
73079.68248443912,44716.245562956734,5378900.019750224,306362.11384409963,4723650.263859409,2712121.0439821915,135488.46765317323,12884248.02784568,110800.64028465022,3246681.161957671,84294.39890326571,1673380.8252175297
61675.45994701763,44219.10799612042,26053.61323802596,204081.65101588657,4546546.746076949,1999823.247766288,779879.0700834355,4975239.594951384,48460.19360288368,4598901.225088257,30210.281182846,1715907.2440551352
72632.14645266415,43721.97042928411,47030.18632361767,122971.75341100764,3053952.431215425,564904.6938286062,1424269.6725136978,7559805.217104905,41814.50022628343,5951121.288218845,68327.25334454988,1834340.931233908
65201.73560617613,43224.8328624478,68006.7594092094,332191.85375838773,2332611.6473755324,266183.4755854406,139412.26021676595,7949063.612269249,67990.92881446818,4937227.287204294,85628.65683405627,1793819.23418698
73237.47433594883,42727.69529561149,88983.3324948011,1137201.5606886626,2143940.489042833,293041.9057557573,2697018.6286991774,8869873.957372064,63512.50576811524,434524.5961983748,168290.39596712432,1917778.358486316
67440.52931183435,42230.55772877517,5058.62984227922,149274.8371921839,2178405.4713678434,251557.2814216444,985558.688518102,2598295.2966007385,78185.17044298646,1119930.0574261858,591956.9161986088,1892115.2685733847
77284.94770763475,41733.42016193886,23293.348214760543,156685.05100555634,2379503.6009342694,247401.1385224532,606057.3101444189,300635.5430089772,66635.9416922285,1805335.5186539968,3941308.26989826,1857412.8815687385
86914.06993187142,41236.28259510255,41528.06658724187,163257.57992460713,2348125.2241897946,767610.4309539434,226555.9317707356,373588.78453927074,74163.5718433178,1141490.620099343,111742.1935925685,1590912.940924648
72240.59404799649,40739.14502826624,59762.7849597232,113009.80410629648,2503154.393246926,1382292.9877578728,1268385.045879634,390788.0949820333,76272.70669950749,477645.7215446888,193911.6124258362,1613784.859997773
75624.27462792718,40242.00746142993,77997.50333220452,155757.07390829,2260505.160479756,635934.0514478196,2310214.1599885323,377795.6390478642,55264.19038679709,453023.3272415308,52912.09193237233,2001873.1029117063
67633.75734330395,39744.86989459362,96232.22170468584,192311.15510322765,2119246.39516275,275406.7422536786,3352043.2740974305,416113.0491249791,56154.46194877325,416951.69539117935,5670106.149458579,1539259.092118527
68216.4026806367,39247.7323277573,114466.94007716716,192113.4178772027,1884385.636377629,117671.9464118209,3000044.358165426,418531.3301900689,53802.25935820065,280732.1992506825,6191485.589808638,1432950.0527710468
57802.1616627622,38750.594760921,103813.14589604312,110690.29728299125,1932970.7739057413,207951.92948858632,2648045.4422334223,466957.3545403977,58903.66895951664,144512.70311018566,4380238.6497369725,1466256.453924954
61531.63144531406,38253.45719408468,93159.35171491906,116248.53852643352,2007258.0513158129,909241.819367254,2296046.5263014184,442204.9173446858,75428.81420698225,2471184.070329556,11628.382049415615,1455210.1587847902
62121.35287178518,37756.31962724837,82505.55753379501,95921.91174902771,1921308.2448583464,130532.0496382334,1944047.610369414,355009.3340622171,71262.44060708745,4797855.437548927,61572.88779477724,1283042.2075006166
46984.28313425467,37259.18206041206,71851.76335267097,60386.14640400957,2145615.71376806,480065.8057986772,1557285.4771748926,312668.5164246915,54849.39225014373,361939.0882103227,32824.67155771641,1482210.7535336062
47922.06967306495,36762.04449357575,61197.96917154692,53601.73155174032,2660905.117126863,499044.19498743874,1170523.343980371,296797.78110008454,42714.54052933309,306051.6378854841,28319.62735250231,1659636.7475675044
28423.024166511223,36264.90692673944,50544.17499042287,39459.03530230952,2440480.2148308964,509636.4449481467,783761.2107858495,281107.3281166144,58207.830962861975,250164.18756064543,23814.583147288213,1666364.8183901396
27142.172128866863,35767.769359903126,39890.38080929882,32876.66404554914,2000386.056569635,814546.20359726,396999.077591328,235943.91758241583,72442.49790576544,194276.7372358068,12800.333165249542,1609800.3174303654
19661.515347401044,35270.631793066816,29236.586628174773,55516.752847692405,1911492.506732807,1122823.268740789,10236.944396806342,211299.09277933347,59655.7311338876,138389.2869109682,22530.00705290622,1449764.011870632
18163.377188526578,34773.4942262305,18582.792447050728,66254.36752411905,1732289.7711159096,297299.537428448,39307.37453559415,178040.99765077504,104186.31012558808,82501.83658612959,32259.680940562903,1241189.929783141
18095.302069502835,34276.356659394194,7928.998265926668,274635.03867840004,1937179.865322461,273225.8899488464,68377.80467438196,218605.6052131961,90700.12533187108,211193.63192555035,41989.354828219584,1185009.2994481025
27286.939555983536,33779.21909255788,7047.446267332821,110536.9439780781,1916000.048085184,798464.4420262531,97448.23481316977,172306.90524366594,113943.97794573658,339885.42726497113,68621.80489790885,1122439.9444305496
20019.653071339948,33282.081525721565,6165.894268738973,120203.43751219656,1950703.0268468023,1092355.6817296792,126518.66495195756,257544.0406617143,132723.24786855327,468577.2226043919,95254.2549675981,1106616.4034899336
15044.954275988164,32784.943958885255,5284.342270145125,,1895325.2008112408,1386436.4504781046,155589.09509074537,267609.5787428553,124333.7333461654,597269.0179438127,121886.70503728736,1011420.898368452
6049.744355533075,32287.806392048944,4402.790271551277,,1879854.342795645,417371.77391468,184659.5252295332,235031.94975634167,183611.0154180468,725960.8132832334,148519.15510697663,1061990.8653427723
36465.8033106655,31790.66882521264,3521.23827295743,,1800927.4913036644,276855.2394361158,215478.9177494381,309080.9095510644,243760.3936718268,854652.6086226542,226695.33357051428,1010296.71241782
36228.08239272969,31293.53125837632,2639.6862743635834,,1682290.6119477593,307845.07165518287,246298.310269343,392507.36526514665,146572.2315771294,983344.403962075,304871.51203405194,944339.1919009394
30741.577093965137,30796.393691540008,16281.546393194443,,1487292.2014703776,158199.8766297682,856546.370429044,429310.3751634365,132925.57528231418,1112036.1993014957,336605.4976558066,856142.3535529361
32592.817977200863,30299.256124703697,29923.406512025307,,1392050.048751657,72229.47251736575,1466794.430588745,336540.74966279033,338536.2597157347,1240727.9946409166,300669.05777621275,785505.624702078
40162.6769076868,29802.118557867387,43565.266630856175,,1281721.62568387,111876.26339865384,2077042.490748446,368470.6052815438,198143.1813451287,1369419.7899803373,264732.6178966189,815600.4781626349
25470.98701184586,29304.98099103108,220469.59692768345,,1358697.9430788977,128397.02264965315,466680.5549071456,552977.7111738797,195054.83398011347,1498111.5853197582,121653.66498267929,683509.1535805913
5924.643620508879,28807.84342419476,253021.30753953828,,1340970.389085425,103893.5610144295,700038.506986693,668459.6109826616,191213.88316388417,1626803.3806591788,104937.98586791725,857414.5442042927
23934.99816982265,28310.70585735845,285573.0181513931,,1356407.5064475387,200024.129163978,901951.4436420692,634731.353677185,228800.97467772968,1755495.1759985995,379490.7123806708,876833.3347663056
19792.0394562902,27813.56829052214,318124.728763248,,1323749.0102559114,168110.84833889513,898006.6269572406,571109.1115551231,31546.823392505303,1884186.9713380204,98204.56033612524,885086.9475041797
18540.69523942807,27316.43072368583,350676.43937510275,,1318797.8840229404,101923.36336560876,894061.810272412,299527.3805277381,10552.27475751718,2012878.7666774413,178941.16360162955,857866.9065655761
25623.58870073326,26819.293156849515,383228.1499869576,,1219458.4644029066,99145.44471826102,890116.9935875833,183446.17882148564,218667.3019808284,2141570.562016862,129569.32171813949,868799.4094575003
25315.15090861871,26322.155590013204,415779.8605988124,,1282565.2563732744,82991.17457605773,886172.1769027547,124165.77887955976,311423.62141578,62109.07261215458,3149958.3817823115,826902.3246958968
28323.97827631729,25825.018023176894,398092.848551057,,1305728.1858964486,132551.73213077258,882227.3602179261,55734.05251878646,337359.2769587608,501360.176946432,5782168.583205681,977313.4148016092
26392.58170721253,25327.880456340583,1363574.9159560218,,1402350.7231485914,117079.44796002794,878282.5435330975,39751.02098459024,118662.90195832391,940611.2812807094,117207.91951251168,891262.327088709
26065.85634436455,24830.74288950427,138644.26496009223,,1442269.64617746,161789.51744204658,874337.7268482689,32760.346704555235,91221.7969854529,1379862.3856149868,66467.18718055362,744430.376895916
31818.15401524309,24333.60532266796,35481.08492246088,,1656141.182182112,108191.4648866447,870392.9101634402,49197.54751359064,117986.50141362724,1819113.4899492643,78598.33132150382,757760.3644207409
34127.53821334716,23836.467755831647,2115630.0100822565,,1800201.0321314256,165029.68812428313,866448.0934786116,21392.629553123286,41995.69051524305,2258364.594283542,130588.30253532834,830563.413487091
31582.86785983946,23339.330188995336,868949.0716672929,,1693734.902542225,195885.74555581904,862503.276793783,22959.74986280979,8031.636922859892,2697615.698617819,110299.90220446476,792922.6825504134
34211.79093424654,22842.192622159026,5683.878308106676,,1633923.7506448575,183938.58459514545,858558.4601089543,157239.19120717133,11416.515974956885,3136866.802952097,92257.34496852692,824283.5326365796
34922.50436033506,22345.05505532271,107592.19842067214,,1588617.6642744706,157043.7116667241,854613.6434241257,317813.04430378013,6538.982652367041,3576117.9072863744,56492.85063989092,809537.6848124502
36285.290439608,21847.9174884864,209500.5185332376,,1554378.6990676173,162958.85774472207,850668.826739297,399270.5188410019,8683.98146758371,4015369.011620652,121505.91263195088,892429.774343334
38104.0498164449,21350.77992165009,311408.83864580304,,1568201.0821458087,157905.7239921075,846724.0100544684,444459.4813983828,9014.2900438267,2397577.4747012947,53864.93896167491,875281.500858622
41995.61052136161,20853.64235481377,223444.46606444288,,1453080.020834249,209064.0700841481,842779.1933696398,419908.4867654976,9670.014318208285,779785.9377819377,102786.73983214858,950458.0873954898
57071.471811481446,20356.504787977465,115535.42963340016,,1309660.2516854538,179407.56469527126,838834.3766848112,449830.1584010129,12286.206011708971,3067446.957221561,110499.76289915528,923247.1730618904
47552.44889243573,19859.36722114116,7626.39320235747,,1204758.294193427,133796.62063639404,834889.5599999826,428038.3906138408,25061.2844529426,5355107.976661184,78241.57326528603,859877.5614162108
51212.59244487343,19362.229654304843,3919.761439115066,,1254409.7048092475,208386.12850273104,830944.7433151539,483536.2861846141,110870.3784077594,7642768.996100807,106261.532963716,746433.827376077
62447.51979686992,18865.092087468533,6870.024206633681,,757840.9824241495,180312.98024368208,826999.9266303253,491904.368893077,267328.6620587128,98893.39370107096,134281.49266214593,899403.2624868095
47427.80331165793,18367.954520632225,20512.3077196376,,973482.2832570968,190332.99826272696,823055.1099454967,495013.7250091816,244733.6268344159,25328.6905890312,187072.75324289675,829731.1004747732
34740.11275683233,17870.81695379591,34154.59123264152,,1219208.485013357,278864.9062514268,819110.293260668,439648.6604214928,199663.50173740173,16041.1603283244,254637.2484589773,838655.1221194916
30469.49620796224,17373.679386959593,47796.87474564544,,1028170.0027451488,274725.1786026765,815165.4765758394,377768.6404353043,82239.46109766384,350549.7404508209,270144.2691435451,817432.7482155657
28577.771761817257,16876.541820123282,263448.8521545923,,634314.5430116073,366153.7461151844,811220.6598910107,381875.1572153365,67402.5000190955,14839.292622907593,619285.5818879631,910585.9920561246
30882.288790455204,16379.404253286972,479100.8295635391,,154294.60331697325,282371.27939114626,807275.8432061821,486368.4092188534,296489.60917342344,44080.5274237641,217898.5803755321,798821.7970399924
39444.440693378725,15882.26668645066,694752.806972486,,,351069.93909047666,803331.0265213535,678428.5552482655,420863.8665520258,35880.66497809739,224863.2604320224,622422.564796159
32028.44435629362,65440.34415193435,910404.7843814328,,,242597.8849903123,1928930.653221968,1084241.6736455313,210019.73939375745,60034.04969732459,71201.00972996627,645940.6349662504
23442.97094233342,114998.42161741803,1126056.7617903796,,,305809.5907165071,3054530.279922582,1511479.6363956477,84949.37258079297,58224.96233799271,59511.29659777359,825411.3561151418
17704.0056315982,380774.9949274647,1341708.7391993264,,,364805.0582450677,4180129.906623196,1801712.9362666053,53085.6806472775,43109.69938131171,54807.73728015099,733017.9667933551
17714.212528966687,200686.1600802738,3511917.038012026,,,334434.17659700697,5305729.533323811,2096696.0067300904,21221.988713762028,27926.053027297607,172070.9092425462,736429.6896230057
29802.19659252712,20597.32523308291,2643552.083494501,,,334337.81745600153,6431329.160024426,2089304.3079893887,139119.73985787685,31592.64507003696,73008.09363813103,849039.6261423667
84957.21812424705,19308.131803672164,1775187.1289769765,,,329375.6320165304,6167948.240530022,2253636.6077391324,245852.3515272672,45306.2652283106,62824.05321461464,698764.1261861753
84284.23282497261,18018.93837426141,906822.1744594512,,,238076.8927648656,5904567.32103562,2287541.263125742,247934.78819957023,59019.88538658425,12194.102032253832,619176.7935083495
79404.60692198487,16729.744944850667,38457.21994192644,,,260807.07691327148,5641186.401541216,2688475.0010430454,202315.09868816927,20439.66658113929,109226.06957968327,579034.4644886901
333565.25122952,15440.551515439922,17291.561975888497,,,232188.7283598936,5377805.482046813,3058629.2522984417,55407.27522581281,48776.3479911987,363086.04134243535,432299.2761262412
3879418.992760102,14151.358086029177,45790.90851556119,,,218316.29994246192,5114424.562552409,2567074.325386344,42619.54552795036,37122.95714580138,380462.9003479056,515088.73026792577
555534.4942875804,12862.164656618428,17376.562169919067,,,195228.0433988647,4851043.643058006,2648526.5121832066,73708.35155149516,45324.60722109909,64975.56717824688,526429.9280977651
626904.2027248759,11572.97122720768,24635.06370104462,,,220500.7055154308,4587662.723563603,2395003.9588213246,88824.4679733129,41664.56730253172,79547.54120156102,515722.4521961251
