Energy_Mean,Energy_Mean.1,Energy_Mean.2,Energy_Mean.3,Energy_Mean.4,Energy_Mean.5,Energy_Mean.6,Energy_Mean.7,Energy_Mean.8,Energy_Mean.9,Energy_Mean.10,Energy_Mean
43794.97326203209,314954.54545454547,45054.28571428571,9167778.181818182,40055.55555555556,286031.8181818182,2070300.0,57008.05785123967,294030.0,360340.0,201852.1724137931,2058445.9286842104
67460.16806722688,303022.7272727273,51449.04761904762,4656464.090909091,42711.1111111111,322764.90909090906,3486910.0,66986.57620041753,775966.6666666666,324782.22222222225,656184.5294117647,1909190.3517005008
107897.3640167364,291090.90909090906,57843.80952380952,145150.0,45366.66666666666,359498.0,4903520.0,70522.74703557312,82731.42857142857,289224.44444444444,154084.16666666666,2223177.2152420185
67409.78260869565,279159.09090909094,64238.57142857142,24666333.33333333,47360.86956521739,530500.0,11005.245901639344,73106.55105973025,2390.0,253666.66666666663,60491.42857142857,2368490.7638303847
53745.94005449591,267227.2727272727,70633.33333333333,19692608.0,63793.27122153209,57900.0,3361352.62295082,107298.38235294116,1361260.0,336183.3333333333,39042.857142857145,1931181.6673404565
165723.5294117647,255295.45454545453,125920.0,19752673.111111112,80225.67287784678,688595.6521739131,6711700.0,96977.4886877828,2016457.142857143,418700.0,507827.5,1918158.9987900783
112052.14285714286,243363.63636363635,181206.66666666663,40100.0,96658.07453416148,922645.7142857144,4027760.810810811,83288.13559322034,291457.14285714284,443641.6666666667,69163.29113924051,2150730.9192348565
956130.7692307692,231431.8181818181,236493.3333333333,21218833.33333333,113090.47619047618,147850.0,1343821.6216216215,65874.98461538462,2520880.0,468583.3333333333,59305.756097560974,2118620.518409426
165015.54054054053,219500.0,291780.0,1003745.5555555556,318446.6666666667,109150.0,24180.434782608696,100229.81233243967,814555.0,493525.0,60741.62234042553,2430241.0372717106
64100.41095890411,3195000.0,347066.6666666666,747592.0588235294,114350.0,198883.3333333333,324118.75,268252.7083333333,313190.0,518466.6666666667,79051.16666666667,2410036.4655363066
133944.59239130435,3035905.263157895,402353.3333333333,2785712.727272727,129450.0,288616.6666666666,43200.0,91212.55913978496,294340.0,543408.3333333334,105609.09090909093,2377259.497825227
111925.63451776648,2876810.5263157897,457640.0,185315.0,440414.28571428574,378350.0,414700.0,98641.56542056074,231058.75,568350.0,960414.2857142856,2371589.589017589
111863.15555555555,2717715.7894736845,512926.6666666666,9667105.88235294,1980801.224489796,2376333.333333333,97044.0,59859.73429951691,216862.0,593291.6666666667,185500.0,2783957.58210376
212874.8670212766,2558621.052631579,568213.3333333334,638780.0,95811.66666666669,776581.1627906977,116500.0,89226.2425447316,1369000.0,618233.3333333334,1108624.0,2669281.8374730023
306907.9954827781,2399526.3157894737,623500.0,7693053.5,83227.5,123075.9595959596,57536.66666666666,107955.26315789472,52440.0,643175.0,100157.85416666669,3159986.113974232
354652.7292965272,2240431.5789473685,763766.6666666666,3231196.620111732,19300.0,112586.7741935484,39617.77777777777,155080.72289156626,307912.5,668116.6666666667,522683.5,3301495.967121902
293899.4515181195,2081336.8421052631,679738.1481481481,152129.03605313093,845720.0,183697.67441860464,21698.888888888883,174278.77952755906,167900.0,693058.3333333334,1065087.9545454546,2768593.034330011
231626.0383004189,1922242.105263158,595709.6296296297,724549.3622754491,1995675.0,76636.28125,3780.0,122257.94549266247,516383.3333333333,718000.0,162036.11111111112,2349270.2094090646
173643.28820960698,1763147.3684210528,511681.1111111111,103531.23,67133.33333333333,9940704.111111112,62340.07894736842,107430.679245283,574008.75,362235.0,25312.5,2198065.33126935
164522.8090349076,1604052.6315789474,427652.5925925926,180038.88725490196,2100960.0,3294064.516129032,120900.15789473684,90101.64251207728,212059.0909090909,6470.0,34357.0253164557,2388495.5540865385
179103.7896187414,1444957.8947368425,343624.07407407404,708282.4066666666,3344659.192825112,3721333.3333333335,177716.79824561405,85539.31666666667,102913.0,534773.0,37864.85148514852,2057961.9853355887
95579.8548879837,1285863.157894737,259595.5555555556,2554566.324561404,3528720.64777328,1451820.0442307692,234533.43859649124,93988.17829457363,3187873.75,1063076.0,38613.93548387097,2013300.25446898
147206.2244478685,1126768.4210526317,175567.03703703708,1759098.4476190477,3752836.4944649446,3885294.7465437786,291350.0789473684,77748.53503184713,31850.0,1591379.0,85785.71428571429,1682752.7779805353
216449.61552958915,967673.6842105264,91538.51851851854,217886.3571428572,3449381.9728915663,6022886.321656051,348166.7192982456,378824.8259860789,2230453.888888889,2119682.0,15665.245901639344,1417349.754098361
231488.6339421613,808578.9473684211,7510.0,285838.19756838906,3158722.6272352133,11301239.815668205,404983.3596491228,59966.328125,226979.0909090909,2647985.0,80944.70588235294,1707223.6763550667
173569.1838790932,649484.210526316,15249.444444444443,647542.0,4845201.292200233,7970414.234016888,461800.0,190304.17457305503,83763.10344827586,3176288.0,12413.119266055046,1523603.764561619
271362.47112462006,490389.4736842108,22988.88888888889,233938.5285714286,6263705.286849073,5733834.434426229,415262.5,77743.85487528345,63895.8203125,3704591.0,14094.444444444443,1504926.7239548774
276789.1534713764,331294.73684210563,30728.33333333333,510257.3928571429,5643615.975206612,3360972.453351762,368725.0,253058.4090909091,41053.75,4232894.0,62851.07142857143,1420267.3120425816
265893.0560806553,172200.0,38467.77777777778,112308.96333333332,5366512.4897314375,2385129.8905908098,322187.5,234153.17021276595,52633.84615384616,4761197.0,35462.35294117647,1294163.7569060773
336317.37103791174,161859.0909090909,46207.22222222222,347885.20175438595,5233646.246290801,251136.11111111112,275650.0,2734670.588235294,134955.22727272726,5289500.0,2665657.9166666665,1121268.0562200956
400255.43235704326,151518.18181818182,53946.66666666666,654743.5371179039,5016121.040356083,266875.786163522,808677.2727272727,1923334.6153846155,218378.16513761468,2074000.0,1364047.0,1334980.738031915
395777.64248704666,141177.27272727274,61686.11111111111,14444401.714285716,5085925.376282782,340776.78571428574,1341704.5454545454,8356583.571428572,137016.1736334405,1510000.0,16607.6404494382,1439445.5828151498
398536.4976958525,130836.36363636365,69425.55555555556,248175.1219512195,5900673.71788149,81412.0,1874731.818181818,435342.2222222223,129629.33333333331,17338000.0,17006.41148325359,1606435.2798894264
400401.58192090393,120495.45454545456,77165.0,140739.5,5622075.892583121,947557.4166666666,2407759.090909091,1671095.744680851,112782.18421052632,8683777.5,22617.095588235294,1456346.1777173914
578427.9210925645,110154.54545454546,84904.44444444444,382644.0404040404,6060667.943093386,149188.01315789475,2940786.363636364,953970.5405405406,133843.83333333334,29555.0,19573.20512820513,1428281.4034595606
604556.7415730337,99813.63636363635,92643.88888888888,241141.4583333333,6655921.54092364,320647.4213836478,3473813.636363636,224113.3333333333,116458.60759493672,4172027.272727273,20481.904761904763,1400301.085253456
534530.1247771836,89472.72727272728,100383.33333333331,267856.1190168176,6353628.344562079,280078.5714285714,4006840.909090909,1167040.0,41706.42857142857,8314499.545454546,24656.490384615383,1404117.1941964286
459724.9421487603,79131.81818181819,108122.77777777778,551912.9408502773,6108032.945812807,448628.921095008,4539868.181818182,1713579.9342105263,319031.6666666667,12456971.818181818,245054.7326203209,1272315.3542510122
466727.02746365103,68790.9090909091,115862.22222222222,595673.2110091744,7566651.485507246,308736.86845168803,5072895.454545454,2260119.8684210526,83700.0,16599444.090909092,69082.38095238095,1274387.6776347165
407309.8447204969,58450.0,123601.66666666669,410506.55315145815,8584953.835933806,304217.5577557756,5605922.727272727,1826202.0536585369,55329.333333333336,20741916.363636363,41910.0,1208935.4462242562
383611.520661157,57968.81578947369,131341.11111111112,354578.872659176,9524642.587816808,189450.72620215896,6138950.0,1820775.7777777773,218147.2727272728,24884388.63636364,10034.444444444443,982825.5055578428
360621.31623931625,57487.63157894737,139080.55555555556,481420.6719492868,9498725.727912089,254234.83870967745,5159362.5,602806.8421052631,44280.0,29026860.90909091,100639.14285714286,928571.1863769328
326180.0,57006.44736842105,146820.0,271063.4126984127,7412692.75604053,286655.97240865027,4179775.0,289871.2745098039,130386.66666666669,33169333.181818184,33290.769230769234,976895.3459645668
314669.0355329949,56525.26315789474,139304.8148148148,379987.6623821765,6200030.055859375,283715.8721704394,3200187.5,446854.28571428574,29321.25,37311805.45454545,22292.941176470587,1097527.6428175264
304345.871559633,56044.07894736842,131789.62962962964,305601.9408071749,6613764.551845343,264949.22633002704,2220600.0,302925.0,3600.0,41454277.72727273,10898.97435897436,984853.752405388
292657.7834394904,55562.89473684211,124274.44444444444,309895.65502555366,6579766.302712161,560006.7696390658,1241012.5,351433.3333333333,9860.0,45596750.0,14165.96153846154,1000366.4508801816
304576.1034047919,55081.71052631579,116759.25925925926,295348.1787330317,5983476.368089887,578549.8791540785,261425.0,8024000.0,24670.0,11777000.0,18399.23076923077,1006378.3483146068
286155.6687116564,54600.52631578947,109244.07407407407,207862.6844484629,6193978.933070866,557332.8448979591,2058750.0,6375000.0,11040.46511627907,6469750.0,21418.214285714286,845916.7548417572
307765.0477489768,54119.34210526316,101728.88888888888,281811.62674418604,6165652.698026618,921348.68338558,110666.66666666669,8009545.454545454,146700.0,1162500.0,148625.61643835617,804253.5955972279
231663.97014925373,53638.15789473684,94213.7037037037,521055.0989010989,6752637.413002807,933684.6428571428,273278.72340425535,8166803.571428572,412384.28571428574,1132500.0,100727.96296296296,888843.1101190476
364491.9891500904,53156.97368421053,86698.51851851851,93219.28634361232,6356874.765986394,704825.0487804879,151000.0,7447935.0,476987.1428571429,1102500.0,158407.3015873016,930233.0760810073
250516.44028103043,52675.78947368421,79183.33333333333,39905.23364485981,5391822.895053167,346751.19624819624,459772.5,8353157.894736842,541590.0,1072500.0,19054.25,916056.046511628
250986.6169154229,52194.60526315789,115900.0,49149.79865771812,4918643.748244735,615972.5483304042,768545.0,8271111.111111111,3059.0,1042500.0,56378.602150537634,988861.9345106696
250854.83870967745,51713.42105263158,71327.98245614035,71845.97137014315,4881793.478692353,1576800.7822410148,5072666.666666667,8404613.57142857,14552.533333333333,2002250.0,16716.024844720498,1202357.8873835732
314356.4165497896,51232.23684210527,26755.964912280702,82871.43459915611,4815204.057638889,881024.7213438735,3838375.0,8029611.111111111,66457.14285714286,2962000.0,23456.28048780488,1304799.1521197008
123673.92156862744,50751.05263157895,28205.35714285714,97676.16302521007,5001945.449912126,820364.9745762711,2604083.333333333,10779825.0,63365.0,582500.0,21591.495327102803,1500690.1797752809
128543.9393939394,50269.86842105263,56700.0,226370.4255319149,5458480.389665654,2345737.984,1369791.666666667,12742111.111111112,78722.22222222222,4963119.230769231,20326.533333333333,1721981.9064493268
81941.05651105651,49788.68421052632,14522733.333333334,382218.8888888889,5380380.45211343,3172543.367003367,135500.0,12963809.523809524,112575.0,9343738.461538462,205451.66666666663,2041868.6644682605
67039.91683991684,49307.5,34730.0,284604.88524590165,4951152.044481982,2707808.731241473,926500.0,6360600.0,58649.782608695656,13724357.692307692,38069.67741935484,2089303.439282804
100691.45299145298,48826.31578947369,54870.0,173714.6850393701,3352398.211908932,738770.1605136436,1717500.0,8265866.666666667,54072.22222222222,18104976.923076924,70000.0,2141890.5198019804
77720.1581027668,48345.13157894737,75010.0,381559.375,2588145.9471613267,273591.8357487923,144800.0,9796272.0,77032.14285714286,13184000.0,86477.4647887324,2140137.7014419
85296.33967789165,47863.94736842105,95150.0,1842892.0,2487383.9285714286,303741.6666666667,4782800.0,11100756.153846154,66769.2817679558,503800.0,242350.0,2271547.920072661
92677.64705882352,47382.76315789473,5106.666666666667,308156.6666666667,2361809.43552702,259150.5376344086,1412300.0,4675900.0,79282.11480362537,1180233.3333333335,625561.0714285715,2149784.1812136327
81834.21985815602,46901.57894736842,27213.88888888889,396933.0208333333,2607418.380902958,250275.3623188405,880933.3333333334,373838.2142857143,74344.01869158879,1856666.6666666667,5876309.090909091,2189756.8945634267
92662.34652114596,46420.39473684211,49321.11111111111,221218.18181818185,2576010.204510508,789000.0,349566.6666666667,391318.3252427185,74950.625,1171083.3333333335,147850.0,1888991.5515653773
79717.62237762238,45939.21052631579,71428.33333333334,120915.25423728811,2767904.088235294,3712330.7407407407,1581377.777777778,408456.038961039,81516.90476190476,485500.0,1123474.0,1916882.6996805111
84663.84810126582,45458.02631578947,93535.55555555556,166693.04347826086,2558793.2735893787,733067.3170731707,2813188.888888889,436533.8067061144,58062.995391705066,597800.0,78950.0,2265923.5761589403
78023.22121604139,44976.84210526316,115642.77777777778,204978.2608695652,2382108.081043316,328700.0,4045000.0,429682.8070175439,56543.81212121212,680066.6666666666,7159523.529411765,1904508.6206896552
77198.49415204678,44495.65789473684,137750.0,224049.6836734693,2082962.606609808,119946.15384615384,3597500.0,421986.7716535433,54256.82080924856,417233.3333333333,6423864.502923977,1826330.949852508
66017.38922155689,44014.47368421053,124791.0,135154.04825737266,2133043.3300918425,351635.50505050505,3150000.0,479059.82791587,59101.5611814346,154400.0,4989199.565217392,1841757.092074592
73635.22727272728,43533.28947368421,111832.0,129885.19287833828,2210395.199092456,1304816.9541284405,2702500.0,466703.2578397213,75852.03389830509,5667033.333333333,16565.0,1823222.4851963744
71839.27068723703,43052.10526315789,98873.0,102671.28919860628,2182807.6053921566,190302.9525222552,2255000.0,400577.536231884,71637.7,11179666.666666666,136383.33333333334,1607670.6779661018
57565.20678685048,42570.92105263158,85914.0,70847.86666666667,2465219.746031746,837382.0289855072,1806799.0,346274.98007968126,75012.64864864865,549250.0,33300.0,1792044.4842105263
60665.09138381201,42089.73684210527,72955.0,126355.54966887416,3145595.070593525,623896.5727848101,1358598.0,336854.29824561405,43211.709844559584,460496.6666666666,28800.0,1933410.6290672447
34321.11366245695,41608.55263157895,59996.0,99123.78289473684,2891099.640276086,526592.6869158879,910397.0,319110.8512931034,58753.08641975309,371743.3333333333,24300.0,1964091.9530355097
32298.39145106861,41127.36842105263,47037.0,43945.16393442623,2375830.234904558,1007494.9306930694,462196.0,265502.3408845739,91749.46987951807,282990.0,13900.0,1887649.561354803
24769.05797101449,40646.18421052632,34078.0,62953.39074074074,2262817.6268596705,1593584.463414634,13995.0,236795.8127018299,84981.82231404958,194236.66666666663,24033.333333333336,1675906.724915445
23829.921875,40165.0,21119.0,261338.13186813187,1942196.0744336569,432938.6645962733,42454.16666666667,212143.94736842104,108564.73484848483,105483.33333333331,34166.66666666667,1456856.8850512682
23191.34259259259,39683.81578947368,8160.0,619412.0359281438,2097283.268069897,443016.6243654823,70913.33333333334,245685.4346590909,94078.9467005076,286698.95833333326,44300.0,1415429.9580052493
29822.62350936968,39202.631578947374,7241.666666666667,156399.01734104045,2115889.346414073,1075988.7420042644,99372.5,203540.6690140845,117957.62484774664,467914.58333333326,119802.5,1343275.9006928406
26181.5,38721.44736842105,6323.333333333333,256927.56578947368,2091728.5265981224,1281035.1854304636,127831.66666666669,290401.73529411765,133983.6661911555,649130.2083333333,195305.0,1314462.0723047126
25256.0,38240.26315789473,5405.0,,2075330.77984304,1457635.4813895782,156290.83333333334,300728.6206896552,128698.17767653758,830345.8333333333,270807.5,1190110.8611491108
8919.791666666666,37759.07894736842,4486.666666666666,,2055152.8664233573,522944.7803030303,184750.0,297840.3603603604,213957.14285714287,1011561.4583333333,346310.0,1253551.9934795494
50126.66666666666,37277.89473684211,3568.333333333333,,1965129.9266759777,328931.95070422534,215589.2857142857,375470.2065217392,353146.0101010101,1192777.083333333,333859.5454545454,1179087.9429097606
52504.61538461538,36796.71052631579,2650.0,,1890001.4911598305,425435.9451219512,246428.57142857145,432675.9786729858,205935.2295918368,1373992.708333333,321409.0909090909,1131057.6331811263
42281.5,36315.52631578947,20840.0,,1628990.4921520753,260985.52032520325,1172619.0476190476,472376.0453400504,251756.26755852843,1555208.333333333,338666.6666666667,1054489.2297297297
64231.0,35834.34210526316,39030.0,,1495578.7670580768,111421.19383259912,2098809.523809524,420263.1451612903,562402.5939849624,1736423.958333333,302833.3333333334,974831.1080523056
55873.63636363636,35353.15789473684,57220.0,,1384506.9063694268,172103.76012965964,3025000.0,444368.79562043794,299538.4768211921,1917639.583333333,267000.0,994797.8713968956
40334.21052631579,34871.97368421053,315900.0,,1449641.479259732,225675.06393861893,490372.7848101266,647972.903654485,294273.9087947883,2098855.208333333,216318.3333333333,850395.3006681515
6340.666666666667,34390.78947368421,338472.22222222225,,1442286.845490478,152904.19871794872,700849.3975903614,707814.6951219512,290154.0378378378,2280070.833333333,139133.33333333334,1067961.7619926198
33743.055555555555,33909.60526315789,361044.4444444445,,1445743.968987133,373538.4209726444,906986.6666666666,678935.2886836028,439723.55102040817,2461286.458333333,523466.6666666667,1125495.105820106
23246.805555555555,33428.42105263158,383616.6666666666,,1433191.9980916032,294095.3944020356,904147.2,612089.3730407524,96808.27536231883,2642502.083333333,131662.5,1052403.7049742711
25569.17098445596,32947.23684210527,406188.8888888889,,1436600.5695739014,155409.34244080147,901307.7333333332,425958.3164556962,21180.95180722892,2823717.708333333,221070.0,1006719.273875296
28172.93269230769,32466.052631578947,428761.1111111111,,1351444.283069573,120620.03738317757,898468.2666666666,294756.91633466136,350055.2631578947,3004933.333333333,150525.0,1081479.4876203577
26581.44808743169,31984.86842105264,451333.3333333333,,1367997.679680295,98131.72652218782,895628.7999999999,243343.34059945503,319523.0337078652,87530.0,15477190.714285716,1064519.1976840363
28705.41237113402,31503.68421052632,539100.0,,1398327.2142203234,242633.24459234608,892789.3333333333,113167.29411764706,343835.2551020408,1054697.037037037,19652310.52631579,1173750.4315352696
26927.769784172662,31022.5,3511138.461538461,,1515318.1568873548,151185.23017902812,889949.8666666666,70388.71022727272,126071.02803738318,2021864.0740740744,149100.0,1086956.828087167
26185.714285714286,30541.315789473683,326531.5,,1523145.276012824,172331.98871650212,887110.4,60190.26808510639,102234.79365079364,2989031.111111111,101112.5,954922.2976098688
32062.17948717949,30060.13157894737,37428.08,,1782572.7258551307,132495.4035433071,884270.9333333333,81630.2258064516,121273.29411764706,3956198.148148148,101725.0,943909.9134199134
35211.37299771167,29578.947368421053,11401751.42857143,,1966731.1828703703,181982.31595092025,881431.4666666667,40346.27348066298,74773.33333333333,4923365.185185186,176404.2857142857,980383.7910247823
31891.04938271605,29097.763157894737,2351662.0,,1834444.8247697528,311972.47005988023,878592.0,47174.97816593887,11197.658227848102,5890532.222222222,152060.0,962263.7433962264
34904.32276657061,28616.57894736842,6070.0,,1803388.681439228,292221.76470588235,875752.5333333333,222710.8030973452,16016.08,6857699.259259259,138354.2857142857,980121.9213649852
38010.551558753,28135.394736842107,145268.8888888889,,1783626.5433575397,164668.22289156626,872913.0666666667,375869.55090390105,6706.862745098039,7824866.296296297,63950.0,965601.6478555304
37004.19230769231,27654.21052631579,284467.7777777778,,1734347.25139434,188003.9659685864,870073.6,447161.2438611346,8942.764227642276,8792033.333333334,190500.0,1055393.0015797787
38181.86666666667,27173.02631578948,423666.6666666667,,1713345.3979802143,162099.46688206785,867234.1333333333,493276.9811183733,9187.83439490446,4808516.666666667,105338.88888888888,1013986.790513834
42622.55639097744,26691.84210526316,381795.0,,1622101.0642271775,278915.7915057915,864394.6666666666,519280.69537199766,9845.096153846154,825000.0,169640.0,1099982.001601281
59829.125,26210.657894736843,196247.5,,1551081.815981992,198371.4335060449,861555.2,522826.5012903226,20660.0,9027302.82051282,175714.2857142857,1051317.3697916667
48797.44680851064,25729.473684210527,10700.0,,1470048.1097902097,159119.5988258317,858715.7333333333,515482.9130672499,49890.0,17229605.64102564,152345.0,995958.385794996
52592.70769230769,25248.289473684214,4239.285714285715,,1563119.9510314248,244868.0187416332,855876.2666666666,546659.342517558,166626.47619047618,25431908.46153846,204055.8333333333,895452.6353503185
63343.52441613588,24767.105263157893,7174.285714285715,,1112476.83733464,299593.8061465721,853036.8,547719.9406559084,287863.9160839161,169230.0,255766.66666666663,1023946.622625929
49711.47902869757,24285.92105263158,23849.52380952381,,1356155.8319477434,220834.8328690808,850197.3333333334,552020.6465953855,268527.5939849624,28456.666666666668,266900.0,948529.7167630058
34797.51295336788,23804.736842105267,40524.76190476191,,1591885.2747911755,310267.01468189235,847357.8666666667,467481.6757907543,237179.4716981132,20495.0,379450.0,948300.5673758864
30705.98752598753,23323.552631578947,57200.0,,1417628.3604263824,324910.313111546,844518.4,411296.5863213812,140916.22093023255,506050.0,546034.0,931154.9545829892
28825.407854984893,22842.36842105264,559403.3333333333,,1102924.243533759,477968.111988514,841678.9333333333,420182.226609442,139485.2380952381,20835.0,622000.0,1025695.55704698
31838.607594936708,22361.18421052632,1061606.6666666665,,546661.5,320766.4826498423,838839.4666666667,545044.9540781357,296968.08510638296,68166.25,316950.0,907680.0417710944
43741.66666666666,21880.0,1563810.0,,,402239.4563758389,836000.0,846177.2559429477,462098.1818181818,67102.85714285714,378845.0,768727.6550249466
38450.0,80523.33333333333,2066013.3333333333,,,292430.1834430856,2801700.0,1167023.1111731844,279075.0,66290.90909090909,170506.0,815218.3048689138
39578.57142857143,139166.66666666666,2568216.6666666665,,,371969.1349721707,4767400.0,1586500.4524147727,105150.0,59208.125,123773.75,953830.0151515153
17966.666666666668,433228.1632653061,3070420.0,,,404108.8422818792,6733100.0,1894212.085738069,66310.0,45220.0,115426.15384615384,837386.110137672
18000.0,227924.08163265305,6142050.0,,,373162.51549586776,8698800.0,2221661.5574456947,27470.0,30671.42857142857,474216.25,849247.6287645975
32858.333333333336,22620.0,4620047.5,,,367501.6230646023,10664500.0,2203211.345099035,172530.8,36000.0,154095.45454545456,972155.0725440806
100785.71428571428,21195.23809523809,3098045.0,,,369349.93636833935,10223440.25974026,2382208.702077922,269825.25,49100.0,152610.0,822665.7777777778
104541.66666666669,19770.47619047619,1576042.5,,,267064.8244013683,9782380.51948052,2428512.3607068607,279230.652173913,62200.0,43646.66666666666,787662.8217665615
100283.33333333331,18345.714285714286,54040.0,,,291523.9770425388,9341320.779220778,2866250.328985507,263990.9433962264,24965.0,235947.5,855041.2837338262
1048763.6363636365,16920.95238095238,18000.0,,,262080.65217391303,8900261.038961038,3250817.062108811,93650.5,49700.0,520240.0,544946.8142389526
6806059.0,15496.190476190475,345191.8181818182,,,238125.60181680543,8459201.298701297,2822565.4260869566,76571.53846153847,38791.5,1110540.0,701395.4325177585
1160080.0,14071.42857142857,20676.666666666668,,,217316.314863103,8018141.558441559,2895071.9226401704,113622.43243243244,45405.660377358494,130657.27272727272,723252.9073482428
1512320.0,12646.666666666666,32656.666666666664,,,236050.2595685456,7577081.818181818,2642150.646702317,144993.41463414635,42135.89743589744,217245.0,714568.3509833586
427925.0,11221.90476190476,44636.66666666666,,,234837.54636233952,7136022.077922078,2121202.317081979,319671.46496815287,129838.33333333331,168736.25,981703.3058103976
138100.0,9797.142857142857,417924.4444444444,,,270010.6109090909,6694962.337662337,2504705.3467011643,364788.4868421053,49154.705882352944,547900.0,1195932.504201681
11228483.333333334,8372.380952380952,791212.2222222221,,,281169.08416389814,6253902.597402597,2538062.43747938,415545.3174603175,44353.6,594000.0,1433706.775210084
5624941.666666667,6947.619047619048,1164500.0,,,255933.89649923897,5812842.857142857,3013994.447458684,360883.8383838384,50286.8,267545.0,1326129.7631133671
21400.0,5522.857142857141,10870.0,,,254063.32386363635,5371783.116883117,3469414.804701628,301938.6842105263,56220.0,260986.0,1335422.9422918383
246460.0,4098.095238095237,317261.3793103448,,,256186.1424968474,4930723.376623376,3809693.339524086,340015.5555555556,56050.0,389243.3333333333,1295842.0268256334
25604.81481481481,2673.333333333333,1024593.141762452,,,262802.29357798165,4489663.636363637,3849251.3124277457,234383.3333333333,40874.0,317287.5,1527707.7532228362
31691.57894736842,2816.0289115646256,1731924.9042145594,,,252861.91399817017,4048603.896103896,4103913.318195489,59133.333333333336,53400.0,248961.4772727273,1179038.3148831488
25411.13207547169,2958.724489795918,2439256.6666666665,,,302413.2204940531,3607544.155844156,4320574.284865541,173966.66666666666,223618.3333333333,180635.45454545456,1089567.369299936
23601.624365482232,3101.4200680272106,17270.0,,,299633.1743295019,3166484.415584415,4409661.147388658,140671.66666666666,133754.16666666666,715875.7272727273,933271.2856109906
26053.157894736843,3244.115646258503,448636.0,,,345132.8948967193,2725424.6753246747,4359913.506457242,107376.66666666666,43890.0,1251116.0,860196.3544620518
29668.372093023256,3386.811224489796,880002.0,,,439289.6290234588,2284364.935064935,4180966.222143364,74081.66666666666,103648.57142857143,522603.3333333333,752902.6354273944
35738.78787878788,3529.506802721088,709231.6,,,338877.3756097561,1843305.1948051937,3985695.9834710746,40786.66666666666,52896.66666666666,9205168.666666666,1015347.3578154426
34607.50902527076,3672.2023809523807,538461.2,,,330304.90230905864,1402245.454545455,3860348.315074135,558593.3333333334,51688.57142857143,240983.0769230769,1076504.6036889332
44534.440433213,3814.897959183673,367690.8000000001,,,302924.0119760479,961185.7142857144,3566132.8538461537,1076400.0,96771.42857142857,314178.75,1176078.1889978214
