Counts_Impulse_factor,Counts_Impulse_factor.1,Counts_Impulse_factor.2,Counts_Impulse_factor.3,Counts_Impulse_factor.4,Counts_Impulse_factor.5,Counts_Impulse_factor.6,Counts_Impulse_factor.7,Counts_Impulse_factor.8,Counts_Impulse_factor.9,Counts_Impulse_factor.10,Counts_Impulse_factor
2.570405070267291,1.200854700854701,1.4210526315789471,2.232558139534884,1.3333333333333333,5.288078675941473,2.915401301518438,1.836863229391788,1.3671875,1.2617378048780488,1.4916537267080745,2.126329209767395
2.862958579881657,1.1542735042735044,1.1842105263157896,2.235554152194506,1.2857142857142856,2.0280416101311625,2.6296183385120475,2.162216726391763,3.1488283723875874,1.2595083841463417,1.553975553673,2.2544407631533714
2.7566382460414127,1.1076923076923078,2.0253164556962027,2.528888187208364,1.2137320044296789,1.692464953271028,2.343835375505657,1.330738811122968,1.9285714285714288,1.2572789634146342,1.8282520325203253,2.110954415080971
3.304626791188422,1.1178577520040935,1.899250839576337,2.8222222222222224,1.141749723145072,1.7355605398766207,2.058052412499267,2.446411186830693,1.805555555555556,1.255049542682927,4.743319268635724,2.535636852649779
2.199625234228607,1.128023196315879,1.7731852234564711,2.3427331887201737,1.069767441860465,1.7786561264822136,1.7722694494928768,1.5890056588520614,1.8248267755506065,1.2528201219512196,2.1535308684143115,2.5720415315580887
2.432855567805954,1.1381886406276651,1.6471196073366057,2.6066350710900474,1.0651782945736434,1.615819209039548,1.4864864864864866,1.1333125195129563,1.844097995545657,1.250590701219512,2.596213212595184,2.405054881268336
2.661575178997613,1.148354084939451,1.52105399121674,2.418702150929639,1.0605891472868216,1.7571074654823406,1.564295874822191,1.2618285123966944,1.4482758620689655,1.2483612804878048,2.93986388485998,2.480062974408428
2.312813337996969,1.1585195292512367,1.394988375096874,2.230769230769231,1.056,1.8983957219251333,1.6421052631578947,1.395417904115401,3.074324324324325,1.2461318597560975,2.076923076923077,2.543329807367111
2.35618597320725,1.1686849735630225,1.2689227589770085,1.476923076923077,1.1057692307692306,1.0350877192982455,16.944444444444446,1.4784107946026988,2.571428571428571,1.2439024390243902,2.4216710182767622,2.6138847384874486
2.698787126348964,1.178850417874808,1.1428571428571428,2.746268656716418,1.1871047008547009,1.829268292682927,9.287126068376068,1.76128806440322,2.260536398467433,1.424276800907544,2.606896551724138,2.504689724156504
1.792022792022792,1.1890158621865938,1.133116883116883,5.165217391304347,1.268440170940171,1.0974155069582503,1.6298076923076923,1.643307796304642,1.8678304239401493,1.6046511627906976,2.4390243902439024,2.434950550552189
1.6875,1.1991813064983796,1.1233766233766234,1.4153846153846157,1.349775641025641,1.6229050279329609,1.85911833345394,1.5484009751900187,1.4126506024096386,1.5615735074119406,2.863539445628998,2.6437916030314383
1.5044510385756675,1.2093467508101654,1.1136363636363635,2.6865671641791047,1.431111111111111,1.2359550561797752,2.088428974600188,1.3063986874487283,3.3823529411764706,1.5184958520331835,3.031504500642949,2.6412853433203325
2.480308362661304,1.2195121951219512,1.103896103896104,5.454545454545455,2.164948453608248,1.2,6.704035874439462,1.7459466793297609,1.6216216216216215,1.4754181966544269,3.0623964660408616,2.563403008524507
1.631936127744511,1.0746268656716418,1.094155844155844,3.033846153846154,1.0566037735849056,1.2273504273504274,1.641025641025641,3.3223140495867765,2.196428571428571,1.4323405412756698,2.9646017699115044,2.6514883219924865
2.754366069403493,1.0912941015745072,1.0844155844155845,3.676392572944297,1.148148148148148,1.254700854700855,1.1290322580645162,1.8688709072396976,1.7410714285714286,1.3892628858969127,1.7314814814814814,2.7131223484663773
2.7917742646595705,1.107961337477373,1.074675324675325,3.946428571428571,1.8333333333333333,1.2820512820512822,1.471264367816092,1.3956521739130436,2.67680608365019,1.346185230518156,2.0055096418732785,2.721425313915661
3.0720606826801515,1.1246285733802384,1.0649350649350648,3.5086551264980024,3.436651583710407,1.7657142857142856,2.218543046357616,1.4172372130487314,1.6507177033492824,1.303107575139399,1.14,2.8408263904078264
2.9292670181939098,1.141295809283104,1.0551948051948052,2.9705882352941178,1.9,4.016738660907127,1.0363636363636364,1.7304435270456229,1.077922077922078,1.260029919760642,2.7504244482173177,2.85263198428896
3.106081811256577,1.1579630451859697,1.0454545454545454,2.5338645418326693,1.4857142857142858,1.5456258411843875,2.1645569620253164,2.2443792766373414,1.5161290322580645,1.2169522643818849,1.862188766647365,2.959647467017932
2.7057524344945287,1.174630281088835,1.4838709677419355,6.104283360790775,1.1515151515151516,2.5240825688073394,1.943037974683544,1.6374121098689869,1.956043956043956,1.173874609003128,3.880597014925373,2.8328510614618403
2.345464987378628,1.1912975169917006,1.4819593787335723,3.2755298651252405,2.092391304347826,1.6007702182284982,1.7215189873417722,2.8713485394157665,1.593886462882096,1.1307969536243712,4.545601291364003,2.873841528263112
2.595429098108828,1.207964752894566,1.4800477897252091,4.3810310034856,1.649484536082474,1.4183783783783783,1.5,1.989681668496158,2.1310344827586207,1.087719298245614,3.783439490445861,3.206035884902624
2.528723544104115,1.2246319887974315,1.478136200716846,3.30825116761806,1.6027397260273974,5.739406779661017,4.602777777777778,1.5571747561405571,2.813793103448276,1.2711323763955344,2.962962962962963,2.859690946939269
2.914152817361908,1.2412992247002972,1.4762246117084827,2.671221178479932,1.2448132780082988,2.681605002605524,7.705555555555557,2.308037943085372,2.0329113924050635,1.4545454545454546,4.71055900621118,3.0473763834700214
2.5838762530156227,1.2579664606031626,1.474313022700119,3.4324408468244085,1.152139557500608,2.0745542949756888,6.660426731078906,3.0724213606437454,2.1705426356589146,1.4348484848484848,3.084781463928384,2.835671732728565
2.768235256430791,1.274633696506028,1.472401433691756,3.8723143032535297,1.355876379206236,2.4508605942115005,5.615297906602255,2.1607570154448554,3.113058720420684,1.4151515151515153,6.769230769230769,3.668092471257263
2.817655571635312,1.2913009324088938,1.470489844683393,4.525741652254888,1.2457358527084894,1.3961145452251795,4.570169082125604,2.0599290780141843,2.4545454545454546,1.3954545454545455,1.9565217391304348,3.1753882915173235
3.005279932416865,1.3079681683117592,1.4685782556750298,2.7330677290836656,1.2785277068385423,2.525469168900804,3.525040257648953,10.547522619560532,3.021156558533145,1.3757575757575755,3.575091575091576,3.619380600652394
3.46299681703028,1.324635404214625,1.4666666666666666,3.176373626373626,1.2837117117117118,1.7029581878869722,2.479911433172303,2.72157179383663,1.8333333333333333,1.356060606060606,3.3249211356466875,3.226742970628201
2.245218275401919,1.3413026401174903,1.4580449301760776,3.09396110542477,1.2422363026462917,1.562059324094335,1.434782608695652,4.859957669824632,1.4632269099201825,1.3363636363636364,4.353550295857988,4.037302509793792
1.705915395583978,1.357969876020356,1.4494231936854889,3.004478726051256,1.1779873363762077,2.006171850807786,1.3737060041407867,2.12449290060852,1.3866121614716402,1.3166666666666669,4.302439024390244,3.1903158605934347
1.8784115051479,1.3746371119232217,1.4408014571948995,2.789855072463768,1.1641173155040718,1.3075143672967795,1.3126293995859213,2.8561403508771925,1.9166666666666667,1.2969696969696969,3.0093457943925235,4.5566375746440055
2.09270852129978,1.391304347826087,1.4321797207043108,2.531378546566818,1.376977243532644,1.3204677828976383,1.251552795031056,6.459064327485381,3.211155378486056,1.2772727272727271,1.7805486284289276,3.3895706824068963
2.0168779042530294,1.3572215382621655,1.4235579842137218,3.0340068999507146,1.6703534746252766,1.4801762114537445,1.1904761904761905,2.395550061804697,1.075693464974142,1.2575757575757576,3.9448568398727466,3.162836853040593
2.16997259825774,1.323138728698244,1.4149362477231329,2.7756291635825314,1.296990000879688,1.448857164553117,1.2189903760151697,2.192504258943782,1.7062447960033305,1.096774193548387,5.396825396825397,3.6822972860818326
1.6293709937985306,1.2890559191343225,1.406314511232544,1.7368740056064853,1.2696432921524274,1.1664416586306654,1.2475045615541482,3.050279329608939,1.8773854342463967,1.0923076923076922,2.0836120401337794,3.07227948299486
1.690528539030175,1.254973109570401,1.397692774741955,2.8114285714285714,1.229089086221713,1.7132867132867131,1.2760187470931272,2.503521126760563,1.8010350776308222,1.4210526315789471,1.933991363355953,2.746226841391776
1.264573712439686,1.2208903000064797,1.389071038251366,2.2422422422422423,1.1889788957578342,2.893373816752992,1.3045329326321062,1.9134860050890583,2.816135084427767,1.5068226120857695,2.4929268778641163,3.094940539350924
1.5671422788909126,1.186807490442558,1.3804493017607773,2.7207674358309566,2.374318623784592,1.8661386138613865,1.3330471181710852,1.2004005340453938,2.381679389312977,1.5925925925925926,1.8096248177117853,2.816629267833868
1.3383888692522734,1.1527246808786369,1.3718275652701883,3.902604276942621,1.1592128801431127,1.594625103112925,1.361561303710064,1.8559322033898304,1.3744252516465765,1.600371531406014,2.0432432432432432,2.9422332499474604
1.2490722873682647,1.1186418713147153,1.3632058287795994,4.182064098794473,1.3946226620589774,3.900154732227284,1.390075489249043,2.4842105263157896,2.175953079178885,1.6081504702194358,2.9566084788029925,3.135874412796575
1.4901051063951656,1.084559061750794,1.3545840922890104,3.0003466204506064,1.4094544926435266,1.3652490334318854,1.418589674788022,2.113869969040248,1.5929203539823007,1.615929409032857,1.8547787181284028,3.844044915353921
1.350885537617862,1.0504762521868722,1.3459623557984215,2.813743557257624,1.2445059544404389,1.4991561505120632,1.447103860327001,1.7435294117647058,1.0843373493975903,1.6237083478462788,2.005208333333333,3.324155280252253
1.3942489175086044,1.0163934426229508,1.3373406193078323,3.48518097650938,1.3835398013001348,1.5732264800496645,1.4756180458659798,1.6397738243000968,1.3461538461538465,1.6314872866597003,3.894273127753304,2.5306796794495114
1.5932487431170697,1.0293356341673856,1.3287188828172436,3.1998995299436648,3.135980129961382,1.5876128040144066,1.5041322314049588,1.861774281063484,1.73953488372093,1.639266225473122,2.25,2.58627803287416
1.5289650083020725,1.0422778257118206,1.3200971463266546,3.223036585918728,1.9021739130434785,1.630894445376741,1.4999713039485767,2.132852729145211,2.0,1.6470451642865436,2.9680616740088106,3.389973008767959
1.5511548448817822,1.0552200172562554,1.3114754098360657,2.8852033048456183,1.5141746970780472,1.3927785923753666,1.4958103764921948,3.1334113516676423,1.987012987012987,1.654824103099965,1.9013605442176869,2.6737884517914927
2.0338399770576427,1.0681622088006903,1.3306304718256068,3.1979721513350574,1.5442518483383,1.9714624438987207,1.4916494490358128,3.338781575037147,1.8591549295774648,1.6626030419133866,2.032069970845481,2.9002968950143484
1.7324212855849512,1.0811044003451251,1.349785533815148,3.70825352603169,1.3938081426097997,2.3547627556919712,1.487488521579431,1.4594594594594594,1.25,1.6703819807268083,3.172248803827751,3.2329998125410064
1.80504765070922,1.09404659188956,1.368940595804689,3.257084495663176,1.3596695180110523,1.3069786705322013,1.4833275941230488,2.256198347107438,1.181818181818182,1.6781609195402298,2.7884057971014493,2.6411038344248365
1.7299209875229455,1.1069887834339949,1.38809565779423,3.177649154051647,1.2459928800406854,1.347328022329476,1.4791666666666667,1.2,1.8297872340425527,1.2316715542521994,2.5245901639344264,2.743466877439115
2.073676641407157,1.1199309749784296,1.4072507197837711,2.8240951070285685,1.2498005589926973,1.5786689748028466,1.4439834024896263,1.017751479289941,5.455223880597014,1.142151566599784,2.973947895791583,3.3616145842471883
1.9192898659147144,1.1328731665228646,1.4264057817733122,3.0973219854731293,1.3863134156247694,2.022852357023212,1.0078125,1.1349206349206349,1.2040816326530612,1.0526315789473684,2.5977799542931765,3.015306681699316
2.0609377023701594,1.1458153580672994,1.445560843762853,2.369004098814667,2.507675138926847,1.624219656372576,2.125178486435031,1.200707338638373,3.423913043478261,1.06816220880069,3.084652443220922,3.3862557511137075
2.210276733394303,1.1587575496117344,1.4647159057523944,3.3826678240740744,2.6904808670964053,2.2890960862040086,1.0632171917379512,1.1633986928104576,2.66970300061237,1.083692838654012,2.0860927152317883,2.926184708402571
2.5411064580119023,1.1716997411561692,1.4838709677419355,3.739882266372333,1.7650669378873172,1.646704318479234,1.4252256171455713,1.051063829787234,1.9154929577464788,1.099223468507334,3.196829590488772,3.720137877684747
2.3245663122551763,1.184641932700604,1.3417721518987342,2.433821763151573,1.6778753729942455,4.332090577292885,1.7872340425531914,1.064951768488746,2.2222222222222223,1.1147540983606556,4.809443507588533,3.368766404199475
2.0278497409326426,1.197584124245039,2.356509369852916,1.9480978565817528,1.675176282876113,1.6840231419670673,1.2103004291845494,1.0810352142554094,2.5588235294117645,1.2502341920374709,2.1489286968739023,2.3027901300377347
2.540423459448375,1.2105263157894737,3.3712465878070974,2.764190287693504,1.6468725257323833,1.3200559938915757,1.1604134939314228,1.0601646611779607,1.6527777777777777,1.3857142857142857,4.613941856830259,3.300958390222564
2.537657755462071,1.2234685073339089,1.305263157894737,3.3748987125236334,1.468221459239571,1.4392194064236346,1.1105265586782962,1.0494338580502622,1.5978260869565215,1.1132075471698113,3.304411764705882,2.61238703432894
2.7264458424922307,1.2364106988783434,1.1162790697674418,2.8411251401550235,1.391176773396479,2.699100098916741,1.0606396234251696,1.0539389638041163,1.5548172757475085,1.554863863094182,3.395784543325527,2.3366453749704283
2.7043189368770766,1.2493528904227782,2.0829015544041454,1.4516853932584268,1.3712046130282007,1.1893185923523908,1.010752688172043,1.048918640576725,1.238095238095238,1.9965201790185525,2.541176470588236,2.3013476245428053
2.860315533980583,1.2622950819672132,1.8235294117647056,2.0433066156238784,9.7289743339514,1.340086560704425,1.100417666400071,1.239554317548747,1.6914203316510454,2.438176494942923,2.9645808736717827,2.3537104297107025
2.919210699934025,1.275237273511648,1.558028616852146,2.008527792852159,1.65899063811471,1.5357142857142858,1.1900826446280992,1.0875763747454177,2.065573770491804,2.8798328108672937,1.221476510067114,2.334102392983125
2.5384168558905844,1.288179465056083,1.2925278219395864,1.3093418782351491,1.8185172833777985,1.2789425706472195,1.275813295615276,1.227976508275494,1.2918559944075498,1.8372591006423984,1.4298043728423475,2.5338188764849856
2.0959143621766283,1.3011216566005177,1.027027027027027,1.5901981230448383,2.663096361654339,1.175257731958763,1.4321608040201006,1.21078431372549,2.2238537608630504,1.2885906040268458,1.5208333333333333,2.211827688431843
2.6686288937944567,1.3140638481449525,1.6153846153846154,1.9285714285714288,1.610162974987718,1.1777121148163785,1.449438202247191,1.4491525423728813,1.879331723552829,1.1780790857972063,1.5016972165648337,2.43757456397826
1.5894212009538262,1.3270060396893877,1.563931623931624,2.8422548555187115,1.3660853537501771,1.1061359867330016,1.346429627439385,2.174061433447099,1.5380679741746863,1.0675675675675675,1.3717026378896884,2.282040678220986
1.5226751557989586,1.3399482312338222,1.5124786324786326,1.6963855421686749,1.4861829979119765,1.0975609756097562,1.243421052631579,1.4005015324602952,1.205020920502092,1.0715196328403875,1.4585635359116025,2.758588080052782
1.626034749385973,1.3528904227782572,1.461025641025641,1.2760387023335231,1.52962494357305,2.4385348720521827,1.2294543392702288,1.860260809883322,1.2312294346395452,1.0754716981132075,3.594306049822064,2.537016953022433
2.203357703763878,1.365832614322692,1.4095726495726495,1.2060268153458118,1.5723293487325938,1.2582010582010583,1.2154876259088787,2.8109561835408994,1.2628026070763505,1.3186813186813189,1.7096774193548387,2.2464977532756865
1.9838638307914689,1.3787748058671268,1.3581196581196582,1.3283113622096674,1.7064636451253552,1.2710280373831775,1.2015209125475286,1.3182526086279396,1.185136323658751,1.4893617021276595,1.427048634243837,2.378602211554683
1.6560659599528855,1.3917169974115615,1.3066666666666666,1.6659150043365136,2.3267545915387333,1.1618887015177066,1.2069258083775884,1.3369928939354063,1.326574081963023,1.2973124300111982,1.134734239802225,2.542037811307035
1.681999939869517,1.4046591889559965,1.344,1.8253270748027564,1.3760577238438831,2.463270142180095,1.2123307042076483,1.30538564297265,1.2684294361261548,1.105263157894737,1.1726400807672892,2.730037516371789
1.8422858287631785,1.4176013805004315,1.3813333333333333,1.6015694076038904,1.3244141199795545,1.7132896058618448,1.2177356000377084,1.2066390562248996,1.1314422692768678,1.2871676614215952,3.0,2.6658127066187016
1.7451851851851852,1.4305435720448665,1.4186666666666667,1.5118134634750948,1.4963978518098064,3.089681613602267,1.2231404958677683,1.360445858198165,1.1162790697674418,1.4690721649484535,2.335329341317365,2.6037158673592184
2.0184961580680567,1.443485763589301,1.456,1.7511856986501275,1.3472405495614377,2.453029388951133,1.3785123966942143,1.6384604226101251,3.0404158980379004,1.518796992481203,1.0746268656716418,2.6553272659444924
2.055138453385152,1.456427955133736,1.4933333333333332,3.886929163885976,1.5257228453104743,1.9182445979059923,1.533884297520661,1.5564088498811484,2.1795797463667497,1.5178413323027196,1.0667251975417034,2.5663153630536626
1.946475674091442,1.4693701466781708,1.5306666666666666,4.195859349326323,1.527853627145764,1.801016581951504,1.6892561983471073,1.5679889405168772,1.3311421528348395,1.516885672124236,1.0588235294117647,2.30171714440238
1.7990654205607477,1.4823123382226058,1.568,3.742215336948102,1.6876671956472455,1.5708311936028172,1.8446280991735533,1.666566788518008,2.7858445822692453,1.5159300119457524,1.8591549295774648,2.3949950635691404
2.459470022668647,1.4952545297670403,1.6053333333333333,2.799361968782044,1.5270189690697304,2.4285902329867053,2.0,1.6572921694965057,2.7180232558139537,1.5149743517672687,1.5774647887323945,2.395781851617723
3.027179668196258,1.5081967213114753,1.6426666666666665,4.241100917431193,1.8408652777861187,1.812009152186012,1.83739837398374,1.8447772559969533,2.441500891093878,1.5140186915887852,1.295774647887324,2.501225112607656
2.1748690023630948,1.5211389128559103,1.68,2.3095052590572656,1.4744261842286976,1.932357297205429,1.6747967479674797,1.676767676767677,1.3675884829862297,1.5007062988746902,1.0140845070422535,2.5882578806294165
1.539588000655702,1.534081104400345,1.6,1.94058994599086,1.505260404013978,2.344551996433802,1.5121951219512195,1.7499415022229157,1.5583805789355378,1.4873939061605952,1.2990249187432286,2.7782627104843174
2.6724137931034484,1.54702329594478,1.52,5.807704353272785,1.425774362639981,1.2058329957757077,1.3495934959349594,1.584681042228212,1.4828334327710582,1.4740815134465004,1.5839653304442036,2.535142620769037
4.0723981900452495,1.5599654874892148,1.44,,1.3014574124955205,1.0938206821677372,1.1869918699186992,1.620758483033932,1.8453131567885668,1.4607691207324054,1.868905742145179,2.6132097113362645
7.194630872483222,1.5729076790336496,1.36,,1.354073516261119,1.3128107980108927,1.024390243902439,1.823366555924696,1.7140704464117538,1.4474567280183104,2.1538461538461537,2.781499163303475
2.1618798955613574,1.5858498705780846,1.2799999999999998,,1.3068674423910565,1.3248378655137103,1.020742130498228,1.5858852159805312,1.76,1.4341443353042154,1.794085109521351,2.7692248552049343
2.492625368731564,1.5987920621225196,1.2,,1.858993107324718,1.4962829466095968,1.017094017094017,1.5384555076440611,2.079575596816976,1.4208319425901204,1.4343240651965483,2.612463444909638
2.467289719626168,1.6117342536669543,1.324822695035461,,1.398166339227243,2.0908709338929694,1.1343733576743285,1.4317362184441011,2.491413474240423,1.4075195498760251,1.1485714285714286,2.110033706910389
2.875536480686695,1.624676445211389,1.449645390070922,,1.4498528027130313,3.91292817679558,1.25165269825464,1.5752076498918126,1.8663472234106275,1.3942071571619306,1.1552380952380954,2.162580984065838
2.216793893129771,1.637618636755824,1.574468085106383,,1.7071427631896243,2.159298378765838,1.3689320388349513,1.4655813953488372,2.0431289640591963,1.3808947644478355,1.161904761904762,2.6911773894570223
3.1002331002331003,1.6505608283002589,1.488888888888889,,1.7408284124800244,2.8458539121393294,1.30223845649527,1.405015197568389,1.9410457963089545,1.3675823717337403,2.0689655172413794,2.164514877819028
3.6,1.6635030198446938,1.4527826255574947,,1.4391831238779174,2.2134200413833875,1.0816064943388164,1.4119949124351825,2.774869109947644,1.3542699790196455,1.41044776119403,2.65121520219223
2.5745454545454542,1.6764452113891286,1.4166763622261005,,1.6756804191109689,1.9659129490052285,1.0567960112724908,1.3778838504375497,2.09521094640821,1.3409575863055507,1.4294117647058824,2.260686015831135
2.90814332247557,1.6893874029335634,1.3805700988947065,,1.748415081748415,2.0026357406431208,1.0606352819327023,1.3358745839149575,4.41313742437338,1.3276451935914555,1.6898395721925137,2.703822165360627
3.739928607853136,1.702329594477998,1.344463835563312,,1.5486846925070208,2.049857236986602,1.0644745525929138,1.931857153507791,6.875150060024009,1.3143328008773607,1.4227642276422765,2.554703744932894
2.866639643291447,1.7152717860224331,1.3083575722319178,,1.6531411386497978,2.194657420520584,1.0683138232531253,2.1983513652756312,1.979912115505336,1.3010204081632657,1.4014598540145986,2.753787878787879
2.873882580333414,1.728213977566868,1.2722513089005236,,1.3227813786135003,2.105391630901288,1.0721530939133368,2.833455882352941,1.3330112332407296,1.5789473684210529,2.1033653846153846,2.861158401854602
1.1626712328767124,1.7411561691113029,1.5265700483091786,,1.589394337449225,4.074225739848589,1.075992364573548,2.9060810810810813,1.1279974421826708,1.5701754385964914,2.126190476190476,2.276576363820384
1.1804670912951167,1.7540983606557377,1.7509529860228716,,2.064024909185262,3.039101123595505,1.0798316352337596,3.027027027027027,1.6326291079812207,1.56140350877193,1.6488549618320612,2.157590957877905
1.3206037045506518,1.7670405522001724,2.6666666666666665,,1.956608092376428,1.4875104902009182,1.083670905893971,3.263888888888889,1.3502755664421309,1.5526315789473686,2.055555555555556,2.0849840324529603
1.161875945537065,1.7799827437446074,1.172529313232831,,2.2818457055077683,2.193418570530287,1.0875101765541826,2.728272827282729,1.413360560093349,1.5438596491228072,1.7689243027888446,2.18906427138746
2.3744389321993857,1.7929249352890424,3.9208211143695015,,2.111031136806639,1.691035824282704,1.091349447214394,4.936072250752612,2.5565217391304347,1.5350877192982455,1.8876404494382024,2.5087728276909167
2.583364527962866,1.8058671268334767,2.1394230769230766,,2.21509406618887,3.9320138326833938,1.0951887178746056,4.0721757322175725,8.269972451790633,1.5263157894736843,1.553125,1.4059933271434255
2.6257060641585848,1.818809318377912,2.731707317073171,,2.2547817195187063,3.025656301648922,1.099027988534817,1.7100520203877885,5.903298350824588,1.5175438596491229,1.87360594795539,2.0883139437356304
2.6617786595359267,1.8317515099223467,2.317488576345617,,2.1795663247908865,1.7045656294234783,1.1028672591950286,1.4111534146296605,2.55,1.5087719298245614,1.1666666666666667,1.9890582179659613
2.60476929589389,1.8446937014667817,1.9032698356180644,,2.1938868586801528,2.278283801602597,1.10670652985524,1.325538130381304,1.983870967741936,1.5,1.5665236051502145,2.171890037240052
1.12058993637941,1.857635893011217,1.4890510948905111,,2.2130240937752994,1.1153424724244565,1.1105458005154514,1.3054277480028311,1.943918426802622,1.4194915254237288,2.5058823529411764,1.4034619138117008
2.5214907154914945,1.870578084555652,1.808219178082192,,2.2235197562519446,2.38804780876494,1.1143850711756629,1.463962896509699,2.6078234704112337,1.3389830508474576,1.7821782178217822,2.139225057433541
2.2929936305732483,1.8835202761000864,2.436024482658117,,2.4916653139361102,1.9428406132484808,1.1182243418358744,1.5201864608213045,7.45398298530549,2.271614971997695,1.7209302325581397,2.049618194074549
2.401332839689004,1.896462467644521,3.0638297872340425,,2.552991203297952,2.097496545557994,1.122063612496086,1.605810577565823,4.314159292035399,3.204246893147932,2.083333333333333,2.222126711238459
2.1754563894523327,1.909404659188956,2.210526315789474,,2.6355150125843387,2.1018570624648283,1.1259028831562974,1.51486923897451,1.905668832623796,4.13687881429817,2.0122549019607843,2.380007579641973
1.9770026603606263,1.922346850733391,1.6610169491525424,,3.1316436558408527,2.792294775039086,1.1297421538165089,1.4888619896892852,1.1867219917012448,2.2278481012658227,1.9411764705882355,2.219287654693631
1.6964306612053832,1.9352890422778253,1.5921931176168465,,2.806433264033264,1.6750863654717574,1.1335814244767204,1.534338469713071,1.2504407098366437,1.5849056603773584,1.2067039106145252,2.2385452556740497
1.1382986767485823,1.9482312338222605,1.5233692860811503,,3.150544224117979,1.283053094258006,1.1374206951369317,1.5419215150215022,1.411827384123601,1.52,1.3523809523809525,2.189420513540059
1.2251824315021342,1.961173425366696,1.4545454545454546,,3.024939121672684,1.43204110228865,1.1412599657971432,1.6510140690663258,2.354939341421144,1.5421686746987953,2.1527777777777777,2.1551377282575057
2.1862615587846763,1.9741156169111305,1.4653263403263403,,3.2126024890619687,2.2570377261846275,1.145099236457355,1.4970533063527465,3.1898734177215187,1.894736842105263,1.0551181102362204,2.2155538436733013
2.180839864311616,1.9870578084555648,1.476107226107226,,9.856169568508706,1.5739593627226491,1.1489385071175662,1.539202262575475,1.1438377535101405,2.1942857142857144,1.4736842105263157,2.220754097989751
2.051560379918589,2.0,1.486888111888112,,,1.3817127717159057,1.1527777777777777,2.558251236297435,1.2538860103626943,2.985294117647059,1.744186046511628,2.4301125854013192
2.1052631578947367,1.7272727272727273,1.4976689976689976,,,1.9097201778421915,1.1929539295392952,1.8615095444251009,1.7307692307692308,2.543156596794081,2.466666666666667,2.696660162974865
3.829059829059829,1.4545454545454546,1.5084498834498834,,,2.112794875800656,1.233130081300813,1.4879139156524095,1.4942528735632183,1.1503267973856208,2.4715447154471546,2.2940122824974414
1.1590909090909092,1.3918657198192383,1.5192307692307692,,,1.3561553859627171,1.2733062330623306,1.3419354838709678,1.5908764367816093,1.2301587301587302,2.5,2.040056615817276
1.2352941176470589,1.5014884154651749,1.7672209026128265,,,1.2919818022646707,1.3134823848238484,1.3424748343558688,1.6875,1.4,2.546816479400749,1.9960128814598987
