Rise-Time_Central_moment_6th_order,Rise-Time_Central_moment_6th_order.1,Rise-Time_Central_moment_6th_order.2,Rise-Time_Central_moment_6th_order.3,Rise-Time_Central_moment_6th_order.4,Rise-Time_Central_moment_6th_order.5,Rise-Time_Central_moment_6th_order.6,Rise-Time_Central_moment_6th_order.7,Rise-Time_Central_moment_6th_order.8,Rise-Time_Central_moment_6th_order.9,Rise-Time_Central_moment_6th_order.10,Rise-Time_Central_moment_6th_order
23965302552846.12,26976861.895502634,14313660516.315613,104923244.09636688,480462.6410045149,27536144594.60408,1757620354999.3164,1457653735.9138093,1897059302.6584325,146761127280.90912,579463013204.1659,149430412193842.94
161402060.65476823,32977256.92752945,11466261476.9157,1212305108.6168096,320317.8301344644,1660609175.0106378,5312017289.103546,1930268400.7973733,3791839219.757656,110140950620.35107,147501460315.76,225930747134522.53
2030028953.3658943,38977651.959556274,8618862437.515785,606460419.573289,160173.01926441398,1418031923.8746333,2896955854.47099,319733176499.4333,574239602.9570152,73520773959.79303,4161812105492.777,140780346140097.66
1838787540.3266203,44978046.99158309,5771463398.115871,615730.5297685001,28.20839436351167,1175454672.7386289,481894419.83843416,557073763.8203679,781234029.9359142,36900597299.234985,3436802990098.959,408914059238093.0
843598127.7830912,50978442.02360992,2924064358.7159576,96273797.88668472,14537394.118284436,52491117.18943141,10618497.094144056,1509298836.2258232,131942480.61776094,280420638.67693865,16428807.063061727,111341884677416.08
1596762567050.1873,56978837.055636734,76665319.31604421,5416181589.899904,206720038.37011844,153086061.46615073,5603021.289941537,20354673757.05339,706708299225.7412,140675226.26737246,1026595528.5173796,509446601436684.5
809195197.5491798,62979232.08766355,69011597.41283189,37383988.95511674,398902682.6219525,75531941.09551187,587545.4857390187,125577748337.1216,3628386762.737367,929813.8578062534,4388989338.738714,48918102265042.83
915216462.5562812,68979627.11969037,61357875.50961957,291516673.9572755,591085326.8737864,2117732678.383525,3381843483.9663506,1339824397485.9167,1937652128.889342,913587.0272078156,105007396.50158677,382691630954174.6
1064610891.9083678,74980022.1517172,53704153.60640725,3938335821.197001,783267971.1256205,75313175.10459308,6763099422.446961,3158553987262.53,25592446.104733977,897360.1966093781,240451815.1521981,150048200538253.47
11249028946287.678,80980417.18374401,46050431.70319493,9639450511.073095,6978608.675812868,96046742.51833595,10621520198.815306,309618595971.31354,36488889.530986175,881133.3660109404,47623726818.01153,630107846675889.4
288315109.6012822,33449275.6503413,38396709.79998261,369346101613.3598,0.2621440000000014,64031167.271295965,1497036901.866505,1211343952.3643155,3501302777.569411,864906.5354125028,946591993.5616412,103435802216595.95
10053582877060.45,31688807.848770127,30742987.896770284,1009631211.9669392,1677100.1108410018,32015592.024255984,17743331.231301382,4978678146.198417,4574747.571424756,848679.7048140651,2377995259507.0435,65320805370052.01
281622855.0788163,29928340.04719895,23089265.993557967,11644613855772.496,30100273.31103726,16.777216000000088,1.0,587651277.5758892,3116865853.632889,832452.8742156276,5518889211.99852,514267288918885.1
175145505.54036146,28167872.245627776,15435544.090345643,2224708708.026121,1988021910336100.5,64955016.317385,66941121.74086104,2462071620.1805754,278481.8536888001,816226.0436171899,4750.10424100001,684253826729579.2
332392776.44244546,26407404.444056604,7781822.187133327,107035473.988586,63970095.12510991,11523672812.472694,4826808.999999996,1138473223.0115778,1755.7420672894295,799999.2130187522,29054466137.71836,885242584382052.1
5640148487426.889,24646936.642485432,128100.28392099997,25821588279.16318,194196163.65949848,7619820744.253885,21840278337.79215,1255606411.1259246,2787317809.9743853,783772.3824203146,12594648984.807451,226322529176729.5
2090361747.4303963,22886468.840914257,16313961.390499584,2818341917942.0537,25002110.04452098,30776749953.22875,14561617548.095238,2902168.859809631,7816358.686776971,767545.5518218769,1807926242417.5515,202309532836109.7
11088035808.266323,21126001.03934308,16585228.96688952,6723859883820.886,82435032.90955845,1913499.5264772857,7282956758.398327,1012425201.593398,2203748993.558217,751318.7212234393,51440314475.74647,296819732627315.6
296628631.7206925,19365533.23777191,16856496.543279458,4862896998238.66,480283315.8631367,1094565639733.3514,4295968.701416016,2062503230.2133307,45515341336.05041,735091.8906250016,92750426322.4846,529519376457969.06
358315921.7748327,17605065.436200738,17127764.119669393,273018554532049.5,465829.0216119793,30854195011.54337,415558543.6687303,684033029620.5371,2080849633.5757563,367739.6555570008,639189490.079768,83197018890946.1
639256034092.1205,15844597.634629562,17399031.696059328,12318733224581.28,2229939943.253583,76002731936659.72,826821118.6360445,4625764703.534858,4189879582.76432,387.4204889999994,50509907287.14497,360005268731956.44
16208107097410.793,14084129.83305839,17670299.272449266,15733339914298.086,4969852.114959149,1857986603.99152,689017598.9070611,8037770916.065324,2199969526.815331,116318.02026138909,55039616682.938354,398804304429030.7
2592247170.1766005,12323662.031487215,17941566.8488392,12921515034253.129,885208362.1078557,98419000447497.38,551214079.1780777,1881192543.3566303,2408834092.563616,232248.62003377816,87823774693.4968,451210844132925.5
51824841914487.65,10563194.22991604,18212834.425229136,47632913645445.58,349695729.8854645,29221586231773.43,413410559.4490942,1266115374.2389743,4104571.684680653,348179.21980616724,8104619.563866861,279000262100164.9
55834132546799.56,8802726.428344868,18484102.001619074,317179488206773.75,2353058729.337209,1174737681736.259,275607039.7201108,4022067185089808.0,1020919231.2892886,464109.8195785563,13691311575.45883,1118305016820310.6
210948757298579.47,7042258.626773696,18755369.57800901,622088287607032.4,842170895929.7606,164678257902652.44,137803519.99112737,6682521562.467325,440701182.5546749,580040.4193509454,17291625233.138,531426917801151.25
519299296.46500367,5281790.825202521,17942728.5673805,330403186142736.4,21228779041.19944,329087696986657.94,0.2621440000000014,848559462895.1835,115505899297.8914,695971.0191233346,65685896338.01209,793550953676285.8
555051749.7847116,3521323.023631345,17130087.55675199,3274532008057272.0,47288908434.898575,321870284266309.7,201.4480703476565,311561356.9641364,58189047831.33873,811901.6188957236,39165853195.69994,105697026782269.44
1865066512.2078955,1760855.2220601735,16317446.54612348,17758339253514.395,76997279642.73503,374223365.57134247,402.633996695313,13317794293.94336,7218397899.101419,927832.2186681126,12228560973.107803,1696512935636624.0
10235874592132.84,387.4204889999994,15504805.535494968,183144716174057.28,215250463099.84143,336982319.7693025,603.8199230429695,70469208731.06885,2394926252197.3325,1043762.8184405016,8575704107.48983,564456047005521.5
15892769358330.28,307554.06481333094,14692164.524866458,493190049340049.4,96916848648.18166,3999749738086.981,805.005849390626,5381625499.577468,46577911.65590752,1159693.4182128906,488870822547234.56,180918873045689.7
8471563588247.299,614720.709137662,13879523.514237948,14130218712654.96,55504335566.63002,8336366902046.621,112482.3077125839,2653373054.121804,2402237774610.956,1093443.2639426398,7278031235.468205,973743668321941.6
2714697095819.1187,921887.3534619928,13066882.503609436,495543339603769.5,67305809295.34,2974377319.1539927,224159.6095757772,367961917.5505776,27643160991773.01,12230.590463999955,15684077146.149664,414704619329745.6
870988774.617792,1229053.9977863238,12254241.492980927,34124656684053.38,194828901527.43005,855071978525.8777,335836.9114389705,191926582317.83743,118796300194195.6,3679974773.6209273,13852694311.826662,923598128414462.0
34594769.186240405,1536220.6421106549,11441600.482352415,8616897094054.165,620566319.8677549,21038304072103.81,447514.21330216376,39729659.02024119,110944485226076.62,1863884194.269904,27822709368.482285,537758152353958.3
504045073.08971095,1843387.2864349857,10628959.471723909,128756402892750.56,405868155557.0587,5875931013644.694,559191.515165357,6596539633.755816,7515277030.452083,47793614.918879375,19779295201.528587,734596522790222.2
312540170.536494,2150553.930759317,9816318.461095396,46279732425576.79,219842773491.27515,1558449834178.757,670868.8170285503,3689333.788244818,3862307738.906276,50333521.02996011,162609512211.80814,148656623943830.44
146148176.40497196,2457720.575083648,9003677.450466886,318974639055359.1,351167683143.5315,1670632810740.941,782546.1188917436,25867288601205.08,49779201940.24687,52873427.14104085,102533125.36303043,8497778652067.714
48228254087.61319,2764887.219407979,8191036.439838376,183453089204843.47,1670749681410.9285,1035258774056.3872,894223.4207549369,20694681749738.445,8412197161.190141,55413333.25212158,63820072196.11404,12942461292545.451
12103714186.70473,3072053.86373231,7378395.429209866,5984879825760704.0,449646615439.8727,67090848441.32072,1005900.7226181302,15522074898271.809,5375666316.302859,57953239.363202326,119498674522.64165,29935643272736.145
956220409.9440982,3379220.5080566406,6565754.418581355,1439874640201061.8,1509584539.139598,556924370808.4045,1117578.0244813233,8924388539590.953,4486751023.95017,60493145.47428306,112722111.664253,303908996739.3234
976803909.6627378,3359367.7981106453,5753113.407952845,189813945116086.1,36937096907.64978,8410254893257.566,1229255.3263445166,15110070923223.27,24359797208.14893,63033051.5853638,9867716759.757915,961320762930.0588
539523206.8082672,3339515.08816465,4940472.397324335,1637101636417209.8,5865219995937.382,1436005556983.0544,5097946.269870846,419505903071129.94,13015187577.01563,65572957.69644454,14068109524389.932,138725113844619.56
2621460776.5622444,3319662.378218655,4127831.386695825,160777754485270.2,66855444190.21086,586843685160.6355,8966637.213397175,2095715369307.56,16094643.094055938,68112863.80752528,847530538.6667187,427738425575.8525
1441916108.3654027,3299809.66827266,4954855.559265439,348581027488506.06,236122644769.98026,855128924432.3527,12835328.156923505,5211319759997.559,1629808986.1823795,70652769.91860601,16400720553.34262,17117856358771.104
1738978591.774798,3279956.9583266643,5781879.731835053,1822613353088075.2,37832455004.88078,837076128560.2137,16704019.100449834,4500162220.190618,6757968.902587888,73192676.02968675,1194866048.6055295,827960874621.618
2732662955.35877,3260104.248380669,6608903.904404668,2224623892554288.8,90576522299.06586,3518650678858.872,20572710.04397616,1683693549.6811168,2345228676.5156107,75732582.14076748,701377385.4626222,18185309317212.86
851414707.9531336,3240251.5384346736,7435928.076974282,3865888721806435.0,137987890711.83347,1474394446372.5696,24441400.987502493,13938468.36439264,191459804.2060837,204.89925649999964,353288083719.6269,873342257887.5875
2481169210.3178854,3220398.8284886787,8262952.249543896,417024826688774.9,224179039654.823,1618330156885.251,7982180.597318372,0.001838265625,55400316.43459899,1607.9178202499932,5319329113117.726,28080969514652.008
748504433759.646,3200546.118542684,9089976.42211351,6347170703271417.0,155295379662.11618,83199496550574.69,19.913089906720845,1853864.1619921853,2137839.854826388,3010.9363839999864,1178092685.7048929,36739511083257.94
2021947169.6199265,3180693.408596688,9917000.594683124,106625361750343.77,143141539910.13095,12602070331375.73,8859990.634836834,3801769826036.9087,16691574837.211851,16458.26118399998,2538866610433.0845,315798545259488.7
20897193710828.8,3160840.6986506926,10744024.767252738,12573280046727.5,1461052372477.525,996128274168.7434,39.03654321682107,6299398.066444131,10552268172.36374,29905.585983999976,63652654478.07966,145035338182956.06
595303249064.569,3140987.988704697,11571048.939822352,236778118738982.0,28621639296067.91,825140604249.7067,24.16532880372302,72668.53215608429,4412961507.515625,43352.91078399997,45386454022860.445,228961303981966.5
2594401885.937248,3121135.278758702,567869.2520409999,57370605523664.01,10735904426080.238,6951647702189.587,9.294114390624973,99477.1562570796,5004730.899302542,56800.235583999965,14042084823757.94,26520466837106.508
5210599719.304468,3101282.568812707,2691682.4660309646,1607423335318.1775,840921111099.4792,7690678121727.023,137604379.52160075,3281494.8316402296,859704009.1235263,28508.252848257795,333517845015.4788,103947684368537.44
23385000342517.73,3081429.858866712,4815495.680020929,14337248103166.04,27158238759399.062,720383480063.9324,103203284.6412034,559676300.4923757,1416803682.6959157,216.2701125156228,238641307.80042896,326835889649791.6
20774863670.156445,3061577.1489207163,6280882.532524114,809657560259.7157,27538172337394.58,55497592889.44998,68802189.76080607,1219281.60625203,6694334709.859979,2912107.6934775147,4466694382331.95,384174514915801.6
21439327756.039143,3041724.438974721,30840.979456000045,548521449179.2946,1133199205968.5464,4354586756379.0273,34401094.880408734,1048.130795276269,297554346401.37286,680202802.7793841,90722096284875.86,478263762159709.06
628609348.1356502,3021871.729028725,2527922672.4944644,10699408697857.523,4913680851355.35,3418148673.3197503,1.1390624999999352e-05,2664.8498021079536,7413474524.98132,1357493497.8652909,215876225230330.72,654465661666290.9
387849008.3931717,3002019.01908273,2364.597285765626,10752852689238.104,1.5963070434314214e+18,1984671935.8425467,9885.304837695305,4178.684102099047,52306205058.63788,2034784192.9511976,123688427936691.16,1879035307090654.0
5193406685.115645,2982166.309136736,6253366.257526841,19857010610913.223,253189537208.27344,2253229875.149353,19770.60966399998,13591.966213301848,8227246.325139665,2712074888.037104,5333253252358.78,339164837648262.25
253876288533.9773,2962313.59919074,12504367.917767918,105331584613.5239,2092037909177.7712,41807458205.35108,13746777942535.986,874721465.4226373,89.94580823744407,2118141004.245631,53709223.60819039,485327690306203.4
2452073237.926283,2942460.889244745,18755369.578008994,18755997999.47908,205868720650.78345,375052161775.4746,4526470926.08067,5679415822.679753,51152475232.802986,479487.4801206676,13454586.108268498,24512496221316.61
4647250073.836011,2922608.179298749,97516077.0238736,1164186362.9619577,139923943557.86456,2914929831.7597127,31844855.909034625,13388258075.920012,1115548208720.111,239744.86272380568,676100251.9121525,1185864569539877.5
27817350.65265959,2902755.469352754,112717830.16888715,117430139715.8914,166330651610.9663,84165.70420995039,681262826034.4037,176959930.52570844,10815273361411.996,2.245326943758578,111225350.48380218,1261224569808582.2
456131003.9615504,2882902.759406759,127919583.31390075,14465803708.362667,1758370682113.184,25137.70110896865,1362493807212.8982,265149323259.34497,1565440127768.0403,1.122695471879289,3404265544275.4,1700393144260227.5
196767147.88437244,2863050.049460764,143121336.45891434,892687990.9791937,672791790036.3693,875607031316.3856,908329219129.3356,421162973.2892765,1815083645907.417,6.400000000000546e-05,246017846.69445413,134002998196882.72
451005729.7659002,2843197.339514768,158323089.6039279,25639414306.930504,4153989531760.9976,1664234918076.667,454164631045.7733,114908325.39127408,2263966596933.176,15625.0,14508376474.284817,966854843197201.8
108408579.7966196,2823344.629568773,173524842.74894148,123047052539.5357,3556625238026.8223,38806720.08601601,42962.2109680156,173272261.74849802,821059879.0047172,426.35313711659865,960665889.6271492,836989572920742.9
288668686.0109889,2803491.919622778,188726595.89395505,11895492343391.352,2043478080432.145,2775181263293.6123,50247075.68576204,26438426779.22178,106114501.22628944,3929237.163989055,2027621296.249964,1334447160465333.0
251440839.9830584,2783639.2096767826,170076278.04591346,55043164890130.76,113471941400.2086,324076829530506.94,100451189.16055606,613448930340.5084,135685301.9765335,7858047.974840993,2479308025.875833,1365779173383584.5
1776054592083.166,2763786.4997307872,151425960.19787186,510910760516.7003,101810540529.81404,33374715652674.53,150655302.63535008,22555520116.424923,24721661647.5642,3930199.85239683,39893786.35709932,1242036296854180.5
892215161.0119005,2743933.789784792,132775642.34983028,5767748084575.349,1051207372896.0192,9456565970690.084,200859416.1101441,606986732563.6959,288541949.0702964,2351.729952666676,24288406277.12645,82615419873939.0
13904281.303521458,2724081.0798387965,114125324.50178868,7145832471386.551,2367036136748.0547,668202644499941.1,160687566.57316318,6603529795.169708,428759716.86876434,1093443.2639426398,139314.06950399993,1216682418594276.0
13389332.783077594,2704228.369892801,95475006.65374708,451942387769.0965,942425214134.13,3752187933.422677,120515717.03618228,483158112177.4052,327183664.4078302,196410707.4217754,129649753.54366323,1480702069090385.8
9416092.910556758,2684375.659946806,76824688.80570549,6261210125899.73,799735361033.4681,56284554959.38397,80343867.49920136,4939949770250.79,36133292.80384009,391727971.5796082,259160193.0178225,4668698984291027.0
308371095.10103166,2664522.950000811,58174370.95766389,2071646933095.225,376555459649.4817,1637067327049.8464,40172017.96222043,7707566423108.814,5951040482.265804,587045235.737441,6337396.384232983,1441804354314936.5
102497023636.19716,2644670.2400548155,39524053.1096223,65177924873955.05,1206555241245.8882,1487861893747.4875,168.4252395156256,12127898962221.008,969133313.820841,782362499.8952737,6789041.148955743,118880890343129.4
141613022.91479927,2624817.53010882,20873735.261580706,11845496865.223495,20534601260146.047,2848147585278.68,140.35436627046764,7969438990938.382,794440811.9791204,977679764.0531064,7240685.913678502,29946249085723.258
838386935.1277978,2604964.820162825,2223417.413539116,301538253434.7389,2038786686065.7017,1448110543687.869,112.28349302530964,3703361549923.205,56750571305.75924,924809047.5613768,7692330.678401262,5467590072832.562
34156311492.95554,2585112.11021683,1852847.8446159328,52040886086.43434,2173628507141.5813,39819626091.48465,84.21261978015167,9312261645621.045,8694520860.540522,871938331.0696471,43459585.27791422,411757579360187.6
545643034.9639108,2565259.4002708346,1482278.2756927493,475404289400044.5,2619840513384.777,87135469152.19424,56.141746534993686,5650006466275.181,25994423.78608756,819067614.5779173,79226839.87742718,13455869956688.535
179864179.3719081,2545406.690324839,1111708.7067695658,,1180204851193.9062,61542801220.978,28.070873289835703,19146851552651.83,972769400563.0376,766196898.0861876,114994094.47694013,54599224076298.55
622206610.4543055,2525553.980378844,741139.1378463826,,452311549148.5081,96887744845.9543,4.4677734375010383e-08,31268773083348.85,16599100050.780075,713326181.5944579,150761349.0764531,261954590544182.25
2495203482.9709926,2505701.2704328485,370569.5689231993,,831724738809.0573,56746140666.165474,4406.130983065747,24153753182216.016,936582969281.3604,660455465.1027282,75459267.07225473,58425307835937.44
129883906.53542604,2485848.560486853,1.5624999999999976e-08,,3104620243504.3843,134264353605.63995,8812.261966086817,16163752144678.08,2741528236366.501,607584748.6109985,157185.06805637342,280517249742497.2
103706591.6129447,2465995.8505408578,105099.93237305732,,4192406526447.344,7816780553123.363,160752807953.613,6439021140992.586,2822751098842.036,554714032.1192689,158283668.15596873,1678151216379.5608
1846805395.1660352,2446143.140594863,210199.864746099,,1079293025523.24,1380662360635.3362,321505607094.96405,4503914635271.696,2443986673441.746,501843315.6275392,79214444.34666112,50221885287310.03
5177279047.636021,2426290.4306488675,315299.7971191406,,11546658777760.104,238890981.6157281,482258406236.3151,2092753135137.302,6137884139237.979,448972599.1358094,145220.53735351562,434452101781984.7
300022575.6923801,2406437.720702872,626398.0490722653,,2184017511695.03,26468031818.5924,55579153711008.8,3282264986167.576,632507100685.168,396101882.6440797,3893407010.2431874,4438373938727.444
190805508.03695065,2386585.0107568773,11730129723847.902,,2149171816347.95,2414892640286.9834,9582.562195334556,11713808211652.188,27289458570.71324,343231166.15235007,610990.6685526666,338943320417323.3
290939941.5617879,2366732.300810882,23460258821297.76,,19929151606805.28,2183439265827.852,5397.31373922721,2254831479225.5283,326988224980.98663,290360449.66062033,23941294.259108275,526730681509.58496
174834341.47328928,2346879.5908648865,35190387918747.61,,66802854335007.05,27361511679.25471,36491.73277749808,39034038180048.55,1017128973115.1306,237489733.1688906,334975.65896064683,296037774070.3339
1859382074.9807112,2327026.880918891,46920517016197.46,,10162140088646.871,1731874341275.922,67586.15181576894,26319372601326.31,13171361324.423813,184619016.6771609,10150433.366841426,32930657800944.848
45487815.03123767,2307174.170972896,58650646113647.31,,45172028809794.81,6871125094.513518,98680.57085403982,10675911453972.646,32139652318395.258,131748300.18543126,46006.728573336775,4327609597919.925
5811698967.271597,2287321.4610269004,70380775211097.17,,2171871025054.345,545130425461.8207,129774.98989231068,1601906827821.079,10824627707790.072,234001.12236639025,17293033.443705857,117311053535778.56
26803232.345644664,2267468.751080905,8783835150.3219,,14123001489767.217,6350983744.697274,160869.40893058156,3428298414662.373,1058730889.7907314,41339385.43597368,12533612619.93802,13802560054983.203
56043014.61621715,2247616.0411349097,1219866985.5229163,,22343007854617.457,318023589907.0105,191963.82796885245,11149190453412.918,38991934479.10168,82444769.74958095,1433198.0314524944,2228603578357.302
142239558.59672517,2227763.331188915,34002586.80886437,,4953252040610.941,610850744356.9176,223058.2470071233,5987547111187.55,43987593460.06926,123550154.06318824,865805.7759478856,6542729745650.647
119940.37967974105,2207910.6212429195,60407395.56582798,,193615978473513.7,201166242995.61404,254152.66604539417,4947383092196.228,37902900590.45998,164655538.37679553,440257386493.8447,42038538958252.02
3457594687.041561,2188057.911296924,47998584.88902129,,67276067210824.56,2428266356555.734,285247.08508366504,2033566607153.9688,1825227821.4410896,205760922.6904028,22666198016079.496,334060511868277.1
1752053.0678877053,2168205.201350929,1831023856.9207711,,311822744414975.4,11048234264483.889,316341.50412193587,2083447934249.1045,15019635255177.805,246866307.0040101,92554451.58049832,491474317281.4889
39485984.50909361,2148352.491404934,149850.3100354218,,290112014704141.5,16347114100.584463,347435.9231602068,2052165214520.5728,9444043027956.09,287971691.31761736,1329521358129.2185,77125728802915.88
262232658.3375654,2128499.7814589385,1059974.1422105029,,279584149794907.6,60047909586.75962,378530.3421984777,2082496967876.3164,16274685034.270124,329077075.63122463,30840.979455999928,1848458490544.444
1228977.189375988,2108647.071512943,1970097.974385584,,178505623966008.28,138886685144.54865,409624.7612367485,7562079966068.632,1625232011511.856,370182459.9448319,17792952.044979025,6167832984710.575
41521476.64606105,2088794.361566948,2880221.806560665,,141657096303729.06,3690607566.711304,440719.1802750194,1102085346065.3755,594859769.7314659,237213773.14381623,70219405.81744152,855443625046.0093
14738027.431536147,2068941.6516209529,464404.0867839997,,216602355876638.75,49344948030.10848,471813.5993132902,1001233668113.4248,126546891.81421287,104245086.34280056,11827131.07607818,7749556961034.807
177329.80570848577,2049088.9416749573,302534.70967224985,,403869161760623.25,2948204827199.617,502908.0183515611,1149481404108.2769,30840373367.987293,719618358.0903268,5934527.832320088,1393989584341.621
964643.3387738082,2029236.2317289624,140665.33256049998,,284751214290845.7,11399663539161.707,534002.437389832,548102348842.3561,54851485.263230205,1334991629.8378532,135479707.76222238,17398814183909.973
1860778772.2375555,2009383.5217829668,42516966.9306617,,155232928978909.1,23406291847163.176,565096.8564281029,497168452962.9273,5021311900.735144,1950364901.58538,67824680.85452083,1251362840169.107
23987672.936972424,1989530.811836972,35571105.84833821,,757252296026374.8,13252674054571.191,596191.2754663738,984524574981.9988,18050269096319.617,1769872855.224756,169653.9468192893,2843656511233.8887
4614381.344115298,1969678.1018909763,86622935.86354382,,318692642651996.3,306284492732.46014,627285.6945046446,2087728862047.433,11876123976900.13,2405017211.554194,84061020927700.38,89809583457504.73
577547.5228747205,1949825.391944981,137674765.87874943,,989990838665185.8,1350209067.234678,658380.1135429156,1379179648390.6116,19651155223283.85,7765.332671265636,1586874.3229440006,612198589988.6844
82615850.55646622,1929972.6819989856,188726595.89395505,,949224707690399.8,10164499089.70356,689474.5325811864,519074951815.7231,9124300493142.37,1572266908.6160424,38049012.65245883,6531402285289.318
137046580.54190624,1910119.9720529905,340813405.61539483,,395717296912059.1,108832048405.24942,720568.9516194572,14223681163872.94,3711686260301.3706,976.9297220156244,31274483.37915039,177231283897.9147
41455682.7370254,1890267.262106995,492900215.33683455,,232510331963812.62,297341072353.1642,751663.3706577282,1271648256533.5415,759579.7320278909,1314393989.958293,1488251.6078720004,29002425516872.555
15324152.604419231,1870414.552161,644987025.0582743,,,361925174940.6432,782757.789695999,3832323231337.866,2406995193310.911,1130175376427.763,16586.252353140604,25386145470280.69
177667720.52172393,935235.1072826508,797073834.7797141,,,1238087431300.785,626210.2675942023,17079324771616.586,24707921.605911903,342643533.787476,360008.8940405557,33782116972468.24
533666430.2587754,55.66240430178334,949160644.5011536,,,3582256735162.3594,469662.74549240567,2026703330006.2983,346.3181426406253,525482532.8426532,3984695162.8828015,14332228548418.994
8695486.646562804,1361132319.7936218,1101247454.2225935,,,5008005037239.592,313115.223390609,1673137292802.5378,431023738.0733115,1939923661.1582303,29057664.3054768,3086601648107.9937
2364.59728576562,714300829.6981812,427995524.3071534,,,1889406268.7545831,156567.70128881233,1660660445892.733,862047129.8284804,1321250518.046469,79821985.98305562,436586894109.01697
691055008.8204433,67469339.60274048,418932928.08371365,,,46501247022.70153,20.179187015625025,2960136876219.3286,5520807025781.062,418546759.6560364,4908582546.458538,83695132779680.95
20703590.36060808,62650666.49762454,409870331.8602738,,,119754569328.7328,5095479732015.928,2350348407339.716,2984149861593.109,573773379.8280181,113321457.1612294,2472138793225.9287
49268905.344076864,57831993.3925086,400807735.6368341,,,815308423950.1687,10190959464011.678,4906098040983.751,9213145545678.557,728999999.9999998,12890026922.220032,7002123699776.3545
10302597.622076312,53013320.287392646,391745139.41339433,,,16141106579.102686,15286439196007.426,9354254016287.664,5893079043768.302,2140753641.6218405,4113177.9286191408,220719856401.7472
382986416.84022593,48194647.18227671,887.5036810000024,,,343729788370.2988,20381918928003.176,2393016557145.071,15432447253085.004,2688667769.097973,313884792.372541,46436779527.93511
