Amplitude_Standard_deviation,Amplitude_Standard_deviation.1,Amplitude_Standard_deviation.2,Amplitude_Standard_deviation.3,Amplitude_Standard_deviation.4,Amplitude_Standard_deviation.5,Amplitude_Standard_deviation.6,Amplitude_Standard_deviation.7,Amplitude_Standard_deviation.8,Amplitude_Standard_deviation.9,Amplitude_Standard_deviation.10,Amplitude_Standard_deviation
5.525537995053156,4.602631578947365,12.030793822520607,8.2999805031201,1.75,6.947942298639483,3.882092890529107,1.4113002368648784,8.917950647430157,1.5517627415243005,8.617598273300977,7.192906501392397
5.135386763495177,4.69473684210526,10.816261175573873,5.5048642966044365,8.899123552350535,1.0452757560402406,2.3160464452645537,2.150013183997573,5.134744394806814,1.1758813707621485,10.879253466655491,7.823572851961034
4.688486903170142,4.786842105263155,9.60172852862714,7.619623988519082,10.749505802593902,4.183300132670378,0.75,2.464181442660094,7.71319216234973,0.7999999999999972,9.152428335936014,8.484032109537768
4.058173936440369,4.878947368421049,8.387195881680405,5.849376566970383,5.377318621353541,9.360985821779432,3.9032496661051614,4.669586043737144,8.072009895311078,0.8499999999999996,5.51891279488089,7.015077520644513
4.212612665448352,4.971052631578944,7.172663234733672,6.300949864468099,2.48777490943212,4.187489419434658,7.056499332210325,4.996820151543957,7.268771651545678,0.9000000000000021,4.241273310573699,7.312547567077122
3.9299003439741984,5.06315789473684,5.958130587786938,6.820133885945511,1.216887512666715,8.706316991446817,7.2387494435086035,3.50491302396444,6.90249230350893,1.6650000000000025,2.944468561272596,8.203303918932017
4.319405956151083,5.155263157894733,4.743597940840203,7.997968155333408,2.261525488061288,5.451414557073872,7.420999554806882,1.735225778708571,9.996787678493972,2.4300000000000024,5.401105024332611,8.78163599964381
4.479601834349681,5.247368421052629,3.5290652938934706,6.726560293246825,2.979026787015979,6.505021493884723,7.603249666105162,1.9198886623401377,4.505798732990883,3.195000000000003,5.3803497344788,8.821746124964047
4.050768310606314,5.339473684210524,2.314532646946736,6.841577435191008,3.368069635902613,4.609930342971504,7.785499777403441,3.8558229681035208,7.291742327649785,3.960000000000003,2.800560469110577,10.560079199725262
4.35949163523209,5.431578947368418,1.1000000000000014,6.732200572746985,3.366433148208705,3.380314128041769,7.96774988870172,2.523251250866627,7.18974246369193,4.725000000000003,6.900052655132321,10.40886734535056
3.3406661198092125,5.523684210526313,1.3417232363056069,7.9393732092417935,2.4123775417993008,3.13750962443682,8.149999999999999,3.320047952266952,2.3273917898086247,5.490000000000004,2.091644935728856,10.280307717502325
3.0978743319081032,5.615789473684208,1.583446472611212,6.253492611434817,1.746780593743494,6.076828956615909,7.574999999999999,2.084530191323969,1.9322381611808204,6.2550000000000034,3.4911882019920366,9.48483640163862
5.919127240600345,5.707894736842103,1.8251697089168173,6.868698141435774,2.688727002237673,4.274917275476748,7.0,2.151603656683671,5.2595151867829015,7.020000000000004,5.786186047785868,9.761073403340331
5.153013653980915,5.799999999999997,2.0668929452224227,4.1281839429301925,3.313486885785567,4.479053312380062,6.425000000000001,9.786828853777312,5.903634423665141,7.785000000000005,4.254027198413791,9.973274979900207
4.596464325892358,5.609090909090906,2.308616181528028,6.449917260170213,4.365418739069475,2.886136509352475,5.850000000000001,6.9334553267592405,2.50457742101362,8.550000000000004,9.209165686363171,10.31459773332685
3.9193877470116014,5.418181818181815,2.5503394178336336,7.090581068341991,3.485776496449232,2.5988528876472503,6.250000000000001,10.99354907669835,2.402140419725245,5.450000000000003,7.44526396815825,9.470430977876184
3.463244882023087,5.227272727272724,2.792062654139239,7.76087281542114,3.7844025752471495,1.2378719679064434,6.650000000000001,12.84408861090961,1.740250674568144,4.0,2.884290016254682,9.080136939311087
3.062096108323553,5.0363636363636335,3.033785890444844,7.681210028858477,2.9360122495183405,6.66396278501013,7.050000000000001,9.919229360747291,2.9802255176081007,8.983228818192266,2.635527963491393,9.056316281724133
2.1589513971763665,4.845454545454542,3.2755091267504497,6.897120662820103,2.681622836409713,5.88690725961717,7.450000000000001,3.560128277809528,7.740620273341568,6.6916144090961325,2.583822666267558,8.293372008408205
2.607143239424376,4.654545454545451,3.517232363056055,5.360379273190828,2.97902486875278,7.534569797673327,7.85,2.843913987040502,8.828111664198381,4.399999999999999,2.23838716944044,7.685575595750237
2.0669143939720547,4.46363636363636,3.75895559936166,6.584831016643245,2.617012161896817,5.26118361248041,8.25,7.875154319475624,2.042503420099562,4.6147128604693775,2.727569247412998,8.000015021540825
2.2650405399593523,4.272727272727269,4.000678835667266,5.812160710550701,3.4583070291658715,5.1566558535495695,8.65,11.159973118247196,5.104539796163045,4.829425720938756,2.6413780065845627,7.805479555915236
5.242050359791663,4.0818181818181785,4.242402071972871,4.94590907703285,3.3070804940216467,3.405249492489306,9.05,10.226627504376385,3.920103102385617,5.044138581408136,2.1557377481794733,8.551123748334136
2.6508140346724662,3.890909090909087,4.484125308278476,4.818467381779589,3.051239099091635,3.15168937026912,9.45,9.293281890505575,0.7973915809270478,5.258851441877515,4.700793583796285,8.403826961312172
2.9839731867308883,3.699999999999996,4.725848544584082,5.26846328267964,3.4341751245222105,5.2793466113372896,9.85,6.218178795373402,3.7332738090492814,5.473564302346894,5.682986202686998,8.924299653767143
3.2638777339489726,3.753947368421049,4.967571780889687,4.859066210807147,3.962189045544528,2.7445298209512856,10.25,7.312030013175566,8.990637922190722,5.688277162816273,2.487629889902395,9.579249547205904
2.449403850775655,3.8078947368421017,5.209295017195292,4.245239003923866,3.5627558917582243,4.0165216389939,9.01620957539276,6.72069611221092,7.099999999999998,5.902990023285652,6.564584013119653,9.454870837401456
3.1440842782176426,3.861842105263154,5.451018253500898,4.799219424673954,5.2671715144028495,3.027987614715073,7.782419150785522,6.237242573848546,9.500994100034418,6.117702883755031,4.727009137352643,9.837741444363212
3.4456376515969818,3.915789473684207,5.210408698510573,4.696194540034424,4.334645668341111,2.888467088597537,6.548628726178282,7.578633888107889,3.969886648255841,6.33241574422441,3.2882826472440128,9.265155269907204
2.850193477287318,3.96973684210526,4.969799143520249,5.018444442319143,3.9979071188904864,3.6017434525080225,5.314838301571043,4.217448873430476,1.5,6.547128604693789,2.237328993608456,8.766331655277957
3.752457685718904,4.023684210526312,4.729189588529925,4.568213285586576,4.137404887982637,5.012440453659444,4.081047876963804,5.069078373388555,1.6000000000000014,6.761841465163168,1.557168715420401,7.943998790364885
3.76459464521283,4.077631578947365,4.4885800335396,3.754607694530169,4.272858273040095,3.417877582342452,2.8472574523565632,5.546370184383861,2.877824699317176,8.020091957078794,2.783664200017076,7.94215044590193
3.566384703479476,4.131578947368418,4.247970478549275,4.722870607010735,4.365846184380556,7.900599042023576,7.750322573932007,1.3999999999999986,1.4553685513763568,5.410045978539396,3.1082446504830084,7.995787668138018
3.837520242079632,4.18552631578947,4.007360923558951,5.173987192624557,4.769989933631026,6.015512267066018,0.3091206165165233,7.976950265432905,2.549999999999997,2.799999999999997,6.742880150691569,8.226023740015329
3.634045641643944,4.239473684210523,3.766751368568627,5.746345668338392,4.591203431491886,5.927945736064837,2.986382251111034,9.08361386323343,11.368341289452449,2.299999999999999,6.608471190824496,8.369322583461049
3.118106500975849,4.293421052631575,3.5261418135783025,4.547649190469736,5.726984186959548,5.867434075418937,0.3344371209507437,7.816615316107094,12.159170644726224,1.8000000000000007,7.886956144386881,8.352109775322301
2.466604507184994,4.347368421052628,3.285532258587978,3.509401327385197,4.966205210685031,3.930641726616403,5.64221856047537,0.9995844011734332,12.95,1.3000000000000025,2.5421843847921406,9.190095379369671
2.401851137953576,4.4013157894736805,3.1499999999999986,2.8465192695138897,5.111629062615714,5.151056258683192,10.949999999999996,0.4500000000000002,0.7255342858886812,0.8000000000000043,4.124444976447313,9.14314168334745
2.6473336651702786,4.455263157894733,2.7797331504034952,2.174094079701396,4.419317229718942,6.920771487539381,8.073137900194421,5.354227778311343,4.193434021048725,4.150000000000002,2.0790305346961384,8.592045439144595
4.650583302707559,4.509210526315786,2.4094663008069923,2.507082275024973,4.938611923066941,5.621319447826769,6.117353425145816,3.021623459885982,5.121622829549563,7.5,2.395947261686961,9.249744088317064
1.8939086171348585,4.563157894736839,1.021678291152476,2.3748654082334992,4.357502471676237,3.537329344604559,4.161568950097211,2.9604011552490648,4.042860648380332,1.6000000000000014,3.069931146934916,8.214077617416276
2.25393338465877,4.617105263157892,0.8500000000000014,4.002860255095077,5.209578901486889,6.222240935997255,2.2057844750486053,2.3434531869670825,3.757954526364342,3.305292359070295,4.145115679929813,7.366858335585341
1.125239582535715,4.671052631578944,14.715977711317722,5.972883770184176,6.0133533711933005,6.662023652711927,0.25,1.0232002616839977,0.5147815070493477,5.0105847181405885,6.210507169753172,7.766944268879131
1.3581171743727911,4.724999999999996,6.250000000000004,3.717819029909355,4.265977748985251,7.692863085738771,1.9250000000000007,7.58617163001207,3.642850418043812,6.715877077210882,3.6779937299037417,7.824536096757821
1.8741882967996089,4.778947368421049,5.066666666666671,3.6559490111223294,5.019432309952095,5.156197611487357,3.6000000000000014,7.026196023137664,2.8547339933590146,8.421169436281176,2.803252548749579,7.107319611854253
1.7081455223102675,4.832894736842102,3.883333333333337,1.887147499162096,4.832488575468534,2.132141133126713,2.03916203823576,10.953124850927244,3.195468730587621,7.144170117422084,1.6998647798538984,7.913539138208927
1.8266381672209773,4.886842105263154,2.700000000000003,5.646215015388627,4.523358539754414,1.16487213175238,5.167204273105525,10.36594903558203,1.672374686750799,4.829768800539697,7.827196177431609,7.663524307377344
2.494481989897677,4.940789473684207,0.5557777333511003,5.53185221141065,3.9514997036938055,1.3398151500763622,8.797474385046856,8.071073176611783,1.3206991402288737,2.802899291163944,3.223043624290809,6.274598804987399
2.656087619712376,4.99473684210526,1.0381481111259163,5.65869537378832,4.275589462532953,0.8396246448344636,8.432414863775255,2.7089325972283858,4.893189597498623,0.7760297817881899,13.45453316952756,6.902877196498611
2.8914270505601083,5.0486842105263126,1.5205184889007324,4.227166556720386,4.078628698459318,1.423610433604175,8.067355342503655,2.542756107532942,1.4235311630667675,1.3380148908940943,4.522167621838007,7.789851106868963
3.4552741622637773,5.102631578947365,2.002888866675548,1.9071525059204983,3.920866379605106,6.179256417769311,6.66500178762614,1.395859168456144,3.574378940075637,1.8999999999999984,7.86335806128654,6.678903683302675
3.58031481045514,5.156578947368418,2.485259244450364,2.293799647788925,4.354089873061013,6.575334726824171,5.262648232748624,3.412228910854965,3.252024985121486,6.099999999999994,3.739652390263034,6.094258810888485
3.938894029151924,5.210526315789471,2.9676296222251803,2.088396242523075,3.955851229651945,4.299999999999997,3.8602946778711087,2.7232980846624693,1.2669098287696887,7.263760886911288,6.409540898759598,6.513460355093005
4.283657505420745,5.264473684210524,3.449999999999996,4.934390024574355,3.668640666978211,1.3424344220537527,3.345221008403331,1.5033190180185112,1.221324396751728,4.731880443455646,3.554618990223538,6.179793363813992
4.270668700724747,5.318421052631576,3.24852700094407,5.60815093788661,3.59697847558182,5.588327581910217,2.8301473389355527,2.311222117354624,0.7875051555552958,2.200000000000003,7.158605539511264,5.9073016720766285
4.596340031360201,5.372368421052628,3.047054001888144,3.999969247651865,3.507003486525221,8.241540489940949,2.315073669467775,3.149386590206414,1.2940353297515554,6.608982563857767,4.67466576345304,5.6596414169137255
4.338002216465009,5.426315789473681,2.8455810028322173,2.867684301410915,5.100839445882614,3.6939042057808247,1.7999999999999972,3.8626046091633137,1.1822006756469057,11.01796512771553,5.844489332316002,6.1281277104469485
5.012169074616595,5.480263157894734,2.6441080037762905,3.743091057757834,5.177862478547425,7.200632402388622,2.5699999999999976,3.2413715066987927,2.120068720718685,6.550000000000004,1.9500000000000028,5.916888378612482
5.335877684064837,5.534210526315786,2.442635004720364,4.402733580367301,4.694951714423477,4.246910842300735,3.3399999999999976,3.5483007770092354,0.7122877379115145,6.389188119209967,1.25,5.167510571615852
4.375551361673363,5.588157894736839,2.241162005664438,4.288256999206043,5.423514161205662,1.823734016981536,4.109999999999998,3.2789707275348343,0.9029610450257636,6.228376238419929,0.5499999999999972,4.86235637688017
4.684467847231246,5.642105263157892,2.039689006608511,4.7987060705596365,5.433408898851834,4.284322132575114,4.879999999999998,3.8207641385519295,3.4930318292479607,6.067564357629892,3.006139550985617,4.751414658591665
5.441861690895261,5.696052631578945,1.838216007552585,3.5374522734738942,4.595743765596476,4.051674993851324,5.649999999999999,3.353804486372004,5.64033083341648,5.906752476839854,2.887426367323744,5.155101475399621
6.028798064076463,5.7499999999999964,1.6367430084966588,4.225087522110807,4.496372609372612,6.652520477427811,4.738379593962199,3.7098510323359903,3.0763605917314254,5.745940596049817,2.7687131836618715,5.6522411752625965
6.197250543448133,5.803947368421049,1.435270009440732,5.744189811520033,4.142910951186588,5.405355570324183,3.826759187924399,3.9053402633827305,2.974090478432517,6.0345517316895725,2.6499999999999986,5.55834847880276
4.5108283643519655,5.857894736842102,1.404391674533943,7.378024039786325,5.372498832418279,5.547689624579462,2.915138781886599,5.122296559091237,2.558302658108787,6.323162867329328,4.063967854314146,5.544569757780087
5.274908108730952,5.911842105263155,1.3735133396271546,6.5949857137902095,4.619269426586902,4.951539534697777,2.003518375848799,5.479766896704141,1.3313044603678863,6.611774002969084,5.477935708628293,5.6182453482602535
4.652569182720445,5.965789473684207,1.342635004720366,,4.896842277807414,2.3847814072957427,1.091897969810999,5.203443542356177,1.276273184560849,6.90038513860884,6.89190356294244,5.534863559453222
2.481142201338707,6.01973684210526,1.3117566698135774,,5.631453085479921,6.027589756200581,0.180277563773199,6.652068018883058,3.473307909865564,7.188996274248596,8.305871417256588,5.591128311115084
4.387321933708535,6.073684210526313,1.2808783349067887,,4.641433489925755,3.798294360548287,0.1994034857493019,6.52388209558875,5.430860820121039,7.477607409888352,5.936237502844909,5.4874624715517175
5.436257849687046,6.127631578947366,1.25,,4.82618112655632,6.663221571677315,0.2185294077254048,5.175983591205637,4.474404247198384,7.766218545528107,3.5666035884332303,6.234829155453577
3.991816629054998,6.181578947368418,2.8,,4.680491205692399,6.918296014926561,1.950207342986874,4.846045697221109,8.51706288428952,8.054829681167863,1.0208928554075696,5.964713339149248
5.140560371934173,6.235526315789471,4.35,,4.234393943472743,3.664733064723993,3.6818852782483433,6.5110242175761135,8.56427309823608,8.343440816807618,0.5354464277037834,6.064419438094675
4.817086067511997,6.289473684210524,5.899999999999999,,4.5043553645547005,3.728306401676632,5.413563213509812,6.115743218994542,5.74179473398754,8.632051952447375,0.0499999999999971,5.8612364805132575
4.655167206175471,6.343421052631577,5.050000000000004,,3.755532956226134,4.44649546022487,3.2380372812903864,6.193446405671852,5.477028641127591,8.920663088087132,7.189498514422888,6.275129867395738
1.092117662000904,6.397368421052629,4.772105899332108,,4.215459633925565,3.6521441682386975,0.3269192246051938,4.017271778506588,6.952051664946242,9.209274223726888,6.145097413566541,6.56142489917862
3.84564347872136,6.451315789473682,4.494211798664212,,3.4312476214939003,5.210623386627748,0.8010548600994131,3.849949376783885,10.302794370706646,9.49788535936664,8.37416662520317,6.167123445673505
3.0301720273661195,6.505263157894734,4.216317697996316,,3.968097379397108,4.441985191967851,0.8030126656954366,4.52052593458855,5.997978375375522,9.786496495006398,5.514752940975689,6.1613658679947605
3.95643088208384,6.559210526315787,3.93842359732842,,3.7047558984833326,4.541645528406316,0.8049704712914602,8.938387487128361,2.90356046542812,10.075107630646157,5.282991576748915,6.111510185979588
2.858499730638289,6.61315789473684,3.660529496660524,,4.898978615984904,4.12356431845611,0.8069282768874837,8.754273172173425,5.96779953020265,10.36371876628591,2.6274690768874938,6.905951604805104
2.9345347157648694,6.667105263157892,3.382635395992627,,4.272560364282572,3.956525100739771,0.8088860824835072,9.947296102224929,2.5147249723688923,4.850000000000001,9.020747061691754,8.466840374922269
2.043142399360925,6.721052631578945,6.174746958378136,,4.416571004400052,4.5930948893976,0.8108438880795308,8.369369419289388,2.212845094705271,5.417929981104724,9.884611280480634,6.74910095741698
2.273373554307922,6.774999999999997,8.196939824422715,,4.248057743427782,5.542102620784367,0.8128016936755543,7.096813174334305,2.639941308566082,5.985859962209446,2.804609301370395,6.493976163425828
0.6058937739456667,6.8289473684210495,6.722891862881628,,4.025377934535558,3.3200575180751186,0.8147594992715778,6.2572761448798175,2.917868013035648,6.553789943314169,5.296564334547444,6.716506976051074
1.2076043505996132,6.882894736842102,3.0090902279592746,,3.8105247725797295,5.699169000948042,0.8167173048676013,6.806140634617344,1.787740716242742,7.121719924418891,4.221069835427455,6.494643861030552
2.0033336532564188,6.936842105263155,10.244978859750502,,3.883339287326102,4.512066374337488,0.8186751104636248,6.016718691991903,6.987265201779592,7.689649905523614,4.823666147448517,5.468673354475668
1.17680889193976,6.990789473684208,13.661420131157668,,4.377289254998064,3.289274110424558,0.8206329160596484,5.981753367776951,3.0337883207415928,8.257579886628337,5.4118916682220695,5.418214711246996
0.4509256812957902,7.0447368421052605,1.0735455276791952,,4.717440698655128,3.0044850549882334,0.8225907216556719,7.278533158736745,3.1608960754823943,8.825509867733059,4.395452195167182,5.167437418763567
1.2142859602650744,7.098684210526313,2.979093352054794,,5.078253929437161,2.781918999338033,0.8245485272516955,6.036251517045182,1.2190339738073026,9.39343984883778,3.450000000000003,4.887641139956228
1.1292077130322822,7.152631578947366,4.884641176430392,,5.054434657178775,2.681781978292786,0.826506332847719,4.9655148137254,1.3323568702855395,9.961369829942504,6.089203560400986,5.025120460680778
0.3854616625986732,7.206578947368419,6.790189000805991,,4.6160974994541,2.3816722681057905,0.8284641384437426,4.766181358634011,1.2358739733775983,6.205621137800831,6.374098822772453,4.77345597527107
1.0113374496993273,7.260526315789471,13.0,,5.485290041067572,2.6242826081665123,0.8304219440397661,7.281948523874989,1.1058862814302484,2.449872445659158,6.237820132065367,4.65468793012446
1.493137949922913,7.314473684210524,9.633762714373889,,6.958794584672765,3.488933382691632,0.8323797496357896,6.289579947891252,2.779870269526815,5.239877083543076,6.077996447541455,4.600357583972657
1.4456585699153093,7.368421052631577,6.267525428747779,,6.783439688298274,3.0352800552322963,0.8343375552318132,7.037616602098806,5.61489592183308,8.029881721426994,7.083549016324137,4.817427925451367
1.6468448873042767,7.42236842105263,2.121476670931388,,7.03209648475407,3.877400736690551,0.8362953608278367,5.900877319304628,8.545809332231626,10.819886359310914,7.635943803907203,5.415860292077741
0.601119352915333,7.476315789473682,1.909321922589701,,8.493039695997654,3.949887343214711,0.8382531664238602,5.534148085338887,4.7277090459461375,7.1662085829639,8.18833859149027,4.68475463572729
0.610543909258475,7.530263157894735,2.789547948393136,,8.47114732509578,3.791632283414436,0.8402109720198837,5.493305118273719,5.6412062849909965,5.313086568924782,6.5579468331686455,4.7163209050501695
0.625606205515241,7.584210526315787,3.66977397419657,,6.907612678240934,3.942044059270145,0.8421687776159072,3.404018818032668,7.135908024860371,6.900000000000002,7.800000000000004,4.468154040192098
1.4233368125713386,7.63815789473684,4.550000000000004,,6.872806229243557,3.758845358943469,0.8441265832119308,3.889243704119927,8.227873843880072,3.5,9.51869738987431,4.370524882929544
1.0557456170735402,7.692105263157893,5.729695447556045,,7.911994316053785,3.2889496068573267,0.8460843888079543,4.249080531323862,7.969736194588743,7.099999999999998,0.1000000000000014,4.3627474634094
1.0392460471799132,7.746052631578944,6.909390895112086,,6.980157591344196,4.343579709457359,0.8480421944039779,4.352528858870458,0.3822347975666289,5.784840101506697,6.751805314136359,4.758977825058524
1.2615852021255736,7.799999999999997,8.089086342668127,,,4.696145277973222,0.8500000000000014,5.962687512422545,5.5828397051638285,6.530024846032053,9.0,6.3061251022848746
2.807579028273292,7.10659043568433,9.268781790224168,,,5.4189903797645975,2.460000000000001,4.40256950807845,6.901222717750823,1.508788578697033,7.540663100815471,6.688380016628864
3.0732635714484093,6.413180871368664,10.448477237780208,,,6.210797418433415,4.07,4.033472095967941,4.399999999999999,1.8766555191350385,5.741461050986935,4.714373177535982
1.979898987322332,4.523169102026921,11.62817268533625,,,4.12040986006626,5.68,3.7145150523658113,5.1,2.7734455105518085,6.500368674114438,4.3475638233176985
0.7999999999999972,3.553250142410863,12.368867728652,,,4.2311119769473065,7.289999999999999,4.165271371638318,5.800000000000001,3.658035605320967,10.214817668465743,5.034658750364631
1.8236867421060383,2.583331182794804,11.501650796489,,,3.65988614663887,8.899999999999999,3.916109384783821,6.917067586774038,5.799999999999997,10.38267080650334,5.722342547482007
3.548785362771384,2.6011744731749444,10.634433864326002,,,3.749126756275677,8.866104669681295,3.9167601909816088,5.455020050375617,4.524999999999999,7.850778446894439,5.04985102334957
4.160353550681318,2.619017763555085,9.767216932163002,,,3.7175185816139154,8.832209339362594,4.998264599433949,5.277985541848537,3.25,5.8971685767173225,5.268849939723939
2.363900313329228,2.636861053935225,8.900000000000002,,,3.603796834111559,8.79831400904389,4.932767446743923,7.509908963833678,4.550000000000004,7.625737669235677,4.762194869962785
9.252250117209597,2.6547043443153653,2.6000000000000014,,,4.807356864009272,8.764418678725189,4.420567407379668,6.793001913734458,2.647994524163522,11.4597847565592,3.61426824600792
17.15753187378651,2.6725476346955057,8.917917705291245,,,3.814435219280473,8.730523348406486,4.423399379015186,7.271668292992579,3.058639403394915,10.216153675350002,3.815928144312508
11.033937130283157,2.690390925075646,4.599063914416594,,,3.6460269909217167,8.696628018087784,3.9879818478145737,7.2783256890336,0.5919546336999533,4.883823864267637,3.693463384473769
