RMS_Clearance_factor,RMS_Clearance_factor.1,RMS_Clearance_factor.2,RMS_Clearance_factor.3,RMS_Clearance_factor.4,RMS_Clearance_factor.5,RMS_Clearance_factor.6,RMS_Clearance_factor.7,RMS_Clearance_factor.8,RMS_Clearance_factor.9,RMS_Clearance_factor.10,RMS_Clearance_factor
1.4789979834389722,1.162645413216211,1.2009718081188216,1.3865367026257915,1.3807165698077286,1.5161983510414268,1.3799858858081304,2.597014381272058,1.2538213298715444,1.6214656372964629,1.191287634656219,1.5830488754358136
1.4469521672939196,1.1686180697072868,1.2114101975996097,1.398866767626126,1.4966162514735637,1.5132763690519575,1.3772042642699758,3.052165287526688,1.8174584826594649,1.6067541352100485,1.1543975712399752,1.5781752191787428
1.4566427604122114,1.1745907261983628,1.2218485870803977,1.2899949162646165,1.556974292472474,1.2781794091353986,1.3744226427318211,2.2095738669382627,1.7774128642855878,1.592042633123634,1.5217652241084805,1.61160342525059
1.387868276470701,1.1805633826894386,1.2145267317203785,1.309671642192759,1.351019376290123,1.5846907369756102,1.3716410211936665,3.265637344103029,3.4065472404791564,1.5773311310372198,2.638000116423419,1.5939851025694771
1.3151374733303631,1.1865360391805146,1.207204876360359,1.3239251216352472,1.3875421278014084,1.4195629654577122,1.2937739443733405,2.45907097334752,3.5736287464745544,1.5626196289508054,1.975786575293455,1.6363830317049264
1.3220567819422675,1.192508695671591,1.1998830210003395,1.221578252853504,1.4200532843720792,1.6815275273061945,1.2159068675530142,1.937784009665928,1.5296898637018097,1.5479081268643908,1.424946464752714,1.710371331469006
1.4143632881943489,1.1984813521626665,1.19256116564032,1.1596418551084215,1.4797139258064038,1.7281649410092024,1.138039790732688,1.574451945325133,1.969376463950704,1.5331966247779765,1.1917829236660695,1.672854477977193
1.3485631779594265,1.1940939050585873,1.1852393102803005,1.1975700411988717,1.6873428132168449,1.2479470790239429,1.0601727139123618,1.2856542267413185,2.4146800704753644,1.518485122691562,2.02707761075937,1.719987113536385
1.3029616944517728,1.1897064579545082,1.177917454920281,1.1656633049378138,1.512943415107203,1.607146406447608,1.0688594142549093,1.6102348065021477,1.634109648927102,1.006504116574536,1.428563751471323,1.81232867245146
1.3924593485630998,1.185319010850429,1.1705955995602615,1.1529118228355857,1.5245905318119588,1.5284422407603842,1.077546114597457,1.3910036896819928,3.1964585486487005,1.0571775582269436,2.0749458523862643,1.6960454309209223
1.3782547297524668,1.1809315637463498,1.1632737442002423,1.3201365840703625,1.4483431477760949,1.3082504953685656,1.0862328149400045,1.3984155068194806,2.9432304822020434,1.0649537602335997,2.448367781652273,1.697324125148842
1.316320849688431,1.1765441166422708,1.155951888840223,1.3088124859178492,1.5629872574271435,1.5008741321981196,1.0949195152825522,1.1743245178308668,1.2444751122454494,1.2187683811320391,2.406957522100256,1.8740285174661728
1.3425808736122078,1.1721566695381915,1.1486300334802035,1.3206378287363807,1.552972322530273,1.5546953858799424,1.1036062156250996,1.0960577751677618,1.6268679481230537,1.372583002030479,2.569294994072755,1.8382887533422096
1.371941890766343,1.1677692224341123,1.141308178120184,1.2135535730378546,1.4828773068636587,1.6395896685468658,1.1122929159676471,1.2507499787115224,2.2724411284837176,1.3484297823971654,1.8151939596712727,1.8301607231032293
1.2956837079939425,1.1633817753300333,1.1339863227601648,1.3990800945047333,1.4749497781509917,1.7198224791076182,1.1209796163101948,1.2862199196589486,1.8223700911909824,1.324276562763852,1.866904381756074,1.801543249448288
1.2961440342087918,1.158994328225954,1.1266644674001454,1.7302509778547432,1.4498848141194784,1.9305973546740105,1.1296663166527423,1.2519248566630314,1.7039049877671455,1.3001233431305383,2.753498880606572,1.780101198359611
1.3108035733893155,1.154606881121875,1.1193426120401258,1.5913386142065618,1.588649613712812,1.7299738361502732,1.13835301699529,1.2176297936671143,1.608399270635133,1.2759701234972247,1.800132636577128,1.712562460049403
1.2538125213999185,1.1502194340177958,1.1120207566801064,1.3876868531749698,1.4603593269596074,1.530184693636345,1.1470397173378375,1.2295570067570096,3.044870068878057,1.251816903863911,1.3065286672244674,1.8373663894691123
1.285959711621315,1.152471252001558,1.104698901320087,1.338446067666367,1.6864526741365844,1.630210412551981,1.1557264176803852,1.33964132282162,1.4637258570915788,1.2276636842305977,1.597792279548787,1.975311911946088
1.2812463183366858,1.1547230699853204,1.0973770459600676,1.465991844367471,1.492885845342751,1.6228954488461684,1.1742023702364068,1.4042429169525654,1.461574621400578,1.2035104645972845,1.2969223793671714,1.939031075488654
1.2917658362734594,1.1569748879690829,1.0900551906000482,1.4015422224001288,1.5022352270488273,1.5012906532442551,1.1926783227924282,1.1604873942555345,1.6213028274750685,1.1793572449639709,1.3831805426917396,1.817477435820012
1.2692032522526568,1.1592267059528452,1.0864063993517814,1.3854396819457298,1.5357825130431693,1.5134842289768948,1.21115427534845,1.2136533919607684,1.8986018989391893,1.155204025330657,1.3379781682129983,1.917434453036094
1.272132520505363,1.1614785239366074,1.0827576081035146,1.3555649847234286,1.6152465825396063,1.48117268313074,1.2296302279044715,1.865721157159562,1.5448424924606674,1.1310508056973436,1.3741174239573763,1.7147363256738546
1.3972581842449163,1.1637303419203695,1.0791088168552478,1.4584470039991535,1.4733932172760995,1.3895488635631277,1.248106180460493,1.4479967758995884,1.0715839561509846,1.10689758606403,1.5682493859557904,1.6676389714744393
1.4470450046672798,1.1659821599041322,1.075460025606981,1.3934789221078416,1.733757748520144,1.471460397709006,1.2665821330165146,1.2709654611490244,2.233206638910388,1.2017029167516131,1.4641940786244931,1.6815998983629927
1.455791211764628,1.1682339778878943,1.071811234358714,1.4129268291092172,1.5545022007936369,1.6285661065726311,1.2571123479930622,1.0033361203858542,1.677883690519932,1.1070435865352923,1.447905430713629,1.7748596967566304
1.4919284514826,1.1704857958716568,1.0681624431104473,1.4966172363289143,1.5852669589059527,1.6304065018772742,1.0112639398827046,1.2400060349685535,1.3041912662655757,1.0123842563189716,1.2744258244907425,1.7749933320041884
1.3058381198120188,1.172737613855419,1.0645136518621805,1.4654478679259164,1.6486837613762877,1.604369069969474,1.5051650674563466,1.206747122884318,1.9593568479597168,1.0652229224545622,1.2142167890687017,1.827338820334844
1.3281954506171267,1.1749894318391814,1.0608648606139135,1.2588347800617783,1.764931651384657,1.4543410788945332,1.080141923538378,1.253422197155024,1.5590443973163222,1.118061588590153,1.3629085306365196,1.810800762129984
1.412187353066912,1.177241249822944,1.057216069365647,1.3592596453245949,1.5226458836852397,1.532499116726028,1.0622520330791132,1.1274664523888247,1.1587319466729278,1.1709002547257437,1.3480076214318129,1.855820024855616
1.4036987480700696,1.1794930678067062,1.074021321682708,2.4787285852560825,1.5787668717335372,1.954125448026052,1.0443621426198482,1.1450367791871767,1.2419863492527112,1.2237389208613343,1.414961177496373,1.734580716470122
1.366248266969634,1.1817448857904684,1.1141821623011872,2.5222451783313216,1.6873899668488923,1.3903340203297965,1.1818209413153855,1.238210459566525,1.6210781829227372,1.1560612863660351,1.4557018168739209,1.6311357961505335
1.7263684420772136,1.1839967037742307,1.1543430029196664,1.6329068213812583,1.6718874247250368,1.2663527706604192,1.1422486673044434,1.163563454487209,1.80904311442341,1.088383651870736,1.4620162451179337,1.474792651963218
1.465562153585651,1.1862485217579932,1.1445748938483642,1.656042257567106,1.7884233257442244,1.31748285754318,1.102676393293501,1.1473887480780267,1.1743705581959618,1.0448830860942395,1.5000797270347284,1.7122802730647395
1.5141817152485997,1.1885003397417555,1.7726470846173947,2.174536045753473,1.8065410070078995,1.4379669789948588,1.0631041192825592,1.1254947591735096,2.2043383439537667,1.4510057373475769,1.4408830208634995,1.60782768041731
1.3788378615316024,1.1907521577255178,1.211093014092218,1.695311413468927,1.8283114031371503,1.5273481315941957,1.0235318452716171,1.0758274854521968,1.608097606171037,1.8571283886009136,1.5061888635956355,1.444639893206901
1.4095165718807452,1.19300397570928,1.0780974983113822,1.7857995054608369,2.0496769975865097,1.4778211295716146,1.0707220332090892,1.2798152098176536,1.461496156156245,2.263251039854251,1.4002893112077004,1.546266751231712
1.496564026730035,1.1952557936930424,1.062326654404974,1.2395997802936614,1.8130673508483293,1.3076957163714509,1.1179122211465615,1.1547126314462053,3.5586154349830905,2.669373691107588,1.1117737408222808,1.5875801025330978
1.590026429230807,1.1975076116768049,1.046555810498566,1.1953885266848792,2.0365868592427616,1.111653553394556,1.166452639736235,1.2623149488826446,1.6732498548742325,1.3874855644965645,1.1565470223608108,1.6737303442673943
1.853715113761308,1.1997594296605671,1.0307849665921578,1.2977901696032954,2.131226427099619,1.1581370632645638,1.2530199137171678,1.2580194745810216,1.8547278050417093,1.3178041623171146,1.4422874295884314,1.5768654494426275
1.6159645853644615,1.2020112476443294,1.0335707649097303,1.339491639256438,1.939497174352162,1.2190208693556568,1.26903703708287,1.518188551249007,2.481244862523761,1.237965301215679,1.4621753025191266,1.4572795421054947
2.024425432523265,1.2042630656280915,1.032866398675874,1.7042080760167406,1.9958806076499,1.2909394395136569,1.2044828724004184,1.906531491362044,1.8381284284654027,1.1581264401142437,1.4369385532446417,1.4510943958384837
1.7601026731119318,1.2065148836118542,1.0321620324420175,1.536473423116173,1.9794959698354009,1.631338482763794,1.1399287077179667,2.316964870732709,1.2981788735567583,1.1229211271277042,1.630094869216962,1.4210717344947608
1.5738005503887806,1.2087667015956165,1.0314576662081612,1.1557343968658176,2.0461303923167016,1.514749481896793,1.1511143356652174,1.872486754709877,1.8500515114672496,1.0877158141411645,1.5298415546181938,1.3886164859780643
1.556525697762292,1.2110185195793788,1.030753299974305,1.6261817695641032,1.847074431520748,1.4087032323168884,1.1622999636124682,1.6478864147966965,1.5277660646240656,1.0484361137757987,1.2213012585284144,1.5296770288266537
1.7821663944310178,1.213270337563141,1.0300489337404486,1.6916128100730614,2.019619808700974,1.0941625242192952,1.1734855915597189,1.9371117539588991,1.3620403246334984,1.7179672016124097,1.214091663180101,1.4470607207238289
1.6317800495794312,1.2155221555469031,1.0293445675065922,1.4067484881490524,1.9128028044702343,1.151674831059358,1.1332648859140415,1.898453787507808,1.3948227809976634,1.5141268542049244,1.168824237496142,1.5122602478065263
1.7884395422388215,1.217773973530666,1.0335551289876646,1.3840988594725203,1.9855160127245712,1.4625977207735843,1.093044180268364,1.7331759385571597,1.1973969552765795,1.3102865067974392,1.1000287955423371,1.4516024158011005
1.5857823639578212,1.220025791514428,1.037765690468737,1.556134670979915,2.156281500714042,1.4629641874618435,1.0528234746226866,1.7519961409079503,1.2601854533019698,1.2067850963194036,1.461641595689856,1.519466492304076
1.7023958617119803,1.2222776094981904,1.041976251949809,1.144073215553229,1.7235289781323024,1.365020994066117,1.0126027689770092,1.7362229499363369,1.3529470170761546,1.1032836858413682,1.300928117327015,1.5490672783249149
1.7389909045307357,1.2245294274819527,1.0461868134308812,1.4508578583346214,1.7990778554064284,1.2345077635756083,1.0116726912721,1.7116796275517918,1.627338378597332,1.0485740631289675,2.0346976630409017,1.5690673669049229
1.7466471782927504,1.2267812454657152,1.0503973749119535,1.4615156990690945,1.8573803393135893,1.743789298525504,1.0107426135671909,1.728868361827131,1.3972681328298475,1.104826980083207,1.5903719928172562,1.5836319725343009
1.628051212939893,1.2290330634494775,1.054607936393026,1.450928940479414,1.8014271573821738,1.3761846444329031,1.0098125358622816,1.6863391106174173,1.2942644401233754,1.161079897037446,1.1460463225936104,1.5209135543919474
1.5338288632252053,1.2312848814332398,1.058818497874098,1.8073910634989208,1.9240146726916152,1.4273629288149838,1.0088824581573723,1.6913848287889597,1.347160844991651,1.217332813991685,1.0714333042147768,1.469043895107925
1.4834685490158257,1.233536699417002,1.0630290593551703,1.261894010397661,1.7919998210470025,1.6484840100829488,1.0079523804524633,1.682069900717324,1.827050492905638,1.2735857309459242,1.226471328415403,1.5227052749897934
1.495767229239554,1.2357885174007646,1.0672396208362425,1.223698381854588,1.8301836011175463,1.7189830117816869,1.008710647293097,1.7780886583897693,1.381067891989225,1.3298386479001634,1.381509352616029,1.524785806726466
1.506477603675875,1.2380403353845268,1.0714501823173148,1.8597977888605663,1.9055544797532904,1.3140260201737552,1.00946891413373,1.759313926962375,2.0685136675907394,1.333371677243828,1.536547376816655,1.553084997114489
1.7371772434529722,1.2402921533682891,1.062778292634898,2.111838045918633,1.7818577225826575,1.5139020819486213,1.0102271809743637,1.6869450728971858,1.815740823775588,1.3369047065874928,1.4576369617987428,1.5514691314307008
1.4926998022958533,1.2425439713520514,1.054106402952481,2.1319784726286564,1.7248445048084249,1.3153571957856776,1.0109854478149969,1.5068156378150823,1.44093551203921,1.3404377359311574,1.3787265467808307,1.4843758678351622
1.3331071137287382,1.2447957893358137,1.045434513270064,,1.85996673296922,1.4411291848977024,1.0117437146556305,1.5582536966679268,1.370961618426033,1.343970765274822,1.2998161317629189,1.495042512687693
1.463142094899528,1.2470476073195762,1.0367626235876473,,1.862062837413639,1.3974872345940483,1.0125019814962637,1.5600895469261395,1.375558958343687,1.347503794618487,1.2209057167450064,1.5785861249629636
1.4162373386042184,1.2492994253033385,1.0280907339052303,,1.8368533059192096,1.4193542740653775,1.0508149985067856,1.7042395179529952,1.2525643399726558,1.3510368239621515,1.4086343081308652,1.6280693690047616
1.1942499477574662,1.2515512432871008,1.0194188442228134,,2.002145197211599,1.4672477274008249,1.0891280155173075,1.830894438230665,1.2396756903926482,1.354569853305816,1.596362899516724,1.651207841501473
1.4273263011874853,1.253803061270863,1.033515409224036,,1.896156434303509,2.017690959026359,1.0745454633897975,1.7791721220078078,1.3297986616404132,1.3581028826494808,1.2680976645307511,1.6775472296656158
1.411843131662097,1.2560548792546256,1.0476119742252583,,1.9862309328258207,1.9246309175329963,1.0599629112622873,1.7902842981435203,1.328123719707993,1.3616359119931456,1.3009335390970065,1.6814762710097402
1.3903200069739452,1.2583066972383878,1.0617085392264811,,2.08058268819336,1.7543348209326397,1.0453803591347772,1.9169825135083047,1.29863488565025,1.3651689413368102,1.3337694136632614,1.5545023938494602
1.3596532700313826,1.26055851522215,1.128614737874348,,2.039010308919055,1.8369088147259864,1.2540461273086672,1.479719296350815,1.3083503461192407,1.3687019706804748,1.3237703461989687,1.5879404734197498
1.219254998417376,1.2628103332059124,1.1158355040947712,,2.123721877020884,2.1568003345789792,1.113600059654284,1.563335601573174,1.355258166978501,1.3722350000241397,1.567809664823905,1.7702749503936683
1.3296660332564756,1.265062151189675,1.103056270315194,,2.0389550522920685,2.4448726588816005,1.1332509874434684,1.624043501367464,1.31334983119921,1.3757680293678043,1.307367535810407,1.7295607034858222
1.7020913200832726,1.2673139691734372,1.0902770365356171,,2.103379236320003,2.141859154164799,1.1323726544421828,1.5464884188305457,1.2508113572173885,1.379301058711469,1.4586833549552431,1.7777701202291716
1.944339875354248,1.2695657871571997,1.0774978027560402,,2.057092694855435,2.433633120291395,1.1314943214408977,1.5943425334554482,1.198439118093619,1.3828340880551335,1.5525180449981548,1.7479329500598686
2.0626489175052005,1.2718176051409618,1.064718568976463,,2.101385527039778,2.350412209110249,1.130615988439612,1.6025335478678595,1.4621107165095106,1.3863671173987984,1.1545944416155376,1.698907694812816
2.236402363321419,1.274069423124724,1.0519393351968862,,2.1041199178854835,2.5259176522057136,1.1297376554383265,1.5667585341858634,1.2424638149593443,1.9024047651867453,1.1996539554222303,1.7980322145064218
2.38205227763791,1.2763212411084863,1.152576847311293,,2.028145560804321,3.261310335268768,1.128859322437041,1.6798454768697746,1.2369161994818831,1.8110395750658688,1.2561682754310672,1.620094921252884
1.952545203477688,1.2785730590922488,1.1743041089374069,,1.9930229232858463,3.0099488214531607,1.1279809894357553,1.609152300611366,1.2219943494380276,1.7196743849449925,1.2606011972159183,1.6538240265767774
1.2568303114686856,1.2808248770760111,1.205322026860372,,2.0267597461630085,2.9094349398387966,1.12710265643447,1.7404034327890563,1.4294270017132675,1.6283091948241155,1.2482453566689922,1.6311208524619802
1.2814490056957155,1.2830766950597734,1.451084331295464,,1.997103055615184,2.7003456283740133,1.1262243234331843,1.5907381563290728,1.1937498832901698,1.5369440047032392,1.654479277087008,1.676183372656704
2.243381363739265,1.285328513043536,1.212238291026465,,1.990824523822684,2.370274870461927,1.1253459904318988,1.794382917778871,1.4720974826728606,1.4455788145823627,1.6332453622475231,1.6450327924698729
2.5419879444191817,1.2875803310272982,1.4599775869598406,,1.933757318581088,2.5375575662889944,1.1244676574306134,1.7505870390105167,1.2527342040214495,1.354213624461486,1.4774776179531073,1.620749257253271
3.220384941796365,1.2898321490110605,1.148263089645475,,1.865598632790768,1.6514842068071784,1.1235893244293278,1.390172838890298,1.2478951876707134,1.2628484343406094,1.832955697486696,1.5955747515987455
2.891881903920444,1.2920839669948228,1.1084327156686973,,1.8504724298216289,1.594261896780008,1.1227109914280422,1.6548932640522005,1.1101801782448264,1.171483244219733,1.1760855071964482,1.6146283536192971
2.209837959297272,1.294335784978585,1.0686023416919197,,1.747203063272822,2.7130666596702424,1.1218326584267568,1.745358929904185,1.1666152091658686,1.0801180540988564,1.6825952091411602,1.6929349926677084
1.959585983546308,1.2965876029623475,1.028771967715142,,1.806437569357497,2.2358228003376315,1.1209543254254712,1.7690822203889909,1.2343610296996204,1.124770703049056,1.385678790329768,1.6452414695732205
2.4527040140913416,1.2988394209461098,1.029680785671674,,1.8765966537112324,2.458487296421915,1.1200759924241857,1.6286705955105267,1.1652523731374174,1.1694233519992554,1.4177563489448342,1.7350541388585172
2.1724227670892806,1.301091238929872,1.0765400747791698,,1.9335430267304792,2.64634036850919,1.1191976594229005,1.6379212640843164,1.242281460639585,1.4591523119300027,1.5057128250572271,1.6073049943927398
2.1503143080155462,1.3033430569136344,1.1233993638866655,,1.882753603811667,2.551566301265332,1.1183193264216147,1.7643225592400402,1.2285410588239978,1.74888127186075,1.45552024776746,1.6615139857010857
2.304520410156844,1.305594874897397,1.1197344725827774,,2.0640660511457662,2.748137281784328,1.117440993420329,1.7517408406913018,1.6699771928061815,2.0386102317914974,1.9689899653072205,1.7049875182113752
2.430558302639354,1.3078466928811592,1.2945678817694253,,2.178491693948675,2.801940725991749,1.1165626604190435,1.7298471620871272,1.963229906086905,1.4355824981284642,2.482459682846981,1.6691450066183358
2.360096270919788,1.3100985108649217,1.3287756601289966,,1.971868694741363,2.978145962901225,1.115684327417758,1.6135566776446624,1.6593566497487175,1.400209722814686,1.4687186076062542,1.6808593520661288
2.02719644443322,1.3123503288486835,1.362983438488568,,1.907202733690572,2.5393509510077914,1.1148059944164728,1.666484558757783,1.6321979815935836,1.130387353262374,1.7951566905335348,1.7354096611381202
2.1397010153761653,1.314602146832446,1.3971912168481393,,2.0738090816504404,3.1620158345801137,1.1139276614151872,1.65908117891101,1.4372075006531468,1.0923516244105742,1.3615157205995552,1.6643504353545546
2.082503784221078,1.3168539648162083,1.36303816693692,,2.1985308109409782,3.1623162614373554,1.1130493284139016,1.7095742121973418,1.495337468541079,1.4056271039842678,1.6750088318344354,1.626451592537723
1.877899536495756,1.3191057827999708,1.328885117025701,,2.331333807778114,3.100743770883285,1.1121709954126162,1.7254110421651216,1.5197579350441748,2.2151124162154407,2.261367095694097,1.7015674898707336
