Amplitude_Shape_factor,Amplitude_Shape_factor.1,Amplitude_Shape_factor.2,Amplitude_Shape_factor.3,Amplitude_Shape_factor.4,Amplitude_Shape_factor.5,Amplitude_Shape_factor.6,Amplitude_Shape_factor.7,Amplitude_Shape_factor.8,Amplitude_Shape_factor.9,Amplitude_Shape_factor.10,Amplitude_Shape_factor
1.0045345985416407,1.0022918109252423,1.0030315950243147,1.009080267954212,1.000144898430242,1.0035956539232425,1.0091817435403223,1.000254737943939,1.0131089504876696,1.0013637320568116,1.0023600867958982,1.0009269082742696
1.0049179684469016,1.0022668251632338,1.006019769144218,1.0050807003266733,1.0057132486200906,1.0005862942613035,1.0121763262872463,1.0001513996653772,1.0007509913550892,1.001257889919119,1.0013787758958246,1.001185203877429
1.0023510237238595,1.0022418394012256,1.0001377479066251,1.0011359430273958,1.0002351582620923,1.0003502880120478,1.0059438929270503,1.0001435338235476,1.0064673718134265,1.0011520477814255,1.0018825649420144,1.0014037282888892
1.000436856927122,1.002216853639217,1.0005870263445913,1.002406272170522,1.001282901306051,1.0006253128881235,1.0053650606550832,1.0002639101207778,1.0015966438604242,1.0010462056437326,1.0021106096212091,1.0013432264871327
1.0015848958546778,1.0021918678772086,1.0016810697654703,1.003019672743552,1.000868248936525,1.0006481227102832,1.0047862283831162,1.000180614372673,1.0072176695217616,1.0009403635060397,1.0036078413294396,1.0010893044576523
1.0003019487696438,1.0019947964290885,1.0016563878022835,1.0036330733165824,1.0004535965669992,1.0021413596372697,1.0042073961111493,1.0004705816882498,1.002213925927176,1.0008345213683467,1.0063880706848238,1.0011291828972322
1.0014315414406874,1.0017977249809682,1.001631705839097,1.0191013494670842,1.0000389441974733,1.0036345965642557,1.0036285638391822,1.0002253618848589,1.002970061846878,1.0007286792306536,1.0060038086052143,1.00135778649934
1.0008645101177684,1.001600653532848,1.0016070238759107,1.005775166481604,1.0000285579681922,1.0026392763630148,1.003049731567215,1.0000847695453965,1.00372619776658,1.0006228370929606,1.0085818527618,1.001196995839512
1.0009807228219605,1.001403582084728,1.001582341912724,1.0040380093434345,1.0000181717389114,1.0042902221164565,1.006827879901833,1.0002247487439264,1.0016999472168793,1.0005169949552677,1.002718458879391,1.0012724474091257
1.001100618197683,1.0012065106366077,1.0015576599495375,1.002300852205265,1.0000077855096303,1.005941167869898,1.0106060282364508,1.0002084288495792,1.0032582091230455,1.0004111528175743,1.0034762988989592,1.0013224056861614
1.000583442364048,1.0010094391884876,1.001532977986351,1.003194685229056,1.000064374757447,1.0000064387054912,1.0008236045623924,1.0002830487038432,1.0002095086435132,1.0003053106798816,1.0001515525959197,1.0011803284175562
1.0002962437330745,1.0008123677403673,1.0015082960231645,1.0079880335042042,1.0001725637091772,1.000755432447277,1.004988115838264,1.0002934944519708,1.00648127995371,1.0012773024345238,1.0035505886766398,1.001306173776742
1.0013437811734969,1.0006152962922472,1.001369527317716,1.0168836591665933,1.0002807526609074,1.0003166499718774,1.0091526271141356,1.0003326799603922,1.007638081039672,1.002249294189166,1.0036269028392824,1.001492678481851
1.003120313327487,1.0004182248441271,1.0012307586122673,1.0004410359658715,1.0003889416126377,1.0037560720396306,1.00709086436654,1.0003038881139603,1.001224108041409,1.0020656502708087,1.0003224506673702,1.0015919249916512
1.002277906020845,1.0002211533960068,1.001091989906819,1.006343964359689,1.000497130564368,1.0001735893467794,1.005029101618944,1.0003834237993394,1.0102085139178365,1.0018820063524516,1.000743006634386,1.0017402142190894
1.0009333630877204,1.0000240819478867,1.0009532212013703,1.010763096204978,1.00536756311,1.000397685551635,1.0032619184810945,1.0004703454093558,1.0058363665745007,1.0016983624340945,1.000090575140847,1.0017042237730989
1.0005346053185602,1.001022179021957,1.0008144524959215,1.0095925907298977,1.0004402776875605,1.001162437285246,1.003753893085222,1.0002954258921986,1.0039770282668152,1.001514718515737,1.0006360329282733,1.002271881821494
1.0015300238285516,1.0011100358597962,1.0006756837904731,1.011960523506777,1.0003112530958953,1.0019271890188577,1.0004881620988826,1.0003483233543569,1.0035063174363348,1.0013310745973796,1.0036660848981778,1.0025651225177905
1.0007511544985157,1.0011978926976357,1.0005369150850243,1.004679385414018,1.0056761088371955,1.0026919407524686,1.000689091074548,1.0003118374044715,1.00429954120039,1.0011474306790222,1.0038108848070466,1.0032605185163412
1.0006538498984698,1.001285749535475,1.000398146379576,1.0056213909572191,1.0029575481397126,1.0047524012728817,1.0037989050011844,1.0003384679238008,1.0058379262141413,1.000963786760665,1.000019777503092,1.0035044591753
1.0009272133988152,1.0013736063733143,1.0002593776741275,1.0138460694343017,1.0027236244964426,1.0017302726647603,1.000856495385228,1.000241927709258,1.0008168072293455,1.0007801428423078,1.0083941331972883,1.0044882061502105
1.0017086801976225,1.0014614632111536,1.000120608968679,1.00978836015601,1.0019949943852298,1.0007849158676532,1.0031063858838665,1.000649623780006,1.0006610968437564,1.0005964989239504,1.0016219216423927,1.0037473726692028
1.0024313096714268,1.001549320048993,1.0117055554790082,1.0065556328998746,1.00030847297925,1.0044779866171294,1.0020948847074298,1.0001788086252612,1.0068722320363797,1.0004128550055933,1.007527917657152,1.0033245072562114
1.0020827051683918,1.0016371768868324,1.0104206536476044,1.0028185080274186,1.0066118302762546,1.0000867065322432,1.001083383530993,1.0004238159692684,1.0022313864337609,1.000229211087236,1.011568856701196,1.0040661041144143
1.0017818166399088,1.0017250337246717,1.0091357518162003,1.0053889368194182,1.008708555246875,1.001659868478642,1.0000718823545562,1.0005523758790442,1.0051639259805136,1.0000455671688786,1.0090127906531272,1.0048709805072893
1.001357625282454,1.001812890562511,1.007850849984797,1.0033435518555918,1.002764557309987,1.0074233891738928,1.003018814419955,1.002058438647144,1.0058624434518266,1.000074290741209,1.0032911254015058,1.0032533051934025
1.0014639247449724,1.0019007474003505,1.0065659481533928,1.0036110401749052,1.0004071082486354,1.0011927757413115,1.0059657464853535,1.0024459184406074,1.0048963047059356,1.0001030143135397,1.0019226458824235,1.0035463941644662
1.0012617438248568,1.0019886042381898,1.0052810463219888,1.003981472124607,1.0000926713834446,1.00566104263301,1.005799671873356,1.0011954893481525,1.0046283307892514,1.0005515560976992,1.0008752357748698,1.004616374216977
1.001612455418001,1.002076461076029,1.003996144490585,1.0052042129428855,1.0003235627644351,1.0021005253934216,1.0056335972613586,1.00028141595428,1.0087605263715926,1.0010000978818585,1.003312755862804,1.005352574372354
1.001707885285892,1.0021643179138684,1.002711242659181,1.0040029513392508,1.0005584601527988,1.0026230394371354,1.005467522649361,1.000353618030813,1.0022632758414385,1.001448639666018,1.0027455849445217,1.0055250343709432
1.0013400243645794,1.002252174751708,1.0014263408277773,1.0040074682266058,1.0007243254236746,1.0012985769349263,1.0053014480373634,1.0016086433580498,1.0047628101820374,1.0018971814501774,1.0008513789528652,1.008247850488135
1.001546261568447,1.0023400315895472,1.0001414389963734,1.0040286641617373,1.0007317675666287,1.0006564626348216,1.005135373425366,1.0006382476900433,1.0046984471838407,1.002345723234337,1.0050980175090107,1.0077598601697302
1.0009214489662828,1.0024278884273865,1.0002679760632618,1.0054673047279588,1.0003576335186528,1.0005743731062338,1.0049692988133685,1.0010338900319955,1.0005005277776964,1.0027942650184964,1.0005047564085985,1.0077667018717014
1.000754053977264,1.0025157452652258,1.0003945131301504,1.0034024226434817,1.0001832777070188,1.0023036974194897,1.0044175713843928,1.0004172691610942,1.0003506556736808,1.0032428068026558,1.0014291426506987,1.0064523151627895
1.0029032869895826,1.002603602103065,1.0005210501970387,1.0039904486162945,1.00043865896019,1.001171572993645,1.003865843955417,1.0004352477237737,1.0026682150246458,1.0036913485868153,1.003380822550274,1.0070638306690238
1.0021883578867246,1.0026914589409046,1.000647587263927,1.001520083199792,1.000673327382331,1.001318813647396,1.0033141165264412,1.0107530568603005,1.0036609048254546,1.0041398903709746,1.0018231055283298,1.00747901741572
1.001676315084227,1.0025637971368804,1.0007741243308157,1.00335367217103,1.0011793660021324,1.0006768882305628,1.0027623890974655,1.003595591521322,1.000550709263164,1.0045884321551342,1.0078391725700613,1.0081597711095784
1.0011766125563744,1.0024361353328564,1.000900661397704,1.0038872610844851,1.0007461222919325,1.0005505403863726,1.0031539370711668,1.0098652095601468,1.000484474543602,1.0019268617130237,1.0055567202746407,1.006579653255231
1.0009134128952923,1.002308473528832,1.0010271984645924,1.003360534042325,1.0008795892829427,1.0001216174720036,1.0035454850448682,1.0138422219626475,1.0002695818008234,1.0010140139294306,1.0009303272972403,1.00584230413707
1.0007160139762905,1.002180811724808,1.0011537355314808,1.005516557377761,1.0005201389219085,1.004106223097278,1.0039370330185695,1.008754388800778,1.000803474413783,1.0048649557688958,1.0007693563094449,1.005716626473854
1.000348976763626,1.002053149920784,1.0012802725983692,1.004756420587156,1.0004370265859472,1.0026270206394592,1.004328580992271,1.0009359126923787,1.0060999948438225,1.0033836375267433,1.000717160659794,1.004758575584776
1.0004999454604302,1.0019254881167596,1.0014068096652575,1.0024899285578626,1.0005338309317342,1.005010881438982,1.0047201289659724,1.000576273638804,1.008254500775638,1.0019023192845908,1.00054550019309,1.004046049122619
1.0003106320133943,1.0017978263127356,1.001533346732146,1.0039260224811457,1.0004075802219037,1.002054362305974,1.0051116769396735,1.0052322568481469,1.0003698604518685,1.001981388100535,1.0007839090794564,1.0044440539708537
1.0003806026668918,1.0016701645087114,1.0016598837990345,1.0029952660983346,1.0007135832703495,1.0021279003870762,1.005503224913375,1.010557286460435,1.0025977869553342,1.002060456916479,1.000728885071217,1.0041743945613406
1.0021371849973817,1.0015425027046871,1.001786420865923,1.0020100809777064,1.000652536665568,1.000842093635698,1.0058947728870764,1.0083180169460513,1.0011711400543712,1.0021395257324233,1.0003917897901735,1.0051327892279092
1.0005311342633938,1.0014148409006631,1.0019129579328114,1.001883447704898,1.0005458002124488,1.000734906961097,1.006286320860778,1.0060787474316673,1.0000581332115794,1.0022185945483673,1.0022373824921638,1.0049645907692342
1.0006760476321646,1.001287179096639,1.0020394949996998,1.002261657720293,1.000685923181437,1.00211290165635,1.0066778688344793,1.002643426610541,1.001385340408748,1.0022976633643117,1.003621867699177,1.005667016537515
1.0008087516513,1.0013552708300038,1.0021660320665882,1.0018910473542095,1.0009110017140836,1.0005873767644171,1.0070694168081806,1.0038578285922524,1.0068015521566231,1.0023767321802557,1.0007412936200395,1.0069150728323717
1.000452487878526,1.0014233625633688,1.0022925691334768,1.0014289822405305,1.000738004397302,1.0012440503010538,1.0060001501690916,1.0035626565290003,1.005204612414929,1.0024558009961997,1.0040838500186742,1.006799841195227
1.0007539554428675,1.0014914542967337,1.0024191062003651,1.0018985487927488,1.0016801516908354,1.0006842109392493,1.0049308835300024,1.003209453367159,1.0088063954154638,1.0025348698121437,1.0023303704256523,1.0074024574226683
1.0008961784806607,1.0015595460300986,1.0022538684044182,1.001810962557914,1.0011481672329254,1.000630746028984,1.0038616168909134,1.0048872711781778,1.0016347541149655,1.002613938628088,1.0012032198235268,1.0063011917297966
1.0006089998116594,1.0016276377634636,1.0020886306084713,1.0020992639804551,1.0009617289840398,1.0009914893169782,1.0027923502518243,1.0014105743631216,1.0002879585399396,1.002693007444032,1.0005411210059707,1.0056215290769135
1.0010862249017125,1.0016957294968285,1.0019233928125246,1.0017238760947629,1.0010289923767044,1.0017482532822275,1.001723083612735,1.0022613244807592,1.0002929162391048,1.002772076259976,1.0002568887204468,1.0045212429673671
1.0011087151856837,1.0017638212301934,1.0017581550165775,1.0011649274277954,1.0011081851095962,1.0008165695140414,1.000653816973646,1.0017908714646095,1.000886639155037,1.003794599114341,1.0008600891656785,1.0045755881526748
1.000991119049548,1.0018319129635584,1.0015929172206308,1.0019028205507403,1.0011532790943685,1.0046650447047174,1.0041048282318674,1.0001078988572467,1.0002385931358937,1.002159184263023,1.0010370803050046,1.004720266500026
1.0011498319492202,1.0019000046969233,1.001427679424684,1.0022508255810676,1.0013807594439703,1.002525891375587,1.0000080722591091,1.0036412006307351,1.000526797383109,1.000523769411705,1.0040256915837178,1.005083699555853
1.0010708845107137,1.0019680964302882,1.0012624416287372,1.0026704321120448,1.0012631260822509,1.0024571586445614,1.000737656823317,1.0047616292678418,1.0126414492594331,1.0004032519785115,1.004210981043782,1.0052476431287454
1.0007710033485755,1.002036188163653,1.0010972038327903,1.001961068621388,1.0019877829732449,1.0025254489752853,1.0000092710984996,1.0035915732919205,1.0137488948200042,1.0002827345453178,1.0054925815688345,1.0052405834826494
1.0004956608978812,1.002104279897018,1.0009319660368434,1.0011646274293051,1.001503719505216,1.001204756873189,1.004989896755131,1.000055164447853,1.0148563403805753,1.0001622171121245,1.000710730579485,1.006523938530054
1.0004719723086326,1.002172371630383,1.0008485001472571,1.000763613311075,1.001605090823659,1.0020291067988292,1.0099705224117623,1.0000112384815107,1.0000675064760307,1.0000416996789308,1.0018007966468745,1.0063398488674415
1.0005814777439632,1.0022404633637478,1.000734119397073,1.0004245610675118,1.0011912211355818,1.0032618257044084,1.0041272390839795,1.0016302936054169,1.00196064598813,1.0019098343732318,1.000461115000311,1.0053760966591454
1.0017721296388613,1.002308555097113,1.000619738646888,1.000561809975297,1.0015051387343776,1.002386791377414,1.003096728361281,1.000516240320639,1.002508875818541,1.0037779690675326,1.0005925251110588,1.0062607129562429
1.000306571938806,1.0023766468304778,1.0001095258876342,1.0005206738835248,1.0011631382943853,1.0009363670826934,1.0020662176385824,1.0004808054450955,1.001527507014056,1.0001862346427128,1.0009967303091662,1.0047998372865246
1.0004433446606509,1.0024447385638426,1.0000648237506826,1.00143326238119,1.001663057183264,1.0026416911700269,1.001035706915884,1.0002976415390925,1.0012886348509271,1.0013186901320026,1.0018343498837274,1.0037257503601684
1.000111641579669,1.0025128302972075,1.017115793954856,1.0029563815522364,1.0022295409949245,1.0028000522198577,1.0000051961931855,1.000056228053224,1.0000228192297247,1.0024511456212926,1.003716249400879,1.0041141388677095
1.0001642408605458,1.0025809220305726,1.0040762557388392,1.001160671770511,1.0011069536867918,1.0039590684786184,1.0004198631517944,1.0034994492949996,1.0012344679003626,1.0035836011105823,1.0014011441281407,1.0041658816377668
1.0003131701922936,1.0026490137639374,1.0029161285919173,1.0012115132499353,1.001593270691561,1.002012973684772,1.0008345301104031,1.0028688420052625,1.0007523927709074,1.004716056599872,1.0006929972756795,1.0033725945415146
1.000259456203302,1.0027171054973023,1.001756001444995,1.0002928361919885,1.001509711715649,1.000373415000101,1.000340798295978,1.007316059052427,1.0008775817173348,1.003400960225737,1.0002402142504998,1.0042125828042616
1.000294736445955,1.0027851972306674,1.0005958742980732,1.002433500735486,1.001328946518245,1.0001100588584613,1.0017342258673514,1.0064855736227458,1.0002410933019568,1.0017163099973188,1.0052206838197866,1.0039142080732686
1.000564163548931,1.0028532889640325,1.0000379026009636,1.0026653226339597,1.0010084161160977,1.0001458624168005,1.005473753223533,1.0045584372225511,1.0001464096746824,1.000877062508778,1.0007733711744795,1.0025875050285675
1.000624197416111,1.0029213806973971,1.0001890410547354,1.002872774994752,1.001164141230647,1.0000566059894176,1.0055214986858705,1.000559268657456,1.0020999440279266,1.0000378150202371,1.012027143926404,1.0031604302822452
1.0007314557179583,1.0029894724307622,1.0003401795085074,1.0015814032711212,1.001054910660949,1.000131442180709,1.0055692441482074,1.0004816134021968,1.0001741602992793,1.0001521337235777,1.001778029583802,1.0040872989084564
1.0010672127985172,1.003057564164127,1.0004913179622792,1.0003204561115866,1.0009712818445446,1.0026417128475689,1.0039960478831456,1.0001435204080795,1.0011142044053207,1.0002664524269176,1.0061556770101197,1.0029770298327714
1.001141115369819,1.003125655897492,1.000642456416051,1.0004712556387831,1.0012112531606123,1.0030380290088747,1.0024228516180838,1.0008690343595168,1.0009575755555848,1.0027631367316332,1.0013257799278583,1.00242368397834
1.001397009425232,1.003193747630857,1.000793594869823,1.0003788158538047,1.0010027392876937,1.0013673083771455,1.000849655353022,1.000555492942575,1.0001453612609164,1.0041204382834588,1.0024076161672917,1.0028681018178678
1.0016393488111366,1.003261839364222,1.0009447333235948,1.0020809666137702,1.0008720672334517,1.000149505070135,1.000687459436251,1.000166163119566,1.0001358069900177,1.0022565374510273,1.0007130137839169,1.0025904393519605
1.001669024279507,1.0033299310975867,1.0008752469220052,1.0028215128168296,1.000833147781699,1.002611306192453,1.00052526351948,1.0003930151825084,1.000055580086627,1.0003926366185958,1.0031169930768604,1.0023589689352703
1.001938361428557,1.0033980228309518,1.0008057605204157,1.0014044493249232,1.0007863514355613,1.004829352176019,1.000363067602709,1.0007313066629058,1.000146105969062,1.0044056192187223,1.0025630312557694,1.0021569737104017
1.0017085280812947,1.003466114564317,1.000736274118826,1.000740828605159,1.0016840906562308,1.0011913496000922,1.0002008716859383,1.0011389313189285,1.0001237896405966,1.008418601818849,1.0032604603403528,1.0025645629811348
1.0023821550853178,1.0035342062976815,1.0006667877172362,1.0013672309756734,1.0017170804769304,1.004076163956574,1.000867402477799,1.0008224496371017,1.0004149841385372,1.003461816760736,1.000352353930872,1.0023394200403162
1.002695454931016,1.0036022980310466,1.0005973013156466,1.0019922866028412,1.0013861689389782,1.001348146758349,1.0015339332696596,1.0009852059355806,1.0000480028140135,1.0033394934385451,1.000191157617494,1.0017456446894233
1.0019060439607927,1.0036703897644117,1.000527814914057,1.0019671273960689,1.0018737159010311,1.0002477839577495,1.0022004640615203,1.0008445570871969,1.0000752532285593,1.003217170116354,1.000029961304116,1.0015491142889217
1.0022183521024466,1.0037384814977763,1.0004583285124673,1.0024574773680606,1.0019096371808796,1.001330134857089,1.0028669948533808,1.0011524766668416,1.0011080826835053,1.0030948467941632,1.0009589928556255,1.0014800940293482
1.0031460467457198,1.0038065732311414,1.0003888421108778,1.0011726394589902,1.0013606241071302,1.001161535837552,1.0035335256452416,1.0009012527110055,1.002995329674305,1.0029725234719722,1.0008532847247371,1.001754182256004
1.0039110538188956,1.0038746649645065,1.000319355709288,1.00169728590818,1.0013167959085456,1.0037491572730148,1.0029450305382137,1.001116702331659,1.000811331892958,1.0028502001497812,1.000747576593849,1.0021418183959414
1.0041155339918224,1.0039427566978711,1.0002498693076984,1.002735289752631,1.0011068068639664,1.0025314326494354,1.002356535431186,1.0012133174893705,1.0007966676662543,1.0031180256109324,1.0006418684629608,1.0020890279267607
1.001971382139597,1.0040108484312362,1.0002395682558232,1.0050938328556964,1.001886747096879,1.002348347988465,1.001768040324158,1.0021511907200822,1.0005738234497477,1.0033858510720837,1.002044916793246,1.0020902936864935
1.0029232430827446,1.004078940164601,1.000229267203948,1.0040793179991117,1.0013890014858011,1.0018045239886824,1.0011795452171302,1.002370661510951,1.0001524086271287,1.003653676533235,1.003447965123531,1.0021499344414968
1.002411024157606,1.004147031897966,1.0002189661520728,,1.0015730191419796,1.0004039426921587,1.0005910501101023,1.0021258618990476,1.00013738718636,1.003921501994386,1.0048510134538162,1.0021052246288122
1.000757561975521,1.004215123631331,1.0002086651001976,,1.002082125477137,1.0029313313317705,1.0000025550030744,1.003598401189138,1.0009802487481825,1.0041893274555374,1.0062540617841014,1.0021410810868805
1.002024573704039,1.004283215364696,1.0001983640483223,,1.0014084608395186,1.0012055897007812,1.00000313695014,1.0033829019769738,1.0023792465531216,1.0044571529166886,1.0036084743888751,1.0020705130248215
1.0030782498432724,1.0043513070980608,1.000188062996447,,1.0015302439954632,1.0038040139087985,1.000003718897206,1.0020323619326423,1.0016687678788547,1.0047249783778398,1.000962886993649,1.0027030771355496
1.0017154953151337,1.0044193988314258,1.0012152794327074,,1.0014566845803337,1.0043284950814813,1.0006457000138758,1.001755368955956,1.0065554221400297,1.004992803838991,1.0000792918377908,1.0025252919086527
1.0028363443552188,1.0044874905647907,1.002242495868968,,1.001190332397576,1.0012005156166337,1.0012876811305451,1.0033622210701911,1.0059891583800835,1.0052606293001425,1.0000397405934427,1.00264382964085
1.0024164335432932,1.0045555822981556,1.0032697123052283,,1.0013536301093726,1.0011925074645462,1.0019296622472151,1.002886446114351,1.0026692635658416,1.0055284547612937,1.0000001893490946,1.0024582032406746
1.0023845714602568,1.0046236740315204,1.0020592466918208,,1.0009339339099386,1.001693910615074,1.0007745455043833,1.0028447984823132,1.0024290118632788,1.005796280222445,1.0047769474735158,1.002882874644828
1.0001467343405617,1.0046917657648855,1.001852306574861,,1.001183550029689,1.0011509192142212,1.0000072999111245,1.001164856521659,1.0039542139723083,1.0060641056835962,1.0033097797679325,1.0031000130464764
1.0016378753970951,1.0047598574982504,1.0016453664579013,,1.0007832437810815,1.002305627176156,1.000042853398706,1.001063759140555,1.0092033387652533,1.0063319311447474,1.0053695970990582,1.0026962926838852
1.0009658814688362,1.0048279492316152,1.0014384263409415,,1.0010554596247596,1.0016652156030834,1.000043054919984,1.0014829586798224,1.003775491762474,1.0065997566058986,1.0026711592866986,1.002686719421487
1.001650008982704,1.0048960409649803,1.0012314862239815,,1.0009156993784123,1.0018601370970377,1.0000432564412616,1.00664434835772,1.0009044011402763,1.0068675820670498,1.002227888046504,1.0026515435068706
1.0008167486486892,1.0049641326983452,1.001024546107022,,1.0016238576640732,1.0014495072275424,1.0000434579625397,1.0067925379029137,1.002947310090203,1.007135407528201,1.000567013934604,1.003404032946568
1.000847529625977,1.00503222443171,1.0008176059900622,,1.0012176016533656,1.0013701534452035,1.0000436594838171,1.0094621635279797,1.000486223975008,1.0022015838769922,1.0062968367341758,1.0052297025017072
1.0003960780096506,1.0051003161650751,1.0029631818857758,,1.0012976708468864,1.001813149666899,1.000043861005095,1.0072355696409332,1.0003689812490617,1.0027144040033336,1.0069187709301934,1.0032033746677411
1.0004904253653897,1.00516840789844,1.0047918368783122,,1.0011875765248182,1.0026767881463954,1.000044062526373,1.0052391827888014,1.0006150105567548,1.003227224129675,1.0006657059958288,1.002990950876993
1.0000340444021472,1.0052364996318048,1.0039394680240796,,1.001061473710171,1.00090723967836,1.0000442640476508,1.004185244530855,1.0007997436151852,1.003740044256016,1.00257122866662,1.0032682116015357
1.000132541084446,1.00530459136517,1.0008544340816723,,1.0009418062923567,1.002868151620351,1.0000444655689285,1.0046835272156749,1.000286099254333,1.0042528643823574,1.0015702919584455,1.003031704311153
1.0003632213211515,1.0053726830985348,1.0087349229856997,,1.0009698916154377,1.0017000996220482,1.0000446670902063,1.0040895801242975,1.0053080539580024,1.0047656845086987,1.002059052117516,1.0020858812128888
1.000125881273945,1.0054407748318996,1.0155130315870091,,1.001244578592048,1.000877061557478,1.0000448686114842,1.003993837939791,1.0011232664765224,1.00527850463504,1.0025321621028689,1.002091388109856
1.0000188009151032,1.0055088665652647,1.0001259064552803,,1.0014598779106902,1.0007325505300897,1.000045070132762,1.0046205564768882,1.0011710166642376,1.0057913247613812,1.0016932290025744,1.0018887206154563
1.0001381465642492,1.0055769582986296,1.0012276064446013,,1.0017016118087336,1.0006472768373214,1.0000452716540398,1.0028800854638342,1.0001831315650298,1.0063041448877226,1.0010995225676678,1.001688668223314
1.0001194603704384,1.0056450500319944,1.002329306433922,,1.0016943263324212,1.000591173730928,1.0000454731753177,1.0019002641308803,1.0002097166938235,1.006816965014064,1.0032419303846865,1.0017662348648797
1.0000138346425282,1.0057131417653595,1.003431006423243,,1.001406861583133,1.0004715764977958,1.0000456746965956,1.0017411869545378,1.0001775104690198,1.003617220120523,1.0040737862887952,1.00159079399339
1.0000949551475533,1.0057812334987244,1.0144108493092612,,1.0020140672682465,1.0005661040290323,1.0000458762178732,1.00419736294398,1.0001409684600608,1.000417475226982,1.0034935418476316,1.001499228097026
1.0002048932855714,1.0058493252320893,1.009508483245825,,1.0033182989593552,1.001026059605647,1.000046077739151,1.0030744476782665,1.0008877461261017,1.0028754611981057,1.003293376789931,1.0014705253266458
1.0001958254403016,1.005917416965454,1.0046061171823888,,1.0031738167502615,1.0007855451760268,1.000046279260429,1.0039175720825408,1.0034494768638702,1.0053334471692292,1.0048413225811266,1.001630364142043
1.0002549877868745,1.0059855086988192,1.0005651496099408,,1.0034254557530506,1.001261138964469,1.0000464807817069,1.0026850749594844,1.0067183765502845,1.0077914331403528,1.0054696431808656,1.0021140810281797
1.0000342151613972,1.006053600432184,1.0004262555310095,,1.0054339011433056,1.001331783144334,1.0000466823029843,1.0023412336807411,1.0017497991554647,1.0047418275947235,1.006097963780605,1.0015351119466276
1.000034535458817,1.006121692165549,1.0009027692271424,,1.0052430773998398,1.0012116827983075,1.0000468838242624,1.0023124825260143,1.0025275837670986,1.0027392227906329,1.0036965271022615,1.001571250231247
1.0000365374949114,1.006189783898914,1.001379282923275,,1.003342898581162,1.0012508932516389,1.00004708534554,1.0008829915792208,1.0042210405198635,1.0048464193749274,1.0050389835655906,1.0014126447086855
1.000191517835058,1.0062578756322789,1.001855796619408,,1.0033775040282844,1.0011320769728285,1.000047286866818,1.001163750548174,1.0066164117469645,1.0009377342807433,1.0080387295605673,1.0013544576609044
1.0001061867283294,1.0063259673656435,1.0032576608693544,,1.004844378315027,1.0008501752647645,1.000047488388096,1.001381425725667,1.0064190097906005,1.0051015963168486,1.0000006936724928,1.0013357057661505
1.0000997990294374,1.0063940590990088,1.004659525119301,,1.004514045550097,1.0015409334691652,1.0000476899093735,1.001396207358072,1.000010937646095,1.0033067512541416,1.003775613315049,1.001625357328618
1.000144954924154,1.0064621508323737,1.0060613893692472,,,1.001769154287795,1.0000478914306514,1.0025171830749224,1.002325800397401,1.004318823085348,1.0069508567452812,1.0029791227755396
