Rise-Time_Impulse_factor,Rise-Time_Impulse_factor.1,Rise-Time_Impulse_factor.2,Rise-Time_Impulse_factor.3,Rise-Time_Impulse_factor.4,Rise-Time_Impulse_factor.5,Rise-Time_Impulse_factor.6,Rise-Time_Impulse_factor.7,Rise-Time_Impulse_factor.8,Rise-Time_Impulse_factor.9,Rise-Time_Impulse_factor.10,Rise-Time_Impulse_factor
2.08308282637176,1.3084256854256853,1.607035175879397,1.9630321135175504,1.768348623853211,7.850849545513601,1.1277150304083403,2.7858318909106257,1.3001579778830965,1.884378657359876,4.833804629756031,16.701954659920446
2.276988410156596,1.3188927368927368,1.3075,1.991891891891892,1.1382765531062125,4.221102076694869,3.5819093610698367,5.1716005088694805,1.7491387409959287,1.838334432393916,6.805655915391183,10.806054506839192
3.078909726636999,1.3293597883597883,1.7484472049689443,6.863761048460836,1.38086500655308,5.718512472580727,3.217491717536802,3.467337498985637,1.49541372984455,1.792290207427956,4.466004457179242,10.56463661052234
2.407047174520093,1.3398268398268398,2.498567335243553,4.071267027297902,1.3395413541510133,4.541530547384292,2.853074074003767,2.552026984025966,2.368197607101505,1.7462459824619958,4.7367994330788585,11.986517206239713
9.331052900237797,1.3387585552770525,2.365579377775967,1.2787730061349694,1.2982177017489462,3.3019232717294376,2.4886564304707326,3.3701207059722065,1.313180169286578,1.700201757496036,4.844730469220374,14.79484500062506
10.120217916101437,1.337690270727265,2.2325914203083808,1.9205243752560424,1.2568940493468794,2.0623159960745827,2.1242387869376977,2.719048277770093,1.6321973720926817,1.654157532530076,5.035982997295024,14.635394283316517
2.4621816434406534,1.336621986177478,2.099603462840795,2.0903796376186365,1.1856216739235603,1.6378595317725753,1.7598211434046631,2.912534781588387,1.9512145748987848,1.608113307564116,4.304674898492686,12.929088816370047
2.783463280265185,1.3355537016276906,1.966615505373209,1.7211554840453698,1.114349298500242,1.711919380129611,1.6091563666019515,12.899954830124644,1.39964077233947,1.562069082598156,5.404386735207349,12.23466972056362
3.113613977485928,1.3344854170779037,1.833627547905623,1.351931330472103,1.043076923076923,1.785979228486647,1.4584915897992403,1.7596769675132102,2.131361461505002,1.5160248576321962,4.35968326399141,17.080149772397334
2.4864186756845204,1.333417132528116,1.700639590438037,1.676767676767677,1.4493150684931506,1.27583749109052,1.8336275785170044,1.2643389054995335,2.634888438133874,1.4699806326662364,1.6030853862712269,11.29497875543596
6.054229436742911,1.332348847978329,1.567651632970451,2.011494252873564,1.590972633943895,1.25577731092437,1.4989493128724654,3.1465875849575173,3.2662412043855342,1.3512615027737962,1.4638364779874211,15.261720536885726
1.708881578947368,1.3312805634285416,1.5388392255789178,2.174216027874565,1.7326301993946394,1.1062714726605718,1.164271047227926,3.72442666295113,1.886206896551724,1.232542372881356,1.6456984273820536,10.448961577104171
1.8279974890144377,1.3302122788787545,1.5100268181873846,1.486307837582625,1.874287764845384,1.51564027370479,1.2944112829559744,4.993842643536798,1.8586874528539088,1.225086532570962,1.8466395161095976,12.297783721272854
1.7222750101805346,1.3291439943289671,1.4812144107958514,2.2777777777777777,2.015945330296128,1.355844155844156,1.424551518684023,8.573573811542637,1.411214953271028,1.2176306922605675,1.7143164675393492,11.191217614599363
6.849460390355913,1.3280757097791798,1.452402003404318,3.2488636363636365,1.8603696098562628,1.6793650793650794,6.111935866983373,5.484993477808104,1.3419408579758438,1.2101748519501736,3.903201161280465,14.274364096651423
2.438247431732373,1.2709433962264152,1.423589596012785,3.254305166199439,1.0193236714975844,1.4631467771582936,1.3390209222019094,2.530915520380564,1.876035593740412,1.2027190116397797,1.950729335494328,11.61299309830562
11.261039385288392,1.2598201990043207,1.3947771886212514,3.1106557377049184,1.2517321016166283,1.2469284749515075,1.1553631553631554,2.7946241756607386,1.314865392118611,1.1952631713293853,3.0232882592831074,9.914141533683956
2.7276456341261954,1.2486970017822263,1.3659647812297182,5.372306490462861,1.2543545693151992,1.0307101727447217,1.0165289256198349,1.213488041225183,1.678085405912717,1.1878073310189912,2.00725,15.17386874967338
2.0798987941966045,1.237573804560132,1.337152373838185,1.4490031782721755,11.067484476752991,1.42916915720263,1.4773153355830522,1.2058421650916855,1.2686084142394825,1.1803514907085972,1.048635824436536,13.681485206776692
1.5011401428777054,1.2264506073380377,1.3083399664466515,1.8684210526315792,1.456218274111675,1.580223926305216,1.3266331658291457,1.1984502552361724,1.0856115107913669,1.172895650398203,3.3060789193032343,15.515255741536064
9.76484399208638,1.2153274101159437,1.2795275590551185,2.348241560272578,1.5819477434679332,2.035099986015942,2.456856702619414,1.205310960196297,1.721971649484536,1.165439810087809,1.924740592574072,11.72330042367406
3.237802145456026,1.204204212893849,1.7531083481349912,5.024388503145423,1.5310559006211182,1.955824254758769,2.063129693638168,1.3715417786312274,1.370037056643727,1.1579839697774148,4.530429710285826,11.830356894063096
3.6253192889569714,1.1930810156717548,1.7613642169547354,6.724186744698639,1.7114270668773035,1.2186508310553934,1.6694026846569217,1.9459280201898708,1.7494561276287164,1.1505281294670209,3.178862627722159,11.428164519130313
1.857259612577994,1.1819578184496604,1.76962008577448,5.818162761569864,1.2450532724505323,3.198115799803729,1.2756756756756755,1.125427473158662,1.8589090909090908,1.1430722891566265,3.361638225255973,12.46938561032043
2.237984172002277,1.170834621227566,1.7778759545942242,10.327776683213276,1.1683244070390206,2.47777362719462,2.6321730594306407,3.202048935442191,1.829050865233351,1.094852206754479,3.727030118185284,10.294615841022544
9.178361748622876,1.1597114240054718,1.7861318234139687,5.122623154945653,1.867977528089888,4.908949497044489,3.9886704431856055,1.5657546105616624,1.7119741100323629,1.0466321243523315,6.155784450651768,10.718831099521552
9.508745073624992,1.1485882267833774,1.794387692233713,5.483032208083634,1.0332630151435245,1.893153781884308,3.49403999073126,3.01050806766944,1.821231254932912,1.0575582655292657,6.210895583986792,12.316828580382325
4.246534751435441,1.137465029561283,1.8026435610534568,6.441673478487033,1.9518409885801256,11.042017650137288,2.9994095382769137,1.3710046563017917,1.9149291075896584,1.0684844067061998,6.804008542796123,12.752878774011236
13.607218481770936,1.1263418323391887,1.8108994298732013,7.234794497578341,1.4006075173915158,7.728970398876772,2.504779085822568,1.731896077518724,1.181623931623932,1.079410547883134,1.5077720207253886,12.279302096524551
15.769710970015932,1.1152186351170943,1.8191552986929465,7.499745249841558,1.9440110776912256,4.335775450617668,2.010148633368222,18.8582867079994,1.8381676335267048,1.090336689060068,3.268821966341896,17.005658423787867
22.893455855882603,1.104095437895,1.8274111675126905,9.650163544454356,4.337207728767015,7.711612464918175,1.515518180913876,3.12878860720276,1.462132921174652,1.1012628302370022,2.114288845058076,16.415874165164706
2.996495863258041,1.0929722406729057,1.7981610721161878,7.630014416805877,2.84957517418261,5.252379230280408,1.02088772845953,4.916681673892533,2.126179987413468,1.1121889714139364,4.221368667469715,16.79642806935683
2.670496157523816,1.0818490434508112,1.7689109767196851,13.014882205422031,3.1903714084795047,11.71466452442999,1.0357580229586132,1.517975162988887,1.105356789879423,1.1231151125908705,1.599968674132665,13.265301593659956
2.632426083004256,1.070725846228717,1.7396608813231824,4.816307965845893,3.244394267741256,2.473858520036878,1.0506283174576962,2.8557642272576755,2.9311551925320884,1.1340412537678046,2.5905287953862404,22.461729401628386
11.297790221839328,1.0596026490066226,1.7104107859266795,9.475647129117435,3.3921805856193226,2.411377794396795,1.0654986119567795,8.95517624202054,5.110952550838388,1.1449673949447388,3.099079126875853,17.171848709093144
9.99669016543048,1.072073967150964,1.6811606905301772,8.037624237256521,3.559063087855099,5.568244816498504,1.0803689064558628,2.358665542574973,1.1518719634181196,1.155893536121673,6.465507357156508,14.115670294409371
8.553119717402346,1.0845452852953053,1.6519105951336746,4.334381758264392,3.530781968616911,9.69030722440164,1.092563348779941,2.199078191962481,3.3243913875972013,1.1180919139034322,2.472675550232071,20.100786068329366
8.451417878704836,1.097016603439647,1.622660499737172,10.14906224748728,3.566606182127509,2.553306151391597,1.1047577911040196,1.7484455498312308,5.282812390870427,1.0774193548387097,2.1767585783015075,16.387881704501876
2.7145791694425934,1.109487921583988,1.5934104043406692,4.232151725116466,3.715949264849455,3.247755552055441,1.116952233428098,2.858543945680875,5.431994447294565,1.295721187025535,2.1283057666517657,16.804509665224902
1.874645450705075,1.1219592397283291,1.5641603089441665,3.86141131595677,1.7409694840995136,9.38501761964306,1.1291466757521764,1.767738569531398,3.884878303653069,1.365574879227053,2.691320470974247,14.698556064955651
2.287593350095696,1.1344305578726708,1.5349102135476638,5.012805031899938,4.423516510220168,6.570198395947658,1.141341118076255,1.4367993029334882,2.0927799093128705,1.4354285714285713,2.6350030356536123,14.290736529542167
1.748652210374985,1.146901876017012,1.505660118151161,4.541847883738199,5.004432198386145,7.142123371507672,1.1535355604003332,1.2440703902065802,1.5106564364876385,1.4279921194989686,5.53512074380681,11.067140900131596
1.718398389810935,1.1593731941613534,1.4764100227546584,7.094586767654266,4.508332274794802,8.325405011329133,1.1657300027244115,2.977615349474646,2.329211746522411,1.420555667569366,2.672759386190916,7.158780251310972
3.394656748434064,1.1718445123056949,1.4471599273581557,7.426144306522096,5.679739425540267,7.186707336651149,1.17792444504849,3.6100703681438233,3.459728757265431,1.4131192156397634,1.3404235542326242,8.967852842799381
3.1586304949084885,1.184315830450036,1.4179098319616532,12.553669436424016,4.863270214933823,5.701661061061619,1.1901188873725683,4.242525386813001,1.16885043263288,1.4056827637101608,3.577503774534474,9.148840307348287
2.2834916405209094,1.1967871485943775,1.3886597365651503,12.18582281638602,2.3752358422340003,5.685058504479249,1.202313329696647,4.398189045936397,1.3837768139725706,1.398246311780558,2.049511545293073,5.062507473990513
2.3156083828589304,1.207122855651764,1.3594096411686478,8.3298475647831,3.486237325131575,8.790994368433987,1.2145077720207254,4.090810051808455,2.739564609546635,1.3908098598509555,3.0459840588595952,6.535200282178538
1.82146665087075,1.2174585627091503,1.3301595457721451,12.695049144227294,5.050946065615992,7.186218166007611,1.2033919719076682,5.364118677243226,1.991820040899796,1.383373407921353,6.334729626808834,15.134418955064069
2.8278645144218046,1.227794269766537,1.3009094503756424,7.253700480536849,3.3397797665394706,5.640017482594662,1.192276171794611,6.850243436987743,1.3246517262265294,1.3759369559917505,2.313635318464016,5.418046305421988
2.853431694501783,1.2381299768239236,1.3109252574583152,9.19868670606916,3.879394547756598,5.86302849231911,1.1811603716815542,6.308981620621893,1.9341085271317828,1.3685005040621478,3.0145931603773586,9.970950599677993
2.963155678128439,1.24846568388131,1.320941064540988,9.86984800221455,3.134017337768244,7.473888132250035,1.170044571568497,2.112334801762114,1.6501182033096926,1.3610640521325452,1.3317890916037824,5.4521126828260105
2.9635692577193384,1.2588013909386966,1.3309568716236608,8.883064979246477,3.578045458103912,7.0347209723746005,1.1589287714554402,1.7612642905178213,1.8988902589395809,1.3536276002029426,1.880218481489763,8.851065642321961
2.2410188224919527,1.269137097996083,1.3409726787063336,10.194198882263448,3.2377301583516416,5.7086690034163885,1.147812971342383,1.3206239168110916,1.5413811280969951,1.0395778364116095,4.653616519174041,5.260847085148668
2.7717549494712226,1.2794728050534696,1.3509884857890064,8.57643752068262,3.322283906051392,6.156791841461062,1.1230655858511425,1.0076335877862597,1.9838250160830804,1.0514555848724714,5.114442641856102,9.195764005425463
6.882832217556758,1.289808512110856,1.3610042928716792,11.568854733403,3.501516974927896,4.928069654694767,1.0131858783496386,1.1367483296213807,1.2201745877788557,1.0633333333333332,1.9520983788697543,10.066984461957944
2.7923468537207783,1.3001442191682426,1.371020099954352,6.514428297431185,3.720370581154307,5.779334235715562,1.209321142487256,3.6896414342629487,2.1829170024174056,1.073506711409396,6.644868375511533,12.863975913232895
10.100727567253244,1.310479926225629,1.3810359070370248,4.986161166466445,4.611448574129395,6.065085917250649,1.0074972622357004,1.1836320595197836,1.947972585715745,1.0836800894854586,4.8809427062169854,12.60027077407
7.319655393596302,1.3208156332830157,1.3910517141196976,11.184598549914586,6.67717533484589,6.162989743753687,1.018409905132006,1.1206188058979936,1.7130281690140845,1.0938534675615212,6.920148631227725,13.224031219512195
3.331901614039797,1.331151340340402,1.4080717488789238,11.357989836250704,6.7057281066084204,10.694352261790184,1.0293225480283112,1.12258064516129,2.7108433734939763,1.104026845637584,7.828715539280037,9.216270328138336
2.880750239778339,1.341487047397789,1.490142001073658,5.926454981534151,4.1352639434347696,7.131264346708291,1.3428093645484949,1.3659600997506236,2.3404050144648023,1.070067954874798,5.994202111517514,10.86838633997148
10.331570266734916,1.351822754455175,1.5722122532683926,6.193726222789548,6.564940203557982,3.6132519107178216,1.257597540088938,2.112375533428165,1.304461942257218,1.036109064112012,2.127709556860651,11.867686372356822
5.555341889620178,1.3621584615125617,1.1264367816091954,5.904540888264875,6.223830449679246,2.419990596587497,1.1723857156293815,1.4395293846242574,3.2015065913371,1.221912720519963,7.28730558572716,13.035079055433062
6.199443882709808,1.372494168569948,1.0784313725490196,4.041850129284351,3.917399127759917,6.230344834163451,1.087173891169825,1.109433962264151,3.0570320077594566,1.415037892345279,14.555910808454096,12.277229753228296
3.794768699129565,1.3828298756273347,1.4477406002069682,4.44713991915467,4.884756147322298,2.669615569332868,1.0019620667102682,1.1421622816714572,1.7426015141087403,1.6081630641705955,3.625270082879164,11.87749922768158
3.956532070850166,1.3931655826847211,1.1369606003752346,5.708625008544192,36.24749838571496,1.969353297089696,1.065818938592042,1.1412131383361304,3.6075446724023816,1.8012882359959124,7.103748693184647,12.364058622006851
4.768336975958672,1.4035012897421075,1.275487857877275,4.599949933723741,3.173054771850782,2.2524030411648703,1.1296758104738156,1.0224881369919536,1.5017906884202148,1.9944134078212288,6.155351203287028,10.734539345766771
9.539978856280124,1.4138369967994942,1.4140151153793157,2.228408383181496,4.126262499413046,3.1665216405741567,1.974887556221889,2.1242824839102457,1.0594912760142945,1.4653876069484053,3.4260748598008948,11.006576590299126
4.006229247801583,1.4241727038568808,1.552542372881356,1.528827810358228,3.5433928400289263,2.7258742693057125,1.6689008042895443,2.4376401587027776,5.104582843713279,1.1434782608695653,1.359437751004016,7.996468833490572
3.911240680369929,1.4345084109142672,2.932160804020101,1.848274388289347,3.688168629698187,2.317177262263149,1.353923205342237,1.6805536707830098,6.064888162398536,1.0804970922182222,1.2219622354029496,11.547336352247855
2.123957914103374,1.4448441179716536,2.7339066131692054,3.1307896347684143,3.4738980480407027,1.2003834410281902,1.9691530384393805,1.632984031936128,5.906843013225993,1.017515923566879,1.26027676027676,11.5777165729534
2.579799714569072,1.4551798250290402,2.53565242231831,1.7749065710154182,4.622280091310033,1.107360265633647,2.584382871536524,5.190147637847153,3.906022890089592,1.0099598848603626,2.6119246861924683,14.653543122119435
2.645115828415397,1.4655155320864268,2.337398231467415,1.6018686452322068,4.621793815984808,2.583791208791209,2.0954545804683304,2.6585340423313526,4.806539509536783,1.0024038461538465,1.9567027477102408,10.098362512506109
2.6416108396423192,1.4758512391438132,2.1391440406165194,2.3540491519005005,6.552674873672179,2.548985136646955,1.6065262894001369,1.8743293656135227,5.968558852112273,1.0909090909090908,2.2573454913880444,13.601536357433597
2.060351772488912,1.4861869462011996,1.940889849765624,2.430279931659877,6.404907021695141,1.5395894428152492,1.1175979983319433,2.0831148804934463,2.301933969485125,1.040282392026578,1.2771030139451194,12.655729397797828
2.848839681069922,1.4965226532585862,1.7426356589147287,3.743069869179321,6.138188846925637,2.8228170317803145,1.2386960111867684,4.912566530897824,1.4868262397701328,1.1649050563828989,2.193180078973952,12.648034292914158
2.2561878653243213,1.5068583603159726,1.7113083811118983,5.637555869207247,3.9990766163663625,7.102153584584868,1.3597940240415936,7.248199714146115,1.4815912529653867,1.2895277207392195,2.109078871141272,13.072143438691343
7.854829622898682,1.5171940673733593,1.6799811033090684,3.533341387597304,3.777919984970396,4.9097440279820335,1.480892036896419,4.176341374442911,3.090979855639948,1.1688409069185663,1.6788617886178865,15.091014574784207
2.865426840123697,1.5275297744307457,1.648653825506238,4.341217241631031,5.17830648179798,5.713395523003579,1.6019900497512438,6.326645285661184,1.4454140808219396,1.0481540930979132,2.3601628562480426,9.681538137096233
2.0603610274360653,1.5378654814881323,1.6173265477034078,4.775432379338238,5.8138337130894175,7.376020995829237,1.4965840653193363,3.288194216926115,1.66795670150409,1.1715976331360949,1.3956043956043955,12.827460481164636
1.680124690858825,1.5482011885455187,1.5859992699005776,3.579175682477416,4.81163374560753,1.1265007247044627,1.391178080887429,5.78185665428241,1.0746776672836214,1.2192138287105752,1.3993185585364356,15.03660362916604
1.56875588179936,1.558536895602905,1.5546719920977474,4.2457799635385705,4.9151325618299335,2.8141898542654507,1.2857720964555217,8.306964583312542,1.170284557986594,1.2668300242850554,1.4030327214684757,10.799152439987733
2.0094956986805923,1.5688726026602915,1.5233447142949172,3.210720893835629,3.748716138587821,4.831071901128411,1.1803661120236142,7.942588246166998,2.8938030387498115,1.3144462198595357,1.341732283464567,12.382993341868136
6.017676234042289,1.5792083097176783,1.492017436492087,10.42008575500106,4.055003327766127,4.952435192328705,1.074960127591707,6.90984687132785,2.637558268590455,1.3620624154340162,1.3901554333437958,11.750352731562854
2.2268552927749083,1.5895440167750647,1.460690158689257,3.544214343592672,8.076466193156556,4.9133906976944,1.0625159807482314,6.336570406337847,1.3612241625035173,1.4096786110084965,1.4385785832230242,9.675352238093277
1.470956111985199,1.5998797238324514,1.4293628808864265,3.290257900472212,5.142265527402974,4.501323684867462,1.0500718339047557,6.6556962025316455,4.393830800162513,1.4019625210020148,1.487001733102253,7.195318542433262
4.341912442957739,1.6102154308898378,1.3706229135592016,2.24102087582389,5.987143989125602,2.1605300342881986,1.03762768706128,6.515186504126304,3.450406511281132,1.3942464309955331,1.5635271618956552,13.151401330265609
1.7007917007917008,1.6205511379472242,1.3118829462319768,7.950155035931856,6.0068404817147,2.144367825416785,1.0251835402178044,6.341560005940365,1.5854538200141666,1.3865303409890517,1.6400525906890575,7.935196064672769
2.258233141662311,1.6308868450046108,1.253142978904752,,5.7843796148398186,1.740572020614615,1.012739393374329,6.970698108802242,4.476912987834649,1.3788142509825698,1.7165780194824598,9.802696827890143
2.242483610880868,1.6412225520619974,1.1944030115775268,,4.433740629928194,3.4987354212131283,1.0002952465308532,6.371676219767928,2.594443574267199,1.3710981609760882,1.793103448275862,12.19953214091135
2.2938965455521743,1.6515582591193838,1.135663044250302,,4.826206718966361,1.478522306093738,1.0364752322482538,5.929089128305582,4.119265911753222,1.3633820709696065,1.432299460634965,10.1644489739445
1.7778993435448582,1.6618939661767702,1.076923076923077,,5.699242477417403,3.060520446096654,1.072655217965654,6.500478146779585,4.835160050345274,1.3556659809631249,1.071495472994068,12.777874911281527
1.7952566796757732,1.6722296732341568,1.11087035030697,,7.182012704644355,5.536673762496295,1.3736712535798308,5.63194575977673,5.162416887224841,1.3479498909566434,1.5201535508637236,5.931572313390308
3.375941759078981,1.6825653802915437,1.1448176236908632,,5.3253285665928765,7.160764353611238,1.6746872891940074,4.653587367310866,3.6618194206614616,1.3402338009501618,1.353625162528636,9.871724864502426
2.618028534370947,1.69290108734893,1.1787648970747562,,9.358178812129545,1.831841519044945,1.975703324808184,4.341533366982561,4.492240148596165,1.33251771094368,1.1870967741935483,12.237597911227152
2.49364592462752,1.7032367944063165,1.5240793201133145,,6.116410007731376,3.785401789494482,2.1157262265293766,4.959944168859077,3.699814228813426,1.3248016209371984,1.993182522466688,6.131254055355417
1.8979754928076715,1.7135725014637029,1.6383250881104074,,5.825377396980824,6.968180120215981,1.08160242547303,7.489205071356308,2.236504118078774,1.3170855309307168,1.3134796238244515,11.56806892904424
1.578241430700447,1.7239082085210895,1.7525708561075002,,9.112861112867575,5.6368471871665005,1.0580274295025571,5.794771197903104,3.6319200463894674,1.3093694409242351,1.5777537796976244,4.648320979503646
1.9022028746200323,1.734243915578476,1.8668166241045927,,9.78008860632418,3.169254044623752,1.0617345897792838,8.949780557384244,7.232102081934185,1.3016533509177537,1.2875590551181102,4.148926230190137
3.102531127608582,1.7445796226358623,1.981062392101686,,7.785729125312917,5.3290170241388735,1.0654417500560105,7.937113656968597,6.30952693823916,1.2939372609112718,1.5286624203821657,7.760235687258274
1.73558926203885,1.7549153296932487,2.095308160098779,,11.678044215558844,2.973307454311356,1.069148910332737,7.109941750114537,5.369295745630601,1.2862211709047902,1.2399573409171702,5.867532015382153
3.4451407411243755,1.765251036750635,2.209553928095872,,6.3349331128875646,5.4947640661617845,1.0728560706094634,6.1840063003494725,4.909610748790014,1.1217998448409618,1.897421203438396,9.549662553172302
1.8048180989256408,1.775586743808022,1.854373115036622,,8.160513920184798,3.499279146891197,1.07656323088619,5.045442598584336,1.300881932582703,1.144686505406542,3.2299433343274684,6.556252029199526
1.82101865821286,1.7859224508654084,1.642868205048784,,8.957986817318,7.064159161992679,1.0802703911629168,6.481813269630008,2.493929955177391,1.1675731659721225,1.4103019538188282,5.607577221618858
2.4194274734677337,1.7962581579227948,1.6394293125810635,,7.98327265809586,7.483827392629499,1.0839775514396432,4.659966774483272,2.203843527653805,1.1904598265377029,1.175341454411222,6.533403812740132
1.2636786961583235,1.8065938649801807,2.102027251578597,,11.17537402609818,5.271402336945136,1.08768471171637,4.426648256817397,2.7373392699632064,1.213346487103283,3.414455626715462,8.613433113594734
3.446583063881849,1.816929572037568,1.860255802936997,,8.567224751950235,8.394125201972077,1.0913918719930964,4.025276769478371,1.4615055603079554,1.2362331476688633,3.3315668862790035,12.611920194051702
1.4764985207468364,1.8272652790949544,2.4253968253968257,,10.003431744163649,11.541997136693318,1.095099032269823,3.9967776232927137,8.437136743287086,1.2591198082344437,1.7978889757623142,4.459422197832498
2.1694974839732546,1.8376009861523408,1.8219895287958112,,11.341460139640352,5.538905409859889,1.0988061925465498,3.695759650123597,7.088090574690682,1.282006468800024,3.5939177101967807,9.195152271796244
2.595511103103987,1.847936693209728,1.6645077101799837,,10.735845704939813,5.920350465019739,1.1025133528232762,5.030775381946987,3.4856854838709674,1.3048931293656043,1.1443298969072166,5.3752312110482805
1.648436614055525,1.858272400267114,1.507025891564156,,9.287552195011848,6.907529942949922,1.106220513100003,6.914570878975315,6.124787521247873,1.3277797899311845,1.5792646172393003,6.088581217890324
2.30849675141662,1.8686081073245004,1.3495440729483283,,9.69922491922445,4.193302013666764,1.1099276733767294,4.771887923994837,2.8287052408996387,1.3380471983363789,2.0004123711340207,4.576721473958491
1.9537284418780585,1.8789438143818868,1.237837837837838,,9.994280927580766,5.749796850210889,1.113634833653456,5.630597787774621,1.4922766614752214,1.348314606741573,1.5535097813578824,6.181516333558744
1.289775137887145,1.8892795214392728,1.7704340704340706,,12.235541805563418,7.967396330790673,1.1173419939301827,4.966144978739152,3.7969410640097054,1.3404693615974923,1.4010339734121122,4.795163515060211
1.4884573714476206,1.89961522849666,2.303030303030303,,10.787186559392058,10.11849357011635,1.1210491542069092,4.606304444571058,1.6036374419294257,1.3326241164534118,1.89308541545613,6.7634615955142845
3.0329356210546967,1.9099509355540465,4.215530903328051,,9.394302372100048,5.349675585652289,1.124756314483636,4.193005477949904,3.018072289156626,1.3247788713093314,1.5884031728443442,4.326994807352307
2.083969354179241,1.920286642611433,3.218028169014085,,15.783258063347782,6.287044363711973,1.1284634747603624,4.134257936577349,9.20044905543512,1.9487331749802057,1.283720930232558,4.92169267895996
1.2349593460641868,1.9306223496688195,2.6879471323352964,,10.852893760010543,5.156558808276595,1.132170635037089,5.062281481566656,7.920259954611101,2.4545454545454546,2.564718162839249,8.413061184354556
1.080924906878128,1.940958056726206,2.157866095656508,,13.691835022151643,2.34330946781448,1.1358777953138155,4.543111179906489,7.514252670249678,1.3517786561264822,1.3406940063091484,3.7325655689213177
1.1147830572307778,1.9512937637835923,1.6277850589777196,,13.939339285022156,3.255647223174042,1.1395849555905422,4.075390895786798,5.366921710616204,1.8061465721040189,1.6719872306464487,6.157499701549554
1.8664141259227447,1.961629470840979,1.609218106756706,,12.831069884468366,3.663680024788267,1.1432921158672689,6.398729001468726,5.498422712933755,1.6237623762376237,1.459249676584735,4.085805029590934
2.085604750808088,1.971965177898365,1.5906511545356925,,7.793503105303258,4.63382849481266,1.146999276143995,4.423054212879298,1.480018051446623,1.662992125984252,1.3,7.06101253279997
1.8824175824175824,1.982300884955752,1.572084202314679,,,4.855912139755117,1.150706436420722,6.548509661685298,3.849917454600031,2.382978723404255,1.1931166347992352,8.31783335427925
1.3892969569779643,1.5258853602109657,1.5535172500936654,,,6.4152820309553205,1.1366235432971614,8.809950397183163,1.494057724957555,1.2441172005465306,1.319305277221109,8.802966164034501
2.450085428362217,1.0694698354661791,1.5349502978726517,,,6.714378860672615,1.122540650173601,7.818902518617249,1.1041257367387032,1.0915466765846662,2.5216216216216214,6.796131214512783
1.2097959183673468,1.5429611990474856,1.5163833456516382,,,7.892693695429199,1.1084577570500405,6.769858831047883,1.4717907595258142,1.2908556738890928,1.6668663870581186,5.547512080438702
1.0906832298136646,1.3846881466935543,1.6921606118546844,,,2.7391272555364905,1.09437486392648,6.619869430729879,1.839455782312925,1.1642027455121435,1.9470264867566216,4.336994869090836
2.070318887980376,1.2264150943396228,1.7137247754377758,,,3.6560469205285626,1.0802919708029195,7.782630731029172,2.283833136155548,1.7671809256661992,2.603837179154783,11.784005991664973
