Duration_Mean,Duration_Mean.1,Duration_Mean.2,Duration_Mean.3,Duration_Mean.4,Duration_Mean.5,Duration_Mean.6,Duration_Mean.7,Duration_Mean.8,Duration_Mean.9,Duration_Mean.10,Duration_Mean
366.4620081411126,239.26907894736843,158.76000000000002,436.90158730158737,584.0710444271239,342.19910514541385,415.1166666666667,292.05196078431374,218.0,513.8227272727272,210.95384615384617,433.9654527559055
364.3197969543147,237.2421052631579,162.94962962962964,443.9047986289632,565.67984375,306.02543275632485,404.775,252.26666666666665,151.04999999999998,557.8068181818181,212.0235294117647,479.7888519134775
355.393119266055,235.21513157894736,167.13925925925926,453.01614349775787,582.7558435852374,296.7154192966637,394.4333333333333,279.875,71.15,601.790909090909,112.97179487179488,457.67209749839645
358.5583439490446,233.18815789473683,171.3288888888889,494.174531516184,595.4928696412949,369.9825902335456,384.0916666666667,323.1333333333334,107.1,645.775,127.58846153846152,462.57876206700735
366.5442622950819,231.1611842105263,175.51851851851853,501.6509049773756,594.3509213483146,399.2534743202417,373.75,600.1,221.7,656.325,192.53296703296704,468.284606741573
344.2624539877301,229.13421052631577,179.70814814814815,478.7620253164557,609.9902449693789,362.1163265306122,438.25,671.5999999999999,124.66744186046512,519.6375,172.37976190476192,435.770477090222
355.33669849931783,227.10723684210527,183.8977777777777,516.8623255813953,610.8009178522259,427.82868338557984,301.5,648.8363636363637,392.05,382.95,267.70958904109585,433.319812474521
350.9731343283582,225.0802631578948,188.0874074074074,503.7061538461539,610.7944808231993,443.7017346938775,317.92765957446807,661.9785714285715,199.3857142857143,403.55,181.2888888888889,460.4772817460317
393.36292947558775,223.0532894736842,192.27703703703705,285.0229074889868,582.9142857142857,343.64670731707315,321.926923076923,609.355,243.06785714285715,424.15,256.56904761904764,459.0168582375479
308.3285714285714,221.02631578947367,196.46666666666667,235.19299065420563,597.0174757281553,358.44978354978355,336.0134615384615,674.6631578947369,286.75,444.75,183.40681818181807,437.08491353607633
288.27412935323383,218.9993421052632,263.54999999999995,295.2073825503356,602.7954363089268,392.3504393673111,350.1,680.0333333333333,26.6,465.35,194.9806451612904,457.1242825607064
319.1639784946237,216.97236842105264,215.6065789473684,306.1543967280164,610.9460011675424,513.5904862579282,553.7333333333332,662.0357142857143,115.75333333333332,471.4500000000001,185.40124223602484,505.20127011007617
351.3703366058906,214.9453947368421,167.66315789473686,341.3845288326301,603.0811805555555,502.6658102766799,498.0999999999999,685.7999999999998,259.7714285714286,477.55,201.47621951219512,520.7330008312553
253.3701960784313,212.9184210526316,193.69642857142856,325.15579831932774,627.9705330990042,499.580720338983,442.4666666666666,697.6925,240.7833333333333,386.1,216.3785046728972,572.9922097378278
295.6345454545455,210.89144736842104,176.65,383.8672340425532,633.4289361702129,532.88608,386.8333333333333,723.0244444444444,267.6777777777777,431.8673076923077,198.65733333333336,640.231396172927
288.2164619164619,208.8644736842105,490.76666666666665,454.2014619883042,642.8710540395934,631.4548821548822,331.2,709.6809523809525,311.1,477.6346153846154,376.67083333333335,667.5225061830173
267.7559251559252,206.8375,132.0,448.50065573770496,678.7019144144144,596.8487039563438,389.4,537.4699999999999,244.8347826086957,523.4019230769231,336.3516129032259,658.9845150774246
260.9032051282051,204.81052631578947,166.78333333333333,423.92440944881895,650.4801517805021,437.3624398073836,447.6,618.8166666666666,235.47222222222223,569.1692307692308,204.5384615384616,679.1050330033004
229.74861660079048,202.7835526315789,201.56666666666663,522.0375,617.119449128724,364.6719806763285,510.8363636363636,578.1360000000001,247.1154761904761,590.25,187.42676056338027,667.8793893129771
232.50834553440703,200.7565789473684,236.35,597.284,599.0945604395605,395.7375,590.04,590.676923076923,245.0386740331492,356.4333333333334,368.3,661.6270663033605
239.2994117647059,198.72960526315788,73.83333333333333,321.6888888888889,606.9216693418941,431.4924731182796,436.73333333333335,583.3000000000001,288.97583081571,448.16666666666674,410.275,692.0185369908562
215.44308510638297,196.7026315789473,98.91111111111113,375.43125,617.2877010897768,457.3231884057971,379.6,373.84,258.09766355140187,539.9000000000001,530.2454545454547,688.5537067545305
224.39154160982264,194.67565789473684,123.9888888888889,446.3818181818182,619.5545873910814,458.3666666666666,322.46666666666664,375.852427184466,298.6072916666667,476.00000000000006,337.575,665.4869244935544
195.6883916083916,192.6486842105263,149.06666666666666,484.89152542372887,618.9548216007713,567.4185185185185,394.02777777777777,408.8404761904762,263.18333333333334,412.1,250.11,674.5147763578274
206.0754430379748,190.62171052631567,174.14444444444445,504.8878260869565,613.2925082977714,499.7048780487805,465.5888888888889,401.0731755424063,256.7078341013825,394.65,281.375,698.1604304635762
190.7115135834412,188.59473684210525,199.22222222222223,546.7978260869565,611.0642757335818,409.35,537.15,416.8247563352826,266.7745454545455,375.4666666666667,616.1176470588235,642.0154556650247
184.06535087719297,186.56776315789472,224.3,489.3969387755101,608.752132196162,409.9307692307692,521.075,425.2604330708661,220.41387283236995,323.78333333333336,603.8298245614035,638.3994690265487
186.5764071856288,184.54078947368416,210.36,445.5611260053618,600.953052404106,377.8313131313132,505.0,432.7221797323136,218.74282700421944,272.1,580.995652173913,636.3874125874127
211.265805785124,182.51381578947368,196.42,449.63323442136505,598.7120249574588,539.3000000000001,488.925,434.2184668989547,229.41864406779663,378.23333333333335,131.16666666666666,635.0014501510574
200.2603085553997,180.48684210526315,182.48,399.07073170731707,565.3019607843138,369.060534124629,472.85,429.51710144927534,241.7965,484.36666666666673,256.56666666666666,604.7441262419638
194.30296924708367,178.45986842105262,168.54000000000002,327.472,566.3456486042693,509.6843478260869,396.41,420.911155378486,235.76405405405404,512.9,149.8,636.3329085872577
211.7003481288077,176.43289473684212,154.60000000000002,327.22682119205297,578.2290017985612,461.8411392405063,319.97,420.4919956140352,219.90388601036267,473.0566666666667,199.85,678.4193058568329
157.26050516647535,174.40592105263158,140.66,291.7365131578947,568.8303694681283,475.59252336448594,243.53,430.3476293103448,259.6135802469136,433.2133333333333,249.9,693.8775486827034
159.74713160854895,172.37894736842105,126.72,313.7504098360656,543.5509933774835,529.4940594059407,167.08999999999995,414.87626752966565,294.09638554216866,393.37,185.025,679.7911160466408
131.02681159420288,170.35197368421052,112.78,288.34333333333336,547.0895456373141,584.0841463414635,90.65,402.3008611410119,274.8111570247933,353.52666666666664,185.75,651.8211950394588
115.8828125,168.325,98.84,275.85494505494506,550.4706310679611,422.9577639751553,121.22083333333332,361.7404970760234,336.96155303030304,313.68333333333334,186.475,616.9292498650836
111.846875,166.29802631578946,84.9,515.6820359281437,577.9220413026212,448.5434010152284,151.79166666666666,387.2920454545454,354.105076142132,324.6510416666667,187.2,599.4714435695538
136.2862010221465,164.27105263157893,72.81666666666668,384.0739884393064,573.5809201623815,551.0351812366738,182.3625,357.8073943661971,367.1606577344702,335.61875,218.975,592.8683602771363
157.77333333333334,162.2440789473684,60.73333333333333,385.9348684210526,593.0102369244524,621.2898454746138,212.9333333333333,409.59470588235297,381.99757489301,346.5864583333333,250.75,600.0975468043898
152.3733333333333,160.2171052631579,48.650000000000006,,610.6161916563403,659.2243176178661,243.50416666666663,419.6216748768473,337.94305239179954,357.5541666666667,282.525,595.7347469220246
96.30833333333334,158.19013157894736,36.56666666666667,,623.9682481751825,485.35984848484856,274.075,393.2378378378378,347.4385714285715,368.521875,314.3,597.9426793123888
273.14166666666665,156.16315789473683,24.48333333333333,,630.3853351955307,494.4037558685446,307.8375,432.02681159420285,352.3772727272727,379.48958333333337,351.6363636363636,596.8599140577041
234.4615384615385,154.13618421052632,12.4,,583.9112800565771,424.9664634146341,341.6,466.8808056872038,303.75102040816324,390.45729166666666,388.9727272727272,601.2046423135464
245.28,152.1092105263158,67.63333333333333,,595.9348447854901,330.3837398373984,399.24444444444447,480.8513853904282,263.43411371237454,401.425,432.5333333333333,579.0158783783784
212.6575,150.08223684210526,122.86666666666666,,590.1549349412885,289.370631424376,456.88888888888886,454.92056451612905,344.865037593985,412.39270833333336,413.1666666666666,571.6244322092223
257.7954545454545,148.05526315789473,178.1,,565.3168152866242,322.7717179902755,514.5333333333333,483.8773722627737,322.5211920529801,423.36041666666665,393.8,571.0332594235033
206.4526315789473,146.0282894736842,305.65,,587.6945118059988,333.7473145780052,540.7740506329113,482.24219269102986,315.7016286644951,434.328125,297.90000000000003,537.060876020787
102.99333333333335,144.0013157894737,333.3027777777777,,584.492202659001,328.9427884615385,386.79879518072295,502.3381097560976,309.6362162162162,445.29583333333335,384.3333333333333,576.259963099631
214.4694444444444,141.97434210526313,360.9555555555555,,596.6335202903332,371.4641337386018,415.7466666666666,505.0505773672056,284.4428571428571,456.2635416666667,423.6333333333334,600.042680776014
172.13472222222222,139.94736842105263,388.60833333333335,,597.3682888040712,354.93969465648854,418.5348,492.9385579937304,153.91014492753624,467.2312500000001,331.15,603.7229845626072
154.12487046632123,137.9203947368421,416.2611111111111,,590.97982689747,340.6579234972678,421.3229333333333,363.24050632911394,124.44096385542169,478.1989583333333,364.0700000000001,598.8152328334648
183.69855769230767,135.89342105263157,443.9138888888889,,580.8844132576888,287.2977570093458,424.1110666666666,324.5788844621514,362.55263157894734,489.1666666666667,363.1,571.4304676753783
170.06857923497265,133.86644736842106,471.56666666666666,,601.6536120504151,288.112693498452,426.8992,255.17247956403267,355.7415730337079,226.4,414.4071428571429,553.4886683209264
181.93711340206187,131.83947368421053,380.025,,603.0671345743058,370.52928452579033,429.6873333333333,217.93101604278075,350.88520408163265,263.3962962962963,510.12631578947367,582.0588381742739
175.5798561151079,129.8125,440.8230769230769,,598.1007844367743,391.5936061381074,432.47546666666665,211.99318181818185,346.457476635514,300.3925925925926,345.25,581.7310734463277
177.63028571428572,127.78552631578948,227.095,,588.023141941125,442.9383638928068,435.2636,215.60638297872345,319.04126984126987,337.3888888888889,302.7875,564.2841942945258
181.3538461538461,125.75855263157894,160.85600000000002,,583.0530181086518,381.2545275590551,438.0517333333333,256.7302419354839,355.269705882353,374.3851851851852,326.35,582.6766955266955
206.679176201373,123.7315789473684,348.6428571428572,,608.2545138888889,442.0765337423313,440.8398666666666,198.3232044198895,196.7166666666667,411.3814814814815,326.8571428571428,607.1992632283992
227.0061728395062,121.70460526315787,298.43999999999994,,603.5904750363547,466.5221556886228,443.628,192.98646288209608,87.03291139240507,448.37777777777785,344.80000000000007,574.6092830188679
235.457060518732,119.67763157894736,56.425,,592.5325362000877,471.2331332533013,446.4161333333333,376.6453539823009,113.3584,485.3740740740741,314.2857142857143,581.4005192878338
237.37362110311747,117.65065789473684,143.50555555555556,,583.698718496369,465.48358433734944,449.2042666666666,443.4538534728829,74.29411764705883,522.3703703703704,208.95,574.3799097065463
236.2034615384616,115.6236842105263,230.5861111111111,,579.6215657921917,461.0738219895288,451.9924,470.9808636748517,106.73495934959352,559.3666666666667,383.28,588.7642180094787
237.89306666666664,113.59671052631576,317.6666666666667,,578.6616034624897,466.6597738287561,454.7805333333333,484.2419026870008,102.41019108280256,495.6833333333333,235.7444444444444,596.5252173913044
247.14699248120303,111.56973684210524,230.4,,566.2301886792452,474.8949806949807,457.5686666666666,435.8478031634446,106.31057692307692,432.0,272.64,607.664451561249
264.07125,109.54276315789474,150.6,,535.7942224723316,450.39153713298793,460.3568,469.0088387096774,113.89426229508196,524.351282051282,269.57142857142856,608.5551215277778
250.6851063829788,107.5157894736842,70.8,,515.7712412587413,383.7189823874755,463.1449333333333,459.38857299070526,159.66346153846155,616.702564102564,251.43333333333337,586.9212267958031
252.8344615384616,105.48881578947368,41.35714285714285,,525.8148255253518,502.60281124497993,465.93306666666666,491.760453808752,347.5114285714285,709.053846153846,296.75,554.1673566878981
288.1545647558387,103.46184210526314,81.9357142857143,,480.9622733953944,498.9221040189125,468.7212,497.32519521082776,540.4363636363636,214.40909090909088,342.06666666666666,590.657720891825
267.3490066225166,101.4348684210526,119.2904761904762,,488.99530878859855,501.9696378830083,471.5093333333333,496.55272931907706,512.6857142857144,168.36666666666665,487.06666666666666,581.3846407927333
223.01580310880823,99.40789473684212,156.64523809523808,,537.9886699507389,539.968026101142,474.29746666666665,510.9620437956205,470.3864150943396,104.85,392.55,576.3984042553191
215.2891891891892,97.38092105263158,194.0,,518.0357428381079,497.3126223091977,477.0856,488.7855245683931,306.95290697674415,294.35,379.52,568.6865400495458
216.86102719033232,95.35394736842105,225.2433333333333,,487.48614376889486,517.6895908111989,479.87373333333335,479.5857510729613,260.9595238095238,61.2,537.75,575.031543624161
231.83037974683543,93.32697368421051,256.4866666666667,,422.8433333333333,528.6339642481598,482.6618666666666,490.2422892392049,552.6617021276596,193.8125,433.75,563.4239766081871
253.7625,91.3,287.73,,,537.2362895493768,485.45,493.80673534072906,549.2636363636364,217.6714285714285,381.75,515.6690662865288
241.025,198.3333333333333,318.9733333333333,,,517.4626999059266,507.98,571.8516759776536,405.3,279.23090909090905,268.05999999999995,503.1023970037453
148.75714285714284,305.3666666666667,350.21666666666664,,,551.1992578849722,530.51,620.3925071022727,339.5,269.46875,243.0,548.9682575757575
172.66666666666666,497.8081632653062,381.46,,,579.128523489933,553.04,634.7592119866815,265.1,236.3,202.96153846153845,533.5735294117648
179.45,329.4340816326531,440.48333333333335,,,594.0905475206612,575.57,645.2633603768646,190.7,212.05714285714288,237.6625,528.8937307928703
219.09444444444443,161.06,362.125,,,583.1302722904431,598.1,653.4574911122397,471.08,203.1,182.9515151515152,579.7223677581864
348.54285714285714,150.44857142857143,283.76666666666665,,,568.1868598034143,593.9448051948052,657.6891948051949,549.505,219.025,183.35,505.0912592592592
337.03333333333336,139.83714285714285,205.40833333333336,,,529.386259977195,589.7896103896104,675.8871101871102,552.2782608695651,234.95,77.86666666666667,479.76876971608834
328.8777777777778,129.22571428571428,127.05,,,515.9467251856854,585.6344155844156,707.5146376811595,441.50000000000006,156.60000000000002,268.0,441.22560073937154
367.69999999999993,118.61428571428571,150.85000000000002,,,462.1455022488756,581.4792207792208,745.2218103033221,334.27,233.75,367.1333333333334,406.2860065466448
526.4100000000001,108.00285714285714,66.37272727272727,,,499.7776684330053,577.324025974026,738.2254545454545,270.24615384615385,225.0,339.2285714285714,427.0018153117601
346.53636363636366,97.39142857142858,100.25,,,489.34393741851375,573.1688311688312,753.335628105039,381.2297297297297,258.7584905660377,252.95454545454547,421.9730830670927
354.20000000000005,86.78,140.225,,,525.3712595685456,569.0136363636364,747.8428877005347,339.7317073170732,243.82307692307688,222.16666666666663,427.85809379727687
225.45,76.16857142857143,180.2,,,530.9651925820257,564.8584415584415,704.7330083062478,524.6496815286624,237.8583333333333,165.9875,452.9957186544343
328.45,65.55714285714285,307.78333333333336,,,547.6037272727273,560.7032467532467,735.6907179818888,531.2375000000001,234.9676470588236,357.65,521.0748739495798
391.7333333333333,54.945714285714274,435.3666666666667,,,563.6805094130675,556.548051948052,736.3471131639723,522.5571428571428,235.904,437.05,515.5204831932773
268.7833333333333,44.33428571428571,562.95,,,514.905403348554,552.3928571428571,756.7506392266916,489.6848484848485,248.272,240.075,550.663508178229
145.83333333333334,33.72285714285714,97.9,,,483.483096590909,548.2376623376624,767.6101868595539,457.1368421052631,260.64,261.42,488.8233305853256
383.84,23.111428571428576,102.85862068965515,,,488.5435056746532,544.0824675324676,781.413319791062,463.7444444444445,270.8,265.0,491.03420268256326
161.1185185185185,12.5,151.52796934865898,,,497.63798165137615,539.9272727272728,784.3686416184971,300.4,204.2,275.05,518.2100368324126
162.99473684210523,14.653486394557824,200.19731800766283,,,483.663494967978,535.772077922078,784.3305563909774,296.2333333333333,177.29999999999998,232.34772727272727,552.0563960639606
145.7,16.806972789115648,248.86666666666667,,,532.3927721866423,531.6168831168832,789.4846153846154,384.0333333333333,254.85,189.64545454545453,529.5314065510597
128.8532994923858,18.96045918367347,120.85,,,517.2623563218391,527.4616883116884,790.9100288369114,350.0833333333333,233.19166666666663,287.16772727272723,455.6689804772234
133.35701754385963,21.11394557823129,204.95500000000004,,,487.9727825030377,523.3064935064936,782.6200349040139,316.1333333333333,211.53333333333333,384.69,444.5027939949958
134.5986046511628,23.26743197278912,289.06000000000006,,,510.13551554828143,519.1512987012987,771.592938254081,282.1833333333333,279.9142857142857,229.9,470.0198077583248
135.2618181818182,25.42091836734694,269.958,,,488.9832520325204,514.9961038961039,760.2493112947658,248.2333333333333,207.3,314.5933333333333,510.5839117567932
137.0610108303249,27.574404761904763,250.85600000000005,,,492.44091178211954,510.8409090909091,741.958978583196,342.2833333333333,197.27142857142857,351.7538461538462,547.827816550349
169.9750902527076,29.727891156462587,231.754,,,496.28634730538926,506.6857142857143,723.2519004524887,436.3333333333333,341.42857142857144,320.3375,580.2285130718955
168.404,31.88137755102041,212.652,,,486.7672592592593,478.3663265306122,682.1447393364929,404.9333333333333,146.92222222222222,172.1875,551.2657134767837
170.3440414507772,34.03486394557824,193.55,,,483.4121495327103,450.0469387755102,648.0363103953148,380.5416666666666,130.58333333333334,268.15000000000003,542.6717124965968
163.27573221757322,36.18835034013605,146.6,,,488.4366754617414,421.72755102040816,629.4066820276498,356.15,214.0,343.5496240601504,538.314967462039
164.73127413127415,38.34183673469388,75.21848739495799,,,488.54154552410097,393.4081632653061,631.6850984067479,331.7583333333333,138.95999999999998,403.91648351648354,527.4961580381471
156.54102564102564,40.4953231292517,2.62,,,494.9353835021708,365.0887755102041,625.5242395437263,307.3666666666667,278.65,469.5615316901408,535.0712454212454
160.21519999999995,42.648809523809526,51.25,,,488.110700389105,336.769387755102,623.5345316934721,309.9875,262.8222222222222,497.4404094010614,502.6906149810551
