Amplitude_Root_standard_squared,Amplitude_Root_standard_squared.1,Amplitude_Root_standard_squared.2,Amplitude_Root_standard_squared.3,Amplitude_Root_standard_squared.4,Amplitude_Root_standard_squared.5,Amplitude_Root_standard_squared.6,Amplitude_Root_standard_squared.7,Amplitude_Root_standard_squared.8,Amplitude_Root_standard_squared.9,Amplitude_Root_standard_squared.10,Amplitude_Root_standard_squared
1477.068522445726,125.9960284016211,122.3070167251774,245.3145327941253,110.5551898374744,109.52862912017788,99.60923651951158,1566.2902061878572,173.09508947396515,129.51510211581524,244.0906389028469,4443.6681784309685
1876.2696181519327,125.21978065423558,121.32625044765136,371.7437423817649,202.25644612718776,109.11668066798951,112.43669329894044,1511.3836177489816,207.93104626293783,127.94387277670089,207.04122777843065,4219.504030096428
1611.3896176902715,124.44353290685004,120.34548417012532,318.33699125298017,532.3268826576392,143.8053197903332,165.11002392344324,1442.2983221234088,172.73256786141982,126.37264343758652,112.43220179290272,3994.71328508067
2129.1871923342014,123.66728515946453,119.36471789259927,184.68259257439507,178.6857297044171,720.1542265376216,109.41233934067948,1631.955817416636,149.5402955727987,124.8014140984722,298.5880104759734,3724.3949347511466
3327.9485602995733,122.89103741207896,118.38395161507324,369.8982562813726,143.7361819445612,760.8877709623148,119.99858332497097,1683.4813601581693,161.81934371390832,123.23018475935784,510.6271438143492,3951.107128388194
3762.141412812655,122.11478966469345,137.38231327212392,974.559715974347,99.66207904714813,410.14312136131207,109.48752787392444,1665.6474777094943,216.2597281048878,121.65895542024349,315.8567080180505,3931.967103117726
3601.2202917899926,121.33854191730792,132.39568386530226,1686.723243451634,173.90086256255316,520.5380005340628,98.97647242287792,1664.9735343241946,172.15803786056577,120.08772608112912,478.52894374321806,3698.120357695244
3214.801790157521,120.56229416992238,127.4090544584806,1346.7594217231228,163.96557565537955,411.2276498485966,88.46541697183142,1619.8670964001954,186.6301154690743,118.51649674201478,291.1711009011712,3601.719531001824
3730.6568081237374,119.78604642253684,122.42242505165896,1242.0472696318768,125.51557672257256,327.7549541959663,185.6573704087925,1186.5526958378207,211.7753290636093,103.5984107523068,272.7697747185344,3503.4748150942946
3845.94493850341,119.00979867515132,117.43579564483728,1061.8512183917294,436.0574503434152,477.78049353233337,282.8493238457536,1029.765788905419,244.5110222464419,88.68032476259883,860.9654000016493,3551.3184396784245
3653.598617801359,118.23355092776578,112.44916623801562,938.8485447610811,1334.8892276140368,450.0593072029508,255.0484940334753,1757.3333121522508,227.65763769309387,92.47785583479585,707.7420787264242,3607.258636416302
3374.897798452569,117.45730318038024,107.46253683119396,840.2907115992655,1397.529770702578,1920.9464724452887,227.247664221197,1661.816758851589,372.4131308103945,96.27538690699284,523.7761353861017,3716.3991927671054
3386.3651309331663,116.68105543299473,102.47590742437232,1092.6934565558631,2076.08342558771,1325.605412632281,199.4468344089187,1567.1820762119503,116.19431999887088,100.07291797918988,192.49522071989216,3416.7784066280915
4034.3243969715672,115.9048076856092,97.48927801755065,1034.056270229043,2281.492616687593,2269.0705453995915,171.6460045966404,1412.974472522416,318.1031593681521,103.87044905138688,530.4086443488643,3539.0033992636963
4023.418849684929,115.12855993822365,92.50264861072898,1364.4845107219062,2373.96260711916,2749.860491006771,143.84517478436211,1598.7982611949517,246.85601066208616,107.6679801235839,282.82436245839926,2998.4160935400546
3103.184905866874,114.35231219083812,97.11652920291966,1153.6590527534554,2644.3821527910827,2666.473723853284,116.04434497208383,1677.3899963932065,686.3774690358068,111.4655111957809,687.5584993293297,3350.5658551952088
2507.561887571272,113.57606444345258,101.73040979511036,1101.3597641098029,3071.448127512493,3132.409754486153,114.91704658150502,1515.7941350988267,1167.7218247510834,115.26304226797792,277.3459572447379,3256.922813024589
3154.4840322943464,112.79981669606704,106.34429038730104,1290.399965127092,3158.666231180496,3362.355675713085,113.7897481909262,1530.1961083469007,204.048327608927,119.06057334017493,373.2881996527616,3200.614253545716
3108.0462287424234,112.02356894868151,110.95817097949173,1298.2719514801204,3214.350293605225,2639.258022626814,112.66244980034736,461.2014310472161,249.4432801259637,122.85810441237194,290.8687160902664,3309.684270440309
3188.266155765544,111.22405103791856,115.5720515716824,1460.0983973691636,3303.0521809381094,470.88518770502856,111.53515140976856,338.0202508726363,500.79955071864833,126.65563548456896,362.4245162789074,3321.7097088698165
3062.274045541973,110.4245331271556,120.1859321638731,1220.466922943838,3706.144994465273,1397.2204443107753,112.53680820219743,402.023444589989,805.9700800898257,124.3363583188763,388.43697043407184,3217.4521970030883
2759.2196414928626,109.62501521639264,124.7998127560638,1775.4886341511735,3781.320725619555,840.0620512795468,113.53846499462632,291.8247076585532,1321.963660620064,125.70950640265836,631.2536653358933,3548.507586295963
2666.8037816832343,108.82549730562968,129.41369334825447,470.1794019307949,3976.746467905642,233.25479630652828,114.54012178705518,226.36448484689464,998.035395163919,204.38223993292567,971.8796684775332,3235.614562953999
2431.727429215701,108.02597939486672,134.02757394044517,401.4511178213357,4011.847924585377,891.4263009357533,115.54177857948406,564.5294323593766,433.9779717911959,152.70374215141777,1125.790100329542,3659.588495992412
2117.3569680146047,107.22646148410377,138.64145453263586,757.2068277557988,4135.639212987517,658.5982766451792,116.54343537191296,882.9502081091549,169.33971772741324,101.02524436990986,1338.8523443606468,3963.382602020653
1916.7089711273327,106.4269435733408,143.25533512482653,894.3558631775161,4287.867036184774,1795.3845326280384,117.54509216434182,189.31030082908853,944.230088484793,108.3868705036622,1263.434691624383,3966.0646540367934
1945.0485289575684,105.62742566257783,147.86921571701723,2092.5149891936258,4175.238837479839,2556.889150901932,118.5467489567707,154.81737628573867,265.4903388072718,115.74849663741452,998.2860712240756,3627.5485510189937
1975.3228115930824,104.82790775181488,152.4830963092079,2569.7563191867043,4327.968923178632,2069.0629279942164,119.54840574919956,446.4685782691198,627.9642266881132,123.11012277116689,1489.764968040261,3766.099738456219
2024.3256432698763,104.02838984105192,157.0969769013986,2722.322289884135,4341.318503634581,2410.7272803036017,120.55006254162844,738.1197802525008,181.1502967151862,130.47174890491922,456.18239773143375,3876.4304417853286
2060.413184290957,103.22887193028896,161.7108574935893,2558.3375852299087,4266.268808924257,2002.392536442343,121.55171933405732,1226.8775040728394,274.9749261296382,137.83337503867156,276.055882023912,3935.0242693025416
1997.3413078389983,103.15348731311384,166.32473808577998,2585.755864346052,4405.060732838992,2557.2484392408965,122.5533761264862,1252.2657944701675,256.9653089426664,145.1950011724239,274.25417043319504,4035.294261884752
1970.004428929032,103.07810269593872,170.93861867797065,2824.024573193371,4425.604243490373,2577.8573370145987,128.38663735248858,347.9742519210293,98.7993927106842,152.55662730617624,431.0407985330391,3986.288015184051
2199.3054767357808,103.00271807876362,175.55249927016135,2476.2398389493696,4608.53899625467,2999.0330491676814,134.21989857849098,788.1440858117253,124.81574419919949,159.91825343992858,250.08558535029564,3664.840491754041
1979.898118590954,102.9273334615885,176.77322499218366,2669.322331604035,4580.677794824692,2229.7208928473538,140.05315980449336,352.56542655229254,196.6137329893312,167.27987957368092,276.6290295684819,3521.025249838461
2089.478623963404,102.8519488444134,177.993950714206,2590.245735446736,4352.016752035773,2695.5183527477607,145.88642103049574,158.97392868014555,88.41379982785493,174.64150570743325,424.8896562638352,3278.1120572671093
2257.5082126096463,102.77656422723828,179.2146764362283,2669.1521949862654,4363.952582235513,2605.1118018234843,151.71968225649815,130.77622108013367,93.50689814126017,182.0031318411856,495.4883954241512,3517.577851306208
2253.153170558983,102.70117961006316,180.43540215825064,2834.98704229843,4284.726133605274,1539.659793590779,157.55294348250052,160.7329773257498,136.77115924053578,184.648016507083,640.6647251097878,3514.7630247286943
2288.504258243799,102.62579499288805,181.6561278802729,2549.698319409573,4350.10490907978,1284.7408765973005,171.60151514482615,134.78909451435604,617.9537118587443,153.5207810442696,625.9955431151247,3799.764617709892
2168.4267499733533,102.55041037571291,182.87685360229528,2265.274497715453,4241.519313877988,2141.8159514766903,133.25351777720542,310.87043925082355,111.14499538890628,122.3935455814562,643.9910092540113,4055.876954494552
1438.3847051467142,102.4750257585378,184.0975793243176,1680.583672418603,4227.69025710257,2652.0692713426624,533.3254541084646,349.5236472686792,190.95022911743257,122.76772769437056,1300.2746940550678,3682.497674133685
1868.3636075453835,102.3996411413627,185.31830504634,1095.6618045729258,4271.471495866501,2368.602752679309,792.0517722977457,413.5650009369748,149.18835780467938,123.14190980728496,848.1541310398719,3500.7606316342167
1619.4499529161128,102.32425652418758,186.53903076836224,1064.6589359978152,4216.420053789708,2109.878818795051,451.265930500774,414.8294709877783,107.42648649192618,123.51609192019932,447.5043798668344,3310.8046423792507
1567.9764857930743,102.24887190701246,108.2083638172207,889.6191713311938,4033.475529862553,2731.8705386602783,110.4800887038022,402.70183759203286,197.4659464312771,123.89027403311368,663.6599279751641,3007.517383158408
1059.1877359561902,102.17348728983735,312.5745670594048,1650.387539337352,3750.683363068656,1868.1000615598723,154.3829329945509,496.77355002053,259.73994686994143,123.1280186093684,868.9691076212089,2859.029379002601
2953.799903514116,102.09810267266224,516.9407703015888,1995.1548085299048,3419.579522397454,1833.443975146228,143.20540765598636,564.4412369768884,191.6540633537416,122.36576318562314,891.71019395317,2880.497266098338
1727.67778535235,102.02271805548712,516.619105337772,1795.8461682449306,3735.960959378457,1777.1056890348418,132.02788231742184,604.0006953638381,179.37209927968172,117.260138154447,711.7724285191159,3074.186594857248
1375.4875899113013,101.947333438312,105.57788594208542,1622.5868882743998,3668.243440667481,2144.3217109379834,120.85035697885728,644.4625745534025,222.2860769369058,166.38039143324562,593.4826787699874,3214.658736164696
1519.32464601875,101.87194882113688,139.526341598997,1439.670729715653,3899.6345764699545,2174.262012729837,109.67283164029276,442.1779506036004,152.40347765061006,215.50064471204425,353.89392478537974,2991.320673214425
1643.6436535940509,101.79656420396176,98.19149657684213,1348.7959593652406,3824.024521364893,2347.5511687714074,117.18451122008622,287.5049564790144,497.6994474580015,264.6208979908428,387.2500096836668,3012.076831689391
1620.4399001505733,101.72117958678666,102.34679745467994,1184.7650737593508,3684.613861722826,2031.395232346477,124.69619079987967,322.01451830624035,312.3989436601859,313.7411512696414,271.63064996424833,3020.3443512288463
2385.90195733186,101.64579496961154,106.50209833251776,623.97016755611,3713.540045562993,1122.8244119184442,259.1166725627666,455.2262734069728,699.5216079578956,212.72435215555365,924.3201014800012,2969.663208176981
1966.6494095288056,101.57041035243644,110.65739921035556,405.4041563674453,3746.7997944912936,384.6734589232795,196.44324880229405,329.7585631943467,1024.8110996666653,142.96593999970764,153.79876462442735,2882.4201359274466
1369.8910285128522,101.49502573526132,110.56676715903382,322.09481523303043,3806.799352474464,756.566599844323,146.2306055516423,254.4546521484722,1404.3187387484363,148.7642258126316,613.6249343043354,3031.131038078031
1786.1141396898463,101.4196411180862,110.85961631804284,518.3287373858409,3893.121428879402,655.5139967994581,139.5900724256665,958.780261582392,1106.2753409526945,154.56251162555557,290.307974399602,3032.3470893022786
2047.827441460828,101.34425650091109,111.15246547705188,611.3636806353481,3925.2142068936814,152.094049850742,132.9495392996907,1663.5883174631876,747.4286454237622,135.49165007359687,151.8695492849044,2847.993707858218
2001.4392871131515,101.26887188373595,111.4453146360609,578.7839925222535,4054.2915151725338,442.6081788670426,151.10272552141157,1771.0772597489924,694.5531513138501,116.4207885216382,225.14017855549463,3069.507890525776
2108.270943213893,101.19348726656084,111.73816379506992,801.520398991816,4066.28178807126,541.3605914730033,169.25591174313246,1844.1302231675504,1095.453495133408,116.2859406807203,145.392503245525,3047.8226867716567
2073.977509521258,101.11810264938572,112.03101295407896,514.737855611961,4096.126698479919,116.40730217645284,187.4090979648533,1851.3156375939784,1349.928231425656,139.01906344095403,381.5275219430441,3473.1628510624146
1958.95999959162,101.04271803221062,112.32386211308798,758.3609299007959,3807.2861305659694,279.94356574138294,172.31229544305023,1858.8947845426865,1378.596761203217,125.03920847084176,1231.5705582710234,3541.6005802461686
2138.6312187939275,100.96733341503553,112.2140205746497,1444.8927572660884,3793.4666572938254,770.9120248121702,157.21549292124718,1885.8226666365,1626.2453658658033,111.05935350072951,435.8357603501576,3568.9379120405
2300.107334452025,100.8919487978604,112.1041790362114,1386.9495124192515,3715.3097529008255,1242.641380286364,142.1186903994441,1974.0368588250824,1644.8100133450064,129.5286632299105,160.23885296643883,3511.1726103967035
1984.10396652998,100.81656418068528,111.9943374977731,1262.814665736821,3555.101506286424,1390.444784951923,127.021887877641,2127.7067020621053,1502.8110094087012,147.99797295909158,177.7164876988064,3546.216238471648
2233.8622361282714,100.74117956351016,111.8844959593348,620.5404015855856,3781.535586240066,1485.8121718440725,120.6775103021128,2194.443503487844,1415.9737109141538,111.61294727763442,103.91058656364136,3681.4918090361134
2468.37666898713,100.66579494633504,111.77465442089652,1213.9006631516436,4209.461886037217,1455.3648305493712,114.3331327265846,2415.7948753981577,1428.290044073682,126.65328597288286,102.1967353391502,3760.424929446139
2094.500933396784,100.59041032915992,111.66481288245822,1193.7856549649102,4403.071699393504,1198.664081383938,107.9887551510564,2431.9630877132986,1324.9163633980827,141.6936246681313,100.48288411465904,3654.401847087975
2100.402542371343,100.51502571198482,111.55497134401992,1071.1705093027906,4460.835538326873,1671.2556237751303,101.6443775755282,2425.125180274206,1512.81632394683,156.73396336337976,137.38162176943464,3710.2384357342858
2284.8479774374487,100.4396410948097,111.44512980558164,1698.9160191133635,4397.971929196457,1703.6222556658502,95.3,2409.354535970163,1136.1845756742168,171.7743020586282,126.47048792724608,3670.5611314892985
2187.7104195939646,100.36425647763458,111.33528826714333,979.560350361324,4360.5460116824825,1382.454491113541,106.0000679204984,2054.77517018286,1755.9173556861952,186.81464075387663,115.55935408505748,3723.478399292791
2014.026300722014,100.28887186045948,111.22544672870504,1005.6801380160592,4422.245200121766,2136.547315179329,116.7001358409968,2105.415932779079,2092.777525204244,184.5803431860369,104.64822024286892,3759.116216612623
1743.076025306986,100.21348724328436,107.88173982339988,965.1171431489548,4123.8343395437205,1756.168619466821,127.4002037614952,1318.1633813757685,2164.74228489213,182.3460456181972,115.79303452279726,3574.400125895253
535.5420805128202,100.13810262610924,104.5380329180947,902.926586163017,4149.46392802733,1756.6295226939574,138.10027168199358,1470.0187651863496,2019.1392027297177,180.1117480503575,126.93784880272558,3377.5221435247468
259.9602277272429,100.06271800893413,101.19432601278952,,4300.742144095598,1684.8365143241645,148.800339602492,1610.508130994687,1613.364654998987,177.87745048251782,138.0826630826539,3266.639894448116
624.899007840467,99.987333391759,97.85061910748438,,4575.143013065274,906.4343715901334,159.50040752299037,828.3578695225874,1468.632945973908,175.6431529146781,149.22747736258225,3514.972810705653
338.28442175187433,99.91194877458388,94.5069122021792,,4685.0004919957055,1597.9789923525277,185.75073442054423,1320.993414063825,1569.4787510508063,173.4088553468384,265.35602555024946,3447.082836254446
250.3834659077951,99.83656415740876,91.16320529687404,,4644.57486536712,981.0845529310916,212.00106131809807,1670.3011943957893,1535.3532492556883,171.1745577789987,381.4845737379167,3080.045171746674
305.16451300896705,99.76117954023366,95.25322470071907,,4648.165581172857,827.3219868950662,191.7182866528053,1631.754163469485,1292.5198721876582,168.940260211159,140.42271895957575,3234.975333754494
611.7631486122714,99.68579492305857,99.34324410456408,,4875.888700534499,1953.4745480809315,171.4355119875126,1253.5452724173945,1281.9687437687394,166.70596264331928,127.66379632975968,3185.298460113275
325.596176267474,99.61041030588343,103.43326350840913,,4855.936815898658,2684.1808899550715,151.15273732221988,1335.2617084302235,1368.385585279237,164.47166507547956,114.90487369994364,3080.4473684840004
294.3523738650667,99.53502568870832,111.45694235892172,,4868.016477991832,2139.00689573456,1034.7229774195605,1427.5783586199393,1379.3498903468983,162.23736750763987,180.81548606244988,3039.5974782855706
427.70329669059134,99.4596410715332,117.04338840573897,,4574.866980579873,1903.1692699284529,1102.3591157150197,1508.676343686743,1066.4457839008976,160.00306993980016,131.14472921166143,2749.9447085350644
403.6433698204394,99.38425645435808,122.62983445255618,,4775.694703391329,1971.710161255959,749.3750262718928,1738.2354012043363,535.238199309429,157.76877237196047,140.52704366064208,2833.7890288445965
585.424709078802,99.30887183718298,128.2162804993734,,4846.535003484448,1527.7947637035545,724.3132384262424,1484.1828088210698,574.9826432162973,155.53447480412075,213.8330657311913,2875.900591119241
957.9900782367216,99.23348722000786,133.80272654619063,,4748.060104927064,1747.0975759813762,699.251450580592,1385.215614985624,622.3988753203206,153.30017723628106,250.6934382866851,2993.193548703458
1020.6492443538084,99.15810260283274,139.38917259300786,,4980.839688245346,1773.3571467699337,674.1896627349415,1195.9958402937696,679.1277273090828,151.06587966844134,220.77778420846604,3199.6349119860533
1364.4677460460543,99.08271798565762,144.9756186398251,,4942.639588317158,2355.169365459733,649.1278748892911,1395.0603069401695,1076.2809205778944,103.53574262060422,302.1856383086397,2889.876467948068
1011.4003954913208,99.0073333684825,160.77499805628983,,4967.621803237441,1872.409282181649,624.0660870436407,956.5530460983332,1140.727894811028,108.53383618449858,368.1725953951489,2934.01305893481
856.1235424867137,98.9319487513074,302.9799333289253,,4925.180983476647,2122.396244813866,599.0042991979901,923.3667851942694,1101.6537704741904,113.53192974839295,188.36860141753988,2962.096645958737
971.379086659786,98.85656413413228,339.7172206409325,,5121.449938249909,2076.7683669586263,573.9425113523397,1051.728734037442,1295.6595579086352,118.53002331228733,209.3100809803484,2999.2031024923936
1310.252136040999,98.78117951695717,364.1909114736391,,5540.115042126833,2403.6708447705564,548.8807235066893,1111.339129159052,1378.3636203846936,123.52811687618168,261.22754448947376,3112.176969582546
1554.2168896264125,98.70579489978203,206.4173926780396,,5187.180235927802,1978.33713759814,523.8189356610388,1269.6631836829797,235.85158468833745,128.52621044007603,199.1807972672065,3276.654820087096
1635.1948568901505,98.63041028260692,175.4386217456122,,5640.90503022343,2031.1584010116,498.7571478153884,1015.860049416257,805.2357605074429,133.5243040039704,201.5862594523744,3054.3036702332006
1369.8447174771306,98.5550256654318,191.36718631991224,,5900.590172177695,2266.7167952790223,473.695359969738,1615.295233076604,730.8863523147768,138.52239756786474,200.09245363081536,3091.262122499482
1491.9317377145644,98.47964104825672,175.02534635418513,,5964.012920844488,1993.3301758614905,448.6335721240876,2583.970381022197,454.9502829980436,143.52049113175912,104.12977480048632,3069.8993159385536
1178.0737837673837,98.4042564310816,158.68350638845803,,6048.921274905138,2156.701680807988,423.5717842784371,2771.9508022329687,721.6222626831852,148.5185846956535,169.5050441727325,3012.304099854462
1419.0652381057046,98.32887181390647,142.34166642273092,,6068.097561839296,1930.144440190941,398.5099964327866,3001.002790735124,821.9678704183028,159.06968381019414,212.49548230491865,3013.518692492217
1196.9984294058202,98.25348719673136,109.45949022355256,,6269.868017749655,1775.8107979173908,373.4482085871362,3294.0101760619987,671.733607913137,169.62078292473478,167.30367599069663,3007.536021396917
659.8311223335862,98.17810257955624,120.25517910499758,,6252.3654827593045,1854.6615782940023,348.3864207414858,3165.108189304119,729.178846374468,217.8598986313905,198.62980642391008,2882.339598312454
708.3434548296468,98.10271796238112,131.0508679864426,,6454.668303638848,2449.5109573137247,323.3246328958353,3410.217567839331,488.7345905499221,266.09901433804623,176.97095806939626,2973.19992264227
1314.930294730485,98.02733334520602,236.20527089800512,,6134.543980606872,2112.1025306551765,298.2628450501849,3471.361221480703,759.2424118817388,314.338130044702,152.9911958356143,2956.475010887121
1577.0955773192695,97.9519487280309,244.75522466333584,,6400.866443693385,2228.289370795454,273.20105720453444,3550.9015207408947,956.9274789658828,244.92784651811235,129.01143360183235,2945.597946088366
1563.6143226512092,97.87656411085578,198.42580338049143,,5902.939735419972,2065.7290504807256,248.139269358884,3410.9505053577072,1296.483810157304,124.58611479615216,132.47014758050207,2931.2243806982774
1437.8785971006037,97.80117949368066,152.09638209764705,,5786.9542662785925,1953.1416154493247,223.0774815132336,3286.525761347384,1268.2910509815954,99.47472040674457,110.29596547471716,2826.252532948887
1595.2288111741211,97.72579487650556,105.76696081480266,,6495.902040517544,2527.524816891023,198.01569366758315,3131.2049645463967,942.697623843404,114.3756092879946,168.87291079388666,2925.154307040912
1318.1285028402958,97.65041025933044,118.613389996326,,6224.863457940262,2978.79303409955,172.95390582193272,2762.0323079211075,458.0391358825139,99.78426729700428,120.06681473246468,3261.501174306089
1307.724531390308,97.57502564215532,131.45981917784934,,570.9648150280366,3416.233708340224,147.8921179762823,3149.4429809094813,792.35678201174,201.6952156100883,155.83616396716135,2891.347180813816
363.0261698555629,97.4996410249802,144.3062483593727,,,3610.575905586255,122.83033013063182,2991.011103289321,271.9611185445449,186.4959248884544,108.51211913883168,3066.909061253692
140.21248161272948,115.80850749635522,157.15267754089604,,,3538.984525255797,124.1539068212368,3676.539121238886,156.36038500847968,562.0704582167614,160.27632389096027,2987.2838013821183
264.0640641965506,134.11737396773023,169.99910672241936,,,3581.3561202427218,125.47748351184175,4677.855997142281,104.4131217807417,426.6942465044496,206.05542943586804,3044.189772336804
120.599502486536,554.861252927252,182.8455359039427,,,3340.694951653024,126.80106020244676,5332.968216668837,101.0985336466424,166.92591170935685,259.77163047569303,3337.5018172279697
96.1731771337518,354.3161907783919,215.16770203727137,,,3465.3793457571137,128.12463689305173,5526.777274325427,97.78394551254311,191.30601140581027,208.7669035072369,3365.241654027241
293.7633571431264,153.77112862953174,186.42896993717784,,,3403.120177131569,129.4482135836567,5632.327719513487,380.9531861003397,103.56292772995556,406.9663376742602,3789.837154812856
191.1406026986417,150.5648640059324,157.69023783708428,,,3448.0389672972087,133.41273650922537,5585.59426381831,500.8138276844999,105.88860295031476,175.4200957701255,3052.499231777136
249.39905773679257,147.35859938233304,128.95150573699073,,,3226.434809507237,137.37725943479404,4827.498548938156,535.6009615375984,108.21427817067396,316.6109915969438,2923.447382799971
316.84832333468324,144.1523347587337,100.2127736368972,,,3007.985636601345,141.3417823603627,4113.166493104795,559.0450786832847,98.70992857863894,147.54040124657382,2666.468066562958
254.04420875115417,140.94607013513436,98.92188837663788,,,2831.694663977739,145.3063052859314,4130.08713951655,313.96370809378595,149.54380629099956,135.00818493706225,2817.38571374244
267.4299347492722,137.739805511535,219.00417804233783,,,2811.7654329620027,149.27082821150006,4481.879964925433,353.897753595583,327.48961815605696,202.3237751723707,2893.384148363297
