RMS_Mean,RMS_Mean.1,RMS_Mean.2,RMS_Mean.3,RMS_Mean.4,RMS_Mean.5,RMS_Mean.6,RMS_Mean.7,RMS_Mean.8,RMS_Mean.9,RMS_Mean.10,RMS_Mean
42.80672703751617,23.876315789473683,48.28611111111111,61.7695652173913,39.72878435025617,38.650000000000006,47.125,36.04093567251462,29.10212121212121,11.366666666666664,48.92941176470588,46.54581280788177
40.96330409356725,23.973684210526315,46.35,68.95816326530613,38.78917910447761,39.38461538461539,45.29375,34.53523622047244,33.38843930635838,15.033333333333331,52.219298245614034,45.496696165191736
40.99724550898203,24.071052631578947,46.44166666666667,69.78042895442358,38.55078336034576,31.047474747474745,43.4625,35.70286806883365,35.29345991561181,18.7,50.29565217391304,46.20151515151515
44.27086776859504,24.16842105263158,46.53333333333333,67.95014836795251,38.95382870107771,34.29724770642201,41.63125,37.382926829268285,34.79809322033898,21.933333333333334,50.5,46.05329305135952
39.66058906030855,24.265789473684208,46.625,74.29337979094078,39.91948529411765,39.2646884272997,39.8,40.08753623188406,39.026,25.166666666666668,46.66666666666666,46.3323202805377
39.07009544008484,24.36315789473684,46.71666666666666,75.46266666666668,41.74340448823207,35.5631884057971,44.44,37.98990703851262,39.58675675675676,13.55,33.05,45.59036011080333
38.1532637075718,24.46052631578948,46.80833333333333,79.39966887417219,41.946447841726616,29.57341772151899,49.08,38.17324561403509,39.4821243523316,14.53,36.65,44.8632863340564
34.01515499425948,24.557894736842105,46.9,76.35855263157895,41.20483150629314,30.06214953271028,53.72,38.06670258620689,40.69753086419753,15.51,40.25,45.47525773195876
34.4259842519685,24.655263157894737,46.99166666666666,62.35983606557377,40.94811063498246,29.117574257425744,58.36,37.20107874865157,37.39373493975904,16.490000000000002,69.975,45.55219322598556
36.74067028985507,24.75263157894737,47.08333333333333,98.32574074074071,42.48391636509852,30.734878048780487,63.0,37.40570505920344,31.115702479338843,17.47,61.766666666666666,45.81211950394589
36.84423828125,24.85,47.17499999999999,88.7478021978022,40.82617313915857,31.187888198757765,59.18333333333334,37.73611111111112,41.67121212121212,18.45,53.55833333333334,46.46470588235295
37.192939814814814,24.94736842105263,47.26666666666666,65.11736526946108,40.26052422557586,34.3248730964467,55.36666666666667,36.31832386363636,36.90494923857868,18.334375,45.35,46.32587926509186
30.79727427597956,25.044736842105262,46.28888888888888,52.86011560693641,40.18601714027965,31.76780383795309,51.55,38.32464788732395,40.81498172959806,18.21875,48.15625,45.61091224018476
39.553333333333335,25.14210526315789,45.31111111111111,65.5125,40.5592311130979,33.40176600441501,47.73333333333333,38.57323529411765,42.84778887303852,18.103125,50.962500000000006,46.29173660426081
39.84666666666667,25.239473684210527,44.33333333333333,,39.671912432878976,31.370223325062035,43.91666666666667,38.30862068965517,48.02277904328018,17.987499999999997,53.76875,45.05348837209302
40.653125,25.33684210526316,43.355555555555554,,38.42094890510948,29.51212121212121,40.1,39.772972972972966,48.44714285714286,17.871875,56.575,44.39270895080024
45.9375,25.434210526315788,42.37777777777778,,38.02995810055865,33.097417840375584,41.864285714285714,37.37934782608696,51.46111111111111,17.756249999999998,51.3034090909091,44.26212400245549
44.03076923076923,25.53157894736842,41.400000000000006,,37.01202263083452,28.77926829268293,43.62857142857143,35.82867298578199,50.78494897959184,17.640625,46.03181818181819,43.73257229832572
47.015,25.62894736842105,39.95,,37.46027206138821,20.43658536585366,42.385714285714286,36.37178841309824,46.90468227424749,17.525,35.6,42.64162162162162
44.765,25.726315789473684,38.5,,35.61050460171374,22.5129221732746,41.142857142857146,36.84959677419355,46.55,17.409374999999997,35.650000000000006,42.98651066758431
39.659090909090914,25.82368421052632,37.05,,36.20872611464968,25.77536466774716,39.9,36.025912408759126,50.41456953642384,17.29375,35.7,43.79172209903918
44.92631578947368,25.921052631578945,33.0,,38.36455009572431,23.44693094629156,42.595569620253166,36.97906976744186,49.72540716612378,17.178124999999998,49.65,42.6626577579807
40.35333333333334,26.01842105263158,33.16111111111111,,37.57560186848724,24.26442307692308,43.21265060240964,38.3344512195122,46.64,17.0625,54.76666666666667,39.34612546125461
44.08055555555555,26.11578947368421,33.32222222222222,,38.02434839986803,22.5533434650456,41.752,39.13972286374134,49.33673469387755,16.946875,46.36666666666667,38.9978835978836
33.50694444444444,26.21315789473684,33.483333333333334,,37.99831424936387,22.929007633587787,41.67392,38.64326018808778,52.1,16.831249999999997,56.575,38.856861063464834
31.319689119170988,26.31052631578948,33.644444444444446,,40.192776298268974,24.8247723132969,41.59584,37.67151898734178,58.11204819277109,16.715625,48.16,39.2614048934491
26.98269230769231,26.407894736842103,33.80555555555556,,41.86948342788893,30.09177570093458,41.51776,36.07808764940239,44.48684210526316,16.599999999999998,51.8375,41.21299862448418
24.66284153005465,26.50526315789474,33.96666666666667,,41.90876114355979,29.331062951496392,41.43968,36.63923705722071,52.69325842696629,14.25,52.871428571428574,40.392059553349874
24.545360824742268,26.602631578947367,36.275,,42.51516631064999,25.559068219633943,41.3616,36.98181818181818,47.15306122448981,15.22222222222222,50.35263157894737,42.05701244813278
25.323741007194243,26.7,33.10000000000001,,43.6080640100408,26.679923273657284,41.28352,37.93238636363637,51.45,16.194444444444443,52.5,41.45625504439064
24.385142857142856,26.79736842105263,32.18000000000001,,48.38828329932964,30.87306064880113,41.20544,37.979148936170205,48.855238095238086,17.166666666666668,59.2,42.88296067848882
24.400641025641026,26.894736842105264,32.78,,53.72057344064386,30.935826771653545,41.12736,41.57016129032258,49.47205882352941,18.13888888888889,51.81666666666666,42.96544011544012
26.17551487414188,26.992105263157896,34.74285714285714,,55.341087962962966,35.35536809815951,41.04928,34.3560773480663,41.86666666666667,19.11111111111111,45.62857142857143,43.77595445411923
24.63971193415638,27.089473684210525,35.559999999999995,,58.923509452254,33.37170658682635,40.9712,36.61048034934498,52.8645569620253,20.08333333333333,55.89999999999999,43.80445283018869
24.546109510086456,27.18684210526316,47.25,,60.5295304958315,28.74273709483793,40.89312,39.8650442477876,56.5872,21.05555555555556,46.371428571428574,44.40459940652819
25.049400479616303,27.28421052631579,43.52222222222222,,60.63376762067494,32.83298192771084,40.81504,39.9883920076118,58.0,22.02777777777778,61.400000000000006,43.69721595184349
25.92576923076923,27.38157894736842,39.79444444444445,,62.28390828341252,30.87578534031413,40.73696,39.054614733276885,57.016260162601625,23.0,51.34000000000001,43.85126382306477
25.714133333333333,27.478947368421053,36.06666666666666,,62.58386232481451,32.34652665589661,40.65888,38.60479302832244,56.41783439490448,22.175,60.25555555555555,44.13375494071146
25.9624060150376,27.57631578947369,32.25,,61.816428435296366,35.932432432432435,40.5808,39.91570005858231,54.16923076923077,21.35,55.71999999999999,43.460528422738186
25.54625,27.67368421052632,36.1125,,63.63303320202588,36.302590673575125,40.50272,38.97845161290323,51.40573770491803,26.592307692307696,59.871428571428574,42.5677951388889
24.546808510638293,27.771052631578947,39.975,,65.98912587412588,37.26320939334638,40.42464,38.31995626025151,52.15769230769229,31.83461538461539,63.41666666666666,42.71961259079904
25.434153846153848,27.86842105263158,44.471428571428575,,65.96323501060344,34.42436412315931,40.34656,37.87984873041599,38.50476190476191,37.07692307692308,49.05833333333333,44.831767515923566
24.381953290870488,27.96578947368421,46.32142857142857,,66.89265066144046,32.50756501182033,40.26848,38.67730348776679,31.188111888111887,27.85454545454546,34.7,44.26820809248555
21.456953642384107,28.063157894736843,37.88095238095238,,74.70708630245447,33.46002785515321,40.1904,40.02425436128306,33.8093984962406,26.433333333333334,55.6,42.67563996696944
23.77020725388601,28.160526315789475,29.44047619047619,,81.0887770400514,33.79477977161501,40.11232,38.34738442822385,35.07962264150943,21.05,43.0,42.38351063829788
23.954261954261952,28.257894736842104,21.0,,78.09891738840773,28.47093933463797,40.03424,38.25949535192563,43.425,23.3,60.08,43.4110652353427
26.7761329305136,28.355263157894736,22.55,,87.84316425932147,27.95147164393396,39.95616,40.63442060085837,42.71666666666666,17.0,19.85,46.21187919463087
29.00189873417722,28.45263157894737,24.1,,77.38833333333334,30.449053627760254,39.87808,41.73488690884167,32.625531914893614,24.625,38.375,43.66106934001671
31.25,28.55,25.65,,,31.609443911792905,39.8,46.1297147385103,29.40909090909091,38.21428571428572,47.25,43.19586600142552
23.45,27.725,27.2,,,31.16980244590781,37.7,45.61608938547485,18.4,42.20727272727272,60.0,45.11295880149813
33.31428571428572,26.899999999999995,28.75,,,30.24049165120593,35.6,43.56803977272728,20.7,45.359375,59.25,48.11287878787879
18.9,37.20612244897959,30.3,,,27.790212527964208,33.5,41.80679800221976,23.475,36.68,67.34615384615385,47.86282853566959
36.55,35.5330612244898,37.333333333333336,,,28.5915805785124,31.4,42.471394922795085,26.25,32.92857142857143,64.73750000000001,47.26324523663184
37.84444444444445,33.86,36.575,,,27.42899092365189,29.3,42.2253936008126,24.588,23.25,63.97272727272727,48.3135516372796
39.94285714285714,33.455714285714286,35.81666666666666,,,29.457941024314536,30.0974025974026,44.01553246753247,27.715000000000003,23.025,68.61666666666666,44.30155555555556
42.93333333333333,33.05142857142857,35.05833333333333,,,30.907012542759404,30.8948051948052,45.2591476091476,30.31086956521739,22.8,72.09166666666667,43.98809148264984
37.12777777777777,32.64714285714285,34.3,,,28.420594193112763,31.692207792207792,47.73004830917874,33.320754716981135,23.3,47.1,41.96367837338262
34.48181818181818,32.24285714285714,28.35,,,27.88440779610195,32.48961038961039,46.96475686085701,45.59499999999999,21.7,51.79999999999999,42.99026186579378
37.66,31.838571428571427,37.75454545454545,,,29.15700227100681,33.287012987012986,43.99675889328064,44.91923076923077,29.660000000000004,52.75714285714286,45.311917916337805
39.06363636363636,31.43428571428572,36.0,,,31.55267275097784,34.08441558441558,42.9971611071682,45.64324324324325,49.37358490566038,61.49090909090909,43.89400958466454
35.84,31.03,34.25,,,31.22581767571329,34.88181818181818,44.36420677361853,36.62439024390244,49.54615384615385,65.18333333333334,44.89931921331316
38.7,30.625714285714285,32.5,,,30.668830242510698,35.67922077922078,47.6802094618996,28.751592356687897,33.15,57.725,47.50917431192661
45.45,30.22142857142857,28.8,,,31.34118181818182,36.47662337662338,49.026746442432085,28.826973684210525,26.70294117647059,51.05,45.68226890756303
26.21666666666667,29.81714285714285,25.1,,,30.84905869324474,37.274025974025975,48.609765753876616,33.13095238095238,21.76,40.35,47.91901260504201
30.241666666666667,29.412857142857145,21.4,,,32.34421613394216,38.07142857142857,47.01789834736514,35.84444444444444,20.41,48.425,47.28228990411731
34.266666666666666,29.00857142857143,39.900000000000006,,,36.18764204545455,38.86883116883117,47.342646172393,36.97105263157894,19.06,41.66,48.61739488870568
39.4,28.604285714285712,33.13448275862069,,,37.85535939470366,39.666233766233766,46.63255948926291,25.97777777777777,29.15,45.46666666666667,47.85611028315946
35.25185185185185,28.2,34.445210727969354,,,40.43798165137615,40.46363636363636,46.10635838150289,20.8,18.66,42.875,49.47127071823205
41.93157894736842,28.293537414965986,35.75593869731801,,,41.1807868252516,41.26103896103896,47.59560902255639,21.03333333333333,19.4,50.69204545454545,51.52761377613776
49.78867924528301,28.38707482993197,37.06666666666667,,,36.20530649588289,42.05844155844156,47.86013133208255,18.53333333333333,18.183333333333334,58.50909090909091,51.59621066152858
51.10507614213199,28.48061224489796,33.7,,,40.7705938697318,42.85584415584415,48.08215315603973,17.216666666666665,19.025,64.83954545454544,50.75213304410701
51.479824561403504,28.574149659863945,35.370000000000005,,,55.2275212636695,43.65324675324676,47.911762652705065,15.9,19.866666666666667,71.16999999999999,55.77406171809842
52.97116279069767,28.66768707482993,37.04,,,56.95253682487725,44.45064935064935,48.13520227111427,14.583333333333332,25.52857142857143,42.23333333333333,55.02567799519395
54.21393939393939,28.76122448979592,38.792,,,59.40677506775068,45.24805194805195,48.29598583234947,13.266666666666666,20.316666666666663,60.38666666666667,57.16922249125639
54.9884476534296,28.854761904761904,40.544,,,56.994375370041446,46.04545454545455,47.75185337726524,19.75,20.82857142857143,45.57692307692308,56.786116650049856
60.732490974729245,28.94829931972789,42.296,,,58.51814371257484,46.84285714285714,47.573076923076925,26.23333333333333,24.52857142857143,56.425,56.88420479302832
59.16571428571429,29.04183673469388,44.048,,,49.686740740740746,44.19387755102041,45.655592417061605,21.73333333333333,21.322222222222223,72.8,58.75218006795017
58.87098445595855,29.135374149659864,45.8,,,47.06644010195412,41.54489795918367,44.023718887262085,21.75833333333333,19.95,55.83333333333332,59.57391777838279
56.446025104602505,29.22891156462585,34.266666666666666,,,46.60562884784521,38.89591836734694,44.94155145929339,21.78333333333333,20.95,63.2751879699248,60.28317322590641
56.63320463320464,29.32244897959184,31.40504201680672,,,51.61101759755165,36.2469387755102,45.31677600749766,21.80833333333333,22.42,60.52731554160126,63.36234332425069
56.02264957264958,29.415986394557823,46.02,,,59.66309696092619,33.59795918367347,45.24249049429658,21.83333333333333,23.0,59.41408450704225,63.570482295482286
