Amplitude_Crest_factor,Amplitude_Crest_factor.1,Amplitude_Crest_factor.2,Amplitude_Crest_factor.3,Amplitude_Crest_factor.4,Amplitude_Crest_factor.5,Amplitude_Crest_factor.6,Amplitude_Crest_factor.7,Amplitude_Crest_factor.8,Amplitude_Crest_factor.9,Amplitude_Crest_factor.10,Amplitude_Crest_factor
1.2765838991696254,1.0431874492656703,1.08223555076953,1.14925912279594,1.0087339086064868,1.1419191052154858,1.1448662113685155,1.105993414363499,1.0630058678263676,1.0305084563109068,1.2561430478908289,1.1015874773841194
1.1825816357245114,1.0380057871701904,1.0795430106296338,1.102189440066446,1.0087077430264275,1.1889057502847378,1.172850107708048,1.093265901307757,1.1770592039065564,1.0290789880287767,1.1612441791131194,1.1317169847288129
1.1477886654015816,1.03282412507471,1.0768504704897377,1.057255246544267,1.0226438295888287,1.0035820549771233,1.2939204872423418,1.1248787882612417,1.0283559791051975,1.0276495197466464,1.0811996741029073,1.1267857002275825
1.121206877471396,1.02764246297923,1.0741579303498414,1.2244819421235174,1.0288117423430907,1.0541786506005832,1.2250029674472844,1.1985548810489095,1.1999522421863422,1.0597745173127828,1.0719364700902378,1.097758729518966
1.1133218640714635,1.0224608008837497,1.068283056638594,1.316069887406884,1.034979655097353,1.0261373229367396,1.156085447652227,1.18649523309626,1.1458112394061288,1.091899514878919,1.181324428959848,1.0921749302609307
1.1102327880249163,1.0172791387882696,1.0624081829273466,1.0292490344549965,1.041147567851615,1.098256667629704,1.196864327629557,1.198574118664076,1.061879001277054,1.0850329335805022,1.1433885400043435,1.075794766653941
1.123886406641024,1.0120974766927893,1.0565333092160991,1.182971461684733,1.047315480605877,1.0184567471312134,1.2376432076068868,1.044268501349001,1.3070086629873268,1.0781663522820857,1.191302048721628,1.0792527304222423
1.211560945004586,1.0069158145973092,1.0506584355048518,1.3622745857362937,1.138220426932565,1.0277963884314265,1.2313873317198505,1.2514690818115748,1.131093229333518,1.071299770983669,1.0720022863374723,1.0747475763687309
1.0808345207443522,1.0441588134185986,1.0447835617936043,1.2971343154960826,1.0292242748711171,1.0420450804898689,1.108201287544717,1.3500362576407108,1.1275171426391073,1.064433189685252,1.1329906177387197,1.1100110015985956
1.1948436878587194,1.0455471083286023,1.038908688082357,1.3303568918391726,1.0246330951320697,1.0562937725483117,1.0307468284648,1.2115376537207387,1.0889998732840092,1.0575666083868351,1.08973170532924,1.0853039918520164
1.1453830693175462,1.0469354032386065,1.0330338143711095,1.2619171266877187,1.1223645368839854,1.0705424646067538,1.0364160855363855,1.1689745192234358,1.2147226053027127,1.050700027088418,1.1884341808112129,1.1442205167698325
1.224302240657522,1.0483236981486104,1.0271589406598622,1.295201543932749,1.3149814950266154,1.1237438265968742,1.1470833399070255,1.1765519904922592,1.109408770125354,1.0438334457900014,1.0062694066797986,1.0866192420034275
1.1707359605019445,1.0497119930586143,1.0212840669486147,1.257355251401424,1.1186028304652376,1.2877267332140332,1.040505965388009,1.1942503362257002,1.0540077033085538,1.0369668644915846,1.2685632308386496,1.1034893230039418
1.1456735149782284,1.0511002879686182,1.0154091932373674,1.2090178526274895,1.088104594710351,1.144208174573767,1.1056388182556744,1.3002106422270476,1.0308450602568286,1.0301002831931678,1.1967000429034542,1.136951072970726
1.1639698505056078,1.052488582878622,1.1031583473345723,1.3728341055923374,1.0245242742230278,1.1688225077346968,1.0743984350535234,1.1294295713998792,1.18494321502947,1.023233701894751,1.3479129368106677,1.0765405856531185
1.1569353772976247,1.053876877788626,1.093549172548986,1.249407645377565,1.1662470362174224,1.0695213992869843,1.0431580518513723,1.3537065229278682,1.0767434250433747,1.0163671205963345,1.3861752078825658,1.0870986788497048
1.2257758405260413,1.05526517269863,1.0839399977633994,1.3570105089084217,1.1502414409009651,1.0550864493080885,1.0119176686492213,1.224237431729448,1.1851727317286758,1.0095005392979175,1.3434419492241052,1.094235491342584
1.1954966250418186,1.056653467608634,1.074330822977813,1.2606395652770412,1.1011992140983369,1.2944550899397205,1.1871106599148429,1.1099014741141082,1.226061653166934,1.0118750620294157,1.170217632541494,1.1023275231559733
1.2035087687871844,1.0580417625186376,1.0647216481922266,1.1971302930799823,1.0331207496746373,1.1653394054801924,1.362303651180464,1.240679707536733,1.18280836201935,1.014249584760914,1.2541110911389888,1.1061482376183622
1.2336316600712085,1.0594300574286415,1.05511247340664,1.3045180484390726,1.0258327001506649,1.2170008457533683,1.317649375609215,1.2949028822873772,1.179303167988727,1.0219146517820972,1.188532679873302,1.111255783661291
1.2474803726207215,1.0608183523386454,1.0455032986210535,1.2706409941995418,1.0379802962984794,1.1870975495196798,1.2729951000379658,1.222022592828804,1.315469053120084,1.0295797188032805,1.2883413909367625,1.1734994738883546
1.1609857686519487,1.062206647248649,1.035894123835467,1.326206966761366,1.078772617052566,1.0745882124079744,1.2283408244667164,1.2449465020385262,1.0911559111949178,1.0372447858244636,1.1146792659313276,1.1332806261701818
1.1465002270882545,1.0635949421586532,1.0262849490498809,1.2407150163880247,1.0503835715454437,1.104413797230363,1.183686548895467,1.469279162203501,1.3217274953466411,1.0449098528456469,1.0822850594447864,1.1749268537418835
1.1683871444410592,1.0649832370686572,1.0166757742642942,1.3293193879951497,1.0551374687201638,1.0413949473676485,1.1390322733242182,1.317622475356251,1.1473885377013144,1.05257491986683,1.2843504797799934,1.1542344592496947
1.1955487118916948,1.066371531978661,1.022111303991272,1.31171734961937,1.0518131034651677,1.0797916304297384,1.094377997752969,1.3644776214244985,1.084424944021083,1.060239986888013,1.1631409972571527,1.159535085510933
1.063688848484526,1.067759826888665,1.0275468337182505,1.1907731136248356,1.040011118532349,1.0782707434044756,1.088638619570384,1.2330170415114747,1.1413677228171233,1.0679050539091963,1.1641235354473634,1.1430566829921427
1.0983085329678377,1.069148121798669,1.0329823634452282,1.1943023950128369,1.0528023361905632,1.082686075671085,1.0828992413877987,1.3708162534842665,1.0825874489206702,1.0755701209303794,1.1694689699051348,1.1531428318634462
1.1330609144040795,1.0705364167086728,1.038417893172206,1.1766939973817512,1.0526988929276222,1.074469484672309,1.0771598632052135,1.4151263938540612,1.1809239321125604,1.0832351879515627,1.1127487203214474,1.1633820291142902
1.1260209954590612,1.0686152595234444,1.043853422899184,1.109519743942745,1.111551301346504,1.1238408296068574,1.0714204850226283,1.2197806536659892,1.010617805630926,1.0909002549727458,1.3517240875052443,1.1792936763468116
1.166117236941285,1.066694102338216,1.0492889526261622,1.120882678752499,1.0433462256357533,1.055490036067983,1.0750423342566302,1.225215324234174,1.0660907233523804,1.0600656621705349,1.4100680398497991,1.1703911923690935
1.1593000654989367,1.0647729451529873,1.05472448235314,1.0536979270956457,1.0400084590061598,1.0242080630206811,1.078664183490632,1.2821592170159333,1.0978942554341988,1.0439864282646485,1.098445286392436,1.152084790806106
1.165992618552189,1.0628517879677588,1.060160012080118,1.262432200076242,1.042110219724669,1.1021988736893285,1.0822860327246338,1.1940919097040417,1.1211309953161734,1.0940617825862091,1.0769591052184724,1.141554667333601
1.0520955726916494,1.0609306307825304,1.065595541807096,1.2456458419370469,1.0415034846204656,1.1575935074571069,1.0859078819586356,1.2144016250399443,1.2613542599969132,1.076878491956418,1.1573217576827106,1.122902805453003
1.1311762249963957,1.059009473597302,1.071031071534074,1.2456941165898674,1.0963997065465343,1.1317547369578456,1.0895297311926375,1.0154413308172952,1.209269421520499,1.0596952013266268,1.0885690489387645,1.1202388415384632
1.110386270209551,1.0570883164120737,1.076466601261052,1.2786856407883946,1.038293248882168,1.0875249490129992,1.0931515804266394,1.1515727678470062,1.155501286302777,1.0632576547901906,1.0605574962345985,1.135786104982193
1.0776910096404124,1.055167159226845,1.08190213098803,1.1599397005780518,1.0404814661625426,1.263078241484117,1.0967734296606413,1.200123684159834,1.111968025438287,1.0668201082537545,1.1629807769188127,1.11211236524403
1.1231716832581844,1.0532460020416163,1.087337660715008,1.2800345371738406,1.040526459876577,1.073123745303607,1.1003952788946432,1.1906027082316888,1.03491023512774,1.0703825617173186,1.0969194884753766,1.1142269204120163
1.0999880908147768,1.051324844856388,1.092773190441986,1.2719500374746342,1.03799794186358,1.0564970187412863,1.1040171281286448,1.1810817323035436,1.019548573504316,1.0739450151808825,1.099580633867593,1.1116212575736892
1.030894141265262,1.0494036876711594,1.098208720168964,1.1176565674406471,1.0380858158554451,1.0597278796972875,1.1076389773626467,1.117998539632886,1.066223904246739,1.0775074686444464,1.2097969194733618,1.118997736977638
1.04552180240363,1.050157808122553,1.1036442498959418,1.1387356023955575,1.0765713728299433,1.051056981462366,1.1112608265966486,1.157102594671661,1.1138652162247042,1.0810699221080102,1.072052976087687,1.1382940346882358
1.058322419530516,1.0509119285739474,1.10907977962292,1.2579437046644542,1.0777502335642597,1.0459393745529968,1.1029224504791055,1.1875120574766964,1.0964516674206677,1.084632375571574,1.287414754109892,1.1498528507767067
1.0899558126785742,1.051666049025341,1.1145153093498978,1.1975245785155242,1.0563028388189666,1.0562074943328807,1.0945840743615625,1.1917287411987834,1.1628810019561844,1.088194829035138,1.1000376608374447,1.1475943948316456
1.1443709109727156,1.0524201694767354,1.1087155785903258,1.2797773165352184,1.055961612156716,1.1479324729027338,1.0862456982440194,1.242589895219916,1.0961907066652097,1.091757282498702,1.0716564886351552,1.117914162248001
1.1700618892042387,1.0531742899281291,1.1029158478307537,1.1859989203572412,1.042500057006341,1.1180778894328598,1.077907322126476,1.0831964802635357,1.023705215340862,1.095319735962266,1.0332644083356923,1.1189610680422712
1.037556527291622,1.0539284103795232,1.0971161170711816,1.111676954143903,1.0474082306514318,1.0579750396699348,1.069568946008933,1.0926618803037087,1.02390583022037,1.0988821894258298,1.1031571645435516,1.1047065947395571
1.058593657687262,1.0546825308309171,1.0913163863116095,1.2536332474155782,1.04473982877274,1.0469427889403788,1.06123056989139,1.0441897241365696,1.054315842614153,1.070144178843211,1.067601165802816,1.1115395980994691
1.05410479395089,1.0554366512823112,1.0855166555520377,1.1217271124736952,1.045246926606223,1.0952851301560078,1.086237495296498,1.0145809790784888,1.1795485644927726,1.05098684015439,1.131743205254548,1.1273361031430476
1.141178095405286,1.0561907717337051,1.0797169247924656,1.1457019718679995,1.0466167554479135,1.0625588225149356,1.0034581043322426,1.0402112141603208,1.0319197864657597,1.0318295014655692,1.091896467707174,1.1307718533771658
1.065056887244339,1.0569448921850992,1.0739171940328935,1.1600901896768536,1.0937062385094631,1.0765222554787666,1.2353215133897426,1.0373163693261924,1.3176781763770715,1.0261447114361963,1.1697528275787423,1.131490101182939
1.1365509689703557,1.0576990126364931,1.0681174632733217,1.3036011766307856,1.0993267208486874,1.1328027311556823,1.009436867254169,1.0402705207071494,1.2367596496400628,1.0204599214068235,1.1328809019010462,1.135506973795167
1.13690482683724,1.0584531330878872,1.0623177325137494,1.1816662572010497,1.0445623508277024,1.1279180210073994,1.069865778377753,1.01504272814415,1.1558411229030543,1.014775131377451,1.1398701682170174,1.1453651441565524
1.1521214757698142,1.0592072535392811,1.04032068865811,1.0880834086334186,1.055057310591304,1.2348409307642167,1.1302946895013373,1.006134434455602,1.0137047906552492,1.009090341348078,1.303431828256233,1.136269413416828
1.2013378829203238,1.059961373990675,1.102163002138409,1.1000480377732156,1.0505221837921732,1.06524996764819,1.08826102131452,1.0236322001555822,1.1183252882969288,1.046003039871262,1.0717775618267145,1.113056774705817
1.1876662213203932,1.0607154944420691,1.1640053156187078,1.094566376001448,1.0486736287731642,1.1189288020665182,1.0670003944135844,1.017289245334694,1.056069314444252,1.082915738394446,1.2566265914075627,1.113799655019366
1.224790840459682,1.061469614893463,1.0805935675601424,1.3080237741271306,1.0461779631293944,1.1149427824245026,1.0457397675126487,1.0167443950288315,1.040580553774123,1.0191105681892336,1.188786957037045,1.1504977288641158
1.2123917563984972,1.062223735344857,1.0113209125795424,1.1891344836666244,1.051490415664507,1.1658698353179633,1.0244791406117129,1.0190400357178055,1.0783401430402544,1.051635951332685,1.1206856305981945,1.0843677866644008
1.1180435312528276,1.062977855796251,1.24137907417285,1.0867264588080734,1.054292835309002,1.0525601814257115,1.0032185137107772,1.0156372960086166,1.006538711351945,1.084161334476136,1.2624882706155731,1.076983775357891
1.1235100522894303,1.063731976247645,1.0859565880990942,1.205461499874393,1.1020487650107735,1.0967747335837597,1.0216066314253018,1.06250697627386,1.0847379265019752,1.1166867176195874,1.1617181388430586,1.0978126481008883
1.2389049109391856,1.064486096699039,1.068607983187263,1.2940757156810023,1.1131670800482054,1.125498882588063,1.0399947491398265,1.040259389377132,1.1299260523501942,1.1492121007630387,1.0247317764120356,1.0754160002644169
1.1946637128026405,1.065240217150433,1.0512593782754318,1.0474859760682798,1.0596965153491216,1.052001801576184,1.022698841137693,1.0643058810598491,1.086158085154405,1.1514853461591463,1.023628282385485,1.0949636025265272
1.1694080468244146,1.0659943376018268,1.0339107733636006,1.2123704019317458,1.1386105571513534,1.0201074383770476,1.1007136908117792,1.0726168160629623,1.1027441255483812,1.052804711234321,1.1235460858347803,1.0763363000549138
1.1885409257154271,1.066748458053221,1.011972087490011,1.2144606272826586,1.1174800083041936,1.0439464251895887,1.088523627561441,1.117684418809741,1.0312438549556229,1.0317997550240725,1.0402555608456543,1.064170095564685
1.1235361548942648,1.0675025785046148,1.0170589700135704,1.2764937785010124,1.045255933697718,1.0226243055227509,1.115534405712688,1.1612736095982594,1.043327507734278,1.010794798813824,1.119601451276134,1.077787820638494
1.117159898498621,1.068256698956009,1.0221458525371296,1.19063965379643,1.0420204910277002,1.0135342048220042,1.1425451838639349,1.039542718915482,1.0290477678947485,1.0168042686778702,1.0732895486126393,1.084215166369728
1.0808343088849688,1.0690108194074028,1.027232735060689,1.0895637648025764,1.0952014729848465,1.1739847275320077,1.1174248056016227,1.1335230534141914,1.0358665607478614,1.0228137385419167,1.3203067616052269,1.0928026705549645
1.1371981737665475,1.0697649398587967,1.032319617584248,1.1747051055276492,1.0582308286711974,1.051494611306902,1.0923044273393103,1.2209908072391928,1.0408230038380026,1.0714297370406578,1.0853379402480086,1.0708024642503997
1.1542206923517768,1.0705190603101908,1.0374065001078072,1.055420007923175,1.0644671518382771,1.050874565925795,1.0671840490769982,1.072945855144002,1.042912787421668,1.1238097781393068,1.049343843423283,1.088355317959977
1.0573716555735375,1.0712731807615847,1.0424933826313665,1.0847711120086885,1.117152310464651,1.0252133524371525,1.0553479584359056,1.062138505163949,1.0254497601127903,1.0757158869103671,1.0235658574379078,1.0973805675892916
1.113357264727208,1.0720273012129786,1.0402434799582534,1.2644740999977642,1.0604215601023863,1.1912817220268013,1.0435118677948128,1.0647423021550593,1.0187972302454495,1.0276219956814274,1.0387548177253578,1.1049855466624456
1.1443528060032384,1.0727814216643727,1.0379935772851403,1.1687321791246033,1.1301370906598225,1.1145133463451349,1.03167577715372,1.081380148599263,1.0223420373141168,1.0989713121808422,1.1174424734240511,1.099545059317367
1.1573875086500494,1.0735355421157666,1.0357436746120272,1.118838447794032,1.0704317314275396,1.2120035281884476,1.0198396865126274,1.1493769007438968,1.0220846070354233,1.170320628680257,1.159161370087379,1.0882819706621396
1.118983969517141,1.0742896625671607,1.033493771938914,1.123456987272925,1.0952792474067583,1.1600951521955316,1.0319362766828433,1.1054149881361035,1.2687981828421284,1.0795431753492664,1.026187091510868,1.0847823694765275
1.130182079542169,1.0750437830185546,1.031243869265801,1.4101215617253244,1.0654211817179942,1.117616383346825,1.0440328668530594,1.1400717958443558,1.1045688427980178,1.082602810321868,1.0169489633127684,1.0768500385945337
1.118791148430501,1.0757979034699483,1.028993966592688,1.4050297107345902,1.09783078574955,1.0837331567854178,1.056129457023275,1.191235222321828,1.0230079704984052,1.08566244529447,1.007710835114669,1.0713846228586918
1.0731739958072626,1.0765520239213426,1.0267440639195748,1.2366083023476286,1.1357865522784272,1.0812036237735143,1.0682260471934917,1.0997901159909058,1.1728865370508923,1.0887220802670714,1.07001211739011,1.0786156790513262
1.0935661727342036,1.0773061443727363,1.0244941612464618,1.1612685349730711,1.0692940058370604,1.188553193877043,1.0803226373637074,1.139808619642645,1.1898126177872552,1.0917817152396732,1.058398271698523,1.0740393548809302
1.1935766162711032,1.0780602648241304,1.0222442585733489,1.3276436726086958,1.0683731148429207,1.124074210991871,1.0674575700084736,1.1900777967395335,1.1450407502251658,1.094841350212275,1.046784426006936,1.0682203375642418
1.091674916228242,1.0788143852755243,1.0199943559002356,1.2849859010652676,1.054145981806941,1.1759087691969896,1.0545925026532397,1.1833521841104084,1.0516133935888614,1.0949919842510214,1.035170580315349,1.0890920198784233
1.0327412756453929,1.0795685057269184,1.0198624974740231,1.1638604015853915,1.0527192315459395,1.233162213904191,1.041727435298006,1.1685199272710984,1.14890760248664,1.095142618289768,1.0698895644224553,1.083977975219626
1.1628884913652349,1.0803226261783123,1.0197306390478105,1.2807730824177903,1.048645809852957,1.044422428209738,1.0288623679427722,1.082498680298839,1.0319709698054176,1.0952932523285148,1.1046085485295614,1.1058436190327066
1.2067678728607487,1.0810767466297064,1.019598780621598,,1.054835921925881,1.0211171700004549,1.0159973005875382,1.0884772280183186,1.1791948405186343,1.0954438863672613,1.1393275326366674,1.1166595882065204
1.1681054605478562,1.0818308670811003,1.0194669221953856,,1.0754703976226287,1.0710439913722865,1.0031322332323045,1.1103444615720697,1.068766214222975,1.0955945204060078,1.1740465167437737,1.1124295576356442
1.093378610947551,1.0825849875324944,1.019335063769173,,1.0611886100858587,1.0785001489592476,1.0032579574188234,1.1079745811476456,1.1246458177566014,1.0957451544447545,1.110182526976017,1.1158394787047852
1.1664095001390058,1.0833391079838883,1.0192032053429605,,1.1449690174609752,1.0899384201459257,1.003383681605342,1.0872106521470208,1.1554275822197977,1.0958957884835012,1.0463185372082606,1.1321804952626209
1.1240259372438517,1.0840932284352824,1.0386054582350932,,1.067854273761895,1.1139841540310922,1.0306431315204037,1.0647729481533672,1.1946751331424856,1.0960464225222477,1.0176002336599683,1.1416451004448924
1.3099951589987766,1.0848473488866763,1.0580077111272257,,1.0672106538125072,1.1795775609143668,1.057902581435465,1.1030122430361515,1.1221010450875435,1.0961970565609942,1.009107714404886,1.140448231650502
1.1380442156103632,1.0856014693380702,1.0774099640193584,,1.0639536723126877,1.0914701185309412,1.0851620313505266,1.1095117909247003,1.134087176440025,1.096347690599741,1.0006151951498037,1.1343803908885253
1.1609815565144512,1.0863555897894643,1.0620215543814708,,1.1499989834095123,1.291659779518031,1.0483715960094309,1.0767552898775403,1.1343477186148274,1.0964983246384876,1.1298116604766943,1.1434513756879918
1.0649603370867051,1.0871097102408582,1.0574556924833578,,1.0620323906450002,1.248232238785601,1.0074841260085512,1.0635907782293217,1.135107750953373,1.096648958677234,1.0869501376060122,1.145783640378805
1.0984944462168331,1.087863830692252,1.0528898305852448,,1.062887582828629,1.1201418507993577,1.0065829527958718,1.1815511038290936,1.173122547699556,1.0967995927159806,1.1092852209831134,1.1883353396528442
1.0899662235760688,1.0886179511436462,1.0483239686871315,,1.0713241664526854,1.1120186728082595,1.0067091799333956,1.0541733936119866,1.2872043963726771,1.0969502267547273,1.1031540954492494,1.1066016603447033
1.2268402233045193,1.08937207159504,1.043758106789019,,1.1543400296745152,1.1399556010702332,1.0068354070709191,1.1408483634622562,1.2076030341356008,1.097100860793474,1.0658933241748925,1.1083308434942172
1.071086029572097,1.0901261920464342,1.039192244890906,,1.072399766885473,1.0969243501171808,1.006961634208443,1.1670329013613996,1.1347693552015046,1.0972514948322205,1.068453617512059,1.1095106042794856
1.055777117006666,1.090880312497828,1.0346263829927929,,1.092780828627797,1.0864545483487404,1.007087861345967,1.2043137459810471,1.0288746145642949,1.0640502856347909,1.238198283583673,1.1273881424616996
1.020459924615681,1.091634432949222,1.066086158122609,,1.1200978433920197,1.3092918080227829,1.0072140884834908,1.2451735856195314,1.018647834672699,1.074236061068209,1.1839281353524953,1.1050409118755815
1.0190668633345727,1.092388553400616,1.1900297276617593,,1.14622225852175,1.2846402457663977,1.0073403156210146,1.2126194565125148,1.120738285517257,1.0844218365016265,1.075406411704166,1.0896970231239798
1.0173042926841658,1.09314267385201,1.238759673623548,,1.0567917113851557,1.1052036826442244,1.0074665427585383,1.205412529435161,1.058872983513733,1.0946076119350443,1.1202356214437357,1.103518511306033
1.013771928133796,1.093896794303404,1.0310526379711138,,1.13816284684101,1.2213256789175828,1.0075927698960625,1.194556812341298,1.0474599305001353,1.104793387368462,1.09932520498998,1.1065194783008705
1.0302861554599398,1.094650914754798,1.2817482464722882,,1.1333277648541404,1.0867648559593848,1.007718997033586,1.2572675874616313,1.1529792227075948,1.11497916280188,1.1051592929677263,1.1025818059937114
1.0340558266303417,1.095405035206192,1.2579893023740596,,1.076087613214031,1.2724608752211524,1.0078452241711098,1.2602427944098418,1.258173493951209,1.125164938235298,1.091971792514855,1.1012037871764069
1.0457304108325522,1.096159155657586,1.0257392933041252,,1.0903969033653331,1.273283872049436,1.0079714513086335,1.129287689403314,1.229875649077354,1.1353507136687158,1.0974794642857124,1.093877637054667
1.1866924306367506,1.09691327610898,1.0419787312668498,,1.1117340466779306,1.1401799074315715,1.0080976784461575,1.08901422327127,1.0564190224781125,1.1455364891021336,1.0457570326198355,1.0889493852577812
1.0552820730905188,1.0976673965603738,1.0582181692295742,,1.150243026568187,1.2277844015737491,1.0082239055836812,1.0674378107257678,1.0496955021471146,1.1557222645355514,1.119979480352663,1.084328121568095
1.0316563788291124,1.098421517011768,1.0744576071922989,,1.0962540554605125,1.047963266589459,1.008350132721205,1.063405793583529,1.0335337859472231,1.0984341332730891,1.1816721808687023,1.0905443807061432
1.057326114972038,1.0991756374631618,1.1537535106548809,,1.155306277593642,1.227817153618306,1.008476359858729,1.0786741603170635,1.0536080079206014,1.041146002010627,1.137389144371303,1.0775556719443051
1.0546097797522973,1.099929757914556,1.1522258633379288,,1.167777180435471,1.154687896177661,1.0086025869962527,1.0809287444958808,1.2648305001177966,1.0764405219236557,1.1335329809015702,1.0821727720759604
1.0511900985634457,1.1006838783659498,1.1506982160209769,,1.13188215092334,1.0949846276569803,1.0087288141337765,1.0847780100268507,1.2216841262350706,1.1117350418366845,1.176501672409579,1.0879953813515182
1.054302628034024,1.1014379988173435,1.0676633375275515,,1.1258860723037087,1.1905102291903569,1.0088550412713002,1.0782579138772077,1.1188418945046583,1.1470295617497133,1.162193547763944,1.10043219609432
1.077492365758304,1.1021921192687378,1.04106814630738,,1.221262023274066,1.30530978272875,1.0089812684088242,1.0713830707833962,1.039710234783119,1.1361093639070576,1.147885423118309,1.0857106916844574
1.0331449019242722,1.1029462397201315,1.0470407118083578,,1.204102121340911,1.087008358742079,1.009107495546348,1.0949694897930973,1.0478973011465211,1.0621463067114538,1.1152998361071598,1.095783378009363
1.0097546724612143,1.1037003601715256,1.0530132773093352,,1.1807606917095437,1.0660866364926227,1.0092337226838717,1.0757970540951085,1.0730261013673934,1.093272969271069,1.094997788059138,1.090903327489613
1.0173754958485326,1.1044544806229195,1.058985842810313,,1.1928363763482586,1.0687760873083878,1.0093599498213954,1.0856881439133137,1.183917311985924,1.0423393943009631,1.1466817616937284,1.0885399808463294
1.0517468428841643,1.1052086010743136,1.0820291736459189,,1.239580071383185,1.2529542934266085,1.0094861769589194,1.08499746702218,1.2182185547482136,1.0955505445167728,1.0011771618124736,1.085287824060826
1.113297342528604,1.1059627215257075,1.1050725044815248,,1.336295510898331,1.0774574523047251,1.0096124040964432,1.07212682138185,1.0155966031968506,1.1204595338746204,1.0921726746037297,1.088900568301508
1.0445004896856351,1.1067168419771016,1.1281158353171308,,,1.075225605383633,1.009738631233967,1.187713388880286,1.0597643362563138,1.1448621782519743,1.1103920600797603,1.1101759633224402
