Amplitude_Central_moment_4th_order,Amplitude_Central_moment_4th_order.1,Amplitude_Central_moment_4th_order.2,Amplitude_Central_moment_4th_order.3,Amplitude_Central_moment_4th_order.4,Amplitude_Central_moment_4th_order.5,Amplitude_Central_moment_4th_order.6,Amplitude_Central_moment_4th_order.7,Amplitude_Central_moment_4th_order.8,Amplitude_Central_moment_4th_order.9,Amplitude_Central_moment_4th_order.10,Amplitude_Central_moment_4th_order
17846.797677006944,24497.81144236108,22628.992626154075,23609.011006010704,17761.529077114705,18847.295207625404,22659.86552745826,12103.121750733077,21640.53536520915,34333.97901797315,14860.50658828954,19980.41171690382
21594.8915508317,33443.293489583295,17710.796353077036,26441.84706544085,3155.63492695314,80891.92475810194,19664.238279156863,14733.99182165533,2051.6222000000034,1047.7292518518525,14623.042856967704,17266.408012422864
19078.902868382032,676.5201000000008,12792.600079999993,21299.945973682843,9605.960099999997,86864.57867905097,2478.5725999999995,4599.177537534362,589.2485999999989,1174.8691699845697,150.0625,12635.955584556135
39499.964479030416,683.4510421875007,12828.631793124994,2526.5277407407334,2947.521599999996,92837.2326,15468.265251851888,1648.0151251847171,3050.413696296296,1302.0090881172869,4.4205062500000345,9164.941751838154
12002.935940345084,690.3819843750007,12864.663506249994,15681.386850000004,6274.224099999996,67035.80575312498,10884.382731712987,637.700212244119,4196.9096962963,1429.149006250004,1.2155062500000198,18959.366659548166
11851.234219525291,697.3129265625006,0.5220062500000036,643.1217312499991,12055.71011358026,41234.37890624996,6300.500211574086,49.69870761253548,21083.766006250007,1048.7866740740797,9288.867937731471,14623.15059972041
10351.064008746618,704.2438687500005,3340.698525154324,4441.33998335619,17837.196127160518,23.42560000000012,1716.6176914351863,1404.4683646576177,8963.137231249999,980.385097777783,18576.52036921294,3853.016172067719
9538.52747915525,711.1748109375004,6680.875044058648,14953.06614285713,23618.68214074078,33225.81343376999,6.553600000000023,14360.351872451114,7548.775618750002,911.9835214814864,1.215506249999987,2410.670509504052
9349.965763791592,718.1057531250003,10021.051562962972,22605.29574261318,11972.46802349539,17072.566780775036,4301.881576562494,1498.2822644531232,6134.414006250005,843.5819451851896,2753.095569460349,1104.6742471100858
9647.62317236434,725.0366953125003,0.1785062500000062,11811.50756,326.25390625,919.3201277800885,8597.209553124987,358.89581878785555,28934.53646071308,775.1803688888929,3053.9097893834905,2065.330971390529
10079.434804553972,731.9676375000003,3791.733756828709,33169.84175676532,6.096730324074035,6392.0348241262245,12892.53752968748,392.37803407195537,51734.65891517615,706.7787925925962,3841.797680730529,3160.140537074069
18354.782018855727,738.8985796875002,7583.289007407418,6906.708979092036,6901.299516368182,478.2920164738489,17187.865506249975,407.7493180914233,187.83312336526416,638.3772162962996,1264.643022796702,3907.1330524505433
6489.840731828016,745.8295218750002,2.289896296296281,163.14258518518463,15.09624094238287,422.58133700661926,18367.813954102447,235.9174582318055,11219.37918271999,569.9756400000028,1404.99609428609,4433.059439780887
478.1799856293674,752.7604640625001,45.816066666666565,11963.95759668562,598.7005149160892,392.230012913934,15376.436539345956,277.42578524745386,3326.9796598080725,501.5740637037062,1584.0617751577165,4593.018992310459
2403.7112549051544,759.69140625,549.6751957031265,10047.84853446535,399.1931786940595,132.93887333659387,12385.059124589468,60.80733359925778,13862.403826953148,433.1724874074096,4638.489225107564,2641.820609699288
424.9983042139809,690.6368698863637,529.3952058407752,8131.739472245083,199.6858424720297,1842.207685163664,9393.681709832978,1179.0479438300458,1263.527131250001,364.7709111111128,7811.254058231416,3493.69435674447
1138.0295877637525,621.5823335227273,509.115215978424,82050.88768125,0.1785062499999984,3551.476496990734,6402.304295076488,132.9098961223073,2737.8420379615345,296.36933481481617,5811.104311386442,2955.829354910528
758.2497239890182,552.5277971590908,488.8352261160728,20933.959407417533,0.1280733024691343,4290.340573867908,3410.92688032,39.32598941516415,4212.156944673068,227.9677585185196,10197.651265999822,3086.0357422694747
1004.6227810618929,483.4732607954545,468.5552362537216,11182.964728708768,0.0776403549382701,8238.862232693966,17839.285666085914,71.74263319156621,1090.935924768518,159.56618222222278,8008.364244122488,3233.862625312547
723.5417141432573,414.4187244318181,448.2752463913704,1431.9700500000022,0.0272074074074061,12187.383891520023,32267.644451851826,53.2579451265528,4184.477590837147,91.16460592592614,3053.650698828122,4224.831345877609
482.04777117788143,345.36418806818176,427.9952565290191,6026.744619212979,1.0857029641832348,0.0081000000000004,2007.5305656830071,104.16790220448088,3.850674074074066,22.76302962962956,40.86006033099529,3886.372160150264
132.80062231684724,276.3096517045454,407.7152666666679,30438.830331519963,36.883642398141696,99.28089629629626,14367.782916174863,280.29481253519896,15634.837773920017,607.9055185185156,2984.5072364848043,3356.7878242499746
730.2783193400486,207.255115340909,367.2293500000011,73272.60799103792,72.68158183210016,221.1909864380121,26728.03526666672,298.4687475717029,15875.669814077455,1193.0480074074014,4903.753392693869,4426.884498598584
4033.7080138692218,138.2005789772727,326.74343333333434,19.448100000000053,108.47952126605864,6248.020677884224,18676.523417621,310.0181229261284,406.8950415660148,1093.6614734567847,271.2784796323742,4686.6830971543
2081.531299989494,69.14604261363627,286.2575166666675,15792.972300000018,144.2774607000171,5.0625,10625.011568575275,225.176892696458,52178.48452802992,994.2749395061678,993.990237493262,5966.802758342628
1066.7422548503037,0.0915062499999981,245.77160000000072,49431.11344865112,5315.532918518518,23.42560000000012,3879.8075415403823,661.309830667826,8847.224756249989,894.8884055555511,136.96780939397232,6224.420926521111
447.4299771535647,269.04200624999925,205.2856833333339,24786.315098174124,27.984099999999863,355.2990687499998,5658.069165551745,1045.5990462132056,6773.226724869794,795.5018716049342,680.7680844531249,10184.58734849739
1587.9279101673746,314.4424059210518,164.79976666666713,47118.12273829658,14.459006249999874,687.1725374999994,23.42559999999981,207.77914845902444,2427.092614720004,696.1153376543175,3124.7975109623685,10751.447296092556
408.8257803028343,359.8428055921044,124.31385000000034,7204.844132253991,5536.041122032488,1019.046006249999,75.73350625000029,163.23036887026842,9320.358050000012,596.7288037037007,7806.089947022054,14427.656285584171
836.8569776487269,405.2432052631569,83.82793333333353,20213.9831107434,8987.99821684555,6348.337962962966,3938.076219520004,120.3870028852558,6128.698279999992,497.3422697530839,0.0625,14000.860940907223
1000.7000633713102,450.6436049342094,43.34201666666672,39764.17378518516,1985.824072916667,7313.986729644539,104.85760000000036,151.0806726468578,221.879474074074,397.9557358024671,26887.31153554963,16956.22558328641
1841.2718323630845,496.044004605262,2.856099999999975,33145.95757277001,839.5616019531244,1265.2369535707717,1321.5514740740673,819.8439569838692,73.59546271999946,298.56920185185027,2680.495402546296,16730.01906789298
2360.656086138217,541.4444042763146,31424.50140000004,26953.99361832125,9.37890625,4544.022396046221,881.1397847993783,37.45042924874591,10439.024257739246,199.18266790123343,24599.972709999976,11880.27713593682
1793.2494127782693,586.8448039473672,27933.05281111115,3843.423740364542,10085.060537919995,22.05538159097319,440.72809552468914,1068.7291956819315,1573.1733059200003,99.79613395061664,45753.56601144141,12894.867139777249
1478.9140312783738,632.2452036184196,24441.604222222253,15179.306322863526,15022.038770703117,1691.2661699218768,0.31640625,811.6837709144737,8365.84113333333,0.4095999999999942,26343.46993958329,15962.104906598575
622.890321418095,677.6456032894721,20950.15563333336,3435.3125375346417,1254.1640296296289,29731.93894143516,8927.054583667676,1612.0336858758826,13543.0360397705,0.5328500000000003,2273.828199726867,12739.589939964524
1038.3054386046117,723.0460029605247,17458.70704444447,4106.925398283678,359.7430641822698,1850.9662566720208,17853.79276108535,1981.1769559002744,6785.501384085793,0.6561000000000062,1183.1408859040002,12102.738288130013
662.6525497166534,768.4464026315773,13967.258455555571,7087.456116812688,18.482132185508217,13747.028488882972,15613.48538527946,963.1323212749533,5695.668237920006,534.988040625001,898.273271087471,13631.088648604942
2886.817806478942,813.8468023026298,10475.80986666668,17858.2205342316,95.82009168263006,4792.292022330604,13373.178009473566,323.7014628747907,31384.58721213831,1069.3199812500018,4200.9961967741965,14978.33125012768
3190.093379389913,859.2472019736824,6984.361277777785,9287.138450134336,1922.0298139680583,12075.712603617958,11132.870633667677,539.2624880048485,618.2703407407412,1603.6519218750027,1561.1322694710543,12956.495488146053
1181.16111866323,904.647601644735,3492.912688888893,7321.413094597989,3583.4671425781216,9804.473907121244,8892.563257861782,9245.279368115263,20959.67559062641,2137.983862500004,304.02338522211875,20099.91584538229
1516.8362747415092,950.0480013157874,1.4641000000000075,7086.847405942508,4086.304221066169,5939.049022485976,6652.25588205589,1434.062993554683,4202.830677808898,2672.315803125005,10679.137052049173,21215.849902556423
459.0502042866341,995.44840098684,103.64871784000007,9517.603608952137,2107.037139174614,1082.045461500569,4411.948506249997,3349.778014672492,328.9678438542132,3206.6477437500057,173.93818968593348,15571.82565414963
629.7604020490138,1040.8488006578923,205.8333356800001,5509.006335932955,745.6571286197416,5785.332906767349,3601.756256249998,562.2600530013525,132.3640740384209,3740.9796843750064,851.5328428898033,14116.741812776178
4375.462632315189,1086.249200328945,308.0179535200002,6883.040900618787,3616.664854177695,768.1841151321547,2791.5640062499992,1501.659331096189,1515.242106249999,4275.311625000008,2095.9608836656607,12606.949136156933
1815.2983587676256,1131.6495999999977,410.2025713600003,2165.2597251795787,5777.14145421067,1085.9059994653985,1981.3717562500003,32608.752485552595,3152.353173005164,4809.643565625009,1044.2701924833286,13141.96465955097
1462.2142166746014,1045.8101909090888,512.3871892000004,7642.8658120061245,8595.36528394939,328.3521884402154,1171.1795062500012,8768.889342177414,827.1089191027376,5343.97550625001,35175.03257521609,14907.129803481228
1057.2388205911504,959.9707818181798,614.5718070400004,11022.71919082079,5027.839318092505,486.972146779911,2068.174906250001,26017.47570376061,514.9566381898434,882.2385062500018,29898.455145416327,11881.739324635755
1010.359261898632,874.1313727272708,716.7564248800005,34463.71451197822,4866.932471938761,5.992332009233768,2965.170306250001,59903.31299275302,218.47541984052967,256.0,199.2129831799253,13108.768870653028
443.230181482133,788.2919636363619,818.9410427200006,9695.037845141118,2195.860112631797,3140.6112523199927,3862.1657062500008,17848.34884444443,969.3965320190292,8742.16156832001,127.80720187771172,16019.881726320958
97.34048598773698,702.4525545454529,921.1256605600008,5897.272098994452,2628.884561663309,5911.135257791339,4759.161106250001,3247.9724357200425,6664.780911697273,4558.485584160005,153.87844399016484,15579.471347033796
237.6274076336812,616.6131454545439,1023.3102784000008,5167.132594689008,2944.48612079933,7627.397539706856,5656.156506250001,3310.625012622685,10927.649696296286,374.8095999999995,73.99237045302553,14270.359707795633
309.5495227362405,530.773736363635,1125.4948962400008,6373.018121522954,1579.0977935464955,2860.8720592376503,6553.151906250001,6457.433935879638,302.5844163542484,721.0632369318172,86.16751834458769,13718.771038219333
289.34003614004496,444.934327272726,1227.679514080001,3679.5982239537225,4280.227037719185,1679.8684997753703,7450.147306250001,30993.182850000027,1581.1854493127878,1067.316873863635,199.76271095481223,15626.965930804432
5634.463272515889,359.0949181818171,1329.8641319200008,3967.506522133273,3098.3304466559284,865.9388491484725,8347.14270625,29457.10350059427,1477.6331115364555,1413.5705107954527,436.85794682444646,15688.33834533827
913.4451377515572,273.25550909090816,1432.0487497600009,3373.4745804818303,2091.832139740572,692.5156229621753,9244.13810625,27921.024151188507,0.9122395833333418,1759.8241477272704,1212.22245185185,16293.416872768215
1172.2041805432073,187.41609999999912,1534.233367600001,2891.686207634153,4281.850052010776,8772.351243712834,10141.13350625,10989.027961566311,566.8108133333315,2106.077784659088,4269.67498386275,17134.280093498237
1487.8957818392214,233.65411973684115,1636.417985440001,2657.574959995713,7380.220605424712,1681.5140618488438,11038.12890625,8071.679331760655,13955.181180206244,2452.331421590906,75.56944289837662,14377.409486342354
485.2753585220979,279.8921394736832,1738.6026032800012,2810.120929837221,6304.673694743907,4736.913852291391,9223.277580533852,6756.642250547486,2541.168099999997,2798.585058522724,8746.92002192166,13646.11319649794
901.9606550190136,326.1301592105253,1840.7872211200013,2999.585405492821,11133.332542416683,2453.8223363608604,7408.4262548177085,5084.2512851789725,12222.70845185184,3144.8386954545413,1165.6006769230744,15814.462818405482
1253.8129021414356,372.3681789473673,1654.969611031565,2877.3293731770787,7187.908717698779,1110.094790769089,5593.574929101563,9552.700595106977,485.8215999999993,3491.092332386359,253.7215034230917,16969.971286660104
633.5910111961875,418.60619868420935,1469.1520009431288,3044.94197847168,10282.53274545174,2021.0898649081428,3778.723603385417,596.4744519531234,5.0625,3837.3459693181767,190.0554102564103,16702.731516773103
1769.782163654316,464.8442184210514,1283.3343908546924,3241.938754234479,12026.94314976258,10157.642836282846,1963.8722776692705,990.3923629629649,6.553600000000023,4183.599606249994,68.35854814614176,16112.298336657042
1512.718409075387,511.0822381578935,1097.516780766256,1664.741307573634,11703.886038802117,2239.113302257444,149.0209519531249,1419.47147407408,117.32175820312476,9161.088008203098,217.5949623848936,13605.502074162823
1544.4611859011754,557.3202578947355,911.6991706778196,2797.9525764672217,12182.10403758317,16145.04797177346,3609.305831250007,3.8415999999999846,240.7719800703832,4611.276804101549,450.5449919905097,10850.488198702766
1288.02896860934,603.5582776315775,725.8815605893835,2976.94098654844,15965.89926436468,4612.904342617734,0.0136962962962966,15170.530515757024,42.28250624999981,61.46559999999975,3466.770699466755,9999.877958739286
929.415720124642,649.7962973684196,540.0639505009472,4668.979932221555,15229.927540792913,3640.7402550768593,2457.322631900313,41438.34340179085,49259.68612861303,46.20159999999981,3198.1938319585697,11273.753926595438
602.5750934648416,696.0343171052616,354.2463404125108,2818.267480658414,18384.51641758575,3358.986503268005,0.0383614334479883,18752.41213692312,38691.90731743151,30.937599999999883,4610.66130760544,11122.737074147206
410.1501277254084,742.2723368421038,168.4287303240744,1049.5666356622755,11743.00344959216,2504.7086918428627,7188.323933841712,2.293336986364466,28124.12850625,15.67359999999995,309.0518718565648,12952.428301508384
498.9684289662798,788.5103565789458,98.45600624999985,668.2043030629033,11623.549643417724,2780.8370988604715,14376.609506249975,0.1421321759259285,1.031381119999989,0.4096000000000087,3378.4745427322528,12879.155662930809
459.9828787176304,834.7483763157878,317.05765270320734,337.6936933483764,11482.70579195247,9119.116963342622,6371.779562962966,20814.534848146657,549.8253451851849,1582.23605,104.19180989016898,13472.122491421153
1982.332242078072,880.9863960526299,535.6592991564148,317.38241403507806,12119.655241405126,4394.456374513921,4778.835648784725,1328.775006119789,1342.1016274885458,3164.0625,760.313571382321,18558.205838877984
