RMS_Kurtosis,RMS_Kurtosis.1,RMS_Kurtosis.2,RMS_Kurtosis.3,RMS_Kurtosis.4,RMS_Kurtosis.5,RMS_Kurtosis.6,RMS_Kurtosis.7,RMS_Kurtosis.8,RMS_Kurtosis.9,RMS_Kurtosis.10,RMS_Kurtosis
2.794956408418919,-1.4822964843857105,0.6160286246671469,2.420719931816876,0.2141935163406594,3.0776156412984355,4.545620229185498,5.115919444229627,4.497812044609183,0.1179531597912109,1.342171390217504,4.37885891123967
0.5097384127311195,-0.7833978938958577,-0.4883084916382385,-0.3457178263555356,-0.6879296063103788,-1.7344794968883634,-0.4912517443921707,3.1101936684456435,-0.3877979802563205,-1.4999999999999991,-1.068162954371476,12.090553711418575
18.185137482953987,-2.0,-1.5926456079436238,0.4524854779766847,-2.0,-1.6172397484441816,-0.5582856914203047,11.571473019730478,-1.4999999999999998,-1.5974466517806127,-2.0,5.484088593961255
12.676577210168546,-2.0,-1.7963228039718118,-0.7772733873803159,-1.1232159918169673,-1.4999999999999998,-1.499999999999997,29.44671823150147,-1.5000000000000009,-1.6948933035612266,-2.0,3.968213545434241
21.15519488496607,-2.0,-2.0,-1.611578806793439,-2.0,-1.75,-0.8922194989228833,0.9328548530523536,-1.4999999999999956,-1.7923399553418402,-2.0,1.734435730253388
3.616848247684927,-2.0,-2.0,-0.7661135768130438,-1.8333333333333333,-2.0,-0.2844389978457697,0.5889644376323853,-2.0,-1.5000000000000002,-1.568449377696929,4.679138375975843
10.371170712815614,-2.0,-1.8333333333333333,3.1217657512923784,-1.6666666666666667,-2.0,0.3233415032313438,-0.3727177626671429,-1.9170728805191264,-1.5000000000000004,-1.136898755393858,-0.6038966869442115
4.7424493282656845,-2.0,-1.6666666666666663,-0.221327605187743,-1.5000000000000002,2.1554516844373595,-2.0,0.4759512266532595,-1.958536440259563,-1.5000000000000004,-2.0,-0.0751711694566847
10.927118813886151,-2.0,-1.4999999999999996,0.3236603736809762,-1.75,0.664268507074625,-2.0,-0.4293676873537677,-2.0,-1.5000000000000009,2.7649965864308843,-0.4556997588817753
1.0689719228577212,-2.0,-2.0,-1.5858015987096834,-2.0,-0.8269146702881094,-2.0,-0.6562628087281097,-0.6270908763812986,-1.5000000000000009,0.6813830647356434,-0.0188102940284595
7.802994693352877,-2.0,-1.7499999999999998,0.2323033819167874,-0.7102554164332537,20.382296824459832,-2.0,1.116172957854095,0.7458182472374029,-1.5000000000000009,8.338467504937066,0.9769975462963498
16.995566253194436,-2.0,-1.4999999999999996,-0.0564778401580277,-1.5385428427590029,8.032385453309425,-2.0,3.986433264070458,-0.48582340661383,-1.5000000000000009,3.916577341894096,2.332971880409527
-1.2214363801090642,-2.0,-1.499999999999999,-1.4999999999999991,-0.7801309037807118,1.908736281049249,-0.6121892441654371,1.0367694676886217,-1.4259210944598977,-1.500000000000001,-0.5188438772425266,-0.3225776894848113
0.1945751044848367,-2.0,-1.4999999999999991,3.9593292659888784,0.1072972409986534,10.044485700046236,-0.4846232245092937,0.9633335637966804,2.418680289738244,-1.500000000000001,-1.5043397359306854,-0.1300176956181999
-0.5614918882174438,-2.0,-0.7244817538761246,1.3086659616494476,-0.5951351726675644,-1.2671463377422916,-0.3570572048531503,0.9405469359089578,-1.0874810476621533,-1.500000000000001,-0.6732550078955346,-0.1801745098537939
1.2485559196936515,-2.0,-0.8352700747509638,-1.341997342689983,-1.297567586333782,-1.4875262319135776,-0.2294911851970069,1.312290864729606,-0.969644525435038,-1.500000000000001,-1.0461149049680678,-0.6685685064878428
2.670211185184524,-2.0,-0.9460583956258032,-0.9807610050536066,-2.0,-1.7079061260848636,-0.1019251655408635,6.608977647586698,0.674607804534015,-1.5000000000000016,0.3338763186293336,-0.4523809406948853
14.804291482914005,-2.0,-1.0568467165006423,-0.0772865098476351,-1.9340382549281068,-0.1473841461854914,0.0256408541152799,4.889695216651356,2.318860134503068,-1.5000000000000016,8.134322262091015,-0.6004994811324256
16.41381593426523,-2.0,-1.1676350373754816,-0.5478072578867459,-1.868076509856213,-0.0900416289714156,-0.7371795729423595,0.2051262434418594,-1.3254544241599742,-1.5000000000000018,8.254647560551257,-0.3414995840440826
7.286125426613614,-2.0,-1.278423358250321,-1.0183280059258566,-1.80211476478432,-0.0326991117573398,-1.499999999999999,4.813412427201017,-1.849394069176744,-1.5000000000000018,0.4414693961985376,-0.6558221800765733
4.488962371039791,-2.0,-1.3892116791251603,-0.9496595071765146,-0.8444439170226108,-2.0,0.4519234964812311,5.11330096210172,-1.5000000000000009,-1.500000000000002,0.4504601132657426,-0.445355238123208
18.50200849394315,-2.0,-1.4999999999999996,-1.8011353534468069,-0.7070259768871011,-1.5000000000000004,-0.524038251759387,10.685246342839305,-0.9578655154342276,-1.500000000000001,1.3459206117885207,-0.6587952458462794
0.7290773380564759,-2.0,-1.5499999999999996,-0.4998247946595153,-0.5696080367515914,5.781554483381367,-1.500000000000005,6.937439529870963,-0.1863942094634811,-1.5000000000000004,-0.7737126506696406,-0.6523826788416671
-0.2959172619529875,-2.0,-1.5999999999999996,-2.0,-0.4321900966160817,0.9714568933561551,0.079832169443951,9.352607272388688,-1.0781137084852477,-1.541666666666667,18.88721203502052,-0.8318227471135584
-0.9143937170897553,-2.0,-1.6499999999999997,-0.4064654258364473,-0.2947721564805721,-2.0,1.659664338887907,2.340854528268303,0.1662022344757447,-1.5833333333333337,8.60381817222387,-1.2180813065350704
9.81849491949819,-2.0,-1.6999999999999995,-6.114823832348293e-05,-1.499999999999999,-2.0,8.111160016279635,3.455351853868524,0.7135383826221653,-1.6250000000000004,66.3689336992142,-0.8642495492759013
36.366383751814425,-2.0,-1.7499999999999998,-1.492757064850795,-2.0,-2.0,-1.4306822820056182,5.490363563830963,0.8063269973915013,-1.666666666666667,4.45276127600983,-0.6234970055827636
