RMS_Skewness,RMS_Skewness.1,RMS_Skewness.2,RMS_Skewness.3,RMS_Skewness.4,RMS_Skewness.5,RMS_Skewness.6,RMS_Skewness.7,RMS_Skewness.8,RMS_Skewness.9,RMS_Skewness.10,RMS_Skewness
1.682955611576531,-0.0334522219768243,1.3126936742964082,1.622235517565804,1.0642873606110752,1.7369475874983833,1.8946395581400943,2.1535529845023977,2.0259422948250685,1.215341203562418,1.5908341619808206,1.933031170439929
-0.6746032701382091,0.8189314291300714,0.4445111785718507,1.0646151957443075,1.127739676051729,-0.0343481992903054,-0.4610161517573049,0.1803864282173858,-0.5481517314571113,0.2947996201448307,0.1213038954076113,3.1683689015842176
-3.755265286088575,0.0,-0.4236713171527068,1.1110380721205728,0.0,-0.0171740996451519,0.8341087871883193,1.945942612071073,0.4386195431283749,0.2098452368980254,7.606484279501767e-15,-1.7313186574158792
-3.52634615328762,1.9798215802643493e-15,-0.2118356585763534,-0.741454534419235,0.6037985758557214,1.5269728471341519e-15,0.6155602359275493,2.739594841171585,0.4612971853806545,0.1248908536512203,0.0,-0.6612762406789483
-3.354240259859909,3.9596431605286985e-15,0.0,0.0409433914371142,0.0,7.634864235670759e-16,-0.0060986310195383,-0.2308411942546064,0.6309038567106281,0.0399364704044151,8.866364432770365e-15,-1.0587363793369853
-0.6196936149449678,5.939464740793048e-15,0.0,1.0021756389292635,0.1686978546186422,0.0,-0.6277574979666259,0.7392158705545026,0.0,0.3418641683115276,-0.0035557628138373,-1.1359518015271115
-2.203673101021268,7.919286321057397e-15,0.0134498001424801,2.089042828492192,0.3373957092372845,-7.715209457841688e-16,-1.2494163649137136,0.3396416131280274,0.0558770498616711,0.36404358939381,-0.0071115256276836,-0.120328588755546
-1.3558868367948886,9.899107901321746e-15,0.0268996002849602,0.298978028846018,0.5060935638559269,1.587844430140838,-3.150131034344405e-16,0.1447918847698273,0.0279385249308352,0.3862230104760923,3.458383293115866e-15,-0.3927792342707744
-2.0821903466494858,1.1878929481586096e-14,0.0403494004274403,0.7112740871332872,0.2530467819279693,0.3270661618383679,-2.362598275758304e-16,-0.7114865285724821,-6.9251149769576975e-16,0.4084024315583747,-0.8815993066934854,-0.5524781940039535
-0.4787194792183349,1.3858751061850443e-14,0.0,-0.4432827564237288,1.1878929481585952e-14,-0.9337121064641024,-1.5750655171722023e-16,-0.3517841609656781,0.7185547616038676,0.430581852640657,-0.5905340199211188,-0.5690288705304403
