Duration_Root_standard_squared,Duration_Root_standard_squared.1,Duration_Root_standard_squared.2,Duration_Root_standard_squared.3,Duration_Root_standard_squared.4,Duration_Root_standard_squared.5,Duration_Root_standard_squared.6,Duration_Root_standard_squared.7,Duration_Root_standard_squared.8,Duration_Root_standard_squared.9,Duration_Root_standard_squared.10,Duration_Root_standard_squared
5028.536842859959,347.554194475829,317.86215347175323,1185.294610515363,335.98311161813143,1084.2493895312966,1066.7212501471718,7619.877479986145,1120.3791724233365,713.8556928462185,5309.776286247849,34411.028876509925
3989.400198024761,361.3877424103704,314.8787076130802,616.3975097289086,387.99884020445216,782.5829987930993,936.3137561736452,7111.06988363917,571.1980217052577,676.6179033532553,1528.1156533456492,35231.111469410105
1973.624569162028,375.2212903449117,311.8952617544072,2136.3396546429594,780.933454271233,569.0875943121586,845.0565365701872,7389.947821872628,70.20270650053315,639.380113860292,1067.8778066801465,35486.73776074662
3651.5231575330313,389.0548382794531,308.9118158957342,1400.1720822813172,901.4783485442712,445.60166067913167,936.827524555215,7545.386879411817,1429.129861139288,686.6075340281986,496.5610737864981,33786.607676711195
1159.3232594923643,402.8883862139945,325.9945355442298,1844.7269770890216,1022.023242817309,2356.0678428262627,1028.5985125402428,7240.973237763001,1313.056723831838,733.8349541961053,1231.845623444756,32522.955114503355
900.9783737693152,416.7219341485359,343.0772551927254,406.9852577182618,1142.5681370903471,1200.498696375802,1937.09046811394,6432.078280773641,985.8903793018776,718.7055920810508,1721.9914169356364,31431.99990471494
1315.6083421748283,430.5554820830773,360.159974841221,1585.1784000547068,1263.113031363385,450.8015971577741,2845.582423687636,5861.0452182183335,976.0852831592126,703.5762299659962,2814.9929111811275,30831.14893415424
3288.752962750471,444.3890300176187,377.2426944897166,823.368471584867,565.4773381842989,469.7457290918141,801.5534729511189,6514.537579137908,1221.7403570317222,688.4468678509415,3481.3074469227795,30767.96885723853
2727.5090155671346,679.601250734576,394.3254141382122,1562.963985509583,267.83130884943233,463.39908674397554,1151.250693810866,7589.93876523388,1151.4634731505814,673.317505735887,1690.574000154977,30565.02009879921
5108.3424356634505,660.4381804850121,411.40813378670777,1322.094818838649,328.0428325691631,457.0524443961369,376.37736382519074,7216.24763502473,827.2910733230475,658.1881436208325,1124.4971098228752,30002.517222559844
5120.67479439966,641.2751102354483,428.49085343520335,1463.4224475523122,1011.0142827873404,450.7058020482984,630.4299564582889,7023.9213905054485,902.9674468107916,643.0587815057779,1106.1290611858997,29169.149617703973
3775.682886578268,622.1120399858845,445.573573083699,1799.8467184735484,2453.7821745216097,902.270735422578,610.4535281247869,5960.841053072964,777.1490654951597,627.9294193907233,554.1603468311315,28642.432717560845
6034.551125808779,602.9489697363207,462.6562927321945,922.8423104734632,653.5827568104899,3499.208126133683,498.4757767434642,6382.108837993912,1002.81004183245,612.8000572756688,1512.8648386422362,26056.10108477476
10721.74542786761,583.785899486757,479.73901238069016,2563.804440670154,523.0152387837279,2983.280947212313,496.97069330092296,6922.599800652931,628.4433387346866,597.6706951606143,2063.7917118740447,28125.179863780424
11691.430355606624,564.6228292371932,493.78309003043023,5080.0413984533625,187.4025613485579,1531.2089243470336,357.2239179660107,7054.500928485303,1012.4204808280008,582.5413330455597,1336.293732680057,28213.309935206114
12234.022400257409,545.4597589876294,453.3497665025558,7083.206318469059,721.581817952753,2050.9911920825016,217.4771426310984,7203.720472089405,762.7142715329247,567.411970930505,2198.920264584416,26353.238802659533
10177.344720996727,526.2966887380655,412.9164429746813,6446.3051773865,847.8647179827688,1499.3565553263172,77.73036729618612,6653.11940596289,1030.6150542273288,552.2826088154505,942.3232194953068,25461.40927973156
11883.653695728432,507.1336184885017,372.4831194468069,5296.433624619495,359.9236307885327,2626.324536305443,441.5386524786084,4683.030739809424,1025.05283278473,355.37469383415333,737.4495101361177,24880.09733521957
12422.83007812632,487.9705482389379,332.04979591893243,4892.929787969576,2603.198732329132,2749.5981615501564,805.3469376610307,3584.63228239662,1151.1286852476574,158.4667788528561,2351.7109005998163,25050.99417608012
12076.510681484118,468.8074779893741,291.616472391058,4942.133572658674,8376.552099163473,2645.457523756524,756.3199848566715,5984.3208712434525,904.0563865157968,216.52223219529623,2170.751793734143,26040.32455961331
10072.95921911729,449.6444077398103,251.18314886318348,4502.318391673339,8803.909772368184,9517.056569128925,707.2930320523121,6121.045142784033,2266.198179771575,274.57768553773644,1466.0461861755923,25670.035262928643
11348.193580477908,430.48133749024646,210.74982533530903,5630.1734804533335,13105.511787793714,8146.889076819445,658.2660792479529,6086.851500570718,356.86033682660786,332.6331388801766,669.3743944908559,22517.47438146649
14738.361098846775,411.3182672406827,170.31650180743458,4921.340844729209,14097.481850671062,15738.42927582038,609.2391264435936,5380.613635079181,1631.1366435709792,390.6885922226168,1247.888111971582,22435.608544008785
15147.776170448256,392.1551969911189,129.88317827956013,7086.300433935891,14920.73310933481,20363.02319180529,560.2121736392344,5291.900420453885,1091.096934282193,448.7440455650569,899.1551145380868,19307.765820518955
11000.384195108823,372.9921267415551,143.11172906290776,6744.416816893808,16580.39838393517,22100.941250317825,511.1852208348751,6949.6267338613225,3245.699608713044,506.7994989074971,1551.0351704587488,21572.344109067053
9726.009984572296,353.82905649199125,156.3402798462554,5708.013108779622,20200.24588414705,21166.21637421294,489.2363677683784,5972.96991788842,5612.688199962653,564.8549522499372,590.5884438422412,20483.18216269142
13710.223165215071,334.66598624242744,169.56883062960304,7214.779110963828,20851.056315688184,22613.375599410185,467.2875147018818,6254.432083730704,581.6908371291403,622.9104055923774,1189.9851091505304,20586.885057725463
12237.238545521615,315.5029159928637,182.79738141295067,5357.979121833157,21927.90342896465,16803.307742524983,445.3386616353852,1393.6393722911246,775.0812150994243,680.9658589348176,941.0382829619632,21447.65029857583
13178.659653014794,318.400375476518,196.0259321962983,8112.63231386706,21613.873850608084,2801.346063948544,423.3898085688885,1625.9374680472802,2790.7729144450286,739.0213122772577,2208.4733890178527,21449.668049879
12875.669883932254,321.2978349601723,209.254482979646,6696.889537688374,23931.12061918539,5670.602321623339,447.2737821812049,2177.315057588129,4675.247549595637,619.7469241553362,1573.8376218657374,21673.44279734994
11004.696710041582,324.1952944438266,222.4830337629936,11286.17965079415,24776.57882012769,3736.741177817913,471.15775579352135,1615.3707438232252,7068.751135808928,637.156715416231,1497.580345090039,23808.30981275235
11283.683118999752,327.0927539274809,235.7115845463412,2300.1078409500715,25907.5636417244,914.2289866329988,495.04172940583777,982.565066547758,5436.758245498875,1285.0891603309087,2372.387257595185,22345.617759641376
10234.73090950612,329.9902134111352,248.94013532968887,1784.60391403807,27148.85900567462,4615.510018405333,518.9257030181542,3113.6102903221527,2087.2702747847484,776.6334033387525,2967.973780207635,25616.106662605853
10677.47317533507,332.8876728947895,262.16868611303653,3838.694376998513,27565.47138232901,2662.4470661404707,542.8096766304707,5400.19482889275,618.555413847458,268.1776463465962,3812.363639528632,27652.06943919388
9547.472446150345,335.7851323784438,275.39723689638413,4435.918784197926,28929.95970840609,8399.824783291613,566.693650242787,798.9602868728833,5492.219777102879,373.8430708261228,3429.0690719202494,27435.0264446747
10349.505503646056,338.6825918620981,288.6257876797318,12346.5770175381,28277.5205601552,12050.232484894224,590.5776238551035,1024.8610149673957,953.9779085492496,479.5084953056494,2846.6831435900976,24599.57662298276
10763.361304443886,341.5800513457524,301.85433846307944,17152.978432330638,28774.1620811102,11609.843584217662,614.4615974674199,2960.8091684550764,3359.2015063106887,585.1739197851759,7556.486284643148,23046.299104194582
9967.363668994927,344.4775108294067,315.08288924642704,17731.226296283065,28925.91343916385,13362.267301247944,638.3455710797364,4896.757321942757,786.7683521850635,690.8393442647026,1776.1123275288644,23435.38674846225
10128.708967089537,347.374970313061,328.3114400297747,15197.662441638846,28182.61944674412,11310.339709310238,662.2295446920527,8175.2069215402735,1043.463870960562,796.5047687442293,779.8328538860105,23879.105882968062
9992.75613382014,345.0965154286719,341.5399908131224,15804.52640701391,29081.027420295864,11692.211212170265,686.1135183043692,8368.826551554286,1256.6706847857954,902.170193223756,582.5700472904525,24354.98151836704
10276.165149023249,342.81806054428284,354.76854159647,17071.603309589875,29653.70560098687,11636.225340289697,705.7830192921386,2123.6963954388584,284.4011251735829,1007.8356177032824,1487.3421126291018,24330.392807967568
10075.238618017938,340.5396056598937,367.9970923798176,14732.235854750628,30281.72798553609,12741.046635971474,725.4525202799081,3342.5036798783035,448.12471478373067,1113.501042182809,893.7134999539841,22588.097977032063
9012.481104557168,338.26115077550463,381.1528499332403,16228.218572289445,29182.346424850763,8561.023222138812,745.1220212676775,1382.3210842637102,454.62267871279806,1219.1664666623356,1010.1404159818576,22789.47366812143
9222.640857693636,335.98269589111555,394.3086074866629,16633.20525455031,28223.327332368168,10165.440825660242,764.7915222554469,590.749870926774,126.7913640592292,1324.8318911418623,817.69184293351,20001.621645256662
10370.910542956197,333.7042410067265,407.4643650400856,18457.081789112817,28925.86223347543,11914.186634428725,784.4610232432163,765.5564381546275,155.0655345329838,1430.497315621389,1021.3763557083158,21186.52929575772
10714.24065064809,331.42578612233734,420.62012259350826,19739.12319911905,28510.79591032141,7485.915017551294,804.1305242309858,1081.6794580650962,494.50498480804015,1333.959111067502,2125.8726325911434,21633.97825458832
10326.616724271316,329.14733123794826,433.7758801469309,17142.5785726652,29613.048657137617,6078.060788606839,919.4817127055873,952.445956472072,1195.123943363198,937.8502857723648,1877.7199658095988,22066.66961029688
10013.94522153981,326.8688763535592,446.9316377003536,16853.249726388083,28986.96072340113,11463.083182547354,522.2133759298014,2212.4920700422863,560.9299867184852,541.741460477228,2525.209100252888,23607.27790046959
6694.603562571872,324.5904214691701,460.08739525377626,11752.376872360755,28737.09801876313,14266.387985401208,2213.415681701022,2535.1568215792886,698.3787725869107,571.2541345248053,4319.564496566754,22925.338747769903
9724.384280251372,322.311966584781,473.24315280719895,5023.358293014744,28095.182105834443,10227.5328486395,3285.341419091781,2849.274309363702,616.8265146968217,600.7668085723826,3129.6496944546366,21658.110289681325
7073.9113572337055,320.0335117003919,486.3989103606216,4044.940636152773,28488.294320299345,9656.259667697426,1924.6395198778137,2946.380433684693,535.2742568067326,630.2794826199599,1392.9138559150024,20291.599049360306
6577.712584173924,317.7550568160028,402.1828564222995,3780.2711238745824,27581.366377139475,13705.160447802136,563.9376206638461,2889.425316563832,112.84644433919928,659.7921566675373,2115.695063093923,19047.507067592865
4864.201561407586,315.47660193161374,867.8591163904737,6905.699775547732,25824.111115970674,11481.815315097174,1005.6194508858706,3549.2265016479296,529.9288159743722,690.1831340268645,2530.2339457054163,18992.69473218585
14557.559644047487,313.1981470472246,1333.5353763586477,9381.84110822604,23523.558621730685,11554.757423243467,871.4748169293171,4137.98621312348,740.7879858637018,720.5741113861918,2761.300760511249,20006.52445928577
6032.022395515455,310.9196921628356,1461.2658895628815,8142.132878429337,26467.105612250085,10990.91363126833,737.3301829727636,4432.789068972265,702.7347935032105,559.3475663663872,2460.838472959979,22990.13698567279
5604.383352341272,308.64123727844645,250.09312265634176,8627.931337232581,26285.301006456066,13794.677017603564,603.1855490162102,4856.5214269063,867.3118182061168,1074.184654706787,2025.733025351564,25766.890958941865
5999.407358231311,306.3627823940574,1063.0386399374202,8854.179528900462,28500.5819179188,15691.85683977521,469.0409150596566,3255.8217626276783,651.3587951352157,1589.0217430471866,2047.9491424349385,24928.004712371185
6098.734094875755,304.08432750966824,192.4902075431371,8159.736535575153,29735.81435878291,16703.40368338142,556.9311971152212,1808.29341922156,1757.3641284605762,2103.858831387586,1981.9396332885624,24783.93539331476
6072.573460239078,301.8058726252792,240.2718560334561,7055.236185982721,27518.356210900387,11365.995629948133,644.8214791707857,2189.543057352378,1049.1248209817552,2618.6959197279857,788.8276744638209,24929.641779415924
7713.306856336004,299.5274177408901,288.0535045237751,4237.123514838811,26765.24059914276,5294.742438495002,1763.8322029036665,3049.515571365393,2329.1138508024887,1549.7648821676144,2268.1591214022,24382.927991527187
6511.466472308676,297.248962856501,335.8351530140941,3071.004107779734,26225.57843041789,1947.4839588556308,1391.9299623185068,2238.780145525683,3321.0937595918604,629.4618733489742,760.6770799754651,23123.55643667297
4814.114751436654,294.9705079721119,130.09738659942406,1451.1648838088663,26833.47055861392,4175.87373132857,814.7546624598107,1814.8376924672905,5583.830008157484,785.3447406581781,3112.7771009180856,24983.46926689726
5352.40104719368,292.6920530877228,164.1671668950874,2830.920724781957,27704.895990059227,3803.2751110063023,689.5190420774863,4530.740882019187,4068.207982638056,941.227607967382,1888.006295010692,25119.813174066403
6567.64946689453,290.4135982033337,198.23694719075075,3799.394467543479,27933.25671560693,796.3645208068978,564.2834216951619,7761.20337834282,2973.971383520696,762.6189152403264,727.3351015866072,23172.38758091189
5509.099211304875,288.13514331894464,232.30672748641408,3764.782663049754,28699.02117581713,3116.949827956812,739.6658766076384,8818.056830730908,2517.626981901806,584.0102225132707,1042.8143698664687,24967.060707460136
6198.409639576914,285.8566884345555,266.3765077820774,5506.379548305765,28677.24672506062,3414.877097349185,915.048331520115,9171.033950978484,3896.525370121437,574.6462999097793,575.703804052049,25109.45342654833
5573.053340853648,283.57823355016643,300.44628807774075,3745.686947677288,28798.83053285324,588.4810702138175,1090.4307864325915,9544.209367464651,4868.547216572928,674.5310074414666,2621.5000362387946,27611.59001379674
4936.058112502324,281.2997786657773,334.5160683734041,5073.361444841083,26781.754705769374,1485.1909203870052,990.6401697818368,9616.2101677324,4135.003690445753,529.6714547721496,7933.987367648123,27973.4200542229
5560.698412070196,279.0213237813883,316.2761182505705,9108.810926240592,26237.117375009017,4158.184220305781,890.849553131082,9951.840229324423,4779.529216355937,384.81190210283256,2854.372994196799,27967.830464660645
7024.569072192258,276.7428688969992,298.0361681277369,8429.765210253487,25477.25961617536,8610.878826229064,791.0589364803272,10466.772025796685,4999.748395669526,634.3384656959036,454.81928279262746,27416.981559610093
5548.004653927392,274.46441401261006,279.79621800490327,6949.441782618227,23433.38567215587,7050.431035050268,691.2683198295724,11404.184490791087,4861.677597290878,883.8650292889746,678.908476895082,26616.154702360745
6382.312537787538,272.185959128221,261.5562678820697,3105.57945317778,24789.4854736842,10449.26058197421,583.9901623163377,11752.854405207274,4707.130825672896,803.611311518199,213.86224538239563,28504.20876730312
7907.520113790416,269.9075042438319,243.31631775923609,6238.814745606732,27755.17948798025,8523.26869809934,476.7120048031028,12970.585411229518,4335.82846639486,801.6299588755537,286.0571397853095,30380.72042760013
4908.170315912031,267.6290493594428,225.0763676364025,5905.775697569286,28938.329632167784,7021.64340877547,369.433847289868,13465.595617721485,4731.899648132872,799.6486062329084,358.2520341882234,30695.87564836684
5031.740766374993,265.3505944750537,206.8364175135689,5305.014658792188,28293.298449279468,11194.19371460044,262.1556897766332,13014.999543987698,6189.569902666904,797.6672535902629,400.9533015202644,30229.72095107727
4761.197065864843,263.0721395906646,188.59646739073528,7132.255259032728,27815.03982722297,12281.151434210067,154.87753226339836,12609.113712311424,4523.101534345653,795.6859009476176,356.2069565418589,28351.54959750877
4172.931808692781,260.79368470627554,170.3565172679017,4113.51462377369,27863.97949432205,8138.682829549263,220.6784510588245,9795.600229184529,7925.305530388087,793.7045483049723,311.46061156345337,27513.16073427406
3786.607480317969,258.51522982188646,152.11656714506807,6964.874431746777,29426.4073201266,13328.196947824565,286.47936985425065,10566.205733374682,10165.946843260592,800.092570481717,266.7142665850479,27119.206118727
3530.8967557831534,256.23677493749733,129.88114099842025,5684.26430595904,27660.810341889843,12592.313026207696,352.2802886496768,6373.123490879492,10728.564714350192,806.4805926584618,380.9051452577784,25688.710415667032
1484.703195928398,253.95832005310825,107.64571485177242,5869.165529272454,28557.80860307737,13606.343613550262,418.0812074451029,7868.742041775166,10199.314872578452,812.8686148352065,495.0960239305088,24561.69594327721
743.1438084247221,251.6798651687192,85.41028870512459,,30694.02915715042,13365.652179373816,483.882126240529,8763.562257438467,7145.520721403024,819.2566370119513,609.2869026032392,23603.099460875896
1247.8673647467506,249.40141028433007,63.17486255847676,,33555.508190757595,5940.260730809718,549.6830450359553,4484.117378035504,6754.531599600376,825.644659188696,723.4777812759697,25497.799076586984
1547.191313315842,247.12295539994096,40.939436411828936,,34349.1448845528,10500.14637707494,726.7358796414098,7635.14280547522,7395.230813166009,832.0326813654408,1295.715600733049,24966.36427956622
933.316762948143,244.84450051555189,18.7040102651811,,31863.64599806494,6049.989936355266,903.7887142468644,9959.595671009944,6277.490557539692,838.4207035421855,1867.9534201901288,22762.27573178921
1246.2298102677532,242.5660456311628,99.34903988979411,,32543.516944239447,4277.655009464882,911.0988838615394,9898.618718791022,5467.716230749361,844.8087257189302,756.1877941358218,23166.16464177875
2274.5143437665984,240.2875907467737,179.99406951440716,,33622.965971787795,8150.563429604115,918.4090534762146,7614.003118596682,6342.725280981354,851.196747895675,657.9217459321725,22627.66970790408
1366.7495344795257,238.00913586238465,260.6390991390202,,32368.313495145216,12398.453971765995,925.7192230908896,8481.675723581986,6007.680695576289,857.5847700724197,559.6556977285231,21927.020076152618
1093.8386169815,235.73068097799552,486.8846372602036,,33390.80750835475,10253.548382877025,7124.576132655191,8695.388419731462,5814.4881666402935,863.9727922491645,900.6107927401271,20717.55553341176
739.4933197805103,233.45222609360644,545.5744016759799,,31381.43205113495,8820.813228382063,4983.815028670306,9222.858113947108,4580.368887982713,870.3608144259092,688.4241570427348,19618.752545969888
1498.614890490549,231.17377120921736,604.2641660917561,,33263.49870323325,10702.944014615792,3613.8645381364254,10606.910191474237,2401.3037896109686,876.748836602654,798.4182675765879,20735.85963397708
1619.6688396088875,228.89531632482823,662.9539305075325,,34116.44653110872,7747.672578910392,3496.771208148362,8950.90032007954,1732.2315780518493,883.1368587793987,1010.497323103827,21277.606361148803
2359.877045525889,226.61686144043915,721.6436949233088,,32907.14081502676,8856.223042584237,3379.6778781602984,7262.775815072361,1494.8709576414951,889.5248809561435,1202.8010018286484,21964.08203522287
2817.825358321555,224.33840655605007,780.333459339085,,34462.89834720812,7227.24555761045,3262.584548172235,5923.200429666381,3531.6094036572053,895.9129031328882,1043.7081488615484,22829.40248166824
3339.409122883867,222.059951671661,839.0232237548613,,34940.07824833826,9525.842545412976,3145.4912181841714,6286.778800785025,4810.8485945828725,356.40272165066307,1764.2651416382969,20633.507945087767
2570.5484939988974,219.7814967872719,830.3709351849932,,35244.42170755537,9781.41236478659,3028.3978881961084,3981.7149584067415,4946.529038629006,439.2642676754232,2499.55128773146,21095.84213938851
2091.1245060971382,217.5030419028828,1719.5483505851182,,34463.20942338366,11557.888782991467,2911.304558208045,3588.0583133499936,5125.657570497662,522.1258137001832,873.0207042218415,21382.04553731939
2354.300008495094,215.2245870184937,1169.548267494762,,35211.903002535946,12098.640020680012,2794.2112282199814,4132.201404820437,5856.982615647754,604.9873597249434,942.4142984908495,21346.038862514983
3218.3093698400094,212.9461321341046,828.9474169089376,,37807.44213035312,12862.918898912489,2677.117898231918,4950.28096071324,6678.008410446935,687.8489057497036,1205.1168740001942,22650.28820765864
4414.170501917659,210.66767724971552,1469.0653797568032,,36573.52606326056,11807.585861216508,2560.0245682438544,4725.970566984099,833.8010674015715,770.7104517744636,957.6379274026276,24230.63734716856
5032.389066834956,208.3892223653264,838.25023710107,,39955.28126380792,12483.583169907588,2442.931238255791,3717.040318586819,1538.2208619050778,853.5719977992237,991.9866128128948,21712.84504319966
4416.530944078168,206.1107674809373,193.15330698696303,,41267.13902986249,13882.94921621483,2325.8379082677275,8897.553037211972,1705.9820749351384,936.433543823984,940.0075318847184,22140.93371856752
4895.725396710889,203.83231259654823,327.10708975187526,,41387.77904599376,12252.50931074937,2208.744578279664,15175.842723222984,625.3928045636599,1019.295089848744,296.5168629268831,21727.77922775358
3835.688187274873,201.5538577121592,461.0608725167875,,41705.92880778463,12969.031508944685,2091.6512482916005,16716.609008408373,1354.311980305867,1102.1566358735042,954.9066027628044,21668.211095750383
4609.782870157769,199.27540282777008,595.0146552816998,,41513.06713542135,11786.38978143859,1974.5579183035368,18488.04719190212,1367.303974981423,990.5314041700838,827.5780506997512,21854.14280496949
4057.421394186214,196.99694794338097,397.0196972443559,,42591.99479221418,11042.054694666203,1857.4645883154733,19647.117863442465,1140.402398278783,878.9061724666632,694.62820270991,22101.51233943053
2405.5417414794533,194.7184930589919,305.7813499634009,,41432.94817895536,11355.37480975419,1740.3712583274105,19570.377933754884,1553.618238178221,1824.4619490331927,848.5971364552204,21177.57470698664
2458.960638155886,192.4400381746028,214.54300268244592,,41533.27964716969,13689.457340596084,1623.2779283393468,21246.68229936147,1660.3208153847856,2770.017725599724,774.6874724687369,21329.481977769643
4620.923061467264,190.1615832902137,203.2971224587304,,40423.11770150838,14733.354982827232,1506.1845983512835,22170.246824065805,4373.6741728208335,3715.5735021662535,731.4587097533945,20538.07763935077
6288.873765627674,187.8831284058246,337.1574854574639,,41287.55315782227,15380.734593315105,1389.09126836322,22705.6966330038,6640.714726593817,855.4760838270115,688.2299470380522,21187.08623407192
5799.439304794904,185.6046735214356,316.86460518762226,,38071.27851162868,13961.78780171078,1271.9979383751563,21785.148097270307,8743.098602898175,328.1856943865774,887.5351485997611,20943.518938325527
4395.326277991203,183.3262186370464,296.5717249177806,,39588.791885456674,13924.36719495719,1154.904608387093,21057.45028392564,8281.817618131903,171.37143869385002,640.4038803755018,19945.7040296902
4750.792438109667,181.0477637526573,276.27884464793897,,43635.80743838711,16987.724218093488,1037.8112783990296,19398.202086791447,5071.057780187482,452.50331490498496,1022.8444749814118,20404.35916660948
3965.3222542436574,178.76930886826824,384.9027575282512,,41781.881665023175,20131.35778033861,920.717948410966,16784.97045335499,2196.690221674417,116.27080458997436,768.9777174925161,22882.83716238002
4148.462908114281,176.49085398387916,493.5266704085634,,5456.276833152805,23685.569331134942,803.6246184229026,19272.94207198268,5366.096952161785,625.2310852796747,926.862859327096,20255.173073810056
1277.523999774564,174.21239909949006,602.1505832888756,,,25344.627857398104,686.5312884348389,18204.805074759795,1888.1572418630817,621.5493463917406,640.6944123371142,20475.439614572384
512.2459272654103,371.1858494720864,710.7744961691878,,,24868.0794921924,730.8589592964768,24608.53634391936,876.0995491381102,2091.082439790455,741.3879079132597,19703.457313629
753.257353100519,568.1592998446827,819.3984090495,,,26792.24993053028,775.1866301581147,33331.46762610372,521.0882650760809,1529.4344444924732,820.3285439383418,20923.481573342426
304.1067904536168,3620.0865017289298,928.0223219298122,,,25047.56269340392,819.5143010197526,38509.35968904183,411.0692965472519,544.2789634002035,912.6108754556896,22284.90929553001
256.1637171810247,2008.457306566172,1201.8842747952067,,,26598.18497961844,863.8419718813905,40437.7378473376,301.0503280184229,575.8778863613362,969.0806829155146,22543.745860215862
1012.539742429896,396.8281114034135,962.1075272887538,,,25598.93584858558,908.1696427430284,41542.2483691001,2604.5174524276085,288.8917444303315,1566.7381976577965,27330.84157412648
948.1703749854242,371.1050057217624,722.330779782301,,,25400.525803612803,933.7891701556748,41224.11585031266,3640.1568729932505,312.7678330521284,678.2289952516038,19624.18980289377
1229.847291333359,345.3819000401113,482.55403227584816,,,22604.761606130687,959.4086975683211,36862.60189134782,3905.221356082137,336.6439216739253,748.5442405095373,18183.06964568964
1474.916384070636,319.65879435846017,242.7772847693952,,,20278.08939890541,985.0282249809676,32679.76111188697,3603.1980475682985,231.1036563968645,688.0660724087477,15540.668110155368
1359.9839668172565,293.9356886768091,213.33928377117988,,,17910.74210941579,1010.6477523936142,34379.515674453585,1990.8700660766388,467.5123741677861,780.0889436468126,14814.74494583015
2104.6556986832784,268.212582995158,639.2760358405436,,,18954.009334966573,1036.2672798062606,37667.39592591981,1921.4697759787948,1021.0369630919342,1147.9311913176678,16340.6654047502
1358.1528301336343,242.48947731350685,270.68112235617764,,,20082.29080558292,1061.886807218907,40427.57544795384,2864.488025808452,2682.829353499771,948.7982662294446,15751.154168822044
