Amplitude_Central_moment_6th_order,Amplitude_Central_moment_6th_order.1,Amplitude_Central_moment_6th_order.2,Amplitude_Central_moment_6th_order.3,Amplitude_Central_moment_6th_order.4,Amplitude_Central_moment_6th_order.5,Amplitude_Central_moment_6th_order.6,Amplitude_Central_moment_6th_order.7,Amplitude_Central_moment_6th_order.8,Amplitude_Central_moment_6th_order.9,Amplitude_Central_moment_6th_order.10,Amplitude_Central_moment_6th_order
5884465.411874795,12860711.920589598,9580490.974272631,9035610.297611205,6409191.009202142,6371091.116626102,7302710.798380151,5183328.802118015,8261182.903776644,11430579.37726436,4557189.53961822,8793613.867059106
9195950.588186383,9739735.95610414,5867279.347294316,8593967.79884396,319145.10404093587,39188577.00843326,4796715.2934531085,6155958.511216561,156944.25175200065,50681.99366985732,3835880.9380698176,7517344.170192642
5112561.901426155,17596.287801000028,2154067.720316,7226295.326889971,941480.1494009992,37800874.631775625,152929.70141,1039884.8168666176,19600.275261999923,64004.83823691025,1838.265625,2557153.078643527
18322980.768353105,17874.846682980493,1806605.00842682,227216.22887602888,220103.99673599927,36413172.25511799,2748107.051786314,481688.85702982417,228897.4090673884,77327.68280396317,9.29411439062511,3708462.980326371
3453650.571796357,18153.40556496096,1459142.2965376396,2186853.5109585,496981.2909609996,22393164.160884183,1873155.8621964776,220421.1289395592,341274.0306184998,90650.5273710161,1.3400956406250326,15310455.85382585
3760388.535801829,18431.964446941427,0.3771495156250037,30859.4788068593,2139306.586910509,8373156.066650378,998204.6726066408,2245.2599067175497,3061415.5335225165,49981.22924921592,2775882.0179992705,12631660.29528571
2564573.902572464,18710.52332892189,494010.6448244612,583379.5739265337,3781631.88286002,113.37990400000088,123253.48301680364,368056.9575640987,1043607.9706867356,46658.25815926691,5551762.6959029,2717185.036492669
2126315.130660016,18989.08221090236,988020.9124994068,2590506.41003171,5423957.178809529,10456468.885532616,16.777216000000088,6698899.733543208,762035.3058456258,43335.2870693179,1.3400956406249782,1570678.989152779
2472205.3163900613,19267.641092882823,1482031.1801743524,7644855.814779077,2714925.069995585,5246206.970025673,563355.617295284,100423.7454669526,480462.6410045161,40012.3159793689,386623.067741813,181870.9771536264
2804758.6308045764,19546.19997486329,0.0754188906250039,2361257.0893988,5892.961181640625,35945.05451872923,1126694.457374568,24458.735444168626,8837164.744408745,36689.34488941988,291808.89768386,994166.560944047
2948973.569577669,19824.75885684376,422935.4619411282,12186399.27124996,28.57202515922896,2471150.6086506844,1690033.297453852,114697.21300808169,17193866.847812973,33366.37379947088,1031111.3289204095,2110661.488698049
6945423.927915258,20103.317738824226,845870.8484633657,1005378.0221466208,840345.9121412103,45004.36746969185,2253372.137533136,176837.82099573448,4158.738531824956,30043.40270952187,185706.9496894361,2270393.26093813
1901460.655704452,20381.87662080469,4.82650583264742,3118.410440227693,106.89371859754628,61073.386113786,5806299.85275611,70355.0195745135,1409300.49419036,26720.43161957286,171475.39112422353,2587022.6197873675
97240.04207217704,20660.43550278516,453.4315926666645,8339073.638607787,35930.310381798874,29593.834377346524,4705300.417337278,60233.4088160401,858109.6562482524,23397.46052962385,250091.69391765737,2631804.8790049264
583188.0600966108,20938.994384765625,21629.531803509588,5141796.433430258,23953.56539416279,3194.547416711465,3604300.981918445,3180.282119508471,2693915.788085223,20074.48943967484,700228.2680721928,1166712.7148086664
133113.1149238787,19035.451957117897,20176.92539281776,1944519.2282527285,11976.82040652671,173718.5139546173,2503301.5464996123,562205.7339804921,66499.82086760951,16751.518349725833,1520419.3212430698,1857465.645719292
109109.91269905384,17131.90952947017,18724.31898212592,29712090.187354542,0.075418890624999,344242.4804925231,1402302.1110807797,12306.864634266196,273690.16166924563,13428.547259776824,617807.2607887146,1370355.4679020855
104731.5199994114,15228.367101822443,17271.712571434084,6225685.720250773,0.0538681099822807,791893.0883191165,301302.6756619477,3414.384967701096,480880.5024708818,10105.576169827822,1157398.1034804943,1691164.34520568
222767.32071704595,13324.824674174715,15819.106160742249,3155360.6581626367,0.0323173293395624,1590142.0633162474,3730868.603011232,4409.4960291992,68561.96715504886,6782.605079878813,2398552.558361416,1654569.9318364658
79977.54582844688,11421.28224652699,14366.499750050414,85035.59607450018,0.0107665486968442,2388391.0383133786,7160434.530360515,3320.863197031468,628611.2120979993,3459.633989929804,332726.54956187314,2393095.9266318013
52892.60325150851,9517.73981887926,12913.89333935858,888021.9954939195,2.256906288128021,0.000729,701379.1874030269,5796.82410931223,10.862465215363478,136.6628999807949,1498.4174503210925,2372546.6621947894
10354.72394349476,7614.197391231535,11461.286928666745,10016069.246038225,1373.667601956907,1480.296820277089,3026767.2846658537,41057.60511668107,3519662.470612625,30344.376707782987,334509.2199912993,1673865.5828057723
48562.34015379559,5710.654963583807,10315.640916700071,36675731.04742365,2745.078297625686,15382.916340016613,5352155.38192868,38079.34662535405,2658759.0942302914,60552.09051558518,765223.9612551572,2180174.408270645
685729.6852683845,3807.112535936081,9169.994904733396,85.76612100000034,4116.488993294465,1070941.122014358,3931625.420370127,45441.32187723176,12048.366905814875,55506.104817953084,26756.492413345262,2242204.673324056
190954.86321632093,1903.570108288353,8024.348892766721,3359888.2159510106,5487.899688963244,11.390625,2511095.4588115728,17502.093826348282,27990207.44999363,50460.11912032098,154058.2560847684,3015053.796656765
194680.2425106099,0.0276806406249991,6878.702880800047,31904989.830504403,551988.2668961538,113.37990400000088,744236.5401195504,141910.34916398145,1295548.515888075,45414.13342268889,30047.395297456696,2913148.109394376
68814.10307572257,4412.961507515606,5733.056868833372,9462746.942622917,148.0358889999989,10919.085314171858,923278.0721273042,649649.9574544145,1275579.5016314622,40368.147725056784,91711.48016829517,5128756.846215512
246202.00334036537,6184.315772593726,4587.410856866698,25671890.64178728,54.98037126562428,21724.790724343715,113.37990399999867,36424.31821996615,157790.13018248597,35322.16202742469,375271.7368569369,5296957.618193024
50651.75241583872,7955.670037671847,3441.7648449000235,2168650.593388215,506410.0920813638,32530.49613451557,659.0708381406288,21578.94920558512,2253097.6982525066,30276.1763297926,1677100.0357329494,6646100.425047747
166371.36669210845,9727.024302749967,2296.118832933349,9575526.201244606,4302416.237284872,649331.3430641297,434016.7827200248,12139.28730086028,632733.3048787982,25230.19063216049,0.015625,6118443.651060563
119991.69094161072,11498.378567828087,1150.4728209666755,13555068.363904493,150210.19959793237,2886919.277145373,1073.7418240000056,24538.92222513632,4435.750703437586,20184.2049345284,9354265.27525528,6968817.472584833
214080.2779858756,13269.732832906207,4.826808999999937,10397257.634870533,34430.52854945676,218381.433865904,67325.220606548,246498.26634232767,1052.2485774828665,15138.2192368963,480825.5042492232,7931731.132068464
226440.34661678327,15041.087097984328,8316175.235854018,16263336.44641962,28.722900390625,555367.2137262243,44883.5397305372,2315.8754762555827,1707360.1577933547,10092.233539264198,13333222.19932628,4908057.842297762
177905.83522063127,16812.441363062448,7392155.962043682,724599.7939276497,1540423.0948202568,662.5690955448473,22441.858854526414,647159.0206701414,111269.7142504942,5046.247841632103,29817185.242910195,4473830.1954204
165677.95171874764,18583.795628140568,6468136.688233347,6905733.824511922,2128706.206030374,194902.63795740512,0.177978515625,148244.5303427143,1593079.8324393332,0.2621439999999944,12641087.416360982,5641451.230511598
39753.99265203647,20355.149893218688,5544117.414423011,644678.9130812798,64553.7336086474,12891180.071977954,4913811.75596994,135426.98354887083,3645265.721434303,0.396792500000001,224829.8539244368,5668250.580707706
108746.02859088576,22126.50415829681,4620098.140612677,578117.9897199026,29785.80874345473,312612.9672346455,9827623.333961364,280451.94250919047,1030825.2292963092,0.5314410000000076,218340.39180306223,4734231.210434227
58580.89576514101,23897.85842337493,3696078.866802341,2021578.2765300807,352.12756169628926,3480654.0222158507,8238528.219910535,218933.4377548782,825891.2394722996,39066.27524146418,119476.26025562172,4796505.546829109
