RMS_Crest_factor,RMS_Crest_factor.1,RMS_Crest_factor.2,RMS_Crest_factor.3,RMS_Crest_factor.4,RMS_Crest_factor.5,RMS_Crest_factor.6,RMS_Crest_factor.7,RMS_Crest_factor.8,RMS_Crest_factor.9,RMS_Crest_factor.10,RMS_Crest_factor
1.4114512013231424,1.0886644276129191,1.0795892860887075,1.2167100738482095,1.110905527830286,1.076912014027751,1.1239298294618003,1.89733005541747,1.2669285639436296,1.2186828116454795,1.1512351674252643,1.339037525663742
1.1789572866465907,1.093296249885838,1.060128776175678,1.258700808626192,2.3941366625936724,1.453856644367389,1.0536934890659622,1.865003825335384,1.196730844695431,1.1835742992502427,1.3059103441577924,1.3393436878915232
1.3847503103028722,1.097928072158757,1.0406682662626483,1.330527239555907,1.1729701502954086,1.1482659523740306,1.2163009558902835,1.860656192945442,1.0565972197566205,1.148465786855006,1.291563516942417,1.361873508547408
1.5471972996111056,1.102559894431676,1.0212077563496187,1.2461576982535665,1.467858246239412,1.178715910155757,1.154215012544918,1.834005106037106,1.4147971248415092,1.1133572744597695,2.2602159409284264,1.3403075265982796
1.6674842129521874,1.107191716704595,1.1059185609675033,1.6422847077438414,1.3804405291425588,1.2537490424885906,1.2209031330447695,2.349473741073156,1.934469785660333,1.078248762064533,1.6005550237765278,1.286008507141953
1.4729384345153236,1.1118235389775142,1.114483959576116,1.4743146360600716,1.3623946189378084,1.0764098665300017,1.2875912535446212,2.709940517356222,1.4850174179920248,1.0431402496692963,1.341649490647267,1.2725725915667483
1.3357800426450042,1.116455361250433,1.1230493581847285,1.386676960811935,1.1017169550923496,1.1664766041046415,1.3542793740444727,2.336680881334792,1.3524387040556731,1.0080317372740597,1.4012476247384449,1.3050034335958989
1.4606481272369538,1.121087183523352,1.1316147567933412,1.3225957560011004,1.1737896245671116,1.2400121806721571,1.345500793316222,1.5199865124836354,1.267273014928205,1.1808979223795424,1.1661904407891064,1.3389807496965298
1.4538036498486244,1.1257190057962712,1.140180155401954,1.3325517593964396,1.2301462415510438,1.1032843997530777,1.336722212587971,1.956580806795523,1.9980961723183013,1.353764107485025,1.2759922830059407,1.405779305104519
1.4064852212473695,1.13035082806919,1.1487455540105664,1.405127889102308,1.2207853445257004,1.2891149242047193,1.3246837414604122,1.9184955572379028,1.3729228693533653,1.3502255896843651,1.1138411855575003,1.4743077052584537
1.3927752645742928,1.134982650342109,1.1573109526191792,1.356095707676933,1.3138144778362209,1.3861548989871983,1.3126452703328535,2.57489241034135,1.5583941309970064,1.3466870718837054,1.3606024720508625,1.4959579403199124
1.4740539897989782,1.139614472615028,1.165876351227792,1.3518710559958322,1.3192870028854011,1.4830198358331304,1.300606799205295,2.5137900169717766,1.226568720828609,1.3431485540830457,1.162250184959145,1.5206086923563689
1.4361149137549605,1.144246294887947,1.1744417498364044,1.3633605065753234,1.4222459493545767,1.500892403084223,1.2885683280777362,2.8974065004299856,1.7358130489203287,1.339610036282386,1.1403299190752412,1.503434867511397
1.4445642979717437,1.1488781171608662,1.183007148445017,1.2489701915972742,1.5040094955624288,1.2681496120174598,1.2765298569501775,2.154611180017463,1.6419126327338025,1.336071518481726,1.389727386039669,1.5474608309046909
1.3812142438418138,1.153509939433785,1.1775741676185785,1.272564188604559,1.3272568957471538,1.5721476702872774,1.2644913858226188,3.083449276995491,3.1182983228091827,1.3325330006810665,2.2538432027178934,1.5425760737402492
1.3080647325454329,1.158141761706704,1.17214118679214,1.2662785973136073,1.356297451157244,1.3946664265501825,1.2127154988269562,2.4077958517958327,2.773715652341844,1.3289944828804066,1.658125347505552,1.5875764989540004
1.3078019073412124,1.1627735839796232,1.166708205965701,1.196249213929745,1.3833461285209745,1.6584141633234848,1.1609396118312936,1.90521022659706,1.4791813033322203,1.3254559650797468,1.3299044053235702,1.6606787824195768
1.4046866841944543,1.167405406252542,1.1612752251392624,1.1439195352757543,1.448565299485095,1.690249770375268,1.109163724835631,1.5302694429314323,1.696613208905054,1.3219174472790869,1.143559331403199,1.625370180530466
1.3389063597651782,1.1642315504452203,1.1558422443128238,1.178908730593884,1.6426122896164297,1.2326411067809238,1.0573878378399684,1.2418627849174346,2.3295115811892604,1.3183789294784272,1.695048946468634,1.658448744695359
1.2936662129379766,1.1610576946378988,1.1504092634863852,1.1456986071704427,1.4836984133338615,1.5803286717513234,1.064594664340491,1.5638648339196697,1.6081997564874642,1.0064722874498642,1.2811031484175752,1.753264775992182
1.38469876607059,1.157883838830577,1.1449762826599463,1.136913630651786,1.5040725045139944,1.50492309390044,1.0718014908410138,1.301440922410967,3.1102629166531286,1.0546656138557065,1.6851012600436404,1.644674050604458
1.3650051174470808,1.1547099830232552,1.1395433018335075,1.239107517862594,1.4282723345352335,1.2504285626785796,1.0790083173415368,1.326141144194693,2.6882846357222503,1.063265923224043,1.963618791250228,1.6438401541214416
1.3090654881101598,1.1515361272159337,1.134110321007069,1.2395799943324588,1.536719300200291,1.458064947041085,1.0862151438420595,1.1430959781164,1.2167329830046625,1.1640884936456972,1.9459930228593767,1.7960265502974924
1.332640581635176,1.148362271408612,1.1286773401806305,1.2585062630241215,1.5231217922072555,1.5079348767125622,1.0934219703425825,1.092588024611015,1.3595569472835645,1.2649110640673518,2.051674040003623,1.744180280213527
1.3646320146766484,1.14518841560129,1.123244359354192,1.1783027613889896,1.4527013445858812,1.6227944836017345,1.100628796843105,1.2359440542382203,2.1415916997640867,1.2502639885859812,1.495737203334197,1.7279693176538071
1.2824509093697662,1.1420145597939684,1.117811378527753,1.3573843328322004,1.4261112055562346,1.6994496403289798,1.1078356233436275,1.2342555329687712,1.7260491226359704,1.2356169131046106,1.6019516800396685,1.6799788241364966
1.284607101847297,1.1388407039866466,1.1123783977013144,1.600465957412548,1.4155519357881952,1.907300945688765,1.1150424498441505,1.214335941605064,1.6603544882242314,1.22096983762324,2.597569869831025,1.6413669098768784
1.3001319663192996,1.135666848179325,1.1069454168748758,1.4713355331269968,1.5539993615592704,1.6858023323172024,1.1222492763446734,1.1944163502413565,1.531863415326726,1.2063227621418693,1.6907410940596068,1.5804140870191568
1.241701770589442,1.1324929923720033,1.1015124360484372,1.340295212720337,1.4208310137302116,1.504050265201842,1.1294561028451962,1.1972712547093254,2.4442054508395445,1.1916756866604987,1.2835291807781168,1.6790687373444426
1.2715828433083525,1.1339141712287517,1.0960794552219983,1.3125608299760514,1.6312025404939712,1.6160606027505258,1.1366629293457189,1.2596484163767463,1.3158226805456217,1.1770286111791282,1.5122989613450284,1.7970998286834383
1.270723734266047,1.1353353500855003,1.0906464743955595,1.3881142919815834,1.447365871676482,1.6033942813829845,1.1543690664023671,1.3100921995585832,1.30007292134056,1.1623815356977576,1.2471610593397224,1.7872099742847023
1.2736102862988503,1.1367565289422488,1.0852134935691211,1.3613823167780956,1.4519069925309516,1.4887237207397617,1.1720752034590154,1.1383681788163746,1.4511237961167316,1.147734460216387,1.2719011296448404,1.683276687886328
1.2549864146250262,1.1381777077989972,1.0818424242491873,1.3451792110828429,1.483516414577025,1.4950901949888078,1.1897813405156636,1.1738249445936568,1.529280033126302,1.1330873847350162,1.293887047452872,1.769390159163537
1.2563842790757174,1.1395988866557458,1.0784713549292535,1.3085438354299344,1.5582393033158413,1.465333099896294,1.207487477572312,1.5283568869662352,1.325894218326694,1.1184403092536457,1.353992326732833,1.593605406680063
1.3615319131264607,1.1410200655124942,1.0751002856093197,1.4166586665200724,1.4162533812627935,1.3783398702533285,1.2251936146289604,1.326390789882531,1.0676279639986552,1.1037932337722751,1.5436820383631769,1.5670443647357533
1.4027753925069866,1.1424412443692429,1.071729216289386,1.3746609007797497,1.658048176324252,1.4530389123739729,1.2428997516856086,1.2011688170971973,1.7454354575428526,1.165301474069294,1.4372456400093656,1.5852637318501568
1.4162753653056497,1.1438624232259913,1.0683581469694523,1.3850820997564697,1.4857085762908104,1.56126923580847,1.2307915082164405,1.0033277593057095,1.6586750215997956,1.088785006583092,1.4200012952161376,1.6682412140681564
1.463157800069378,1.1452836020827395,1.0649870776495185,1.4486581854281984,1.5335924679670765,1.5739565352703004,1.0111801061633836,1.1668905980836224,1.2315693404827248,1.01226853909689,1.2346819304555088,1.6676939780944289
1.276012413169838,1.146704780939488,1.0616160083295847,1.4231841861245889,1.6001595000311413,1.5408902389413697,1.4844784372412043,1.179156392859103,1.6454497330283735,1.0552596421475215,1.192637403820512,1.721946620174882
1.2943227046602677,1.1481259597962368,1.0582449390096509,1.234642268743092,1.703271666297606,1.3918587056714,1.0793058256670225,1.215101580079686,1.3921840382550104,1.0982507451981531,1.3070618990467069,1.7187982228055405
1.3721939899151423,1.1495471386529852,1.054873869689717,1.270719194438534,1.4699324018418956,1.454401681210439,1.0610814504464674,1.12240933310937,1.1389183434816472,1.1412418482487845,1.315799608784446,1.757854927932595
1.3636351863101337,1.1509683175097336,1.0697881577565482,2.2300029686454423,1.5254316746551684,1.87769982030072,1.0428570752259123,1.1417013568650871,1.233219004046761,1.184232951299416,1.3940758724336233,1.6677905021090955
1.3162967706278503,1.1523894963664822,1.1097485945718772,2.3098139408227274,1.6164488649749371,1.373027091752411,1.1664965216161751,1.2070294676810345,1.577489541615661,1.1332781267254286,1.4463067125267466,1.582430783839599
1.6900367330525718,1.1538106752232309,1.149709031387206,1.5348632250741132,1.5921225857252423,1.246640062244564,1.1306503760948643,1.1324180630927234,1.5693549533071056,1.0823233021514411,1.4474175618972158,1.4409209632039848
1.447721225678278,1.155231854079979,1.139717522964463,1.6034449221032137,1.6990179501240186,1.305042968296122,1.094804230573554,1.1415233163788885,1.1632670729597765,1.0433421581324611,1.4802059578096043,1.6699636996063734
1.4890576383982423,1.1566530329367275,1.3712843880928411,1.986318073666992,1.6999415235171986,1.391693858899531,1.058958085052243,1.1117874378778163,1.8780418368377083,1.3544454615348471,1.426918865566503,1.5804868169538475
1.3695115340945572,1.158074211793476,1.1913371523319147,1.659407640807652,1.735323321196382,1.4842933889659855,1.0231119395309325,1.0739425098436834,1.4901743349241907,1.665548764937233,1.4410149038976137,1.425958491364261
1.40247732961087,1.1594953906502248,1.0733794853675838,1.7005790548827695,1.968286733221748,1.4262612284267702,1.0650809851163956,1.1871874532947126,1.378440425954892,1.976652068339619,1.3798757647001196,1.5197182832468106
1.4775623264833886,1.1609165695069732,1.058941021396086,1.2143040720768663,1.7273419875471814,1.25742355790233,1.1070500307018585,1.136659113424375,2.875800449960376,2.287755371742005,1.104359831252264,1.5676478881319065
1.5720987306690886,1.1623377483637216,1.044502557424588,1.1530361702041174,1.922514563031612,1.1089384937349098,1.0921995704943672,1.199077829017577,1.572033098441877,1.334738445660776,1.1540271316065327,1.6498347514551983
1.826606921200605,1.1637589272204705,1.0300640934530902,1.163737575657296,2.009433645476344,1.1304305445855396,1.2213554277638434,1.162666249851971,1.829410136847114,1.2476672887493832,1.3817364888639234,1.5567326831173036
1.584752737375077,1.165180106077219,1.0329177874475992,1.191692141589214,1.8443289174203008,1.2140079466484222,1.2355217701104717,1.33592534585213,2.434002163265437,1.1977132302556242,1.42600031758564,1.443790861038427
1.989301786877628,1.166601284933967,1.03221315096683,1.4689565746352329,1.895710962673779,1.282409592213945,1.176243646261415,1.7408619015413516,1.7295567595259145,1.147759171761865,1.3585740493421792,1.4405951504868857
1.716499661173526,1.1680224637907155,1.031508514486061,1.501465887938132,1.893773115514448,1.234834458978383,1.116965522412358,2.234151950544633,1.28217745388443,1.114753481075026,1.4703759568222168,1.405970850220878
1.5479283316678432,1.169443642647464,1.0308038780052915,1.132535179216788,1.947342178020574,1.4330723673438164,1.129577584027536,1.8551765130011888,1.791777963052234,1.081747790388187,1.4536794309980197,1.377446051002182
1.5225797059503323,1.1708648215042126,1.0300992415245225,1.5919229910843993,1.76346305361035,1.38535594129427,1.142189645642714,1.6365496432959497,1.485010753052567,1.0466391723597297,1.1868015459449388,1.515733060912775
1.747124557497146,1.1722860003609612,1.0293946050437537,1.6473616916720406,1.952236114139276,1.0872732260987794,1.154801707257892,1.9103843835141685,1.3386203521572426,1.4762256871931243,1.1926442312294427,1.4375474674905129
1.6062417964776092,1.1737071792177096,1.0286899685629842,1.3408841263235125,1.8684265811020149,1.1472192663927656,1.1192220104483712,1.884211791270292,1.3752205898241932,1.355505934250233,1.1668314048662756,1.4994780339988745
1.7433098508227518,1.175128358074458,1.0326887838746257,1.3613717201697555,1.926957411745949,1.4338112562234664,1.0836423136388509,1.6993955769211104,1.1925771744908344,1.2347861813073415,1.0931622158992376,1.4410635409630217
1.5390871110178086,1.176549536931207,1.0366875991862663,1.5156355334845837,2.101723598897925,1.4027836375604728,1.04806261682933,1.6932160879484708,1.2558892635869017,1.165189188522537,1.4169176927658549,1.5083526651112402
1.6700280565010448,1.177970715787955,1.0406864144979078,1.1291546635750898,1.6845268371429094,1.3579592643050071,1.012482920019809,1.6662206815153444,1.3377993886167787,1.0955921957377326,1.2405651490369485,1.5321034092635888
1.720518757868875,1.1793918946447035,1.0446852298095488,1.3668657829104447,1.7425999483660803,1.2188850613381443,1.0115672890966334,1.6938633162967374,1.5961230156139423,1.0467667792415003,1.3960825834735189,1.5414019517221504
1.7201999443743177,1.180813073501452,1.04868404512119,1.404874800535588,1.757373611278678,1.7064037663384723,1.0106516581734577,1.7050405277411056,1.3850090044080958,1.0958065063221931,1.2626916916506787,1.5675389370416746
1.5785575422499205,1.1822342523582006,1.052682860432831,1.4187414372527205,1.7274998266954844,1.3596013496591406,1.0097360272502822,1.6704833201558746,1.2890904505460272,1.144846233402886,1.1293007998278386,1.510261262175292
1.47383638280935,1.183655431214949,1.0566816757444724,1.72659580326166,1.868086155521712,1.400832484843462,1.0088203963271063,1.672864050600224,1.2932421065430446,1.1938859604835788,1.064309420588574,1.4545738886699269
1.4215882005782547,1.1850766100716976,1.0606804910561136,1.2211830207150247,1.7488825161754524,1.614375499420135,1.0079047654039308,1.663183017172862,1.6292605424661195,1.2429256875642718,1.1507365278609416,1.4993192983180774
1.4259573672742725,1.186497788928446,1.0646793063677549,1.19066665221038,1.7790991644447762,1.663702843616135,1.0086544248554108,1.753107118258152,1.329573605610347,1.2919654146449646,1.237163635133309,1.4904504798276663
1.442093207424607,1.1879189677851945,1.068678121679396,1.829871166464593,1.853968117911192,1.2972899322963845,1.0094040843068908,1.742987596767124,1.9114450391414723,1.292520457028454,1.3235907424056768,1.5128740848515545
1.6855236669184115,1.189340146641943,1.0604206705439985,1.99767022606241,1.7243155544005833,1.4709443232601247,1.0101537437583707,1.6327716307222424,1.6961819028932403,1.2930754994119436,1.288552403192385,1.515588413061494
1.4327827841180714,1.1907613254986915,1.052163219408601,1.967564803057192,1.6635521732204337,1.2961803446556766,1.0109034032098505,1.4906155332111295,1.4054827390490885,1.293630541795433,1.253514063979093,1.4583150904552384
1.2429706703833268,1.19218250435544,1.0439057682732034,,1.801844159766006,1.4228363190220217,1.0116530626613305,1.537412854970377,1.3563371923696108,1.2941855841789225,1.218475724765801,1.465670502096353
1.4491756212990303,1.1936036832121886,1.035648317137806,,1.79775737509254,1.3365198541499013,1.0124027221128105,1.5228996456377415,1.3615390438112696,1.294740626562412,1.183437385552509,1.5355634031878005
1.392730590704287,1.195024862068937,1.0273908660024085,,1.7777430145344946,1.3886426164217809,1.0501667212466277,1.6554796617783951,1.2386184238051592,1.2952956689459014,1.3586010424061508,1.5791381331730323
1.182346844916675,1.1964460409256854,1.019133414867011,,1.9370242161512368,1.3839845630477987,1.0879307203804451,1.789151835024919,1.2263453508992186,1.295850711329391,1.5337646992597922,1.6126044698232371
1.4132711400760871,1.197867219782434,1.0323483316166857,,1.837596931516715,1.8749708641512068,1.073478048306624,1.752710347958409,1.3008394365053493,1.2964057537128806,1.2044419097714212,1.6251843830158048
1.3988624619983625,1.1992883986391825,1.0455632483663606,,1.916729310985958,1.805314099571935,1.0590253762328028,1.727854547931478,1.302143103067208,1.29696079609637,1.2255811962826426,1.6321046257172769
1.303792114698228,1.2007095774959309,1.0587781651160353,,1.9944944720929103,1.6657777160335572,1.0445727041589816,1.8591056596532127,1.2778918277741464,1.2975158384798595,1.246720482793864,1.512598213597912
1.346875758563857,1.2021307563526795,1.1156645999044783,,1.9743423211226727,1.7558494411269416,1.2528374419654715,1.454946285698996,1.2886748059688509,1.298070880863349,1.2527303894485378,1.5394119438577087
1.2116293655386667,1.203551935209428,1.1045962451273506,,2.0215108480976234,2.0184577072982344,1.1120978017008485,1.553670478621471,1.33166619996439,1.2986259232468385,1.3426342266852378,1.689128526779209
1.2941166553693506,1.2049731140661764,1.093527890350223,,1.9289726545907204,2.260608737932309,1.1321247395039675,1.6119747164423135,1.2678084045918052,1.299180965630328,1.2465010027941532,1.655349820165139
1.5516748976639314,1.206394292922925,1.0824595355730953,,1.9920444584963293,2.00915772821754,1.1309049246564613,1.5344231723655315,1.2060336199902542,1.2997360080138174,1.338708548783668,1.70746806939175
1.7189649241934537,1.2078154717796734,1.0713911807959675,,1.9490347879689016,2.28676226777122,1.129685109808955,1.550227477876328,1.1828314065391077,1.3002910503973069,1.4158166989137368,1.6817143166499902
1.8211875584208184,1.2092366506364218,1.06032282601884,,1.990750953617103,1.904252148569524,1.128465294961449,1.56100255983429,1.37839765660102,1.3008460927807963,1.121236504140187,1.6298098751460384
2.048118224985464,1.2106578294931705,1.0492544712417122,,2.0121586910128686,2.017510559210254,1.127245480113943,1.5361108157439136,1.2336732927284542,1.386071570090878,1.131730494230985,1.7330776726572972
2.275174615539162,1.2120790083499189,1.1435574717138266,,1.9478919696216983,2.8529197869626617,1.1260256652664369,1.6318037243500745,1.2292047113792135,1.351470768761991,1.2148288392900757,1.5646006706864792
1.892294472449537,1.2135001872066673,1.1680980929207485,,1.924210054952958,2.916391816285101,1.1248058504189309,1.5469775242227113,1.2179331122081534,1.316869967433104,1.1832811739061506,1.5954682229534096
1.250898846113869,1.214921366063416,1.1969807499336038,,1.9326925293399595,2.681365370022494,1.123586035571425,1.6760241582691522,1.4271972482484292,1.2822691661042172,1.2008526165644986,1.5760175680308015
1.2731702980920545,1.2163425449201644,1.4247595488519178,,1.8648923369300927,2.448158409174217,1.1223662207239185,1.5477503081108674,1.1906377326796656,1.2476683647753302,1.4792648064249363,1.616198106027246
2.1607976418609867,1.2177637237769128,1.1935363795226803,,1.8589115660724007,2.106580076697379,1.1211464058764125,1.730598294536856,1.405429008826604,1.2130675634464432,1.4586359656239123,1.593328377863667
2.493356385424253,1.2191849026336614,1.4056957701686603,,1.8137895305353693,2.2801166108967816,1.1199265910289062,1.686028820874381,1.2221715829871524,1.1784667621175562,1.4082655524006171,1.5572664515877812
3.1363093885742472,1.2206060814904098,1.1446673706441397,,1.7556073568577046,1.594714160234801,1.1187067761814,1.3546948569008346,1.2109736764801498,1.1438659607886694,1.5967074328387314,1.5357434419591596
2.8106861511068844,1.2220272603471585,1.1059140299840744,,1.745650252240173,1.5218000357140062,1.117486961333894,1.6139878596712196,1.1056803973852103,1.1092651594597824,1.151660496792476,1.5539997155214813
2.1692661496258494,1.223448439203907,1.067160689324009,,1.6536176867226209,2.612747138818438,1.1162671464863878,1.7039503844322226,1.1611015399739395,1.0746643581308954,1.432141969876945,1.6268265967890216
1.9484142876883093,1.2248696180606553,1.028407348663944,,1.707624998497704,2.155043579333995,1.1150473316388818,1.7176958512638774,1.2231572032238138,1.117280847353966,1.2695685312042848,1.580859411340982
2.399401303558107,1.226290796917404,1.0290110060417303,,1.762391948775087,2.3832660503985257,1.1138275167913756,1.5924083838978442,1.1541591903578257,1.1598973365770364,1.229707133986755,1.6633606656090387
2.0899836174059687,1.2277119757741524,1.07221272359803,,1.8101712989857657,2.4675802642755778,1.1126077019438694,1.5983841013957234,1.2331389774952746,1.3645235581621888,1.3790991093653704,1.5396146476339847
2.0966310470843967,1.2291331546309008,1.1154144411543296,,1.7501926850076517,2.4456560368161018,1.1113878870963634,1.7188252806370328,1.198987887780172,1.5691497797473417,1.29776078491583,1.5912638784484994
2.2194669576403974,1.2305543334876494,1.1079163425510117,,1.910241264235093,2.592593939813868,1.1101680722488572,1.7023770650808066,1.5912009488564351,1.773776001332494,1.4808660600533408,1.6331212365973105
2.390785939371307,1.2319755123443978,1.283429620256536,,1.992252205956612,2.6803429737791715,1.1089482574013512,1.6782837860797055,1.9156019648910416,1.37350083546852,1.6639713351908518,1.599932914024352
2.3384771816520047,1.2333966912011465,1.2807885041562523,,1.841916721091315,2.8681692060240094,1.107728442553845,1.5652642968575905,1.631292404421626,1.330533427437482,1.3591736144583733,1.61321320609956
2.015634096075937,1.234817870057895,1.2781473880559686,,1.7843798501424029,2.4330025772006416,1.1065086277063387,1.6217406189639914,1.5829720613302694,1.1170735759397232,1.3742932886954742,1.6649084358967938
2.1033290473960147,1.236239048914643,1.275506271955685,,1.9300998559606908,2.934069763142252,1.1052888128588327,1.6166268893552358,1.3844902173507256,1.0857278862302744,1.2857815366741716,1.596447674842225
2.0491966231495766,1.2376602277713915,1.2554446559621066,,2.0536870503493705,2.9629119386157927,1.1040689980113263,1.6201611264474696,1.3819300497998612,1.278978796981422,1.355542406823165,1.5628684733308866
1.85079189711473,1.2390814066281404,1.2353830399685286,,1.9296845618292184,2.940855706468552,1.1028491831638203,1.6183422308985476,1.511867128695477,1.791452331077429,1.6723928438967373,1.6181477012626926
1.9762732192472643,1.2405025854848888,1.2153214239749504,,,2.901509191768953,1.1016293683163143,1.4238358747298805,1.082832124229658,1.4591958218528918,1.3692655015988784,1.6906610669213844
1.5691384563934525,1.2832457238547568,1.195259807981372,,,3.040907827467461,1.1528994030882689,1.4560215418091484,1.3112791210187775,1.116059374568359,1.2188311036134312,1.5730631821778325
