Duration_Clearance_factor,Duration_Clearance_factor.1,Duration_Clearance_factor.2,Duration_Clearance_factor.3,Duration_Clearance_factor.4,Duration_Clearance_factor.5,Duration_Clearance_factor.6,Duration_Clearance_factor.7,Duration_Clearance_factor.8,Duration_Clearance_factor.9,Duration_Clearance_factor.10,Duration_Clearance_factor
1.9122235832022847,1.1342172515448918,1.4184048641064586,2.976498414217772,1.5914565815466144,2.899882261094412,1.5511050683087528,3.616017720539997,1.9676640018836224,1.8845480352527144,1.8082719242319816,2.88747399471628
2.0020068839814296,1.155648489581018,1.3976783453741868,4.064932747301295,1.4430463149368926,2.693896113251353,1.5378389844121911,1.5002977057660611,2.1518531085847425,1.8945146853458408,3.176349269139516,3.431931897608725
2.310920434752465,1.1770797276171443,1.3769518266419152,3.9531605887481343,1.635665261902191,2.2667647790793604,1.5245729005156297,2.8866926901810737,1.234462879109167,1.904481335438968,2.6791603089417286,2.8591333973067408
2.018185058626605,1.1985109656532704,1.3562253079096434,4.162059865723272,1.521109580945622,1.8777234739170927,1.511306816619068,1.2333363301221365,1.6240482269165692,1.2404435148334676,2.57203257152893,2.803818578821004
2.5191222094985024,1.2199422036893963,1.3354987891773715,3.1540532424338688,1.4702330123407172,2.0363228613911724,1.429662328930006,1.0764073876715492,3.2084068479674204,1.1327704494220936,3.221173720885448,3.836457886176023
2.3900012058401034,1.2413734417255229,1.3147722704451,3.4909846911100044,1.912081005582989,2.2860345482977418,1.0006634049485872,1.1395469141786274,1.160293009050177,1.0250973840107198,3.3797163797669487,3.1786311538705645
2.9695122463785464,1.262804679761649,1.2940457517128283,3.082293337221993,2.5741684645773835,1.849437331255214,2.036246992312422,1.1620597707504945,3.1893767912326947,1.0370845568511766,4.233411213133193,3.872131255757748
2.3645275160684487,1.2842359177977754,1.2733192329805565,4.446673846619448,2.8615975703022545,2.119580923437285,1.037873364465284,1.2238170718227472,2.829409810381636,1.0490717296916334,1.97224355447088,3.645339685283731
2.971132932391708,1.3056671558339017,1.2525927142482849,3.96882327725439,2.215771751820607,1.9189877520632943,1.3595543848515694,1.0707550401093984,2.469442829530577,1.06105890253209,3.4103725174576627,4.2213381202631455
2.8608239868381187,1.3270983938700278,1.4684764916082331,2.4855794746303284,2.3099867466195225,3.672936238581718,1.6812354052378546,1.0622296762535592,3.7521806517976617,1.0730460753725468,3.113748888593168,3.4575990177610088
2.4694524137040568,1.348529631906154,2.124219313203549,2.1259541840399514,2.07828799235116,1.608628320429887,1.3226038308287564,1.0983408443949836,1.975123136368493,1.2480573595856113,2.2929463801125127,2.812953026591693
3.697906378149856,1.3699608699422805,2.779962134798865,2.815757933700867,1.9922535362085525,1.737370638197408,1.255346382893354,1.0410376746144778,1.5548839020619,1.423068643798676,2.975108664899124,3.155758990810364
2.991397500632344,1.3913921079784064,1.2223923726498227,2.783964846024616,1.8604804402200457,1.8032369888481845,1.1880889349579515,1.0328537103059003,1.8164974140134995,1.2376958693433286,2.733282498549519,2.9677307198012377
2.545624021897312,1.4128233460145323,1.0472738897251956,2.514535795181217,1.869655248408752,2.606334647017123,1.1208314870225489,1.2547778883247294,1.6674477231829845,1.88083294554834,4.010759015324291,2.68691356966488
2.4793084735419977,1.4342545840506589,2.3620041419462083,1.9193748671552333,1.6046212508273645,1.2141182687000038,1.0535740390871464,1.1715848753731524,1.2990221654291028,2.5239700217533505,2.0592288119694504,2.7244075717271232
2.7187044455515426,1.455685822086785,1.2719597671920315,2.07154455798521,10.228419125210648,1.334358786576096,1.1295952557131173,1.4000989088531868,1.6528218085815716,3.167107097958362,2.039874775720808,2.813615533995193
3.1803951562283705,1.477117060122911,1.2146888476026367,2.050011734869861,1.6992113970229614,1.6128621588330962,1.205616472339088,1.1522461429521995,2.236453662051625,3.810244174163373,1.89154685917424,2.593407468063788
3.2203301679175254,1.4985482981590377,1.1574179280132422,1.255416654256436,1.7342062583880882,1.8237660988464364,1.418552943379544,1.297705239194397,2.1424996259460847,1.85164399870522,1.7752011501447504,2.632051230613849
2.695825046670894,1.5199795361951636,1.1001470084238474,1.6119659336509349,2.4081228604008498,1.2457172335635365,1.6790457738926898,1.2847493969053316,2.301354374278948,1.287334692664811,1.4529971911497228,2.1501393438527883
2.773508948304383,1.54141077423129,1.173114040048158,1.717772209043855,1.6531516596743565,1.2391689561449624,1.4901860199662724,1.3980035509525155,2.779149583376941,1.186735966533273,1.4340054435055565,2.4481548046049824
2.452079094305425,1.5628420122674165,1.206675950925379,2.668456939221868,1.6567299404200255,1.0893513995320323,1.3490884375377612,1.9476603805476225,2.317334581998299,1.0861372404017349,1.502883256446088,2.5643229016836537
2.8911327032016096,1.5842732503035424,1.2402378618026004,1.6476251207996824,1.6576532943403652,1.0576075465686336,1.2079908551092498,1.4377858461000803,1.5403865012889555,1.07589791071374,1.6991905597515664,2.8805548690003486
2.630927616173562,1.6057044883396685,1.2737997726798218,1.2314384017778444,1.5728302368889826,2.3762071194264776,1.2411435992542867,1.5333748055825909,1.899463146444096,1.0656585810257453,3.9144445629080016,2.748040546517578
2.752632084637159,1.6271357263757948,1.307361683557043,1.2641574934594462,1.839499844938684,1.5856871898514848,1.2742963433993235,2.452619181085512,1.7926231123002594,1.2644467573490668,1.2597777280195217,2.598204439270265
3.171559526055612,1.648566964411921,1.340923594434264,1.38865809177738,1.7810188689311035,1.1926329977375296,1.3074490875443605,1.2605310493239965,1.235945777139115,1.3870056200554453,1.5455558530993565,2.815154447211036
2.524776061530143,1.6699982024480473,1.3744855053114855,1.8536376492295936,2.4281805370761425,1.1437662452100616,1.3016721261583897,1.2194528886271918,1.4148449987733789,1.1958945045779192,1.1275466771897136,2.87783560180564
2.348025810777081,1.6914294404841734,1.3653191727498173,2.2546403317797084,1.496316123733919,2.7811855734347053,1.2958951647724186,1.319399102938719,2.307356686033446,1.0047833891003932,1.1301451928667368,2.976151699850546
2.6354408576989687,1.7128606785202996,1.3561528401881489,1.7624032695230198,1.4516435147993163,1.7573766513316569,1.2901182033864476,1.4458206191206322,1.4126906885950248,1.248805880874929,3.33375971416342,2.932771072176359
2.4819363025670484,1.734291916556426,1.3469865076264806,1.6969304719612204,1.668814315856808,2.890551048994158,1.2843412420004765,1.488133537942145,1.5904453630568771,1.4928283726494649,1.856014034602784,2.885088639693668
2.47948377712425,1.7557231545925522,1.3378201750648122,2.2795109007798664,1.6701851855572594,2.719259968212448,1.4142665021590273,1.6151769877107145,3.7192839110901454,1.5720359440508749,1.1436701225122006,2.770783783012756
3.021113743912572,1.7771543926286784,1.328653842503144,3.0265964151541707,1.5982516646135063,1.7030571597360398,1.544191762317578,1.677763596659937,2.0155649073222803,1.5272020014603345,1.158944407885231,2.750002031614732
2.576883871265318,1.7985856306648045,1.3194875099414758,3.681177516745889,2.087594644566177,1.618962178080371,1.6741170224761288,1.7592268443981829,1.4855938086616536,1.482368058869794,1.1742186932582612,2.6426794145937973
2.4070924291460623,1.8200168687009308,1.3103211773798074,3.478007443965761,1.8771623059228928,1.48591365236518,1.80404228263468,1.8246178781224864,2.843038514138988,1.4375341162792536,1.662225543409273,2.63573596979369
3.05617255211089,1.841448106737057,1.3011548448181391,4.288986964529226,1.7555189300339995,2.4666497097980176,1.9339675427932304,2.217329038525558,2.2586990079528846,1.3927001736887137,1.483670201454335,2.559287553860952
4.218418329394264,1.8628793447731835,1.2919885122564707,3.866041801480487,1.973752641875296,1.864737228971268,1.7920743695304169,1.9039093899477624,2.153485874317557,1.347866231098173,1.3051148594993969,2.530112220424686
2.136914480934053,1.8843105828093087,1.2828221796948025,2.3502753647022168,1.7081487134695237,1.7539130432782897,1.6501811962676032,1.7819583800853809,1.861422063550552,1.346906028927012,1.126559517544459,2.570071453921404
1.928694301084456,1.9057418208454355,1.305966738929773,2.0299227483298656,1.7289805027820142,2.053105765163384,1.5082880230047897,1.7760780387231234,1.8816406329710147,1.3459458267558508,1.2771177105956784,2.767795478690968
3.174387421692934,1.9271730588815617,1.3291112981647444,7.168024756556067,1.8169581696480672,1.233334524431707,1.366394849741976,1.553322167546318,1.4239053706786773,1.3449856245846898,1.4276759036468976,2.5225151310166964
3.336503417692304,1.948604296917688,1.3522558573997152,,1.536387390272355,1.133105450635893,1.2245016764791623,1.5341825819169053,1.920282997777516,1.3440254224135286,1.578234096698117,2.366154057164617
6.294483588300036,1.9700355349538143,1.375400416634686,,1.5684254466299792,1.589764782167372,1.0826085032163488,1.7263672531759753,1.8392263925666184,1.3430652202423676,1.7287922897493364,2.7455070165526627
1.9365612622511927,1.9914667729899405,1.398544975869657,,1.6245443027127044,1.613195672784308,1.0414506400059365,1.537731311553985,1.9755927403361584,1.3421050180712064,1.6995943046357178,3.014954302892604
2.029214387463208,2.0128980110260666,1.421689535104628,,2.604985110853137,1.854954631208051,1.0002927767955243,1.4456720521004174,2.7001071473493017,1.3411448159000454,1.6703963195220992,2.855041518240676
2.1129450935108163,2.0343292490621927,1.3775911847912286,,1.9567231852900329,2.3167793870375424,1.1382565579944226,1.5177725673108655,3.2743419160749965,1.3401846137288844,1.177943025627327,1.999324876131946
2.589324006796988,2.05576048709832,1.333492834477829,,1.812066762115304,3.410194353171671,1.276220339193321,1.5326232913586153,2.624304187950221,1.3392244115577232,1.1399773613139836,2.471706874354596
2.1243415898818534,2.0771917251344454,1.2893944841644296,,1.7576991805064976,2.410624117121721,1.414184120392219,1.5484503299262191,2.64236137062834,1.3382642093865622,1.1020116970006406,2.979370504677349
2.7726919876915885,2.0986229631705715,1.6369724299341069,,1.76631084969957,2.7676944284460268,1.6009223361170026,1.477425333787151,2.0646359033734214,1.337304007215401,2.433031336029685,2.292817930463869
2.8016107252439544,2.120054201206698,1.58887092411521,,2.056917668277729,2.4750724406810654,1.0393272469710595,1.3392866501054177,3.125700033072864,1.33634380504424,1.3898264399914502,2.97453159251651
2.261168456167013,2.141485439242824,1.5407694182963128,,2.0095332987692265,2.591050752078785,1.3038020041025984,1.3901646888455597,2.6372868591464407,1.3353836028730788,1.4380109247457071,2.267573574731692
2.8815398941528523,2.1629166772789503,1.4926679124774158,,2.288909288096645,2.189900015957776,1.291728240196431,1.4146513089059978,5.118088530401784,1.3344234007019178,1.695745337759893,2.7072580487530327
3.761244425660792,2.1843479153150764,1.4445664066585189,,2.0818637432079283,1.95200136785604,1.2796544762902635,2.191304634759022,5.546067978144048,1.3334631985307566,1.4985815474870516,2.67757404794296
2.8856027402874367,2.2057791533512026,1.3964649008396215,,2.5041246020477206,2.2276534162240784,1.2675807123840963,2.7227901824076146,2.352948202797396,1.3325029963595956,1.4889272086061038,3.1026021592572466
2.943963321449909,2.227210391387329,1.3483633950207248,,1.6218330099697096,2.2910473734372045,1.2555069484779289,4.0061486668855455,1.930672195727619,1.590505357162167,2.3983717265846694,2.96327984495576
2.097196180859277,2.248641629423455,1.6147258210060995,,1.886345130972101,4.044857949481293,1.2434331845717617,4.785630535861867,1.4002456138303323,1.6232762223912975,2.376683335717148,2.2848283912963185
1.4593972868939171,2.2700728674595814,1.8647484441564284,,2.4225143488997984,2.7580130376457173,1.2313594206655942,3.946973542197662,1.9671898994796508,1.6560470876204283,1.5882877402585551,2.550473556837543
1.303436960552602,2.2915041054957075,3.035736182375341,,2.309695567215542,1.6501627576729825,1.2192856567594268,4.1358163471614064,1.511816232836651,1.6888179528495588,2.186729968904704,2.1614529950455683
1.2577864668701155,2.3129353435318336,1.444192289740896,,2.6155385641289928,2.2227136847334594,1.2072118928532596,3.678447603180605,1.8161746134043124,1.7215888180786894,2.003583255578676,2.4782865598052606
2.54118238151936,2.33436658156796,5.311819983558976,,2.3638368468628923,2.286454844691554,1.195138128947092,4.281184179631413,2.4908780297080533,1.75435968330782,2.0527214392965862,2.8077754989499266
2.3495926588404226,2.3557978196040863,2.7863772397170727,,2.482689947661054,4.212089517899036,1.1830643650409247,3.9055922925827193,8.823496532144551,1.7871305485369506,1.9011069011805863,1.6182124031769636
2.265488259393248,2.3772290576402124,2.3557959929560512,,2.501636903490489,2.8953332597901285,1.1709906011347573,2.1309504652305007,6.292510756566297,1.8199014137660807,2.1729425456433065,2.522425443535909
2.219033037582728,2.398660295676339,2.046436078218109,,2.4965587899237804,1.8709987707301563,1.15891683722859,1.7663650363110144,3.6649249544376894,1.852672278995212,1.0849074760454556,2.3117038329697928
2.2587923431093224,2.4200915337124647,1.7370761634801672,,2.6577799095901256,2.497046867580283,1.1468430733224226,1.5828785001011354,3.1074639522561225,1.8854431442243424,1.7196754330103814,2.303468239813251
1.2013776785278274,2.4415227717485912,1.427716248742225,,2.4975875760684,1.33106159962506,1.1347693094162552,1.4667181700075267,3.0252710079710337,1.6092415763951888,2.53936032392422,1.6910908653519965
2.219837380849515,2.4629540097847173,1.97475221030652,,2.799001663195655,2.494043017705481,1.122695545510088,2.0019666094864785,2.835604717160749,1.3330400085660354,2.123221977099257,2.4595506136805856
2.0743482141402825,2.4843852478208435,3.722338614884859,,3.0019346815568912,2.110129074063305,1.1106217816039206,1.813429687904011,5.495218887099918,2.635098588792564,2.563951302658644,2.131256068176341
2.090901891492704,2.50581648585697,5.469925019463198,,3.196590968773909,2.400428731015056,1.0985480176977531,1.9029183155638945,4.325787008548322,3.9371571690190894,3.1101357289821188,2.5342661876030084
1.9719205734458984,2.527247723893096,3.148502888026988,,3.093651083946385,2.0023286162585374,1.086474253791586,1.6865753406012425,2.84702880903863,5.239215749245618,2.540159167305509,2.754294995828104
1.889929399115568,2.5486789619292223,1.6148658178450426,,4.1602545767189385,2.648555384931928,1.0744004898854185,1.778972696013419,1.3925003544614158,2.293686502094637,1.9701826056289,2.454200851961985
1.823977635221438,2.5701101999653484,1.4507489089462262,,3.719647957283774,1.667122597311511,1.062326725979251,1.823121058667981,1.4575911683346323,1.778573654881484,1.3265501901841676,2.693211156005091
1.2432416821560146,2.5915414380014745,1.28663200004741,,4.854552368653029,1.3558721018273767,1.0502529620730838,1.559265623764649,1.84933239826596,1.740342590274594,1.7326792367516486,2.596934968232622
1.2710025607226032,2.612972676037601,1.1225150911485935,,3.560980398568557,1.8337349784104635,1.0381791981669164,1.7848801258171896,2.8809604160817592,1.4976050183161604,2.220847601942272,2.2117683878862864
2.0367123984766646,2.6344039140737268,1.1949710865604062,,3.8339511874317513,2.4222652245897853,1.026105434260749,1.5983397223002644,3.1541912901609184,2.631311672163551,1.1563137261305871,2.600072451364049
1.875456030326852,2.6558351521098533,1.2674270819722186,,12.64822976769793,1.759481461969272,1.0140316703545815,1.6253097814636817,1.0539645735445031,2.045932197963265,1.5008147974673507,2.3315200899781603
1.8789011801382007,2.6772663901459794,1.3398830773840311,,,1.5663194073440752,1.0019579064484143,2.538638648116384,1.4525094706500854,1.7631607940470198,1.8528693529288431,2.6461338431135544
1.6391279320488013,2.0436106763923783,1.412339072795844,,,1.8671002184990817,1.0912730347534865,1.9662083274577755,1.5768519203319342,2.019651436463454,2.6319511396672763,2.982508822427039
3.748804849098312,1.4099549626387768,1.4847950682076565,,,2.552516719915824,1.1805881630585586,1.5432152517546809,1.4913766336346703,1.0375275295265391,2.830565709202401,2.3927273676244223
1.2676161916940616,1.44934119725198,1.5572510636194692,,,1.5049605528883288,1.2699032913636308,1.4665464356806155,1.5464589596734868,1.2096655833611327,3.636107915110552,2.2325682717341886
