RMS_Max_Min_difference,RMS_Max_Min_difference.1,RMS_Max_Min_difference.2,RMS_Max_Min_difference.3,RMS_Max_Min_difference.4,RMS_Max_Min_difference.5,RMS_Max_Min_difference.6,RMS_Max_Min_difference.7,RMS_Max_Min_difference.8,RMS_Max_Min_difference.9,RMS_Max_Min_difference.10,RMS_Max_Min_difference
50.7,14.933333333333335,14.7,,,,20.6,67.3,9.3,23.9,154.29999999999998,94.2
70.8,13.966666666666669,20.75,,,,16.4,69.6,20.4,20.1,165.6,94.9
61.2,13.0,26.800000000000004,,,,15.5,68.80000000000001,25.4,25.6,182.1,94.4
64.60000000000001,8.5,12.5,,,,17.0,70.3,20.4,20.1,172.1,92.5
66.10000000000001,15.5,51.5,,,,20.300000000000004,66.30000000000001,21.1,23.1,,95.3
63.6,26.25,48.7,,,,32.1,69.4,20.2,37.0,,95.7
72.8,37.0,10.7,,,,26.1,70.4,20.8,36.6,,98.7
66.8,37.4,41.8,,,,30.300000000000004,62.900000000000006,21.0,40.5,,98.6
63.50000000000001,19.0,30.3,,,,30.0,67.9,22.8,17.6,,98.9
67.0,28.8,8.7,,,,29.90000000000001,62.6,28.8,17.599999999999998,,100.0
56.2,11.4,6.100000000000001,,,,33.6,68.9,24.4,37.6,,100.7
57.7,31.8,6.9,,,,28.700000000000003,66.8,13.599999999999998,18.3,,101.8
59.89999999999999,7.600000000000001,11.8,,,,16.400000000000006,68.3,19.9,15.5,,106.5
52.00000000000001,10.700000000000005,11.733333333333333,,,,44.3,64.1,25.5,39.6,,108.0
63.39999999999999,21.300000000000004,11.666666666666664,,,,15.300000000000004,59.400000000000006,17.2,19.0,,106.6
54.89999999999999,31.9,11.599999999999994,,,,14.590000000000003,64.4,14.7,35.9,,106.1
60.3,19.7,33.7,,,,13.880000000000004,65.8,27.5,35.599999999999994,,103.6
48.6,29.9,14.000000000000004,,,,13.170000000000002,67.39999999999999,24.4,37.6,,104.6
63.0,3.700000000000003,23.5,,,,12.46,61.7,25.6,45.5,,105.6
71.0,12.299999999999995,23.700000000000003,,,,11.75,57.400000000000006,13.1,44.5,,113.3
56.7,4.300000000000001,1.3000000000000007,,,,11.04,64.5,18.700000000000003,54.7,,110.1
62.8,20.5,20.4,,,,10.329999999999998,63.5,27.9,44.7,,113.2
72.60000000000001,14.900000000000002,15.9,,,,9.619999999999996,60.2,25.700000000000003,36.7,,114.9
46.99999999999999,11.799999999999995,8.100000000000001,,,,8.909999999999997,64.8,29.1,32.0,,116.1
63.8,14.099999999999996,0.3000000000000007,,,,8.199999999999996,64.5,27.0,20.1,,112.0
58.2,16.4,5.099999999999998,,,,7.624999999999998,67.7,26.7,36.3,,112.5
64.6,18.7,26.200000000000003,,,,7.050000000000001,66.5,15.8,31.9,,108.5
54.6,21.0,35.9,,,,6.475000000000003,67.30000000000001,28.3,13.2,,111.7
68.10000000000001,19.0,13.9,,,,5.900000000000006,66.10000000000001,16.4,23.2,,108.9
61.900000000000006,23.2,48.8,,,,4.433333333333337,65.2,17.6,20.6,,108.4
63.1,16.499999999999996,53.8,,,,2.966666666666669,68.0,22.5,18.9,,109.6
68.89999999999999,18.1,47.3,,,,1.5,62.89999999999999,17.5,42.1,,109.8
67.7,29.0,50.4,,,,2.2,64.39999999999999,34.0,38.6,,108.8
51.3,8.7,33.1,,,,2.8999999999999986,62.400000000000006,19.9,40.1,,112.7
65.0,12.55,67.1,,,,12.5,61.99999999999999,36.5,47.1,,113.8
68.19999999999999,16.4,55.6,,,,0.7999999999999972,62.2,16.400000000000002,52.1,,108.1
70.0,10.199999999999996,50.9,,,,1.999999999999997,67.0,44.2,40.900000000000006,,110.3
66.3,17.799999999999997,47.1,,,,3.199999999999996,63.3,24.200000000000003,14.1,,105.2
66.2,25.4,46.2,,,,2.8999999999999986,64.7,27.7,45.6,,103.2
65.89999999999999,31.6,57.5,,,,4.0666666666666655,62.3,34.2,33.599999999999994,,106.7
67.5,28.8,43.4,,,,5.2333333333333325,63.4,21.2,46.8,,99.0
66.89999999999999,38.4,38.7,,,,6.399999999999999,60.3,37.400000000000006,47.2,,109.8
70.0,4.200000000000003,66.4,,,,44.7,60.9,38.6,48.5,,110.2
62.89999999999999,16.2,54.400000000000006,,,,41.458333333333336,61.8,37.8,41.5,,107.6
67.6,19.7,77.3,,,,38.21666666666667,61.3,40.1,56.5,,110.9
64.4,23.2,71.8,,,,34.975,61.1,46.4,47.1,,110.9
69.9,26.7,64.5,,,,31.73333333333333,61.400000000000006,40.1,46.7,,113.1
64.9,26.0,64.69999999999999,,,,28.49166666666667,59.10000000000001,39.0,33.900000000000006,,110.5
66.5,35.599999999999994,57.9,,,,25.250000000000004,59.60000000000001,39.8,49.2,,107.2
60.5,32.25,102.5,,,,22.008333333333336,61.8,38.7,49.0,,109.6
67.8,28.9,,,,,18.76666666666667,62.9,38.7,46.400000000000006,,111.0
72.30000000000001,25.300000000000004,,,,,15.525000000000002,62.6,38.2,49.1,,114.5
66.1,40.3,,,,,12.28333333333334,63.0,43.7,44.6,,113.6
42.0,37.5,,,,,9.041666666666671,67.5,46.900000000000006,35.4,,107.5
63.3,52.5,,,,,5.800000000000004,66.30000000000001,35.5,46.2,,107.7
64.80000000000001,44.4,,,,,8.587500000000004,66.10000000000001,34.3,13.8,,116.7
72.0,16.6,,,,,11.375000000000004,67.89999999999999,35.9,43.8,,109.9
70.39999999999999,22.9,,,,,14.162500000000003,68.39999999999999,45.400000000000006,44.9,,109.8
74.19999999999999,24.4,,,,,16.950000000000003,66.10000000000001,34.3,46.0,,98.6
71.2,51.7,,,,,19.737500000000004,68.7,33.800000000000004,45.3,,104.1
68.30000000000001,46.7,,,,,22.525,67.2,42.7,47.6,,109.3
70.39999999999999,34.0,,,,,25.3125,55.10000000000001,41.3,44.5,,110.1
55.7,48.2,,,,,28.1,67.7,39.3,33.5,,107.8
67.30000000000001,50.7,,,,,29.3,66.3,37.3,39.8,,112.1
76.2,50.1,,,,,6.399999999999999,66.5,38.4,53.0,,113.2
65.19999999999999,66.19999999999999,,,,,4.0,65.10000000000001,37.2,55.9,,108.2
73.0,60.8,,,,,15.55,64.0,47.6,54.3,,92.9
79.30000000000001,94.6,,,,,27.1,65.5,37.900000000000006,53.9,,102.3
79.69999999999999,61.9,,,,,20.500000000000004,71.8,37.2,53.89999999999999,,91.1
77.9,60.7,,,,,13.900000000000006,68.3,40.6,54.5,,105.5
75.4,56.99999999999999,,,,,32.8,68.5,45.1,58.4,,109.3
84.19999999999999,64.80000000000001,,,,,8.5,71.0,40.0,46.900000000000006,,99.2
84.1,119.2,,,,,6.566666666666667,72.6,48.1,42.9,,105.4
73.0,,,,,,4.633333333333335,72.8,45.0,25.6,,107.9
92.4,,,,,,2.700000000000003,72.4,46.3,44.7,,93.7
87.4,,,,,,23.0,72.89999999999999,47.1,51.0,,112.6
91.9,,,,,,16.300000000000004,63.3,47.5,56.00000000000001,,108.2
88.5,,,,,,24.3,74.0,35.2,48.8,,113.4
86.3,,,,,,21.2,75.5,38.900000000000006,49.7,,113.8
96.4,,,,,,20.8,73.0,30.1,51.9,,113.9
91.2,,,,,,9.699999999999996,74.5,38.6,47.0,,105.4
91.4,,,,,,16.9,74.9,39.4,54.5,,114.7
100.8,,,,,,8.600000000000001,73.39999999999999,29.9,50.8,,98.1
80.5,,,,,,14.800000000000004,61.89999999999999,29.9,42.8,,114.3
109.2,,,,,,20.200000000000003,75.5,23.1,44.5,,111.5
107.3,,,,,,38.1,75.10000000000001,30.2,36.4,,108.7
174.1,,,,,,11.799999999999995,76.60000000000001,28.5,33.8,,120.3
163.5,,,,,,9.4,75.8,44.1,46.0,,118.4
,,,,,,6.600000000000001,79.3,36.9,48.5,,116.6
,,,,,,35.6,76.3,24.3,47.1,,85.39999999999999
,,,,,,32.4,77.5,30.4,39.7,,103.2
,,,,,,41.7,65.8,40.6,48.2,,101.6
,,,,,,51.0,76.3,44.3,12.5,,113.3
,,,,,,6.300000000000004,79.39999999999999,40.6,31.4,,108.9
,,,,,,18.3,76.89999999999999,50.0,47.900000000000006,,113.6
,,,,,,14.299999999999995,78.2,46.6,33.400000000000006,,102.9
,,,,,,14.4,76.6,30.7,13.0,,107.7
,,,,,,33.8,73.0,31.0,35.0,,107.3
,,,,,,16.700000000000003,78.0,31.8,38.7,,97.2
,,,,,,20.633333333333336,74.39999999999999,29.6,41.5,,102.7
,,,,,,24.566666666666663,78.1,26.800000000000004,54.8,,111.2
,,,,,,28.5,75.89999999999999,19.3,38.2,,119.7
,,,,,,5.899999999999999,75.8,29.6,37.7,,111.6
,,,,,,8.149999999999999,77.4,28.9,50.1,,112.0
,,,,,,10.4,75.4,31.6,49.4,,114.6
,,,,,,6.4,67.2,33.9,52.7,,111.0
,,,,,,2.3999999999999986,76.3,31.5,45.0,,113.3
,,,,,,10.6,78.3,29.7,43.6,,118.2
,,,,,,3.5,77.80000000000001,30.3,56.5,,119.1
,,,,,,8.175,78.5,49.5,47.5,,118.7
,,,,,,12.85,76.30000000000001,28.7,48.5,,113.5
,,,,,,17.525000000000002,79.0,25.4,38.9,,106.3
,,,,,,22.200000000000003,79.8,30.0,51.1,,116.5
,,,,,,23.000000000000004,81.69999999999999,30.1,29.200000000000003,,117.8
,,,,,,21.5,79.2,30.2,47.3,,116.1
,,,,,,28.200000000000003,83.10000000000001,28.6,44.3,,120.7
,,,,,,27.8,81.8,31.000000000000004,51.6,,116.7
,,,,,,29.2,78.60000000000001,32.7,48.5,,109.8
,,,,,,28.3,81.19999999999999,31.300000000000004,47.7,,120.7
,,,,,,21.3,79.6,29.700000000000003,39.0,,118.9
,,,,,,23.200000000000003,79.6,29.9,50.5,,123.79999999999998
,,,,,,29.6,76.5,31.3,40.5,,124.4
,,,,,,34.1,81.4,32.9,35.0,,129.2
,,,,,,28.5,79.3,31.6,41.3,,131.5
,,,,,,33.5,81.7,30.3,43.4,,167.2
,,,,,,26.1,81.0,32.5,13.900000000000002,,
,,,,,,28.8,80.89999999999999,19.1,48.1,,
,,,,,,27.3,79.5,30.5,38.0,,
,,,,,,27.1,76.5,30.6,33.6,,
,,,,,,32.5,77.9,29.4,49.4,,
,,,,,,28.7,77.60000000000001,31.200000000000003,14.2,,
,,,,,,31.4,65.80000000000001,28.1,46.0,,
,,,,,,34.4,79.0,24.0,34.400000000000006,,
,,,,,,30.200000000000003,68.2,24.3,48.6,,
,,,,,,32.5,79.69999999999999,30.200000000000003,50.0,,
,,,,,,47.3,67.9,33.3,39.6,,
,,,,,,40.7,83.0,27.8,30.4,,
,,,,,,35.8,79.9,33.6,34.3,,
,,,,,,40.1,86.5,29.8,40.6,,
,,,,,,41.5,80.4,20.1,40.5,,
,,,,,,36.4,80.2,19.5,51.8,,
,,,,,,42.400000000000006,79.1,31.5,45.2,,
,,,,,,38.8,65.80000000000001,16.299999999999997,31.300000000000004,,
,,,,,,32.5,80.69999999999999,29.200000000000003,44.2,,
,,,,,,9.7,80.8,28.6,54.0,,
,,,,,,36.1,82.39999999999999,29.9,40.2,,
,,,,,,26.5,77.8,29.700000000000003,55.1,,
,,,,,,35.8,81.6,59.7,35.900000000000006,,
,,,,,,28.8,78.8,51.1,48.8,,
,,,,,,26.8,73.0,56.0,45.3,,
,,,,,,36.400000000000006,77.4,15.900000000000002,46.7,,
,,,,,,32.4,76.2,20.5,34.599999999999994,,
,,,,,,36.7,78.6,20.6,50.3,,
,,,,,,39.1,77.2,62.7,43.2,,
,,,,,,33.9,75.9,63.8,40.9,,
,,,,,,44.1,78.5,63.3,38.7,,
,,,,,,43.7,72.6,61.8,59.2,,
,,,,,,38.0,75.0,56.8,52.2,,
,,,,,,41.7,73.7,13.0,68.89999999999999,,
,,,,,,32.1,76.1,61.5,57.3,,
,,,,,,37.3,74.8,57.9,46.2,,
,,,,,,34.6,78.8,51.5,52.6,,
,,,,,,39.7,77.0,55.2,47.6,,
,,,,,,31.8,79.0,55.2,47.6,,
,,,,,,46.5,75.39999999999999,48.1,66.3,,
,,,,,,43.9,76.0,63.4,57.4,,
,,,,,,47.0,66.1,59.0,66.89999999999999,,
,,,,,,35.599999999999994,63.2,60.6,61.89999999999999,,
,,,,,,36.6,76.2,59.1,58.9,,
,,,,,,38.8,76.9,63.00000000000001,49.8,,
,,,,,,40.9,75.3,51.6,54.0,,
,,,,,,41.45,77.1,60.900000000000006,54.2,,
,,,,,,42.0,82.89999999999999,57.9,53.9,,
,,,,,,41.4,75.30000000000001,55.6,50.6,,
,,,,,,45.7,73.89999999999999,60.400000000000006,49.0,,
,,,,,,37.8,75.4,49.8,54.2,,
,,,,,,49.8,77.0,54.2,59.400000000000006,,
,,,,,,43.4,75.1,29.700000000000003,60.2,,
,,,,,,47.4,79.2,26.7,58.39999999999999,,
,,,,,,56.5,74.2,56.1,57.8,,
,,,,,,52.8,73.1,59.8,61.7,,
,,,,,,36.3,77.9,52.400000000000006,64.4,,
,,,,,,61.2,74.4,60.3,54.3,,
,,,,,,54.8,76.3,61.7,56.60000000000001,,
,,,,,,49.3,73.6,66.39999999999999,67.0,,
,,,,,,54.0,77.10000000000001,51.6,70.8,,
,,,,,,42.9,75.1,55.8,54.7,,
,,,,,,54.99999999999999,77.0,51.5,54.400000000000006,,
,,,,,,52.7,74.60000000000001,64.8,56.3,,
,,,,,,51.6,79.5,61.2,55.60000000000001,,
,,,,,,44.8,72.89999999999999,51.8,59.49999999999999,,
,,,,,,45.8,77.0,62.900000000000006,71.3,,
,,,,,,43.9,77.10000000000001,62.10000000000001,97.7,,
,,,,,,45.1,78.5,47.89999999999999,65.7,,
,,,,,,41.4,79.10000000000001,49.6,53.3,,
,,,,,,37.3,79.2,59.7,66.10000000000001,,
,,,,,,32.300000000000004,75.2,65.2,58.2,,
,,,,,,38.5,77.60000000000001,63.00000000000001,63.99999999999999,,
,,,,,,44.5,66.1,49.6,73.3,,
,,,,,,26.5,79.3,64.1,61.0,,
,,,,,,35.900000000000006,68.7,63.99999999999999,70.6,,
,,,,,,31.6,79.39999999999999,63.8,64.8,,
,,,,,,57.7,78.2,61.8,63.60000000000001,,
,,,,,,56.2,64.60000000000001,61.2,67.6,,
,,,,,,32.099999999999994,77.60000000000001,61.7,61.4,,
,,,,,,12.099999999999998,74.8,63.49999999999999,64.10000000000001,,
,,,,,,11.0,63.1,65.2,65.2,,
,,,,,,13.4,62.8,50.2,38.9,,
,,,,,,27.4,74.2,62.3,51.2,,
,,,,,,54.3,79.39999999999999,61.1,60.39999999999999,,
,,,,,,41.7,64.4,47.89999999999999,55.7,,
,,,,,,56.8,66.10000000000001,49.7,58.2,,
,,,,,,63.3,71.0,64.6,55.99999999999999,,
,,,,,,56.0,77.0,63.900000000000006,66.2,,
,,,,,,62.0,77.39999999999999,64.39999999999999,73.6,,
,,,,,,61.9,76.2,62.1,60.7,,
,,,,,,71.1,75.10000000000001,62.89999999999999,63.60000000000001,,
,,,,,,62.8,79.10000000000001,64.1,52.8,,
,,,,,,52.99999999999999,73.1,66.8,72.7,,
,,,,,,45.7,73.5,64.3,64.9,,
,,,,,,67.4,74.60000000000001,52.5,55.2,,
,,,,,,50.7,76.2,51.8,58.0,,
,,,,,,43.400000000000006,73.5,63.1,76.8,,
,,,,,,43.1,77.2,61.9,67.6,,
,,,,,,44.5,73.8,53.8,64.1,,
,,,,,,45.5,62.7,61.6,59.8,,
,,,,,,41.4,75.0,67.4,58.00000000000001,,
,,,,,,44.7,71.4,72.0,64.10000000000001,,
,,,,,,40.6,72.0,68.8,65.89999999999999,,
,,,,,,41.400000000000006,75.6,63.2,60.89999999999999,,
,,,,,,45.1,71.89999999999999,86.4,71.10000000000001,,
,,,,,,49.49999999999999,77.5,92.3,59.9,,
,,,,,,43.6,72.6,98.7,69.5,,
,,,,,,47.400000000000006,72.5,93.3,59.8,,
,,,,,,49.5,77.9,102.0,67.7,,
,,,,,,50.5,78.0,97.3,66.7,,
,,,,,,49.2,74.1,,68.1,,
,,,,,,46.9,75.0,,67.2,,
,,,,,,44.3,78.5,,56.900000000000006,,
,,,,,,58.3,64.1,,61.900000000000006,,
,,,,,,52.8,68.6,,56.8,,
,,,,,,63.6,65.1,,63.5,,
,,,,,,42.400000000000006,76.7,,67.39999999999999,,
,,,,,,50.4,76.3,,61.60000000000001,,
,,,,,,59.1,80.0,,64.89999999999999,,
,,,,,,57.7,82.10000000000001,,67.10000000000001,,
,,,,,,58.9,73.8,,50.8,,
,,,,,,59.60000000000001,74.30000000000001,,61.900000000000006,,
,,,,,,65.19999999999999,63.2,,66.5,,
,,,,,,37.5,75.8,,64.8,,
,,,,,,61.9,66.39999999999999,,57.9,,
,,,,,,63.2,74.10000000000001,,51.8,,
,,,,,,55.50000000000001,79.39999999999999,,54.3,,
,,,,,,43.8,72.5,,66.7,,
,,,,,,42.1,74.5,,53.8,,
,,,,,,63.60000000000001,77.5,,59.6,,
,,,,,,66.60000000000001,77.7,,63.60000000000001,,
,,,,,,76.2,77.3,,58.1,,
,,,,,,75.3,78.1,,51.6,,
,,,,,,72.39999999999999,76.3,,57.0,,
,,,,,,70.8,70.8,,70.1,,
,,,,,,76.3,73.39999999999999,,69.0,,
,,,,,,76.1,76.0,,59.0,,
,,,,,,74.0,75.60000000000001,,54.9,,
,,,,,,80.8,75.6,,60.9,,
,,,,,,76.8,69.8,,60.2,,
,,,,,,85.7,70.80000000000001,,65.10000000000001,,
,,,,,,84.0,68.7,,68.6,,
,,,,,,84.9,64.5,,68.6,,
,,,,,,86.60000000000001,70.3,,68.5,,
,,,,,,76.19999999999999,75.2,,54.3,,
,,,,,,74.1,75.4,,68.6,,
,,,,,,81.2,74.0,,63.400000000000006,,
,,,,,,70.6,73.4,,50.5,,
,,,,,,79.2,74.0,,68.1,,
,,,,,,83.7,75.7,,52.900000000000006,,
,,,,,,79.1,61.9,,51.400000000000006,,
,,,,,,82.80000000000001,74.7,,63.9,,
,,,,,,82.0,75.6,,48.5,,
,,,,,,87.7,72.2,,63.89999999999999,,
,,,,,,81.5,71.4,,65.89999999999999,,
,,,,,,78.0,73.2,,55.6,,
,,,,,,79.69999999999999,78.9,,56.9,,
,,,,,,104.9,65.4,,56.4,,
,,,,,,101.8,66.6,,57.8,,
,,,,,,98.7,76.2,,59.400000000000006,,
,,,,,,97.0,80.89999999999999,,54.2,,
,,,,,,97.5,74.89999999999999,,63.7,,
,,,,,,96.0,77.89999999999999,,62.10000000000001,,
,,,,,,85.60000000000001,75.60000000000001,,70.0,,
,,,,,,90.6,77.7,,58.6,,
,,,,,,91.0,65.5,,67.7,,
,,,,,,96.4,68.60000000000001,,72.7,,
,,,,,,93.9,74.0,,66.60000000000001,,
,,,,,,97.2,79.19999999999999,,66.1,,
,,,,,,89.5,76.3,,77.6,,
,,,,,,91.1,75.7,,72.30000000000001,,
,,,,,,100.0,75.8,,64.9,,
,,,,,,89.7,76.10000000000001,,73.60000000000001,,
,,,,,,89.10000000000001,63.400000000000006,,72.0,,
,,,,,,98.1,77.3,,58.2,,
,,,,,,84.19999999999999,80.2,,67.3,,
,,,,,,96.9,76.8,,64.3,,
,,,,,,93.1,78.10000000000001,,60.1,,
,,,,,,84.5,81.1,,57.6,,
,,,,,,87.6,85.6,,62.5,,
,,,,,,92.4,70.0,,60.6,,
,,,,,,79.9,82.5,,49.89999999999999,,
,,,,,,60.60000000000001,81.2,,54.2,,
,,,,,,60.49999999999999,85.2,,62.2,,
,,,,,,84.9,79.19999999999999,,55.4,,
,,,,,,84.30000000000001,71.3,,47.5,,
,,,,,,87.4,83.0,,46.2,,
,,,,,,84.9,70.7,,46.0,,
,,,,,,91.6,82.89999999999999,,50.49999999999999,,
,,,,,,95.2,80.89999999999999,,62.4,,
,,,,,,95.6,84.8,,37.0,,
,,,,,,95.4,82.7,,57.8,,
,,,,,,101.4,81.2,,50.7,,
,,,,,,95.8,80.5,,54.2,,
,,,,,,97.5,79.5,,64.8,,
,,,,,,94.6,65.30000000000001,,59.0,,
,,,,,,93.9,83.1,,67.9,,
,,,,,,115.3,80.3,,55.00000000000001,,
,,,,,,117.0,75.7,,55.8,,
,,,,,,124.1,78.6,,66.2,,
,,,,,,122.7,83.5,,57.0,,
,,,,,,122.0,86.5,,59.900000000000006,,
,,,,,,110.4,83.9,,66.7,,
,,,,,,109.3,87.89999999999999,,61.7,,
,,,,,,111.7,81.69999999999999,,50.2,,
,,,,,,110.1,83.6,,71.8,,
,,,,,,117.6,80.19999999999999,,69.7,,
,,,,,,117.3,85.69999999999999,,68.5,,
,,,,,,113.2,81.7,,61.900000000000006,,
,,,,,,123.3,88.10000000000001,,55.900000000000006,,
,,,,,,109.4,84.0,,57.9,,
,,,,,,110.5,83.3,,64.5,,
,,,,,,107.1,84.2,,56.3,,
,,,,,,83.8,85.5,,44.8,,
,,,,,,90.4,82.2,,59.1,,
,,,,,,92.0,84.8,,55.8,,
,,,,,,96.0,80.9,,57.7,,
,,,,,,95.7,81.39999999999999,,59.39999999999999,,
,,,,,,96.6,79.5,,54.6,,
,,,,,,97.2,83.3,,61.9,,
,,,,,,96.6,84.3,,61.400000000000006,,
,,,,,,92.1,78.2,,66.19999999999999,,
,,,,,,98.3,77.2,,59.3,,
,,,,,,100.3,74.69999999999999,,63.0,,
,,,,,,104.7,66.2,,56.8,,
,,,,,,103.3,71.6,,57.0,,
,,,,,,107.3,80.7,,25.7,,
,,,,,,90.7,77.6,,54.3,,
,,,,,,99.8,79.5,,55.3,,
,,,,,,94.1,78.39999999999999,,54.8,,
,,,,,,97.3,74.6,,65.0,,
,,,,,,93.8,75.39999999999999,,53.3,,
,,,,,,93.5,77.8,,57.4,,
,,,,,,79.1,75.5,,61.8,,
,,,,,,68.8,63.8,,53.6,,
,,,,,,95.1,76.4,,53.6,,
,,,,,,104.7,64.1,,46.2,,
,,,,,,100.7,73.3,,60.9,,
,,,,,,98.2,73.6,,60.2,,
,,,,,,102.7,73.3,,52.6,,
,,,,,,104.3,73.9,,58.99999999999999,,
,,,,,,105.9,73.9,,47.7,,
,,,,,,102.4,72.0,,48.3,,
,,,,,,98.9,67.1,,44.9,,
,,,,,,74.10000000000001,74.8,,54.2,,
,,,,,,67.80000000000001,71.19999999999999,,51.7,,
,,,,,,84.1,73.7,,65.8,,
,,,,,,85.4,69.0,,52.6,,
,,,,,,82.2,79.19999999999999,,63.2,,
,,,,,,88.0,73.9,,62.8,,
,,,,,,86.0,75.3,,65.2,,
,,,,,,89.4,74.39999999999999,,59.1,,
,,,,,,84.8,79.60000000000001,,59.99999999999999,,
,,,,,,89.0,80.6,,55.39999999999999,,
,,,,,,88.1,70.0,,63.400000000000006,,
,,,,,,89.69999999999999,78.9,,56.900000000000006,,
,,,,,,84.5,78.9,,53.8,,
,,,,,,82.5,81.7,,43.7,,
,,,,,,78.7,79.6,,55.10000000000001,,
,,,,,,79.69999999999999,79.7,,53.8,,
,,,,,,82.7,86.19999999999999,,50.9,,
,,,,,,98.7,83.1,,60.7,,
,,,,,,76.8,85.6,,54.2,,
,,,,,,77.6,69.9,,54.7,,
,,,,,,76.6,77.1,,55.4,,
,,,,,,84.69999999999999,68.6,,49.60000000000001,,
,,,,,,96.1,67.4,,62.5,,
,,,,,,83.0,73.2,,57.2,,
,,,,,,91.7,78.3,,74.9,,
,,,,,,82.7,72.9,,61.3,,
,,,,,,79.60000000000001,73.9,,62.6,,
,,,,,,91.2,73.5,,72.5,,
,,,,,,82.8,72.0,,64.3,,
,,,,,,91.6,73.3,,62.1,,
,,,,,,86.7,73.3,,63.8,,
,,,,,,83.7,71.5,,58.5,,
,,,,,,80.9,73.1,,60.6,,
,,,,,,84.3,66.4,,56.3,,
,,,,,,88.0,75.80000000000001,,56.6,,
,,,,,,84.2,74.9,,57.7,,
,,,,,,64.30000000000001,71.3,,69.4,,
,,,,,,60.5,68.2,,56.9,,
,,,,,,80.7,71.2,,60.0,,
,,,,,,82.8,74.2,,62.0,,
,,,,,,87.8,72.39999999999999,,64.4,,
,,,,,,86.0,67.2,,55.6,,
,,,,,,101.6,73.3,,63.1,,
,,,,,,110.0,74.6,,59.60000000000001,,
,,,,,,99.5,72.2,,58.60000000000001,,
,,,,,,98.0,66.2,,59.6,,
,,,,,,97.3,67.2,,56.2,,
,,,,,,95.0,70.80000000000001,,57.89999999999999,,
,,,,,,78.3,68.0,,54.9,,
,,,,,,85.0,73.39999999999999,,54.50000000000001,,
,,,,,,94.0,68.8,,56.6,,
,,,,,,96.2,71.1,,56.60000000000001,,
,,,,,,89.3,69.1,,55.3,,
,,,,,,95.4,69.2,,56.89999999999999,,
,,,,,,95.1,72.2,,58.1,,
,,,,,,91.1,70.5,,58.60000000000001,,
,,,,,,93.8,68.3,,61.3,,
,,,,,,95.3,69.8,,73.2,,
,,,,,,95.0,70.3,,60.0,,
,,,,,,94.1,65.0,,60.8,,
,,,,,,92.3,68.8,,61.8,,
,,,,,,94.8,72.7,,64.8,,
,,,,,,90.6,69.9,,66.4,,
,,,,,,90.7,67.0,,57.2,,
,,,,,,93.3,68.0,,71.3,,
,,,,,,89.60000000000001,74.9,,64.6,,
,,,,,,77.30000000000001,67.3,,56.400000000000006,,
,,,,,,92.9,67.19999999999999,,60.7,,
,,,,,,92.8,63.7,,63.400000000000006,,
,,,,,,95.2,63.99999999999999,,57.2,,
,,,,,,85.9,62.7,,55.49999999999999,,
,,,,,,88.5,72.0,,70.1,,
,,,,,,94.5,77.4,,63.400000000000006,,
,,,,,,92.0,71.9,,61.400000000000006,,
,,,,,,88.4,75.1,,59.400000000000006,,
,,,,,,65.89999999999999,78.5,,62.6,,
,,,,,,81.2,65.0,,61.400000000000006,,
,,,,,,96.7,74.2,,58.7,,
,,,,,,104.6,77.1,,58.8,,
,,,,,,75.0,77.89999999999999,,62.50000000000001,,
,,,,,,100.4,75.69999999999999,,67.39999999999999,,
,,,,,,70.0,78.4,,53.9,,
,,,,,,91.6,78.0,,54.900000000000006,,
,,,,,,66.39999999999999,72.7,,66.2,,
,,,,,,98.0,62.9,,59.0,,
,,,,,,86.19999999999999,62.8,,61.8,,
,,,,,,105.6,68.5,,57.2,,
,,,,,,92.1,73.4,,62.900000000000006,,
,,,,,,58.1,72.8,,57.3,,
,,,,,,69.1,75.0,,55.2,,
,,,,,,78.1,70.5,,66.8,,
,,,,,,79.2,71.60000000000001,,53.900000000000006,,
,,,,,,96.2,71.6,,63.1,,
,,,,,,84.8,109.4,,63.2,,
,,,,,,90.0,94.6,,59.1,,
,,,,,,97.2,104.7,,56.0,,
,,,,,,102.1,102.8,,58.1,,
,,,,,,98.4,111.0,,57.0,,
,,,,,,84.39999999999999,114.0,,58.400000000000006,,
,,,,,,94.3,107.3,,62.1,,
,,,,,,72.6,104.0,,58.7,,
,,,,,,66.2,97.6,,59.900000000000006,,
,,,,,,71.7,106.4,,55.9,,
,,,,,,70.4,98.3,,55.4,,
,,,,,,71.6,93.1,,59.5,,
,,,,,,77.0,100.3,,58.6,,
,,,,,,79.8,104.5,,51.0,,
,,,,,,63.5,103.1,,63.10000000000001,,
,,,,,,71.89999999999999,95.1,,64.2,,
,,,,,,83.0,103.5,,58.9,,
,,,,,,95.9,94.2,,56.0,,
,,,,,,90.7,90.0,,64.2,,
,,,,,,80.4,94.1,,67.7,,
,,,,,,88.5,93.7,,66.6,,
,,,,,,91.9,98.6,,60.2,,
,,,,,,97.0,100.0,,64.9,,
,,,,,,96.3,93.6,,61.10000000000001,,
,,,,,,105.2,101.5,,65.6,,
,,,,,,85.6,100.8,,55.5,,
,,,,,,86.8,80.10000000000001,,56.1,,
,,,,,,125.1,80.19999999999999,,60.3,,
,,,,,,80.7,104.0,,54.6,,
,,,,,,73.1,95.5,,54.8,,
,,,,,,85.7,89.3,,62.8,,
,,,,,,91.0,97.2,,52.400000000000006,,
