Amplitude_Mean,Amplitude_Mean.1,Amplitude_Mean.2,Amplitude_Mean.3,Amplitude_Mean.4,Amplitude_Mean.5,Amplitude_Mean.6,Amplitude_Mean.7,Amplitude_Mean.8,Amplitude_Mean.9,Amplitude_Mean.10,Amplitude_Mean
77.84839319470699,79.0,68.27111111111111,74.842,90.27843601895736,87.18391684901532,79.4,66.55744680851063,68.93076923076922,86.50500000000001,70.41764705882353,81.39355432780847
79.35040397762586,78.44545454545455,68.9888888888889,78.6891812865497,89.85838278931752,78.42777777777778,78.65,81.68823529411765,75.45681818181818,89.15,73.40416666666667,80.57757177033494
80.77161785216178,77.89090909090909,69.70666666666666,80.33842794759825,90.21910979228488,78.30911949685536,79.32272727272728,78.07307692307691,77.16055045871559,87.75,70.52666666666666,82.42140957446809
81.0094127806563,77.33636363636364,70.42444444444445,94.586,90.20838084378563,79.36875,79.99545454545455,76.92857142857143,74.94147909967846,88.8,66.8505617977528,83.87874505370266
80.903133640553,76.78181818181818,71.14222222222222,73.02682926829269,91.01788148925012,73.46,80.66818181818182,74.80000000000001,74.32944444444443,90.96,67.17464114832536,84.57595024187975
81.71310734463277,76.22727272727273,71.86,70.63125,90.6945780051151,81.1625,81.3409090909091,82.26808510638297,69.9736842105263,81.13,68.21213235294118,84.91054347826085
82.43930197268588,75.67272727272727,72.57777777777778,75.91313131313132,91.1589494163424,75.16973684210525,82.01363636363637,83.75765765765766,68.56666666666666,71.30000000000001,67.75846153846153,85.35067788686302
82.9183520599251,75.11818181818182,73.29555555555555,74.23819444444445,91.65157750342937,82.03647798742139,82.68636363636364,76.88333333333333,75.09113924050632,73.06818181818183,68.87202380952381,84.76258064516128
82.08877005347593,74.56363636363636,74.01333333333334,75.03777490297541,91.52690086621752,79.00354745925216,83.35909090909091,76.60000000000001,70.77142857142857,74.83636363636364,69.16826923076923,85.3365513392857
80.13702479338843,74.00909090909092,74.7311111111111,77.96617375231052,91.52852664576804,82.95877616747183,84.03181818181818,80.37828947368422,80.975,76.60454545454546,77.00374331550803,84.28977732793521
81.32132471728593,73.45454545454547,75.44888888888889,78.47164303586322,92.3389945652174,82.19254947613503,84.70454545454545,84.15657894736842,73.95,78.37272727272727,70.23333333333332,84.23295183595613
81.13680124223603,72.9,76.16666666666666,78.29068673565381,92.7033096926714,81.17013201320131,85.37727272727273,85.4629268292683,70.89999999999999,80.1409090909091,66.71176470588235,83.70810068649887
81.13785123966943,72.8421052631579,76.88444444444444,78.97350187265917,92.80293463761672,80.06280667320902,86.05,83.16355555555558,76.95454545454544,81.9090909090909,64.59444444444445,81.3146150679292
81.41282051282052,72.78421052631579,77.60222222222221,79.38137876386688,92.71745054945056,80.49726295210168,84.82916666666667,79.54736842105262,69.5,83.67727272727274,72.56285714285715,80.93832010029253
80.95142469470828,72.72631578947369,78.32,77.84642857142859,90.82509742790336,81.84079045488441,83.60833333333333,77.78823529411764,71.43333333333334,85.44545454545455,69.19999999999999,80.7031003937008
81.36920473773264,72.66842105263159,78.07148148148147,77.99734361610967,90.429765625,81.31238348868176,82.38749999999999,76.56190476190476,69.4,87.21363636363637,67.01176470588236,82.4030504714365
81.6553516819572,72.61052631578949,77.82296296296296,77.40923766816142,91.1353690685413,80.86230838593328,81.16666666666666,79.375,62.5,88.98181818181818,68.0,82.55933290570879
80.48649681528661,72.55263157894737,77.57444444444444,77.76626916524702,91.17909011373578,84.73099787685776,79.94583333333333,75.33333333333333,66.1,90.75,68.69423076923076,83.4458830210108
79.92320302648172,72.49473684210527,77.32592592592592,77.7631221719457,90.7354606741573,84.5583081570997,78.725,92.63333333333334,68.32499999999999,91.975,67.1021978021978,82.92842696629214
80.08343558282209,72.43684210526317,77.0774074074074,76.52188065099458,90.87847769028872,81.69795918367348,85.45,95.3,66.61976744186046,89.2375,68.23095238095237,82.19607935758148
80.00068212824011,72.37894736842105,76.82888888888888,77.0717441860465,90.73891693437356,84.58166144200626,76.93333333333334,93.39090909090906,78.55,86.5,75.07123287671232,81.47676314716674
78.50328358208955,72.32105263157895,76.58037037037036,78.57714285714286,91.3168849391955,84.50959183673469,77.73617021276597,92.97142857142856,71.27142857142857,86.775,71.93456790123457,81.58759920634921
79.38969258589512,72.26315789473685,76.33185185185185,72.57929515418502,90.78430839002267,82.50682926829269,77.66634615384615,92.145,73.06071428571428,87.05,75.1468253968254,81.47476737821567
78.33185011709601,72.20526315789475,76.08333333333333,72.69392523364486,90.5238557558946,80.05122655122655,77.50817307692307,95.16315789473686,74.85,87.32499999999999,67.41590909090908,80.32355396541443
78.16666666666667,72.14736842105263,76.44999999999999,72.82483221476511,90.1820962888666,80.81810193321617,77.35,94.91666666666669,62.44,87.6,68.69462365591397,81.06880058866814
77.61827956989248,72.08947368421053,72.43903508771929,74.60143149284254,90.51377699941624,85.61606765327696,88.76666666666667,93.72857142857144,66.93333333333334,86.9,68.4527950310559,82.74944961896698
78.08225806451613,72.03157894736843,68.42807017543859,74.78213783403656,89.97840277777777,81.31245059288536,85.9625,94.025,72.25714285714285,86.2,69.58963414634145,82.53233582709892
76.47941176470589,71.97368421052632,69.02857142857144,73.58420168067228,90.31933216168716,81.72139830508475,83.15833333333333,95.455,73.11666666666666,82.9,68.7411214953271,83.73558052434457
75.68454545454544,71.91578947368421,74.65,74.7372340425532,90.29288753799392,85.54687999999999,80.35416666666666,96.0422222222222,74.0,83.82692307692308,68.404,85.26215450035437
75.3017199017199,71.85789473684211,79.2,77.61900584795322,90.00197966827182,88.96195286195287,77.55,96.4857142857143,76.2,84.75384615384615,71.97083333333335,85.53610882110472
74.93139293139293,71.80000000000001,69.15,77.1422950819672,90.63975225225226,86.36684856753068,82.82499999999999,90.6,73.29130434782608,85.68076923076923,69.45483870967743,85.63243683781582
74.88141025641026,71.7421052631579,72.16666666666667,74.2488188976378,88.88365440747228,81.22263242375601,88.1,92.69166666666666,73.57777777777778,86.6076923076923,75.28461538461539,86.46551155115513
74.98073122529644,71.6842105263158,75.18333333333334,77.9734375,87.91135469364811,78.01256038647342,78.1,90.384,76.25714285714287,86.55,77.54859154929578,86.12408821034774
75.22957540263543,71.6263157894737,78.2,80.884,87.70978021978021,78.5125,87.7,90.86923076923075,76.15524861878453,82.4,76.5,86.53006357856493
74.25088235294119,71.56842105263158,63.833333333333336,75.71666666666665,87.9665596575709,78.44086021505376,83.96666666666668,84.43333333333334,77.17703927492447,85.81666666666666,81.93571428571428,87.1665004156276
75.16205673758866,71.51052631578948,66.41944444444445,74.60000000000001,88.58329008822002,78.91014492753624,80.15,80.98642857142858,75.46495327102804,89.23333333333333,86.49090909090908,86.75593080724877
75.58294679399728,71.45263157894738,69.00555555555556,75.13484848484848,88.77216811891338,87.8,76.33333333333333,81.91966019417477,76.27083333333333,85.76666666666668,75.80000000000001,86.07016574585636
74.7697902097902,71.39473684210526,71.59166666666667,75.32711864406778,88.93833172613307,84.95555555555556,82.09722222222221,82.38614718614718,75.69761904761903,82.30000000000001,70.76,86.49193290734824
74.92341772151899,71.33684210526316,74.17777777777778,74.70695652173913,88.43688952110004,84.29024390243903,87.86111111111111,81.82958579881657,74.29308755760368,82.0,72.6,87.47922185430464
74.49172056921087,71.27894736842106,76.76388888888889,75.86521739130436,88.31248253376806,82.2,93.625,81.69220272904484,74.30030303030303,79.93333333333332,92.31176470588235,85.93860837438423
