RMS_Root_standard_squared,RMS_Root_standard_squared.1,RMS_Root_standard_squared.2,RMS_Root_standard_squared.3,RMS_Root_standard_squared.4,RMS_Root_standard_squared.5,RMS_Root_standard_squared.6,RMS_Root_standard_squared.7,RMS_Root_standard_squared.8,RMS_Root_standard_squared.9,RMS_Root_standard_squared.10,RMS_Root_standard_squared
579.7914883818147,46.14059522533463,64.44215920320275,151.14734532898686,122.93514550363538,41.90763653560053,237.20796782570355,557.5169593832998,51.75886397516855,17.83704011320264,357.0841357439448,3570.5277887169564
1126.7882675995522,45.615785895542686,67.09880773903512,96.330420947902,127.82623632049732,72.35302343371698,144.2654823102564,552.1972473672791,81.76368387004098,22.06642863553508,154.8446640992191,3137.543368624568
282.60962474763664,45.09097656575075,64.0172185741399,233.70800157461449,132.71732713735926,227.2914868621348,51.32299679480925,569.3752453347441,70.91727575139925,26.295817157867525,187.40797741825187,3062.962151251628
218.3273230724913,44.566167235958815,60.93562940924469,76.5940598218948,137.60841795422118,85.5140924058719,116.25348203834275,429.7584088764291,60.095840122258046,25.56590059567516,527.6482635241018,3012.154775239812
252.11503326854583,44.04135790616687,57.85404024434947,177.99626400573695,142.49950877108313,66.95259517001563,181.18396728187625,440.5363095137562,73.41546158678021,24.835984033482795,843.3888427054274,2838.928125190914
787.0990217247129,43.51654857637494,54.77245107945426,246.78442009170675,45.36937292932315,66.61080993352356,143.0136357135221,461.7177925963001,59.26457626609677,24.10606747129043,1232.033075854703,2897.5452162132
699.5057254947953,56.33790908438119,51.69086191455904,298.76862285052624,49.85228179331413,59.115178761445726,76.03025713490649,553.4945347516992,74.8257308684653,23.376150909098065,453.1072389622571,2887.9638449952936
1176.4499181860654,55.610687597881366,48.609272749663816,235.934906277134,46.76804464589043,51.6195475893679,42.29089736574527,534.9105532703575,80.62028280774014,22.6462343469057,174.7365445463541,2874.706332827755
1531.1919376746991,54.88346611138154,45.5276835847686,435.8458443073652,42.86910309302027,44.12391641729007,29.821133445930588,510.2991573577209,65.4124605866497,21.91631778471333,129.6176299737038,2700.5996463748565
1344.091354782107,54.15624462488172,42.44609441987338,344.92948554740866,165.19524811567675,70.52786683290513,75.75981784560996,465.8523800518786,42.4145022368529,21.18640122252097,69.30771962775864,2556.4752512003706
1701.1030098145145,53.42902313838189,39.36450525497817,172.68503119842205,43.64504553783854,583.9088199368117,34.30014577228499,543.6187174849666,39.99824996171707,20.45648466032861,228.4992778982026,2534.3003728840035
2605.728067162804,52.70180165188207,36.28291609008295,303.2485284383092,31.201923017660302,644.0698797490844,51.4716426782748,544.556783081434,65.1160502487674,19.726568098136244,235.72032156774267,2744.9853205436275
2768.229560567548,51.97458016538225,40.40705383964537,971.0784623293836,34.52448406565984,346.38959279978377,52.1363874416496,516.7053705933392,70.18176401316798,18.99665153594388,243.36747933937272,2662.258475430213
2570.9124819798903,51.24735867888243,39.34430797152725,1961.9397926541988,62.696810126193824,466.0344193297315,52.8011322050244,494.867648972935,41.257605359497056,18.266734973751515,421.7317512353084,2524.632119735468
2310.469426328771,50.520137192382606,38.28156210340913,1743.6438311765392,40.11919739974866,379.7175924288997,53.4658769683992,523.416984821853,59.5873308682307,17.53681841155915,243.12908094261368,2370.583445061574
2840.476708230504,49.792915705882784,37.218816235291,1703.769341783095,37.33282737752393,257.29310134552776,107.11378197318024,435.8907087791618,64.72511104664093,23.28908412122341,268.56677009637656,2214.972261677333
3163.440280770288,49.06569421938296,36.15607036717288,1400.8982225700768,181.2792597072263,396.6577239888314,160.76168697796126,402.2302325783084,76.52104285750424,29.041349830887683,799.9015251891948,2306.88871209688
3141.55031950787,48.33847273288313,35.09332449905476,1227.2482756150036,606.7290663879554,336.9319367468747,145.20804331987256,661.3701459848335,96.50901512294072,27.76770557147692,721.8174907828155,2299.122506522869
3016.46321708056,47.61125124638331,34.03057863093664,1142.429730880635,659.1223406925303,1237.1083784373948,129.65439966178383,567.2529153737335,114.42731317303574,26.49406131206614,535.8899047379042,2352.661295214421
2918.597464536691,46.88402975988349,32.96783276281852,1581.1257002528291,915.8571012991056,743.9859340068198,114.10075600369512,471.3831986823459,39.96273263929783,25.22041705265537,190.76267978826465,2159.824467404701
3450.281303024436,46.15680827338367,31.9050868947004,1627.7619297673723,956.6283708943614,1090.293552214265,98.54711234560642,435.6450504711376,110.47696592502892,23.9467727932446,519.1628453577933,2273.462033991331
3435.1931459526404,45.429586786883846,30.84234102658227,2243.749449025002,878.4412217103658,1442.7164031783932,82.99346868751772,572.3511684272165,76.7591036946107,22.67312853383383,250.9950796330478,1876.80409206715
2642.7718630256377,44.70236530038402,30.59411262769301,1926.429225276652,978.2397763329806,1338.7556162347182,67.439825029429,628.3634935290243,125.03115611718545,21.39948427442306,348.8064649630221,2013.2918218678583
2113.5474965091275,43.9751438138842,30.345884228803754,1893.9930411698983,1263.216505591975,1507.669191168938,65.52598030651441,518.0671771112313,283.80702951125085,20.125840015012287,188.0642443421928,1865.7201531848232
2717.3413863554206,43.24792232738437,30.09765582991449,2333.207676140296,1330.2016989915478,1536.7954645950774,63.61213558359982,531.7782432555887,66.16063784456736,18.85219575560152,331.8368725744624,1846.5893939909868
2694.217192432711,42.52070084088455,29.84942743102524,2560.4055401439828,1262.5305461651217,1193.0208841424362,61.69829086068524,269.2498653667258,75.44269348319955,17.578551496190748,301.05942934909046,1974.1283392930663
2795.177947823716,41.40245771648806,29.60119903213598,2662.0408242549547,1345.5702285648267,303.73804503222834,59.78444613777065,182.6053668433653,81.4380746334293,16.304907236779975,250.57773245043143,1989.70924257792
2537.882069758168,40.28421459209157,29.35297063324672,2203.146629255529,1394.3919176472589,708.6401978437294,55.22042266066404,233.45354998371727,134.38277419371877,21.779348015953094,315.5243572214354,1873.526415613081
2268.300954459086,39.16597146769508,29.10474223435746,2845.126246759535,1439.5825228169451,424.0450683594846,50.65639918355744,173.6506838454718,242.6760185926908,20.113676938839404,404.20920325989607,2091.882948446208
2200.773904788949,38.04772834329859,28.856513835468203,807.1680556117171,1485.9376669295384,170.95736310554162,46.09237570645084,146.1382906701731,234.06358110564744,34.06890077475351,562.4828975177824,1943.8106929431167
2036.189865901508,36.929485218902094,28.608285436578942,675.8580472258949,1519.1923248884586,510.88442920096907,41.52835222934423,381.4374653858743,211.7740777337963,34.252173814125136,655.9702356052445,2077.8558323425614
1777.9984336326058,35.81124209450561,28.360057037689685,1272.091234935608,1714.744453264101,367.1114544658066,36.96432875223762,639.3204282673909,60.35635840572226,34.435446853496764,712.2880526865517,2354.6533842584986
1576.5391273292269,34.69299897010912,28.111828638800425,1647.7938129511228,1809.190791486625,940.7470010582016,32.40030527513102,118.31808821984912,176.6681918173161,34.401710854737566,848.0480057166576,2361.554356774368
1739.7689817903986,33.57475584571262,27.863600239911168,3197.3473395926194,1860.340170506459,1480.373533943376,27.83628179802441,108.89155155474644,102.53496964450714,34.36797485597836,725.6334543004477,2272.855012973771
1799.8454822567408,32.45651272131613,27.61537184102191,3230.8718405408777,1949.536634690408,1139.313021078931,23.272258320917807,308.4437777380185,255.18910635056508,34.33423885721916,707.2812877490821,2518.666958928869
1814.1208945381784,31.338269596919645,27.36714344213265,3807.81977908619,2001.735484523368,1345.6462090757734,18.708234843811205,507.99600392129065,34.37906339620089,34.300502858459964,366.0588477280668,2636.7546188449164
1872.0657894422409,30.220026472523152,27.11891504324339,4011.3154986861855,1958.249986595174,1099.8747565063943,14.144211366704596,835.9139070502416,77.00947993591438,34.266766859700766,231.60822524254183,2633.5913160549417
1773.790658448736,30.37591044172351,26.870686644354134,4033.4920118924247,2017.652217306045,1511.09192308079,9.58018788959799,821.6578424137385,100.0666777703747,34.23303086094156,239.0221747035199,2594.3746433389297
1745.4046436285196,30.531794410923865,26.62245824546488,4156.142949899582,2105.781135350965,1607.8018659026366,21.875733947189563,228.5765517282996,35.57091508522096,34.19929486218236,379.4909880352892,2496.264543272608
2074.006084851248,30.687678380124225,26.374229846575616,3978.590009035865,2215.456639160424,1906.347122116012,34.17128000478114,632.5674904703845,53.83103194255151,34.165558863423165,242.65658861856605,2313.769465612337
1861.564565090344,30.843562349324586,36.80855607522951,4200.4013201121625,2233.9267400700496,1405.8789848347546,46.466826062372704,268.5930378844545,111.15588153579638,34.13182286466397,261.9388478252128,2116.619734387828
1960.165169061016,30.99944631852494,47.242882303883405,4062.48921721646,2189.061769343204,1806.7436702531988,58.76237211996428,98.92977307160872,60.37019131988899,34.09808686590476,339.0029203414035,2053.982757960738
2150.4200147878087,31.15533028772529,57.67720853253729,3942.361364715315,2356.419326011396,1634.4257370709752,71.05791817755585,64.50837154974538,73.64950780555156,34.06435086714556,401.27027051602016,2262.8465016434498
2212.228837620557,31.31121425692565,68.1115347611912,4105.8953871232525,2184.887511978592,936.5659186624292,83.35346423514743,92.43035215771928,63.25069169582259,30.035146079218592,533.6367678486932,2171.6940231073067
2174.96637905049,31.46709822612601,78.54586098984508,3565.5661696286047,2194.769201989129,864.1965054314903,82.71100289562446,84.85328514559704,321.48133693886496,29.337576531228983,526.0275753228152,2267.114216355232
2085.377754748525,31.62298219532637,88.98018721849897,3044.60626846888,2191.548794802434,1391.3509909436943,61.6644143732834,203.79116762018907,25.83679546693049,28.64000698323937,593.0443322383244,2381.8081765750994
1470.2506146912506,31.778866164526725,99.41451344715288,2182.2573450443465,2346.3705845411546,1887.3700008212488,237.83855869055373,229.10248798299853,82.64708101318521,25.779133055952723,1296.454391793248,2093.828586584872
1851.3740842952293,31.93475013372708,109.84883967580676,1775.5576616939254,2591.4821897902366,1798.1387849662772,355.27119218985376,276.77078964370503,59.204256375930726,22.918259128666072,744.574596665774,1959.6142783721496
1606.8037776903564,32.09063410292744,120.28316590446065,1701.499127240446,2404.6091137646467,1563.8532316045516,209.91066387177284,278.8367264188848,35.76143173867624,20.057385201379425,363.9768673968168,1828.745023233146
1552.6685125937215,32.2465180721278,73.23639805451931,747.1715800269708,2245.252460192394,1690.5755735843338,64.5501355536919,267.9285539094331,131.8022761563699,17.196511274092778,512.5937085060643,1657.7899233618234
1006.0553762094808,32.40240204132816,276.6323600678116,1355.628481553851,1999.71334445715,1099.286600482331,70.52949737521175,334.4919580498162,167.19614229999448,21.33805547848817,657.1043676616372,1665.695413333422
2596.388917323443,32.55828601052851,480.0283220811039,2032.5956016876548,1832.8675511340148,1349.6954286060245,64.99195663919357,373.5369593494063,79.40516356006076,25.47959968288356,663.5739823109402,1711.442271886493
1491.2760341398905,32.71416997972887,478.6568917293472,1725.1127731252818,1911.3549225614795,1398.3808708645868,59.454415903175416,440.4659464703259,75.59457652503914,20.73861133248801,532.5062534844075,1726.277480592271
1279.737656709374,32.870053948929225,47.44006745357768,1486.542199199202,1896.776225599636,1548.4727378936964,53.91687516715725,454.94179847536543,98.2406229621942,42.26752013011828,477.0390130796432,1742.1141323116578
1341.9918777697576,33.025937918129586,92.46621004453463,1429.8373054302367,1945.6973222986148,1274.1929288769422,48.379334431139085,326.00328219206625,80.79591573835896,63.79642892774855,278.7731873764046,1582.6997093574005
1435.5534577298054,33.181821887329946,80.63305773688606,1298.0761418345228,1809.2135197372363,1501.5140292384883,54.40162676803816,193.64893493123063,167.78197161793042,85.32533772537882,354.2708144908355,1505.1243237686383
1405.5566370658992,33.3377058565303,71.51202941798054,1126.0993162239288,1797.0560174908294,1649.542291061372,60.42391910493724,214.2474737307304,100.90986076692406,106.85424652300908,216.7849625781272,1501.2377759702158
1938.545274168236,33.49358982573066,62.39100109907503,597.3793518360004,1814.36159846928,1071.6618263239577,113.26694133770894,315.2422560508029,201.1393546772983,44.59495487159955,790.9643734075511,1569.2343324054568
1533.7692916472151,33.64947379493101,53.2699727801695,373.7956126013252,1793.9846933572203,348.43180107447137,91.5404282270954,237.85482967558173,263.27597687597705,28.45874206636688,130.4156048945064,1579.4206944319806
1121.643856132596,33.80535776413137,100.44346668648988,431.1380173447941,1774.4434141442775,399.5654514594574,67.71070816348032,164.3804428756657,372.9869032553288,29.62190168931663,468.1006515697238,1736.868034710755
1142.4858161045152,33.96124173333173,94.63232164457636,573.0439599193068,1843.2396480110767,323.2200798217834,62.9305153022734,464.8959883672906,409.3713350980989,30.78506131226638,189.44133656623097,1787.3591720748238
1294.9452961418872,34.117125702532086,88.82117660266283,635.2206309621878,1793.6059154674974,55.82580048687166,58.15032244106648,682.3007328150835,270.5146206769608,29.054247239344832,108.13560930609306,1661.823251732867
1205.750898817828,34.273009671732446,83.01003156074931,533.7637024002288,1821.7952409642528,228.7932035703858,70.51836453238016,766.9971316765142,277.23926489586574,27.323433166423285,189.6914863666791,1723.6539791965208
1249.747214439784,34.4288936409328,77.19888651883579,730.2240751988392,1867.201038988571,256.5213636327392,82.88640662369384,789.7446422736909,434.48459121124193,31.077483810630486,103.63990544187118,1632.641145506262
1206.2437730409222,34.58477761013316,71.38774147692226,425.7067065480647,1882.1614197512392,54.889434320276976,95.25444871500753,823.9914926745299,534.6822514353735,21.70598995669168,203.96965460577707,1883.8229853147031
1082.7763804221072,34.74066157933352,65.57659643500874,700.6288246996407,1706.1538646909896,142.37162638672078,85.51337184443662,782.3118112364149,626.2484650679793,24.596720819616102,683.6279031754043,1883.5140270250176
1205.0444431638196,34.89654554853387,67.2198879558546,1360.492958452928,1692.3894084991198,312.9695991626024,75.7722949738657,827.6209518855838,770.3979685850684,27.487451682540524,242.16890799605136,1923.098941812407
1404.9448672456865,35.05242951773423,68.86317947670045,1266.9277722111865,1664.161831072928,519.9534979207275,66.03121810329478,916.892807257206,757.6938497836709,35.63955877815576,126.37127838239194,1882.571703813696
1072.861146654123,35.208313486934586,70.5064709975463,1267.7809589988328,1637.9583205930485,723.2392550186971,56.29014123272387,1083.0506359353656,786.3660343631329,43.791665873771,117.67990482661006,1930.3807033846977
1208.3287342441213,35.364197456134946,72.14976251839217,676.6685820990953,1822.4700107272,665.9294632316548,62.85176505910128,1049.7699367004182,771.2842731444744,19.184629264074925,57.63896251668657,1959.712213566064
1306.4554757051617,35.520081425335306,73.79305403923803,1413.8784636594476,2052.8854936405974,533.3738276293655,69.4133888854787,1163.6652955210102,780.1960458756504,24.56197495056244,57.55956650525931,1939.5249856601488
1024.5407068535635,35.67596539453566,75.43634556008388,1350.6139492838065,2102.932217167258,443.2946762594832,75.97501271185611,1167.1100762138935,734.4713472968159,29.93932063704995,57.48017049383205,1909.058019024042
1053.9968927847938,35.83184936373602,77.07963708092973,1004.2161719470564,2115.488336058604,592.5902884793169,82.53663653823352,1141.160575905074,781.3145077368013,35.31666632353746,140.56062748863923,1946.0182244778696
1255.119313053544,35.98773333293637,78.72292860177559,2329.1504395379875,2152.901737190994,630.8924868787075,89.09826036461094,1149.0405519388776,521.3264811996414,40.69401201002498,117.17775226505012,1949.58487632624
1216.3056482644483,36.14361730213673,80.36622012262146,1216.8856930706352,2068.0250602930323,571.6471551577948,87.61608975996941,996.5430397127864,979.9132614675648,46.071357696512486,93.79487704146104,2030.371382284532
1125.1297747371189,36.29950127133709,82.0095116434673,850.9906109940343,2057.023218148011,971.5662097870631,86.13391915532787,969.6867587009734,1089.695604285894,45.06429186284861,70.41200181787194,2056.9997374817526
761.8334988696678,36.455385240537446,78.10115496644403,719.6468300492958,1933.300478456466,700.8049157932612,84.65174855068635,660.5621696706526,1221.3424458357288,44.05722602918473,81.66561888867881,1927.657088281004
314.6431311819789,36.611269209737806,74.19279828942075,849.6742140373568,1964.602142928689,717.5713762407194,83.16957794604483,716.2297885455478,1152.882149224282,43.05016019552086,92.91923595948568,1843.2958389797336
161.09248896208663,36.76715317893816,70.28444161239746,,1993.4393569908264,634.9069695632581,81.68740734140329,778.5006037248783,1013.3708995229732,42.04309436185699,104.17285303029256,1745.2733482179804
400.9306797939016,36.92303714813852,66.37608493537418,,2058.5604096066745,348.1501400258228,80.20523673676176,425.46644991115335,912.3721115860568,41.03602852819312,115.42647010109944,1856.3046759624349
227.5845557150133,37.07892111733888,62.4677282583509,,2080.154407730349,692.628291365578,97.86051826094968,633.2279131560769,1031.442649884132,40.028962694529234,168.56959481398414,1822.342278497648
159.7931162472276,37.23480508653923,58.55937158132762,,2012.3736730537896,382.15604142810565,115.51579978513762,747.4635442615245,1012.2733079559096,39.02189686086536,221.71271952686885,1609.4698506029868
211.69744920522783,37.39068905573959,56.53729519064206,,2048.4195615156577,237.78479766376992,100.0587194286852,732.1009493232473,822.8156597926416,38.01483102720148,63.70572972661093,1673.5844466294493
402.81953775853526,37.546573024939946,54.51521879995651,,2047.107234611807,612.8957904897047,84.60163907223279,594.2459844205932,769.0427361336949,37.00776519353761,58.226431175050266,1669.9014941007747
193.18672314628665,37.70245699414031,52.49314240927095,,2087.4726824559884,936.318279219198,69.14455871578038,609.0140474570353,885.2998023268727,36.000699359873735,52.74713262348959,1639.0236178896264
197.0908927373358,37.858340963340666,47.027864080776624,,2194.6638079669515,675.2770024219691,535.7659097031091,648.6869892328657,879.690962781817,34.99363352620986,125.72712515602989,1597.3634714741663
271.84287741267013,38.01422493254102,49.01181514838967,,2048.5670528445,633.6400239883841,557.2577769757908,697.0744938670472,641.4312745727324,33.98656769254598,103.97716095374022,1335.18829383724
268.9092969757647,38.17010890174138,50.99576621600271,,2171.958655223437,610.4777227712736,361.82410091092606,818.4176378842284,352.8135626644758,32.97950185888211,82.81600086939721,1350.7806187534673
301.85932153902417,38.32599287094173,52.97971728361576,,2209.591032295343,474.59954698672016,349.6156668477947,693.7395476690082,442.18108281562655,31.97243602521824,168.6016607272894,1361.895535641409
471.1727814719352,38.48187684014209,54.9636683512288,,2283.423164899577,606.578288434395,337.4072327846634,682.2838265707314,533.7641895069395,30.96537019155436,160.3678895539877,1432.9292725044038
423.67298710208087,38.63776080934245,56.94761941884184,,2511.622608992044,799.2420597040674,325.19879872153206,581.5510811614058,402.8762837398101,29.958304357890484,149.33770454911914,1614.3375514433158
501.6026315720443,38.793644778542806,58.93157048645488,,2463.1994519323844,1058.449611460083,312.9903646584008,710.8620681960741,706.1923675600013,24.18119103766396,203.98872517862355,1438.5146158451084
353.23354880305465,38.949528747743166,72.93030919994786,,2500.937932056692,690.0224489101786,300.78193059526944,515.3805196163316,662.8676187595831,25.93555749057296,224.2547881317141,1493.1556281915157
305.2915328010261,39.10541271694352,119.76339173553828,,2520.180900252996,762.2977436671316,288.5734965321381,516.2604090960298,754.2982367737578,27.689923943481965,133.72733452813603,1493.606390586221
323.6072619704323,39.26129668614388,144.5901794728812,,2927.687493568943,869.9037992789778,276.3650624690068,596.3500398256044,868.0139399802287,29.444290396390965,171.46941418223835,1579.017637646901
432.8579443651231,39.41718065534424,165.99292153582937,,3546.86706545368,1057.215124749925,264.1566284058755,666.4479574580449,913.7172593313536,31.19865684929997,191.55698890930609,1637.783993693918
562.085980967325,39.57306462454459,92.88110679788436,,3405.993702284254,979.3934296287678,251.94819434274416,669.5381169134436,149.61336838665187,32.95302330220897,129.3277232460233,1726.6511662753423
550.8353746810384,39.72894859374495,81.60392147439974,,3948.685895332775,928.357124171512,239.7397602796128,568.1414260551682,674.6836740280588,34.70738975511797,152.55290885460033,1636.2251037066997
466.2464048118763,39.884832562945306,133.9260243567321,,4253.191089053019,848.8139195371386,227.5313262164815,861.588869473138,644.4299651630113,36.46175620802697,133.55455814010992,1671.1038986250974
522.3776220321847,40.04071653214567,110.1120422284588,,4311.7259966282645,872.0345233991599,215.32289215335007,1317.6647676856203,415.3043221542487,38.21612266093597,88.04601069895217,1632.7541456079664
423.6904648443248,40.196600501346026,86.2980601001855,,4493.695962122938,874.8927305675822,203.11445809021885,1363.3730340592774,634.235334871844,39.97048911384498,126.3128259520782,1600.9828137740892
499.9220739275272,40.35248447054638,62.48407797191217,,4523.758772304288,824.3041368330017,190.9060240270875,1460.3851204391258,710.9302919414814,41.45266172806816,190.93100848212163,1610.8868489127346
430.2705660395561,40.50836843974674,45.62817112267377,,4664.970411481728,834.6488243566871,178.6975899639562,1673.4857543462986,555.7783191165341,42.93483434229134,135.10521825599483,1578.6418276480576
234.9494626510136,40.66425240894709,62.97852879163699,,4852.329608548866,915.6586154238926,166.48915590082487,1559.151827116269,570.5678837789593,77.27246635135145,167.29001763404773,1485.847034522733
242.3110397815172,40.82013637814745,80.32888646060022,,5233.066976448898,1224.8126468974756,154.28072183769353,1667.054978097603,381.9096228167078,111.61009836041156,166.0977122057977,1546.2176431537705
471.1085543693725,40.97602034734781,167.50922362664093,,4995.578409954146,978.3038791704752,142.07228777456223,1660.4003613586694,407.6367500606392,145.94773036947166,121.5106228329907,1634.072681982047
535.5768198867461,41.13190431654817,174.33843523445998,,5549.833769582653,974.476002783034,129.8638537114309,1728.845854898579,378.923409147548,95.14010721036634,76.9235334601837,1583.4402420047306
459.6289155394817,41.287788285748526,126.72176034511634,,5552.933523823242,920.224271577315,117.65541964829958,1720.904985756041,557.883097073213,47.38449113370323,101.31011795472357,1525.1049013100703
468.8425641939947,41.44367225494888,79.1050854557727,,5786.142043710991,860.9105528450676,105.44698558516824,1582.607509776192,583.0861771642336,30.004166377354995,71.21011164153586,1462.5213092464671
531.7842795720836,41.59955622414924,31.48841056642904,,6347.057509586627,956.642184936458,93.23855152203691,1509.9178984302423,583.5190571009656,33.08473968463406,139.299748743492,1552.0202253836771
492.7462734511546,41.7554401933496,37.75811825505407,,7093.6889373583335,1089.6146199459697,81.03011745890558,1436.776214307573,290.75706354274524,25.542513580303723,31.92444204680796,1830.1593783056164
520.5773141426737,41.91132416254996,44.02782594367911,,670.7578326042865,1377.676511377036,68.82168339577424,1661.6132161246192,317.43550526051746,80.04748590680408,91.72486031605608,1560.8162383829815
157.90579470051122,42.06720813175031,50.29753363230414,,,1511.1390703704276,56.61324933264298,1661.6669251086394,98.31963181379392,104.61916650403978,77.56526284362091,1679.3510472798712
50.473557433571095,45.19892012008806,56.56724132092917,,,1490.4996947332795,54.74660285020853,1955.571860096172,39.96098096894019,315.6368166104835,140.34692729091006,1704.8670857283862
133.25396804598353,48.33063210842581,62.8369490095542,,,1463.1446100778965,52.879956367774085,2341.816260939359,29.54081921680575,258.202691697821,178.82863305410575,1789.9929385335574
33.44652448312081,262.7514224509546,69.10665669817924,,,1231.1025424390934,51.01330988533964,2539.7375199024013,33.36859500375799,87.12255735456804,250.27618744099487,1957.1763231758143
54.12439376103902,169.26888343367332,92.1608376698042,,,1316.1224829019525,49.14666340290519,2656.310968241482,37.19637079071022,90.8274738171221,191.35942621151432,1954.5881330858424
161.3234638854497,75.78634441639205,81.27242853050123,,,1218.5637570517183,47.28001692047074,2681.17618220064,123.83355764896686,33.06251654063858,383.6741716613199,2202.1123858695314
107.6464583718387,73.88724722445987,70.38401939119828,,,1332.6992533951536,50.85178203818008,2769.976559467607,181.2785701620575,32.709175317949374,175.16092600805695,1675.113784194972
154.74592078630053,71.98815003252767,59.495610251895314,,,1312.3911040539706,54.423547155889416,2464.4188828200454,214.21136757884724,32.35583409526016,362.1153407410407,1612.3915684473177
168.87039408966868,70.08905284059549,48.60720111259236,,,1107.3483056382938,57.99531227359876,2207.557129498578,252.90559503498537,33.09773406141272,112.81551311765594,1421.6565161810358
118.61100286229772,68.1899556486633,40.29503691523312,,,1026.29753970279,61.56707739130809,2186.764024763532,207.8416464522931,43.788354616267554,99.34394797872692,1549.9295500118708
123.90778829436024,66.2908584567311,126.1188724973388,,,1067.6577728841764,65.13884250901742,2289.20182159634,232.9237428859497,143.16319359388433,155.20931028775303,1651.2141714508143
131.8727796021605,64.39176126479892,91.33903875123714,,,1253.0536939812275,68.71060762672677,2365.301710141858,281.39182646267466,513.0032943364009,213.97448446018043,1594.6691600454308
