Energy_Median,Energy_Median.1,Energy_Median.2,Energy_Median.3,Energy_Median.4,Energy_Median.5,Energy_Median.6,Energy_Median.7,Energy_Median.8,Energy_Median.9,Energy_Median.10,Energy_Median
53550.0,99650.0,55200.0,,,,534000.0,1645000.0,52000.0,78000.0,929000.0,406000.0
46350.0,99600.0,37750.0,,,,249000.0,1890000.0,54200.0,83100.0,889500.0,287500.0
50600.0,17950.0,37000.0,,,,203500.0,1940000.0,51100.0,80000.0,,252500.0
52800.0,35625.0,18000.0,,,,512000.0,2000000.0,53700.0,86500.0,,190000.0
62900.0,53300.0,68050.0,,,,553000.0,1850000.0,46300.0,93200.0,,228000.0
58300.0,69500.0,34890.0,,,,50600.0,1900000.0,47400.0,94950.0,,229000.0
57500.0,35000.0,45150.0,,,,518500.0,1910000.0,49300.0,54400.0,,172000.0
57750.0,34750.0,13300.0,,,,294000.0,2050000.0,52150.0,16950.0,,179000.0
55650.0,27600.0,44710.0,,,,19500.0,2090000.0,54000.0,82200.0,,193000.0
49100.0,7160.0,70300.0,,,,711000.0,2010000.0,52100.0,43500.0,,240000.0
47300.0,7820.0,24080.0,,,,354000.0,2030000.0,53000.0,48900.0,,261000.0
52200.0,5455.0,18121.666666666668,,,,232000.0,1950000.0,52500.0,53000.0,,279000.0
47250.0,30877.5,12163.333333333334,,,,228500.0,2010000.0,49100.0,53300.0,,266000.0
47100.0,56300.0,6205.0,,,,230550.0,2070000.0,52200.0,57700.0,,256000.0
43600.0,6280.0,9725.0,,,,232600.0,2110000.0,51200.0,53600.0,,239000.0
42100.0,51600.0,652500.0,,,,234650.0,2180000.0,56700.0,62500.0,,221000.0
38600.0,118500.0,4785.0,,,,236700.0,2120000.0,52200.0,58800.0,,230000.0
41700.0,43400.0,8910.0,,,,238750.0,2140000.0,45500.0,47800.0,,275000.0
43300.0,6270000.0,14300.0,,,,240800.0,2090000.0,47400.0,52900.0,,321000.0
38700.0,40400.0,614235.0,,,,242850.0,2110000.0,46900.0,55350.0,,372500.0
36000.0,28400.0,157100.0,,,,244900.0,1990000.0,48750.0,63300.0,,379000.0
38700.0,4100.0,1103800.0,,,,246950.0,2170000.0,49300.0,71000.0,,363000.0
34000.0,61325.0,2050500.0,,,,249000.0,1980000.0,52950.0,77250.0,,422000.0
31300.0,118550.0,40200.0,,,,364750.0,1970000.0,60100.0,72000.0,,440000.0
31600.0,175775.0,27350.0,,,,480500.0,1950000.0,53850.0,77900.0,,407500.0
30100.0,233000.0,38300.0,,,,596250.0,2150000.0,61500.0,86400.0,,334000.0
29700.0,21900.0,12015.0,,,,712000.0,2125000.0,57200.0,84100.0,,322000.0
28900.0,92200.0,33150.0,,,,608666.6666666666,2270000.0,74300.0,68300.0,,283000.0
31200.0,84340.0,15600.0,,,,505333.3333333334,2350000.0,77300.0,79150.0,,149000.0
32200.0,3840.0,63900.0,,,,402000.0,2230000.0,68100.0,92400.0,,114500.0
29900.0,6450.0,58650.0,,,,380500.0,2220000.0,72100.0,121000.0,,146000.0
29100.0,21000.0,16950.0,,,,359000.0,2240000.0,69900.0,104000.0,,178000.0
31400.0,5362452.5,3030.0,,,,385000.0,2200000.0,86300.0,109000.0,,207000.0
34700.0,10703905.0,4270.0,,,,440000.0,2250000.0,86200.0,113000.0,,205500.0
33900.0,4190.0,40100.0,,,,350000.0,2285000.0,83200.0,112000.0,,208000.0
38200.0,19245.0,60500.0,,,,260000.0,2310000.0,69700.0,114000.0,,177500.0
49000.0,34300.0,66500.0,,,,353000.0,2460000.0,71150.0,132000.0,,100000.0
49700.0,44950.0,157000.0,,,,286666.6666666667,2450000.0,110000.0,133000.0,,99300.0
37700.0,38100.0,220500.0,,,,220333.3333333333,2530000.0,86800.0,140000.0,,98800.0
35400.0,2650.0,60700.0,,,,154000.0,2550000.0,82200.0,141000.0,,98850.0
33700.0,11785.0,40600.0,,,,183000.0,2580000.0,76600.0,135000.0,,86950.0
42500.0,43400.0,98700.0,,,,362083.3333333334,2690000.0,72100.0,138000.0,,86300.0
44600.0,39100.0,285000.0,,,,541166.6666666667,2700000.0,81350.0,142000.0,,115000.0
50450.0,34800.0,57050.0,,,,720250.0,2720000.0,73300.0,150000.0,,129500.0
46100.0,30500.0,70950.0,,,,899333.3333333334,2770000.0,82700.0,162000.0,,120000.0
49500.0,10650.0,368500.0,,,,1078416.6666666667,2880000.0,91250.0,165000.0,,193000.0
41300.0,100750.0,87050.0,,,,1257500.0,2940000.0,88150.0,175000.0,,201000.0
42000.0,83757.5,118000.0,,,,1436583.3333333335,2920000.0,88200.0,160000.0,,212000.0
38800.0,66765.0,,,,,1615666.6666666667,2890000.0,102000.0,173500.0,,226000.0
47100.0,9050.0,,,,,1794750.0,2900000.0,78850.0,179500.0,,232000.0
46600.0,52700.0,,,,,1973833.3333333333,2865000.0,70300.0,188000.0,,236000.0
40100.0,4915.0,,,,,2152916.666666667,2810000.0,78450.0,146000.0,,280000.0
33100.0,2080.0,,,,,2332000.0,3060000.0,78100.0,159000.0,,222000.0
33200.0,2320.0,,,,,2051362.5,2950000.0,71200.0,159000.0,,233000.0
28900.0,13000.0,,,,,1770725.0,3130000.0,1010000.0,165000.0,,243000.0
28000.0,33700.0,,,,,1490087.5,3200000.0,76700.0,177000.0,,280000.0
27300.0,4450.0,,,,,1209450.0,3250000.0,73750.0,188000.0,,288500.0
26250.0,5150.0,,,,,928812.5,3290000.0,71400.0,197000.0,,193000.0
24300.0,3670.0,,,,,648175.0,3370000.0,82800.0,211000.0,,196000.0
24000.0,23550.0,,,,,367537.5,3410000.0,90200.0,206000.0,,205000.0
24500.0,33800.0,,,,,86900.0,3250000.0,94600.0,211000.0,,203000.0
28850.0,18600.0,,,,,85900.0,3270000.0,946000.0,226000.0,,205000.0
29500.0,3730.0,,,,,80000.0,3330000.0,121000.0,222000.0,,204000.0
33650.0,27700.0,,,,,36880.0,3460000.0,97300.0,233000.0,,199000.0
32200.0,13500.0,,,,,366940.0,3480000.0,86800.0,249000.0,,210000.0
34200.0,7100.0,,,,,697000.0,3380000.0,94250.0,249000.0,,341000.0
63600.0,4850.0,,,,,359800.0,3390000.0,112000.0,231000.0,,649000.0
21000.0,5460.0,,,,,22600.0,3520000.0,96500.0,224500.0,,369000.0
25200.0,22800.0,,,,,80000.0,3505000.0,98300.0,230000.0,,444000.0
32650.0,33300.0,,,,,153900.0,3610000.0,953000.0,231000.0,,691000.0
37800.0,43600.0,,,,,135766.66666666666,3610000.0,129000.0,234000.0,,626000.0
42500.0,,,,,,117633.33333333334,3670000.0,164500.0,239500.0,,330000.0
52600.0,,,,,,99500.0,3665000.0,101000.0,249000.0,,346000.0
46650.0,,,,,,73000.0,3770000.0,91700.0,259000.0,,470500.0
70200.0,,,,,,103000.0,3650000.0,1050000.0,279000.0,,616000.0
59400.0,,,,,,93700.0,3600000.0,991500.0,292000.0,,690000.0
57000.0,,,,,,115000.0,3200000.0,964500.0,297000.0,,672000.0
40700.0,,,,,,333000.0,2990000.0,954000.0,300000.0,,682000.0
40550.0,,,,,,124500.0,3710000.0,83700.0,298000.0,,793000.0
70500.0,,,,,,64400.0,3455000.0,86650.0,256000.0,,805000.0
57650.0,,,,,,62250.0,3990000.0,89200.0,241000.0,,808500.0
75100.0,,,,,,467500.0,4110000.0,82400.0,247000.0,,752000.0
74500.0,,,,,,444500.0,4040000.0,92150.0,269000.0,,876000.0
63000.0,,,,,,414000.0,4200000.0,77300.0,268000.0,,975000.0
85800.0,,,,,,478500.0,4195000.0,79500.0,280000.0,,1080000.0
77100.0,,,,,,61150.0,3850000.0,83000.0,294000.0,,1150000.0
,,,,,,70250.0,4140000.0,82200.0,2360000.0,,1030000.0
,,,,,,94700.0,3670000.0,82200.0,145000.0,,1110000.0
,,,,,,928000.0,4110000.0,83500.0,1730000.0,,971000.0
,,,,,,490350.0,3820000.0,88300.0,106000.0,,1090000.0
,,,,,,52700.0,3960000.0,94600.0,116000.0,,1020000.0
,,,,,,609000.0,4120000.0,99550.0,128000.0,,905500.0
,,,,,,738500.0,4120000.0,117000.0,248000.0,,699000.0
,,,,,,700000.0,4180000.0,209000.0,257000.0,,638000.0
,,,,,,846500.0,4430000.0,193500.0,250000.0,,618500.0
,,,,,,466000.0,4360000.0,98100.0,263000.0,,686000.0
,,,,,,314500.0,4120000.0,97850.0,268000.0,,713500.0
,,,,,,234400.0,4160000.0,105000.0,286000.0,,632000.0
,,,,,,154300.0,4170000.0,99300.0,278000.0,,588000.0
,,,,,,74200.0,4100000.0,103500.0,285000.0,,534000.0
,,,,,,314850.0,4140000.0,34900.0,289000.0,,570000.0
,,,,,,191425.0,4320000.0,189000.0,303000.0,,517000.0
,,,,,,68000.0,4290000.0,227000.0,319000.0,,530500.0
,,,,,,126000.0,3680000.0,236000.0,315000.0,,564000.0
,,,,,,184000.0,3650000.0,224000.0,347000.0,,576000.0
,,,,,,23000000.0,3780000.0,104000.0,342000.0,,558000.0
,,,,,,14050000.0,4150000.0,107000.0,347000.0,,588000.0
,,,,,,10547250.0,4000000.0,204000.0,335000.0,,559000.0
,,,,,,7044500.0,3870000.0,138000.0,349000.0,,832500.0
,,,,,,3541750.0,4260000.0,969000.0,344000.0,,919000.0
,,,,,,39000.0,4090000.0,120000.0,358000.0,,733000.0
,,,,,,48450.0,3830000.0,116000.0,351000.0,,1830000.0
,,,,,,49250.0,4100000.0,120500.0,339000.0,,1710000.0
,,,,,,32500.0,3680000.0,118000.0,343000.0,,1560000.0
,,,,,,46300.0,4030000.0,121000.0,342000.0,,1920000.0
,,,,,,55050.0,4330000.0,169000.0,318000.0,,2010000.0
,,,,,,50000.0,4250000.0,132000.0,335000.0,,1890000.0
,,,,,,65150.0,4460000.0,143000.0,339000.0,,1850000.0
,,,,,,54200.0,4435000.0,1080000.0,352000.0,,2130000.0
,,,,,,58200.0,4675000.0,1180000.0,344000.0,,2410000.0
,,,,,,51700.0,4610000.0,155000.0,337000.0,,1585000.0
,,,,,,52600.0,4690000.0,1080000.0,367000.0,,2635000.0
,,,,,,53300.0,4780000.0,1100000.0,358000.0,,2490000.0
,,,,,,55400.0,4940000.0,152000.0,325000.0,,
,,,,,,56300.0,4940000.0,135000.0,324000.0,,
,,,,,,58700.0,4890000.0,153500.0,325000.0,,
,,,,,,61300.0,4830000.0,343000.0,323000.0,,
,,,,,,56100.0,4710000.0,156500.0,340000.0,,
,,,,,,55400.0,5060000.0,131000.0,345000.0,,
,,,,,,59400.0,4830000.0,134000.0,359000.0,,
,,,,,,63700.0,4730000.0,122000.0,331000.0,,
,,,,,,59700.0,4730000.0,130000.0,360000.0,,
,,,,,,65650.0,4740000.0,128000.0,345000.0,,
,,,,,,59900.0,4705000.0,144000.0,280000.0,,
,,,,,,63700.0,4590000.0,145000.0,251000.0,,
,,,,,,65700.0,4730000.0,148000.0,287000.0,,
,,,,,,66800.0,3580000.0,146000.0,292000.0,,
,,,,,,66500.0,3200000.0,143000.0,338000.0,,
,,,,,,69600.0,4770000.0,151000.0,328000.0,,
,,,,,,71750.0,3330000.0,170000.0,281500.0,,
,,,,,,75200.0,3960000.0,172000.0,313000.0,,
,,,,,,72300.0,4220000.0,169000.0,358000.0,,
,,,,,,69100.0,3470000.0,141000.0,369000.0,,
,,,,,,70100.0,3850000.0,135000.0,388000.0,,
,,,,,,74850.0,3835000.0,137000.0,403000.0,,
,,,,,,74800.0,3670000.0,136000.0,383000.0,,
,,,,,,78400.0,3715000.0,138000.0,415000.0,,
,,,,,,85350.0,3620000.0,136000.0,419000.0,,
,,,,,,85600.0,3590000.0,144000.0,429000.0,,
,,,,,,87200.0,3335000.0,139000.0,430500.0,,
,,,,,,91200.0,3620000.0,138000.0,442500.0,,
,,,,,,92700.0,3915000.0,151000.0,445000.0,,
,,,,,,138000.0,4010000.0,148000.0,447000.0,,
,,,,,,139000.0,4020000.0,162000.0,417500.0,,
,,,,,,146000.0,4280000.0,150000.0,449500.0,,
,,,,,,146000.0,4325000.0,146000.0,435000.0,,
,,,,,,147000.0,4650000.0,146000.0,441000.0,,
,,,,,,141000.0,4510000.0,163000.0,406000.0,,
,,,,,,119000.0,4420000.0,158000.0,413000.0,,
,,,,,,121000.0,4630000.0,163000.0,445000.0,,
,,,,,,132000.0,4650000.0,166000.0,447000.0,,
,,,,,,128000.0,4750000.0,148000.0,456500.0,,
,,,,,,125000.0,4690000.0,146000.0,441000.0,,
,,,,,,117000.0,4470000.0,145500.0,462000.0,,
,,,,,,131000.0,4410000.0,138000.0,457000.0,,
,,,,,,37300.0,4450000.0,133000.0,479000.0,,
,,,,,,88850.0,3585000.0,128000.0,462000.0,,
,,,,,,269000.0,2910000.0,127000.0,477000.0,,
,,,,,,285500.0,2830000.0,146000.0,475000.0,,
,,,,,,196750.0,2460000.0,140000.0,445000.0,,
,,,,,,108000.0,2680000.0,135000.0,466000.0,,
,,,,,,82000.0,2875000.0,139000.0,459000.0,,
,,,,,,408000.0,2450000.0,135500.0,463000.0,,
,,,,,,6505000.0,2520000.0,132000.0,479000.0,,
,,,,,,369500.0,2425000.0,122000.0,454500.0,,
,,,,,,144000.0,2270000.0,120000.0,445000.0,,
,,,,,,36400.0,2480000.0,117000.0,474000.0,,
,,,,,,56300.0,2200000.0,117000.0,455000.0,,
,,,,,,34200.0,2180000.0,116000.0,376000.0,,
,,,,,,177000.0,2220000.0,115000.0,440500.0,,
,,,,,,88700.0,2065000.0,106000.0,104000.0,,
,,,,,,113000.0,1975000.0,107000.0,124000.0,,
,,,,,,31600.0,2240000.0,101000.0,129000.0,,
,,,,,,29900.0,1850000.0,102000.0,134000.0,,
,,,,,,28600.0,2020000.0,109000.0,153000.0,,
,,,,,,7450.0,1970000.0,92600.0,143000.0,,
,,,,,,1090.0,2010000.0,102000.0,152000.0,,
,,,,,,1345.0,2565000.0,98350.0,146000.0,,
,,,,,,1195.0,1910000.0,102000.0,154500.0,,
,,,,,,1230.0,2210000.0,103500.0,103000.0,,
,,,,,,1280.0,2765000.0,102000.0,147000.0,,
,,,,,,1430.0,2880000.0,90100.0,231000.0,,
,,,,,,1495.0,2030000.0,83750.0,268000.0,,
,,,,,,158000.0,2530000.0,77400.0,301000.0,,
,,,,,,210000.0,2030000.0,53900.0,249000.0,,
,,,,,,213000.0,3640000.0,50800.0,209500.0,,
,,,,,,231000.0,2930000.0,49700.0,279000.0,,
,,,,,,233000.0,3455000.0,92900.0,268000.0,,
,,,,,,215000.0,3445000.0,91500.0,512000.0,,
,,,,,,213000.0,3840000.0,86100.0,459000.0,,
,,,,,,212000.0,3810000.0,81100.0,440000.0,,
,,,,,,224000.0,3640000.0,88200.0,359000.0,,
,,,,,,229000.0,3850000.0,94200.0,249000.0,,
,,,,,,242000.0,3025000.0,91900.0,278000.0,,
,,,,,,252000.0,3330000.0,90000.0,354000.0,,
,,,,,,251000.0,3175000.0,92700.0,266000.0,,
,,,,,,258000.0,2880000.0,90300.0,265000.0,,
,,,,,,260000.0,2820000.0,91350.0,287000.0,,
,,,,,,274000.0,2570000.0,94000.0,299000.0,,
,,,,,,271000.0,1960000.0,95950.0,276000.0,,
,,,,,,78600.0,903000.0,89100.0,305000.0,,
,,,,,,815000.0,1190000.0,457000.0,295000.0,,
,,,,,,923000.0,1280000.0,86800.0,308000.0,,
,,,,,,976000.0,1500000.0,73800.0,318000.0,,
,,,,,,899000.0,1430000.0,66100.0,319000.0,,
,,,,,,806000.0,2320000.0,65350.0,336000.0,,
,,,,,,655000.0,2760000.0,64700.0,357000.0,,
,,,,,,679000.0,3510000.0,386000.0,352500.0,,
,,,,,,679000.0,3460000.0,549000.0,388500.0,,
,,,,,,878000.0,3780000.0,570500.0,375500.0,,
,,,,,,635000.0,3965000.0,668000.0,372000.0,,
,,,,,,790000.0,3470000.0,735500.0,371000.0,,
,,,,,,838500.0,3005000.0,770000.0,385000.0,,
,,,,,,860000.0,3705000.0,668000.0,418000.0,,
,,,,,,932500.0,3450000.0,540000.0,426000.0,,
,,,,,,986000.0,3410000.0,434500.0,414000.0,,
,,,,,,931500.0,3545000.0,84150.0,417000.0,,
,,,,,,1025000.0,3240000.0,10600.0,526000.0,,
,,,,,,1000000.0,4205000.0,99800.0,503500.0,,
,,,,,,891500.0,3385000.0,80900.0,435000.0,,
,,,,,,924000.0,2420000.0,145000.0,445000.0,,
,,,,,,63750.0,2640000.0,71900.0,470000.0,,
,,,,,,972000.0,2300000.0,522000.0,454500.0,,
,,,,,,974000.0,2170000.0,1160000.0,462000.0,,
,,,,,,898500.0,2330000.0,,454000.0,,
,,,,,,862000.0,2195000.0,,318000.0,,
,,,,,,868500.0,2450000.0,,326000.0,,
,,,,,,1000000.0,1635000.0,,424000.0,,
,,,,,,928000.0,2095000.0,,423000.0,,
,,,,,,920000.0,2670000.0,,542000.0,,
,,,,,,1240000.0,2250000.0,,432000.0,,
,,,,,,12800.0,2740000.0,,492000.0,,
,,,,,,1110000.0,3145000.0,,509000.0,,
,,,,,,887000.0,2670000.0,,495000.0,,
,,,,,,797000.0,2170000.0,,397000.0,,
,,,,,,739500.0,2035000.0,,376500.0,,
,,,,,,511500.0,2225000.0,,378000.0,,
,,,,,,551000.0,1360000.0,,399500.0,,
,,,,,,533000.0,1350000.0,,382000.0,,
,,,,,,113500.0,2240000.0,,341000.0,,
,,,,,,479000.0,2465000.0,,292000.0,,
,,,,,,501000.0,2850000.0,,343500.0,,
,,,,,,436500.0,1300000.0,,355500.0,,
,,,,,,484000.0,2425000.0,,378500.0,,
,,,,,,448000.0,1965000.0,,378000.0,,
,,,,,,508000.0,1560000.0,,360000.0,,
,,,,,,434000.0,1330000.0,,341000.0,,
,,,,,,600000.0,2240000.0,,346000.0,,
,,,,,,585000.0,2230000.0,,332000.0,,
,,,,,,725000.0,2420000.0,,350000.0,,
,,,,,,707000.0,2490000.0,,329000.0,,
,,,,,,672500.0,3165000.0,,346000.0,,
,,,,,,531000.0,3105000.0,,331000.0,,
,,,,,,670000.0,3870000.0,,342000.0,,
,,,,,,621000.0,2980000.0,,352000.0,,
,,,,,,684000.0,2490000.0,,363000.0,,
,,,,,,446000.0,2415000.0,,448500.0,,
,,,,,,604000.0,2820000.0,,382000.0,,
,,,,,,638000.0,2310000.0,,387000.0,,
,,,,,,560000.0,2265000.0,,346000.0,,
,,,,,,1240000.0,2650000.0,,405000.0,,
,,,,,,1650000.0,3005000.0,,393000.0,,
,,,,,,1780000.0,2630000.0,,654500.0,,
,,,,,,1010000.0,2260000.0,,416000.0,,
,,,,,,769000.0,3070000.0,,342000.0,,
,,,,,,824000.0,2640000.0,,295000.0,,
,,,,,,828000.0,2675000.0,,321000.0,,
,,,,,,722000.0,2845000.0,,300000.0,,
,,,,,,634000.0,3005000.0,,313000.0,,
,,,,,,572000.0,2875000.0,,326000.0,,
,,,,,,610000.0,2930000.0,,331000.0,,
,,,,,,624000.0,2680000.0,,324000.0,,
,,,,,,942000.0,3710000.0,,376000.0,,
,,,,,,1010000.0,2860000.0,,375000.0,,
,,,,,,1080000.0,2830000.0,,390000.0,,
,,,,,,1290000.0,2805000.0,,389000.0,,
,,,,,,748000.0,3335000.0,,364000.0,,
,,,,,,1000000.0,2865000.0,,367000.0,,
,,,,,,877000.0,3000000.0,,392000.0,,
,,,,,,632000.0,3030000.0,,391000.0,,
,,,,,,673000.0,3565000.0,,400000.0,,
,,,,,,655000.0,3480000.0,,496000.0,,
,,,,,,977500.0,3340000.0,,557000.0,,
,,,,,,701000.0,3755000.0,,480000.0,,
,,,,,,636000.0,3580000.0,,444500.0,,
,,,,,,730000.0,3970000.0,,434000.0,,
,,,,,,978000.0,4130000.0,,453000.0,,
,,,,,,793500.0,3655000.0,,388000.0,,
,,,,,,593000.0,4070000.0,,379000.0,,
,,,,,,468000.0,2960000.0,,367500.0,,
,,,,,,385000.0,3630000.0,,316000.0,,
,,,,,,495000.0,3605000.0,,281000.0,,
,,,,,,591500.0,3270000.0,,290000.0,,
,,,,,,785000.0,3545000.0,,324000.0,,
,,,,,,658000.0,3505000.0,,350000.0,,
,,,,,,238000.0,3420000.0,,341000.0,,
,,,,,,563000.0,3120000.0,,363000.0,,
,,,,,,624500.0,3205000.0,,219500.0,,
,,,,,,421000.0,2940000.0,,157500.0,,
,,,,,,456000.0,3110000.0,,105500.0,,
,,,,,,304000.0,3110000.0,,91200.0,,
,,,,,,344000.0,3375000.0,,92600.0,,
,,,,,,367000.0,3290000.0,,37100.0,,
,,,,,,406000.0,3440000.0,,13700.0,,
,,,,,,442000.0,3460000.0,,13700.0,,
,,,,,,327000.0,3440000.0,,20800.0,,
,,,,,,315000.0,3800000.0,,27850.0,,
,,,,,,338000.0,3790000.0,,34100.0,,
,,,,,,433000.0,3440000.0,,13500.0,,
,,,,,,572000.0,3715000.0,,14050.0,,
,,,,,,577000.0,3660000.0,,14600.0,,
,,,,,,572000.0,3690000.0,,16800.0,,
,,,,,,550000.0,4060000.0,,115000.0,,
,,,,,,706000.0,4230000.0,,117000.0,,
,,,,,,707000.0,4250000.0,,121000.0,,
,,,,,,654000.0,4270000.0,,38600.0,,
,,,,,,573000.0,3690000.0,,130000.0,,
,,,,,,521000.0,3380000.0,,40850.0,,
,,,,,,563000.0,2880000.0,,45400.0,,
,,,,,,593000.0,3440000.0,,51800.0,,
,,,,,,590000.0,3630000.0,,66000.0,,
,,,,,,633000.0,3420000.0,,60450.0,,
,,,,,,559000.0,3780000.0,,65300.0,,
,,,,,,504000.0,4050000.0,,66900.0,,
,,,,,,669000.0,3410000.0,,78800.0,,
,,,,,,704000.0,4140000.0,,79800.0,,
,,,,,,687000.0,3820000.0,,74400.0,,
,,,,,,655000.0,4430000.0,,87900.0,,
,,,,,,706000.0,4750000.0,,91800.0,,
,,,,,,751000.0,4260000.0,,98700.0,,
,,,,,,835000.0,4060000.0,,96400.0,,
,,,,,,958000.0,4460000.0,,105000.0,,
,,,,,,1010000.0,3720000.0,,103000.0,,
,,,,,,792000.0,4110000.0,,87400.0,,
,,,,,,436500.0,3890000.0,,60700.0,,
,,,,,,983000.0,4370000.0,,66800.0,,
,,,,,,1590000.0,3980000.0,,76300.0,,
,,,,,,1630000.0,4350000.0,,83900.0,,
,,,,,,870500.0,4440000.0,,90800.0,,
,,,,,,839000.0,4710000.0,,94900.0,,
,,,,,,935000.0,4820000.0,,105000.0,,
,,,,,,222000.0,4740000.0,,109000.0,,
,,,,,,221000.0,4560000.0,,108000.0,,
,,,,,,248000.0,4020000.0,,92200.0,,
,,,,,,349000.0,4150000.0,,96300.0,,
,,,,,,394000.0,3680000.0,,102000.0,,
,,,,,,820000.0,3870000.0,,109000.0,,
,,,,,,887500.0,4130000.0,,114000.0,,
,,,,,,956000.0,3840000.0,,145000.0,,
,,,,,,799500.0,4635000.0,,162000.0,,
,,,,,,495000.0,4235000.0,,183000.0,,
,,,,,,796000.0,6130000.0,,199000.0,,
,,,,,,656000.0,6240000.0,,205000.0,,
,,,,,,328000.0,5575000.0,,205000.0,,
,,,,,,268000.0,6085000.0,,207000.0,,
,,,,,,208000.0,6280000.0,,205000.0,,
,,,,,,384500.0,6040000.0,,214000.0,,
,,,,,,180000.0,6480000.0,,212000.0,,
,,,,,,191000.0,6235000.0,,215000.0,,
,,,,,,189000.0,6300000.0,,218000.0,,
,,,,,,152000.0,5915000.0,,280000.0,,
,,,,,,66000.0,5630000.0,,282000.0,,
,,,,,,52150.0,4600000.0,,291000.0,,
,,,,,,260000.0,5160000.0,,290500.0,,
,,,,,,91100.0,6010000.0,,297500.0,,
,,,,,,66700.0,6140000.0,,247000.0,,
,,,,,,116000.0,5540000.0,,247000.0,,
,,,,,,68050.0,5880000.0,,245000.0,,
,,,,,,62350.0,5380000.0,,246000.0,,
,,,,,,64200.0,4450000.0,,242000.0,,
,,,,,,58050.0,4330000.0,,131000.0,,
,,,,,,68200.0,4210000.0,,128000.0,,
,,,,,,136500.0,5120000.0,,120000.0,,
,,,,,,161000.0,5720000.0,,119000.0,,
,,,,,,71200.0,5980000.0,,127000.0,,
,,,,,,79400.0,4495000.0,,138000.0,,
,,,,,,159000.0,5890000.0,,143000.0,,
,,,,,,109000.0,5640000.0,,151000.0,,
,,,,,,596000.0,5730000.0,,158000.0,,
,,,,,,262000.0,5870000.0,,164000.0,,
,,,,,,319000.0,5585000.0,,174000.0,,
,,,,,,278000.0,5740000.0,,185000.0,,
,,,,,,86950.0,3455000.0,,201000.0,,
,,,,,,97450.0,3210000.0,,212000.0,,
,,,,,,79800.0,3215000.0,,214000.0,,
,,,,,,86900.0,4510000.0,,223000.0,,
,,,,,,681000.0,3215000.0,,236000.0,,
,,,,,,535000.0,3840000.0,,236000.0,,
,,,,,,86700.0,2820000.0,,239000.0,,
,,,,,,84000.0,5615000.0,,249000.0,,
,,,,,,82100.0,5730000.0,,255000.0,,
,,,,,,109000.0,5490000.0,,268000.0,,
,,,,,,247500.0,5550000.0,,275000.0,,
,,,,,,38400.0,5160000.0,,290000.0,,
,,,,,,113000.0,4170000.0,,306000.0,,
,,,,,,193000.0,2400000.0,,309000.0,,
,,,,,,74050.0,5720000.0,,268000.0,,
,,,,,,654500.0,5260000.0,,279500.0,,
,,,,,,139500.0,5120000.0,,290000.0,,
,,,,,,110000.0,5070000.0,,304000.0,,
,,,,,,639000.0,5840000.0,,328000.0,,
,,,,,,4840000.0,5260000.0,,321000.0,,
,,,,,,1660000.0,5320000.0,,319000.0,,
,,,,,,590000.0,5445000.0,,342000.0,,
,,,,,,604000.0,5560000.0,,319500.0,,
,,,,,,737500.0,5780000.0,,328000.0,,
,,,,,,1205000.0,5690000.0,,341000.0,,
,,,,,,977000.0,5750000.0,,342000.0,,
,,,,,,630500.0,5110000.0,,329000.0,,
,,,,,,460000.0,5865000.0,,344000.0,,
,,,,,,536000.0,5535000.0,,367000.0,,
,,,,,,705000.0,5330000.0,,371000.0,,
,,,,,,790000.0,5475000.0,,386000.0,,
,,,,,,810500.0,5760000.0,,425000.0,,
,,,,,,850500.0,5680000.0,,444000.0,,
,,,,,,642000.0,5750000.0,,429000.0,,
,,,,,,633000.0,5760000.0,,405000.0,,
,,,,,,614000.0,5540000.0,,401000.0,,
,,,,,,602000.0,5470000.0,,417000.0,,
,,,,,,544000.0,6040000.0,,413000.0,,
,,,,,,619000.0,6265000.0,,280000.0,,
,,,,,,593500.0,6550000.0,,445000.0,,
,,,,,,219000.0,6250000.0,,455000.0,,
,,,,,,349500.0,6060000.0,,464000.0,,
,,,,,,577000.0,6260000.0,,434000.0,,
,,,,,,280000.0,6215000.0,,420000.0,,
,,,,,,329500.0,6030000.0,,434000.0,,
,,,,,,496000.0,5820000.0,,434000.0,,
,,,,,,531000.0,5930000.0,,450000.0,,
,,,,,,652500.0,6270000.0,,458000.0,,
,,,,,,648000.0,6560000.0,,440000.0,,
,,,,,,607500.0,6175000.0,,459000.0,,
,,,,,,724000.0,5780000.0,,455000.0,,
,,,,,,119000.0,6430000.0,,472000.0,,
,,,,,,142500.0,6300000.0,,479000.0,,
,,,,,,122000.0,6390000.0,,401500.0,,
,,,,,,125000.0,7130000.0,,285000.0,,
,,,,,,143000.0,6180000.0,,259000.0,,
,,,,,,146000.0,6200000.0,,247000.0,,
,,,,,,197000.0,6060000.0,,237000.0,,
,,,,,,219000.0,6250000.0,,238000.0,,
,,,,,,214000.0,6050000.0,,237000.0,,
,,,,,,272000.0,5910000.0,,242000.0,,
,,,,,,245000.0,5680000.0,,132000.0,,
,,,,,,86250.0,6030000.0,,238000.0,,
,,,,,,123000.0,6100000.0,,144500.0,,
,,,,,,69500.0,6320000.0,,204000.0,,
,,,,,,70100.0,5625000.0,,204000.0,,
,,,,,,60900.0,5870000.0,,198000.0,,
,,,,,,72400.0,5930000.0,,202000.0,,
,,,,,,191000.0,5930000.0,,200000.0,,
