Rise-Time_Central_moment_4th_order,Rise-Time_Central_moment_4th_order.1,Rise-Time_Central_moment_4th_order.2,Rise-Time_Central_moment_4th_order.3,Rise-Time_Central_moment_4th_order.4,Rise-Time_Central_moment_4th_order.5,Rise-Time_Central_moment_4th_order.6,Rise-Time_Central_moment_4th_order.7,Rise-Time_Central_moment_4th_order.8,Rise-Time_Central_moment_4th_order.9,Rise-Time_Central_moment_4th_order.10,Rise-Time_Central_moment_4th_order
182296.656015709,95235.5154181818,2908363.947929291,778145.1041253601,4092.665684413576,1020567.3609367802,2627637.11936832,888716.6564950107,1656444.9752513946,10545373.085891858,7316879.736254572,465748334.5150626
678579.256119037,106728.24719090908,2217348.187482153,391915.63328768,2050.917362577158,854893.0008629502,1579386.895332308,9798240.519840913,522173.7866407407,7151114.594308153,83140390.95719808,363833515.4208869
444705.0526798524,118220.97896363636,1526332.427035016,5686.16245,9.16904074074074,689218.6407891201,531136.6712962961,642820.8932751344,723375.2971773426,3756856.102724448,80053913.35390101,704711879.0229644
397382.2380513079,129713.71073636365,835316.666587879,146218.91526666674,43464.89633913044,140192.20850625006,12280.478340637472,780658.9166994889,201082.8675629629,362597.6111407408,20611.71251364411,348807671.0036972
25366160.38879313,141206.44250909094,144300.9061407408,2207390.47488,154866.07299006215,221140.4821407408,9033.99585180022,1167820.4639178345,37632993.36740458,185278.2975740741,565295.0948656393,825691537.9391495
565056.8320588236,152699.1742818182,130124.93233666672,92986.0126074074,266267.2496409939,63954.55939973477,5787.5133629629645,5382470.556636339,1616050.2695142864,7958.984007407412,1907396.923101852,172485438.35680532
577998.4985488548,164191.90605454548,115948.95853259265,439651.8789062501,377668.4262919256,984420.6312875464,596745.960765492,18053890.58011629,843180.5324573086,7974.490548456795,63224.4465717564,743366093.4962763
745390.4613168377,175684.63782727276,101772.98472851855,1605710.5629999998,489069.60294285725,178339.4015062499,1187704.4081680211,40325849.236239046,62933.38905714283,7989.997089506179,96660.51607826757,402590655.46350086
95433722.5277021,187177.36960000003,87597.01092444448,2491022.4509481485,31596.494229629625,209727.36159999995,2350963.5012289933,7724695.753174093,66194.79525810177,8005.503630555562,1847732.9333021007,849415993.0872413
195721.6592220334,103814.45100625006,73421.0371203704,27239916.946830183,0.4096000000000014,139820.42559999996,695997.8402593015,205292.50420584824,1404446.507821991,8021.010171604946,428567.1592331018,245794893.25120887
70237073.91564861,98353.32959013165,59245.06331629632,553695.2894415956,14115.816100000013,69913.4896,68028.37650624997,471578.9786318406,20281.584481920007,8036.516712654329,88945878.31912233,203585040.56544748
124502.56293680612,92892.2081740132,45069.08951222224,189068816.72966072,76284.80747671801,6.553600000000023,1.0,171971.72703210768,1355481.8799394532,8052.023253703712,1879554.800291045,620425005.2023104
125579.34942676369,87431.0867578948,30893.115708148165,989785.289712168,4320977842.63224,124009.29291851848,119782.39009951997,915349.5711278656,3722.0317600000017,8067.529794753095,282.57610000000034,1135371143.692212
202113.075051782,81969.96534177636,16717.141904074088,184934.6886,128456.25289629633,1940447.7978244056,28560.999999999985,430417.18610961206,123.73014074074042,8083.036335802479,4443142.829850571,1026945970.3531524
30917316.942045715,76508.84392565794,2541.1681,4641785.283724623,263566.91045,1318190.947833093,6029890.467562961,410214.339225737,1721531.78012832,8098.542876851862,3627596.3517685626,539765047.1161429
370179.2429989852,71047.72250953951,53039.81600740741,73578391.49137577,85503.60809999995,5965710.246360263,4028735.833844057,8980.30350632913,28517.50018320313,8114.049417901246,58345012.949004576,412342028.3195996
972633.4963821447,65586.6010934211,54989.96712880659,103557191.22376645,127917.13645631996,5329.91106095751,2027581.2001251536,269291.8166853023,1246605.6841811198,8129.555958950629,7703341.11649051,676635653.8688898
269790.3775986394,60125.47967730267,56940.11825020576,105144117.403525,404762.11845000007,48135011.61300179,26426.56640625,493779.0192120268,8602821.269040741,8145.062500000013,11486460.646007717,1053202466.2405896
331721.5345621968,54664.35826118424,58890.26937160495,877090496.4172537,4842.011029629622,5156219.847575261,264730.76609689125,34724528.509160645,1121852.6664175782,4099.103300000006,397606.9413375441,235693107.77788863
6746361.893361907,49203.23684506582,60840.42049300412,198045100.88974327,594854.9971040004,571254508.6099151,503034.9657875325,1827641.5253266245,1810179.882527272,53.144099999999945,5173179.812581535,774345492.7529551
164051419.3238647,43742.11542894739,62790.5716144033,198494932.18784133,8489.815470590458,701986.3877744223,419195.8730896104,1216115.9355729588,975821.09116272,1151.642580625,4817213.366045778,831691964.3849887
361180.9466709287,38280.994012828975,64740.72273580248,159988105.72961208,191595.74497024805,470960942.6153612,335356.78039168834,491462.567342717,1131524.5889145834,2250.14106125,7747067.394155445,731359843.0902084
242594898.9480149,32819.87259671054,66690.87385720166,283667508.36468,101888.9916018312,183527496.74658737,251517.68769376623,1044305.0884937786,19702.03206666664,3348.639541875,21301.440514285725,528894615.71369386
196726862.17373145,27358.751180592124,68641.02497860084,1356422117.1933343,485236.1701703587,20186567.331786428,167678.59499584418,3349408158.949105,614419.0316080474,4447.138022499999,2672753.7712411326,1298470922.9247706
314264341.98899937,21897.62976447369,70591.17610000001,1775161879.3447251,13182004.22128827,526522523.1994856,83839.5022979221,1325141.0737235611,406642.1457490335,5545.636503124999,5591530.688220777,675676062.5381215
221644.08239932213,16436.508348355273,67813.6266875289,1199408839.6323724,1061852.3612519049,1808028907.9933453,0.4096000000000014,11262927.70227944,8199647.590691612,6644.134983749999,7259947.441612239,1058958241.9760976
189657.10237539845,10975.386932236856,65036.07727505779,4004798782.945792,1436879.2731161914,810813864.985104,21.941326562500024,75970.21999481182,7205636.987719627,7742.633464375,9024554.778009083,237939466.54807505
694719.8715069663,5514.265516118423,62258.52786258667,268076937.2218832,2383249.034105328,268776.62601738033,43.47305312500005,817683.8862299058,1975974.1563546143,8841.131945,2983427.1926780217,1564414129.1086917
58326788.43511676,53.144099999999945,59480.97845011556,641353507.0662178,6299548.554254475,171847.4481680603,65.00477968750006,5019163.92162671,78624417.09146729,9939.630425625,1736771.4376570897,882067310.5379366
90837500.80542894,2095.4722642045454,56703.42903764445,1571370095.776818,2858294.329788415,77929699.14587645,86.53650625000009,1420863.1315505258,37580.979145311525,11038.12890625,2157165119.040001,514385423.4376796
60363264.76825088,4137.80042840909,53925.87962517333,199896079.8880502,1599015.532633081,60817442.26604082,1121.8722789772733,1137556.3280537832,63771619.1666137,10613.635506249992,1990069.869989328,1098273161.130478
18678207.55926498,6180.128592613635,51148.33021270222,1036657774.1107192,1944561.1763404647,1181929.8512874637,2157.2080517045465,282789.67003271816,225615624.3213746,530.8415999999987,5479250.007139865,605742865.9651955
265792.0689502536,8222.456756818181,48370.78080023111,346627041.89472127,5512641.261531558,44336874.93054215,3192.54382443182,16342129.86849254,806090591.4976454,1426027.4900563192,5062200.231961232,1280299799.685046
43982.91477996125,10264.784921022729,45593.23138776,196086692.5918562,251314.4668962828,158178337.6104544,4227.8795971590935,37317.66258758717,1200240121.1996157,778862.8572812845,6035647.56315695,897165642.8128333
262217.32063637214,12307.11308522727,42815.68197528888,938590015.2531606,7619119.175559667,109696672.59447564,5263.215369886367,968189.0867586116,3218629.029191435,131698.22450624997,4600964.659601598,1145187192.6230798
225935.88164267465,14349.441249431817,40038.132562817766,493702178.1871125,3103047.3782128016,22746893.90331977,6298.55114261364,17831.24765185185,1694348.0741347317,131706.3749325639,4398243.300234561,387256867.2312758
108956.00330699778,16391.769413636364,37260.583150346654,1209808786.873107,7271628.857057316,18665596.841027733,7333.886915340913,573087720.6872561,10301257.85592857,131714.52535887784,89810.41514605681,65628540.998018965
3111063.891274236,18434.09757784091,34483.03373787554,778750654.919471,18837607.68305749,17605339.412695132,8369.222688068186,413614888.5251361,1185924.0435861037,131722.67578519176,5743438.781828513,51921613.035237566
866837.2917713483,20476.425742045456,31705.484325404424,5084152299.316471,7863978.526690594,1889888.1952631709,9404.55846079546,254142056.36301613,1701921.881591434,131730.8262115057,13649094.863210846,119132534.14843562
427986.3655737554,22518.75390625,28927.93491293332,1920948975.1714904,429036.6179986675,19115428.01153985,10439.894233522731,138553638.75880644,1724597.6987122616,131738.9766378196,158668.48696724657,7679302.279474138
398002.5903175768,22422.200619325657,26150.3855004622,741402048.4266217,1625112.560004846,67146980.97934283,11475.230006250007,237464659.32022727,4626168.273197268,131747.12706413356,1971655.3264372663,13588516.457547892
330044.1357450676,22325.64733240132,23372.83608799109,2212887943.668734,56066913.6882174,21038299.586933285,19055.06681354167,2242311042.3337355,5533080.062500002,131755.27749044748,192833866.5534436,229732169.2823679
470694.9416643092,22229.094045476973,20595.28667551998,725326032.135293,2749960.9648099192,12926010.120798884,26634.90362083333,47617319.837939344,54921.59591851854,131763.4279167614,592767.4353353175,10536877.358910868
358499.58970055194,22132.54075855263,22552.501335930312,988423474.2066178,5438201.695940229,14184004.868698848,34214.740428125,109123245.49151812,799283.8894499999,131771.57834307532,2852345.142586176,63265877.35037948
393106.5842501375,22035.98747162829,24509.715996340645,2739533179.076722,2219790.828606109,12196744.7326546,41794.57723541666,1943728.2193,35744.628906249985,131779.72876938927,576554.3846021899,15944220.09526688
488458.1895732169,21939.434184703947,26466.930656750978,3655568021.927452,3492389.50671464,64463896.01671907,49374.414042708326,1233544.2240074072,1765184.6030062498,131787.8791957032,346332.27420346026,71462852.1413917
309803.63233640266,21842.880897779603,28424.14531716131,4405409545.588362,4981527.343495638,38105944.683924064,56954.25084999999,44648.17606666663,326112.4098832031,25.832449999999938,15812209.016988909,10659446.255580071
599279.8405123184,21746.327610855264,30381.359977571643,1091708739.9387658,7300677.128141896,49951019.884497486,27189.964706249964,0.0150062500000002,53162.37141958762,117.17302499999964,89016065.62392218,104176828.0027883
10193129.504947444,21649.77432393092,32338.574637981976,6520804541.123451,4895680.086726672,870855886.0654746,5.61956296296286,7030.1239150741085,16595.23650624999,208.51359999999937,568275.208914388,119959103.72032072
684805.3616559127,21553.221037006577,34295.78929839231,567449743.8132917,4257341.291783176,195003397.98334807,13308.4906300601,109484541.69749698,4905978.2275750935,525.7935999999993,48106510.78344451,569053019.3786657
94048450.3448436,21456.66775008224,36253.00395880264,199420192.5755546,24817207.36021693,17973027.61495129,5.252657479123863,14613.502521023136,3798199.145037546,843.0735999999993,4321325.912102578,251139901.2546798
10218234.714602811,21360.114463157894,38210.218619212974,753354401.6640594,147297200.10966635,16334417.880461393,4.836581864561928,1011.7517762509522,2690420.0625,1160.3535999999992,362287114.0619293,376032874.0610511
903037.0194183312,21263.56117623356,6857.496099999999,369091128.74395496,57474838.27991413,41641412.96231839,4.420506249999992,1225.0752618055585,18289.32835952,1477.6335999999992,155321222.37849128,105306974.851238
1216008.997035388,21167.00788930921,8819.905033369892,25442381.54594508,18218947.911539126,68360937.53121962,221191.6800666667,14182.716523802592,539062.5537807408,756.8318031249995,9047913.23718355,223494868.21068844
97534963.73738503,21070.454602384867,10782.313966739786,97832251.18702535,141373130.5572389,17346139.067017116,165893.76017656253,213653.2617592592,699728.1256408993,36.03000624999975,198470.01502523152,585465571.1499733
1448952.7897697962,20973.901315460527,15248.888699573092,13741668.972686736,135155637.06987914,4875908.406075571,110595.84028645836,3655.098764849879,2035694.9705062504,20392.55400625,75765446.02165459,597979400.8646986
1514473.0887923413,20877.348028536184,983.449600000001,13151883.255972594,25562412.39006669,39387740.855012655,55297.9203963542,70.04563111111109,21736731.51486182,327874.43065468734,480741173.3448896,909454181.3856713
268916.56711377326,20780.79474161184,1512050.7734518526,116881039.75995232,50929643.52892341,857682.2235865482,0.0005062499999999,91.01600787943347,3067443.902331249,635356.3073031247,2107666586.178481,1015960329.3891855
154624.0995590704,20684.2414546875,177.48900625000007,82101355.75002816,112799183116.46568,737705.5224898558,365.5810531249999,121.68297017000006,5320043.736849561,942838.183951562,802374129.2999476,2977837499.965436
864528.8925736538,20587.68816776316,23648.718037499995,266927238.3669651,8850242.142031983,764693.155540757,731.1615999999997,249.15462602719992,31218.433824768523,1250320.0605999995,130050284.01512767,681451337.8089831
5389119.898661395,20491.13488083881,47119.94706874999,10652512.742075771,31944491.97750097,2128403.691292709,480800192.0874134,366958.7735097864,4.950208212862487,1049083.7127692136,38641.80097404793,968938621.4982412
495015.0658436736,20394.58159391448,70591.17609999998,4282365.024956661,10088114.26856622,21782313.510673948,2006100.5204,1509374.868991115,2531571.3668316007,5293.728066666673,44652.26084999999,94223209.75660004
880220.2269074915,20298.02830699013,161903.4168962963,750206.52320545,7020810.068119941,650853.6040105197,77939.5242666666,4668171.889922725,27671748.87055521,2647.5204814814847,208598.9766036125,2027277546.4466624
15246.10312883068,20201.475020065787,189756.15208128857,8699746.615311773,7850444.37073737,657.4928442008405,46999776.08616666,214518.278034938,170077834.23011598,1.3128962962962982,155648.92909698802,1906919951.1400504
164572.95153271023,20104.921733141447,217608.8872662809,3543484.231158573,25864755.52904776,655.7724518518545,93921612.64806664,9033942.285466032,60579266.97746786,0.6572481481481491,151270942.8280499,1873384874.0628288
46817.50601372753,20008.368446217104,245461.6224512732,410428.14788842783,11303405.958346618,52578525.11157075,62614726.74677984,135518.76423740975,55581294.26606783,0.0016,270213.64567977,373397577.7163112
191109.8930034209,19911.81515929276,273314.35763626546,2537153.58498148,29193171.91590808,79265334.70518278,31307840.84549305,105927.86864817902,30263054.15287037,625.0,3976813.672131251,1024401336.7455312
76122.58587615093,19815.26187236842,301167.0928212578,10071039.929421471,33226315.202505004,114622.8736,954.94420625,151089.04694544073,191589.3088190237,45.521785185185216,523389.44866038463,1321034359.727031
63196.83730962009,19718.70858544408,329019.8280062501,201529193.77143043,23163711.580737334,84040078.68291308,86459.76055468754,1140077.6537342574,92527.01154501818,19785.46894259258,1040870.6782425238,2105159137.085126
170339.59120405256,19622.15529851973,297532.9483641436,371490019.6049242,5330057.938162208,1413654793.004507,171964.57690312507,9092347.61762864,70552.66246683682,39525.41609999997,1247173.955632314,2044590680.802148
19299658.840599,19525.602011595394,266046.06872203713,13531590.44612156,5014095.02881092,305208314.9424428,257469.3932515626,1321101.851186165,1212506.5129020654,19833.66408333332,82388.19233333331,1502326577.8100688
250511.93424644307,19429.04872467105,234559.18907993063,87551730.42431228,18934760.30036506,104638043.9679057,342974.2096000002,9548677.338090807,105387.21160213136,141.91206666666685,4849285.849230322,273923775.6640176
15434.905323002093,19332.495437746707,203072.3094378241,131807055.17094477,24858891.027427536,2004919842.9525728,274385.46728125017,520933.2556588623,198984.0530972511,10613.635506249992,2687.385599999999,1910954175.1306
24289.02096240674,19235.942150822368,171585.42979571765,30438484.48025885,19101363.13671808,845160.2288765801,205796.7249625001,10353259.799500069,131047.79910545472,121001.85776439813,204586.6635031252,1774139221.199727
22262.793909536096,19139.388863898024,140098.55015361117,124335611.2861675,17740702.92859222,2631427.665821765,137207.98264375006,38266937.21064227,39562.43560289209,231390.08002254623,406485.94140625023,7119153438.886717
245083.7860745243,19042.83557697368,108611.67051150466,54551698.82261533,11999290.803390926,24755990.412634887,68619.24032500002,66855339.32053796,777158.0553985175,341778.3022806944,24161.66223125,2354998672.7578173
2466403.313413476,18946.28229004934,77124.79086939819,281634833.5493444,26815347.24620161,18198907.429938927,30.49800625000008,115779887.0535962,631822.3812500834,452166.5245388425,29097.023822916664,266987686.8127627
118216.07868844288,18849.729003125,45637.91122729168,1764787.2052551997,83478217.90253718,42641568.30963929,25.4150065755209,84496923.26957896,398319.4980405344,562554.7467969906,34032.38541458333,100825491.28586993
499644.5123632687,18753.17571620065,14151.03158518518,11323238.469206098,35404913.72132746,26027532.461690374,20.33200690104172,49118586.88004356,2597146.6633533705,539937.5951295862,38967.74700624999,41193819.458693154
1923984.253760764,18656.622429276315,11792.526322029316,9914880.748145288,31696571.174608108,4299030.958014308,15.249007226562536,113893842.50094448,790509.6887018193,517320.4434621816,80434.04724374998,661507691.848421
512297.3662022367,18560.06914235197,9434.021058873452,1444783072.458603,32631190.193843167,10849893.929562036,10.166007552083355,89145887.97940707,43685.42768164627,494703.2917947771,121900.34748125,74394302.18915015
217534.597997594,18463.515855427628,7075.515795717589,,16252299.954576138,6805479.707084769,5.083007877604178,210364726.3179741,13390312.287669051,472086.1401273726,163366.64771875,172857861.27103302
398922.9263096198,18366.962568503288,4717.010532561726,,10666657.120830735,11720370.311091244,8.203125000001467e-06,297830756.9307556,1508813.8615107369,449468.98845996807,204832.94795625,480695176.14944446
869973.13535068,18270.409281578945,2358.505269405863,,16467588.64908106,8797220.444916962,112.0266502490005,283815553.3074925,21602467.3214045,426851.8367925636,102976.647432336,155606333.0843416
210802.9523385036,18173.8559946546,6.249999999999994e-06,,35476377.21820621,11008533.54935667,224.053292294876,185578672.12450665,35975923.44228377,404234.6851251591,1120.3469084219842,471026267.2563839
171510.42125517,18077.30270773026,1544.1679729166667,,41097151.47788294,131879863.60779,17307007.220752887,92470397.43561964,57083026.9421908,381617.5334577545,241546.4832666668,17889757.975731727
654054.6798064436,17980.749420805918,3088.335939583333,,19000717.3551228,21168917.978512216,34613790.388213485,70778453.04096796,65757912.06715821,359000.3817903501,122154.6498364584,128329525.6715452
1421291.643464804,17884.196133881574,4632.50390625,,46130826.89668402,331983.9833859663,51920573.55567408,46113173.60902604,90539919.66390054,336383.2301229455,2762.81640625,676640617.9518287
312294.1811347658,17787.642846957235,7320.941406249997,,26339941.68588731,1990418.314276822,1093741435.8008442,62132074.29310413,15396030.524790512,313766.07845554105,1406207.5102414356,42272670.02984498
113880.21028897172,17691.08956003289,219342628.62915823,,32598933.14681554,25025079.34235096,197.8061087081232,100345271.63656504,4170841.731775682,291148.92678813654,6284.3120666666655,480688316.1236046
267409.9725388888,17594.536273108548,438677936.3169103,,101236935.3411072,36416976.69607117,236.1384394466988,37174444.46042232,16391189.040771794,268531.775120732,72478.3176962963,8514794.887705041
183405.1974883622,17497.982986184208,658013244.0046623,,279131839.6987568,4399690.429290256,566.4315258688306,219507305.1337221,27851004.75730352,245914.6234533275,3249.854244067384,7387227.530643898
692520.0316584003,17401.429699259865,877348551.6924143,,82009863.61512272,29681078.552233927,896.7246122909623,221182149.38475752,1669462.7975235118,223297.471785923,26964.60279625,141304498.6659761
53987.99732154539,17304.87641233552,1096683859.3801663,,154893331.23357415,1814225.073659389,1227.017698713094,83370242.73475729,324704078.0127682,200680.3201185185,699.1859186767579,38657834.84232056
795345.2981034035,17208.32312541118,1316019167.0679183,,29314307.06787079,12740189.997051274,1557.3107851352258,30395678.25115706,90571218.43636626,3797.332506249996,40142.87529479384,284863588.5733081
30441.033287704427,17111.769838486838,3372722.009233203,,90446876.56979704,1264819.079005248,1887.6038715573573,81573064.50178449,499390.543279517,52688.80562613165,2064894.444845383,82140039.99566878
53098.44222092243,17015.216551562495,684850.5555450579,,136793870.42687112,5424696.169849172,2217.8969579794893,137940816.72590357,3872581.2379252175,101580.27874601333,9298.668822916665,19707645.70081784
48977.02843597053,16918.663264638155,85147.16667625,,44745135.32378108,9584783.001596196,2548.190044401621,117435063.07859278,5819322.988471256,150471.751865895,4953.473116333002,46380490.58286533
725.2298512102744,16822.10997771381,93684.649450732,,538556032.057376,6702691.225887028,2878.4831308237526,113010995.72682291,4001192.0547526088,199363.22498577664,25709726.72078124,136007570.76604313
388786.59506496007,16725.556690789468,84729.92274468976,,253129845.9081124,26867705.94471311,3208.7762172458843,57853524.877556585,1001554.7776796296,248254.6981056583,431203071.7937092,441169045.39667046
2461.050453889088,16629.00340386513,1011472.0566800004,,796819652.4283301,84150175.87152362,3539.069303668016,51997266.99043752,156713465.3633371,297146.17122554,123360.86559716788,8406982.381089477
17010.331424211483,16532.450116940785,2425.5455812499995,,685908386.7937444,759593.4649601475,3869.362390090148,70654722.25475186,135312154.747119,346037.64434542164,64185173.09991429,166385895.916169
76779.47798289779,16435.896830016445,7363.665076388886,,719383208.1979312,2264722.5100660315,4199.65547651228,44865504.245772175,1893314.465004773,394929.1174653033,983.4495999999986,14573596.680863362
2768.3946314632144,16339.343543092102,12301.784571527773,,570201800.4132501,3593153.8076918013,4529.948562934412,62509421.50552792,41407634.757430114,443820.5905851849,50119.20145471998,39711410.1722714
21089.96356680652,16242.790256167758,17239.90406666666,,421366353.64223534,354984.06458630995,4860.241649356543,23376554.92527609,161382.1791640972,306069.3488582175,104835.82179405577,11253178.602485191
12726.866605723544,16146.23696924342,5996.953599999997,,602040329.6984365,2311782.9722556025,5190.534735778675,23335598.39779869,111252.26286472016,168318.10713124997,35699.61713311998,45643819.09022844
1472.6361194387814,16049.683682319075,4175.353824999998,,887966472.7086778,43352025.23337999,5520.827822200807,25584716.796120606,1993662.440002223,390071.3057317862,24338.50590978759,15324693.839513626
3301.6453213577506,15953.130395394734,2353.75405,,769908007.061408,96890486.79794316,5851.120908622938,19692613.432724368,53921.74535424814,611824.5043323224,187381.9869692129,83527415.76406816
301954.8054792868,15856.577108470392,52489.12778063309,,613168635.8939623,308653907.5831387,6181.41399504507,16074665.283431135,697504.1672404228,833577.7029328587,95026.76415497685,18819810.41763491
12378.008691910918,15760.023821546049,46312.11406737037,,1095970052.4758155,162406270.7566198,6511.7070814672015,27203952.35099224,132427552.93014342,1289828.8858537124,2671.5413407407395,34586416.60567431
11344.018306572903,15663.470534621709,140548.01871366362,,837466525.6574197,6429896.949951879,6842.000167889333,35236329.06734396,125468344.86547194,1371770.9103407408,1472938861.465252,249910667.9398881
1716.5452069206722,15566.917247697364,234783.92335995685,,1592043181.5313723,409859.1985602997,7172.293254311466,26335245.83307021,197825694.31868467,392.1390062500004,13604.889600000004,15975981.739124024
25546.38255445308,15470.363960773022,329019.8280062501,,1727721086.500855,970655.6483935624,7502.586340733597,16265893.076975122,159333980.13277414,1352127.096100001,83426.21194911997,35024188.09777448
65957.93697706674,15373.81067384868,384897.0562847283,,1150884763.0254943,8846588.89263733,7832.879427155729,109918124.77791952,74529024.68835825,98.45600624999996,99264.37890625,4101372.16548875
51122.77143071775,15277.25738692434,440774.28456320654,,995932016.8494636,18400807.47603016,8163.172513577861,22339939.29362621,1830.958640148732,929037.147730078,9849.204800000003,152030667.32588866
21426.467082407416,15180.704099999995,496651.5128416848,,,14995844.338402037,8493.465599999992,38994715.81635542,81291763.74903359,73667319.14448571,650.3775062499994,87554935.30350667
284848.4345082031,7595.937175925924,552528.741120163,,,16534709.175382655,6796.254881249994,94808912.97298004,66854.52650625001,129559.63375850023,4362.3863603200025,102534858.95569408
405785.2871215772,11.17025185185186,608405.9693986413,,,34457899.091044344,5099.044162499996,26040987.1720072,49.31550625000003,205142.1233984356,1272187.3728499997,93190412.17468026
32314.59556296297,840202.5773542111,664283.1976771194,,,33167729.21566996,3401.833443749998,24960768.952746145,452912.5162562499,931503.0874435196,56567.94096041454,33429116.00594209
177.48900624999973,469289.0356244656,396508.61816666654,,,263652.7809164846,1704.6227249999993,24911775.15539112,905775.7170062498,632729.5926742192,135005.23909797365,10249179.357901242
474769.48946666654,98375.49389471994,431228.6007515624,,,3399266.3784297183,7.412006250000006,34765348.75338974,202419728.5715617,559537.66050625,2432298.578679903,238648181.14555028
53004.06417567682,91370.36518213412,465948.5833364582,,,9126869.626493089,55758546.96669867,29881229.830015063,101327120.9403322,684768.8302531249,163067.94975185188,19982329.467800707
70430.17049986981,84365.23646954831,500668.5659213541,,,14879704.462232083,111517086.52139108,46332987.687558286,168941026.33113545,809999.9999999998,2534205.8507994786,53490068.64347438
36575.1604459162,77360.10775696249,535388.5485062499,,,2125988.4917365303,167275626.0760835,84345495.79354455,167045113.920634,1661031.2160999998,20847.97450625,8517195.77378633
367112.8130374839,70354.97904437668,92.35210000000016,,,9778783.990659446,223034165.630776,46815159.09230857,481046994.6691486,1259727.65113125,378933.5950296297,4231203.037347157
769537.9684093702,63349.85033179086,2732801.975480731,,,3904211.1832333896,278792705.1854683,136242585.2472341,593209546.0769999,907187.4268269727,58252383.27157677,14175195.109158998
1048789.466655352,56344.72161920505,295688.113630324,,,17358438.80811083,334551244.7401608,103596082.69615766,411165631.3174277,70134.21443193151,6187.382290909093,42375179.31995437
