Rise-Time_Root_amplitude,Rise-Time_Root_amplitude.1,Rise-Time_Root_amplitude.2,Rise-Time_Root_amplitude.3,Rise-Time_Root_amplitude.4,Rise-Time_Root_amplitude.5,Rise-Time_Root_amplitude.6,Rise-Time_Root_amplitude.7,Rise-Time_Root_amplitude.8,Rise-Time_Root_amplitude.9,Rise-Time_Root_amplitude.10,Rise-Time_Root_amplitude
58.0822097948634,48.415874444807145,29.17421647054121,63.60543183793404,44.81003060916174,89.5175452572989,53.866235022074335,16.91415151482735,40.352084998694,69.05886934116494,62.20137957344721,44.73172421224756
66.57327701841076,47.51822415883727,29.147189778169377,35.72481069040994,42.44238073484632,50.88297816618477,57.31435878747105,15.085922583082366,62.48963774942162,67.03633117598702,50.50100467095041,49.84380651793535
52.12234052852553,46.6205738728674,37.616102976815775,32.18300777176506,36.50954274977818,48.852854493492906,63.28344545175911,16.976239602812505,58.12313099405077,65.01379301080911,53.30397137741384,53.489348097594814
44.69300752174128,45.72292358689754,29.38023289783121,44.359840599796335,30.22219631857304,61.12726357528222,61.80119255764396,20.233710705274248,46.42938074761,62.99125484563119,46.81348514519741,52.31180062162411
42.63595754733953,44.82527330092766,36.050449441742686,44.29467259661211,31.43877142483131,69.56538248620636,60.318939663528816,15.35968492665794,52.59072680833504,60.96871668045328,55.588696459148565,56.108142331145416
27.43388341260696,46.35438031045206,36.78095893615247,44.22950459342788,32.65534653108958,65.74401114607099,58.83668676941367,19.816590303054934,40.62768688051565,58.94617851527536,29.73510847111009,59.401731678106366
32.148750107697175,47.88348731997646,37.51146843056225,27.784892019216645,33.871921637347846,61.9226398059356,57.354433875298525,27.9789608683176,45.484593868127234,56.92364035009746,45.77580540888733,56.142775162171965
25.39144907267748,49.412594329500855,38.24197792497204,37.57806232248365,37.01993058045439,64.73250019389242,55.87218098118338,21.26623258216774,50.341500855738815,54.90110218491954,40.75966112407771,62.63249003614932
33.85152364674181,50.94170133902526,38.97248741938183,30.06608602537883,40.16793952356092,58.34105069564832,57.29811861073099,15.749837427112412,72.25221359494506,52.87856401974163,52.64854056038815,62.753516256507154
33.77591536709671,52.47080834854965,39.702996913791615,22.554109728274003,43.31594846666746,51.94960119740421,58.7240562402786,35.8025916766389,26.520427615972363,50.85602585456372,55.12675211493581,54.323858774376376
37.662025089121634,53.99991535807405,40.4335064082014,37.9094761292709,35.16447398070368,68.78924031473943,35.19858767463364,54.97033614588476,9.89271511510701,48.833487689385805,47.59628920336546,62.49246406676585
52.23102207081772,55.52902236759845,41.16401590261118,46.63965620109133,36.729144868326095,61.71592863638901,49.948965445933496,66.80249924314644,53.84118691828993,48.81909523362821,40.59946826417835,64.45985099478914
58.78437290911814,57.058129377122846,39.536989152175785,14.03568601795922,38.2938157559485,74.36761111150867,64.69934321723335,66.10391712385932,53.80856598609904,48.80470277787061,68.00281243803478,59.70665922516316
40.72378481308742,58.58723638664725,37.90996240174039,49.608525455494245,39.85848664357091,54.71646964605301,73.11362881956495,68.5815509322423,55.12058312145199,50.242514746607526,52.21898584956711,68.3337923134004
53.7761483504494,60.11634339617165,36.28293565130499,36.346317953394056,41.423157531193326,55.85999583101691,81.52791442189654,32.64938324675494,52.64207395267557,51.68032671534444,58.347996765883074,68.55433463137219
57.271621664291175,61.64545040569604,34.65590890086959,22.128615306444075,12.477417987193864,27.307356964289024,5.394633153853707,43.5691719065431,38.80853106250719,53.11813868408135,55.26897875083464,68.41457321818444
36.76773918073948,65.01096870098196,33.02888215043419,42.071048036572826,41.396134904856034,35.567475653930664,58.9085671636725,58.5456582087431,49.19330086514348,54.55595065281826,49.98815137641285,68.47589493514975
34.69827909117883,63.97142994923029,31.40185539999879,15.255304366143164,42.60280410828108,43.82759434357231,103.31888960723565,62.88103125569573,50.75650388318579,55.99376262155518,72.60740192072484,71.26516575533115
35.21408796680802,62.93189119747861,29.7748286495634,41.66845189172852,58.87749143270465,52.08771303321395,60.49586748631952,68.08533005443496,46.50582140603241,57.43157459029209,53.72769263126603,67.26535735986972
43.53376772548607,61.892352445726935,28.147801899127995,57.26437077381911,58.5188717798826,54.57437519517913,52.188874303470506,60.27099765155892,30.43630018573415,58.869386559029,84.25011876467809,64.15620375037878
69.2627377077872,60.85281369397526,26.5207751486926,20.73351786821864,51.15585514380067,92.92386566166736,38.708508712814,64.9342042130855,46.2847336312331,60.30719852776592,28.856670266671124,65.72902348398812
49.341342042159376,59.81327494222359,24.8937483982572,57.159820118511256,39.228017498807965,85.49563941956848,32.046183253063205,64.74746999250102,57.37346194878133,61.74501049650283,60.43212437551131,67.73060810679172
54.97549865166791,58.77373619047191,13.443719888843548,42.16353699818424,29.742122268914024,74.00234625301913,36.48209636903277,65.7677612836648,46.59054668616164,63.18282246523975,34.9933071273216,68.52660934720141
50.39401788716802,57.73419743872023,13.659053976124902,48.6244944110271,36.36107897618618,73.96018887469387,40.91800948500234,69.4509340204875,51.04008194305994,64.62063443397666,33.24214777404524,69.17263165273182
50.36539560057277,56.69465868696855,13.874388063406256,43.674683672828486,63.66590263235941,66.30437297726164,45.35392260097191,70.01456646562399,86.24920988400454,66.05844640271357,27.63585545467199,62.95543565003392
40.773302082493664,55.65511993521688,14.089722150687608,53.7201525160633,43.22092511966916,52.92371580626383,26.31016191344614,63.0854735859083,40.56670964753131,61.96347629409986,11.637179558517548,68.09881809251728
39.128458747500616,54.6155811834652,14.305056237968962,61.91773827870483,70.49560177911214,88.16410417969345,7.266401225920369,47.09897058998579,56.53259605290703,57.86850618548615,16.260187538925678,72.88186710816376
46.33998724867985,53.57604243171353,14.520390325250316,63.86279137712763,83.26126205113131,66.08947012919155,12.437971354691276,57.70848824105134,45.14880144093835,58.61646214316343,18.557992519154983,65.32476032180645
35.94649608298499,52.536503679961854,14.73572441253167,50.44922402403109,80.04315676904523,48.430960666447625,17.60954148346218,72.68249910028672,56.64311839269889,59.36441810084072,11.047898895275042,68.83857014301411
38.02524955851563,51.496964928210176,14.951058499813024,62.32347053680965,79.40687370935771,59.11025371662812,22.781111612233083,43.98513918692126,46.12312592967587,60.112374058518014,38.241054463005405,68.90975304021369
37.46124795478494,50.4574261764585,15.166392587094377,69.73286444320831,81.92339856361326,76.78272725151535,27.95268174100399,55.733739454827074,53.3183146099416,60.8603300161953,30.640659344267963,59.95788179754999
36.4062870915907,49.41788742470683,15.38172667437573,62.02617255889657,82.16975836983713,88.92857338423178,33.124251869774895,49.96167937779053,68.80945032897873,61.60828597387258,39.81604350508623,55.80370914740252
39.06528830548073,48.37834867295515,17.30503681391605,74.06264086293918,86.09266321082141,103.87936831125424,38.2958219985458,69.93962273999298,117.69711883054686,62.356241931549874,33.19797411116361,55.69692194014757
41.91938939815573,47.33880992120348,19.228346953456366,61.09438592162086,88.09794181566693,57.55274852148828,38.19402135678689,70.66932657378875,123.2480918134901,63.104197889227166,51.13052126184664,52.10515357209702
49.61634923322109,46.2992711694518,21.15165709299669,71.83997938217837,84.97232932294709,52.35531189324013,38.09222071502799,71.78419190716346,27.333637867977096,63.85215384690445,37.09217007531196,46.58728074602213
41.9401244935128,45.25973241770012,23.074967232537,57.15011449830414,85.4512829481961,40.739202249962815,37.99042007326909,7.313767536965091,25.73771134388565,64.60010980458173,31.018662704146816,46.51017705195048
48.20663516293562,46.74897392875777,24.99827737207732,80.47339650296225,81.37430255766198,43.04730248740816,37.888619431510186,46.355435338930384,79.37539355244367,65.34806576225903,70.53022533614207,44.82792313873798
52.81282639069145,48.23821543981542,26.92158751161764,90.16140209275098,82.81318360572087,39.21936584775031,38.77951085120513,42.48672898953385,90.00906866347579,85.64928968360225,40.09226082984506,48.42486527365234
49.88055103405596,49.72745695087307,28.84489765115796,76.10869404179117,81.58680111728084,45.44183362678195,39.67040227090008,36.60737256728654,84.65715763117147,61.90695714560074,40.32078731813955,54.18536380078904
50.24268398028062,51.21669846193072,30.76820779069828,83.61690109369509,77.61656335876103,50.70380214459616,40.56129369059503,53.66938717543417,82.77998117809906,52.45207507621348,42.981481579304734,53.992990569047215
55.377961428036976,52.70593997298836,32.69151793023859,55.37842324970856,77.31391288278121,40.82199923654533,41.452185110289975,44.675647916035295,69.77921982025619,47.00972969548413,34.59867334410867,56.78015246587501
55.125608502057,54.19518148404602,34.61482806977891,93.7012239530615,76.89877294507387,35.82422944299835,42.34307652998492,91.8781375963045,31.88920024305121,41.56738431475478,39.69825252213557,61.6034097732541
59.836089599761806,55.68442299510366,36.53813820931923,82.9981547298259,68.94071663598304,45.51311838229643,43.23396794967987,42.91048757189085,52.03880318899962,42.12205933705792,42.28050398244452,63.5894131486892
64.38732024497537,57.17366450616131,38.46144834885955,85.80160173909245,70.23756650355416,44.24893668026767,44.12485936937482,81.37401459151934,51.57323278664523,42.676734359361056,27.57114093654658,65.18837865094333
61.54282282010081,58.66290601721896,40.38475848839987,87.37882455424104,69.83963967508124,43.96962942585231,45.01575078906976,78.47920825857324,34.844806380712285,43.231409381664186,121.088576521009,62.77867147208159
63.407132171006126,60.15214752827661,42.30806862794019,97.9434912111392,69.53469972175124,40.81623387725583,45.90664220876471,75.58440192562713,63.131318374630446,43.78608440396732,27.25867269659745,65.12084887884443
56.6920225126784,61.64138903933426,44.2313787674805,82.66864353997393,72.53630073720373,39.03078925423069,46.79753362845966,78.65308937171001,49.62083717425905,44.34075942627046,21.85142339253496,59.52164013927674
57.04144883058519,60.91858524308546,46.15468890702082,76.72157437383751,76.12860149994071,46.8968289818168,47.688425048154606,95.65868820930314,35.98931815656441,44.8954344485736,34.02099962722054,51.85873651501679
55.272674175121374,60.19578144683667,48.07799904656113,76.90517863247499,84.8407187277433,45.32150928608263,50.675627339173,78.013145064521,27.570897306865447,45.45010947087673,39.89378098446735,52.04097789097767
58.32860876560338,59.47297765058787,50.00130918610146,80.5077751595672,82.62120035991,48.75906518402244,53.66282963019139,35.10760377867699,54.16591961470609,46.00478449317987,26.318008945561225,53.332343238388816
42.560920636581386,58.750173854339074,47.43953196672064,82.01581153303513,84.4991794278684,54.30747745050194,56.650031921209774,34.76117307869205,49.14677875982413,46.559459515483,33.419237945664094,56.811508006147925
44.2261029677014,58.02737005809029,44.87775474733983,99.74959083075063,83.76727000727148,44.35180162914077,59.637234212228165,40.29062816811527,18.610234906335968,47.114134537786136,50.20546727593528,62.44066203557043
47.519649492338175,57.30456626184149,42.31597752795901,102.9341761940366,81.38060968046916,39.37561565872254,62.62443650324656,44.200420728182245,29.158974335847667,47.66880956008927,58.92407423925615,65.43644743974218
54.43591202208876,56.58176246559269,39.754200308578206,119.62585092362558,84.59144649235418,44.04353196200893,65.61163879426495,56.99700847617834,44.22705990162122,75.78749838626284,38.84461391976862,69.20220347498251
46.402930991321846,55.8589586693439,37.19242308919739,94.84860403171903,86.47917993147428,33.02626176232552,67.39405027855592,45.849332051337946,37.349717711092026,67.86363563224644,53.66532441691064,69.5569757085804
45.94052023920841,55.1361548730951,34.630645869816576,90.34758987865705,83.09008065725628,73.9394890202081,78.36045258057023,40.56541775525776,50.91749390971389,59.939772878230045,51.29104194858336,66.94347562418923
43.1896506027415,54.41335107684631,32.06886865043576,85.20212677430763,79.50154109191777,58.58963681938936,78.79349242595451,63.50484970453039,44.33513347265907,59.8144096062809,41.10204118569119,65.99821711746011
46.99394401553755,53.69054728059752,29.507091431054945,61.9978724958746,84.08051584082575,49.89224213069982,79.89843653211834,44.01578292341262,46.32368922452744,59.68904633433176,32.05042873745362,65.54736102795464
33.93775306870042,52.96774348434872,26.94531421167413,49.13742829225264,89.00606736478422,46.23602353899066,64.66890241132464,43.43636346610497,48.31224497639581,59.56368306238261,50.44349501675957,63.71494867181973
31.2614434558508,52.24493968809992,21.32939094445242,32.47725139791605,87.62775588611112,43.00271564802997,49.43936829053092,43.8069542291415,7.912896532405779,59.43831979043347,40.36830621560324,63.83190691930954
42.36192801841374,51.52213589185113,27.63130240209794,54.71924982271073,90.15734368671576,54.618937399770445,57.99255897684535,45.440870626816114,29.98234691876183,63.6330978873164,36.41287417566698,67.3878704285628
52.25681770930531,50.79933209560233,33.93321385974346,74.54085178734371,96.65364610907022,93.92189892301896,62.6069008382409,46.32682137180118,68.5742530815633,67.82787598419934,32.64344428619637,66.27061301443307
30.34807728705164,50.07652829935354,33.108065050363045,53.07518347438481,98.73022807526344,100.74820523500068,67.22124269963646,43.24541494054806,20.44498013948084,53.17866641061779,34.21225139172943,69.26073823532029
24.431848730998777,49.35372450310474,71.29002669288126,73.8549193424964,98.14130635652477,65.25895346557058,71.83558456103201,44.1303211471594,51.55023249444948,52.26738687757811,24.32275193002552,69.78860036800775
21.60979008374184,48.630920706855946,94.14790360868636,95.17182621440617,98.00986250732798,60.21391735483046,76.44992642242757,43.04120154653161,67.39088589085503,51.35610734453843,88.19445377939263,72.86826403697457
21.98058455822578,47.90811691060715,26.52443180595285,77.3295030628228,103.22368577781867,61.12441897530813,58.19031657515413,41.686672959158855,36.4497609642746,50.444827811498754,53.75499962615247,73.68760134809274
25.179009902429243,47.18531311435836,26.697588179596035,83.58836822810218,93.04012347621244,75.64889464211332,39.93070672788068,40.35729268910188,40.95202256404048,49.53354827845908,29.50085144916084,75.53579532198948
27.496284409157703,46.46250931810956,26.870744553239216,102.19900591585215,99.54549694756597,65.51942385814357,164.2486220909393,45.22704356737341,28.311826392832177,60.65197429577524,15.96745275438249,73.8268416962081
29.26324805406385,45.73970552186077,27.0439009268824,109.97767093136592,74.3636523133571,77.15460126477048,71.13853182791047,41.75172249239601,34.494993601194594,68.785998367102,49.03578849386466,73.35338605761494
27.890431712138483,45.01690172561197,6.3782323543118125,48.88367613952989,71.37691756038889,58.64258430336135,59.00722367421415,75.97997795654247,41.104662541428205,55.32351600730391,64.86910805349626,79.3720048320065
43.06821776711457,44.294097929363176,9.802500717021143,55.38180931090512,80.17748342491176,40.77885104050717,57.49937352459481,43.92178495814122,49.97149434532394,41.86103364750581,42.6210056548716,79.3388984753271
44.74730777744298,43.57129413311438,13.226769079730474,75.02750572447167,89.54889065376422,60.148688506133,55.991523374975465,44.68246742587457,53.8477778399576,62.53045672751226,77.30663096968131,71.52319109912423
42.79862859544795,42.84849033686559,16.651037442439808,91.69168761614353,85.10263927555039,79.37755834068024,57.28002245344642,43.167908377682856,47.73994906335445,83.1998798075187,33.365731490277,72.15971465765632
43.00804073979844,42.1256865406168,20.07530580514913,85.61591032777835,74.49999342078844,106.53866670364678,58.56852153191738,40.30464717165884,53.6594202076327,54.88612787525831,43.73607728915093,77.42131914840594
42.90845216394188,41.402882744368,23.49957416785847,78.97562737712963,70.04281799803871,31.404877219955587,59.85702061038834,44.51511470680762,58.84844231880311,80.24964018495535,63.22393742627304,75.72957359769424
40.44578601874222,40.6800789481192,26.9238425305678,86.61009028150382,62.66206344027059,95.63242270800396,53.93024598733904,39.08567094012414,67.19299075444584,63.953360327101656,34.51143333141048,73.70239048867087
44.83992716910092,39.957275151870405,26.51873324835637,88.81512269060327,67.22013834555491,75.28809126933785,48.00347136428972,41.0871295754869,67.36021819689212,47.65708046924796,47.94268447956077,72.51929510248964
43.98920116985808,39.23447135562161,26.11362396614494,87.6868350098257,72.43950521510648,85.40399348142337,42.07669674124041,43.05285653620572,71.16438058522559,54.9587338353402,20.92627737668829,70.89367731515567
42.01433052567587,38.51166755937282,25.70851468393351,85.53396246211634,69.12279976604538,69.1657705712978,36.14992211819111,48.92535942103652,61.74929794672887,62.26038720143244,48.74193392364212,69.84875990430291
37.47361855370793,37.78886376312403,25.30340540172208,57.00652251996937,76.91846027260713,95.52959611009304,35.18111747185297,55.358355421685296,68.61068395680216,58.71131754357437,17.457631243360762,72.28024011912102
36.516060625493616,37.06605996687523,24.89829611951065,50.44700662788087,76.99942800066148,73.70438294159858,34.21231282551483,51.572471098134,65.52942937206919,55.07029426335886,38.72540959374573,73.10573680619574
39.228414562393866,36.34325617062643,24.49318683729922,66.82248604090714,74.50988738028956,82.54205305291372,33.243508179176686,52.0083599988101,60.559630041315465,51.42927098314336,59.99318794413069,80.91925627356625
41.968924890355765,35.620452374377635,24.08807755508779,106.4438274198306,75.10771150527535,66.10317954236751,32.27470353283855,53.11688584950912,52.34248866329774,47.78824770292785,30.723379601755013,73.28726905121484
40.75932894840167,34.89764857812884,23.68296827287636,52.76070247638502,76.99518287527864,71.31121131280787,31.30589888650041,55.50233366463269,32.50649564653497,44.14722442271235,29.490189557024937,68.35333444781267
44.46175914940275,34.17484478188005,23.27785899066493,38.57735987920488,76.2681793202851,66.36992578168885,40.2007481491657,60.71437501691074,60.9037416584994,40.50620114249684,28.25699951229486,67.89467203783217
38.500418312072775,33.45204098563126,22.8727497084535,78.73198306949216,71.8419648197261,77.76976156551333,49.09559741183098,54.02105670871048,45.85431433375269,41.37783289951872,27.023809467564785,70.25172789112253
43.53269602511836,32.72923718938246,19.168797596197983,62.03477787390248,65.2983012205304,104.6403607731426,57.99044667449627,51.17147226973011,52.73001581216577,42.2494646565406,28.78643584181589,69.21712149118946
28.90332158836977,32.00643339313366,15.464845483942463,74.30862822569541,69.03557446502472,102.12779108139073,66.88529593716154,47.72712203360775,63.04625781961237,43.12109641356248,30.549062216067007,68.60701892831904
21.65618329142325,31.283629596884868,11.760893371686947,,70.91882086266969,117.13892327145014,75.78014519982683,51.42480901256907,78.24682903843694,43.99272817058435,32.31168859031812,68.96708603524642
37.85192164239143,30.560825800636074,8.05694125943143,,72.60505528384975,42.13838287306626,84.67499446249212,53.92744568477959,77.32398749262713,44.86435992760623,34.07431496456923,71.8544099483598
43.019835505341085,29.83802200438728,4.352989147175912,,77.48570085924557,90.2368554407708,85.5853985667425,59.99770236430648,77.83504875396612,45.7359916846281,38.83319687575575,70.69413276563913
31.98680231191326,29.11521820813848,0.649037034920393,,75.85655859108017,62.70498568239794,86.49580267099289,54.31730375092524,72.29952813514795,46.607623441649984,43.59207878694227,67.71807479533615
30.515434076790203,28.39241441188969,15.69212593139631,,64.18683854570585,44.39419204852885,87.09009484902342,58.80763799191856,56.72643892726565,47.479255198671865,50.23589759287336,70.43271288120228
24.887008374827108,27.66961061564089,30.735214827872227,,60.95862427388522,40.43901562294383,87.68438702705394,75.62818073676476,75.3654633513968,48.35088695569374,44.32188195177382,70.65206598668614
37.897793213681936,26.94680681939209,45.77830372434814,,65.02498188296349,41.01828470210762,88.27867920508447,71.15092639475807,81.03679834600538,49.22251871271561,38.40786631067428,73.498501597011
19.31752091347888,26.224003023143304,16.34098296964542,,69.30852683045303,42.05731816036108,230.77031396132887,61.26691554840961,80.9046074738274,50.09415046973749,51.47940393443273,72.82708224895799
49.49660611798568,25.501199226894503,41.31771886165899,,67.33468772443138,50.14711693733057,86.61829975127121,54.43191728175052,74.04244589044905,50.96578222675937,31.382763492016583,77.87787984908616
42.14743797265915,24.77839543064572,66.29445475367255,,67.06658478163698,55.25024680754206,88.3370687431342,53.40334558730581,47.97128716052019,51.837413983781246,28.84544960716091,75.15056236950683
34.93821955062237,24.05559163439692,91.27119064568612,,64.76673675274365,49.28375828102591,87.33703507931901,54.245483729284736,25.33942639873279,52.70904574080313,39.43508566760651,76.69540815637538
31.46211092027598,23.33278783814812,116.2479265376997,,60.84983311115457,57.83196320794929,86.33700141550383,51.50697407374266,15.30796043031602,53.58067749782501,38.69704985739184,79.57449160639507
39.016917418154165,22.60998404189933,141.22466242971325,,60.84423271554387,42.880839401826016,85.33696775168865,51.075937906029424,66.94843029797612,54.45230925484688,35.06421346061062,73.95676866963598
41.25000111708567,21.887180245650534,166.20139832172683,,63.07828163759425,51.436842878494666,84.33693408787346,36.71173564108956,86.55891834017955,64.21007464427744,23.45228167120482,73.40253128016225
38.72481361294594,21.164376449401736,49.52591374044572,,63.71498235628631,38.535172386649535,83.33690042405829,39.32089884133072,70.87780433679467,67.13782719983507,33.0016405828726,74.82733640834726
37.15248942672776,20.441572653152942,45.28180946239335,,63.18222218372946,39.21570920675737,82.3368667602431,43.74171138301925,88.83308057870912,70.0655797553927,27.45895877642791,77.49604920934145
37.98013829062791,19.71876885690415,36.76012539158546,,61.2415401772924,39.8576102036682,81.33683309642791,54.91371506330796,90.40831778542896,72.99333231095035,33.54365802119338,75.44438435918873
39.58415243158024,18.99596506065535,22.08587440454348,,69.95831460136726,48.488993235352105,80.33679943261274,54.6783600595659,79.48278067368815,75.92108486650798,48.61143286464921,76.82095432011269
41.51757106613637,18.27316126440656,28.5779188387879,,75.8851526648948,42.01231794503581,79.33676576879755,63.23898156111437,75.28227920177072,78.84883742206561,79.47649041633589,71.49823955661702
41.341069496419394,17.550357468157763,24.10919630275165,,78.13770024449167,35.69506605420556,78.33673210498236,66.09213117913956,40.65738752943753,81.77658997762325,35.15253570397954,81.06698908083972
41.76118398970604,16.827553671908966,8.168292164711456,,77.19972450790642,33.37503945288554,77.33669844116719,67.47167641582683,43.033453660581976,84.70434253318089,44.9058904410161,80.8543965060898
41.08092728039756,16.104749875660175,16.11474184731407,,76.28582889574018,33.31632105309938,76.336664777352,60.03784608900863,35.48629495778659,87.63209508873852,38.59687474564544,81.72946518153941
37.2215537702357,15.381946079411378,24.061191529916684,,76.42826322719326,34.619636800635725,75.33663111353681,68.1390686456793,35.955976734545544,90.55984764429616,32.016126612806694,83.0404920597107
35.85524786047331,14.65914228316258,32.007641212519296,,74.46464319886334,34.867197941637194,74.33659744972162,69.28455341433249,35.62162904967273,82.6301039802429,24.51128695409499,83.66807380537075
39.05570872662588,13.93633848691379,36.469140213154326,,73.77151590987435,34.05177371340941,73.33656378590645,54.37447583802127,35.87597426575906,74.70036031618965,33.94943654966153,84.41375199028273
44.10864682558865,13.213534690664993,20.159193056434887,,77.32219776674573,36.42242020975606,72.33653012209126,64.88927935856677,43.82189526687312,69.31443390833317,37.92782073645741,86.23243651462685
38.1124295712316,12.490730894416195,3.8492458997154473,,77.45326753155206,40.762371856424494,71.33649645827607,59.81892891546399,38.00445450290318,63.92850750047669,23.906322072420423,84.16059319336709
43.282307064227176,11.767927098167403,6.314549615562135,,77.43672563581292,61.79579942226497,70.33646279446089,69.50150105494784,43.48783573383138,58.5425810926202,26.100329768499847,82.75190850070791
43.50167807828755,11.045123301918608,11.46451193738028,,73.30598136140554,56.31097789131943,69.33642913064571,72.95746265540839,43.12461226361222,38.64991084312754,28.29433746457927,84.63480263237074
50.52904347749536,10.32231950566981,18.950583657848583,,81.63459075156557,57.00031839893872,68.33639546683052,71.3551058493258,47.2903185093403,22.777777777777786,112.2125539850232,85.38594857017198
58.24300759289449,9.59951570942102,26.436655378316885,,82.44610767919225,58.103121584879446,67.33636180301534,75.6886313706743,49.65582433314241,12.245726306797168,30.751761640826235,86.64960034209928
58.72141693145946,8.876711913172223,33.92272709878519,,66.9803921843559,50.08193720697086,66.33632813920016,72.70297896889227,59.08345717301468,33.664791248758405,21.670071117954897,83.77875143827556
58.91782803550005,8.153908116923425,41.56572294325494,,62.4712543861988,55.16437403971948,65.33629447538497,79.27221179570948,45.13685249776063,4.498575435599055,36.4915372163404,78.76260339675054
41.22442112881882,7.431104320674635,49.20871878772469,,57.38181744794442,58.01168411260177,64.33626081156979,77.17152478866717,42.41033253228292,41.867102090217145,33.43809745725304,82.09329229297143
30.13086291757624,6.708300524425837,56.85171463219445,,,62.03901140098922,63.33622714775461,61.73568296417873,53.03315073079206,83.03150810216084,25.90387368399892,73.0208448689882
69.69704879051382,12.451448518269004,64.4947104766642,,,63.23249146111344,54.77234692001708,63.688264653074526,27.158815586610952,59.43494860277397,29.43847440853284,70.91721082211481
25.449119586668463,18.19459651211217,72.13770632113395,,,61.289727095495245,46.20846669227954,51.31139120943031,25.3808286966915,58.08353847425276,34.76702204659512,78.3687612778139
39.796294492251526,70.67562877901943,79.7807021656037,,,62.41756808572455,37.644586464542,48.643421423133375,26.870659084460343,50.02107304969434,23.03714602983961,74.23801973405516
40.16708073030343,48.76232527493955,50.18746015296648,,,60.27396635168488,29.080706236804467,50.39199420999559,28.36048947222919,51.07630370205093,19.52879292138385,72.1788279353646
38.26810218021401,26.849021770859665,44.71112205829762,,,63.266058819174745,20.516826009066936,51.36741345757397,137.33273197366006,29.2585034000957,19.947284121189742,58.37422817796365
35.7720324469324,25.041507236571377,39.23478396362876,,,67.58285914709002,22.730244386219013,55.08565592914457,135.2968463032225,30.156614676211184,17.34612877531665,73.71603703433316
51.32754520435798,23.233992702283093,33.758445868959896,,,65.51016699334762,24.943662763371087,58.33076429632487,151.83623678326927,31.054725952326667,12.4866027598143,77.40999449382298
38.44169991549314,21.426478167994805,28.28210777429104,,,71.48207198021473,27.157081140523164,56.47236303142976,106.28143307755268,26.9399933244296,37.97374820480182,78.74367776837899
51.50398625924349,19.61896363370652,48.9509202280814,,,61.86353602972572,29.37049951767524,63.96998782371583,80.72875428832883,49.49690022755005,21.623375428308208,79.16822054223861
27.96957450544556,17.811449099418233,3.1257199732304617,,,59.60009165725895,31.58391789482732,70.79922373700089,68.20995929615903,56.69867438820364,48.50929552354903,79.83117483126783
46.304222957646175,16.003934565129946,32.01123926981184,,,56.42277877671431,33.7973362719794,68.09652224936644,126.94301634893787,60.17758812843454,39.151807564696526,80.17555382638915
35.21068502577221,14.19642003084166,34.51432107885308,,,72.02425883326731,36.01075464913147,70.30048890253161,74.88269188785281,59.21531956262672,26.86545712493799,81.26966777437177
18.818619468395383,12.388905496553374,37.01740288789432,,,77.72535919004466,38.22417302628355,66.48368987481146,113.56259742718156,54.42246516071913,23.88083919621759,76.51919992759152
