Energy_Central_moment_5th_order,Energy_Central_moment_5th_order.1,Energy_Central_moment_5th_order.2,Energy_Central_moment_5th_order.3,Energy_Central_moment_5th_order.4,Energy_Central_moment_5th_order.5,Energy_Central_moment_5th_order.6,Energy_Central_moment_5th_order.7,Energy_Central_moment_5th_order.8,Energy_Central_moment_5th_order.9,Energy_Central_moment_5th_order.10,Energy_Central_moment_5th_order
6.804244924982726e+34,0.0,1.8511133077891896e+27,3.641008801414378e+29,8.326746950365206e+27,3.4139944779527706e+25,0.0,2.2438226147263616e+30,1.0137323538993429e+27,-3.53792555381218e+28,1.2680644346537802e+24,4.834172242625088e+33
3.229239270020478e+33,0.0,-143477134773664.03,5.075807084125867e+21,1.4880705375027462e+20,3.746252552074251e+30,5.873772433173278e+39,7.310396352779361e+28,7.029281213666333e+33,-3.144838616206474e+28,9.126359389300734e+25,1.3138834020580013e+34
8.952557592195155e+27,0.0,1.4865224760789592e+19,1.0140340767965391e+38,-1.247879690867109e+21,7.875770488597248e+27,4.699018019602141e+39,2.8006335177474254e+28,5.632704595777958e+33,-2.7517516786007687e+28,1.7145062036484123e+24,1.6160970059159916e+34
2.41259314123969e+30,0.0,1.0439000021796423e+23,5.070275657121535e+37,-8.31919793911406e+20,2.940251515597272e+26,3.524263606031004e+39,1.841156057535755e+24,7.761926629759053e+30,-2.358664740995064e+28,3.976750552725326e+28,5.765977523952567e+32
1.0431176979181388e+30,0.0,5.343558536333552e+23,2.1054627767751463e+33,-4.15959896955703e+20,2.756534521942495e+29,2.349509192459868e+39,1.2193309951100082e+31,2.5459438939734604e+27,-1.965577803389358e+28,3.6932495282243767e+31,1.1535940627371248e+33
4.628634983197256e+24,0.0,9.64321707048746e+23,1.3780611864587928e+37,0.0,5.510128792369393e+29,1.1747547788887307e+39,5.990707978626606e+24,4.541952201825929e+28,-1.5724908657836523e+28,-6.512105134080759e+24,5.607754567847621e+32
9.301522110868272e+27,0.0,1.394287560464137e+24,3.3355732216114948e+38,-7.209950908779132e+17,1.7899709127786124e+28,3.65317593868156e+32,4.74416973814287e+22,8.829310014254512e+28,-1.1794039281779477e+28,9.2012033705047e+28,2.592108841708312e+32
1.8313159462539832e+30,0.0,1.824253413879528e+24,1.6677866108075596e+38,-1.4419901817558264e+18,1.926946962420626e+29,1.224270722854277e+34,1.2967152502267664e+24,1.406155484761682e+30,-7.863169905722424e+27,1.5761432267980783e+37,1.3934757786027784e+32
3.722207543348863e+29,0.0,2.2542192672949187e+24,3.624030209201882e+26,-2.1629852726337395e+18,3.6748968335633904e+29,2.412009686321738e+34,9.276868625498648e+23,1.4848802228943857e+27,-3.932300529665364e+27,4.291725548862132e+28,1.1492550219951675e+35
1.256715117044581e+27,0.0,2.68418512071031e+24,4.120893453926294e+37,-8.878383118454548e+19,0.0,2.091819865545684e+26,4.228736977043642e+25,-117180301000000.0,-1.4311536083127452e+24,9.810437469619091e+26,6.462286848535868e+33
2.217161140380997e+25,0.0,3.1141509741257007e+24,5.828661427657838e+38,-2.8760804186555926e+22,6.940845245880001e+23,5.128572548694281e+34,1.1824644744944072e+28,1.997804915775797e+33,3.258284233876662e+28,-1.1679729423407318e+22,8.661332084182376e+31
4.228855442775772e+27,0.0,2.8027358767131304e+24,9.699212136151235e+39,-5.743282454192731e+22,-6.653928894859009e+27,1.0257145076470364e+35,1.0722198557385078e+26,1.1459868951902444e+33,6.516711583114156e+28,7.0673438565057815e+31,4.875996018323151e+31
2.019628911829588e+26,0.0,2.4913207793005607e+24,0.0,-8.61048448972987e+22,3.836299257916224e+30,7.534065707849832e+34,2.9138170628102405e+26,2.0455738360482083e+27,5.97365228452131e+28,2.241281293378636e+28,9.009691353296938e+31
5.322938158409706e+31,0.0,2.1799056818879904e+24,1.9085569862203183e+39,-1.1477686525267007e+23,0.0,4.810986339229302e+34,-2.480413264943693e+22,1.0410041067034888e+35,5.430592985928463e+28,8.707325496379853e+27,3.452997784220236e+31
4.048152877126057e+31,0.0,1.8684905844754204e+24,3.388473900890923e+33,2.339018529829834e+28,0.0,8.894678341692572e+25,3.5853943968510825e+28,4.3961329518716407e+30,4.887533687335617e+28,1.073518236199349e+26,1.3047966531118856e+32
1.7059854687593655e+24,0.0,1.5570754870628504e+24,2.869040509566593e+33,0.0,0.0,4.140591633600881e+27,5.328288717411022e+36,5.345113764682813e+29,4.344474388742771e+28,5.142808292714593e+26,1.651712296060381e+32
7.928055478628161e+29,0.0,1.24566038965028e+24,9.828055311574282e+35,0.0,0.0,0.0,8.666697672387545e+26,9.50527291364409e+27,3.801415090149924e+28,1.3579347312831334e+25,3.4180294291760115e+32
6.92503460985912e+27,0.0,9.3424529223771e+23,3.725743031000427e+29,1.7294561204942044e+29,0.0,0.0,1.2346280028489676e+26,6.22921158579063e+29,3.2583557915570782e+28,5.1690577711045215e+32,4.426670473314161e+36
6.547444796697199e+30,0.0,6.2283019482514e+23,4.5166288836209555e+39,1.041928551413698e+38,6.0476580420218e+32,2.9031282770587847e+26,8.115556707669797e+24,1.2242407159281103e+27,2.715296492964232e+28,0.0,6.289289289893327e+32
1.3446620936059584e+30,0.0,3.1141509741256975e+23,2.526983014856741e+31,1.6859720245220774e+26,2.939401077976938e+36,0.0,2.5329944180985447e+26,3.2865184088991804e+30,2.172237194371385e+28,2.7653080533445576e+34,6.680565579562455e+32
6.006196490390462e+29,0.0,0.0,3.9337379633458805e+38,2.1428443049767933e+25,3.168808172692725e+28,2.609652421477277e+24,1.1939107395486595e+31,-5.513900467168551e+21,1.6291778957785396e+28,2.811771645833149e+26,1.2808438733933488e+33
1.4999609430481735e+30,0.0,-7.977615644316918e+28,4.8931140999196406e+39,0.0,5.020996699426598e+27,1.739768280984851e+24,1.4111759064523665e+25,3.1265700802172525e+29,1.0861185971856927e+28,2.112678377607548e+33,5.895048013081813e+32
7.156188207742276e+29,0.0,-7.091213906059483e+28,8.155935595636195e+30,2.026889768831645e+31,4.667911040614346e+27,8.698841404924257e+23,2.5850702076045937e+34,5.266746675378172e+26,5.430592985928468e+27,7.872603692724672e+34,3.998984367062555e+32
9.313953112288544e+31,0.0,-6.204812167802048e+28,4.2175734058153706e+35,7.272209557684997e+31,-2.952680555937453e+23,0.0,1.144249507774974e+29,7.354521175298673e+30,0.0,1.4798049632007758e+30,2.4136461926796904e+32
9.916490375323369e+29,0.0,-5.318410429544612e+28,6.566111443642775e+29,1.8158206603786087e+24,4.5163200826800357e+39,8.614284362197587e+29,7.639393232814575e+25,7.831457733764214e+31,0.0,2.58927726240517e+23,5.913670195295956e+31
1.84046013497904e+30,0.0,-4.432008691287177e+28,5.99758479829052e+29,4.455677056094554e+29,3.4382941850078394e+37,1.7228568724395173e+30,1.218140899143994e+28,5.242209523984e+28,0.0,6.841279152266767e+27,1.130036904820386e+32
3.968736514762012e+31,0.0,-3.5456069530297416e+28,1.0881695530779448e+37,-4.779045028608018e+30,2.78863103885482e+37,1.4357140603662645e+30,3.080860741504992e+31,8.107991802680658e+27,0.0,1.3374884562234356e+27,1.3707003323558584e+32
2.6405693474705275e+30,0.0,-2.659205214772305e+28,1.6394055875465988e+38,5.0330352305736665e+30,3.01843281677747e+36,1.1485712482930117e+30,2.283539097601225e+28,4.238293210135235e+36,0.0,2.7759672207421586e+27,6.552054510051779e+34
7.643709179195303e+28,0.0,-1.7728034765148704e+28,4.2636955160677664e+38,3.1482324163297485e+31,-6.48915818006679e+30,8.614284362197587e+29,5.356840357834719e+28,1.6672871874031682e+23,0.0,5.002233245238276e+25,4.524808811652845e+31
2.037996217235e+29,0.0,-8.864017382574352e+27,1.955060168081338e+32,5.0183526971473895e+31,8.867126415544312e+37,5.742856241465058e+29,6.86404635741593e+36,3.2987656260277025e+36,0.0,4.891500495951804e+22,6.453798476283164e+31
1.3347983865603494e+29,0.0,0.0,1.3345903489257997e+35,4.2440730446123165e+31,4.398267142240178e+33,2.8714281207325284e+29,1.911924888837432e+29,1.48247543377946e+29,0.0,1.0795176488568086e+28,1.5458861901960064e+32
1.4245130776602791e+30,0.0,3.3313748114969454e+25,3.953205170386852e+36,3.469911473077687e+32,1.3570765503638917e+35,0.0,3.2900228072004377e+34,7.092217857022741e+23,0.0,1.5880050855691584e+23,5.465317980744296e+31
3.328072975286551e+27,0.0,6.662749622993891e+25,1.5712806200780857e+30,1.5655344882236604e+32,8.874407267128741e+32,0.0,6.499920878299483e+29,8.414202602093446e+25,0.0,4.506889797348484e+23,6.683554162901958e+31
6.167601829450598e+27,0.0,9.994124434490836e+25,2.282088668644975e+32,-1.4887409094353144e+31,7.811905621310678e+32,0.0,4.890693121894752e+36,4.005383633747049e+23,0.0,1.1263657520406862e+26,7.196303028727154e+31
1.7870608141505865e+28,0.0,1.3325499245987782e+26,1.842280845739902e+28,-3.008678418985325e+31,1.3262987222473587e+32,0.0,8.78935216099747e+31,2.217130950142821e+26,0.0,5.594682498482093e+22,3.721722851990034e+31
2.1977609718560976e+28,0.0,1.6656874057484727e+26,5.390076645817423e+29,5.389904008278021e+34,5.6832399272399925e+29,0.0,3.394460666762767e+36,-1.3881880065102307e+24,0.0,1.6514488291764332e+37,2.414243398647937e+31
1.3396693786714285e+31,0.0,1.9988248868981672e+26,4.356779475995246e+30,-1.0662318662616089e+32,-8.767036323615118e+24,0.0,1.7828893508551058e+34,7.000658310800765e+26,0.0,2.3227134067838933e+36,2.6793557458585584e+31
3.5291469291514475e+30,0.0,2.331962368047861e+26,5.653951059452162e+35,-1.701215153643434e+32,-1.0362927043711878e+25,0.0,5.578004344955641e+37,6.104834306977094e+26,0.0,4.047876585898268e+21,4.777628734216007e+31
1.4430849960170662e+31,0.0,2.6650998491975563e+26,8.852178318477276e+31,-2.6352862027032817e+32,8.77199473137823e+24,0.0,1.6963139487249206e+30,1.995025633160512e+25,5.176809913434969e+37,1.677262693622325e+21,4.556057270278764e+31
-4.641649646482367e+26,0.0,2.998237330347251e+26,1.922285022463097e+30,-1.8814562539622155e+32,1.5973277696354276e+33,0.0,1.0351766822507614e+37,2.5683890205453727e+29,2.5884049567174847e+37,5.31521141507269e+24,1.170596317501241e+31
2.4499385585212527e+30,0.0,3.3313748114969454e+26,1.497939776274576e+33,2.245497746705944e+35,2.4815935055333363e+28,0.0,-1.4303020825737771e+28,5.406631855466132e+27,0.0,5.450429605131003e+20,8.701395669835838e+30
1.7885086546650731e+28,0.0,3.66451229264664e+26,3.86985572295551e+31,-2.5621871177118888e+32,2.881853058476511e+27,0.0,5.722428829148699e+27,6.717029739537004e+25,8.793069534400048e+38,2.7264220361753523e+20,1.2164852067718858e+31
-8.960890784358537e+26,0.0,3.997649773796335e+26,1.2352070519279927e+30,3.383280483743783e+31,2.1017622426245816e+36,0.0,9.127362811171617e+31,5.557967852322147e+22,1.7586139068800096e+39,8.644339427505062e+23,9.08350455137906e+30
-4.095883056075286e+26,0.0,4.330787254946029e+26,2.873374110470113e+35,-3.527933880731205e+32,1.198432026566554e+28,0.0,6.088084979335519e+33,-2.0888796854403075e+26,2.637920860320014e+39,6.166235896330959e+26,6.112415596702636e+30
3.905603535501701e+27,0.0,4.663924736095724e+26,2.753316976591989e+34,-1.1983282298337344e+33,1.0817621376374966e+26,0.0,1.2084896330559324e+34,-3.673324433875e+22,3.517227813760019e+39,2.93628363680929e+25,5.760061538172522e+30
-2.839837538477161e+26,0.0,4.997062217245418e+26,7.077972142091583e+29,-6.710776808446195e+32,1.4446991814586262e+28,0.0,1.059323186163224e+33,-8.219245447438043e+22,4.3965347672000237e+39,2.183781369008259e+26,7.153988763643623e+30
-2.1474995726238133e+26,0.0,5.3301996983951126e+26,4.595685559230063e+28,1.0014183248080595e+39,1.766433125603293e+26,0.0,2.7655024136676173e+33,5.029673855595593e+26,5.275841720640029e+39,1.0848722315805055e+20,5.974088491451245e+30
7.887635954715535e+26,0.0,5.663337179544808e+26,7.017604022709088e+36,2.9726068667079787e+35,4.49066262193007e+27,2.9747446186664364e+26,5.336860206387557e+32,0.0,6.155148674080033e+39,3.5944921582972266e+29,9.349739925894284e+30
9.475557050550697e+25,0.0,5.996474660694502e+26,7.082294625296774e+28,7.068307056272745e+32,3.2940917544362133e+25,5.949489237332873e+26,3.647671817551933e+31,1.4193402523157148e+26,7.034455627520038e+39,-3.212177732718752e+21,1.6768745666344672e+31
4.36265164821839e+31,0.0,5.331199008696849e+26,3.919847972629805e+36,2.404281743374197e+33,8.94117094797954e+29,8.92423385599931e+26,5.798765416838397e+32,1.4956098820039532e+24,7.913762580960043e+39,1.4278507819068935e+21,3.835172490545139e+31
2.113071202377291e+30,0.0,4.665923356699197e+26,4.566303278950468e+30,1.127555765841832e+33,1.022551633423718e+29,1.1898978474665746e+27,1.0858175706199908e+28,0.0,8.793069534400049e+39,1.6539101947046822e+20,3.199162764655488e+31
1.774009005115189e+25,0.0,4.000647704701545e+26,8.855747872299658e+28,1.011035639302958e+33,-1.4437960843551776e+27,1.4873723093332184e+27,4.174158139795949e+28,0.0,9.672376487840052e+39,9.26660467957957e+21,2.791177311608909e+31
7.4808942613596126e+25,0.0,3.335372052703892e+26,1.0722624857474302e+33,6.470197245227373e+32,-1.866500202473745e+26,1.784846771199862e+27,-5.808003350752901e+33,1.704430770915342e+21,-1.2625074217655834e+34,7.353611974944215e+21,4.619588808481582e+31
5.7012726642394304e+26,0.0,2.67009640070624e+26,3.449210148222192e+27,7.38018418382928e+32,2.1390287715461606e+28,9.250715320882892e+29,0.0,2.727867225700245e+24,-6.312537108827917e+33,9.352773271571824e+22,3.0428786438348413e+31
1.1775121892832152e+29,0.0,2.004820748708587e+26,6.539872897973882e+29,1.9775962252241434e+32,-4.6873205263450805e+28,-2.1893004115226984e+16,-5.454581523974621e+33,0.0,0.0,1.0801239827529425e+29,2.800586423594449e+31
2.9499529711672834e+27,0.0,1.3395450967109342e+26,1.8433087749314123e+31,4.355628110978109e+37,3.788724229270608e+29,2.0400325690870125e+32,-5.025239707820114e+33,6.075427568327253e+30,0.0,1.3840660784512294e+26,3.811739326021959e+31
1.5160971981068405e+29,0.0,6.74269444713282e+25,1.7424033146979827e+32,4.010842385574178e+37,1.752647456584525e+30,-3.722294134615384e+21,-3.295515990992332e+33,3.0377137841636264e+30,0.0,1.2987776821449168e+26,4.612674164297336e+31
1.1584959526895075e+28,0.0,8.993792715628992e+23,1.4846044659151274e+28,3.858615270394849e+31,8.30295054501232e+29,-1.861147067307692e+21,-6.566660152021144e+31,0.0,0.0,1.966168022511312e+24,3.128353373202748e+31
2.1653899559452824e+30,0.0,0.0,4.608031574329651e+24,3.045259553769798e+32,2.5127684392315367e+37,0.0,-6.579349049267115e+30,-136725843854304.0,0.0,1.2389739615668138e+30,1.68444870843599e+31
4.007294261775196e+32,0.0,1.483925387374166e+25,2.2729824727041e+25,4.673868757787502e+32,-1.5699644080668682e+30,2.9708593041127454e+33,-1.4872471552844026e+33,8.374052110876739e+21,0.0,2.02658747488672e+22,1.6145193665977717e+31
1.1602494257818928e+30,0.0,2.967850774748332e+25,3.893188963281865e+26,5.901203717504307e+32,4.07101173542932e+30,2.228144478084559e+33,-1.4851976652707218e+33,-9.876887105123247e+22,0.0,7.296159924647572e+27,1.890375005632144e+31
1.9387475054600223e+32,0.0,5.491779876626262e+19,1.8280217550561933e+33,3.837647812303076e+32,6.295494048117774e+30,1.4854296520563727e+33,-3.4920099248025994e+33,-2.091538514035117e+23,0.0,5.696082597076216e+25,2.388374137084689e+32
3.087797918392645e+31,0.0,0.0,2.393753230256464e+30,6.490802835367016e+32,2.1343134597754348e+38,7.427148260281864e+32,-6.006916291083413e+33,2.034255504650468e+25,2.6364277630454627e+38,9.160538680775348e+23,9.195588221418314e+30
1.5098774734831405e+27,0.0,6.384646782973769e+36,-4.345188125601796e+26,3.562982370882544e+32,-4.928505665645468e+31,0.0,-2.3164591811541434e+31,5.24335033930664e+20,5.2728555260909255e+38,1.0373199292682926e+31,1.1297212815916824e+30
1.3078732132492775e+27,0.0,0.0,5.075412079270632e+31,3.418105844353628e+33,4.044160473930725e+31,0.0,-2.147625259031024e+33,8.507367164432963e+23,7.909283289136386e+38,2.421848340733984e+25,5.722081498780225e+30
6.366839483194692e+31,0.0,0.0,2.345876019821378e+32,2.420492617202753e+34,2.583925644797232e+30,0.0,-2.9404856635282524e+33,3.402539338871875e+26,1.0545711052181851e+39,-1.1052840276115384e+22,-8.12220148556806e+29
1.1015803521615504e+30,0.0,0.0,1.862478254104975e+28,3.2816683017867246e+32,5.476251047046487e+24,-1.049434366029382e+24,-1.738828765126622e+34,5.70888512302696e+24,1.3616334335101983e+38,-4.197330523113067e+22,7.248996477013578e+28
4.30249629278771e+27,0.0,0.0,1.03224584635166e+35,9.719052259673909e+37,-5.047151648809625e+25,1.5709215360952186e+35,-3.5958167074264103e+34,1.5569403835476874e+27,1.2655091502663678e+26,4.862633612171656e+27,6.672080460954109e+30
6.237365202417745e+29,0.0,-380498303868314.8,2.350360372257059e+31,7.258220202925946e+32,4.674171000760343e+25,2.862059641230719e+30,1.4416244458514947e+34,1.016341118784092e+22,-5.187862484084064e+28,7.773043205899493e+28,6.386031926947611e+30
8.23658140540258e+24,0.0,-317081919890262.4,4.1959961171737485e+33,1.2991820580133457e+31,2.8129092428885928e+23,1.4426212990621186e+30,1.3911493770456178e+33,-2.5621731781154183e+23,-1.038838005967079e+29,-1.6299475233834414e+33,4.964336493206864e+30
1.517000514944627e+25,0.0,-253665535912209.88,2.4211934495635816e+30,9.744503766625636e+30,-1.4398603604e+27,2.3182956893517973e+28,9.569329777831225e+26,-1.847051698807013e+22,-5.194190029835395e+28,1.6629412186429184e+26,1.177155310927906e+31
4.273244379628439e+22,0.0,-190249151934157.4,1.3151892757350526e+26,7.250160777829633e+32,8.607552635173442e+37,9.150204386249082e+32,7.838348737083312e+31,-2.561530282476399e+23,0.0,9.88167261782712e+33,1.4045823802674467e+31
6.583463306686862e+26,0.0,-126832767956104.94,1.6602740042804533e+27,5.32790938689992e+31,-3.0198676628762724e+28,1.8300176942929228e+33,3.2535723171090725e+34,-3.497671429303966e+22,0.0,4.670264730785063e+25,5.553956179631584e+30
4.712173152953688e+27,0.0,-63416383978052.44,6.6167190946608825e+25,5.858924244352258e+31,0.0,2.7450149499609377e+33,6.947294006682628e+26,-3.7876832523535626e+21,7.773819507401011e+29,1.133600183714412e+36,1.1787685289079414e+31
-2.8526692760383568e+23,0.0,0.0,1.4103379202020843e+26,6.129933587226028e+33,4.686870333661479e+22,2.058761212470703e+33,-5.69902769615334e+25,-2.4287722688250994e+21,3.886909753700506e+29,-2.550784205087565e+32,2.625276248415686e+31
6.043227322846427e+24,0.0,3.32577867776e+16,6.115104066500119e+30,5.091433385804795e+31,5.145312616767692e+30,1.3725074749804688e+33,-3.927657161309566e+26,-1.9713451214693256e+21,0.0,-3.5299921857116e+32,2.6295317502982388e+31
1.1861983781219594e+26,0.0,6.65155735552e+16,1.3344031386132858e+27,4.922444812695916e+34,1.891893980751668e+30,6.862537374902346e+32,3.201306982507318e+26,-8.651260551226512e+21,8.089663117931164e+35,9.65584490460338e+21,2.889816085499032e+31
3.344507795567566e+26,0.0,9.97733603328e+16,1.0686157570423e+26,2.1929077405781066e+32,1.2592034652354664e+30,0.0,8.440192384263827e+30,-9.472350387010988e+21,1.6179326235862328e+36,1.3114333862859868e+28,2.160752087762554e+31
1.6640450806070588e+24,0.0,1.330311471104e+17,5.049174596850796e+25,7.763507555514077e+32,1.0561963878413597e+31,0.0,3.486844795703899e+26,2.07429066549819e+31,0.0,0.0,2.189753685238403e+31
2.705011934188167e+24,0.0,1.66288933888e+17,6.564610874423655e+33,1.4052800085010295e+33,7.49245083352056e+30,0.0,1.536105449622167e+29,3.567254123971311e+24,2.997689229575887e+24,0.0,1.4864290053841251e+31
1.0784794796724272e+22,0.0,1.995467206656e+17,4.5359945177172e+33,1.267127354912491e+33,3.428908229162181e+29,0.0,2.807473963664838e+30,-8.72524060903416e+20,5.995378459151774e+24,0.0,2.9285123977291087e+31
-2.358253160831969e+21,0.0,2.328045074432e+17,9.217600740434086e+26,2.13783254832106e+35,1.2800384595656597e+30,0.0,5.536373057313356e+27,1.1041085170880328e+28,8.993067688727661e+24,1.8648298561536e+20,1.850123143135452e+31
1.926608955688032e+21,0.0,2.660622942208e+17,1.5767637090492068e+27,6.447359809696658e+32,2.072210042604219e+38,0.0,1.004262633685463e+30,3.195713111749921e+27,1.1990756918303549e+25,1.2432199041024e+20,8.007564407839101e+30
1.2534964283287437e+25,0.0,2.993200809984e+17,4.339952390325941e+34,1.9243363511958723e+32,3.27074750949716e+29,5.511474609375001e+18,3.170033405331603e+30,2.551436694276869e+27,1.4988446147879436e+25,6.216099520512e+19,6.805450172414932e+30
-5.177690673795977e+20,0.0,3.32577867776e+17,4.366043437235392e+35,1.889940127078416e+31,6.643976174002309e+29,1.102294921875e+19,1.4163709505367403e+30,-2.1191658233396768e+23,-2.267493713839341e+30,0.0,1.0587190672259985e+31
-2.309989367493616e+21,0.0,2.7714822314666662e+17,8.731644272107688e+26,6.326416345558731e+30,6.746151933702979e+35,1.6534423828125002e+19,1.5695002667824776e+29,8.111645574258072e+26,-4.535002416124829e+30,5.684770146171015e+28,1.270803634567913e+31
1.1885771525270648e+24,0.0,2.217185785173333e+17,8.675751803693685e+32,-7.74946639811404e+28,-4.3892814077259686e+29,2.20458984375e+19,4.228162470624796e+27,-1.3477452643055697e+23,-6.802511118410318e+30,1.136954029234203e+29,1.3112184323774688e+31
1.3226207088932475e+25,0.0,1.66288933888e+17,,-1.8648833574251497e+30,-2.4359470628041654e+29,2.7557373046875005e+19,6.201063609564859e+27,1.3468794171718109e+29,-9.070019820695808e+30,1.7054310438513044e+29,1.1246697871399624e+31
5.613456929260414e+23,0.0,1.1085928925866666e+17,,-1.13001272890843e+30,1.2974989989759116e+29,3.3068847656250003e+19,8.38112161512531e+27,2.607320689808766e+27,-1.1337528522981296e+31,2.273908058468406e+29,1.3365307817388352e+31
9.79373521575378e+23,0.0,5.542964462933331e+16,,5.015703448408277e+28,7.497216762175917e+27,-4.190014064806738e+20,2.99661662660384e+28,2.4862500876729865e+29,-1.3605037225266783e+31,1.1365319472808349e+29,8.652210783954469e+30
1.5334024985414526e+25,0.0,0.0,,4.708675400710723e+35,1.4513983311699603e+27,-8.710716606175976e+20,2.3786388539337525e+28,8.12835630211373e+29,-1.587254592755227e+31,-8.441639067364525e+25,1.907748560965804e+31
2.383199656466753e+24,0.0,0.0,,3.449365051071145e+29,6.312818646848501e+27,2.987275677817131e+32,-4.436407602642272e+26,4.838438221122896e+29,-1.814005462983776e+31,4.809293539094539e+22,1.3273276639806537e+31
2.2700705232884725e+29,0.0,0.0,,-5.128839390113397e+28,7.602735283678668e+28,5.9745513556429726e+32,1.937832540809996e+28,4.3677394325622194e+29,-2.040756333212325e+31,2.404646769547269e+22,1.1235054532615207e+31
6.366670286784116e+24,0.0,0.0,,-1.498087601672762e+28,8.250011456320359e+27,8.961827033468815e+32,1.067090087995874e+28,3.91211029427578e+29,-2.267507203440874e+31,0.0,7.617801467405822e+30
8.742516473261764e+24,0.0,0.0,,6.287364525748492e+32,5.839711017306248e+33,-1.2527891393689034e+27,-3.249282984006792e+27,2.723575152220425e+29,-2.4942580736694227e+31,1.8515147869881948e+28,3.6432209646975447e+30
1.0003816797563604e+20,0.0,-1.4513553231875854e+26,,5.9062352762235335e+29,2.6986645132907416e+30,-1.219689491181358e+24,5.842093817626863e+27,9.139220634245587e+28,-2.721008943897972e+31,3.694237682385105e+25,3.403050069807335e+30
6.436622092615578e+23,0.0,-2.9027106463751708e+26,,4.841931104615862e+29,2.000108253899191e+30,-1.6397007602595485e+27,3.755112862626047e+32,4.750526577597684e+29,-2.9477598141265206e+31,1.884028854592503e+28,9.210729807528567e+36
7.126622993229397e+23,0.0,-4.354065969562756e+26,,7.027169889287291e+29,7.79724432450796e+29,-1.5741127298491666e+27,-4.889277556410056e+27,6.937610731724503e+29,-3.174510684355069e+31,1.8049806460733974e+26,4.2321803422352415e+30
2.51162928658322e+27,0.0,-5.8054212927503415e+26,,1.6367523009431513e+36,7.1648784845857655e+28,-1.5085246994387845e+27,2.0772046903019045e+28,8.552766426112871e+26,-3.401261554583618e+31,1.455412858088454e+27,1.2156510107893914e+30
1.195192385914234e+24,0.0,-7.256776615937926e+26,,8.908102844929734e+29,8.9560451724826e+27,-1.4429366690284026e+27,6.442434522687237e+28,1.1027838952710578e+29,-3.628012424812167e+31,6.052651665439424e+26,3.809436169451305e+30
2.534407854461205e+23,0.0,-8.708131939125512e+26,,1.102178434588976e+30,2.3646783798289547e+27,-1.3773486386180208e+27,4.487511296040749e+28,-6.88403088289074e+25,0.0,9.891365724851427e+38,6.130390187205824e+30
