Duration_Kurtosis,Duration_Kurtosis.1,Duration_Kurtosis.2,Duration_Kurtosis.3,Duration_Kurtosis.4,Duration_Kurtosis.5,Duration_Kurtosis.6,Duration_Kurtosis.7,Duration_Kurtosis.8,Duration_Kurtosis.9,Duration_Kurtosis.10,Duration_Kurtosis
43.23079691919005,5.923745826058163,14.170841800163714,17.79362281493001,18.93178210257581,8.4366244250998,105.34593938514304,46.202142725263165,2.408237502376932,-0.3600865590325615,-0.0873922954456416,237.66480874552948
2.3706263203989897,-1.8377285033636108,6.183993546004474,1.5063614678992172,-0.7063645462083739,-1.32313975204966,-0.0319297234560957,0.3637800506514077,-1.2745902159816815,-1.5000000000000024,0.0618714699477855,2.032843798679653
-0.8836882744583479,-2.0,-1.8028547081547663,10.193455926328326,-2.0,-1.41156987602483,-1.6284196286157246,4.545495741770274,-1.4999999999999996,-1.5275139709598426,-2.0,-0.6593296659510575
0.1528608830596973,-2.0,-1.9014273540773832,-1.466613566794147,-0.8228722778488362,-1.4999999999999998,-1.5000000000000004,167.38637037278727,-1.5,-1.5550279419196826,-2.0,25.10604238475527
-0.5536524547850701,-2.0,-2.0,-1.5125009411607784,-2.0,-1.75,-1.2200745096378414,15.959311537284933,-1.4999999999999996,-1.5825419128795228,-2.0,7.265149339645568
-0.4668916834715837,-2.0,-2.0,-0.9136787099950938,-1.8333333333333333,-2.0,-0.9401490192756822,16.861797210493933,-2.0,-1.5000000000000002,-0.4694124166558198,13.381165139932424
-0.8726933049965022,-2.0,-1.8333333333333333,1.4639832662406826,-1.666666666666667,-2.0,-0.660223528913523,42.65097526210086,-1.6211128341042105,-1.5000000000000002,1.0611751666883604,14.143611446592477
-0.4787723081873403,-2.0,-1.6666666666666667,-1.1828538032442042,-1.5000000000000004,-0.9324056691023914,-2.0,3.0278267837008546,-1.810556417052105,-1.5000000000000002,-2.0,21.336503410378963
-0.3367198604449526,-2.0,-1.5,0.3720773995720834,-1.7500000000000002,-0.4424813804436411,-2.0,-0.7229762272949332,-2.0,-1.5000000000000002,3.2762363752063344,5.811506377497393
0.2105313651138036,-2.0,-2.0,-1.3063735990371288,-2.0,0.0474429082151091,-2.0,2.450092791815884,-0.9677087785703312,-1.5000000000000002,-0.7860511195161255,6.610728360037136
-0.9201005802477508,-2.0,-1.75,3.324188194139256,-0.3871950758085631,6.127934194152092,-2.0,5.1900299051429375,0.0645824428593373,-1.5000000000000002,0.93003819674683,4.886050243262928
