Sample01,Sample02,Sample03,Sample04,Sample05,Sample06,Sample07,Sample08,Sample09,Sample10,Sample11,Sample12
217.957874978219,759.40710185185,581.5256414960479,552.9610580706985,407.2298778048285,311.8378701036655,454.9205782806313,252.4889829143291,424.7607601442799,102.58811925000492,-468.5283390052913,593.7598214583057
457.0940007920676,-584.6804999999978,519.7768207480244,652.7285072826576,-228.11671875000147,-2280.1445925926005,-499.3433150605062,52.06907714629767,41.36950000000069,-95.63740740740715,-126.88263627111544,490.0111851851876
251.26322248311905,5.542233338928781e-13,458.0280000000009,400.94835681694536,-2.103206497849897e-12,-1805.1102962963,32.638000000000694,-277.4560486562021,45.62799999999968,-98.27327160493832,0.0,-222.9494674687517
-766.099782635788,5.080380560684716e-13,229.0140000000017,-89.47192592592478,-76.79999999999902,-1330.0759999999984,626.042592592596,-45.45658747792467,150.1907407407418,-100.90913580246948,0.0,-335.35910131569466
-407.15555783143697,4.618527782440651e-13,2.501110429875553e-12,-81.3749999999975,1.6484591469634324e-12,-665.0379999999981,403.9628641975331,11.677895477334392,90.97925925925968,-103.54500000000064,-2.3536728122053322e-14,-684.1148856230423
-493.1655786482032,4.156675004196586e-13,-1.5376588891058418e-14,-77.30324999999985,329.7086419753109,2.273736754432321e-12,181.8831358024703,-7.359587063449442,-1.5916157281026244e-12,-91.55792592592712,382.7116296296288,-526.6194408614444
-335.657738665823,3.694822225952521e-13,167.80175308641952,115.99395336076704,659.4172839506202,0.0,-40.1965925925925,86.76343402833851,90.00225000000208,-85.58144691358136,765.4232592592576,-172.58211339602224
-237.55845589690207,3.2329694477084574e-13,335.6035061728391,-283.416857142855,989.1259259259294,261.6063839999996,-5.46229728115577e-14,455.49294252442087,45.00112500000186,-79.6049679012356,0.0,-115.74156144801997
-363.46967452901686,2.771116669464391e-13,503.4052592592587,447.8655732531879,494.5629629629647,149.81435818075735,-7.23088255938365e-13,-48.59578124999955,1.6484591469634324e-12,-73.62848888888985,-170.52327348440957,-86.54421290701777
-414.39503811102,2.3092638912203256e-13,0.0,508.7196,0.0,38.02233236151512,-1.3915535390651712e-12,42.84108420573489,291.7559632612844,-67.65200987654407,-39.848638890809305,-117.324830253868
-239.5225285666389,1.8474111129762605e-13,-96.2909629629634,1155.121068369652,-1.2475740740740646,64.65494082098581,-2.060018822191978e-12,22.00587661619229,583.5119265225673,-61.67553086419832,-55.52469776572636,-112.7774997146115
-712.8638347254431,1.3855583347321956e-13,-192.5819259259268,315.23788338192287,91.25518950437264,-49.32577378370987,-2.7284841053187847e-12,19.568176412154475,-0.9550670553933956,-55.69905185185256,-84.51176759711039,-144.97010882514445
327.6716482599724,9.237055564881302e-14,0.7632592592592585,23.79740740740735,0.9164882812499962,24.23350004755565,707.2953935860043,13.249463856923857,-224.4519359999977,-49.7225728395068,-66.55000869769151,-152.55525573812403
30.084189692337723,4.618527782440651e-14,-8.579999999999949,-471.7165064999996,-54.192021990741125,8.620608874325033,582.3333292688035,11.16210492210275,85.43787002253971,-43.74609382716103,-87.6012156718686,-172.60745944721978
133.01576785014709,0.0,50.64984374999997,-50.93027656961539,-36.12801466049409,13.597042645866996,457.3712649516028,5.262166406249994,541.0892812500017,-37.76961481481527,-304.12152384767126,-107.65925652838784
22.83094720307959,0.0,48.71815178571432,369.8559533607688,-18.064007330247044,37.35880835996956,332.40920063440205,46.57590507715315,47.297250000000446,-31.793135802469507,413.3559710201499,-130.20767259683691
-95.51163522120385,0.0,46.78645982142867,1342.5525000000002,-9.020562075079395e-15,61.12057407407213,207.4471363172013,-0.5381981406278934,19.224055727024293,-25.816656790123744,-222.7419221393181,-95.9418890694532
1.8059768329567405,0.0,44.854767857143024,-226.1979984973708,0.013308641975302,-190.65690608564984,82.48507200000066,-0.3908771403616801,-8.849138545951863,-19.840177777778,25.004025003076244,-83.84165885392879
15.472425846964011,0.0,42.923075892857376,-72.56149924868535,0.026617283950613,103.56775495717665,165.18323970370312,4.6446188431156,-73.79540740740738,-13.863698765432233,-356.02429149928736,-105.56168300321234
30.005056389800885,0.0,40.99138392857173,81.07500000000009,0.0399259259259241,397.7924160000031,247.8814074074056,-0.2278823326907318,231.9360349854221,-7.88721975308647,14.802468750000324,-146.69386391495172
43.08917128041015,0.0,39.05969196428608,-347.5537592592613,0.130909180570419,1.918604164430349e-15,107.02780380736706,13.052293127246324,1.268074074074072,-1.910740740740709,6.114523801749251,-129.25425792075748
-2.0557781437480824,0.0,37.12800000000043,993.5744159999964,-3.88903536972823,16.393259259259178,63.524901903683,0.3418363948705696,491.3455920000012,49.24966666666624,-220.86008746355768,-129.6711815754545
72.18594382251206,0.0,33.41520000000039,1575.2649849108338,-7.908979920026879,-24.696263335251,20.021999999998943,-3.713568338521209,-53.744291545190855,100.4100740740732,116.16570717592656,-196.15851959798664
-157.36765889212825,0.0,29.702400000000345,9.414691248821329e-14,-11.928924470325526,-301.63000583090525,135.03753888219757,-5.46042880759015,-12.757381924198082,92.04256790123377,24.75178009447532,-221.4555472954098
116.90575603095112,0.0,25.989600000000305,304.10100000000403,-15.948869020624178,0.0,250.05307776439616,-24.35023533338922,1576.8821282798797,83.67506172839433,-32.133820443696386,-267.64085447115235
56.62082852940591,0.0,22.27680000000026,1832.480688614541,278.112592592593,0.0,277.455124024,-17.536480661330796,-129.81249999999974,75.3075555555549,-8.65838105989277,-291.181413072105
-22.67347865517462,0.0,18.564000000000217,468.7892790555688,0.0,2.226367238714981e-13,-251.3367773437484,43.903281536476456,-140.3384062500002,66.94004938271547,-12.057668750000172,-456.8804397455461
-30.4962019014674,0.0,14.851200000000176,1410.7471059353868,-8.082423619271142e-14,4.452734477429962e-13,-1.0302869668521453e-13,1.234478815749724,-57.934752000002256,58.57254320987603,-149.40437265214138,-458.3263706942585
1.0447573727803598,0.0,11.138400000000132,260.4382913063266,-52.61648396501602,6.679101716144945e-13,0.0,-0.6863073279876827,417.5850000000012,50.20503703703661,409.61984256559583,-631.2637776722786
46.38122105600018,0.0,7.425600000000088,661.8878909016886,196.23694307644035,172.74074074074164,162.69931199999974,0.7852837418738965,-212.12999999999863,41.83753086419717,0.0,-610.4850903458662
79.36684249670253,0.0,3.712800000000044,867.5455925925877,11.544000000000786,60.0798840605225,0.0,6.721086531320251,19.695925925925987,33.470024691357736,-29.513403259264063,-707.4881365571041
136.4250769478468,0.0,0.0,-148.04413799999867,4.594218750000614,-69.04713693407935,92.11592592592464,-12.344779362490236,-10.322063999999848,25.10251851851831,-71.62925925925896,-710.0265452098124
178.09277438981698,0.0,-1222.130000000003,848.3631087037746,0.0,-166.89310523312523,61.41061728394976,1.1931168178463367,297.5264648437493,16.735012345678868,773.5925999999982,-549.3785298918576
106.49638115476708,0.0,-1086.3377777777805,-44.74395318955289,241.89379199999945,3.7946814997422025,30.70530864197488,31.968407246853488,-88.32854400000012,8.367506172839441,1397.9819703465405,-587.1900631812857
116.10989214775256,0.0,-950.545555555558,384.344356965585,72.37265624999839,-145.49910937500016,0.0,-29.1473979867547,370.7190000000005,0.0,1064.8828148148118,-680.2664381871238
37.41016720488581,0.0,-814.7533333333354,52.58771005392673,100.7792592592591,719.772574074073,368.32049322058674,-94.46689075411204,454.8268710937497,-4.329869796038111e-15,53.900192871093694,-570.2928492155927
66.35134599970684,0.0,-678.9611111111128,-126.06255264495756,-36.20285644799975,62.22507777516739,736.6409864411735,-54.86572498955128,31.859688955673224,-8.659739592076221e-15,43.93484787004628,-561.2515998283732
37.86245614666257,0.0,-543.1688888888903,-66.37854716207174,-4.006243359186219,400.0956672592599,613.8674887009777,-6.702122380490782,80.10379200000098,-1.6695533844313109e-13,17.247609780054432,-596.9267022770405
-101.2222318989758,0.0,-407.3766666666677,-25.669438364303726,-11.466719456603398,-31.583529266826982,491.09399096078187,16.078241772096472,1042.946626157407,-3.2525093729418585e-13,202.5878709677422,-640.5374067555059
-69.78969055264943,0.0,-271.5844444444451,100.40489084332113,-81.71949997605778,-466.5442529086762,368.32049322058606,29.45470881785592,55.258074074073896,-4.835465361452406e-13,134.5601282798838,-545.7891440010051
32.45594398249381,0.0,-135.79222222222256,-283.2724510623425,-144.80993335843354,-372.874984307189,245.54699548039025,334.1679216063759,737.0329108367625,-6.418421349962955e-13,-36.839733334508246,-669.8791027106586
-4.256369924421308,0.0,-2.5868196473766147e-14,-105.38752965471166,-164.17864665876272,-211.1439215375377,122.77349774019444,79.03011035156226,-2.515135987980624,-8.001377338473503e-13,440.1034402605324,-809.8933021677971
-9.082060529282955,0.0,5.050032000000015,-107.30684652271523,-79.52151646739432,-79.28373243884386,-1.4210854715202004e-12,160.36701933092033,-23.854027447103515,-9.58433332698405e-13,11.69010409033304,-446.4032500783733
-21.904615918192142,0.0,10.100064000000057,-242.00445011640124,-31.864840788328824,-276.0018265324192,-1.2505552149377765e-12,30.57708769916265,-3.031815344810485,-1.11672893154946e-12,54.95701508916331,-520.9881517350397
-177.67200655295997,0.0,15.150096000000095,-102.52054737764286,-130.34197173854278,7.026698174818828,-1.0800249583553525e-12,54.52418532102268,-37.67700000000036,-1.275024530400515e-12,-5.856142128279141,-262.6448248993716
-52.38434890552728,0.0,20.20012800000013,-129.29011382399997,-204.9723287573649,-17.516479856039815,-9.094947017729282e-13,1347.818717779299,208.49724169321988,-1.4333201292515697e-12,-43.47000976999824,-169.68748362693844
-90.17836915443756,-2.6806839576403784e-14,25.25016000000018,-347.56042884320163,-346.21433590658773,22.437774348422536,-7.389644451905042e-13,310.28186525544487,-69.2010427545078,-1.5916157281026244e-12,1256.605682436342,-165.00728284480377
-74.14023348412816,-5.3613679152807575e-14,30.30019200000022,-445.6360190743776,-205.9903533345917,-33.7539916895108,-6.717858592640947e-13,440.4265985434722,-27.044749671242744,0.0,975.7532912592608,-330.00520893370964
-69.75479092826886,-8.042051872921135e-14,35.35022400000025,-1196.9262119451428,-225.19595161246264,-1.2378584681919895,-6.046072733376859e-13,1534.2096384839645,-7.640562948336436,0.0,2.560755681455661,-519.5345045665192
-31.406346217205872,-1.0722735830561521e-13,40.4002560000003,-19.41319635524801,-98.02662773076244,-144.08752799999908,-5.374286874112757e-13,267.7366666666628,-72.68191848182408,-241.8425280000017,11.448420717009878,-733.8834576422391
-9.461126856971475,-1.3403419788201892e-13,45.45028800000034,66.36644384765734,-104.18769753218044,-85.8309585937494,-4.702501014848663e-13,44.93599655182403,77.24921839918615,-120.92126400000107,12.524135045991548,-758.8405050424439
-22.570208081144138,-1.608410374584227e-13,50.50032000000038,-45.207500215913136,-109.39180242986524,-344.4707588615304,-4.0307151555845683e-13,-158.87675616302943,346.7572592592596,-4.121147867408581e-13,12.25142635958134,-693.8633218746627
-28.0992211103268,-1.8764787703482652e-13,55.550352000000416,40.05670128105156,-60.16549701580695,-144.71784050318513,-3.358929296320473e-13,146.11074074074222,-7.988090159196264,-3.728454545454883,-4.7469135837618905,-683.3802210852921
-30.160166634679943,-2.144547166112303e-13,60.60038400000046,-120.68986008915562,-160.68627843478976,-5.442358822659116,-2.6871434370563785e-13,204.30299999999767,-43.993862973761,-7.456909090909354,-3.696121033298165,-729.7666570528701
-333.1120424585192,-2.412615561876341e-13,65.6504160000005,-122.591584749758,-132.41330934236456,-25.23632992576475,-2.0153575777922841e-13,-391.7291473953024,-123.99639374999973,-11.185363636363824,-38.75657829310409,-716.6731122555968
-64.37220658877708,-2.6806839576403784e-13,70.70044800000053,-63.93950009446402,-89.73929186136345,-39.47199213470281,-1.3435717185281893e-13,-987.7612947906024,0.3139999999999999,-14.913818181818296,-41.52459259259172,-765.0798116332799
-84.97858124498617,-2.9487523534044173e-13,75.75048000000058,-104.17229162002302,-162.10976397691834,-438.0827563830943,-6.717858592640946e-14,-393.56098785705433,-60.853199999999646,-18.64227272727277,270.0736572359055,-749.9791725685916
-102.31263453278576,-2.9099529803333057e-13,80.80051200000062,-131.40465131469264,-263.8124166781172,-90.13692021149966,0.0,-91.96840377380845,-497.6436919609286,-22.37072727272724,9.757749657064409,-411.48805760141886
-40.52627823125816,-2.8711536072621946e-13,85.85054400000067,-115.88317118085098,-227.7318341662561,-254.7783122502269,4.151203125000007,-76.77199795888505,-5.400124791776761e-13,-26.09918181818171,56.62115629154344,-381.8924786105661
-68.51296874473432,-2.832354234191084e-13,90.9005760000007,-142.06819928328596,-450.32731826405904,-119.98657357141384,8.302406250000013,-130.91212090372417,216.80140740740623,-29.82763636363618,-52.299692307691615,-515.4837760446292
-86.63158827776259,-2.7935548611199735e-13,81.9337980082311,-112.23107499293624,-276.7314257439224,-56.30454178610351,12.45360937500002,109.91289623150918,31.073999999999728,-33.55609090909065,-22.383512314268348,-764.647508728274
-45.778636361239535,-2.7547554880488624e-13,72.96702001646149,-137.33089302576005,-352.8847668342129,-110.1192408538644,16.604812500000026,52.72678124999976,0.0,-37.284545454545125,-25.77969230769231,-810.0060904445046
-123.3019518689365,-2.7159561149777533e-13,64.00024202469189,-169.14640248447492,-402.75891636326577,-430.1843921997523,20.756015625000032,91.8607407407411,5.46229728115577e-14,-41.01299999999959,2.9119866721666736,-803.3429478774138
-110.63738946673482,-2.677156741906641e-13,55.03346403292229,-78.03524360240488,-414.9201066705134,-115.58128061617862,24.90721875000004,-119.20592592592656,-2.603906249999824,-517.4760937499982,-22.521266733990355,-689.6537347763748
-116.580890493026,-2.63835736883553e-13,46.066686041152686,-159.25795242098098,-423.2659530818901,-632.6002277554433,-0.1162500000006474,-4.1744385725905886e-14,19.473372533236063,-258.7380468749991,17.88409842349659,-557.6406786129481
-67.71701342789274,-2.59955799576442e-13,37.09990804938309,-110.46612574438964,-554.3014335755591,-219.5636471038272,-0.0192592592592603,-837.5528610067562,0.0,0.0,-187.55790049277857,-484.6627486502581
-61.24539630255045,-2.560758622693309e-13,28.133130057613485,-148.8902226902896,-524.1940276535853,-110.85764092974776,135.86243687814792,-1644.7363731778405,1835.601953352768,3.413935800722356e-15,198.9067008115664,-532.7923765464075
-16.28396769805919,-2.521959249622198e-13,19.16635206584388,-59.91266647402587,-679.3921192611599,33.97451925688748,-0.0148522114673402,-942.7744702499998,917.800976676385,6.827871601444712e-15,-1.9166833595300925,-498.8077933908282
-22.25745343858989,-2.483159876551088e-13,10.19957407407428,-62.65348107984791,-456.3901034797683,-75.52022400354308,-0.0074261057324195,-0.5123050007290136,1.8189894035458565e-12,1.0241807402167068e-14,11.314253404395377,-457.0542054289712
-22.94036263128809,-2.4443605034799773e-13,2.113864638886298e-13,-56.09779154515404,-465.45560092896505,18.22601962209212,2.501110429875553e-12,-0.0936296296296331,-0.4552319999999936,1.3655743202889424e-14,157.953672946217,-480.8673136569752
13.754330287421997,-2.4055611304088657e-13,24.729896540366163,-19.987916237374133,-420.8663597814475,-418.30928824544304,-246.79874074074087,-750.851545189506,14.501407407407186,6.827871601444712e-15,-9.100391771845684,-618.4092508868654
69.86911393797102,-2.366761757337755e-13,49.45979308073211,-9.590470975444006,-466.6268110894569,14.671657178398926,-185.09905555555565,-104.67636458333314,-114.97179008746328,0.0,20.461524728040253,-838.6299525612444
