Rise-Time_Central_moment_3rd_order,Rise-Time_Central_moment_3rd_order.1,Rise-Time_Central_moment_3rd_order.2,Rise-Time_Central_moment_3rd_order.3,Rise-Time_Central_moment_3rd_order.4,Rise-Time_Central_moment_3rd_order.5,Rise-Time_Central_moment_3rd_order.6,Rise-Time_Central_moment_3rd_order.7,Rise-Time_Central_moment_3rd_order.8,Rise-Time_Central_moment_3rd_order.9,Rise-Time_Central_moment_3rd_order.10,Rise-Time_Central_moment_3rd_order
4052.443058823516,-4.051385489715772e-12,2778.4043333333348,929.7854074074086,2373.199677018635,-1767.0338346346648,219.7807407407417,20754.14962180056,9340.95342857143,245.3339259259267,-1795.0974074073972,360889.1025752405
-4220.261422740542,-4.216748162765395e-12,2469.692740740742,-3.637978807091713e-12,4149.656124223606,-11228.261422740514,-6331.423188708073,60919.91976267487,14645.214209912518,224.8894320987661,1317.3845581749092,1130428.5702945113
1284.5013263541125,-4.382110835815018e-12,2160.9811481481493,15048.198,5926.112571428575,0.0,-12882.627118156888,147898.17493718237,757.9431428571387,204.44493827160545,-51.900632392915206,785773.7550619917
281239.97465942794,-4.547473508864641e-12,1852.2695555555567,33243.970962962965,-316.1432592592596,0.0,34280.03297723349,25672.37281273488,-1871.6154074074032,184.0004444444448,10883.61257603325,1119294.5086323651
748.1364762953806,0.0,1543.557962962964,159787.04286423774,-6.827871601444713e-15,0.0,-11483.748972656247,241.4141824575208,1574.7316759259377,163.55595061728417,4633.800742592593,463586.6613720732
207636.80623700225,4.113668470190054e-15,1234.8463703703717,7607.16873178062,1.2505552149377765e-12,0.0,5.4569682106375694e-12,1003.799030407679,341.1325919999996,143.1114567901235,454818.4328610066,466955.8163199621
2165.930828012968,8.227336940380108e-15,926.1347777777788,720932.6409162492,-1477.8707405247792,0.0,0.0,-3212.6426209127217,-9557.526468750006,122.66696296296288,20265.3733819242,843431.8118097751
1626.757461265607,1.2341005410570162e-14,617.423185185186,-13095.614005292073,6359836.227994866,3386.832592592589,1379.102688000002,-16982.061532091975,-113.01839999999972,102.22246913580224,-3.623767952376511e-13,1611489.7284012786
-182.5318388064956,1.6454673880760215e-14,308.7115925925932,-2098.242999999997,276.5107407407368,-19537.326199831463,9.094947017729282e-13,-8290.790916083015,8.374074074073967,81.7779753086416,38407.44664059257,1219530.508953319
76892.2957186805,2.056834235095028e-14,2.842170943040401e-13,22385.128448250005,-1990.390500000005,7344.943980911047,60873.671259259216,-7516.085474281691,16784.04590399999,61.33348148148096,15210.984178240751,912022.021653812
-307.061082874132,2.4682010821140323e-14,-1163.3460740740743,351767.54961116845,3.183231456205249e-12,4002.481440032191,40582.447506172815,-294.79036607908125,-259.0911562499982,40.88898765432032,284529.836304,645491.5929009606
2452.078935014252,2.8795679291330374e-14,-1034.085399176955,433311.0849234318,2825.999903999997,-88.37417741834015,20291.223753086408,-3408.573086556075,-1382.1331680000094,20.444493827159675,63284.77809973706,1109393.9379359195
-2513.0710280162384,3.290934776152043e-14,-904.8247242798356,495296.585556159,-9424.704000000003,223537.9912487183,0.0,-7894.132045175746,41711.04892592591,-9.663381206337365e-13,95914.88391632374,1611086.7412942776
1752.692052062158,3.7023016231710494e-14,-775.5640493827161,1909117.1907867813,-230.60074074073987,28678.72766392314,4723.452526169998,149034.9069596205,-8846.951906249993,-5.222489107836737e-13,8483.835440917966,435783.1071182586
23670.44483079566,4.113668470190055e-14,-646.3033744855968,790215.9143979427,9147.161760000008,1562367.3867991006,9446.905052339996,-29303.076813378004,-7310.566363636321,-7.815970093361102e-14,54670.01531771117,1176142.9774951786
554646.6158093939,4.52503531720906e-14,-517.0426995884775,747854.8855528156,-366.8267043259669,5068.547535407424,7872.420876949997,-10173.813400869823,-5609.195136000011,-7.034373084024992e-14,46306.673512750174,1324634.6459771746
1430.0895778098543,4.9364021642280646e-14,-387.78202469135806,578233.8035928841,2070.171373709981,1080161.40291392,6297.936701559998,-7899.416409240698,3255.269500000007,-6.252776074688882e-14,71224.85169705615,1015647.5108811612
545573.8260494623,5.3477690112470704e-14,-258.52134979423863,809183.4220611023,-1360.3838282948302,489094.4088395716,4723.452526169998,-9687.526197662854,-847.109999999997,-5.471179065352772e-14,1029.3334285714288,774013.9365190532
395682.72485106107,5.759135858266076e-14,-129.26067489711932,3088336.6869985024,-497.1929621451002,71771.6258521659,3148.968350779999,3032430.997737302,5752.378508916322,-4.6895820560166616e-14,25772.99794108757,1521918.9228300329
456362.9819774105,6.17050270528508e-14,0.0,3665771.6142757903,50450.42735590585,997068.6127626956,1574.48417539,-15038.120142599217,-255.4450864012157,-3.907985046680551e-14,21171.02961530636,845664.3984143133
765.7671346097958,6.581869552304086e-14,15.84728799999989,2638492.956481093,5112.46906029123,4298684.2128552245,6.827871601444713e-15,37127.09697020464,-14563.30461650744,-3.1263880373444404e-14,75981.09404381676,1323421.920298252
326.8140385790597,6.993236399323093e-14,31.69457599999978,4937891.829884456,9323.335805810795,1343096.7096757526,-1.9748092050519972e-14,-1063.3151081348767,-78989.18182617184,-2.3447910280083305e-14,-73663.73859533604,372417.7755302052
4096.44632364182,7.4046032463421e-14,47.54186399999967,1022458.7605584388,8878.609257585385,699.7116370492386,-4.632405570248468e-14,3873.8447136792174,24958.492839843748,-1.5631940186722202e-14,25934.37332006196,1631953.7281176066
145120.4300013535,7.815970093361102e-14,63.38915199999956,1266584.5348644422,31706.40283164476,1653.555458449504,-7.290001935444939e-14,44541.81855030197,415440.2429713246,-7.815970093361101e-15,18168.1183525341,1184278.792766087
222677.91635110023,7.105427357601003e-14,79.23643999999945,3232559.2602313263,11290.006275603302,338637.5582318244,-9.947598300641405e-14,16027.899883574208,-952.92080916604,0.0,4430408.985050927,934476.5083794144
169681.11887764395,6.394884621840903e-14,95.08372799999934,718083.3207132001,4541.49898627467,163972.50898576682,-9.043271182401277e-14,2501.729149294504,314242.16553491366,2.160049916710705e-12,18641.784517925946,1266748.105273092
48488.09037238899,5.684341886080804e-14,110.93101599999925,1636710.8502336491,7609.1258133826195,2960.472855878727,-8.138944064161149e-14,-2548.8132900874684,661321.9327660345,0.0,27287.231611080817,807704.3542134794
3011.1968851131355,4.973799150320701e-14,126.77830399999912,942927.5654014308,29575.352945875133,243046.15750799983,-7.234616945921021e-14,134825.69355829898,2079460.051719401,-24904.676927999983,32011.616490746248,1594156.4979472908
-497.6418661301379,4.263256414560601e-14,142.62559199999902,763246.2172499996,1693.3137600217726,449327.7631507499,-6.330289827680893e-14,1148.9040054901127,3069148.5534965773,-12452.338463999991,64207.17020171374,1212473.6113800325
-3379.1334579463987,3.5527136788005016e-14,158.4728799999989,2579492.508592498,32604.87121678843,485966.5031633121,-5.425962709440767e-14,-11742.0778404438,-4617.31859259258,-1.8189894035458565e-12,48932.738998394496,1545068.5937937726
-5328.383499687927,2.8421709430404014e-14,174.3201679999988,1536154.5874691652,12755.20476202998,94663.3395933453,-4.521635591200639e-14,-533.1984074074061,-26626.0104873418,-227.1540767045474,22708.11854356807,693179.5521127353
817.0049206962993,2.131628207280301e-14,190.16745599999868,2534806.982235616,33400.87413565024,76222.60313914668,-3.617308472960511e-14,2225364.84,26346.278999999948,-454.308153409093,444.9279258205905,191835.0187136762
7705.9167450955665,1.4210854715202004e-14,206.0147439999986,1713478.4913611545,67934.29229814548,89523.75140380689,-2.7129813547203823e-14,1609480.007428889,15215.188234000005,-681.4622301136386,-56139.453256122746,97318.01459551534
7489.93404294836,7.105427357601002e-15,221.8620319999985,5547410.891463804,36064.3520878528,11642.253798772475,-1.8086542364802547e-14,993595.174857778,-28730.325407407392,-908.6163068181842,127567.40368534712,246853.85956879024
8480.151235790376,0.0,237.7093199999984,2837187.1530004344,5726.008068819048,110708.21430372586,-9.043271182401267e-15,561708.6158739517,-24837.06163792595,-1135.7703835227298,-592.9511076735212,13624.792668163856
8210.291230052595,0.0,253.55660799999825,1679963.1072444469,10253.747586209172,193507.44697886365,0.0,879332.5322298217,35506.46771450039,-1362.9244602272754,27676.48513854596,36007.27308018022
7438.195311817663,0.0,269.40389599999816,3143909.588680915,172892.826227319,78233.81569525629,-330.81749999999994,5246510.692540896,-2.182787284255028e-11,-1590.078536931821,726085.4322445715,313402.7118454513
8185.857546912385,0.0,285.25118399999803,1721312.9858293775,4619.160392457222,59339.41747246933,-661.6349999999999,235389.7864324092,575.2074074074072,-1817.2326136363663,-649.6412498862005,30046.12861203838
6150.256888911243,0.0,115.30230141563588,1934071.458865965,13686.40603646306,57630.11257236444,-992.4525,492604.3539589677,11711.891249999991,-2044.386690340912,22999.33273397109,123390.00235584148
6865.594243987386,0.0,-54.6465811687263,4018334.675625349,-488.24995336669065,50571.93752749089,-1323.2699999999998,22472.639999999992,4.547473508864641e-13,-2271.540767045458,-11128.191641295369,54097.12577155021
7215.842663914753,0.0,-224.59546375308844,5114434.923249843,9204.647462590008,277697.7572371928,-1654.0874999999996,2397.6179259259347,1.4551915228366852e-11,-2498.694843750003,-2257.472998506484,131614.79266559324
5188.561668062586,0.0,-394.5443463374506,5574255.816020184,14795.59928617208,195039.9475154327,-1984.9049999999995,1544.009999999996,75.17859375000262,3.901500000000024,96991.5873019264,29321.25321346832
6088.276693562118,0.0,-564.4932289218128,1985260.792688603,23892.821244248204,276911.6096520013,-1111.784999999998,0.0,1238.0052613606335,1.950750000000012,341151.1095067994,211194.43900065188
41824.15121253741,0.0,-734.4421115061749,7537556.799536981,12809.377861777688,2816096.4983641547,-1.896740740740677,-377.09479789631865,1.3642420526593924e-12,0.0,-6483.590345234266,234409.93848118105
1361.0130020050613,0.0,-904.3909940905372,1373750.677836766,11833.748101728968,792447.7620860116,-342.68244780058467,592549.6696793005,39373.92676967934,9.947598300641405e-14,217543.5854931143,793634.6134868907
192048.51060722463,0.0,-1074.3398766748992,790424.9674856506,87906.83696502846,78865.43075965246,-1.892341067009008,-661.1091397500006,19686.96338483967,1.9895196601282805e-13,37923.42969970847,361966.3608457665
37420.35733109773,0.0,-1244.2887592592613,1546003.8096237774,366764.5297046405,71024.08033961656,-0.9461705335045152,-87.4536932497453,0.0,2.9842794901924213e-13,1002965.828913787,516676.5979332784
4876.673646222858,0.0,4.547473508864641e-13,964931.9795208104,142247.62935748772,116460.51852331276,-2.242650509742816e-14,-114.8185185185188,811.653312,3.979039320256561e-13,522189.6203120406,221849.39019246088
11030.479343358744,0.0,-137.8520334407885,114283.03732627002,64822.57450972521,215283.82539159825,-3193.080000000008,296.16743440233364,2364.685125925924,2.629008122312371e-13,48245.84322705994,352169.98190026946
216765.863887188,0.0,-275.70406688157743,246805.9976994177,391927.8428606293,29184.99943272949,-2394.810000000006,3725.888537037036,-12043.719586005827,1.2789769243681806e-13,3893.0584129075287,815227.846304381
14553.457102776429,0.0,-740.615943148688,67706.26151360616,313052.9612775568,-11391.28642422722,-1596.540000000004,148.07160121874972,29251.242,1.4779288903810084e-12,320912.5490635087,825370.414339067
16856.704895407405,0.0,-6.679101716144945e-13,48794.66121410306,82145.07904886368,124509.97421380247,-798.2700000000023,-3.29838518518514,170904.08427434845,150.49280769230666,1112549.848781094,1358772.5978716873
5784.694457960377,0.0,15835.215407407444,348986.2659585276,121306.11085318256,14975.516659013429,4.796510411075879e-16,12.095496814599008,16294.398749999958,300.98561538461183,5745609.635005354,1381816.3155793643
3317.588469372625,0.0,7.105427357601003e-14,259752.0930265172,29998026.107887123,11683.230846296816,1.4234837267257388e-13,19.553892,54247.26166458451,451.478423076917,2051091.498014501,3915076.908447819
12632.455140047154,0.0,-4.073778351691241e-13,970333.952695775,10346.314559289309,1794.627950694999,2.842170943040401e-13,-33.19935532407417,62.58274074074119,601.9712307692222,630918.4086581701,1041769.8383003375
32970.93470735159,0.0,-8.85809943914259e-13,5757.590537681559,77785.0261687377,13874.833914256806,116298.74490608565,7406.931461376004,-1.0615720933214638,-13382.25925925928,1042.174658549192,1449642.1780454002
7911.46579723851,0.0,-1.3642420526593924e-12,-10835.717703551954,-20154.70315061444,156543.5739178241,6928.747200000017,15336.168614474296,18534.40681021986,88.11000000000065,288.59999999999934,191742.71612447168
12545.247441727408,0.0,4210.645259259259,6557.521045953366,-11225.090840452778,6079.629629957879,2279.423999999999,19631.27597805212,141849.28289251638,43.73762962962996,-3708.1429999088896,2732629.139599411
197.53974978640628,0.0,3508.871049382716,50411.6025195312,-3742.361567048024,0.0024729124621181,249987.837,1366.0669787405309,709762.7838304722,-0.6347407407407414,-4372.173610818939,2450691.508303898
3338.8775709277734,0.0,2807.0968395061736,-40078.8987570192,78030.3253507665,67.60540740740792,497696.25,53213.10912847224,373830.3176463599,-0.3173703703703707,767804.8874999995,2147391.131941675
778.0252248279883,0.0,2105.322629629631,4991.54129212823,13206.016336447894,326800.800447188,331807.835,2750.272547923152,305704.15482459025,0.0,4502.412683999998,663689.2599147935
3595.240091955045,0.0,1403.5484197530886,10696.482422898656,47780.54971303768,167971.970378288,165919.41999999998,1264.702682294124,105450.59290905684,0.0,50103.19125000001,1193459.0199169284
1970.1094683489405,0.0,701.7742098765461,59598.73741218054,76616.44057700709,-1.3642420526593924e-12,31.004999999999782,2748.852973956898,241.59060847037887,7.084592592592606,-8407.849360472206,1884278.8440344816
938.1137505084722,0.0,3.637978807091713e-12,778948.5352928712,57855.55126215606,458683.6633381884,23.25374999999984,7493.997382881353,1566.945031528377,3.54229629629528,18810.482818710258,2837949.296852488
4303.543927932317,0.0,-40.212740740737466,1015954.7927081332,-4768.299338284605,3036545.6269786563,15.502499999999891,37092.99357594743,-1782.5812070395905,-2.0463630789890885e-12,6282.715985863347,2651316.5708476314
68025.81987790922,0.0,-80.42548148147857,51654.66017461283,-11412.90930051502,902750.5866446006,7.751249999999946,12031.436524549186,6106.253875547151,-8.385000000001096,-822.9829999999996,1881996.815930688
4301.881676618521,0.0,-120.63822222221968,348429.393477906,36439.40779926979,349848.9528148292,0.0,41138.00807257895,-981.3163528680024,-16.770000000000145,54663.89142592591,518955.4360065725
175.92298013611443,0.0,-160.85096296296078,518399.4726670128,54833.03776138906,4057742.816033529,0.0,3246.588877001437,-2799.0865608037448,0.0,0.0,2520915.115448524
534.5170547055013,0.0,-201.0637037037019,190414.19769584056,47864.12806868082,-13440.19904849617,0.0,52249.68324008147,-2873.024692363686,-2262.1163148148144,-3.183231456205249e-12,2143960.714484794
410.3246731274991,0.0,-241.27644444444297,440445.9897853102,56097.81498134244,13380.718597942296,0.0,113085.41862763291,-1101.4715095101697,-4524.232629629629,-6.366462912410498e-12,9220653.948340734
-3082.232615659494,0.0,-281.4891851851841,145865.40066782973,34344.468522306124,70049.15893188442,0.0,212806.7924208668,36.03275038932327,-6786.348944444443,-881.0077499999998,3266778.157089041
7704.37623761732,0.0,-321.7019259259252,659434.3990605264,107643.51860427056,48556.20398391152,0.0,370657.9437361903,5716.178021171723,-9048.465259259256,-587.3385000000003,463192.9679120667
-480.37757030665966,0.0,-361.9146666666663,21415.337126793613,187217.9344267677,123670.85194710808,-1.5625000000000668e-05,280824.1682169109,-8823.350976514592,-11310.58157407407,-293.6692500000007,206358.67898416
-7634.918837649423,0.0,-402.1274074074074,34467.7919971774,136008.33627303402,89552.86112893226,-3.1250000000001336e-05,187300.8177287519,14822.589643835698,-10894.442188657404,-1.1368683772161605e-12,133395.29724382155
-6860.37281650119,0.0,-335.1061728395062,6481.676749105032,105563.36000143785,-14545.961768218382,-4.687500000000201e-05,424095.2499843117,1991.5367960925164,-10478.302803240738,971.1074999999992,898513.867726166
-5650.250445999991,0.0,-268.084938271605,2659255.277620173,108771.70147766724,-83302.32330864148,-6.250000000000267e-05,365830.8659871756,-419.7483222588074,-10062.163417824073,1942.215,194520.7771086032
3161.236613925928,0.0,-201.0637037037037,,44304.87745385882,-68525.83302458607,-7.812500000000334e-05,739203.0343229851,53261.44480059431,-9646.024032407406,2913.3225,346132.1883144056
-6579.809348205563,0.0,-134.0424691358025,,26757.021191820164,102292.61175067392,-9.3750000000004e-05,946642.3296797178,2363.144732275867,-9229.884646990738,3884.43,706269.0211339056
1237.8434386574008,0.0,-67.02123456790127,,58114.707082039866,-87624.83278197788,17.24344583637019,990561.2636675616,89508.08785257833,-8813.745261574073,1900.7325078888048,281835.13215054764
-366.481048702768,0.0,4.2012834183813297e-19,,112593.47643192954,-13823.505362763164,34.48698542274038,648981.4620706007,111728.28270828717,-8397.605876157406,-82.96498422238928,666852.3193919602
322.3725420000046,0.0,2.8008556122542195e-19,,118913.63987329042,513660.1433196352,51725.83063225714,375962.2757307036,207883.5784061933,-7981.46649074074,3590.207999999999,69531.82047539321
7536.734968031252,0.0,1.4004278061271097e-19,,67686.37381521793,84818.04600186132,103417.17427909152,295411.53538519505,257359.79988209085,-7565.327105324073,1795.1039999999996,231860.72901706267
11198.985820435755,0.0,0.0,,106120.03323119138,1757.0347463336336,155108.5179259259,210129.71093372497,326287.41401233705,-7149.187719907407,0.0,917938.3533968956
4749.428356611753,0.0,2.273736754432321e-13,,95963.46915247366,13826.25450225644,62008.59711285336,276224.40310987906,66204.67281771342,-6733.048334490741,22867.33990740741,138478.9467409916
2688.900650074068,0.0,575180.8070987652,,126707.11967065584,88970.57155595698,28.148364392684684,304044.8734891525,-22131.55581816484,-6316.9089490740735,29.100000000000744,591789.8937141093
-2949.431814814809,0.0,1150361.6141975303,,266778.5620335662,143351.26878809335,30.40794009600009,154063.9873127722,69103.24918190551,-5900.769563657407,-208.5707407407372,9516.965178544428
222.78327556477203,0.0,1725542.4212962957,,620204.0351341317,29156.686581850143,29.191622492160047,546201.7099186388,152312.07650316437,-5484.630178240741,101.31338671875017,15459.331804791462
4566.395563589224,0.0,2300723.2283950606,,241174.79130829225,107846.18487676005,27.97530488832,690696.9113856693,19887.80578630504,-5068.490792824075,387.4527000000001,330497.5952140464
1148.7588406645143,0.0,2875904.0354938256,,357241.709662036,11508.280336640928,26.75898728447996,212252.3550472596,1015108.3986673348,-4652.351407407408,72.78809765625,104472.08574537373
9949.128606993212,0.0,3451084.842592591,,101961.17515546,53358.33814847144,25.54266968063991,111948.47136217607,252033.5344018368,-6.821210263296962e-13,46.83020991253661,440873.6393098509
616.2244576376206,0.0,-5007.322406250005,,248100.2318270245,13526.877526560576,24.326352076799868,338714.2158416216,-7048.206144207293,315.42415637859875,24102.76423239539,196297.1733483616
-76.4021566618356,0.0,-8370.01509968139,,375197.2567629492,23087.89932483907,23.110034472959825,475044.63619975897,4107.182423406756,630.8483127571982,-201.9494999999989,57913.53437494873
925.7662655395447,0.0,-136.09410000000284,,148732.2222396361,39161.94957833163,21.89371686911978,431389.4182878105,-36496.75293474655,946.2724691357976,-248.9734335937497,130816.44378445065
24.137937756030823,0.0,1925.4178920959985,,986290.6482591789,43577.75529099693,20.67739926527973,440044.9134768144,22813.04365069772,1261.696625514397,188013.86125,273243.92546926526
3481.8785791230707,0.0,1574.7871486880504,,534404.2641574846,96867.04653044304,19.46108166143969,207673.104949358,-4751.331259259263,1577.1207818929963,1610495.8112186596,525336.1899926646
-24.275517198034724,0.0,11558.340000000007,,1354862.584715171,250891.1912202008,18.24476405759965,147864.8164965442,528473.2563110687,1892.544938271596,2508.486524781341,36474.04419804623
375.0666659442172,0.0,40.25249999999987,,1165016.431760721,4867.8401079154,17.0284464537596,300124.79149737075,545598.4010093047,2207.969094650195,409570.9328571429,249673.94882179247
1016.8026620706082,0.0,-82.64499999999995,,1248757.0596494488,13453.019667580482,15.812128849919556,183784.3625258233,13441.583910049669,2523.393251028795,3.2684965844964614e-13,44663.32629702938
123.55400950056917,0.0,-205.5424999999998,,1087666.8018609127,18216.66213720831,14.595811246079512,197729.8966440921,210389.4409776227,2838.817407407394,177.26486399999703,107295.00012493184
513.534946898565,0.0,-328.4399999999996,,787653.1341000868,3212.310135135574,13.379493642239469,95399.2628951046,1321.650371138944,2533.468078703694,507.633582990398,41614.45432506028
378.6448405514748,0.0,-4.547473508864641e-13,,1089398.4051331172,16596.175925140524,12.16317603839942,79970.11999744564,-1902.672503180829,2228.118749999994,837.0544319999981,119481.91293344973
-30.62005751953105,0.0,21.498749999999767,,1524691.3862057815,170849.41599046823,10.946858434559378,87705.75647440481,15872.434687383531,-3398.7554462903936,112.46819825072711,51967.35220752139
62.65784159579273,0.0,42.99749999999999,,1446413.145806081,312671.6871061944,9.730540830719336,61749.30840533777,-218.32402947200737,-9025.62964258078,-715.5512592592601,191819.29824181463
1844.465011414812,0.0,1513.2363935860055,,1318209.0035247582,1113708.5619632252,8.514223226879288,49418.79110409669,7432.899564021157,-14652.503838871167,-346.1946666666673,66323.63562884327
148.81539497984625,0.0,1450.1267099125355,,1794369.379612007,568230.0466092193,7.297905623039245,101597.0243620315,361983.600385243,-2880.592323065373,23.16192592592549,119803.72130711742
-439.0573782267768,0.0,966.7511399416916,,1563603.0864330851,27714.452789393115,6.081588019199199,129713.71368839832,437315.35747770406,20911.14192592593,3850519.0525925937,460713.667718126
-102.6137811099566,0.0,483.3755699708476,,2603518.495900034,-4798.686647893653,4.865270415359156,117891.78729551114,676078.6053266656,0.0,0.0,68934.29172496854
-487.539108624936,0.0,3.637978807091713e-12,,2744552.027710837,2898.003252685241,3.648952811519109,79098.78834251234,703086.8322077049,-1.4551915228366852e-11,-985.4575679999972,80004.2547381539
290.3851260539356,0.0,2023.005304,,2249949.278554847,72039.720162365,2.4326352076790663,331737.8039676745,333367.05950318545,-5.329070518200751e-15,0.0,13079.421250202684
1601.07811010488,0.0,4046.010607999996,,2094535.853750992,137011.45367952003,1.216317603839023,79442.28142807687,89.89510711499386,-8232.821343750002,-282.2399999999998,356872.53741367743
791.5935740740742,0.0,6069.015911999992,,,106506.88894853722,-1.0231815394945445e-12,133210.38085870683,453783.1453478588,357524.5217142858,1.2789769243681806e-13,171156.81641321632
1111.298906250007,-1.5762962962962983,8092.021215999987,,,82822.46570817589,-8.156142428106258e-13,273568.2360532572,-1056.0000000000018,-2434.9011624342606,-80.57587200000079,171427.38032577003
5831.036536443157,-3.152592592592597,10115.026519999985,,,117366.7046562754,-6.08046946126706e-13,111653.18677108204,-3.730349362740527e-14,-4044.1440792846665,21220.460999999992,252556.00890036125
-1257.3772592592609,-903.0513083664216,12138.03182399998,,,113033.18807117302,-4.004796494427866e-13,104852.40525929716,-5.475619957451273e-12,-18035.648688,-1041.4624151115145,112275.90798656271
0.0,-2172.3732221832097,7581.296999999996,,,72.34908144539632,-1.929123527588673e-13,106000.8374867002,-1.091393642127514e-11,-13326.702524781342,-1930.177792968749,41473.15332505181
7262.137814814808,-3441.695135999997,5685.972749999996,,,27674.044242541207,1.4654943925052066e-14,132268.5190784895,348500.09248550417,3.637978807091713e-12,15892.168498873005,452543.4563672134
