RMS_FM4,RMS_FM4.1,RMS_FM4.2,RMS_FM4.3,RMS_FM4.4,RMS_FM4.5,RMS_FM4.6,RMS_FM4.7,RMS_FM4.8,RMS_FM4.9,RMS_FM4.10,RMS_FM4
19.99556625319444,1.0,1.5,2.943522159841972,1.4614571572409976,11.032385453309423,1.0,6.98643326407046,2.51417659338617,1.4999999999999991,6.916577341894096,5.332971880409527
1.7785636198909356,1.0,1.500000000000002,1.5000000000000009,2.2198690962192886,4.908736281049248,2.387810755834563,4.036769467688623,1.574078905540102,1.499999999999999,2.481156122757474,2.677422310515188
3.194575104484836,1.0,1.5000000000000009,6.95932926598888,3.107297240998653,13.044485700046238,2.5153767754907066,3.963333563796681,5.418680289738244,1.499999999999999,1.4956602640693144,2.8699823043818
2.438508111782557,1.0,2.275518246123876,4.3086659616494485,2.404864827332436,1.7328536622577084,2.64294279514685,3.940546935908956,1.912518952337847,1.4999999999999984,2.3267449921044654,2.819825490146207
4.248555919693652,1.0,2.1647299252490364,1.6580026573100173,1.7024324136662177,1.512473768086422,2.770508814802993,4.312290864729605,2.030355474564962,1.4999999999999984,1.9538850950319315,2.331431493512157
5.670211185184524,1.0,2.053941604374197,2.0192389949463943,1.0,1.2920938739151355,2.8980748344591367,9.608977647586698,3.6746078045340136,1.4999999999999982,3.3338763186293336,2.547619059305114
17.804291482914003,1.0,1.9431532834993568,2.9227134901523644,1.0659617450718937,2.852615853814509,3.0256408541152804,7.889695216651359,5.3188601345030655,1.499999999999998,11.13432226209102,2.399500518867574
19.413815934265227,1.0,1.832364962624518,2.4521927421132537,1.131923490143787,2.9099583710285843,2.262820427057641,3.2051262434418595,1.6745455758400256,1.4999999999999978,11.25464756055126,2.658500415955917
10.286125426613614,1.0,1.7215766417496785,1.9816719940741432,1.1978852352156804,2.96730088824266,1.500000000000001,7.813412427201017,1.150605930823256,1.4999999999999978,3.4414693961985385,2.344177819923427
7.488962371039789,1.0,1.6107883208748393,2.050340492823486,2.155556082977389,0.9999999999999998,3.4519234964812298,8.113300962101722,1.499999999999999,1.4999999999999976,3.450460113265743,2.554644761876792
21.50200849394315,1.0,1.4999999999999998,1.1988646465531931,2.292974023112899,1.4999999999999991,2.4759617482406124,13.685246342839308,2.0421344845657727,1.499999999999999,4.345920611788519,2.341204754153721
3.729077338056476,1.0,1.4499999999999995,2.500175205340485,2.430391963248409,8.781554483381363,1.499999999999995,9.93743952987096,2.813605790536519,1.5,2.2262873493303594,2.3476173211583338
2.704082738047013,1.0,1.4,1.0,2.5678099033839183,3.971456893356154,3.079832169443951,12.352607272388685,1.9218862915147523,1.4583333333333333,21.887212035020514,2.168177252886441
2.0856062829102457,1.0,1.35,2.5935345741635527,2.7052278435194284,1.0,4.659664338887906,5.340854528268302,3.166202234475745,1.4166666666666667,11.603818172223866,1.7819186934649294
12.81849491949819,1.0,1.2999999999999998,2.9999388517616774,1.500000000000001,1.0,11.111160016279635,6.455351853868524,3.713538382622165,1.375,69.3689336992142,2.1357504507240987
39.36638375181443,1.0,1.25,1.5072429351492056,1.0,1.0,1.5693177179943816,8.490363563830963,3.8063269973915,1.3333333333333333,7.452761276009828,2.3765029944172364
7.279560037379354,1.0,1.2,2.471599516724196,1.0,1.0,1.0,16.32049220187181,2.1563135736027945,1.2916666666666667,1.5464154035540871,3.608672265508056
10.317293870330124,1.0,1.15,5.017475081094847,1.9458244489011087,1.0,1.0,13.569477356084995,2.265663617212877,1.25,4.001116710471963,3.963633178376906
17.732105498516006,1.0,1.1,1.6130692179591937,22.97148014418019,1.5,1.549796841806224,14.538627252073772,1.974857968172196,1.2083333333333337,1.0,4.515055668041015
8.552176143988216,1.0,1.05,2.49675626445714,1.8059554972041325,9.628440302194678,1.0,10.894040895190708,1.5000000000000009,1.1666666666666667,1.7190586509824106,5.1133794545376015
3.734808618183002,1.0,1.0,10.37201238699631,1.8348176791195447,7.747296410564188,1.4999999999999996,8.641887242441232,1.7222832122698306,1.125,7.160453682696522,4.061685648762964
2.7228596882392,1.0,1.499999999999998,3.4124251863242767,1.0,1.5754203691676405,1.333333333333333,22.94680152998024,4.4765662006166265,1.0833333333333337,1.7232234118876657,4.916342207595561
2.376194273239452,1.0,1.4444444444444426,3.368453293310888,1.5994937896623795,16.23737717715189,1.1666666666666663,35.97960290941838,1.4303810860352963,1.0416666666666667,1.5929493847153615,4.007573112527727
3.0433164915583446,1.0,1.3888888888888873,2.6147769713761004,2.17946813957028,4.904498203402246,1.0,14.277103670950584,3.443650362281293,1.0,2.841315285155114,4.464777655116837
3.028056421954934,1.0,1.333333333333332,2.1851545986294334,1.5000000000000004,1.649065302553762,1.2697498177903834,2.896180706234367,3.27357169898872,1.0000000000000002,1.6332147839229878,3.716771916666311
6.335973021918653,1.0,1.2777777777777768,2.318153371786069,5.54716146952647,9.655577057396144,1.5394996355807666,4.77197373211258,5.463604178358503,1.0000000000000004,2.871116494228523,2.896430785688866
4.508612075311212,1.0,1.2222222222222214,2.5392747695126663,7.952552214699846,5.581220983097733,1.449583029650639,4.914984800322112,1.463571344027467,1.0000000000000004,14.01472389318524,2.9070304055687965
8.573748963711985,1.0,1.166666666666666,3.8773213664136215,4.355723510511232,2.9243066880578343,1.3596664237205112,16.59005469973572,3.6264737456872265,1.0000000000000004,5.20453256506189,2.6916677596836607
29.0798698641412,1.0,1.1111111111111107,2.5624228242682303,3.61581734724076,3.1419300483143093,1.2697498177903834,20.432349367274444,1.4999999999999991,1.0000000000000002,2.0948171590220563,2.7091046233428795
13.138293126135284,1.0,1.0555555555555554,2.4045946557013265,2.1265287256463856,10.24022983275906,1.1798332118602557,28.084439459487243,5.691854507877581,1.0000000000000002,17.471238720437356,2.391319935659647
12.79292122017252,1.0,1.0,3.300728142087588,2.413324509283906,11.018098713246973,1.0899166059301275,17.609637644781422,4.862553794958674,1.0000000000000002,4.996837837256531,2.796724515244742
7.820853148062062,1.0,1.0181191236809035,5.1044643897884345,4.224551197327497,11.486299145176789,1.0,16.8828926150131,28.139895566580584,1.0000000000000002,4.98017267565745,3.034949234427375
15.232329376130178,1.0,1.036238247361807,2.96170256083011,2.2989677691175023,5.506035443017586,1.0,38.08181535249024,7.613942631937199,1.0000000000000002,1.6033071554951308,3.947206772641038
9.991137471562306,1.0,1.0543573710427108,6.399335427597091,2.142348791514227,3.5272747040988133,1.0,12.665589718017204,4.491025292314302,1.0,2.779846630446525,4.468346741879901
9.73542753102295,1.0,1.0724764947236145,11.206322450950983,2.0413706069802804,2.861190369927445,1.0,3.5963570295344702,2.325085173600285,1.0,7.93649036997108,4.708614717065409
6.260626216651111,1.0,1.0905956184045178,8.010274194736667,2.4570634278381527,2.065072710510707,1.0,2.5703036010193125,28.926405493040832,1.0,1.574536630428918,3.940247139043607
8.96524608831158,1.0,1.108714742085421,13.411624110576197,3.030367664929059,3.733354954485953,1.0,4.424370523167223,8.43518260418792,1.0,2.2072409236603314,4.228509594363175
12.460115967829845,1.0,1.1268338657663248,12.551749027998666,2.871167936096988,3.7889590710245367,1.0,4.01804593519011,46.52771361884945,1.0,1.579677155699172,4.21253437158684
7.423437180172598,1.0,1.1449529894472286,4.927695023767545,3.980559415175276,2.461737462874024,1.0,2.163455148281432,14.622752107389632,1.7519784057413823,2.1718889381340096,4.444335088042941
4.18520277743359,1.0,1.163072113128132,6.24966990388645,2.8384313364224507,2.7554869104295565,1.0,17.57893195498145,6.964324821583174,1.375989202870691,2.0926824674217626,4.799577437079567
6.916389722731859,1.0000000000000002,1.1811912368090356,3.7978875054975534,2.106540170699543,7.21086434043316,1.0,40.6626788366568,1.2192058778959605,1.0,2.791279459519845,3.4882846487523094
30.224917050446564,1.0000000000000002,1.199310360489939,11.598031809899556,2.10528862260232,6.227773299179614,1.0,2.66008136683032,6.422203640532682,1.1182039952916292,1.0625963682059525,3.2902428613475774
13.644196790901931,1.0000000000000002,1.2174294841708428,3.8518479016333353,1.6421097619387817,5.390903662886305,1.0,1.7557270440515014,5.3339902226445375,1.236407990583258,1.3626100046912348,2.725153730590086
17.04056602901077,1.0000000000000002,1.2355486078517464,1.5579240999008177,1.968912306302252,13.022219315527536,1.0,5.774427904695181,10.52998257519048,1.3546119858748873,16.70196231461783,2.0047698511678025
22.33143533656208,1.0000000000000002,1.25366773153265,1.507868210431924,2.034441571662566,4.275065369207078,1.0,9.793128765338862,4.003348957856472,1.4728159811665162,3.18212799365808,1.7869759564507126
23.39224726835792,1.0000000000000002,1.2717868552135534,2.3883468236812533,1.710877088459867,5.0607494241242605,1.0,6.380334919009905,6.413813093368408,1.5910199764581454,2.70400937914561,1.9807824482598209
16.18624833807507,1.0000000000000002,1.2899059788944571,3.085733533757088,1.9129590961389464,7.064629552903424,1.0,2.161794908714336,1.4538160775119977,1.7092239717497746,1.9566255303193167,2.6006560691881373
21.415388055459832,1.0000000000000002,1.3080251025753606,2.51464058190806,2.230234619328564,3.995361727230807,1.159930654954266,1.513335191978061,1.0,1.8274279670414035,2.773404643642132,2.6733687961677406
15.459167423129893,1.0000000000000002,1.3261442262562642,3.482276280562639,2.318761292781825,6.49277910605672,1.3198613099085323,10.407432665573044,1.5000000000000009,1.9456319623330325,5.141684457572207,2.2005093836599587
21.59774540370104,1.0000000000000002,1.3561839960659416,2.7545303757127253,2.4616109441166825,8.604030492323663,1.4797919648627986,3.2245351760553294,1.6037721413756618,2.063835957624661,2.240256148546285,2.2118285223155274
15.8799625227269,1.0000000000000002,1.3862237658756191,3.525446025671872,2.4626851722339853,5.442715010161005,1.639722619817065,1.8143952575709763,1.0,2.182039952916291,4.098220820274579,1.7006653462401315
9.441701640885414,1.0000000000000002,1.4162635356852966,2.538647262499829,2.357700873841789,13.119672759255105,1.7996532747713307,1.5,1.0,2.30024394820792,7.893430553399622,1.9597240545665304
8.255670004516736,1.0000000000000002,1.446303305494974,4.283958044333066,2.3273786521966247,11.504555643971738,1.959583929725597,1.5000000000000002,2.225314848336884,1.9152614752827697,5.006824740845917,1.9995288118203616
7.995498056618267,1.0000000000000002,1.4763430753046518,4.29814158846831,2.00629712823131,2.3676493527850737,1.5249248882097295,1.0,11.434772283122124,1.4576307376413848,2.772997651124309,2.0284108070314044
8.581381074269506,1.0000000000000002,1.5063828451143293,3.025632648797178,2.3339387562275795,3.74904352324052,1.5000000000000009,8.376159610213632,1.0,1.0,1.9638423727956829,2.0635447948974184
5.40811008256262,1.0000000000000002,1.5364226149240068,6.3450169150571565,3.010144936686172,2.050249191867082,23.11563332822672,8.926511087312623,2.432998162618514,1.0,4.545044531499613,2.6147348046221373
4.088708445174313,1.0000000000000002,1.5664623847336845,12.030752599504734,2.8845130662349288,1.6141112747655733,3.164572406895048,11.856965896901864,1.716499081309257,1.0,1.5948648388885691,2.436388330442333
2.354847680439035,1.0000000000000002,1.5965021545433618,2.431723613327056,2.261893048583944,1.4587893024959055,2.082286203447524,1.8080594785203663,1.0,1.0,2.0501403986899818,2.5727372408856226
2.372698260073168,1.0000000000000002,1.0,6.936801842606853,2.0639555577291646,3.50505249008593,1.0,2.886796782238053,3.8264326346186746,1.0,3.6037227034586894,2.8563094501992348
2.590292853331422,1.0000000000000002,2.157225017140322,8.660914106410985,2.298658099262985,4.483736324148191,1.5000000000000004,18.23006033405728,7.592695363071018,1.0,10.701514497569493,2.95533574344062
5.739697239578234,1.0000000000000002,3.314450034280644,1.6340874657055842,2.5270466304312595,5.183332018965773,1.3750000000000004,20.01993471051697,2.7847485812134884,1.0,8.837716305628327,3.932823717968593
7.570801949343315,1.0000000000000002,5.586996627032318,2.6453000795189165,2.9563845313873505,6.497983991848956,1.2500000000000002,7.074614066527748,1.4930706635959374,1.0,6.7515559945213885,4.6465176848922
9.0686816258862,1.0000000000000002,1.0000000000000002,3.6828291340646,2.508809312841286,1.9036610828570248,1.125,30.07410786005144,3.2842447333077294,2.6565128119193018,7.046331500072224,6.203652846659573
17.48234669763032,1.0000000000000002,1.5000000000000036,12.87067385639446,3.359791773710425,2.724158749824967,1.0,2.693621945950713,2.3011533575046004,4.313025623838604,4.1564084279200175,10.006994595602302
24.62447740757131,1.0000000000000002,1.0,3.2291489120165533,3.836571081039109,1.281016266384866,1.0,5.504637696846563,1.4277502800713198,5.969538435757906,4.466843561074015,7.928028206419596
9.228789033146922,1.0000000000000002,1.0,5.899746675902589,2.768059659865476,1.812002247239088,1.0,7.795490573494562,13.101598923319129,7.626051247677208,2.1218754501129475,8.600592884572334
11.440200214052318,1.0000000000000002,1.0,15.711968279220889,3.2004583029356226,26.951511806888696,8.930562184079196,4.3823856911197066,2.490862656287101,2.138184079615173,12.936718727262411,9.247826210797864
9.273285893816253,1.0000000000000002,1.0,5.425039519231052,3.681263956533594,5.981322906136124,1.8112374757561565,6.220376196140392,18.186289713991123,1.5,2.2994368684031343,8.736568520189959
7.033373937236101,1.0000000000000002,1.4999999999999971,4.64507411454073,4.643235026823787,2.992094902731941,1.5000000000000002,2.2153985434262267,34.036908338100254,1.4999999999999996,6.296075793811683,16.718421851483168
10.21121027371447,1.0000000000000002,1.4166666666666643,2.5444888072305125,3.820322360772706,3.159057274277038,1.5,3.251488213059071,3.7527373908220856,1.499999999999999,2.1915604391031187,21.073814720262053
4.895463227841557,1.0000000000000002,1.3333333333333317,16.472391469335815,4.505613302336267,1.5000000000000002,1.4999999999999998,16.753759811568635,1.9381898796779813,1.2499999999999996,1.8867688546404395,11.60734051024815
4.611413465551291,1.0000000000000002,1.249999999999999,28.55955584412704,3.512260980122816,2.836092140892461,1.41322830230463,33.41136340318638,7.22093630201905,1.0,3.364932171037482,14.360591068004084
3.719095359722232,1.0000000000000002,1.1666666666666656,26.784500844357723,3.208915461842836,4.079041765526659,1.3264566046092607,11.04423258670583,4.800479465141824,1.0,1.964020995716619,13.097486773967857
3.915145514206364,1.0000000000000002,1.0833333333333328,12.05294487736062,4.375308197658006,0.9999999999999998,1.239684906913891,16.52265865948742,2.846888011351289,1.500000000000001,7.446204260964939,13.407233436366566
3.566647543397862,1.0000000000000002,1.0,7.904790560643583,7.195809909454679,2.433206245199479,1.1797636801854183,30.90818501353461,16.927410213055275,1.2500000000000009,6.787581203896784,11.560189684873173
2.95117845319006,1.0000000000000002,1.05,17.221667545492966,6.292677457577655,4.8269245662897005,1.1198424534569456,8.9755901615039,13.89547790153802,1.0000000000000002,10.361447184551364,10.57315040240638
2.5158937959894816,1.0000000000000002,1.1,9.125473428381095,7.202626363248096,2.801532972881156,1.0599212267284728,5.62289900342748,14.512479678558702,1.2500000000000009,3.656704157510458,11.67335582391972
4.905904241387343,1.0000000000000002,1.15,29.364514227413725,6.499483931695992,12.112743478152613,1.0,4.083698949791232,3.645272308922833,1.5000000000000018,3.16775042266297,9.423872894079311
6.070055961693733,1.0000000000000002,1.1999999999999995,4.561094214538082,4.915073910491756,5.650748944586413,1.0,9.519880182807556,2.7042999475699294,1.0,0.9999999999999996,6.86233275094686
3.4167205920038106,1.0000000000000002,1.2499999999999998,4.213115044861444,3.3586291223044014,3.876837780182569,1.0,11.630102030947803,3.6933665193114207,1.1114361789854628,0.9999999999999998,11.377994116370957
1.6581018174599065,1.0000000000000002,1.2999999999999998,5.250935069999912,3.6504389846857777,3.794866291668849,1.0,15.113962376864672,11.208629087119022,1.2228723579709253,1.0,14.264112813649763
1.554455302460132,1.0000000000000002,1.3499999999999996,3.508977613752068,5.195691784987877,2.57242855751014,1.0,15.573599805253082,2.815263111484988,1.334308536956388,2.307374945138974,9.323646083444386
1.3951134926949509,1.0000000000000002,1.3999999999999997,6.894621264420823,5.258841486700329,2.6033011628410843,1.0,14.641950268917228,1.6159867850847511,1.4457447159418506,1.871583296759316,5.596614975550308
1.2663542285125318,1.0,1.4499999999999995,6.412139715906578,5.103268955563896,2.7041970991328736,1.1269841269841283,14.739759055427491,4.249103548963352,1.5571808949273134,1.4357916483796576,4.071392922697426
1.2710257124155635,1.0,1.4999999999999996,16.960271163846805,3.3465645492896563,4.035373826823567,1.253968253968257,20.764582177899545,2.6941627152635266,1.5536070889943565,0.9999999999999996,3.971522076474384
5.5456603913793225,1.0,1.4166666666666663,5.06127437640517,2.746105808403006,2.806001530054073,1.3809523809523858,5.348864183666871,1.9621819011267003,1.5500332830613992,1.2483946608473075,4.458958252064688
1.7855872739704612,1.0,1.333333333333333,4.977959447870616,1.8941472629789289,5.388737603852391,1.507936507936514,13.119108896107662,3.212476478481617,1.546459477128442,1.4967893216946155,5.396608074621275
1.9424614519977723,1.0,1.2499999999999998,,2.739504613304624,6.375956174956996,1.6349206349206429,12.95177405389884,3.7462834495607074,1.542885671195485,1.7451839825419235,4.983018520997065
5.407059185088509,1.0,1.1666666666666663,,2.132448126747616,4.759426740758692,1.7619047619047714,8.472866167770503,6.583241621882016,1.539311865262528,1.9935786433892315,3.9601013395830416
3.609288304560272,1.0,1.0833333333333333,,2.306670335691747,4.9583334724234165,2.9860827528215177,5.92534970861681,5.853966538623928,1.5357380593295709,2.32550972663646,3.9257392767268815
3.845898890761067,1.0,1.0,,3.0528647606344155,2.556262046466487,4.210260743738264,10.770715110160747,10.822455627036014,1.5321642533966138,2.657440809883689,5.4475856768603945
8.7156093300395,1.0,1.0,,2.9651513534420104,2.524303571399264,3.306840495825511,13.025897244037644,2.476264353840502,1.528590447463657,1.5000000000000004,4.381168596778465
6.322709294854776,1.0,1.0,,2.6500556490556373,2.665500175032228,2.4034202479127584,6.234524821121803,3.47763374386889,1.5250166415306998,1.2500000000000002,3.7078960450209313
3.416591665176953,1.0,1.0,,3.105619276437136,2.06983465520669,1.5000000000000056,7.525718835712065,3.463871972711281,1.5214428355977427,1.0,3.421724755417829
5.621337867603503,1.0,1.0,,3.228622068347738,2.6421777185902866,17.266667390648912,4.629253160902063,5.567777537464166,1.5178690296647857,3.297188185311045,2.742169867664506
2.510574841959109,1.0,1.0833333333333337,,2.2920753921647523,3.493229706599644,2.691275774568922,16.200092312392695,6.313306942364646,1.5142952237318286,1.5000000000000009,1.9193278524127533
6.2530451914302745,1.0,1.166666666666667,,2.18682058941713,4.447285348779405,4.367399471895678,20.862088573826146,4.870348055617711,1.5107214177988717,1.5000000000000004,2.0036629890461355
1.3337526751361115,1.0,1.2500000000000004,,2.2298469532520744,3.323470265842176,4.232703493019851,12.871936341641876,5.454899796042641,1.5071476118659144,2.0248312906088586,2.07232748624972
1.34398211997257,1.0,1.333333333333334,,2.1553872862101886,4.897111385692116,4.098007514144023,3.922657120075668,7.98050086517847,1.5035738059329573,3.934627175297357,2.082747145270972
2.611851316724481,1.0,1.4166666666666676,,2.1405122618584644,2.120123871303098,3.963311535268197,3.457240713367812,1.4327745871343542,1.5000000000000002,2.7876772604200184,2.4926052072811973
3.901287808506311,1.0,1.500000000000001,,2.84359390051878,2.412854084701485,3.8286155563923696,4.704790137357636,12.315246634288796,1.0,8.114586230675638,1.994760336961312
10.475240861465862,1.0,1.998650897477047,,2.793566579523667,11.25402309289965,3.6939195775165423,3.8496346917606377,3.353560117616845,1.0555555555555556,1.6606931628181996,2.3417271160354733
10.63082797183732,1.0,3.310320056317195,,2.756378045445238,21.6094319366224,3.559223598640715,3.683178109181408,8.081023604739213,1.1111111111111112,1.8376712345996624,2.196913785039011
3.269199096064533,1.0,2.777620307332989,,5.114135200828168,10.202463400539854,3.424527619764888,3.603840796422329,26.24563518822691,1.1666666666666667,3.825313762645557,2.253144093657734
4.682832137441179,1.0,5.563647547336887,,3.0275446176464085,9.159531576363609,3.289831640889061,2.813908390284927,44.88951889336872,1.2222222222222223,2.6624690719097925,2.264077680167309
12.880582299160398,1.0,1.4051800655949298,,2.9277948917053505,4.3652547696007815,3.155135662013234,3.130431524728776,1.877264687250426,1.2777777777777777,2.0856222283971166,1.9471677809457777
36.676858189826255,1.0,2.8386842027508163,,2.4798470052139634,6.062530201937022,3.0204396831374067,3.5856756884986933,4.838971834757042,1.3333333333333333,2.8294881058868286,1.716118456841596
57.17396971738435,1.0,3.487095367051212,,2.3247481998676576,2.0747192166088584,2.8857437042615794,3.494084867477237,4.500571142123306,1.3888888888888888,2.222141873095871,1.6970555597343235
37.193447278625776,1.0,2.82473024470081,,2.350961443302003,1.7782847246935467,2.751047725385752,3.1348496459430035,4.689017340073296,1.4444444444444444,1.0000000000000002,1.7425619150800111
29.87367387022781,1.0,2.1623651223504083,,2.223103585024153,6.045081869458299,2.6163517465099253,3.2164085001136624,18.96733436259385,1.5,1.6553094493846492,1.5989426720930004
47.93794627373881,1.0,1.500000000000007,,2.4052711517723577,3.5652169488314502,2.481655767634098,2.903193541802589,13.660860609589616,1.7802408112912531,1.3788862526107926,1.61137804824035
33.71912879990178,1.0,1.0,,2.4106717609920705,11.024593802031868,2.346959788758271,3.1217308962676946,8.12489037688677,2.0604816225825067,1.9309453682911577,1.7399215220336957
15.675863869940372,1.0,1.2678245571771247,,2.304363671248229,9.560086489159596,2.212263809882444,2.9873870299897107,3.734771096524791,2.183410622221692,1.7563489518702964,1.4917544797946252
21.26714247945418,1.0,1.5356491143542494,,1.9810544551638167,9.23043318792632,2.077567831006617,2.9747886794158087,3.604677435877976,2.3063396218608783,2.022382062326268,1.882945207766308
15.425492328158498,1.0,8.001821886627223,,2.143116799699039,10.2881572142303,1.9428718521307893,2.784370470916422,2.5092995782667864,2.429268621500064,1.761191031163134,2.031292921428027
49.95887240958923,1.0,4.23700676802153,,2.4404564235278503,19.11710555617551,1.8081758732549624,2.4538547748513846,10.293526843870875,1.932571216935796,1.5000000000000002,1.6972649618021798
46.50849348531733,1.0,3.1580045120143536,,2.312094535240821,25.113282543656755,1.6734798943791356,2.293256721810625,4.665702492839223,1.4999999999999991,1.4999999999999996,1.5015376678597745
50.18316596057541,1.0,2.079002256007177,,2.218606685161888,13.88471109757575,1.5387839155033085,2.51209925959918,3.373090182361377,1.0,1.0000000000000002,1.6254278926409491
29.230074488553928,1.0,1.0,,2.724811631118078,5.735936321774183,1.404087936627481,3.073091264223083,1.7297090789941725,1.0000000000000002,1.773583674166914,1.5941123533823338
24.85594896278049,1.0,1.3157939397981602,,3.3355496439217425,6.354806515764486,1.269391957751654,2.221258032821426,1.887714729429204,1.0,0.9999999999999996,1.9204993627307665
6.574456159264062,1.0,1.6315878795963203,,2.8217775864706853,13.387994931027476,1.1346959788758268,1.8820307733483028,16.082750844178257,2.302450000513792,1.853493152634824,1.6904496980994437
12.185055311400744,1.0,1.9473818193944803,,,10.815160275047882,1.0,3.570061902412716,6.97653708709834,2.7662090491640345,1.0,1.788542996602733
2.331774711465998,1.2500000000000004,2.2631757591926407,,,9.807923761043115,1.0,3.363593964888656,2.0,19.090953425108413,2.56485498343266,1.9461619974503657
2.884174891998984,1.5000000000000009,2.578969698990801,,,5.451692144180712,1.0000000000000002,3.334781303624211,1.0,10.394471211565332,2.378364901625033,1.9929809085129468
1.5000000000000016,3.3264774885787527,2.894763638788961,,,22.248928357776418,1.0000000000000002,3.097102268017612,1.0,1.214954966562383,4.344131737344826,1.9017603808226284
0.9999999999999998,2.890691437016329,1.7238074081448702,,,23.57907936648798,1.0000000000000004,3.338259240644496,1.0,1.2498082537160689,3.856144748430857,2.005938390666808
2.325405091951496,2.4549053854539054,1.5428555561086528,,,31.03461743585082,1.0000000000000004,3.0684603414253675,18.632620905994592,1.0,2.0379563705517314,2.118857962504762
2.1229845023313545,2.3866978579214835,1.361903704072435,,,21.543322100718385,1.1595664019428915,2.675198321530189,5.83298145080685,1.0,3.6518146046541498,1.6616809867343338
1.846464628186244,2.3184903303890616,1.1809518520362174,,,5.701128882324468,1.319132803885783,2.746035175658439,3.916379487664133,1.0,8.686487436090111,2.078135574869461
1.7686995187058052,2.25028280285664,1.0,,,49.00704331758191,1.4786992058286743,2.274069264737341,1.6552069123122304,1.0,1.073000452375485,2.3542742784947146
4.926344457581368,2.1820752753242183,1.0000000000000002,,,10.244795660570857,1.6382656077715656,2.5563524872948413,16.406863167623797,1.8902258666291736,1.4999999999999991,2.601908127297377
3.7042278206376418,2.1138677477917964,4.714962577607101,,,5.567145296265015,1.797832009714457,2.151057275446322,5.551420040166961,1.7330934741240276,1.6297789325923642,2.5055775919778296
2.794683905235806,2.0456602202593746,3.7076538910639503,,,4.533894725959407,1.957398411657348,2.155647561136563,6.070321204146501,14.956001683036812,3.395069537502972,3.048994491694185
2.4068206489540818,1.977452692726953,2.603826945531975,,,3.91203961610856,2.116964813600239,2.0572437205880245,1.2926834196704275,14.080980584374013,4.068114934257998,2.89049404854738
1.0,1.9092451651945312,1.4999999999999998,,,2.5727659436187333,2.2765312155431303,2.009112264856616,4.617781056946237,1.2648774198799089,1.698467867672825,2.642746404134793
1.0,1.8410376376621087,1.3333333333333333,,,3.807834533349059,2.4360976174860216,2.239278799722725,4.678691724227674,3.835364351057864,1.0000000000000002,2.5044309301705647
1.3661182371595588,1.7728301101296875,1.1666666666666663,,,20.60911169309884,2.595664019428913,2.441173255593544,2.065756968160896,10.582515413749062,1.0,2.3894167985919053
1.433059118579779,1.7046225825972658,1.0,,,5.845482530818112,2.755230421371804,2.277255002825396,1.495970934191314,6.870246108297229,1.073435429881753,2.054052679226611
1.4999999999999991,1.636415055064844,1.0000000000000002,,,5.904663684022493,2.9147968233146955,2.4104027349475325,1.3169008508251248,3.157976802845395,2.083667908684646,2.143730838683773
1.478655665439069,1.5682075275324223,2.514261292298412,,,5.012759988931199,3.0743632252575868,2.366789675996535,4.058712701763238,1.0,1.4999999999999996,2.017225497880169
