RMS_Central_moment_4th_order,RMS_Central_moment_4th_order.1,RMS_Central_moment_4th_order.2,RMS_Central_moment_4th_order.3,RMS_Central_moment_4th_order.4,RMS_Central_moment_4th_order.5,RMS_Central_moment_4th_order.6,RMS_Central_moment_4th_order.7,RMS_Central_moment_4th_order.8,RMS_Central_moment_4th_order.9,RMS_Central_moment_4th_order.10,RMS_Central_moment_4th_order
7843573.782446843,11420288.251320366,11337541.146661809,2975364.7455728096,4926280.625357966,12140652.83263662,3886306.178835245,3435971.8624494006,5039349.932242183,7931131.078720625,7032430.093469514,1665906.8159871534
53031.480775434895,33043.60729629629,5670702.8200230645,42492.856727929895,600.1961707031252,4036.402639583334,1824.939267576216,32153.472745297982,1726.7788517216422,260.3928962962965,3079.8155006453458,97831.19953754122
212851.4461664438,42.28250625000005,3864.493384320003,42049.69035512824,0.0625,2024.684019791667,552.727796296296,10087.669963765882,45.30169629629628,1543.32636276524,0.2401000000000014,27568.66667658737
173656.45481111555,38.76238125000005,1939.4761952850013,8.616451851851865,244.12085000000008,12.965400000000011,20.11780740740741,16459.664524567437,42.70222962962962,2826.259829234183,0.0625,1815.3960780722527
26237.608316979447,35.24225625000004,14.45900624999998,2.3351644531249947,487.9680999999997,7.357203125000002,3585.175707021605,833.9745481608077,0.5766000000000021,4109.193295703127,0.1295999999999997,3781.936732860316
10024.123562860575,31.72213125000004,0.1296000000000012,31.19451445312496,337.95692839506154,1.7490062499999914,7150.233606635803,174.6117665035716,1.2155062500000031,5.8938074074073965,8.795387384259264,5105.0853010407845
13148.111204324232,28.202006250000032,95.39842222222214,968.7325498856871,187.94575679012337,187.41610000000003,10715.29150625,53.14024285414189,826.2761062499999,5.542992592592582,17.46117476851853,1589.1126576950082
8832.65836686552,24.68188125000003,190.6672444444443,178.59799999999996,37.93458518518519,63040.07923951997,4411.948506249999,2608.770866409397,21615.176056249988,5.1921777777777685,5.7720062499999845,4128.439287830275
8331.580508982031,21.161756250000025,285.9360666666664,1720.7144308448865,18.9877957175926,53475.33403704445,4038.56900625,1207.140399999999,42404.076006249976,4.841362962962954,3142.116374331424,7816.956844827315
2285.295578079534,17.64163125000002,2613.510006249998,36.760224320000034,0.0410062500000003,43910.58883456892,3665.1895062500007,38.43303997759178,551059.3170334152,4.49054814814814,1662.4855643628714,10114.234394288382
23962.74203685276,14.121506250000015,4411.481703125001,19325.267572406272,168.03926666666672,763389.6125793747,3291.810006250001,232.3370794400509,1059714.5580605804,4.139733333333326,328525.1832862031,8295.93339579009
9045.331761584748,10.601381250000014,6209.453400000005,103793.85517101202,908.7043476884628,3339.5222821109287,2918.430506250002,703.4863594632708,7289.50542857143,3.788918518518512,10705.455773176933,9032.985215810024
