Rise-Time_Clearance_factor,Rise-Time_Clearance_factor.1,Rise-Time_Clearance_factor.2,Rise-Time_Clearance_factor.3,Rise-Time_Clearance_factor.4,Rise-Time_Clearance_factor.5,Rise-Time_Clearance_factor.6,Rise-Time_Clearance_factor.7,Rise-Time_Clearance_factor.8,Rise-Time_Clearance_factor.9,Rise-Time_Clearance_factor.10,Rise-Time_Clearance_factor
2.164532173474791,1.3428085162689438,1.828649705362696,2.102180488815299,1.8165804713376703,8.264060303755,1.1323514974782756,2.803938557091364,1.3170183563876037,2.147252326642619,5.641471924297823,17.21176731739581
2.3291356214819285,1.3555114785462243,1.3903619955590418,2.290028344232599,1.166818228646778,4.308857735795932,4.353429210961867,5.301527435150564,1.9217822249017027,2.081364434657743,8.042552720220963,11.177926470688936
3.2107930962174174,1.3682144408235049,1.916254380820649,7.614995803243507,1.452574774422376,6.216538705875573,3.877215172320936,3.770934610630325,1.5162812612706216,2.0154765426728662,5.338205417197767,10.83885458466936
2.55183667164499,1.3809174031007854,3.023540668366517,4.462038355242428,1.3944981665581222,4.648863967133721,3.401001133680005,2.610730636173617,2.9168640425727648,1.94958865068799,5.357204233397512,12.461649431795156
10.137099287671468,1.3795499420338593,2.824819684588898,1.3090809072413494,1.3364215586938686,3.4556822051261387,2.9247870950390733,3.779661326926328,1.3365269885950943,1.8837007587031136,6.860576957309621,15.474296355215325
12.787433372147582,1.3781824809669332,2.6260987008112804,2.1090598430064422,1.2783449508296147,2.262500443118556,2.4485730563981423,3.152368682136248,1.7319981682687429,1.8178128667182367,6.236919207642613,15.78297470049252
2.697758595971963,1.376815019900007,2.4273777170336617,2.3444529748221776,1.2000618213060223,1.7193836120437886,1.9723590177572112,3.37624446279244,2.1274693479423914,1.751924974733361,5.2380219587714,13.635095770695058
2.959984934375153,1.375447558833081,2.2286567332560434,1.870547112332749,1.1217786917824302,1.786551664233971,1.7490695895074682,14.006493782612012,1.438018225745669,1.6860370827484847,6.119827759146237,12.823185822938768
3.289326100936102,1.374080097766155,2.029935749478425,1.3966412498433205,1.0434955622588378,1.8537197164241528,1.525780161257725,2.0110275996298843,2.639474785762555,1.6201491907636083,4.910501519037572,18.3400079169254
2.63129770015007,1.372712636699229,1.8312147657008069,1.7515409543929523,1.5043592015347251,1.3010755692387388,1.8381419333658944,1.3443614352999074,4.376958145077609,1.554261298778732,1.6093691605391736,11.894234146470389
6.463591685842625,1.371345175632303,1.6324937819231884,2.251303044501068,1.662390924440015,1.291400806258098,1.5033118278781434,3.1900004103792994,3.707199105824236,1.397972459202392,1.637952486650525,16.096841428998623
1.7674765393964746,1.3699777145653769,1.5997992702783088,2.9638736536832715,1.820422647345305,1.1106985791993167,1.1684817223903927,3.8424349274806,2.0331335354349065,1.2416836196260517,1.74404551441266,11.022221114703502
2.0430321096594635,1.3686102534984508,1.5671047586334297,1.5864208677317946,1.978454370250595,1.6192565158741228,1.3134389575963117,5.084457777055978,1.9157997615395737,1.2339585277192286,1.857561927369452,12.937961879025208
1.8149310241402656,1.3672427924315247,1.53441024698855,2.5944856400837755,2.136486093155885,1.401718686783772,1.4583961928022309,10.196210981507203,1.4342140104106338,1.2262334358124054,1.7309934461889902,11.86941722030266
7.038389839261923,1.3658753313645986,1.5017157353436703,4.30664091179025,2.420372550714869,1.9372068878426991,16.590562777390122,6.15802385630624,1.383716377038538,1.2185083439055824,3.933490448232988,15.061118582350844
2.586506598420864,1.295166057089197,1.4690212236987907,4.544693059079196,1.0194188442228134,1.6351223608589187,1.3987778682692882,2.567227094178514,2.0714202586109143,1.2107832519987594,2.006475479453858,12.172166581968268
12.418483316354024,1.2828176002658305,1.4363267120539114,4.523016935219926,1.2722167269141018,1.3330378338751383,1.1624205453287135,2.8275617694150808,1.327908639159202,1.203058160091936,3.527188595449517,10.45812483701753
2.8085350412374965,1.2704691434424638,1.4036322004090318,7.617273634852897,1.2755298871018854,1.030953306891358,1.016598365399216,1.2234647307048483,1.922339984482108,1.195333068185113,2.134839491194752,16.110819038724554
2.131678576161279,1.2581206866190973,1.3709376887641525,1.5454635893853497,12.742897757922156,1.4603923492474609,1.509900358106783,1.2626305016544164,1.2879357793419812,1.18760797627829,1.0492566811319648,14.83410713799258
1.5217417544866971,1.2457722297957308,1.3382431771192729,2.3970847743200694,1.495429991052953,1.6142247089261754,1.3640411825661776,1.2212361876303632,1.086751420041821,1.1798828843714668,4.297100076137943,16.601494167425464
10.31386620098768,1.2334237729723645,1.3055486654743933,2.6224715138922345,1.6977661438542948,2.063263123097072,3.3170876906172304,1.2278472040561217,1.8632307755009136,1.1721577924646438,2.1230430226608177,12.478848538719191
3.3469455396093544,1.2210753161489976,2.447239326021848,6.529338371490413,1.6575817809587698,2.136418748933246,2.6450183807921164,1.3760541370666683,1.3886937287047814,1.1644327005578208,6.658416112322274,12.535276561659929
3.790132400787096,1.208726859325631,2.43537267372412,8.285947337452006,1.7876257204185333,1.219575035872613,1.972949070967002,1.9625366011606489,1.8906709457805129,1.1567076086509975,4.211520896652442,12.319901377734327
1.927910996074768,1.1963784025022646,2.423506021426392,7.610816428346506,1.2848321726051142,3.83986739588522,1.300879761141888,1.1440476467040297,1.9756702725644533,1.1489825167441745,4.950091023032661,13.515909964154805
2.379007709597494,1.184029945678898,2.411639369128664,13.335777477284402,1.1776703034252316,2.785140796605864,4.98546061788375,3.7504672082362,2.149545791552916,1.098092125186919,5.250413099906099,10.759364413704992
9.56592751110875,1.1716814888555314,2.399772716830936,6.25345839115006,1.8866425229865609,5.19599222679464,8.670041474625613,1.836558186229057,1.871486671176133,1.0472017336296635,8.23483737069166,11.344385548917792
10.492018424408416,1.1593330320321649,2.387906064533208,6.4278430545868686,1.034094342061803,1.9428208419435649,7.395201079750008,3.1797748579638925,2.0443510581502977,1.0587818655832977,7.225997093251661,13.370121768490364
4.498352207311229,1.1469845752087984,2.37603941223548,7.536290346485701,1.958943229243536,12.231844915899169,6.120360684874403,1.3896054930725623,2.026724574097554,1.0703619975369314,12.09279712517445,13.621723955798346
15.076824127551616,1.1346361183854317,2.364172759937752,8.571409701654684,1.406679230425825,8.282826907614377,4.845520289998799,1.9756672732284828,1.1989647033966462,1.0819421294905651,1.521924560325683,12.941564301929391
17.700958622637184,1.1222876615620652,2.352306107640024,9.510580201966636,1.964029847651665,4.493198045308962,3.570679895123193,20.76659508802721,1.9149142418872085,1.0935222614441993,3.949001183051755,18.60639446481556
25.789501622011645,1.109939204738699,2.340439455342296,13.358876838857146,4.399428782216055,8.190843193366183,2.295839500247588,3.4346323449704004,1.4997939891482883,1.1051023933978334,2.850609704238974,17.808852049151973
3.115297628122865,1.0975907479153322,2.283524237996836,9.829517169759605,2.872486351065925,6.459415482672935,1.020999105371984,4.962852048693147,2.1776233993374565,1.1166825253514674,5.132843330421748,18.5450104605415
2.7338184464357176,1.0852422910919657,2.226609020651376,16.625095492457536,3.2043881409928363,12.772630654216943,1.0362791122143726,1.5225841990676168,1.134297480333876,1.1282626573051011,2.219809170705505,14.84498071634548
2.737001051038109,1.072893834268599,2.1696938033059165,5.790647541627758,3.264592158533273,2.55370458441033,1.0515591190567612,2.866926471306601,3.44630306638988,1.1398427892587353,3.0707289373670346,25.652924593630505
11.821614885208298,1.0605453774452325,2.1127785859604566,11.469793293580386,3.4288543119665977,2.493912359319524,1.06683912589915,18.77281432668747,8.563309963935822,1.1514229212123692,3.446312338465474,19.73331554887105
10.52137321523673,1.074005208924853,2.0558633686149967,9.86412944519845,3.603103077808107,6.481242351518095,1.0821191327415385,2.4851454669276363,1.154010026287044,1.1630030531660032,7.995153812602929,16.480799204404075
8.939116352296006,1.0874650404044734,1.9989481512695368,4.892337405603242,3.569479968399373,10.57640762500482,1.0954546402344083,2.4619452353172937,3.468539388705904,1.1220174779616248,2.7461659113531582,22.42856007677816
8.702790787207185,1.100924871884094,1.942032933924077,10.750414394848605,3.6096524924007856,2.829991436001546,1.108790147727278,1.9203781935123696,5.458487066306263,1.0790386586582048,2.862047288151136,18.18941372477503
2.7805043228747457,1.1143847033637146,1.8851177165786173,5.220236510689262,3.7672371378833422,4.066756165779495,1.1221256552201475,3.1377291387646205,6.04010767922576,1.4317832019205876,2.649978451530205,18.54870399740617
1.901478445298788,1.127844534843335,1.8282024992331567,5.484085356323291,1.7603558651383584,10.112194594096376,1.1354611627130176,1.775016226939533,6.729797226303754,1.4712915501664852,3.34694914016748,16.417708644939868
2.3491804175761204,1.1413043663229556,1.7712872818876977,5.996719960472203,4.4903187238974,8.575201889235347,1.1487966702058874,1.4551883995238672,3.135857884105777,1.5107998984123827,3.05555011350597,15.909833621344818
1.78153353123571,1.154764197802576,1.7143720645422378,5.373613442995343,5.059419411633251,7.391275569701502,1.1621321776987572,1.2630944803224402,1.702575666050847,1.50065788905105,5.619611348498944,12.48792779614399
1.730154315727923,1.1682240292821966,1.657456847196778,8.403106531652334,4.57162763439066,8.709813815071062,1.175467685191627,4.004964012602184,2.922058437240789,1.4905158796897175,2.87619580859945,7.742177523734079
3.561747576005012,1.1816838607618172,1.600541629851318,8.203360524208485,5.761770849221264,7.5415691314658435,1.1888031926844969,4.613470450638943,3.5873351866059298,1.4803738703283849,1.3692455949486988,9.68481788070945
3.209418136924563,1.1951436922414376,1.5436264125058583,14.30212444623054,4.921283925426314,5.835913247565277,1.2021387001773665,5.2219768886757,1.2481918963324876,1.4702318609670522,4.967226449617308,9.8570582394317
2.328369921367332,1.2086035237210582,1.4867111951603984,13.786363864176687,2.4084492622932547,6.310402753982298,1.2154742076702365,5.064009604475381,1.586027251487523,1.4600898516057197,2.4849639780697466,5.468599306711833
2.3596876089134065,1.236636987432327,1.4297959778149387,9.524048560833142,3.5597659048053187,9.05818174113023,1.228809715163106,4.710497378074829,3.4649169916895155,1.449947842244387,3.24505456070338,7.310243663383964
1.8544425709392576,1.264670451143596,1.3728807604694788,14.576391602406758,5.192082370419082,7.521814815304129,1.2173172948616011,7.025739053933697,3.532710557655531,1.4398058328830543,8.339645723967273,17.00198643179988
2.8836621266919056,1.292703914854865,1.315965543124019,8.247650598764473,3.4252709809009154,5.861474146835204,1.205824874560096,7.818819015119476,1.345864715646914,1.4296638235217218,2.9409519603136327,6.026361875070493
2.901722945669812,1.3207373785661338,1.3342779208610598,10.458958875929511,3.978736862018792,6.04336668553856,1.1943324542585914,7.476732715885063,2.0306519067651125,1.4195218141603891,3.5997230156951576,10.90096041691028
3.016318215905726,1.3487708422774023,1.3525902985981009,11.252176481650173,3.2232159407434726,7.765186246091893,1.1828400339570864,2.380206126344097,1.8753121696555308,1.409379804799057,1.4241476850922912,5.826331562480149
3.0113858483546414,1.3768043059886714,1.3709026763351415,10.112287662727743,3.68515302573328,7.692578133261548,1.1713476136555814,1.9750943217682408,2.6406964495091034,1.399237795437724,1.921116308766449,9.377037171295704
2.2723969417432666,1.4048377696999403,1.3892150540721826,11.265959569729048,3.318302401004233,6.177978647005604,1.1598551933540764,1.336912270261473,1.652834263968797,1.0397493211661832,5.57863698806691,5.4434682869047935
2.870508331142072,1.4328712334112093,1.4075274318092237,9.758709782280643,3.4031312534786067,7.491008270340177,1.1306636073221146,1.0076482673350489,2.016079494427814,1.0520755427053192,5.804493001477921,9.549006310779925
7.272447030646791,1.4609046971224782,1.4258398095462643,14.091134049174526,3.5900795575163444,6.123926551294493,1.0132662253113065,1.143831434941552,1.2353318117253238,1.064401764244455,2.064688023030597,10.504384384636088
3.009980358390492,1.488938160833747,1.4441521872833054,7.350755476550596,3.8074733626864607,6.6479333401688,1.2107598871778822,4.166610916034081,2.6186906614727445,1.0750588099023315,7.352432903142644,13.564002773086592
11.229106453068235,1.516971624545016,1.4624645650203465,6.01633548029926,4.794214164469631,6.331645692980785,1.00752910186972,1.1927539739858746,2.316336415993727,1.0857158555602084,5.354062543302922,13.21944905807047
8.583361409057327,1.545005088256285,1.4807769427573874,13.511085603653278,6.930988170409607,6.6182161997982245,1.0185365004962466,1.123482633118688,2.0139821705147094,1.0963729012180852,8.223062257327431,14.271376167680588
3.950553344550893,1.5730385519675538,1.4721470520079174,13.717293823349417,6.957841083964547,11.352771392296136,1.0295438991227732,1.1253920951026626,3.412151276012088,1.107029946875962,9.054132666550329,9.78507505328898
3.08767816099268,1.6010720156788223,1.5288071618801853,6.261050747406391,4.262547944351478,7.515708278896786,1.3846604015536084,1.3776144500862124,2.6982544168140423,1.0717384839042128,6.401582002987554,11.502069958148857
11.213847794173116,1.6291054793900914,1.5854672717524532,6.518573216552657,6.884375569744359,3.8010304741879977,1.2889860589219344,2.136990992873528,1.3459862244539058,1.0364470209324637,2.233220225196229,12.77942003970227
5.786198523849212,1.6571389431013603,1.1417157705380765,6.272234558749372,6.400268816540094,2.5002926792832643,1.1933117162902604,1.442927535457455,4.157499758870317,1.2373382869725782,8.613873335188973,13.759599222897208
6.692084655573098,1.6851724068126293,1.0800949806305644,4.228560572271879,4.048244462496767,6.406783710078677,1.0976373736585867,1.110347686720926,3.396686911525634,1.4685464570794815,19.21657554805764,13.192699024553932
3.970422649526418,1.7132058705238982,1.485959799821739,4.816551475720364,5.097446187751218,2.735248049540618,1.0019630310269128,1.1430907649455406,1.8785923100200648,1.699754627186385,5.310991563841915,12.744917314467136
4.094522589314821,1.7412393342351669,1.142343037606551,6.019694703350492,37.47976998542083,2.0188330959816367,1.0682141506469882,1.1418517387231777,3.901260152004126,1.9309627972932888,8.562924438679717,13.675299257465683
5.09154253867748,1.769272797946436,1.3260762461496642,5.279442694655166,3.2770807755640363,2.311996769119137,1.1344652702670637,1.0233590324841757,1.535943674128364,2.162170967400192,8.203153065498514,11.307221911931864
10.150462362363587,1.797306261657705,1.5098094546927776,2.3522733694488056,4.267395442545802,3.192946269688512,2.333048491498664,2.160211950499465,1.0596278595292328,1.5531233911797258,3.4758205240198534,11.78839538580316
4.189555437369648,1.8253397253689736,1.6935426632358908,1.5739558633499977,3.906478379731502,2.870859240654763,1.7501064022683936,2.6034854015854525,5.218148525581012,1.1470357612449105,1.3806242762563226,8.490405603237262
4.187816137287192,1.8533731890802423,6.098868438636109,1.9658914302128048,4.023709762431428,2.399280346721268,1.3744079953288886,1.811003420910463,6.381271217970356,1.0823443032893765,1.236335790741267,12.404877539428906
2.1291802808245994,1.881406652791512,5.430285234400769,3.46323102091634,3.676842766910833,1.2016032514336037,2.519624225149368,1.7030273262183364,7.108052393739105,1.0176528453338425,1.320944898764135,12.61298076013998
2.6012738147048258,1.9094401165027803,4.761702030165429,1.9086333554241104,4.775045194622137,1.1089186091430574,3.664840454969848,5.348854120388184,4.37715369983382,1.0100290697917986,3.229994592545744,16.061923165702634
2.649617609758206,1.9374735802140493,4.093118825930088,1.6162860980421898,4.801261200337285,2.8962846024224262,2.816338312736196,2.684864853445587,5.322586324145224,1.0024052942497548,2.112946332992705,10.658301569633446
2.676243744660744,1.9655070439253184,3.424535621694748,2.3990867960596494,7.026846258135679,2.921005205233601,1.967836170502544,1.907968569293768,6.276623912386076,1.0931723975202654,2.547096285373394,14.259638199702913
2.07418341868764,1.9935405076365869,2.755952417459408,2.545088993597626,6.958600666433035,1.6717148623857685,1.1193340282688908,2.12961374185794,2.322916199879125,1.0405031076470048,1.3207023067389845,13.565374149040217
2.858146951240655,2.021573971347856,2.087369213224068,4.193506770625822,6.796775857947407,2.943562361266414,1.2848680090585307,4.950663384963385,1.4956917212879142,1.1791253180328252,2.428180805916562,13.547728823714124
2.294829775524438,2.0496074350591247,2.029029600657618,6.076667842706261,4.333522768170008,8.070333431968061,1.4504019898481704,7.386741374629197,1.49049398424651,1.3177475284186455,2.311092947814321,13.895612175709152
8.120174736084039,2.077640898770394,1.970689988091168,3.661895197426379,4.030949674944861,5.307714329524877,1.61593597063781,4.26220266814779,3.1209433451614994,1.1832842516411906,1.9735951720685816,15.90691924453071
2.901390989093692,2.1056743624816625,1.912350375524717,4.602850010302899,5.653706176872331,5.943691461894839,1.78146995142745,6.503784617332479,1.4672231590092024,1.0488209748637354,2.576836614582462,10.02594750371308
2.0787957770438474,2.133707826192931,1.854010762958268,5.79933638092362,6.171470389781765,8.510451557473964,1.6404708493173763,3.3707648751231503,1.6892412859923036,1.180351640866634,1.454951112549119,13.518217404780286
1.7033600814151129,2.1617412899042003,1.7956711503918177,4.5275233411722136,5.107830151629455,1.1546124749111732,1.499471747207303,5.995446667886882,1.083482653219357,1.2583073047939313,1.460058729566316,15.76757242808212
1.585585364431927,2.189774753615469,1.737331537825367,5.308093443019481,5.18991523938735,2.832495574711743,1.358472645097229,8.623613588474262,1.179003239473044,1.3362629687212286,1.4651663465835127,12.336989314694344
2.134912920311418,2.217808217326738,1.6789919252589172,3.467556634770504,3.933018249121489,5.099603412933299,1.2174735429871557,8.377750180249176,3.0109382267585647,1.414218632648526,1.3865662095834848,13.286072910147
6.454963974825626,2.245841681038007,1.6206523126924672,11.574902746477669,4.215848159303762,5.115605152180048,1.0764744408770823,7.298792199401493,3.020934679265177,1.4921742965758231,1.453540469751719,12.074026917152246
2.309850126597601,2.273875144749276,1.562312700126017,3.800156373039533,8.382263818247,5.351821564007203,1.0637779193887962,6.687048987771298,1.3989288289992927,1.5701299605031205,1.5205147299199528,9.88884664802392
1.6779038470795793,2.3019086084605447,1.503973087559567,3.4445976009600505,5.395175382140637,4.766634133084256,1.05108139790051,7.078721211655619,4.6691353498749,1.5552118579039416,1.5874889900881868,7.340744711635303
4.881388459777164,2.3299420721718134,1.433064387826277,2.6517383577060216,6.419768847955872,2.2276299343553903,1.038384876412224,7.3771572959667555,3.5918821013571933,1.5402937553047626,1.6675155449895165,13.545781445409366
2.155461607051713,2.3579755358830825,1.362155688092987,9.64760105411421,6.318481498564058,2.285372057190505,1.0256883549239375,7.104974814136453,1.600412197163146,1.5253756527055835,1.7475420998908462,8.140566500688854
2.6597484526653408,2.386008999594352,1.2912469883596969,,6.036479382941118,1.7935968176276291,1.0129918334356516,8.007808058156312,4.5113649247894365,1.5104575501064048,1.827568654792176,10.094670371373947
2.456942632361541,2.4140424633056203,1.220338288626407,,4.605739899138729,4.352326489425498,1.0002953119473654,7.613933773167513,2.631783571940128,1.495539447507226,1.9075952096935056,12.579603682635668
2.4825757408286777,2.442075927016889,1.149429588893117,,4.966077556670713,1.6157477927153552,1.0365898712854855,7.128606315671933,4.278278299183719,1.480621344908047,1.4905923769971765,10.461971468719714
1.953930855311608,2.470109390728158,1.078520889159827,,5.9045652520897205,3.602584348622424,1.072884430623606,7.413843696045763,5.015247116443135,1.465703242308868,1.0735895443008476,13.272675023860865
1.9596640784960488,2.498142854439427,1.115125879981521,,7.638637625856422,7.52575921721435,1.4930960473165122,6.240685947128734,6.129417015685034,1.450785139709689,1.576561857058081,6.080981158888579
4.006106258269487,2.5261763181506955,1.1517308708032146,,5.659576542441733,7.984863009790888,1.9133076640094189,5.081439170639499,4.074810746775676,1.4358670371105102,1.3871165892751274,10.168138609497664
2.9051823513631785,2.5542097818619647,1.1883358616249082,,9.760863926765524,1.9722911522880715,2.333519280702325,4.720950478372785,4.783012259998872,1.420948934511331,1.1976713214921737,12.754001505224178
3.1008119658979907,2.582243245573234,1.6461678009192429,,6.370067583170909,4.077768329071404,2.395022091500981,5.356887923314422,3.784704104757637,1.4060308319121522,2.08238619344809,6.386360480707775
1.919323514294037,2.6102767092845025,1.815545246316403,,6.133539991901517,7.86884718603337,1.0817575531852306,7.79505887701398,2.4026758957046805,1.3911127293129733,1.3351278006686338,11.892979133417798
1.675072160870084,2.638310172995771,1.984922691713564,,9.71273551681366,6.407211197320414,1.0584458068433145,5.965918361409412,4.529792983725385,1.3761946267137943,1.6883078843711343,4.907481572614881
2.014985334269729,2.6663436367070403,2.154300137110724,,10.573328753837368,3.6015922119384496,1.0624005962181693,9.427512943790337,9.23856745280182,1.3612765241146154,1.2958004055250605,4.349673703017763
3.49626890194166,2.694377100418309,2.323677582507884,,8.282685000620162,5.963830049480176,1.0663553855930243,9.46667919769276,7.558159071986278,1.3463584215154365,1.5505057936228932,8.268981513004341
1.758211681994158,2.7224105641295777,2.493055027905044,,12.548436654127594,3.372135480954284,1.0703101749678792,8.473657415675351,6.146522004600903,1.3314403189162576,1.2434329961223305,6.206328484284483
3.524848389392542,2.750444027840847,2.6624324733022044,,6.78204904911414,6.176506609289347,1.074264964342734,8.39241170758376,5.115590726998005,1.125991527039029,2.0168613298754585,10.022815115080782
1.817955812612739,2.778477491552116,2.1725999961133,,8.825239829082708,3.804316703946792,1.078219753717589,7.571037508610652,1.343156731374352,1.1508129013245594,3.4543737216253563,6.942649904908921
1.846444237210352,2.8065109552633847,1.8020481285706789,,9.665693590581974,7.445995645787905,1.082174543092444,8.88168267121843,2.590251272397602,1.17563427561009,1.4457940784732302,5.850620833266255
2.424951675932334,2.8345444189746534,1.7192542007614244,,8.468108386867293,7.802775891751228,1.086129332467299,6.151468710695736,2.346023078356448,1.2004556498956205,1.186513408133775,6.820918539808118
1.2656580202543433,2.8625778826859225,2.291057128785928,,11.935679193501908,5.669327854791947,1.0900841218421538,5.863379948680658,2.8823853174004626,1.2252770241811508,3.8386031639832128,9.084760872558974
3.478045470674928,2.890611346397191,1.9630540738976847,,8.926647390318445,8.875968245500294,1.0940389112170086,5.047519617176693,1.5129722586470384,1.2500983984666811,4.181110643653911,13.516416711697364
1.4779491857435365,2.91864481010846,3.168915257091347,,10.535247357219625,12.273404938786587,1.0979937005918636,4.843239191854539,9.513646190866094,1.2749197727522117,1.8689974616130536,4.607300755028007
2.1718732884191496,2.946678273819729,2.130188250999547,,11.978022018787083,5.620967138176086,1.1019484899667185,4.461131188514451,8.274957497222271,1.299741147037742,4.473800608939761,9.514634123106193
2.607049234039674,2.974711737530998,1.8825150876319672,,11.438559593978878,6.060092879949525,1.1059032793415733,5.663094566982561,3.821193510376488,1.3245625213232723,1.15035220578343,5.519429241314697
1.6522684780875163,3.002745201242267,1.6348419242643877,,9.89817075590482,7.045134569277781,1.1098580687164283,7.459743875325647,6.9251351962514605,1.349383895608803,1.6366751866554523,6.281272991794664
2.3148633729429293,3.0307786649535355,1.387168760896808,,10.310933713192355,4.276225472708547,1.1138128580912832,5.126683834935736,2.8943089563992643,1.3574195783556946,2.198986944298132,4.7031081522847344
1.9638614302679511,3.0588121286648047,1.255856313922094,,10.781939210409194,5.8969028071781775,1.117767647466138,6.67776552148578,1.5665079806247575,1.3654552611025863,1.5906007724460562,6.36389198837933
1.2922636286119915,3.086845592376074,2.602340859605434,,13.370028657470604,8.741868282402436,1.121722436840993,5.657328970652761,3.8633655383677854,1.3760613567785407,1.429030166974536,4.934338135370049
1.495575082492912,3.1148790560873425,3.948825405288773,,11.701249397009642,11.58175980688408,1.125677226215848,5.468168787546451,1.6419127919658267,1.3866674524544953,2.2713657013197905,6.996148406976827
3.07746996485984,3.142912519798611,6.017848035646032,,10.236744819610404,6.214014602773229,1.129632015590703,4.654575729871519,3.072123451203754,1.3972735481304497,1.7859896487262694,4.485697148565758
2.0895745639148067,3.1709459835098803,3.558808279223012,,17.66977231522277,6.8547912761341605,1.1335868049655575,4.5533381769188175,9.634869235696096,2.3156586405402866,1.3006135961327483,5.09601235644683
1.242849570820985,3.198979447221149,2.9827492271086653,,12.061063710068488,5.296461642319897,1.1375415943404126,5.555313740786013,8.545089412332596,3.24,3.649324299798534,8.770763955202046
1.0816749100656995,3.227012910932418,2.406690174994319,,15.373679069629285,2.397461551123459,1.1414963837152676,4.811819072489002,8.393778687544815,1.396405535415927,1.382034645572198,3.873070373954703
1.117139255624048,3.255046374643687,1.8306311228799723,,16.09724823695235,3.3784635626364943,1.1454511730901225,4.349202804128478,6.184472227649027,2.269433350572692,1.933542339198114,6.35483330629782
1.8720988820826927,3.2830798383549555,1.782689210933364,,15.421492804422304,3.877502531724327,1.1494059624649773,6.811970900870295,6.252097441087652,1.8227992655430576,1.5455638293786336,4.212659126167088
2.1298055277875454,3.3111133020662247,1.7347472989867556,,9.804499491679206,5.136896205626032,1.1533607518398323,4.610508875836676,1.480771223668109,1.89170007108054,1.321845540300398,7.440315559768271
1.8950668673578497,3.3391467657774934,1.6868053870401472,,,5.20478957849498,1.1573155412146872,7.017011543410936,4.397249584203935,2.8326596177274426,1.2044530629128471,8.915262500290218
1.4247375136135652,2.2054467666985724,1.638863475093539,,,6.718065193765811,1.142260175477235,9.42873861096812,1.620100105605916,1.2534712614611887,1.3417814881246293,9.480068268425892
2.817386265792868,1.0717467676196513,1.590921563146931,,,7.10722694720591,1.1272048097397829,8.249630150784208,1.1071348511036978,1.105304561092788,2.683577554469819,7.1980211349811904
1.2413216011761683,1.5903643440009514,1.5429796512003222,,,8.149949054428864,1.1121494440023303,7.069815196766799,1.745366320034866,1.405407675484274,1.8578690235570805,5.784098249633424
1.09293479142188,1.4730467197417718,1.7633886976997968,,,2.7607275590442124,1.0970940782648784,6.935625499232065,2.3835977889660342,1.2334486921274666,2.4937537202657283,4.55258154502395
2.205492177337131,1.3557290954825922,1.8688232970132368,,,3.711310683523036,1.0820387125274262,8.153028774670553,2.586419092486459,2.1532201814462573,4.5770641980786335,13.279832970753336
