RMS_Shape_factor,RMS_Shape_factor.1,RMS_Shape_factor.2,RMS_Shape_factor.3,RMS_Shape_factor.4,RMS_Shape_factor.5,RMS_Shape_factor.6,RMS_Shape_factor.7,RMS_Shape_factor.8,RMS_Shape_factor.9,RMS_Shape_factor.10,RMS_Shape_factor
1.017587723783745,1.0078812250507996,1.0128374853029938,1.026608748679157,1.1850726601842223,1.0235183518791269,1.068733514532674,1.01130982907098,1.1064883221704591,1.011134402298859,1.1145647256848192,1.007184147316722
1.021346961922496,1.0086199617555838,1.0137989642327123,1.0197970044697309,1.077589003955162,1.0018332202214446,1.1020256786843656,1.0217331884977594,1.0943631099963826,1.0055834599901787,1.0450341671538126,1.007100517616309
1.013875460886524,1.0093586984603682,1.0147604431624313,1.0241279690284064,1.0092879848993377,1.0131630943533028,1.1353178428360575,1.029948059522929,1.0157171590922651,1.000032517681498,1.0458373020673737,1.009683490221049
1.0196209548877757,1.0100974351651524,1.0157219220921505,1.0181004517246568,1.010349278251091,1.029424915393853,1.0804984614722235,1.0211968982834738,1.0401719303211845,1.0672907174106792,1.0114556825021244,1.0120775082240967
1.0114670318500032,1.0108361718699366,1.016683401021869,1.0154446336783065,1.013072871952757,1.0130254299648105,1.0256790801083897,1.0290712865576097,1.08876700010745,1.1345489171398604,1.0230259823980885,1.015608849326075
1.0085039898802322,1.0115749085747208,1.0176448799515878,1.016402398877237,1.0109116890054408,1.0316128464428815,1.0303758728356047,1.0264916511572368,1.0377024907450787,1.130376589158052,1.0174873418215682,1.0172000481756514
1.0052527321736853,1.0123136452795052,1.0186063588813066,1.0155111046963003,1.025635713593444,1.0096638353628165,1.0350726655628195,1.0229436161776466,1.0227642032898725,1.1262042611762435,1.0269918294131226,1.0231708846465923
1.0021773562350538,1.0130523819842894,1.0195678378110256,1.0167781192231655,1.0279463508921,1.0151440958121831,1.0397694582900348,1.0231028573970251,1.0149191105653217,1.1220319331944348,1.0159231283252734,1.0267305451842097
1.004840642307066,1.0137911186890736,1.0205293167407443,1.017067555759373,1.03243350075717,1.00530485881094,1.0444662510172498,1.0392437145727202,1.0319552413540698,1.1178596052126264,1.007301496670761,1.0323026150273955
1.0053281190936203,1.014529855393858,1.021490795670463,1.0204713678093094,1.0225954486113058,1.0050097755554346,1.0491630437444648,1.0176028976080174,1.0493864229142895,1.113687277230818,1.0490412821463475,1.026925465567877
1.0031826436903195,1.0152685920986422,1.0204618009668762,1.0176483093134607,1.0114275892825937,1.005109094799216,1.0538598364716798,1.0423150084465969,1.069625778731462,1.1095149492490095,1.117103716832884,1.0217329881600536
1.003454395812139,1.0160073288034264,1.0194328062632894,1.027830415387332,1.0148831436905323,1.0113136921567445,1.040833190585392,1.0153629297173872,1.201394944619947,1.105342621267201,1.12063063881816,1.0204252740992523
1.0068259671978883,1.0167460655082108,1.0184038115597025,1.0129999720967535,1.017167176196828,1.0090561215721614,1.0278065446991045,1.0115967040135685,1.023130359049118,1.1011702932853924,1.042272025492322,1.019700199817254
1.0044695717657035,1.017484802212995,1.0173748168561156,1.0083497573936997,1.014099365162855,1.0146516550385238,1.0147798988128167,1.0188685092226943,1.0932978284276085,1.096997965303584,1.0234991975548131,1.0192749913339592
1.0047524927282656,1.0168356815577329,1.016345822152529,1.009760556602384,1.0176402727956255,1.0082032917644224,1.001753252926529,1.022130349307434,1.0269944380534024,1.0928256373217755,1.1163833856078562,1.024516331005347
1.0046603635834197,1.0161865609024707,1.015316827448942,1.0100080350704652,1.0128620048071446,1.011313268699059,1.0026008652354603,1.0195137092193245,1.0111692627748743,1.0000210825910527,1.0652108474636233,1.0221046994506646
1.0036396046580331,1.0155374402472086,1.0142878327453553,1.008347507093841,1.008987604332509,1.0103726545052056,1.0034484775443917,1.0392536211272487,1.019616944980403,1.001585729440058,1.1435560477890878,1.020748424991844
1.0063865492609962,1.0148883195919465,1.0132588380417684,1.0357302139373823,1.0091259599640945,1.0285666860539349,1.0042960898533229,1.034485304413684,1.0679813870410757,1.0010562161766634,1.1586453867900053,1.021716153955294
1.0037084842082655,1.0142391989366843,1.0122298433381816,1.030187127210451,1.0112438258533032,1.019577067413087,1.005143702162254,1.0145109847679945,1.0138731673252983,1.0275743847830616,1.1522444403240888,1.0295177281387662
1.004947112591943,1.013590078281422,1.0112008486345947,1.0290280547429496,1.012911424633494,1.0187176795471633,1.0059913144711854,1.0019574071180002,1.1141091245407837,1.0540925533894598,1.16525112099797,1.0363876604368345
1.0033146941060025,1.01294095762616,1.0101718539310078,1.016137401033607,1.0137221404287904,1.0068914727890586,1.0068389267801163,1.0080658903660369,1.041743555257424,1.049347109677973,1.1248662544402583,1.039785573490304
1.0064207065424775,1.0122918369708978,1.009142859227421,1.0191779956828315,1.0225217948156988,1.0079783062719858,1.007686539089048,1.0267944512470195,1.0374546418956516,1.044601665966486,1.0951365626865854,1.0481972108983098
1.0055408872981122,1.0116427163156356,1.008113864523834,1.051776010969428,1.0160218455724457,1.0081934527670586,1.008534151397979,1.0191999678263053,1.015977753936361,1.0398562222549992,1.042765920126394,1.055064090973857
1.005005630512194,1.0109935956603735,1.0070848698202477,1.0514688377018535,1.0148019793617191,1.017548013171759,1.0093817637069105,1.0116054844055908,1.034535173900328,1.0351107785435123,1.0403141871967936,1.0535747776970574
1.0057861190217603,1.0103444750051114,1.0060558751166606,1.0225325386775126,1.0184343160379494,1.011676139164817,1.0102293760158416,1.016171314777516,1.1632466197031612,1.0303653348320254,1.0117016383481794,1.060973553414555
1.00684657791789,1.0107595701171728,1.0050268804130738,1.0127112099867752,1.0224099016449697,1.005887739607482,1.011076988324773,1.0383995110165118,1.0685242246675155,1.0256198911205388,1.0364730207695088,1.0647950025542696
1.0050616820194438,1.011174665229234,1.003997885709487,1.0345738275064094,1.0205250264000905,1.0080474314591223,1.0113642060161836,1.0446027362619574,1.0771920886411392,1.020874447409052,1.0247382181679094,1.0557153926642244
1.0084897185795985,1.011589760341295,1.0029688910059,1.0185501911138857,1.0225894255659904,1.0057034182924307,1.0116514237075944,1.0114815303514757,1.0766522211127294,1.016129003697565,1.0455434662923175,1.0515454732610283
1.006660934829316,1.0120048554533565,1.0028023124797756,1.0189400040395216,1.0230067844595072,1.00806512014231,1.0119386413990052,1.0209422090607618,1.1354146277028554,1.011383559986078,1.0219545202838225,1.0542442047167366
1.0075581613711673,1.012419950565418,1.0026357339536511,1.0221921721680731,1.023616118841492,1.0072697851382328,1.0122258590904158,1.1254809223163675,1.1002106098923392,1.0066381162745912,1.0100537018049984,1.047959610178006
1.015406305350154,1.012835045677479,1.002469155427527,1.0190542702278234,1.025678345182972,1.0050957226498638,1.0125130767818264,1.0570650618513688,1.0024651857624076,1.0018926725631043,1.011006279071183,1.0401862056539202
1.0183846232938518,1.0132501407895405,1.0023025769014025,1.0088946006585502,1.0293186126433516,1.0078742379005476,1.0128002944732373,1.0362075475640995,1.1767570548060016,1.019869136815572,1.0124041051833703,1.0382508355335789
1.0166532522680425,1.0136652359016016,1.002135998375278,1.012855432630571,1.029380532624702,1.0288898550572794,1.0142367001302817,1.0000055555401235,1.0078412738558344,1.0099726709035548,1.0132026906882228,1.0405373626772427
1.0120395586042787,1.014080331013663,1.0019694198491536,1.0211477654420438,1.0216243965038427,1.0244532612790782,1.0000552313998818,1.032221806024117,1.0380325726588864,1.0000762049915377,1.0204561557545369,1.041243001783236
1.0145492089101833,1.0144954261257244,1.001802841323029,1.017734488875928,1.0194132353508332,1.027569735149639,1.0082482123668377,1.01386518804243,1.1077184546418244,1.0055145011105004,1.0113143194299683,1.039826288039569
1.0164270743419432,1.0149105212377856,1.0016362627969049,1.011348158814335,1.0227834006776897,1.0287370009523726,1.00051626068344,1.017473571442037,1.059602245068068,1.010952797229463,1.0272525065886804,1.034712740968492
1.018889461151273,1.015325616349847,1.0014696842707804,1.0416123920776,1.0230043854973585,1.0347712132822775,1.0007388164878428,1.0029882094467872,1.0114860354943118,1.0163910933484257,1.0162258620457805,1.036053823670804
1.0190182906513947,1.015740711461908,1.0026322109201913,1.0764191063384254,1.0224906435601828,1.0273380413528168,1.0009613722922457,1.0019608497639434,1.0048104952956414,1.0218293894673882,1.0101303118529348,1.0261343427835654
1.0242893842643266,1.0161558065739695,1.002648842485017,1.064805863463878,1.0285192510355854,1.0083596196303015,1.0087586530649255,1.0137837637331613,1.01863752505585,1.0127753553934593,1.0044598312482962,1.0200408865650086
1.0137685560142116,1.0165709016860307,1.0026654740498429,1.040406551285601,1.033060236696691,1.009978074687322,1.0066373775585644,1.014035723507573,1.086278777633552,1.0037213213195304,1.00696677358131,1.015142630015026
1.008089635088795,1.016985996798092,1.002782807765603,1.020661185744037,1.0352606167281952,1.0060803684667616,1.0045161020522035,1.0033319809746322,1.0063485859137031,1.0009838024296551,1.009232033750275,1.0160103465889891
1.0106197379040478,1.0174010919101533,1.1647636595962505,1.0638409861557478,1.0411685065444831,1.0215278247662658,1.0023948265458429,1.006876397753475,1.1121579957984251,1.0295138755847442,1.0065488352091123,1.011000283386701
1.0043651715621078,1.0178161870222149,1.0110869556847837,1.012301493920016,1.0355561139578424,1.019700568295821,1.0002735510394816,1.0011625234212522,1.053401769730886,1.0580439487398332,1.0280046112780974,1.0081755474712844
1.0032389160159847,1.018231282134276,1.0029231647063948,1.032266997724366,1.0275411088702655,1.023829009826653,1.0033895781695463,1.0412713838606202,1.0391313092248766,1.0865740218949222,1.0097242977798004,1.010887600223446
1.008431748939029,1.0186463772463372,1.0021042345185671,1.012820041276819,1.032766768822874,1.0251484024877104,1.0065056052996113,1.009761931686812,1.167824007150284,1.1151040950500113,1.004406705634772,1.0081202641396887
1.0074741040749866,1.0190614723583986,1.00128530433074,1.0186147483189467,1.0391056524111149,1.0015608631034427,1.0337477863741782,1.0306076109938636,1.0436326064801738,1.0256796670221766,1.001426722568447,1.0093328438260385
1.009782917439725,1.0194765674704598,1.0004663741429125,1.0543710160254014,1.040078965709424,1.0148396228197225,1.0168436175122992,1.0415324077144326,1.009581579499335,1.0355459491269987,1.029732371847662,1.008376902698192
1.012924292725499,1.0198916625825212,1.0004208602032916,1.05995462371847,1.0331095273944069,1.0027505842333486,1.0180415516980612,1.076962936507965,1.0138350199923905,1.0208040151952766,1.015640626674139,1.0057386484854447
1.0122342739689238,1.0203067576945823,1.0004213965423987,1.0865852028580685,1.0342828845537375,1.0044398159453465,1.0156571588693517,1.0644226781314456,1.0421276166445077,1.0060620812635543,1.0368083055670338,1.0044996769612538
1.0170551137841832,1.0207218528066435,1.0004219328815058,1.0132049557956335,1.029466094402609,1.1538558808647383,1.013272766040642,1.0266646135324868,1.00825135213192,1.0048644140674998,1.0690618814245485,1.0067388101006238
1.0112049267348722,1.021136947918705,1.000422469220613,1.010204950858229,1.0333716557959096,1.0358494023099,1.0124009376257066,1.0061751405144157,1.022058579300284,1.0036667468714453,1.0328118968000757,1.0051503160493935
1.0149605960956936,1.0215520430307663,1.00042300555972,1.0110756364081563,1.0309351310268955,1.0112283204433403,1.0115291092107712,1.0047241615535192,1.0178685901227351,1.0011434872306133,1.0185740092567193,1.0059539803774376
1.0135223126299142,1.0219671381428277,1.0004235418988272,1.016148152262423,1.0224346718401711,1.0042093460119397,1.0106572807958358,1.0094108949804173,1.0113795149085991,1.10251839981143,1.011046441885514,1.0043069325551182
1.010684820755858,1.0223822332548889,1.0004240782379343,1.026335326441391,1.015526331051697,1.002594138883835,1.008012687855718,1.0050452147801268,1.0083527938997603,1.070953410661383,1.0011305039227938,1.0055511035423876
1.0171971811466891,1.0227973283669505,1.0005541957106123,1.0095044730357303,1.020384568145098,1.0131138997400002,1.0053680949156003,1.0136254987588265,1.002609285815658,1.0393884215113358,1.0039775958970272,1.004816525350679
1.0200079778457418,1.0232124234790114,1.0006843131832908,1.015655668240381,1.017464465489223,1.0267790226231783,1.002723501975483,1.023739166476754,1.0022298087310513,1.0220080534142872,1.0216011557097908,1.0048282528587618
1.013070321239746,1.0236275185910728,1.000814430655969,1.0072868409904183,1.0156821879617213,1.0033787154099263,1.0000789090353652,1.028524996363252,1.0074899225684582,1.0046276853172385,1.0294847135874357,1.0072422001643964
1.007128265283332,1.024042613703134,1.0009445481286472,1.0354120925854948,1.0214173974706444,1.0081333736453988,1.0000694259449303,1.0069975463523555,1.0128932836302742,1.001149922300905,1.233189145419253,1.0117673803755929
1.0101896272424846,1.0244577088151954,1.0010746656013256,1.024683909474564,1.037772468944586,1.0145808066339024,1.0000599428544952,1.009419235853856,1.005795250670705,1.004806691433682,1.121496663889099,1.0067550967339949
1.0205814882905375,1.0248728039272563,1.0012047830740038,1.0144642599688931,1.0283594089982948,1.0080117587274102,1.0000504597640605,1.006450851076694,1.0026152169985352,1.0084634605664586,1.0098041823589452,1.0046663089569043
1.0268383598080355,1.025287899039318,1.001334900546682,1.030925620932152,1.0196798395719573,1.012531762400864,1.0000409766736251,1.007514624439802,1.025658999169577,1.0121202296992355,1.0043631831985655,1.006655231087085
1.0281427096615685,1.025702994151379,1.0014650180193605,1.019373721489868,1.0161592394695178,1.0137524876541488,1.0000314935831902,1.0078355047370096,1.0770168368531907,1.0157769988320122,1.0355350582759768,1.0103804968063976
1.031628099300591,1.0261180892634405,1.0015951354920385,1.0163808749120964,1.0188092772618775,1.0214430128129357,1.000037127314258,1.0097430377150205,1.0233743807355242,1.0194337679647891,1.0667069333533885,1.015113448312733
1.02916554721912,1.026533184375502,1.0017252529647167,1.0112760286455211,1.0181972163008364,1.008324577351876,1.0000427610453262,1.006281152776162,1.051858880610569,1.020841277517791,1.0978788084307995,1.017332866527077
1.021007033451901,1.026948279487563,1.0014688249230108,1.035066508823631,1.0217427075549803,1.0186465668450595,1.000048394776394,1.0227661704377449,1.0443504677633113,1.022248787070793,1.0784388679251753,1.0155167178796705
1.0269742179895165,1.0273633745996245,1.0012123968813051,1.0519775500805475,1.0241225005857175,1.0093611298982017,1.000054028507462,1.0069939347052834,1.016242820425941,1.023656296623795,1.0589989274195508,1.0117328712662073
1.043848965951587,1.0277784697116856,1.0009559688395993,,1.0212274902846132,1.0081843716633805,1.00005966223853,1.0085546162097767,1.0071377619155608,1.0250638061767967,1.0395589869139266,1.0131210699437698
1.006560163704357,1.028193564823747,1.0006995407978934,,1.0235763622402807,1.026784212844915,1.000065295969598,1.015350004466652,1.006629861941588,1.0264713157297989,1.0201190464083023,1.0180756958436372
1.011276253677627,1.0286086599358082,1.0004431127561877,,1.0220760686674557,1.013914454876502,1.0004027834304483,1.019703217906517,1.0072060678659704,1.0278788252828006,1.0235012304334083,1.0200868715585367
1.0065378652962214,1.0290237550478696,1.0001866847144818,,1.0224123937994147,1.0369052126571867,1.000740270891299,1.0155541078599672,1.006745579507092,1.0292863348358026,1.0268834144585142,1.0152666962591026
1.006848637852171,1.0294388501599308,1.0007385542125933,,1.021254870718848,1.0491152401476775,1.0006658580173713,1.0102085982770703,1.0144969739513554,1.0306938443888043,1.0331606799601225,1.020194695911784
1.006067093815624,1.029853945271992,1.0012904237107043,,1.0240903265266,1.0432327505824903,1.0005914451434434,1.0240181996186877,1.0129545763023085,1.0321013539418065,1.038959263876639,1.019121238665124
1.0385398863426802,1.0302690403840535,1.001842293208816,,1.0288278950189502,1.0340965845953407,1.0005170322695158,1.0212616880947456,1.010487236837358,1.0335088634948084,1.0447578477931556,1.0175231278449683
1.0064424603259856,1.0306841354961147,1.007688533219285,,1.0218529338130098,1.029894119691422,1.0006497762027382,1.0111043004451958,1.0096773054814494,1.0349163730478104,1.033794237862746,1.02016881498453
1.0042279086302204,1.031099230608176,1.0066892082557934,,1.033445634061658,1.0453948039132346,1.00090114937218,1.0040446347436829,1.01112704145399,1.0363238826008123,1.0961273621341745,1.030684873955599
1.0167343763656111,1.0315143257202373,1.005689883292302,,1.0375207833794486,1.05522710922381,1.0006669958814784,1.004877879073763,1.0215904606623911,1.037731392153814,1.0312115110385642,1.0285780560748077
1.0617041569721757,1.0319294208322989,1.0046905583288104,,1.0370657698926324,1.0441088700691952,1.0008730924362863,1.00514184207862,1.0217341050508324,1.039138901706816,1.0536401026918245,1.0264240196697667
1.0828893867275682,1.0323445159443598,1.0036912333653187,,1.0365456478071715,1.0428345593133834,1.0010791889910942,1.0188456676384288,1.0081942229238825,1.040546411259818,1.053006217908898,1.0253464009587334
1.0887140467718237,1.0327596110564212,1.002691908401827,,1.036571364761912,1.1482953954019943,1.001285285545902,1.0174369304483797,1.0388033171079865,1.04195392081282,1.0185454890138923,1.0272542134030131
1.0631049766405538,1.0331747061684824,1.0016925834383357,,1.0305112200909412,1.1592590561555356,1.00149138210071,1.0127584767824895,1.0045185547727538,1.1999076603438283,1.031148230725745,1.0242480136981835
1.0332172750339392,1.0335898012805438,1.005242028944836,,1.0275922273400806,1.1012374369727895,1.0016974786555175,1.0191050101290773,1.0041275332865356,1.1780675466318058,1.021745540996411,1.0227585838279083
1.0225380932986805,1.034004896392605,1.003516267315741,,1.023702768067701,1.0217312613893943,1.0019035752103256,1.0258936032036143,1.0021917578971002,1.1562274329197837,1.0398848706552506,1.0235532520017026
1.0031686010548506,1.0344199915046663,1.0047031391555532,,1.0329377364131005,1.0582016246115944,1.0021096717651332,1.0242880191933237,1.0010604159549443,1.134387319207761,1.0240471751211613,1.0224268153257177
1.0043078559629608,1.0348350866167275,1.0127695029641814,,1.0470829403983588,1.0721481151944434,1.002315768319941,1.018025581439023,1.0016416745995933,1.1125472054957386,1.0671805639621297,1.0238957548871823
1.0272278895961395,1.035250181728789,1.010445353962306,,1.0469098379029105,1.0848708126534985,1.002521864874749,1.0242770674797002,1.0316001414697464,1.090707091783716,1.0712867668602528,1.020796279739332
1.0140702972208528,1.0356652768408503,1.026276240986011,,1.0432763712799615,1.0763373891344237,1.0027279614295568,1.0254943897043194,1.015329631482648,1.0688669780716935,1.0314772773032863,1.0261641840998488
1.0196898378421029,1.0360803719529117,1.0021164021164022,,1.0407835744525678,1.023203152828339,1.0029340579843646,1.016573096523521,1.0185972862006352,1.0470268643596712,1.0885771635793218,1.025015776449169
1.0212197385776072,1.0364954670649729,1.001489793990871,,1.0392520615251122,1.0307166971012902,1.0031401545391725,1.0164116514335548,1.0026592605574949,1.0251867506476486,1.0139728211995505,1.02495438235528
1.0135154310594956,1.036910562177034,1.0008631858653392,,1.036955901099873,1.0251563728924515,1.0033462510939803,1.0158214828800398,1.002995884079707,1.0033466369356263,1.1002885284727169,1.0260953098200016
1.003956250634041,1.0373256572890954,1.0002365777398077,,1.0377116211091053,1.024270115041191,1.0035523476487882,1.0194342037603927,1.005682241891367,1.0044231351222783,1.0562290714482112,1.02623989555662
1.0161454624371562,1.0377407524011566,1.0004337740769869,,1.0418122318499388,1.020592302600149,1.003758444203596,1.0147557214929508,1.0060794143734044,1.0054996333089306,1.08436630342911,1.0277970906861762
1.028258491490364,1.038155847513218,1.0025864083680758,,1.0443914970893966,1.0482302423770884,1.003964540758404,1.0160099843001265,1.0048837217812563,1.034248735750022,1.0560911082875215,1.0284109838679196
1.0181558002760405,1.0385709426252794,1.0047390426591647,,1.0485421742832457,1.028167702073692,1.0041706373132118,1.0172274363292308,1.015407954913909,1.0629978381911136,1.0692631861967248,1.028271184727834
1.027453121235218,1.0389860377373406,1.0066850689614342,,1.0515397866796916,1.039794576480866,1.0043767338680196,1.0188291773030278,1.0331520426087428,1.0917469406322051,1.1745714021798357,1.0284677748788709
1.0121452089486702,1.039401132849402,1.0058823346085235,,1.0602772426659035,1.030627027764454,1.0045828304228273,1.0198502397763554,1.0160014637662889,1.029843466484894,1.2798796181629464,1.0278687527257189
1.0064453060232117,1.0398162279614631,1.0240115348232717,,1.045752724966429,1.026372869420532,1.004788926977635,1.019975943775355,1.0117307283278996,1.0349602286805923,1.0520040264890715,1.026945988236947
1.0039230178352914,1.0402313230735245,1.0421407350380192,,1.044278660437773,1.0289118604133591,1.004995023532443,1.0178565327916334,1.0210685416596388,1.0078930883267043,1.171003554204212,1.0274264125211308
1.0122322315373036,1.0406464181855857,1.0602699352527671,,1.0488347740067296,1.051047356222521,1.0052011200872508,1.0169547050736627,1.0245920779473432,1.004053381321735,1.0368964961354494,1.0273652269004805
1.0114897732769137,1.041061513297647,1.05355517934966,,1.046549450265387,1.044462099093279,1.005407216642059,1.0359340197408922,1.0502876846614069,1.0624285035989556,1.1372286880047784,1.0259876853381844
1.0097532630652848,1.0414766084097082,1.0468404234465531,,1.1189601856501126,1.0374524451489309,1.0056133131968663,1.0423247515887557,1.0035383493414542,1.1492816264291528,1.195112186528418,1.0332616992323538
1.0314363318531428,1.0418917035217696,1.040125667543446,,,1.04671976931098,1.0058194097516744,1.013989666226578,1.008004105880199,1.0347525119272822,1.1607814463754773,1.037935744947488
