Duration_Central_moment_3rd_order,Duration_Central_moment_3rd_order.1,Duration_Central_moment_3rd_order.2,Duration_Central_moment_3rd_order.3,Duration_Central_moment_3rd_order.4,Duration_Central_moment_3rd_order.5,Duration_Central_moment_3rd_order.6,Duration_Central_moment_3rd_order.7,Duration_Central_moment_3rd_order.8,Duration_Central_moment_3rd_order.9,Duration_Central_moment_3rd_order.10,Duration_Central_moment_3rd_order
76567.61504751115,-4.667143864361074e-13,-52022.18687317788,,1937236.844669713,-4175534.247568688,17310.33100558223,-7052720.747458574,-5873987.457838985,279101.39818332234,3531648.9392592614,628330.8900101422
177317.1932806982,-3.88928655363423e-13,-34681.45791545192,,-14731.377875671536,-4598568.137517985,14425.275837985188,-6967871.123565828,-8467469.886016583,60660.0892592594,-2598878.9060740746,1787136.7412835152
-2352.6535979551663,-3.1114292429073857e-13,-17340.728957725958,,4103202.138349698,-7730007.180912691,11540.220670388151,-2492601.7352393414,-10700554.0532665,4.3655745685100555e-11,4.6566128730773926e-09,1173438.4312438292
-59145.57220660633,-2.3335719321805413e-13,0.0,,7204809.678919301,-3701223.111158647,8655.165502791118,-3060921.8015133124,2052103.464353829,-5.820766091346741e-10,7751196.050975993,1069388.9349360203
1142.5684836307523,-1.555714621453689e-13,-90695.94276800063,,7864206.218857542,-636727.648580853,5770.110335194084,-3085683.0565724443,6206141.601328262,0.0,-5.529727786779404e-10,299766.75118749856
50735.6855105712,-7.778573107268445e-14,-181391.8855360013,,1186781661.2993362,-2693028.8382510124,2885.055167597049,-3064552.884781188,-101584.25704579915,371331.5763632814,-574687.0822500011,445485.5237311556
449304.4931914066,0.0,-272087.82830400195,,,-3505885.0338089494,0.0,-2425537.48418795,-5852247.172525921,-84650.4968221576,5.587935447692871e-09,-933893.6948361947
547069.8360937497,-551859.5570370372,-362783.7710720026,,,-3432217.473291288,-9.313225746154783e-10,-2028966.4049434368,-2442720.037499996,408029.195492448,7527502.087152007,-397134.2074763053
4276871.099720119,-1103719.1140740744,-453479.7138400032,,,-29249.864899184795,-1.862645149230957e-09,-2814379.679498676,0.0,-46980.22673291016,5962016.592000003,499659.4106416927
20195.73992592593,-4349901.997719033,-544175.6566080039,,,-2935319.815959108,-2.7939677238464355e-09,-2723586.554420849,2.0372681319713595e-10,-242444.4048000002,5231633.502690946,-111795.18496960662
2.5465851649641987e-11,-2252720.3928435165,-1281351.7984259294,,,-2904523.184024428,-3.725290298461914e-09,-4023519.422660728,4.074536263942719e-10,-38255.5908104958,13292316.6447539,-1172182.5205037177
-82572.29837997218,-155538.78796800008,-961013.848819447,,,-1875189.2676955464,-4.6566128730773926e-09,-3326084.866494156,-11048244.782832,0.0,5690165.031551658,-301973.49160848086
137114.58970845482,-144175.8116845715,-640675.8992129647,,,-1777512.6392363906,-221026.5695661323,-2405607.3129882338,-10822352.422097247,0.0,11857814.137499996,927687.7176418012
158890.6399074063,-132812.83540114292,-320337.9496064824,,,-2237019.8408582946,-442053.13913226,-5196638.248055054,-7293919.492150973,0.0,6690176.416009258,2008706.4348903669
1048837.4464224956,-121449.85911771434,0.0,,,-1741385.3740806982,-663079.7086983876,-6228063.849439945,-8886286.703094348,-9.458744898438454e-11,7432519.68,5291376.491114673
9356606.406545462,-110086.88283428576,-4.7073456244106644e-14,,,-4960066.835079492,-884106.2782645152,-5019398.618890043,6657632.270256006,0.0,-9770377.4565926,983388.736592758
-23512232.14588804,-98723.90655085718,16442426.1026867,,,-6286611.798968311,-1105132.847830643,-4720943.285092888,8997858.51413746,-86409.07500000001,12236241.459883392,6366911.170468527
1740489.145005257,-87360.93026742862,-125379.26000000002,,,-5225608.823856473,-1326159.4173967706,-3482414.620340008,-4306615.104020483,-69849.4366197263,4021233.0295807673,4035584.7272733576
10737770.423999997,-75997.95398400004,-14740.39900000063,,,-2712398.558950638,-1547185.9869628982,-7862670.77990584,1189553.9914165158,-87895.69276832021,8237728.570925932,3486359.719408335
0.0,-64634.97770057146,95898.46199999876,,,-651357.2785726258,-1768212.5565290258,-8631950.207513219,-6481693.204335622,18133.71766782401,10858900.832542973,8299979.873990387
1.3969838619232178e-09,-53272.00141714288,63932.30799999701,,,-2851625.0138946148,-1989239.1260951527,-7392500.64709707,-3441682.3104923964,-417692.2721723997,3.725290298461914e-09,6095153.504626863
30740450.35474076,-41909.0251337143,31966.153999995244,,,-3361916.2312877947,-2210265.695661281,-6548362.653704529,-7169122.16405539,-383334.3753054721,2.1827872842550278e-10,7253832.419751759
15366804.977074085,-30546.04885028572,-6.5192580223083504e-09,,,-476759.9607962052,-2431292.2652274086,-3756149.286463761,-9744641.58374984,-187152.83958873607,2359707.318281249,8712455.32440916
-6840.400592592599,-19183.07256685716,-1.1823431123048067e-11,,,-466178.6501790345,-2652318.8347935365,-3912520.5009023705,-8903825.119791944,9028.696128000009,624124.1460959988,12845074.15296314
-973233.366912001,-7820.096283428575,10172356.038828574,,,-1455711.8463479222,-2873345.404359664,-2831976.976104487,-4163566.775157758,0.0,1590738.2399999986,11088123.877518551
388330.0034859528,3542.880000000001,12866015.67452769,,,-1826046.0864315275,-3094371.973925792,-4204257.491598149,704829.2699999983,-255343.3919999996,86467.12199999858,5828161.196970902
457075.6211853042,11438.049894010215,15559675.310226806,,,-5165194.158143569,-3315398.543491919,-5536109.082294819,28487.08740740731,3.4924596548080444e-10,2354877.772250938,343274.6758274123
260296.50215094347,19333.219788020426,18253334.94592592,,,-983930.138426371,-3536425.113058047,-2818993.388749958,733465.8854074077,1901995.019999997,4623288.422501878,1374436.9208866288
118993.93018940296,27228.38968203064,-1.7462298274040222e-10,,,-3650987.939766953,-3757451.682624175,-1774121.3571762375,311365.73924074083,1071167.0737037023,1572470.1499649405,10534325.615506625
214041.1145159267,35123.559576040854,1035820.015055996,,,-4473362.184856001,-3978478.252190302,-1767294.6509998995,-110734.40692592598,240339.12740740785,-1478348.122571997,6365294.205252601
85754.18307348294,43018.72947005107,2071640.030111992,,,-1049796.937928872,-4199504.82175643,-2760096.391717711,-532834.5530925927,-1042153.1786064137,-1109899.3920000007,4126279.143935781
1379579.9332599128,50913.89936406128,1657312.0240895934,,,-420335.478019527,-4420531.391322558,-4661476.990500533,-954934.6992592596,-624407.8739999995,50808006.656559415,4536215.915076683
203440.4775343169,58809.0692580715,1242984.018067195,,,-803251.2248789569,-4641557.960888685,-3029539.033107789,1056511.5524074086,-191967.2280874635,-2369330.889072377,2150656.495819696
231153.1470504514,66704.2391520817,828656.0120447965,,,-1226622.2876926074,-4862584.530454813,-4067379.960914186,3067957.8040740765,-9133.253177842576,-2197138.094191403,2348650.006266704
1651974.715062528,74599.40904609193,414328.0060223981,,,-3000621.976097026,-4167929.597532697,-7895599.836291375,1094216.0807407394,78752.93579972566,-124872.08230078056,1479041.1143544412
770233.1237793225,82494.57894010213,-1.4551915228366852e-10,,,-2593112.92286623,-3473274.6646105805,-7350816.901877904,827956.492037036,13787.910740740655,1048096.5719999976,3708179.919370764
81162.77165177895,90389.74883411235,-417821.0959999997,,,-1367555.826510243,-2778619.731688464,-7814273.941000937,561696.9033333326,0.0,-1087639.882568419,3300218.267079411
45503.54774734709,98284.91872812256,272402.1934434686,,,-1583935.7265450915,-2083964.798766348,-6124054.330432408,295437.31462962925,384635.6651520002,-1624246.6614632602,8423503.974754753
189893.55334388648,106180.08862213278,2230.7932160000005,,,55146.495367624135,-1389309.865844232,-4414299.917340231,29177.72592592591,6.984919309616089e-10,-2148587.437252005,11797309.462024756
161290.97277527975,114075.258516143,2.9103830456733704e-11,,,-1110073.0761276155,-694654.9329221155,-5980523.7115507405,21883.2944444444,90559.10419753128,-1884066.124733726,5941084.6321130665
161472.70419684972,121970.4284101532,1180.9424500806813,,,-1476045.2457899156,2.9103830456733704e-10,-4638639.094109843,14588.862962962872,181118.20839506187,-2105127.4246480875,4083553.709468512
288191.4547058768,129865.59830416342,40603.761870194445,,,-1853100.007361472,-0.168299999767178,-8477148.897996537,7294.431481481351,271677.31259259244,-1864119.0731315955,4581529.216516704
68376.9404097393,137760.76819817364,-1863.8914385464943,,,-1667484.322042375,-0.3365999998253944,-7959772.17051447,-1.673470251262188e-10,-5.238689482212067e-10,-1699032.4790728902,4513246.28788788
467063.0962119818,145655.93809218385,61873.07244492377,,,-1787077.3325192097,-0.5048999998836108,-3881780.739321315,-100950.03600000031,-3.92901711165905e-10,-1449382.4031376191,7466670.23538037
221047.6384334923,153551.10798619405,30936.536222461884,,,-989745.5594177736,-0.6731999999418272,-1424961.7193880705,434480.6332592596,-2.6193447411060333e-10,-1475377.8790023993,4496852.003092934
1596017.4704738755,161446.27788020426,0.0,,,436485.1943805536,-0.8415000000000437,593551.0616364047,70021.23176410554,-1.3096723705530167e-10,-1295369.5954099372,7100799.514415566
692225.9061934982,169341.4477742145,2753.0472884214832,,,456776.9532656099,10.672108367626809,-1075243.4085954577,-15131.12095638934,0.0,-1500459.141609575,8391982.222467892
535871.4321929485,177236.6176682247,9644.347731029304,,,-3642978.199662537,22.18571673525366,-7598674.426765644,53698.04476436773,3.2014213502407074e-10,-2201178.579012421,6258774.474885106
582721.3486981095,185131.7875622349,-1.862645149230957e-09,,,-2995224.6840997697,33.69932510288051,-949661.4710534292,20954.75962918374,459723.44999999966,-1817177.2882256885,10182862.480074648
692474.4224724772,193026.95745624512,4029.823305146524,,,734140.9087484883,45.21293347050736,-3962109.328180493,59691.504691657,-298698.0572226568,-1596275.9668014792,12098238.23537406
669942.255436935,200922.1273502553,0.0,,,907429.4714358652,56.72654183813421,-5056901.1903469525,59410.816023036816,-13653.989270572818,-1427932.191328125,10540207.697343707
428819.8908379875,208817.2972442656,1.1747639897900324e-12,,,2235595.9018324646,68.24015020576107,-5952172.517546029,1235343.8789600343,-81347.93296875,-1466787.0090147057,13997561.811148522
127470.17450202836,216712.46713827577,2.3495279795800647e-12,,,2004006.7217662763,79.75375857338791,-6441046.091705038,137040.46929990448,2076281.158932944,-1389261.043552394,12939973.11066191
467176.90155379486,224607.637032286,3.524291969370097e-12,,,1821590.979291382,91.26736694101476,-4901320.258063531,84643.99071435485,202090.65308400005,-1648566.5084747197,9888829.354454316
380358.80344489135,112303.398516143,-506708.3559259249,,,536483.3753544732,102.78097530864164,-2797521.4061046923,1483800.7457835595,176729.1900000004,-1437625.9207161402,8591538.739023818
148786.05236111858,-0.8400000000000198,-5.10702591327572e-15,,,1193301.8196051395,114.29458367626847,-2577820.819325097,3794287.655301897,0.0,-1545513.318319976,7714613.726074659
1051296.4482270435,-88.79276680384045,282625.2000000001,,,-1474864.621519096,125.80819204389532,-2109339.2764423327,3207574.0816059853,-2409174.368740738,-1555581.0256060555,7933707.80269574
143210.8087414224,-176.7455336076809,565250.4000000003,,,-593416.8044670657,137.32180041152216,-2648850.176844096,3356633.770274454,420123.5940740752,-1528020.8866824612,7657110.477026819
3258667.491927678,-1151.2352826781073,1025422.13588551,,,4444622.279133044,148.83540877914902,-2044816.088971745,3218382.7151066447,1234934.4774240006,-1426262.183779793,7321463.851860343
2659150.405874102,-2125.7250317485336,1485593.87177102,,,-2525417.5226524114,160.34901714677585,-2094010.9862734333,2790996.894278112,-7150.800000000658,-1130553.952728417,6502781.843829175
3951424.545947999,-3100.21478081896,1945765.60765653,,,2083705.3079889817,171.8626255144027,-1207366.503818028,1011889.0964731126,-110166.24149999856,-1339827.243295175,9095934.396872183
596041.7791486277,-4074.704529889387,2405937.34354204,,,-2382866.215913957,183.3762338820296,-1237138.0779923126,2621335.546458264,-55083.12074999928,-1407969.4571443575,6450526.181440665
14421.210415336129,-5049.194278959813,1617.8091592592375,,,-1348807.0286123222,194.88984224965645,-749207.6219000849,1782823.704294183,0.0,-1243285.019800569,6725808.444123749
-33634.21427038274,-6023.68402803024,-130095.51253125007,,,,206.40345061728328,428927.5177732715,2446852.485459122,908213.49787172,-1579055.632282362,8359987.339060134
26146.87164283553,-6998.1737771006665,1.862645149230957e-09,,,,217.9170589849101,422200.8841688118,3870289.441437701,4849815.763759266,-1176643.181879605,7056682.020948875
-326669.4332170297,-7972.663526171093,2523297.636629632,,,,229.43066735253697,320804.6636578844,3942372.770150052,445733.8319999978,-1679896.503506935,6232990.726589254
-992561.7424663708,-8947.153275241519,5046595.273259263,,,,240.94427572016383,1615714.380523449,1611433.2065550336,502914.06090669066,-1382577.6663746953,4558534.1939321
-1216419.7873083474,-9921.643024311945,0.0,,,,252.45788408779063,-502406.4344147176,2503129.2022557496,115970.8330378839,-1428249.3360297396,5494867.288862036
-522399.21019397216,-10896.132773382373,3404303.5718085943,,,,263.97149245541755,-265490.78753755783,3506573.946568399,80661.32147873788,-2904705.2822793806,2620700.6722895964
-1461484.9685578118,-11870.622522452795,2824256.0288564456,,,,275.4851008230444,215535.10600712863,559007.155409619,218814.25304446425,-2870846.92543197,6301117.119037079
-1610247.4155222017,-12845.112271523223,2244208.485904297,,,,286.9987091906712,702230.9879538678,1983825.5894383965,114151.03012289492,-1837621.5127502023,7700357.75258397
-2413209.509393344,-13819.602020593651,1664160.9429521482,,,,298.5123175582981,716422.2585493835,2629445.911017584,-1279602.0666634953,-1530467.1388418567,7347142.409472706
764590.3903473275,-14794.091769664075,1084113.3999999997,,,,310.0259259259249,2492625.6961041223,445850.323045938,30750.370344211857,-1443645.3656562958,5758045.381599585
491408.4948900368,-15768.581518734503,903427.833333333,,,,-14154.684018132904,2606122.260472483,574052.1710602121,-119617.4342623417,-583058.7470556461,6532830.189672217
201153.8415258315,6713.003971082677,722742.2666666664,,,,-28619.39396219173,1339926.4018270806,1384510.8308969445,24240.635440678,41332.56652392094,5451591.275286392
44825.91151418481,6102.730882802391,542056.6999999998,,,,-43084.10390625056,4090147.25712926,300138.7368290505,64848.61807637304,-1046695.3426752244,4433845.999340331
88321.26417474165,5492.457794522105,361371.1333333332,,,,-3006269.821071648,4824244.693974419,443558.1882465215,51417.8246563358,-1422975.9765552485,7296820.753011105
705708.0846997084,4882.18470624182,180685.5666666665,,,,671777.1241523437,6658866.975472607,858417.1576164182,63909.983050169736,-2531983.778910516,6370782.787345361
654887.9440355217,4271.911617961534,-5.044853423896711e-13,,,,-479041.04977734375,5485954.090618901,4598087.810224125,-19066.298721405,-4384328.805860784,1976445.1291390192
3543373.1213873136,3661.638529681248,2429852.0689259265,,,,-261785.4542772353,6140707.355472045,3459922.9471913064,160266.65743899436,689087.0546154253,4473482.314005175
2849220.516219523,3051.3654414009625,2186866.8620333336,,,,-1509434.389314688,4102317.445105695,1967142.2089283129,31012.67175527124,-175544.62766342526,-1771698.8024135914
1307420.7797168088,2441.092353120677,1943881.6551407413,,,,177785.62538076338,2201765.4397220784,69360.56779389526,70716.97747230552,536312.5721043943,-1318439.9588543822
-18183.530038173267,1830.819264840391,1700896.4482481484,,,,4331095.296248707,3792781.281499726,-15564.658927354509,59709.05948808972,-1980536.4905499527,-2000596.8806816365
-19528.27796570901,1220.5461765601049,1457911.2413555558,,,,-1950049.8793522385,6783799.525349357,1406875.0585496093,747394.377369404,-2561468.364722294,-2563434.121287779
50753.63753051827,610.2730882798196,1214926.0344629632,,,,-16390337.051740568,8540797.057400148,-15951.107274188527,54938.54181797875,-2689029.5601423406,-2830849.3815968754
138257.0411147772,-4.656612873077393e-10,971940.8275703704,,,,-14224042.242106937,13111831.785912815,57172.84182359916,26279.520738141167,-1150894.698324297,-865899.6594707574
218019.6286028392,1643792.3014629586,728955.6206777778,,,,-35470069.6452735,4007928.797991731,43809.37673054169,75333.13808957921,-1483557.7988171717,-1216709.6557618475
42123.94116939738,3287584.6029259176,485970.4137851852,,,,49758449.55962678,5440614.923393665,-217927.4356535195,-167139.38321221905,-1640373.4867731873,-2008782.3286946544
240465.3770865768,3456117.055925932,242985.2068925924,,,,10602864.66173524,3215069.6099710595,764467.0061561613,-501928.0901917411,-2940651.229474698,-2534240.6260828003
402302.8565176196,17988963.863999967,3.092281986027956e-11,,,,-30661399.72389851,-102466.87986032454,599548.0401271088,-53081.84631442317,-2364661.790478607,374561.0565682205
354348.0238167257,1074310.255968002,-2.7785063139162958e-09,,,,2526062.7788148057,-229155.8747870403,52954.35420951939,43234.68316924651,-1625905.5363475145,1078387.8092262682
1393500.7407727467,9880758.34628075,-5.587935447692871e-09,,,,5075627.323407552,1275579.8879484625,120201.4013993434,-153190.99471942047,352929.74902460614,-236840.57344431343
387861.7149348431,18687206.43659349,1803641.0547037,,,,214322.6363769049,5318272.639998132,14968.328115463535,-37281.50717225278,15950767.889228825,-1011189.7851079158
533858.5623629196,27493654.52690624,3607282.109407405,,,,-1528035.3292059505,2667492.404941397,21005.24336433185,20270.889103554266,482974.8217264555,-388215.26254830224
1074776.5079582797,217235709.6089062,-76164.91935349358,,,,9468552.395117342,3708978.050374149,22093.299416250728,-596352.142923865,1359348.5318914547,218224.18974165924
-352514.45764015045,792217.2837288635,310.9458281282846,,,,-58224.49199004144,774898.7483193843,30798.14021951413,-588689.3345221995,,2128204.3928605425
-345834.08739358664,7627.713635651045,-11941.82784375,,,,2295367.2968128216,-735011.2567452285,139309.19012167855,-278656.4355544192,,3283139.099226374
-63362.08702131685,-776961.8564575613,0.0,,,,-397354.79502880527,-1079264.4583623742,42399.12978529793,23391.358609064137,,3501001.423674569
480019.5839171396,-1814781.8452592592,0.0,,,,-7961423.291354918,57207.01772149666,43073.83934580426,-304951.7647980601,,6208032.81396978
-223285.80977056173,134400.2262187502,-2.0008883439004408e-11,,,,-1099754.4778522342,519719.3877294363,45242.64824683201,-538239.6441012538,,5330492.955855111
245880.423221634,28955601.199347667,25246.342592592653,,,,-5840651.796414898,-2614840.551537927,49670.9303600586,5532392.139531855,,4966364.424317218
153873.07333453093,-3958.983051840714,2.0008883439004408e-11,,,,7232295.167571767,-4486511.004576766,64492.84084087157,-266907.5423437506,,6272319.794674089
800948.319742991,789291.1680349857,11700.743999999982,,,,-2770720.0683112023,-5549821.496119157,114687.67544106732,781723.4125327518,,5392746.249188403
893062.9327875813,-51447.780000000006,0.0,,,,-21265.5940740739,-2577758.980235987,32976.19245470875,900213.4705280671,,4519546.860430355
879068.0131256328,-49148.03250000003,2705.547898919754,,,,-36760.52737909872,-4340808.866979597,939313.0566746128,7698951.770603561,,4549089.378585758
-63650.67491857153,-53873.645879629694,5411.095797839508,,,,-75391.5991100027,-3166003.170927989,809717.4724948829,35920.27907801067,,3187002.1312134154
-63121.29200620804,-58599.25925925935,8116.643696759263,,,,-67903.50369213804,-4204157.533637273,214407.1913136832,2199078.341041022,,3322477.659445133
-45014.1466269294,2566450.6560000014,789830.6784014618,,,,-60415.40827427338,-3450764.7408896866,320082.10365962767,222652.07627038503,,4560896.986669073
283256.6528678843,-460414.5120000004,-5.966285243630401e-10,,,,-52927.31285640872,-6794473.170537352,36849.73425300682,1113561.3840817006,,4985620.860646581
952382.1323669208,-45258.36000000009,0.0,,,,-45439.21743854406,-8727660.697872642,287169.48039051413,1955159.6871383311,,5240801.579162555
758244.2345357459,0.0,39443.69690624988,,,,-37951.1220206794,-8053438.280587411,97322.44843961252,3957137.0766582848,,5513473.583520274
-68965.00052327753,0.0,-39104.86246875003,,,,-30463.02660281473,-8491513.22098609,333815.29767509265,1008313.2514717444,,4181051.2284879657
113206.793482998,265421.1760422804,1.3969838619232178e-09,,,,-22974.93118495008,-9894906.278238682,366461.7510078823,1187633.2347259535,,6238039.880473639
478021.5377491634,753658.2725925915,-2.9103830456733704e-10,,,,-15486.83576708541,-9246783.092662372,2840293.3668711702,388565.4727487732,,4512468.445514183
-982820.999778036,18550.72592592592,-2.7830537874251604e-10,,,,-7998.740349220752,-9847582.18542124,490189.4505864048,16486.420428073132,,4800185.525142692
-1243802.7894034672,-766934.6958703697,-2.6557245291769505e-10,,,,-510.64493135609,-8150786.769493733,1421521.7048539713,101667.08894134156,,2252977.6091624354
-307121.03250377823,-1552420.1176666652,-268058.58646874974,,,,-382.9836985170675,-7904108.401610409,309686.9716931635,87544.31671992314,,3411533.825556455
144124.9242164944,-2337905.5394629603,-331529.9031713689,,,,-255.322465678045,-4701229.054955958,246995.3517511849,145332.3323761195,,3244538.0722697424
-289089.6546809084,-3123390.961259256,196271.1784737605,,,,-127.66123283902247,-8438380.109930899,499102.5261374639,34038.37992660007,,3018786.000177556
-41265.56485818017,-65063.66700000011,125286.05774074094,,,,0.0,-7355422.368231321,172163.8236750381,94992.95189645284,,4200935.927937088
888754.4921050483,2088773.1199999985,3817517.3387500034,,,,12.343530864196536,-10653353.33286962,1621706.9446657605,73823.41904310916,,5614821.20089885
132445.01947520874,19465611.84,2506475.958388118,,,,24.687061728393072,-15010441.92735508,8048201.021132721,105674.13574419344,,7652805.019363926
554175.0899004875,-617.1433919999987,-2177972.9988075034,,,,37.030592592589606,-14534280.346085295,888813.6038181729,-8853.614851724304,,7086635.238683073
583044.342966058,311049802.990125,-1340467.0608597037,,,,12.904780671294482,-13769375.688715825,856955.0388726754,15379484.913575672,,7253807.086578113
634109.9356352951,-69319.43925925888,-2124.422774,,,,-11.221031250000644,-13667291.895905422,2749531.83189407,141196.28660709423,,5808284.1186921215
1295170.7840856456,72765.62451099517,770037.7320002532,,,,-7978152.934499997,-8666184.989407223,2601308.774290026,-131227.1754120633,,4699847.292498607
269703.0577526858,214850.68828124923,1369788.3994113312,,,,-18.074074074072847,-8412711.24125224,3771136.83891441,37226.30169079096,,3563870.4349614903
1163784.052870397,81131.02353600002,-3043422.5385677023,,,,-9.037037037036423,-9875183.811146311,1121997.3385597258,-2364.6128567189667,,3714047.4263106296
951083.0011526298,17448546.579671998,791490.6674293549,,,,0.0,-7284443.883605521,1893593.191814639,1762.008345140203,,4678779.461880953
711208.6872381407,34815962.13580799,10426686.125429677,,,,-22628.59925925914,-9165899.91206117,1833846.1197346032,-84708.7491055548,,5598867.617120813
511707.4629159817,15019478.100000007,-953650.1594618042,,,,-11366.482839506096,-10144645.155385813,194228.9987996325,82713.14072633111,,5055403.742285897
868810.8630376423,-163189.0913360769,1005918.9847609304,,,,-104.36641975305248,-15232186.078232026,11795704.95227689,165955.25230439755,,4348758.68163897
1047026.0972982844,730922.9015219262,613271.8607776078,,,,11157.749999999987,-13474891.985144535,5465519.0773801925,270414.6143283548,,6310229.514942869
412023.0762554876,1323.3970312499405,1065903.1496791262,,,,545104.5750000002,-8292748.3937125,11734508.614048706,70395.7565774933,,6767431.81302374
6650240.50610325,-193415.2945925925,833111.0386778441,,,,499679.19375000015,610987.9280323929,10212927.931105752,85439.6192748098,,5446332.945622972
2242915.627180486,-142978.14668289886,37844.74627003344,,,,454253.8125000002,2948175.80186675,7922690.476280313,289824.4341296049,,7435952.224485452
-5382.406294985043,-92540.99877320524,2495322.503767793,,,,408828.43125000014,6579979.951566933,5205921.01869677,319684.17558404146,,5580047.594374709
-35433.77295079711,-42103.85086351163,6815558.752753815,,,,363403.05000000016,17024737.58162097,8103755.086976519,94817.12486334218,,6293368.530277442
-82826.77512854614,-187699.508089163,6871699.960358717,,,,317977.6687500001,-24708106.34661344,5803529.436276752,112983.10720712572,,6065562.839481627
-13485.287607791504,-521739.1068878461,9976345.553665183,,,,272552.2875000001,-26154540.8521614,6963267.015099727,128221.68769080612,,5874730.681749377
-86810.02690470037,369722.1718523751,1997809872.9101777,,,,227126.9062500001,-26650741.71005297,4200142.339409379,152183.55666525505,,5078599.278265396
-100145.43323698152,1261183.4505925963,,,,,181701.52500000008,-24036503.326716747,2964588.110360603,190405.04962760035,,6006401.459115447
-110011.62688420956,328983.607242011,,,,,136276.14375000005,-14303801.658577615,7675330.675683809,92657.47979310398,,4609713.550111332
78613.65260500018,148010260.74308404,,,,,90850.76250000008,-15089725.715949949,5521383.943259868,-497906.1319822433,,3341191.368724443
-1034115.3246026275,12242325.988824,,,,,45425.38125000004,-18379553.93862415,4664422.315151044,-125226.56478817663,,2855586.3113919343
-12593.27267183202,21362960.382953525,,,,,0.0,-14777728.047867596,4101912.107722903,39149.2377773284,,3951584.8518462097
82782.32838217333,71697489.53330074,,,,,45192.05240740746,-12356696.643043172,8606694.506729944,339833.798397608,,3707036.742872226
1068787.255999204,54047.58033600003,,,,,90384.10481481491,-15973491.89955301,2168066.7881366126,602111.3670611804,,2454305.74470908
1427099.6858883742,26938489.81248065,,,,,135576.15722222236,-18876101.812949568,7621036.613347346,-11517.69653035832,,3284821.7970589986
326294.7610209131,1360383.5418717195,,,,,180768.20962962983,-14299798.786616312,12262878.151605427,-1278235.4849061524,,532077.0300280411
7507842.052458676,114058590.62293914,,,,,225960.2620370373,-8807130.068559354,1410046.1762057603,-723166.929458743,,565807.4353034288
248922.5374553288,12085571.668846928,,,,,271152.3144444447,-18393899.33956919,741724.0409188555,114606.41360743008,,1222851.7948321595
602747.5465636678,46527522.67920355,,,,,316344.3668518522,-15263673.494043184,11518572.543722857,52482.12751701403,,807044.4448046449
221.0596613858393,14711.214693662005,,,,,361536.41925925965,-14536349.458404403,9220670.407553991,-34836.95930919781,,977553.9891820828
319453.2763876398,14415671.649159145,,,,,453122.8517492708,-16618696.911666987,5335611.838846906,-946528.6322974884,,61589.20875940427
139776.17622257557,1288253.922727669,,,,,10.1092592592593,-21428738.59458976,3781146.7998905377,-1436240.108079007,,1357635.170270748
-295644.0917056516,964264.6838580956,,,,,0.0,-20024503.70081657,113594.4141359378,-1087348.7395330733,,1520399.9879704192
-134697.743407578,1295650.226101584,,,,,-1359214.9427042815,-19431350.71883143,657147.9358765074,-1075242.0673862328,,2635282.199334268
196391.0450203092,11430380.155234115,,,,,-2718429.885408563,-17827364.334474646,6358624.690071647,-364980.8124341152,,1525862.7600455012
897703.8119411682,948440.4775526156,,,,,-1303682.9640005776,-18187617.535562053,-3483456.805361394,-1600781.615515298,,-1071917.3255458148
817938.0486356752,1628459.883586304,,,,,111063.95740740816,-16782241.202752583,2733297.6254681484,-4108803.583427064,,553578.0040464058
369441.9170864413,1549297.8800161104,,,,,43220.87859375011,-18617705.842348013,1168819.5017434757,-1114043.7300000282,,765262.8741711271
-47478.96587703499,3106468.3860419053,,,,,0.0,-15547046.652834283,-395384.0388700835,-622163.7454978899,,2564091.637656348
30760.70648799576,3977645.406767162,,,,,101197.11486419762,-13663689.014917908,1091717.6014369123,217891.8705107174,,-1750271.6985977588
130086.206920433,,,,,,202394.22972839524,-14607387.302590843,2259708.430654223,58246.15168635574,,664933.2340898212
578770.371128231,,,,,,303591.34459259285,-14440326.41621995,2453903.021844265,-192482.0100413943,,1546160.115837978
484357.42050643225,,,,,,581332.3488480024,-14197228.73499333,1027718.5014144687,-860539.2398581624,,3265202.2639510576
67684018.12260406,,,,,,279113.91943484393,-6395770.994189373,-2159947.7176547456,81512.56797000876,,1468254.5827815137
47983.93075004248,,,,,,-2413935.177428571,-7729513.00082351,2504566.615000884,-430873.7458239194,,-212068.23781131228
444907.9764977749,,,,,,1892270.667953364,-5121093.844378519,887363.0557275008,-263098.02515957743,,1667611.4710071594
542514.4425022376,,,,,,39091.728050971135,-6238647.921368389,5854113.54971209,-251296.4894655898,,3612269.761971849
578554.8235008246,,,,,,-88159.36440740612,-1729946.7341591688,7891835.162190646,-345747.9759906516,,395076.0158829115
3529285.8827350843,,,,,,-18739.04999999996,-1725275.9259958607,5329604.388782582,531260.9693935623,,-414768.6421656499
1397461.1687030252,,,,,,128.1734999999535,9589314.152868334,3080776.550217199,1128954.97867617,,-922433.7407612192
1350793.3439391146,,,,,,-272080.6840520241,-4201933.652050646,11414678.557775214,623806.0924506418,,5454295.87125354
963255.6626433764,,,,,,-176624.19571670223,-341028.99472688284,5267206.755750345,124328.76757403449,,6589380.856312604
858920.3146451019,,,,,,-21992.808944530632,3541264.3847366795,1034947.3590341602,528639.6171049968,,6203446.009142168
