Duration_Root_mean_squared,Duration_Root_mean_squared.1,Duration_Root_mean_squared.2,Duration_Root_mean_squared.3,Duration_Root_mean_squared.4,Duration_Root_mean_squared.5,Duration_Root_mean_squared.6,Duration_Root_mean_squared.7,Duration_Root_mean_squared.8,Duration_Root_mean_squared.9,Duration_Root_mean_squared.10,Duration_Root_mean_squared
344.03671593247793,233.3383176282097,128.20728947012333,315.47638233709347,614.0138977700191,421.3364919119475,366.9358835361333,454.1667385255978,338.59995025957915,382.16978811196674,179.95984396852668,597.1785657819173
415.9353016143055,235.3871308773149,132.2479576197439,385.8033010106407,607.9304101015712,305.40362378507007,383.8244032390828,512.5638100464852,252.52419026039203,189.6302322943259,193.04653696945056,597.8913172489644
413.15953994726806,237.43594412642017,136.28862576936444,369.65989868316046,618.6192601960475,384.6015564343702,400.7129229420324,326.1741712643722,436.93754499682,237.4137255230867,187.0710545869823,588.9460538853256
436.95646485054783,239.4847573755254,140.329293918985,444.07550965959695,620.3239587325891,373.1240748144458,417.6014426449818,512.4305074836979,254.96132059588965,285.19721875184746,197.3819622925599,581.1103759097366
437.59286442049705,241.5335706246306,144.36996206860556,521.4658965248325,608.9173155038916,465.88697469279583,434.4899623479314,537.063547391735,433.6710496832055,332.98071198060825,390.73660374051695,518.4510088552205
400.62217063286056,243.58238387373584,148.41063021822612,512.069820655369,615.584318081262,455.9146768688199,451.3784820508809,561.6965872997721,321.1968347706227,380.764205209369,274.06008204667194,511.767744346547
399.1270469365279,245.6311971228411,152.45129836784668,466.1333346709279,612.8104612431019,459.4511439711187,468.2670017538304,570.9812188188877,269.4212129732921,428.5476984381298,189.1372486411109,510.8487565499694
406.2633090509057,244.020086223462,156.49196651746723,483.6106542813722,613.2181748230427,366.27692541874654,485.1555214567799,557.9217701036191,378.9004678612241,476.3311916668906,137.3130769850822,494.1673489591098
424.86713895132414,242.4089753240828,160.5326346670878,480.5566960949022,621.710598682607,363.8097267428777,471.30714489989873,487.20936707787246,201.10196418732465,524.1146848956514,251.4067029450772,497.3679213848969
371.1261844571034,240.79786442470368,164.57330281670838,464.0218134240386,597.7950683969283,347.92907016698564,457.4587683430176,330.95718060219946,258.7249247109112,571.8981781244122,247.87152689680565,501.0923943812088
370.7239354443367,239.1867535253245,168.3508829079863,475.0457318263981,576.7667635662508,312.3961741983966,443.6103917861364,301.6471906367563,160.7333894995063,619.681671353173,244.9950371646212,536.7059769003872
360.63379561722223,237.5756426259454,172.1284629992642,498.1251999588866,591.5917158146844,305.2533533320623,429.7620152292552,295.374935463387,89.65503332217328,667.4651645819338,130.93548519042224,506.5731303524942
370.1536700854214,235.96453172656624,175.9060430905421,538.6776889894285,604.9900059006926,388.1851769353857,415.9136386723741,441.9942156484253,109.6478909965896,715.2486578106945,141.63941623280306,504.8706681870955
380.4738412942545,234.3534208271871,179.68362318182002,542.0709024199483,604.4276644446938,411.4631017952555,402.0652621154929,624.5079262907718,247.25249240402007,666.979555533751,222.8520045547401,512.7744620628256
361.7256068999215,232.742309927808,183.4612032730979,515.4642915985555,619.362642925325,388.3130598485963,459.7408563527936,673.4809945351093,128.87352913468268,525.0243079435514,204.8760446964852,479.5968960068692
369.873506086574,231.13119902842885,187.23878336437585,574.691045753949,620.9749296314948,453.8278091183413,301.50003316749405,667.0914589060893,396.6373973795209,383.0690603533519,295.5533700037067,476.6473012234045
365.7652654816144,229.5200881290497,191.01636345565373,550.9599258477061,621.4970318427401,455.7230475534769,322.8598595926261,677.5491605780352,263.96236474164266,403.9376723033421,239.9758053648197,510.5878754160007
413.5228829675497,227.90897722967057,194.79394354693164,333.4120001592928,598.3117812274429,357.16093962341813,322.15423086083854,637.1171042281003,321.2292107621364,424.8062842533322,278.81135469692856,506.7004468256913
342.3305642198243,226.29786633029144,198.5715236382096,276.50644945242243,612.5452659658247,366.8109727249169,360.4591732992256,675.9460294556379,378.49605678263015,445.6748962033223,209.9896647889648,495.5069394071049
328.0664856473077,224.68675543091229,284.3862250531836,309.69187728944456,617.6652951766004,406.2683527286152,398.7641157376125,681.0440783581241,35.68517899632843,466.5435081533125,219.38735812080373,516.6880473323054
356.6605629313923,223.0756445315332,230.5086502904888,312.2865385957888,623.9455623351568,527.9344306498101,580.5946606712811,670.7407621428714,136.82703192961057,488.0331743309797,199.41037028298584,552.6645893671762
385.5039349526216,221.46453363215403,176.63107552779397,351.8465306425172,619.9001993096684,513.6716225279666,518.3614984266175,689.6643688539134,279.9915406885409,509.5228405086469,215.62136373745528,576.8180416305104
267.10244116898554,219.85342273277487,195.26986820441968,333.7949045988187,640.604064429657,505.8978058229159,456.1283361819538,700.8854922524791,286.8902780971615,395.51845721786486,237.8982345457822,629.2176931184734
308.51114984025713,218.2423118333957,176.84254295841825,397.9767959663723,648.0820658942342,551.7870807041426,393.8951739372902,723.9674696497841,289.1039394020389,478.2127354793137,233.9115014986081,685.9595594084753
297.3795820961248,216.6312009340166,613.7456449268432,478.7791953750462,659.2483883069311,643.8446848807237,331.6620116926266,710.4785560250419,325.67939756760785,560.9070137407625,418.03586817799896,715.7430137840739
278.0783387730919,215.02009003463743,136.11113106575817,467.22515487103465,705.5996489712692,616.9542919670263,393.8098261345146,571.8325882633832,259.1092047766733,643.6012920022114,355.9668664356277,707.535095693593
280.7048074988946,213.4089791352584,169.89785872953468,442.68489015156587,664.8808225554297,455.3689994037556,455.9576405764026,632.0666367823359,247.2810917424406,726.2955702636602,218.78143290648632,716.0852499456814
242.46572362787148,211.7978682358792,203.6845863933112,529.6404393548514,634.5753203305096,368.0100390486375,531.8154191070432,609.9031142730786,254.1271553207736,632.6888637658587,190.33968523313231,710.1154366490426
249.1543402021752,210.18675733650005,237.4713140570877,614.2008215559468,614.7370401862271,397.5284984543037,622.4900031325805,620.9258930141217,246.8549550642624,363.4199820226364,380.3385399877325,696.8847654211653
261.0820292551749,208.57564643712087,75.11176117404429,342.0428433203459,620.6863519276341,433.0179342681426,470.3988236946744,604.9458974890969,306.9150544278353,453.418997425656,415.9623368939618,720.3108088561117
225.37674121063023,206.96453553774177,102.01623103881973,408.6082106268384,631.1254113133118,457.8605187583672,398.09400455480966,382.9174933510948,278.09697251407704,543.4180128286756,569.2553165799555,720.953179867999
242.58166799661888,205.35342463836264,128.92070090359513,467.67312982855486,632.40156789444,459.78127046092976,325.7891854149449,382.3670461234402,303.52968330269334,478.18780072503694,363.6675507933036,703.1627747863961
206.02862901069835,203.7423137389835,155.82517076837058,490.13295498193344,630.1772325935515,599.8572740738077,398.9312546820618,410.2531323695745,274.6956241959106,412.9575886213983,329.76685855313,705.6108542332813
220.52951827449257,202.1312028396044,182.729640633146,513.4725404791252,624.4521466962168,533.3142026802659,472.0733239491788,407.2999169495865,264.5133777422388,406.3362954499635,287.8519020260245,722.443340533676
200.4487963898181,200.52009194022523,209.63411049792143,552.2714107094052,621.5253259643495,416.1189553481072,545.2153932162958,421.3871376603408,268.00470371267966,389.4406587230802,635.8071498219456,685.1701018033203
188.7348990512434,198.90898104084607,236.53858036269685,512.48689729393,618.3332646586053,411.9178474853002,531.1116740549522,426.6503344125383,222.29917559048232,330.77188209064354,606.7271781562536,679.4550260805175
192.43590372359355,197.2978701414669,221.66717642536784,471.6363519690351,609.8357902410181,417.9132384221453,517.0079548936087,435.163589709428,219.5310476105348,272.1031054582068,595.1779123852837,675.1497895183803
225.7782011754745,195.68675924208785,206.79577248803884,459.19857131003255,606.7734317485344,583.2023039558825,502.9042357322653,436.874623496321,230.13207344656144,391.2014090227464,185.6791946700904,673.9390802522425
207.77440714311908,194.0756483427087,191.92436855070983,410.21257805996913,580.0627311727484,384.0614510208456,488.8005165709218,434.1498837892311,243.0838798645439,510.299712587286,277.1632250738422,643.4581520340333
207.83669187081688,192.4645374433296,177.05296461338085,358.6014266563924,579.9602642193207,562.5692787224688,412.94340392011486,428.2978240922757,244.71207908202783,568.2390078127337,151.22344394967337,670.9194573530027
233.2814955783813,190.8534265439504,162.18156067605184,359.0034469664251,588.5408995746365,479.47132442865353,337.086291269308,429.49900168123264,220.6878583046852,519.3969112459664,202.2729433490205,707.4856083019971
166.30700674861964,189.24231564457125,147.31015673872284,338.7194664331967,583.0975993375619,479.9896618824396,261.2291786185011,442.02983172363,262.8833137851596,470.5548146791992,253.3224427483676,734.6118119220173
168.75916886310378,187.6312047451921,132.43875280139383,339.61876245501423,558.4324494510702,556.9319530221171,185.3720659676942,427.4686701995335,303.8340367363704,421.712718112432,200.47665076013217,712.3235157601788
143.2951926209001,186.020093845813,117.56734886406484,306.9233982126002,557.7528440611514,606.522837625242,109.51495331688729,413.6916016042508,290.7559788119172,372.87062154566473,196.5162560205828,673.1316221291786
130.4041190216494,184.40898294643384,102.69594492673583,304.9139903947694,560.4268171119113,453.5510619968928,137.06938151706902,374.5441358801686,344.9046523656717,324.0285249788975,192.5558612810334,639.1499741618769
128.8230025414572,182.7978720470547,87.82454098940683,538.9581646968651,586.4208178464111,474.7973570951807,164.62380971725074,398.2288622193844,362.1468614581098,336.105214404856,188.595466541484,621.3402415792608
145.73570568468787,181.18676114767555,75.39140624015441,432.1666124596572,587.4650744501258,581.4589901699577,192.17823791743243,378.1753032190081,374.4294902310573,348.18190383081435,231.8813225656092,617.2603193621977
191.6743583963872,179.57565024829643,62.95827149090201,476.0521865051307,603.7983008534762,639.2817895638755,219.7326661176142,426.7424533947985,385.2228061406785,360.2585932567728,275.1671785897344,624.0690459029581
191.87890625774023,177.9645393489173,50.52513674164959,,623.8159956982942,665.790558241981,247.28709431779595,434.9282921475043,341.0370970275447,372.3352826827312,318.45303461385964,617.2986826359921
127.3599295958767,176.35342844953817,38.09200199239718,,641.0450323922217,517.033331892518,274.84152251797764,425.613586325513,361.04490076918216,384.4119721086896,361.73889063798487,620.790630061584
315.8191043408658,174.74231755015902,25.65886724314477,,641.8439073183852,508.7337542595386,308.2207738049904,459.58159003440375,371.62433099009866,396.488661534648,379.9939489707165,618.5784140691974
258.8554957738153,173.1312066507799,13.225732493892352,,599.177871540064,472.4248438744052,341.6000250920031,484.82553154991126,317.06115300505985,408.5653509606064,398.249007303448,627.9397811206508
278.6654571345361,171.52009575140073,70.25037981044625,,607.7859248247429,385.7031629617512,405.8880976098475,496.7974325795497,316.20619399965244,420.6420403865648,436.585226502226,602.1757758385476
254.298434423022,169.9089848520216,127.27502712700012,,598.979307623894,312.330269254376,470.1761701276919,483.48968152081255,388.8974389315501,432.7187298125232,416.1607827478767,593.617948425046
291.39197982973195,168.29787395264248,184.299674443554,,577.6373243736541,352.94737337335533,534.4642426455363,512.3967693078092,345.70317695429327,444.79541923848166,395.73633899352734,596.1159139527324
250.9437890507711,166.68676305326335,344.2794286622424,,596.4546461231902,366.6661415868518,566.800843899839,501.19385633495847,331.8503677560183,456.87210866444,367.6728165094613,564.4879996659712
110.23715546241408,165.0756521538842,367.6345712337381,,594.86190149221,353.1151343300776,386.819065452558,509.24714814748,336.7554181028445,468.9487980903984,397.46187238526414,595.8771724675285
249.76914841509148,163.46454125450504,390.98971380523386,,604.1919836808304,417.244198577045,417.2931327815816,509.7355738217606,343.0433985158527,481.02548751635686,460.9670017112577,615.7657330998248
190.8798032939985,161.8534303551259,414.3448563767296,,608.4466738615687,390.8183831729953,420.0194446522788,501.15420555248926,208.53617626588007,493.1021769423153,357.2647547687849,623.1225884665793
169.8676667199829,160.24231945574678,437.69999894822536,,600.399311371917,377.9743887874349,422.7457565229761,408.5630598338028,164.08340444559846,505.1788663682737,380.3590737710881,617.0562416882857
195.38103489867413,158.63120855636765,461.0551415197211,,595.5170845044645,312.46107301475604,425.4720683936733,373.86909596319225,405.1033815420974,517.2555557942321,369.0065548198297,598.7042506033416
174.5537111038012,157.0200976569885,484.4102840912168,,612.6068400578837,306.01415111251725,428.1983802643705,328.1671821309878,360.5883472601067,252.01478131252543,471.5196928170505,593.4169117908069
184.5546263389048,155.40898675760937,415.1854675924966,,615.675920456209,398.9921326043906,430.9246921350677,291.1718349817355,353.3235027592147,294.7165201012115,573.4363930220206,607.7197402016043
177.36686566540897,153.7978758582302,476.91690374416703,,610.4705072942687,413.30925906845295,433.65100400576495,270.4600716203948,350.3827381939628,337.4182588898975,356.40921003812457,607.4542808120099
177.9683524032935,152.1867649588511,261.5189429085396,,601.1448596220988,454.3739634487045,436.37731587646215,269.5550979875243,330.0035851657103,380.1199976785836,333.1937705750214,592.716896410648
182.20088941211048,150.57565405947196,165.7894833817875,,599.5896233328682,403.5456567071985,439.1036277471594,314.34315534860326,362.1658554487725,422.82173646726966,347.88727580448625,608.4040793174868
211.1584112587252,148.96454316009283,555.2545220758803,,622.1283121484026,462.4207507463943,441.8299396178566,248.39149837321003,240.6976353574473,465.5234752559557,361.9531145643827,627.0973042268
228.2738037204895,147.35343226071367,374.8769024626617,,622.0274928481404,483.00433410733183,444.5562514885538,245.6289381163683,122.37428113596545,508.2252140446418,374.9356973440341,596.4977280128804
237.0918034966679,145.74232136133452,68.29000658954426,,611.2476475546312,481.0156807860476,447.2825633592511,418.505690982758,152.5876755180444,550.9269528333278,355.289451413512,603.0467561937353
239.744704144779,144.1312104619554,160.0372948592501,,604.8621616468124,475.4895771379931,450.0088752299483,468.11381584621967,87.57250889249143,593.6286916220139,209.66908451176104,596.0090432714923
237.87928313780048,142.52009956257626,251.784583128956,,599.418656898816,469.2030927554814,452.73518710064553,486.433230435036,122.11419885081182,636.3304304106999,427.0472151882037,608.9844523977958
238.04816381004355,140.90898866319714,343.53187139866174,,595.9700370279005,473.7350030533232,455.46149897134273,498.223342376578,109.12273695131196,537.8917583220158,275.85935023325044,614.4527805757838
248.7764673643504,139.297877763818,280.7353201861141,,587.9933963157414,485.1600298814759,458.18781084204,475.5345651329711,111.82565542637548,439.4530862333316,310.64717606957254,625.3753701857053
268.9477428330641,137.68676686443885,194.0034107636685,,567.4681557780773,471.9132722895593,460.9141227127372,497.0880966057192,140.65798625872847,636.4736159457016,320.73956947743665,623.9502785164567
253.6224245908062,136.0756559650597,107.27150134122296,,549.1591344399283,428.213923941684,463.6404345834344,496.8030703625993,230.24507052269325,833.4941456580715,316.2648362791328,605.9609737658024
256.3226928937578,134.46454506568057,54.333441425542496,,561.2698093292289,539.0652689518159,466.36674645413166,515.3085149769792,426.8268944308967,1030.5146753704414,356.80729073295703,579.515386934866
289.7760070597908,132.85343416630144,90.10912828343196,,527.6391549760046,528.8005480870934,469.09305832482886,518.0493684455165,555.3244630850502,257.93574428880186,397.34974518678126,608.83437189002
272.481427967479,131.2423232669223,125.19230037193545,,535.6311066442912,521.0492930289961,471.81937019552606,516.7932145189947,536.0737702432914,189.4780989982747,512.4186569593265,601.8351960769611
223.7162171792996,129.63121236754316,160.2754724604389,,579.3757474985144,562.3998939815048,474.5456820662233,519.3437116118325,508.7480121327813,121.17790640211604,452.8339265116959,593.8746951854072
216.61748954677407,128.02010146816403,195.35864454894235,,563.1481669105714,531.3855666649995,477.2719939369205,499.8607005159725,386.6645307763114,319.96816247870663,457.429955293704,586.3418433179006
217.95382268212748,126.40899056878489,231.9695703398604,,541.4814454555113,539.3833162663406,479.9983058076177,491.7650029523811,338.9566600333328,82.21587437958682,543.7493586203113,592.8116582420179
233.36927126798827,124.79787966940576,268.5804961307785,,704.4023102366052,543.0984609110523,482.724617678315,504.5687740826823,553.4706405944222,221.0525701049413,463.431429663548,585.4487502245738
260.7734944672611,123.1867687700266,305.1914219216966,,,554.91794165469,485.4509295490122,512.4557325476213,569.3008287683795,234.92357115818388,453.0393636319034,546.6437656870374
256.12296363270514,225.60684673897168,341.8023477126146,,,539.3374989165276,516.7953262094817,581.6466996679659,438.0497745690551,281.96149866120504,331.55875195808056,539.2644665434618
201.31649566931029,328.0269247079168,378.4132735035327,,,577.0119500584057,548.1397228699511,628.1134762935455,368.46504583203006,270.368366770227,290.0299381098441,575.8998763134776
175.57613733078875,517.1552145327042,415.02419929445074,,,592.3545314020001,579.4841195304207,641.4663902040201,290.6698871261457,243.4089521771949,253.11271584627457,557.471260875507
181.13510151265547,347.3110705144413,490.6672005205429,,,604.5042040822373,610.8285161908902,654.1816134760301,212.8747284202613,217.66138183623008,342.6217612032254,558.8976756142458
238.65790603101988,177.46692649617844,410.9177664850314,,,591.4976497081378,642.1729128513597,661.9910867784388,520.9034904855216,204.27731151549847,272.734112944524,613.4409294130065
358.37471610432726,166.30439096681206,331.1683324495199,,,577.7324741983991,638.2690452818528,664.3867844764923,575.559337948747,221.160255688182,276.8858278544907,534.1027959179837
355.02633235672346,155.14185543744568,251.4188984140084,,,539.7406611881254,634.3651777123458,686.1796319104693,575.7934759586302,238.0431998608656,152.79595326229466,510.63146851753913
347.64112561982967,143.9793199080793,171.66946437849683,,,526.9258491986135,630.4613101428388,718.2798784139087,494.9373158327967,163.41496259522873,344.03303620437384,472.45021968793634
410.0505944392716,132.81678437871292,150.85365424808245,,,490.3832932465709,626.5574425733319,754.3649575450086,445.1720802116863,233.75618708389305,450.3845616063381,423.7976810652324
665.5505698292203,121.65424884934654,192.7489771226249,,,521.4944386673156,622.6535750038249,748.8681092128624,376.83122624979353,228.3108057013509,433.8772077772367,459.07266077276034
409.49848595568704,110.49171331998018,110.50510546274926,,,512.7439820556546,618.749707434318,761.5653952032243,470.9189305912316,260.5794222171407,286.0734409838908,445.15393615804055
453.7593150559005,99.3291777906138,161.34817783753377,,,535.7427436981218,614.8458398648111,760.8047384934468,432.0425086357738,247.5311661288901,298.5633936034356,457.5274271186476
316.22897558572964,88.16664226124742,212.19125021231827,,,535.7693734494263,610.9419722953041,721.0860253025305,546.77477192185,253.0106535965104,248.86370014528035,502.3899688896849
371.1556614144529,77.00410673188104,340.83120489450573,,,555.8434378573618,607.0381047257971,749.6749911728674,545.6173185990921,240.22170948080927,420.9219939608763,571.1039107573621
522.1958444874873,65.84157120251466,469.47115957669325,,,577.1408230052527,603.1342371562902,748.5805078395075,543.4325777020886,240.16047967973407,439.97514134323546,566.7650828228067
