Amplitude_FM4,Amplitude_FM4.1,Amplitude_FM4.2,Amplitude_FM4.3,Amplitude_FM4.4,Amplitude_FM4.5,Amplitude_FM4.6,Amplitude_FM4.7,Amplitude_FM4.8,Amplitude_FM4.9,Amplitude_FM4.10,Amplitude_FM4
6.837859371094872,1.0,1.1205486136538694,3.6023234699261346,80.09137333500637,4.24248489442176,1.0,29.778613342635644,9.49571137490571,1.0,5.732028722217061,1.7442755539431944
3.5644561438775613,1.0,1.1808229204808038,3.092307165465724,69.20244374352869,2.3001410149832555,1.0,70.06841995977214,1.98015495258781,0.9999999999999998,1.8698794049724328,1.388735974761682
2.5745589604611534,1.0,1.2410972273077383,7.455449568290368,47.92608759379973,2.6980333008540454,1.0,3.554399257340879,2.5951175932100217,0.9999999999999998,3.188686570263454,1.3283396042194278
3.2757852784607864,1.0,1.301371534134673,4.416107741801545,23.667953343109765,4.732301875154389,1.0,3.794422639551668,21.019619969708017,0.9999999999999998,4.8905011094965145,1.3169972012010775
4.4802286531929125,1.0,1.3616458409616077,4.360752481125416,34.0551847618159,10.675232358970211,1.0,1.7812032532090023,15.465967636433426,1.0,9.730347458524582,1.4770698970882656
7.023329156237563,1.0,1.421920147788542,9.499917172896334,23.728266047192708,2.552072187556755,1.0,2.201089335770131,23.82074497015799,1.0,2.878471489597044,1.9283786439733264
5.041433647071331,1.0,1.4821944546154764,2.7850368611207257,29.55107044064532,1.5925164607548234,1.0,1.8436832733674668,12.28867181234344,1.3424217514155865,2.649017410582503,2.381513128407277
4.480454261200055,1.0,1.5424687614424109,2.606032760486103,50.8370960467637,4.921779130069838,1.0,20.21853798276367,1.856448155572022,1.1712108757077933,3.452446610443838,3.2932760097551466
5.1432420127989324,1.0,1.6027430682693455,6.258460696696776,37.38634391968423,2.366696349123827,1.0,50.61091197903808,1.7991007863874209,1.0,2.947447714505898,4.090056672349468
16.96055970280951,1.0,1.66301737509628,3.389741777884044,33.665577055817266,3.733916496571265,1.0,1.6788955587779255,17.385828354773444,1.0910180486360967,1.556827320270144,3.349284179727394
10.9927060144311,1.0,1.7232916819232145,3.2244076520789755,29.92351564727084,2.3757606963686912,1.0,1.9980832748366528,2.3289299881090875,1.1820360972721935,4.103856758097947,4.209943846052082
7.461872034574422,1.0,1.7835659887501492,6.63029934393361,25.90291687447717,6.440083177838983,1.0,2.870692789414408,6.257151297806858,1.2730541459082902,20.22816717515427,2.934162629092127
18.499731416078625,1.0,1.843840295577084,6.258089190142285,24.1335865332474,7.018688166107123,1.0,3.7433023039921633,2.256432410519967,1.364072194544387,2.482547678523663,3.2666587105282625
14.785077335432472,1.0,1.904114602404018,3.753317751401498,30.7851803482968,11.29263542973762,1.0,7.35032355339074,2.9179560943319,1.4550902431804835,4.093439823291358,2.7012780204882865
13.111035289381704,1.0,1.9643889092309528,4.767319464178096,29.94529335795577,29.636621076970275,1.0,2.823657640286171,2.135863274213418,1.5461082918165805,1.973345615100276,1.7074763366031402
13.481761936832395,1.0,2.0246632160578875,8.651998324146149,39.130765715224925,18.200991307736377,1.2112439820885958,3.311874647899625,1.0,1.637126340452677,4.710058622095044,1.7076016592298071
9.230195030644635,1.0,2.0849375228848217,5.654299451338638,14.464896793816113,29.189505495119143,1.4224879641771917,3.3593593956940127,1.5000000000000002,1.728144389088774,2.3345545366898928,1.6883902188257505
8.895171315221052,1.0,2.0138797143941933,5.915688018541199,20.36048618098149,15.947417738029062,1.633731946265787,2.895759275747452,1.9559799273364404,1.8191624377248703,2.170104830076701,2.302874655627276
9.600893226279377,1.0,1.9428219059035647,4.80067758134618,40.250316573759,12.009765369094788,1.844975928354383,1.8853524115832123,1.0,1.910180486360968,7.585091676940998,2.8282377278245385
8.925994177755994,1.0,1.871764097412937,7.444221998037371,41.04338442072785,16.091481586115638,2.056219910442979,1.5000000000000024,1.0,2.001198534997064,11.626530916763372,4.045766530595364
7.531564703449729,1.0,1.8007062889223089,8.376999558343739,35.11204567950155,16.407788742162296,2.2674638925315747,1.5000000000000024,1.7104926805751342,2.2142653491560504,3.62394385082821,3.419496273472092
9.546941135269476,1.0,1.7296484804316807,5.623622500320653,33.53116023999244,4.14380445227678,1.000332937968197,1.0,53.66782559259511,1.6071326745780252,4.827000982295159,2.6546316507635166
5.939131120909261,1.0,1.6585906719410524,4.154022342466977,30.840650851560945,3.5227675057875576,1.5000000000000395,3.746737189538611,1.0,1.0,1.6770397450267425,2.183910647364152
5.329034155917591,1.0,1.5875328634504242,4.282082383847067,34.276122932322465,2.948307775296505,30.894459195671075,6.0865014149989625,2.949193227586937,1.0,1.6768753363004123,2.2977740555405
6.374518677026914,1.0,1.516475054959796,6.589225760069271,17.090244458625985,2.834101395900173,3.0664573077778714,5.023219802851981,1.9745966137934683,1.0,1.1915863430221398,2.2857403555553484
11.08012776202852,1.0,1.445417246469168,6.919550329884528,19.305477301563712,10.49308961935583,2.033228653888936,2.297153383407476,1.0,1.0,7.399513916214564,1.8158130039948497
14.99300613983462,1.0,1.0000000000000002,10.17777288848522,17.02556182328247,3.9499388839671576,1.0,3.466110066780754,3.722094677617519,1.0,11.675045836732403,1.842916224573379
9.36498178660112,1.0,8.4464879072412,15.115050981470452,30.10395303782277,3.97497816086643,1.4999999999999991,25.32674270383752,1.7780562598609315,1.0,5.576864731695689,2.47200737637936
4.237861241690063,1.0,15.8929758144824,8.03356872457063,20.3737355002103,4.401007343786111,1.3749999999999991,15.940064550933595,1.950540770116295,1.0,23.071919361030467,2.5352285567908104
33.19649717487343,1.0,22.407292870089773,23.82813495388592,27.454556702304085,10.576312822568422,1.2499999999999996,33.843756567194795,1.62996657590119,1.0,6.742917199002694,3.795189656355313
19.752920842612312,1.0,1.0000000000000002,6.2451613744332,16.76214646616568,2.0449882207689627,1.1249999999999998,32.106921368801274,1.778412247801065,1.2744948672595764,2.4626889769449747,5.3176567425606
22.55431283203185,1.0,1.4999999999999996,3.661509167177455,11.358769225015603,2.71049384280028,1.0,4.700627733509682,1.7721609113563586,1.5489897345191528,5.123845973589726,4.842000994503644
7.110716605699055,1.0,1.0000000000000002,5.326549376920674,24.976680663195182,1.1593185298228366,1.0,2.030577519189672,2.7357492898536764,1.8234846017787287,4.640076078461605,4.934977584883508
22.578927318089345,1.0,1.0000000000000002,7.529599892452952,20.847870888774214,2.968776995284028,1.0,9.5779153896027,7.909743739671944,2.0979794690383056,5.250878619591743,6.241531481406433
16.145508114651445,1.0,1.0,4.1243084990817245,18.515834174100032,21.416231780075822,2.762839964063714,3.336301615196229,2.682814693483333,2.7166300724303403,34.107278586035214,4.989728361389555
8.867457322445388,1.0,1.0,5.469052143680988,25.088648523495827,3.6723667080982345,2.245867777637504,4.53346003232151,28.943640464103144,1.500000000000002,1.5219070995819532,6.112345363277647
9.462017395752934,1.0,1.4999999999999816,5.652636914047954,30.085361657123524,2.82094867079246,1.5000000000000036,1.804827414231024,110.36305988015653,1.500000000000001,26.392130332112355,8.418888681013305
3.456660038322424,1.0,1.4166666666666514,6.402902539950353,27.06462362169875,2.130128394210246,1.5000000000000022,19.75268788102535,4.164484621093314,1.5000000000000004,1.3427603549386484,6.470521368668288
4.2811665146055615,1.0,1.333333333333321,3.55846071713949,28.3552872480044,1.5,1.500000000000001,37.268672425970514,31.25355246951129,1.2500000000000002,1.2026998882120483,6.343595008564553
2.293476976324483,1.0,1.249999999999991,5.69793988220284,30.481441778106927,4.637639544399708,1.6870199754272788,90.53498271559889,8.232698346212732,1.0,7.657723957718712,7.396186103068742
2.639129576773845,1.0,1.1666666666666603,14.42061034102767,24.148293552859915,3.4027325144644074,1.8740399508545564,22.60729186961641,10.791443123783184,1.0,2.2164636020845228,9.539178575323936
2.0534920717262986,1.0,1.0833333333333304,3.466321824305792,24.48137459459163,1.0,2.061059926281834,29.345163887967896,73.68596915885439,1.5000000000000038,7.829362589034563,5.466775037911285
2.246912794884896,1.0,1.0,4.621684792000725,28.200616408069127,2.7407633288436526,1.7957949447113757,106.1831841204654,44.8647687170198,1.2500000000000018,49.77638752320019,4.862292252661685
1.968804801737437,1.0,1.05,3.698248738651613,31.11141192569801,5.431787505774057,1.530529963140917,27.06653131923657,56.048112181949634,1.0,7.875183052210658,5.144547545725503
1.982416719984493,1.0,1.1,4.204820613414605,34.396920715016925,1.7458231746149375,1.2652649815704584,8.660021150952296,41.20166550808566,1.25,1.7421548312997654,5.345122007491568
2.975093646732823,1.0,1.15,11.584443805852734,16.947108371169826,12.741278312718006,1.0,2.6674067390172045,89.55040484605894,1.5000000000000002,2.946966043758036,4.929699581457053
1.4468384295615992,1.0,1.2000000000000002,4.662939890467533,16.403780174832466,2.247037590146036,1.0,5.900145295532821,38.66555529582083,1.0,1.0,6.120110831889633
1.56236782869722,1.0,1.25,9.022139516202662,20.57781114664778,11.212951165757202,1.0,4.408077621788968,71.32752681534599,1.0875207866067935,1.0,8.150165726402667
1.0931249788143715,1.0,1.3000000000000005,7.872411062975837,18.54112139833008,73.00635657026747,1.0,4.82383348859705,24.83524586378172,1.1750415732135877,1.0,7.037375304565523
1.408725817568094,1.0,1.35,3.836324440621989,18.439044835585463,4.700764024575443,1.0,9.548342837160442,8.232881606331226,1.2625623598203817,2.1068102393654824,8.07261146510691
1.102897125992456,1.0,1.4,7.488545422657,20.790101997549403,7.0025037710935445,1.0,8.714182547492095,3.8911858708059945,1.3500831464271754,1.7378734929103217,8.057278311300086
1.0660846313487065,1.0,1.4500000000000002,15.292975046388298,23.12072716086225,1.8107192534522627,1.1420118343195294,7.315204744052201,6.64263759362676,1.4376039330339692,1.368936746455161,6.731322073047245
1.0603111228995985,1.0,1.5000000000000002,4.135876220684759,30.624180830245127,1.742511291837746,1.2840236686390587,12.335794839214064,13.06261082670457,1.4415036872193463,1.0000000000000002,4.515132920681179
4.472587243370216,1.0,1.416666666666667,1.4865701985797426,16.23505865692061,3.0277637955186085,1.426035502958588,4.685605015903071,18.749216418025146,1.4454034414047232,1.248459708659022,4.760632160077282
1.7170365351080863,1.0,1.3333333333333337,3.1367193194419056,23.489498791579496,4.449203596055385,1.5680473372781174,6.875478158194731,35.88541949979493,1.4493031955901003,1.4969194173180442,5.482694093899769
6.039332718259457,1.0,1.25,,13.853175834087727,33.49500378625179,1.7100591715976468,6.618792162405557,34.33663126084422,1.4532029497754777,1.745379125977066,5.297197700433324
11.058520990850516,1.0,1.1666666666666667,,14.628275274595447,6.226441244523459,1.852071005917176,3.373673923922631,14.426371073303391,1.4571027039608544,1.993838834636088,4.652476626247624
1.3925798799691442,1.0,1.0833333333333337,,20.413601922416653,11.633104579571146,2.215373657681286,3.7504919682880544,5.553216534613094,1.4610024581462315,5.9881033957144965,4.694452023247477
3.133284263518212,1.0,1.0,,17.515051101458997,2.8976843320096903,2.578676309445396,9.058470462810613,9.663779093117164,1.4649022123316089,9.982367956792904,4.299880304767119
2.291675209125468,1.0,1.0,,17.56925751247623,2.1973510057882897,2.219117539630263,8.643902816495334,1.9744826453509128,1.4688019665169856,1.5000000000000115,3.024392571887059
4.8982623437129735,1.0,1.0,,18.09762296711167,4.072658211657108,1.8595587698151288,4.38457449908718,2.537367738219742,1.4727017207023627,1.2500000000000058,2.638447433274578
2.013184975970718,1.0,0.9999999999999998,,15.596344397929329,2.360765983681625,1.4999999999999958,5.051026582100973,5.034721563690938,1.47660147488774,1.0,2.8624549042216807
2.8248084771067794,1.0,1.0,,21.79828433795932,2.62607821869168,4.44221821177151,5.508570032729243,5.391423999701181,1.480501229073117,1.5653638400332996,2.969092296045706
9.702440902233748,1.0,1.083333333333334,,22.384600749099388,5.440331268889231,3.1762752678754818,17.10949272107071,4.116479847082455,1.484400983258494,1.4999999999999991,1.8752624822303103
2.054212691840093,1.0,1.166666666666668,,27.901567816698435,4.062155321792885,26.08431522792909,16.228786447079806,1.600564093389718,1.488300737443871,1.5,2.03161586131512
2.4158991672194747,1.0,1.250000000000002,,17.820042511098166,4.69368744292896,25.080942618811925,12.497819815975554,5.70058604392248,1.4922004916292482,2.0743416737492044,2.8339456918817065
3.009199117964007,1.0,1.333333333333336,,19.77476627062921,4.50280864974943,24.07757000969476,1.9927806319351256,15.387182118016808,1.496100245814625,3.182871365335753,3.483688860375045
3.617696081417245,1.0,1.41666666666667,,10.1217164915101,7.346468934503754,23.0741974005776,1.8407788750719696,2.040770242968507,1.5000000000000022,2.698748740130356,3.358866166927912
4.118373751432548,1.0,1.500000000000004,,22.08125261176348,4.298614479328475,22.070824791460435,1.4358437104209003,35.32010428910375,1.0000000000000002,3.8278958167735655,3.2473239347136222
11.392512126176994,1.0,1.9912710142125003,,21.728974851460865,5.422193441191931,21.06745218234327,1.7784522601450108,51.94828804859248,1.0555555555555558,1.8427537500555191,4.896457586704061
13.955163970400404,1.0,3.150830899304188,,21.625535447892403,3.082827653609643,20.06407957322611,1.8669318789823808,4.522032635780199,1.1111111111111112,3.3786727386463102,3.9764225674037976
16.99109464195848,1.0,4.471517439147195,,24.809633471336184,13.891714910749204,19.060706964108945,2.230858134588565,5.581466778956248,1.1666666666666667,2.0119328466285267,2.742437662491313
6.120618322630411,1.0,13.162401270153662,,29.05980559672422,2.0545847651345026,18.05733435499178,1.759165675684092,22.21775476256944,1.222222222222222,2.389391343192933,3.2247784679276434
21.364277970553605,1.0,3.859333289238759,,30.57103121415813,5.848318587705056,17.053961745874616,3.1122795289727354,1.5592134869240966,1.2777777777777777,2.3268070000759926,1.800329147883894
50.52051432776285,1.0,1.7937026860978045,,23.649347471107088,14.250015646078603,16.050589136757452,3.1394824964080934,21.28171602876711,1.333333333333333,2.3783994092441256,3.133342953609777
74.49759548354798,1.0,2.9650575707812306,,18.634218683404065,17.115068920606618,15.047216527640291,2.494407908396583,18.75733640405929,1.3888888888888886,2.611241390966327,3.3566516642630853
67.72996184919731,1.0,2.476705047187488,,14.5707358850887,11.519473504439532,14.043843918523129,5.847856448948048,5.914930000132073,1.4444444444444442,1.0,2.144799149550481
35.10907460563727,1.0,1.9883525235937447,,14.889699526407613,15.952969487840065,13.040471309405962,10.399617400372051,4.958499432154533,1.4999999999999996,1.8637701967648697,3.326407840013061
67.67954229553054,1.0,1.5000000000000022,,17.653597709341014,15.094659112917691,12.0370987002888,10.31024408481933,6.574580648890975,1.7360670590581022,2.861439195146917,3.339522509179783
26.67094411230823,1.0,1.0,,11.385899237076227,17.289263836539405,11.033726091171635,3.414963530705888,7.859880390296081,1.9721341181162049,1.8847660838415936,2.363586336175254
20.30852945760899,1.0,1.484549653744658,,6.173607145700006,6.0463150263884655,10.030353482054473,5.529424336794739,32.91107652217279,2.1685497544056425,1.778733836765099,4.551902084720344
25.80853678589969,1.0,1.969099307489316,,5.113963770792189,6.724876676647444,9.026980872937308,4.083868101270488,5.337864416399992,2.36496539069508,2.6067110849929978,4.443898411386434
16.827142109295195,1.0,2.24415288207446,,5.091898744201083,7.255788119671526,8.023608263820144,7.170093896600549,1.0487938451850367,2.5613810269845176,2.0533555424964995,4.324975593411639
38.38598052590705,1.0,2.2989958728122604,,2.606074774032945,5.161172292761918,7.020235654702983,8.8188749969251,8.682101130784462,1.4675466818061784,1.500000000000001,5.8326006847575895
8.655895765909005,1.0,1.8659972485415068,,3.512563371068744,3.6839907836317822,6.0168630455858185,8.987089802286375,6.5581664614537285,1.5000000000000009,1.4999999999999984,6.9719731393560425
151.14091166658343,1.0,1.4329986242707533,,6.068119197700935,5.75243213313063,5.013490436468654,23.67055402639955,3.0570503270368548,0.9999999999999998,1.0,6.5596485448679145
33.717041212671724,1.0,1.0,,5.071959018786333,4.482793402983031,4.010117827351493,18.04905163720342,1.3757352407663506,1.0,1.2607472548631529,6.535216030605375
43.69410340426074,1.0,1.0618116209599724,,2.767899110804028,6.276393647212196,3.006745218234329,13.910650863770982,1.8175245001036688,1.0,1.0,6.761499492801749
14.645082219551988,1.0,1.123623241919945,,4.6405821753216605,3.248049016756187,2.0033726091171644,14.670536969017126,4.239630740904548,1.3723403705119843,1.03146602276481,5.524322488023486
3.117496603876844,1.0,1.1854348628799174,,,3.842532345409632,1.0000000000000002,6.49434381114816,7.380397207518025,1.5483402123003267,1.0,3.2886104846934514
2.217733220713482,1.250000000000001,1.2472464838398898,,,2.0147009058179908,1.0000000000000002,13.512337820484236,1.87098161065451,37.09170679315273,3.0361191475085723,2.645098274081416
3.3508488675944395,1.5000000000000024,1.3090581047998624,,,2.582453880178274,1.0000000000000002,22.414513784749023,1.0,21.651776536046413,3.8940371490763535,5.192598369602529
1.4999999999999971,7.050574341354751,1.3708697257598348,,,3.9039491661062784,1.0,30.970405228963383,1.0,2.5152517801180028,3.062520894516149,6.325003427410631
1.0,4.7279637401977945,1.5178475691485465,,,4.160252447354377,1.0,27.126235343406137,1.0,1.92930804471006,2.2065283566296867,7.116914365227576
3.1713745261173267,2.4053531390408383,1.3883856768614098,,,3.2721199264521976,1.0,29.93763464177344,2.234855209658805,1.0,1.4117254581172065,4.380725974949711
2.0066921185682847,2.340685057680779,1.2589237845742731,,,3.0799604246247974,1.0089366614792186,23.551719700345178,7.740202577788975,1.0,2.427779514723595,5.19479735156597
1.656312922394601,2.27601697632072,1.129461892287137,,,3.780317360711285,1.0178733229584371,18.38957328237667,5.485353571075232,1.0,7.31522614738765,6.173248372414582
2.157322232071796,2.211348894960661,1.0,,,4.045330558649268,1.0268099844376557,21.90740770554549,1.8768874274977017,1.0,2.0785398044194894,5.804228722334615
3.268261089626295,2.146680813600601,1.0,,,8.03327013443668,1.0357466459168745,23.2768396536146,1.4349741226483312,2.319522408445289,1.5000000000000038,10.146621997715016
1.1981599916810863,2.082012732240542,9.064986828288092,,,13.165489022075494,1.044683307396093,18.05106469245079,1.555315113146254,6.923051160294191,2.111001134877574,8.190216716511486
1.83879220270936,2.017344650880483,1.4926769697116096,,,11.154595275036796,1.0536199688753116,21.55850929832655,1.4966839589133754,33.36899685251463,4.902447549274352,8.037499407101608
1.5308842714336175,1.952676569520424,1.4963384848558037,,,13.4946627415031,1.0625566303545302,19.65174278004781,1.3157668918334378,22.562758160655,2.929066396865802,8.595296912938725
1.0,1.8880084881603645,1.4999999999999976,,,8.343111710648968,1.0714932918337488,16.984979213573087,6.20622111704609,4.047034572764571,2.868829107520828,4.409077804832169
1.0,1.8233404068003047,1.3333333333333317,,,20.35875825523346,1.080429953312967,20.81325652605092,6.398974557968741,22.818284192866784,1.0,3.722303155670872
1.5001688906809738,1.758672325440246,1.166666666666666,,,14.179965597394864,1.089366614792186,23.14494200972665,6.59378268951988,9.655789192561626,1.0,3.8616734267522137
1.5000844453404754,1.6940042440801868,1.0,,,14.794920307632832,1.0983032762714044,22.64021580085065,2.621882670806951,6.440991823545715,1.3297798510894865,1.873034489955009
1.499999999999977,1.6293361627201275,1.0,,,14.733221510242828,1.1072399377506232,22.94913391239715,2.020231787416472,3.226194454529804,2.658962907678539,2.652390822651213
1.4890821329727135,1.5646680813600684,25.6939061969898,,,7.285310565597418,1.1161765992298418,19.1299362097632,4.300421405437499,1.0,1.4999999999999991,2.793583034336088
2.834973321803448,1.500000000000009,17.6292707979932,,,6.191593660179876,1.1251132607090604,19.69557401829708,1.5000000000000004,2.195316563943386,1.89163609011774,2.4368192934170625
1.5285456480037245,1.5060185683217564,9.5646353989966,,,5.677580689580059,1.134049922188279,21.15781016806655,1.5000000000000069,1.0,2.043794775477977,2.0101234624064803
9.241232997082465,1.5120371366435037,1.5000000000000002,,,12.467299508195426,1.1429865836674975,19.7379748354963,1.4999999999999978,1.764196471896308,2.195953460838215,2.3098120810876166
5.083604312566372,1.5180557049652508,1.0,,,8.595976643022054,1.151923245146716,18.09512652754839,1.4999999999999984,1.912977102012289,3.6030493681131337,2.501395587533556
