Counts_FM4,Counts_FM4.1,Counts_FM4.2,Counts_FM4.3,Counts_FM4.4,Counts_FM4.5,Counts_FM4.6,Counts_FM4.7,Counts_FM4.8,Counts_FM4.9,Counts_FM4.10,Counts_FM4
4.764503625765884,1.0,1.2,3.494361922298696,1.0,1.0,1.0,19.71240514876044,1.2581559458313138,1.2916666666666667,1.96179057389466,4.6062725251006
13.45616133881783,1.0,1.15,7.076520912617973,1.286125439173366,1.0,1.0,26.35366781278036,3.3805823500291186,1.25,3.93821513043698,3.820314166177877
19.13673401507166,1.0,1.1,7.785715991979181,9.302393893978138,1.5,2.6443101430020235,17.668524894432483,1.2232382563126971,1.2083333333333337,1.0,3.960179071883056
10.733493986774429,1.0,1.05,2.2407794459769024,2.348299186354279,37.94265837123044,1.0,145.6723209029413,1.4999999999999998,1.1666666666666667,2.8402234742012853,3.1360489726599794
4.991250334753547,1.0,1.0,3.159522365852228,2.1823415430258737,11.695235878697584,1.4999999999999996,12.30377866041298,1.1860539551897578,1.125,6.8154747226575285,3.547580105460725
2.756670479683509,1.0,1.4999999999999998,11.023550141511793,1.0,2.460666007043564,1.333333333333333,46.81812460354308,1.5053151956763706,1.0833333333333337,4.162950107493207,3.572694909868755
2.8689567797245337,1.0,1.4444444444444442,5.258393515983702,1.7634598363525014,13.934841040193929,1.1666666666666663,67.56371932729449,2.427033449256616,1.0416666666666667,3.994718120371353,2.8627175864981624
5.305652166038865,1.0,1.3888888888888886,6.544299849029236,1.092432049808575,5.654448967922832,1.0,20.812895538739102,3.6098410413295294,1.0,2.6893159264529,2.964333964758884
2.0311066372033664,1.0,1.3333333333333333,3.2969594701547003,1.5000000000000004,12.01519661149827,5.650114223091015,4.168074471304911,4.535590563445815,1.0,3.306984649829958,3.4237400875190582
3.400752000953926,1.0,1.2777777777777777,2.747024417827245,2.3530696748434043,13.330776197064932,10.30022844618203,2.500198350504345,1.953774807182631,1.0,4.659230773393492,3.389289867544584
3.323172068118577,1.0,1.222222222222222,4.782775636185704,2.6381558064348765,2.363580127348795,8.75019037181836,3.335299755722055,2.328773786887041,1.0,9.639585437832643,3.3359606057248143
4.371965294211486,1.0,1.1666666666666663,8.284036849870617,3.288211595596938,8.349195534878248,7.200152297454688,38.39572322413549,3.576539743982652,1.0,9.001026072038425,3.1244201218777667
4.538230919820523,1.0,1.1111111111111112,13.470423365068822,9.720836926663823,3.407723907964421,5.650114223091015,19.043862914072715,1.500000000000001,1.0,2.1053094096142733,2.9841620362261616
4.242329010530905,1.0,1.0555555555555556,3.434940678279556,11.452728160909832,19.852320550706946,4.100076148727344,211.97227562197745,5.33916534247742,1.0,12.607244308959135,2.399189973494612
5.219485017056591,1.0,1.0,3.4035498454959234,18.284177217902887,18.072652858348267,2.5500380743636724,23.338921565170523,1.578796101882728,1.0,3.494286165690612,2.7417358621845564
2.5137745059330343,1.0,1.0318186074323767,2.57139675166684,14.107998613469784,4.9473513428524285,1.0,102.55634033567136,5.380671710939924,1.0,31.93178411581849,3.2128927327160546
2.2939929375685395,1.0,1.0636372148647537,3.825010539114601,17.732596842275104,3.4206480059840243,1.0,26.051611272710048,3.290816959302841,1.0,7.800006821971448,2.453896871488169
2.740369294615084,1.0,1.0954558222971302,3.46417147998457,34.78678914135444,2.4017057271045448,1.0,82.88753873722719,1.6919096418732782,1.0,4.124278927286548,2.584828965451318
3.253868819037716,1.0,1.1272744297295072,3.456386119444285,16.913483956135185,3.137372041760426,1.0,4.312543282355272,2.196329512825377,1.0,2.8681049389506605,1.949172251497025
2.9857903286866363,1.0,1.159093037161884,5.290621908363628,9.930000166115152,1.8897627424626664,1.0,4.319352994707831,21.868273999691176,1.0,5.452064542279932,1.6846375210711866
2.9823477701049823,1.0,1.190911644594261,5.055437658490828,14.882465771900316,23.289920673172663,1.0,1.8971622607451888,9.659766534613237,1.0,14.648535422813014,2.0301770829754737
2.591426496554124,1.0,1.2227302520266374,8.375252963786362,16.21479782426642,2.323243165912775,1.0,2.5671538749312783,22.54954548794003,1.0,2.388368955059006,2.2121363457498804
2.086127344907045,1.0,1.2545488594590142,2.7645862373702217,18.162666586047617,2.598911766208553,1.0,2.2071424155345527,9.15034305798532,1.85202416939899,2.417353605698623,2.05938598117494
1.698879718444865,1.0,1.2863674668913911,1.6459430537566435,19.811219806415465,9.644111560757096,1.0,16.048589337057162,1.3710535313073315,1.426012084699495,3.367066067721256,3.1848160095700098
37.40444034883989,1.0,1.318186074323768,2.572676340195065,23.80127987462341,2.374485633969385,1.0,36.91614173989687,1.287426377768592,1.0,2.746248519940807,2.960142831530432
32.871167045220645,1.0,1.3500046817561446,6.257225149156106,15.283743988728226,2.6743106634504046,1.0,1.63970060131685,7.398980682868434,1.115514804255716,1.6399796364041055,2.7759978023022107
20.70252187396887,1.0,1.3818232891885214,6.505033624863868,17.127128571575334,4.710959880938631,1.0,2.11660392787974,2.039100439230102,1.2310296085114325,2.813889854428038,2.833643580583836
7.430387839514957,1.0,1.413641896620898,7.438258295701615,12.865776973478226,3.665440829735319,1.0,2.792445234594963,2.3410718454339703,1.3465444127671486,14.093356075338017,2.97514547193984
29.66499219574941,1.0,1.4454605040532749,6.824913167835858,10.345690203138552,5.427854989314913,1.0,3.468286541310185,4.078262036442409,1.462059217022865,2.0692394865963903,3.2759841112495307
23.87900291069724,1.0,1.4772791114856516,10.738518816940877,10.442599442631405,8.554550185034229,1.0,6.077299269427688,2.4039107885266047,1.5775740212785812,4.836644691281644,2.195265259990956
13.420814020323396,1.0,1.5090977189180284,7.912401942219162,20.28638258741269,5.5458334792461805,1.0,2.900730753231945,1.9503290025620563,1.6930888255342973,1.8609244915484489,1.7194102824330344
4.942750482000225,1.0,1.540916326350405,6.788298415803656,11.91259963459665,14.569693906183696,1.0752572585000024,3.092934117629129,1.0,1.8086036297900137,4.687276309968596,1.7919131617875663
7.058008446244876,1.0,1.572734933782782,8.216798685499805,7.062831243775348,26.89420342704736,1.1505145170000048,7.404050784498508,1.5000000000000002,1.92411843404573,1.6402240665576642,1.7391891326035112
9.39556419775841,1.0,1.5915389682834915,7.312205360685296,6.607627841134565,6.715715797980169,1.2257717755000073,7.43729446626981,1.975776448700821,2.0396332383014464,1.559608456345257,2.2175955125390856
4.523861645201669,1.0,1.6103430027842014,7.418533868342433,15.722975039136609,3.746092414547954,1.30102903400001,1.8828431151749927,1.0,2.1551480425571623,8.10219670632117,2.8742137102268464
2.9759533651531664,1.0,1.6291470372849113,7.121974312922424,17.50981443486629,15.627908995952344,1.3762862925000123,1.4999999999999996,1.0,2.2706628468128787,7.057866971805564,3.490654704783099
2.1779130079008016,1.0,1.647951071785621,8.228602324083822,16.29148315033862,5.937574109184363,1.4515435510000148,1.5000000000000009,1.5509618450419809,2.1946083538471224,2.923353275234196,3.1474947732466907
2.346021903779392,1.0,1.6667551062863306,4.874143294502265,17.43174024862639,3.3017913697164705,1.1566422751691314,1.0,55.56901161908478,1.5973041769235612,3.530762392964854,3.317957240824678
2.426192356973538,1.0,1.6855591407870405,4.757251926920821,16.632532228388303,2.9415252939695344,1.4999999999999856,3.765729782326306,1.0,1.0,2.0503593294763816,2.6607101391160315
3.357581109524625,1.0,1.70436317528775,2.4489002455432405,16.928735455158037,3.6309656190447743,24.19824228489,5.889709652064609,2.890382020352825,1.0,1.7438660723254922,2.788356314976409
2.1510394928396885,1.0,1.7231672097884598,5.877445849032731,9.782438248406596,2.007213553700028,2.5629755444384923,5.307912052559382,1.9451910101764125,1.0,1.211173826390362,2.501336070452448
1.703045420005252,1.0,1.7419712442891695,8.853333849480597,7.512269038710594,11.871070224146386,1.781487772219246,3.8416719999999978,1.0,1.0,6.602245280937832,2.4964972605884306
1.5351417757371382,1.0,1.0,7.729769865133274,7.192503841592657,24.372086391805567,1.0,5.002515371519679,2.147058823529413,1.0,14.613800177280591,2.043533637019796
2.5058958905245485,1.0,9.189437107047448,7.438611492466178,11.33419338699374,6.784827590610936,1.500000000000001,25.10590030458532,1.77918054506348,1.0,4.775154703203775,2.1703183041807
3.771075484996767,1.0,17.378874214094896,22.57926308323597,8.771486898893563,14.216446306586418,1.3750000000000009,25.23226389207801,1.549128922732068,1.0,47.65027588801301,2.474202744974213
13.041413590889189,1.0,7.93663331485806,16.457784822776752,10.771521980117836,15.788049631474165,1.2500000000000004,34.49319402155059,1.5215808695479114,1.0,8.107158401969377,2.7747154239279705
8.097829833231764,1.0,1.0,4.702599659891376,9.242033147300384,7.604158503313648,1.1250000000000002,16.861069445850017,1.4956048031220317,1.9161858530416933,4.895569101123772,3.270684237212868
12.62681946118865,1.0,1.5,3.3008589473092096,8.267243384948735,3.786752171901172,1.0,1.9014886647832672,2.29446757882213,2.8323717060833875,2.7177410835879794,3.494501878126362
11.117093535947664,1.0,1.0,3.4318897794816388,587.7099790261678,1.2654955570088426,1.0,2.4462232912783386,1.7317888558913703,3.748557559125081,6.5938995891529375,3.92070376363801
5.79572555106113,1.0,1.0,4.868477556477722,15.929392633251584,3.143641148831441,1.0,10.021986843600724,7.905616673581974,4.664743412166775,4.662718145993618,4.40358312469961
4.649790316044494,1.0,1.0,3.5011703860890337,13.428673456429491,64.98770237498711,2.38277931859368,3.4131771449271544,6.857346375257722,3.664608160640588,9.883317044889123,4.139022465055273
3.5786000306542705,1.0,1.0,4.399756798347784,17.26992074474956,7.06155249374663,2.9283627149735136,5.558745964907311,37.7424505700363,1.5000000000000009,1.9026482120127235,4.106940750288777
3.0576166766095363,1.0,1.4999999999999998,3.144027394088101,17.043280940727495,2.605653893860896,1.4999999999999998,1.2937815763113731,11.188769858831838,1.5000000000000004,16.86474379588402,6.015003205874866
3.1988247345599223,1.0,1.4166666666666663,6.024840797911318,20.673812808976106,3.772390318310948,1.5,15.140527121877303,3.893841976268807,1.4999999999999998,1.538100252323391,5.100944066061686
3.62881252691896,1.0,1.3333333333333333,1.929594755274274,18.307991585825725,1.4999999999999971,1.5000000000000004,9.861666652103631,34.17612820610903,1.25,2.015751225926338,5.300088655159792
2.371995623288832,1.0,1.25,3.2471783863843857,27.33173980384385,10.336950974234536,1.7325385094301675,16.213240558019944,6.666808575393247,1.0,6.865815276751606,4.853322352895793
2.38260629042967,1.0,1.1666666666666663,3.2259543455807367,22.84933610284794,3.8289215568083232,1.9650770188603348,23.409125060753208,10.525360195047927,1.0,2.3149254437869824,5.720413225128158
1.83136482758586,1.0,1.0833333333333333,2.939183805132681,19.74631711163551,1.0,2.197615528290502,15.707421617134298,72.51635546636008,1.5000000000000002,5.49219281035383,3.481416377288596
2.20482524808118,1.0,1.0,4.132388530402864,26.637383656997446,2.396413229889382,1.8982116462178764,46.76572046307867,19.861076997141044,1.25,41.61085257814844,3.4705471240705967
1.500134253694572,1.0,1.0499999999999998,3.6385815761563487,25.74776572817067,5.435722420041524,1.598807764145251,18.7058810654733,43.38664087869806,1.0,8.179390327413158,3.599517773561764
1.7414157984384806,1.0,1.1,4.307151006008082,27.827264661428504,1.3898701972647411,1.2994038820726257,12.682876072937855,64.0954681191159,1.2499999999999998,1.7602076705435552,3.0199925587195047
2.503761702510885,1.0,1.1499999999999997,10.513092947064582,15.285831944862158,16.912576183629113,1.0,3.03886694321069,106.54301028662128,1.4999999999999996,3.896040838873332,2.995044220217137
1.3971815273536154,1.0,1.1999999999999995,2.5717127386961884,15.094682589241351,3.525747519423875,1.0,3.7309830901069954,26.52532197367024,1.0,1.0,4.139493417555238
1.5129648431060498,1.0,1.2499999999999996,3.722871666849585,19.535248095837265,6.923291633459327,1.0,3.816665743524068,113.81830146426164,1.073868381290023,1.0,5.12951327179911
1.0779329358242142,1.0,1.2999999999999994,3.800748032071812,15.295968556089935,32.72858585410807,1.0,3.469707665594425,7.602229394175168,1.147736762580046,1.0,5.684320994689876
1.1390140346700983,1.0,1.3499999999999992,4.3717977325117925,13.053334052907614,1.7616278750994092,1.0,4.94039077448466,16.601302652548927,1.221605143870069,2.2012621627134097,5.838141442336743
1.0828846441070448,1.0,1.399999999999999,7.124210367906661,13.857021863119058,4.458887304227188,1.0,4.473655013175009,4.216763758097732,1.295473525160092,1.8008414418089398,4.838970775586081
1.0609785627190962,1.0,1.449999999999999,10.689192118717362,12.878687137201554,2.844326587593126,1.1666666666666667,4.844462277012635,19.79862887387281,1.3693419064501149,1.40042072090447,4.518310558837408
1.0473514415307463,1.0,1.499999999999999,4.026489635394566,16.376529374024926,2.255962724597284,1.3333333333333333,7.823418815875152,10.882531471842688,1.3775080372969828,1.0,3.370109193617203
3.900023134360781,1.0,1.4166666666666656,1.9612324779858168,13.514295993669757,2.6185833995249115,1.5,3.761498326134919,6.275390653113277,1.3856741681438505,1.2231625913645312,4.294838407252425
1.795656508098705,1.0,1.3333333333333326,12.334900016577173,17.812051570977243,3.8787610240315713,1.6666666666666663,5.857360219602126,2.778169283658782,1.3938402989907184,1.4463251827290624,4.238809522547186
4.757360040111177,1.0,1.2499999999999996,,10.223804613862407,21.67057179168401,1.8333333333333333,5.545185184876094,12.568569246138162,1.402006429837586,1.6694877740935936,3.620341308432537
17.105887328529363,1.0,1.1666666666666663,,11.485944601691228,6.326499337263331,2.0,2.6924701725967943,3.724444125165394,1.410172560684454,1.8926503654581248,4.120595593301463
1.2802619989566464,1.0,1.083333333333333,,16.351831042275563,11.56937214905618,2.195000000000002,3.207223625113289,3.170827584480008,1.4183386915313216,5.176613567972668,4.524630918992672
2.0215468351635058,1.0,1.0,,10.260937010630126,2.063002242519568,2.390000000000004,6.094540408901135,9.091501677078504,1.4265048223781895,8.46057677048721,4.098459871493065
1.879184594954296,1.0,1.0,,12.475671758998327,1.78301932622931,2.093333333333336,5.086096487155244,2.633970886022189,1.4346709532250572,1.4999999999999998,2.6557116765047035
2.6525194404521177,1.0,1.0,,16.23437824312648,8.290441567778107,1.7966666666666673,2.9993987323195466,1.890646958791424,1.4428370840719251,1.25,2.344350110357184
1.6755321406495398,1.0,1.0,,10.68593799533375,3.3162682649686768,1.4999999999999991,3.1804126207282546,4.077160957257633,1.451003214918793,1.0,3.6919584503145457
2.7847172144342496,1.0,1.0,,11.36325222388292,2.6258182185934262,2.104102363445308,4.827704334683347,4.312094779086205,1.4591693457656607,1.4214385407826895,2.718357570991312
12.096739886795511,1.0,1.0833333333333333,,13.622663732936106,3.187670395414232,2.927474218375653,16.205049292468743,3.801378077995453,1.4673354766125286,1.5000000000000002,4.547864070193344
2.473057787772412,1.0,1.1666666666666667,,13.795058442927392,1.88634399342244,11.99210864963914,21.91029126722036,1.440561125482222,1.4755016074593963,1.4999999999999998,4.929496003532416
7.77065015042669,1.0,1.25,,10.8169737806426,2.2846640953397825,11.552424303653575,15.252029890537395,7.385455596020243,1.4836677383062642,2.0040094310295955,9.009210758680256
9.07646669606668,1.0,1.3333333333333333,,11.409449966456824,2.2212962193317694,11.11273995766801,2.159014232271324,21.97034587783641,1.491833869153132,2.941969104416968,7.174070096211116
10.839000472067491,1.0,1.4166666666666663,,7.068408812365695,2.924523571594725,10.673055611682445,1.9143615993384595,1.8268408669899965,1.4999999999999998,5.198545983780746,4.451468227778031
10.224437196963828,1.0,1.5,,13.567026586993592,4.583102581218962,10.233371265696878,1.343592108133472,28.77435500352772,1.0,4.07147106405732,3.648591835164191
14.427098904116123,1.0,1.7492284050326774,,13.128297058317086,7.289670094363308,9.793686919711313,1.4553422964926006,30.60636330785036,1.0555555555555556,3.052150148379545,5.091309925164374
14.151594273964472,1.0,2.670563962270196,,11.903839925768583,2.995211571808506,9.354002573725747,1.739661181680049,5.1167710534598,1.1111111111111112,3.148046366782008,4.519927395882508
10.483466458305736,1.0,5.457537580647375,,9.08845149675436,9.58037089248692,8.914318227740182,2.369305589675565,9.705190993902251,1.1666666666666667,4.434388155029758,2.984381336896054
6.194026048221675,1.0,8.307660805331688,,9.175878513869185,1.7073370932501988,8.474633881754617,1.545935331745248,20.894692348693983,1.2222222222222223,3.295918374494717,3.837165114243666
28.524178090730256,1.0,4.966332799108059,,10.112833385703174,4.160609182742671,8.03494953576905,3.782541315614258,1.57314785626404,1.277777777777778,2.896902567941888,4.522272232580751
106.76319979856665,1.0,1.4665190560135757,,8.79494570520495,29.99041018318327,7.595265189783484,3.044895118673579,26.38288451932735,1.3333333333333337,1.944406743664063,3.12376430454418
69.2083968318535,1.0,4.763104783642809,,8.021036010036482,21.64859024283049,7.155580843797919,2.2456104724823343,20.364570123486057,1.388888888888889,2.4797177147095755,3.243819938605593
44.52222467981143,1.0,3.6754031890952055,,7.14691135364576,10.793848680320089,6.715896497812354,5.7854658875070655,5.647047066600751,1.4444444444444446,1.0,2.7610243417881617
57.85933446091951,1.0,2.5877015945476027,,7.785610542376248,14.21072591932,6.276212151826788,9.413876957085613,3.3399036174367622,1.5000000000000002,1.6264097200482803,3.5082059510890606
16.886600348187613,1.0,1.5000000000000002,,8.876608503841458,12.533487913420254,5.836527805841222,10.215438694993995,3.313911250053745,1.7910022248366315,3.1525351098358088,3.0427516800427474
79.56845938427224,1.0,1.0,,6.815486913248742,14.340526411103893,5.396843459855656,3.4842873988740592,9.301625600323293,2.082004449673263,2.5688006659226152,3.715847645308111
21.81561669014249,1.0,1.5901992538758032,,4.373253432811401,3.9838172473155113,4.957159113870091,5.487784674068148,35.65654380029698,3.6421356237690055,1.75761242354975,4.923433304390444
35.040859360031604,1.0,2.1803985077516064,,3.5425597446367134,1.4496519282059686,4.517474767884526,3.920293302104112,5.522086842706489,5.202266797864748,2.666356383966026,4.750455675895558
14.057326084317763,1.0,1.6406968879604735,,3.6422096358444858,3.18831183324076,4.07779042189896,6.514646096352956,1.0372742328527729,6.762397971960491,2.083178191983013,3.8970955729254353
18.548346461543176,1.0,2.6557257901940607,,3.0237037012530648,3.212486755713806,3.6381060759133934,7.824129168539303,7.433217566526432,1.7234580972679556,1.5,6.089121116013925
11.53871206574782,1.0,2.103817193462707,,3.156370619874885,3.127648080413098,3.198421729927828,8.077978895878612,5.559949257233874,1.5000000000000002,1.5,6.41460283027363
87.41630988662429,1.0,1.5519085967313535,,4.236805920262979,5.845844454694143,2.758737383942263,14.335683522247464,2.8113639809031943,1.0,1.0,6.520792060572696
21.975208281758825,1.0,1.0,,4.136865328571434,2.0178511764621545,2.3190530379566976,10.300952107451453,1.4016677828319823,1.0,1.3895133835527986,6.107902881050847
33.79212825965302,1.0,1.0773320963313953,,3.331174125960291,1.9321518340683352,1.8793686919711323,8.947484579060816,2.03871996516653,1.0,1.0,5.44170410555687
9.295005875892564,1.0,1.1546641926627903,,42.73719278747591,3.848654474058998,1.439684345985567,8.324745620897527,19.306984657245145,1.966810876595388,1.0728664684952722,5.216773400483891
10.202314305422933,1.0,1.2319962889941856,,,3.808067160191854,1.0,6.418607981910204,7.391820134950462,3.512662139314745,1.0,3.0449202330201888
2.290937497957129,1.25,1.3093283853255808,,,2.545517393960863,1.0,14.267286631134388,2.002621221808393,46.30857362098176,2.666739986818104,2.859633702774859
4.818019734244265,1.4999999999999998,1.386660481656976,,,2.781791348060387,1.0,22.332934693971097,1.0,16.875683350190915,3.8286045056892415,3.5021665765628587
1.4999999999999998,5.971778681789903,1.4639925779883711,,,4.448916322349032,1.0,23.47959834603989,1.0,2.9051670347593657,3.0801597586180445,2.6462604568708854
1.0,3.790667734246752,1.5761708134528742,,,6.87976276759887,1.0,22.38474864885995,1.0,1.37320937481532,1.994913867285468,2.949804061311443
2.023853978904438,1.6095567867036005,1.4321281100896557,,,6.520188681087472,1.0,19.467403022050323,2.216292979649764,1.0,1.56561690618162,3.326104181844456
1.7806970154251656,1.6017313019390576,1.2880854067264371,,,5.407870189067676,1.0180176186866756,17.22072620208479,7.162232843949127,1.0,2.264988563404733,3.564874653888742
1.437580921308849,1.5939058171745146,1.1440427033632186,,,4.291417300449055,1.0360352373733512,18.25514216134225,4.626187118432531,1.0,9.082803827206751,3.0587230032279003
1.7136009207828342,1.5860803324099717,1.0,,,3.2678138674792843,1.0540528560600266,21.238776806553187,1.8840749540062816,1.0,1.949780669463516,3.56547949370707
4.320405397877694,1.5782548476454288,1.0,,,3.024857208852426,1.0720704747467025,22.537257181334667,1.3472471901294156,1.0,1.5000000000000002,2.940127811822487
1.2208115967798705,1.570429362880886,9.1,,,4.577671795244676,1.090088093433378,15.120511093997328,1.832492341367087,2.5101200938784616,2.7118325410074027,3.864401287665206
1.751530341380588,1.562603878116343,1.4822180287414717,,,4.047394206426057,1.1081057121200537,16.75619305830543,1.4058102916280613,7.422257237644535,3.66293089855806,4.532831793530816
1.7267773356363116,1.5547783933518002,1.4911090143707355,,,8.761249809589351,1.126123330806729,15.5197764419856,1.3085762500830702,14.601177821283365,2.16857739370464,3.824195065453506
1.0,1.546952908587257,1.4999999999999998,,,5.119816765398532,1.1441409494934045,9.956041446849587,5.365307339437845,2.415152303056318,2.94777654949465,3.044429928149336
1.0,1.5391274238227144,1.3333333333333333,,,13.1010350472723,1.16215856818008,9.046179079409905,5.466527507867379,4.646322469614014,1.0,2.6655090831054897
1.7039007115561786,1.5313019390581717,1.1666666666666663,,,11.105785468652808,1.1801761868667555,10.80628266989749,5.98964812195424,13.831887826719589,1.0,2.766382459819757
1.6019503557780927,1.5234764542936283,1.0,,,2.885375303942164,1.1981938055534314,10.383855565694711,2.260104526705549,7.7803814239012,1.6067098526640269,2.153358428475145
1.500000000000007,1.5156509695290856,1.0,,,3.438830671816373,1.216211424240107,8.667439851542111,1.981496664785859,1.7288750210828108,2.159900787934049,2.191820899107132
2.2088034610738614,1.5078254847645427,25.720732865084024,,,4.423898319117515,1.2342290429267826,7.170755602450413,2.40617561116462,1.0,1.4999999999999998,2.380205256138838
8.585154652190377,1.4999999999999998,17.64715524338935,,,4.787811684883966,1.2522466616134582,9.91513418655212,1.499999999999999,1.457659048222909,1.6192821104797543,2.1369493535111044
3.862186800589048,1.5343891262818985,9.573577621694676,,,4.675291755708338,1.2702642803001336,8.901993361586067,1.5000000000000009,1.0,2.490850681245924,2.1975954209582964
6.471394463323251,1.5687782525637963,1.5000000000000002,,,16.187148391743076,1.2882818989868092,7.678581109753795,1.5000000000000009,2.8440450777236634,3.362419252012093,2.0545771415101552
20.752389730103896,1.603167378845695,1.0,,,8.381740177995734,1.3062995176734848,6.675668688311678,1.5000000000000009,2.2125864670109907,4.079910385385903,3.85022640497294
11.47310435806398,1.6375565051275935,1.2843539094650207,,,4.160199778014284,1.3243171363601602,6.48666497530582,1.5000000000000004,1.5811278562983175,4.797401518759711,4.778691240686536
30.743079267846365,1.671945631409492,1.5687078189300414,,,4.3055202497990965,1.342334755046836,7.980463456869284,1.5,4.239970518082042,1.5000000000000002,5.570077396483208
