Energy_Impulse_factor,Energy_Impulse_factor.1,Energy_Impulse_factor.2,Energy_Impulse_factor.3,Energy_Impulse_factor.4,Energy_Impulse_factor.5,Energy_Impulse_factor.6,Energy_Impulse_factor.7,Energy_Impulse_factor.8,Energy_Impulse_factor.9,Energy_Impulse_factor.10,Energy_Impulse_factor
7.558237461339341,1.9114566949513607,1.8543418843624035,9.740778037366756,1.345769487008661,109.58179958707686,1.7546366758236829,25.38010898468025,7.4482798484501025,1.581096774922444,43.9266010008453,4.5761041136852025
3.670276379047822,1.9147044242783824,2.6095102150057987,4.621729847457191,3.571879422493008,5.563168570965187,1.9883418588447224,45.764671732913314,2.459290653580192,1.5771263878375583,2.8354086077415066,4.127994391003199
19.06495679584024,1.9179521536054027,1.10228166797797,2.426319396847156,1.5651485148514852,34.23267470626611,6.950596950577732,27.65122395306494,2.9619721001337664,1.5731560007526728,5.345086983249531,4.92652177658735
26.413970784823665,1.9211998829324235,1.6662777129521589,27.65582424014928,1.556071399983991,6.45262253449388,6.197100272146483,24.5618565997049,30.274059026646835,1.569185613667787,3.233852887036991,10.211987884523616
30.862866773465463,1.924447612259444,3.053730189408581,17.844105481450313,1.403691093750468,4.084981398081066,5.443603593715233,3.835520580422595,3.60540418736345,1.5652152265829014,12.336906806046398,10.277280458338105
85.37474244316101,1.855109757262157,2.9633334880429247,8.032386722751346,1.2513107875169454,4.179371196787797,4.690106915283984,59.12794326912552,3.3823747956605734,1.5612448394980158,75.66875070853108,6.587913790727416
6.842866751100083,1.7857719022648713,2.872936786677268,4.199743827423561,1.0989304812834224,4.273760995494529,3.9366102368527343,5.061981597826326,3.816820836595039,1.55727445241313,2.013612435240044,6.587366170855188
26.48705807078682,1.716434047267585,2.782540085311612,9.926069129865509,1.0941192187248288,3.5310756908799084,3.1831135584214847,3.087282861999355,4.251266877529504,1.5533040653282444,10.552276819857756,4.809453511527615
58.40483522178042,1.6470961922702985,2.692143383945955,6.399479621770508,1.089307956166235,3.837872044795722,3.0598897318651623,4.1799419507912505,2.989819150307144,1.5493336782433589,118.10702100745156,5.5520917495516695
23.7262515477478,1.5777583372730122,2.601746682580299,2.872890113675508,1.0844966936076414,4.144668398711537,2.9366659053088395,3.5165958562973123,5.850255560160243,1.5453632911584732,7.52835301052996,24.60442632507156
10.517761259009626,1.5084204822757257,2.511349981214642,2.955445343855998,1.300651794730561,1.345900094250707,38.98140975987607,7.153941642968402,1.4225941422594142,1.5413929040735874,9.422822595881351,13.341829523918287
8.056422486255853,1.4390826272784394,2.4209532798489857,4.9714085610194445,1.444140157682095,2.2797927461139897,20.9359423011577,14.166103595114778,6.317676270514083,2.143994756311931,1.8927918038785216,4.546439182022401
4.332516948851738,1.369744772281153,2.3033166527462043,8.808934315939393,1.5876285206336287,1.4507788378363018,2.8904748424393225,6.424171304391442,4.002068691906597,2.746596608550275,8.58559254865087,4.139385736536091
3.6947084584345298,1.3004069172838666,2.1856800256434226,1.7231920199501247,1.7311168835851625,3.110619770473731,8.55183538507426,8.62067562067562,2.4909322615429863,2.6193848670299524,17.205658961547613,5.347019423560078
4.612339799029743,1.23106906228658,2.068043398540641,5.843865119822799,1.8746052465366965,1.5556307067974298,14.213195927709195,2.018975803585066,6.902351559772778,2.49217312550963,19.896888222095004,4.012044595122422
35.511806832280335,1.1617312072892938,1.95040677143786,8.856826265177872,2.870182343458873,1.493357764544205,12.985705295333991,17.75918719767869,3.3760765080319928,2.364961383989308,9.663884127265602,4.649744542494373
3.338512137421383,1.618153364632238,1.832770144335078,12.587078593114445,1.4516834280717097,1.6281430953972071,2.458975298405292,284.80607138946255,5.587662441329544,2.2377496424689856,7.159919630112985,6.3069585117740266
21.57608566650592,1.6277364658640765,1.7151335172322968,10.158980042319838,1.3982232522209348,1.7629284262502092,1.4259259259259258,10.141147323609465,2.870829652782497,2.110537900948663,2.679693552552294,6.225656060492928
11.168129672756796,1.6373195670959146,1.5974968901295152,9.497342363003536,3.3604722825910667,1.8977137571032112,1.8591753074511688,6.630065096915837,6.967924824314163,1.983326159428341,6.361837897335971,43.43078603354254
43.98231013210188,1.646902668327753,1.4798602630267337,16.55097212621577,45.13325158258985,2.9120493757890307,3.7920943077366966,6.331468130206162,2.7067904934935583,1.8561144179080185,1.3423180592991917,4.633691290027424
18.367598085729867,1.6564857695595911,1.3622236359239523,5.275681768370957,3.63212552403152,62.71076654112136,1.536480686695279,8.338354040034938,2.1694667640613585,1.728902676387696,12.989074744909004,5.619489028629677
11.37148608497506,1.6660688707914295,1.2445870088211708,13.38870189840744,2.859631732300021,11.212587775308345,2.676554081455304,54.37437535041318,1.6037376048817698,1.6016909348673736,5.221757238625611,6.329141736273811
14.380264350752707,1.675651972023268,1.5580674726138002,75.51382001370214,1.305699481865285,7.123394428383555,2.20147697141112,3.3401959337150493,4.903990581739943,1.4744791933470514,17.10404097317019,4.422237720534802
13.916324031478648,1.6852350732551062,1.53733827126257,30.43468965637156,3.9847703731731534,4.948347892138246,1.7263998613669358,153.20281718967323,2.829064919594997,1.347267451826729,18.68390297258848,4.189853783550805
40.28044544758389,1.6948181744869446,1.51660906991134,53.41250991990739,2.615656356871736,1.5658379822546518,1.2513227513227514,18.567300397962587,5.131846496465804,1.2200557103064067,12.89835941919668,4.937703612611622
27.98841262515965,1.704401275718783,1.49587986856011,26.562033504286585,2.33862959285005,16.296632329990217,9.434582873739608,3.983964385283288,7.316961631682444,1.2514498026029717,4.029629629629629,4.076311960584781
26.37932105255485,1.7139843769506211,1.47515066720888,14.385780980378067,1.8896123676795369,20.40032903756512,17.61784299615646,14.31716408307526,5.187233404068334,1.2828438948995364,30.56143511636004,4.270470582433599
55.219378780610185,1.7235674781824597,1.45442146585765,99.2541948498302,1.6234837951945342,17.359369401648156,14.99732910283141,84.4056310168482,6.879597329783409,1.351175442643726,18.64525997881993,4.504456382603371
52.52152774120935,1.7331505794142978,1.4336922645064198,42.66869055306847,2.128250079738961,48.55973733118808,12.376815209506358,18.193777462529305,13.42587673053238,1.4195069903879154,19.086373630780127,21.65598494472935
10.937037520245376,1.7427336806461362,1.4129630631551895,83.56553335543303,2.77123717362559,2.1851624017849365,9.756301316181306,22.894322050838404,2.747252747252748,1.4878385381321049,3.333888426311407,4.112309360323662
10.579829372286188,1.7523167818779746,1.3922338618039598,38.322729837212,2.48160397058731,24.40690262929965,7.135787422856254,199.0365858513476,17.081725020094314,1.5561700858762944,6.013311287385672,6.603874571491574
8.380541052761663,1.761899883109813,1.3715046604527297,114.0505372526364,2.687795353348635,2.052872107698766,4.515273529531202,41.1897822866739,5.8595705651702,1.6245016336204838,9.79681118555877,6.267485712735994
27.942748197620546,1.771482984341651,1.4697488013328437,96.5188358438526,2.765622972480259,6.122642884949034,1.8947596362061496,147.6583478162893,2.566762585781741,1.692833181364673,9.989431128651988,5.6445121756931655
4.237874143885858,1.7810660855734894,1.5679929422129577,13.84979216457168,2.187203799125696,2.406766389546253,1.87182249334362,37.94512125405133,8.263451308985024,1.7611647291088628,7.80449349625542,6.505300121372246
3.219056775980714,1.7906491868053278,1.666237083093072,17.324589753616646,2.055419796626989,3.27286228990962,1.8488853504810905,291.63227677404694,2.9473556008890784,1.8294962768530525,6.030127910082224,6.73816817359314
5.829411353750536,1.8002322880371662,1.764481223973186,12.19849208236244,1.9752120246216864,2.951621221038052,1.8259482076185607,23.57431246813438,6.896702911259207,1.8978278245972413,2.763494011876721,5.795248058816027
5.798094799510621,1.7773322534531824,1.8627253648533,8.968475762308463,8.082319287433485,8.282361269342653,1.8030110647560311,14.041910629089642,1.1855783820560015,1.9661593723414312,20.670319194182674,6.33211653592879
18.812986386360773,1.7544322188691988,1.9609695057334144,5.528882371156759,1.9457265726799848,1.858542534451168,1.819765561920056,7.746961907104447,3.0863891523919875,1.7309546769527484,28.151522638149565,5.183595390448672
14.326226121238196,1.731532184285215,2.059213646613528,3.2953943639578327,1.985872629413592,1.4026777058715645,1.83652005908408,8.137296709685785,4.85344162200205,1.6357615894039734,3.913861225373458,5.807791624640784
18.31701749326626,1.7086321497012311,2.1574577874936423,21.75882883644319,2.270927124709919,2.923401955485678,1.8532745562481043,4.938643417183926,2.908292361811113,3.7835967239589343,2.88126628291047,4.575347723006876
2.447542777674617,1.6857321151172473,2.2557019283737563,17.194888428621674,2.009933735492158,11.292191704478066,1.8700290534121289,33.690469369696274,14.984636197906395,2.7427542070141486,12.954802213968156,4.71728501445152
8.523101704163869,1.6628320805332637,2.3539460692538703,28.74734436837148,9.42140380171628,8.512748263869442,1.8867835505761528,1.2683829830996538,4.766749308584756,1.7019116900693625,2.585166796575643,4.515916810494705
3.6390298026876406,1.63993204594928,2.4521902101339847,24.21814996211594,2.028269100979608,2.813058642753832,1.903538047740177,3.2840527114257667,4.465105763660256,1.9000884104911824,2.5095322235655164,5.12746871055978
1.7379750119551247,1.617032011365296,2.5504343510140988,14.29872132120129,2.266421518395016,264.568615949606,1.920292544904202,3.795928160131615,2.4456661357447462,2.0982651309130023,7.584209961880064,4.764559559309908
3.00179492883258,1.5941319767813122,2.648678491894213,91.49993823699744,2.111972891181479,2.920007913895894,1.9370470420682264,5.260617586275393,1.7020253997774517,2.2964418513348224,4.076640305281576,4.975181647262561
3.620960219904167,1.5712319421973286,2.746922632774327,54.392239572279486,2.008814603013401,2.209000834335797,1.9538015392322508,6.725307012419171,1.2186379928315412,2.494618571756642,3.6478186843864817,4.151013143675654
1.6400291047676323,1.5483319076133448,2.845166773654441,7.649086173884984,2.085043244504876,6.081174320271058,1.9705560363962755,5.6401206971405005,1.5579439477552592,2.692795292178462,8.780720591744213,5.5834246742301925
1.8534375578047988,1.552855684350945,2.943410914534555,5.58408904949955,32.02219896315402,4.38108639981841,1.9873105335603,7.02997049731305,2.461639759628608,2.8909720126002822,2.8103200088583766,4.975450853022461
3.410780074863198,1.5573794610885443,3.041655055414669,186.73896913481548,7.148327254094228,4.877380324008283,2.061562131382491,11.496219876664693,1.960252935862692,3.0891487330221024,17.48822525742611,7.258463431649114
2.811331166840395,1.5619032378261444,3.139899196294783,8.189965506226358,2.6171326181287,2.595445661740375,2.1358137292046826,16.14509753653329,2.653645567031394,3.287325453443922,1.904431812930357,5.394641321375636
25.23286089001739,1.5664270145637442,3.026761352060902,226.05997116191944,2.870953824357352,13.957625880095527,2.210065327026874,15.687440456780411,4.5359594150999705,3.4855021738657417,2.422291413794923,5.029486078208737
14.95009600979089,1.570950791301344,2.913623507827021,18.128157122848783,2.4796770237948893,10.719034885810268,2.284316924849066,2.7729636048526864,1.4305555555555556,3.683678894287562,2.8259539829671105,6.935039830348961
2.3372007809299324,1.575474568038944,2.80048566359314,7.454121936009461,2.5380840643407514,1.8749773340717708,2.3585685226712574,2.9023996964810777,1.4198782961460443,3.881855614709382,4.835534800374679,5.877846058138422
2.42960623544558,1.5799983447765438,2.6873478193592595,58.57493374163533,2.540329244227017,2.074151327720557,2.432820120493449,1.744765702891326,2.0389136603161733,1.927485777362656,3.500146327187591,5.932162600674018
2.8096595242016584,1.5845221215141436,2.5742099751253784,6.109802744873534,2.3409830993421146,2.494021324464544,2.01578627808136,1.3458823529411763,18.02460294055693,1.6949256843802527,4.608227309866435,8.676976733216579
7.180802421081123,1.5890458982517437,2.4610721308914973,13.129337645670198,2.319300275310165,2.442072193267992,1.0210843373493976,1.5231825662561718,1.3496932515337423,1.4623655913978495,11.169003296874466,9.263247364741629
4.618758796677071,1.593569674989343,2.3479342866576167,11.265603220042916,24.13871647930169,2.5169097703147707,23.89501794598298,1.310182117938256,6.135054335588511,1.4013305484644545,4.020730570605463,6.941607500533608
5.843749831009068,1.598093451726943,2.234796442423736,90.11010842796044,25.32691077405828,6.696697298381639,1.1920529801324504,1.4097867395459278,4.064591367650236,1.340295505531059,2.9859734700380574,6.944496133394257
4.909857407442724,1.6026172284645428,2.121658598189855,32.57718051645721,2.540884644517781,6.748354512741417,1.591413877922499,1.2929242013735744,1.9941283997119592,1.2792604625976638,9.079339255021846,6.298741241840337
16.4152178735026,1.6071410052021426,1.716997411561691,5.67652376244654,2.764989841936264,201.3076724540768,1.990774775712548,1.2332079527135948,1.4579928081072246,1.2182254196642686,46.82627626968975,5.309133476351196
38.588053751687774,1.6116647819397425,6.259163584574884,6.639203157857585,2.908767046778808,1.7567216044015157,2.2867656722302536,1.2374156065133954,3.8687422121234336,1.5881809069962127,5.6233465116970365,4.6907830515197855
11.356536122858376,1.6161885586773423,10.801329757588077,8.507153320200626,2.8243870534260784,3.5753820791715567,1.969686800298152,1.2578442293455474,1.850816852966466,1.958136394328157,45.19045551791995,5.13488990938994
81.66636807417355,1.6207123354149422,1.7159860715416273,165.85418077713393,2.738934308098198,4.54675676753093,1.6526079283660493,1.1781267321129982,1.7991004497751124,1.507296137339056,17.692151201797177,8.46277277692438
50.25518924079728,1.625236112152542,1.2874779541446209,14.091946827878614,2.693057215673246,63.51945571769365,1.335529056433947,1.2949188604714028,3.277346506704305,2.787475043547203,7.822288109466116,3.414670025264306
11.459456833746078,1.629759888890142,2.9953039143228315,1.993622037401489,2.564874384408879,1.5760225855392362,1.018450184501845,1.319056714663532,1.3235620697312902,4.067653949755349,15.672785975614705,2.8356378158669773
14.394409263727198,1.6342836656277415,1.865822055859488,25.19282124691937,5.412881640318112,2.540799843290876,1.3854987458171526,1.808005534069113,2.6428060447238395,5.347832855963496,7.171061550976138,3.302536084642912
78.95406972302627,1.6388074423653416,1.741341521212333,52.90283891610667,10.917557427987983,3.952514809165838,1.75254730713246,1.5727328451140432,7.674920373985411,6.628011762171642,1.32,2.9086453963930747
50.30869848244436,1.6433312191029414,1.6168609865651788,3.1711971433017467,3.94104513742254,1.783678956151579,1.339779005524862,1.4699469349156495,3.050674579257268,5.597694174757281,1.468590693659506,3.163347851607291
15.12374393639263,1.6478549958405413,1.4923804519180242,11.39513330135461,71.96315693122794,1.468353041235699,4.160742661202643,1.504402021677941,12.62556639338565,1.808257244938468,2.892510831442129,3.552643520609444
29.456941200365595,1.6523787725781411,1.2219321148825064,11.877075513537486,8.129360358709748,2.072154682378325,2.195001062097288,2.9726897495669284,1.866751415077444,1.534290202361514,2.8774169017413507,3.656180963971341
5.13232729203003,1.656902549315741,1.3098678089840607,29.97986908475585,2.6156139919663413,1.506340841971162,2.447743689244505,31.564456358604325,1.533411860245562,1.26032315978456,1.974028224271884,3.3885040017098933
5.298808182975936,1.6614263260533408,1.3978035030856153,13.470863811950355,2.6009213737851367,1.2230671736375158,2.7004863163917228,2.445579310415409,1.3742380400430283,1.2563201792743603,2.590463307406155,3.732150095725826
3.1987908368875453,1.6659501027909407,1.4857391971871698,4.110316792823101,7.189555477945572,21.11880796061733,2.6655899711255904,20.981450101212623,1.3494133556872516,1.2523171987641606,9.880068430600083,3.3544045241118274
11.244468818158603,1.6704738795285403,1.5736748912887242,5.309159767758494,3.009230983790547,1.418696449532469,2.630693625859457,64.59980777384546,1.739490002515939,1.856808297089328,3.280557314756175,3.446718186868001
17.55887514829151,1.6749976562661404,1.6616105853902785,2.3612260048785663,3.572465946328006,1.7371463340432003,2.595797280593325,2.839303737722481,1.450202894424908,2.764434859327517,5.000332753001144,3.5127171005282385
2.4870951449110548,1.6795214330037402,1.749546279491833,2.6154913070711494,13.394383514838768,1.5256846020650292,2.369242638937233,1.8033740655377488,1.3989024581230562,2.1270360825134995,1.6189631638815216,4.210627871482458
6.255927489255234,1.68404520974134,1.7241014554642184,35.7369983531849,3.811455625540409,8.958139763354012,2.1426879972811417,1.803532564520796,1.2317779521341723,1.4896373056994818,1.4110479863503416,3.9038807185485247
9.153227673266562,1.6885689864789395,1.6986566314366036,5.76663115634419,18.503478480586963,2.6900324899169656,1.9161333556250493,2.292677374811614,1.241891550677389,2.2296571990198712,3.157259281617869,3.998414926971906
10.022373461092434,1.6930927632165396,1.673211807408989,4.704333643514399,3.9719487776122047,14.765929602019083,1.689578713968958,13.355716474582897,1.218632088969914,2.9696770923402607,5.411218379567395,4.9015013509913326
4.151813453653647,1.6976165399541394,1.6477669833813744,5.6035561644763705,5.881828596960004,4.11998332968728,1.7289405703177172,2.916757080651883,80.65306463630638,1.948111060537096,1.237237237237237,4.263287026251334
4.055050349197086,1.7021403166917393,1.6223221593537596,144.8294123048553,3.7512774960489503,5.2091967511431845,1.7683024266664766,8.965300474800522,7.197123213099501,2.0268092781974127,1.2585363140918695,3.4498620726099327
3.9043022122728894,1.7066640934293391,1.596877335326145,171.50273631155622,4.046903066572519,4.899422388697359,1.807664283015236,16.107255454246236,1.3905652447993275,2.1055074958577293,1.279835390946502,3.40615417198802
1.9815228289916127,1.711187870166939,1.5714325112985303,17.590103911170964,24.53879033252645,3.493814105425369,1.8470261393639955,4.821049772048808,10.46327571440615,2.184205713518046,2.079136690647482,3.395757417705974
2.8462931485929444,1.7157116469045388,1.5459876872709155,15.392340088409323,4.419269092347474,97.26500449676548,1.8863879957127545,17.56787821767024,10.696405128155506,2.2629039311783625,1.867656213629548,3.8426959593022207
18.548109486825584,1.7202354236421389,1.520542863243301,92.60034051292229,4.515507015715356,4.781277740416947,1.7497076328729426,21.49483903059864,10.7769802195241,2.341602148838679,1.6561757366116137,3.878212100292316
2.22928016321544,1.7247592003797385,1.4950980392156863,60.54128403205628,3.294738533988871,7.764945626875732,1.613027270033131,16.647303515062735,1.88139861475559,2.3121431269292154,1.4446952595936795,4.458009359143858
1.7134642760032628,1.7292829771173384,1.4333364163275373,5.08954604404105,2.4623215806770355,47.58414098704119,1.476346907193319,11.49647395449053,8.816725509201936,2.282684105019752,2.043643878352965,4.213579650376115
6.607719191031835,1.7338067538549382,1.3715747934393885,42.03519372012233,2.2086996191201376,1.7485858510961176,1.3396665443535074,4.269946936591592,1.7390179461694768,2.253225083110288,2.6425924971122505,4.229867195978787
8.196072220462465,1.738330530592538,1.3098131705512397,,1.7973038496938327,1.4955728149000491,1.2029861815136955,4.6886125995140535,18.57058151986336,2.2237660612008243,3.241541115871536,4.865092983362465
15.3591031180661,1.742854307330138,1.2480515476630905,,2.9146250373212244,3.0022290290195337,1.0663058186738836,3.4918034572,3.8278693997462776,2.194307039291361,3.840489734630822,4.98583228498688
3.0921665115041894,1.7473780840677378,1.1862899247749414,,1.984601601684861,3.1313467657818777,1.0647471122354926,4.980421795175724,5.266943266520229,2.1648480173818974,2.746294930955632,5.538178928269952
4.285337552742616,1.7519018608053376,1.1245283018867924,,36.34917767067005,2.515067220503158,1.0631884057971015,4.668620629680728,10.391616841088704,2.1353889954724337,1.6521001272804414,5.782198721037845
3.997019973274364,1.7564256375429377,1.3671852433177474,,2.2467902775569537,3.2683805558910395,1.583723400007985,2.3286532220492693,8.301680114137042,2.10592997356297,1.1929133858267715,5.547709578313456
28.80229172829319,1.7609494142805373,1.6098421847487023,,1.999226029319452,20.283394229247428,2.1042583942188684,3.426424649840164,3.2361159416143503,2.0764709516535063,1.188216992538854,5.960006766308753
3.651095816859472,1.765473191018137,1.8524991261796573,,2.5207530449608075,5.438579606249368,2.624793388429752,3.0830247611945265,5.909090607603617,2.0470119297440426,1.1835205992509363,5.247297114407847
5.132119788608339,1.7699969677557368,1.918328584995252,,13.520584420645068,96.15594927183515,1.5253701330297669,2.392075334104553,5.742948829277693,2.017552907834579,3.98486798006025,5.279897474118482
4.037430343812428,1.7745207444933366,1.822757818859904,,2.6971056500741564,29.75719462349792,1.1471794122450385,2.5006544964357404,4.859487775896557,1.988093885925116,2.2280785816962143,4.850360925221774
3.674830211977773,1.7790445212309365,1.727187052724555,,2.30331239239611,7.4155691743496925,1.113577560860873,17.232864744275254,4.593795340987431,1.958634864015652,2.1777890983188994,90.62678235786412
6.409482784373003,1.7835682979685363,1.6316162865892063,,3.028205575930523,6.800514520353048,1.1245368507709357,1.8297981460387671,20.65939086833965,1.929175842106188,2.908952814962499,5.843765059863936
34.80754227585438,1.7880920747061362,1.536045520453858,,61.39493598151663,11.06754570212008,1.1354961406809982,3.8736184651335854,27.19424534092066,1.8997168201967245,2.944768625322296,4.003102060902037
6.815051954190892,1.792615851443736,1.4404747543185097,,3.818137428706974,10.86055043938082,1.146455430591061,5.496054240710956,4.942076814938995,1.8702577982872608,3.288490284005979,5.289050846989293
6.809260330914058,1.797139628181336,1.344903988183161,,4.035094563384084,10.80180730092761,1.1574147205011236,6.328506858689228,1.4709424686725825,1.9079172855021136,7.365677796731937,5.533014353159868
1.1809619580344235,1.801663404918936,2.0404377666481173,,8.009570210821417,229.9767292555104,1.1683740104111864,8.571381047527762,1.3553002290637823,2.023242998661913,7.123844283476511,4.975504028025157
1.3517643789941651,1.806187181656536,7.946140633763321,,44.083151578685765,85.3257952825437,1.179333300321249,10.299947216806544,3.3869795990985647,2.1385687118217125,3.2461435278336688,3.725998949863734
1.496999454446263,1.810710958394136,10.718720858477663,,2.928151418146439,5.43717975390761,1.1902925902313115,11.363963340931695,2.504039875841356,2.253894424981512,5.231796266534801,3.455778557333685
1.1540076374032828,1.8152347351317355,1.2156648163624744,,18.40037128598233,24.755575757976448,1.2012518801413743,12.189112429496191,2.1026888224263525,2.369220138141312,5.4853772425657406,3.029950167212285
6.418380788919745,1.8197585118693351,6.972612979509664,,18.20279269063668,2.774994907396365,1.212211170051437,14.449909488652482,3.5440442225392297,2.484545851301111,3.1972012341779843,4.457438036008425
7.776476622760749,1.824282288606935,4.592496710836847,,6.814050676922876,241.04691027886548,1.2231704599615,18.10281706959225,17.0571378509295,2.5998715644609107,3.794554781007497,5.050590374367688
7.24838587162932,1.8288060653445348,2.339373970345964,,6.820493067630744,251.86351219963888,1.2341297498715624,4.939140736335088,12.79963636545272,2.7151972776207103,4.502932430199901,4.183153045174276
37.0949629031444,1.833329842082135,2.298371002522801,,8.409832235263586,10.870342611146729,1.2450890397816252,3.325621873317397,2.2514252302294984,2.83052299078051,1.6419077404222049,4.059645101793048
6.350631789121607,1.8378536188197343,2.2573680346996383,,7.264981098721807,58.509404008200505,1.2560483296916878,2.5270526359635053,1.900978217389724,2.9458487039403094,3.727034120734908,3.6763556269486073
2.1109497003813327,1.8423773955573344,2.216365066876475,,7.5874952098538415,1.9124060428004623,1.2670076196017506,2.4935280726282927,1.5346380217540505,2.2668637459095486,6.028163071567955,4.0828934249745705
6.663138583121649,1.8469011722949344,1.985358634869498,,33.59839975566849,78.15979110507746,1.2779669095118131,2.7152944689960345,2.397132504468253,1.587878787878788,3.719641593963688,5.072810274965413
4.730137704671429,1.851424949032534,2.399221373509516,,46.9349838608676,12.35056861110671,1.288926199421876,3.0411618310776523,27.783155856727976,4.178026676537522,4.217073170731707,3.224525816283028
4.754347105708356,1.855948725770134,2.8130841121495327,,8.911272979949954,6.3474267623407,1.2998854893319387,2.502507779208788,8.538785327720985,6.768174565196255,4.772063408710492,2.8214030225339144
3.764780493113114,1.860472502507733,1.941364785172704,,8.508624044638413,20.010779787335647,1.3108447792420013,2.4878382096914744,2.700651242756825,9.358322453854989,3.828752934643269,5.215239551082459
4.704506147183825,1.8649962792453336,1.7423337315810432,,40.9896174640832,262.35522359746665,1.321804069152064,2.556050813712323,1.785565926401704,3.6281983099923183,2.885442460576046,4.560784612017865
3.741590546775433,1.8695200559829328,1.7419754014736093,,68.4287143216561,3.667899621977655,1.3327633590621266,4.148395561150996,1.727941598530779,1.5743235328569751,2.588984638441364,3.120619151608055
1.4225154558124575,1.874043832720533,1.7416170713661752,,53.772719275406985,2.5139636606221614,1.3437226489721894,2.6097279597886835,1.9689731014934,1.8248353256891925,1.9396494926867835,3.037011786220337
1.2277735724374017,1.878567609458133,1.7412587412587412,,78.29978794062384,2.970050383315173,1.354681938882252,4.084643675324046,5.208768693587111,1.9227349076178244,3.5162645549544536,4.789750597415204
4.509910168626411,1.8830913861957328,2.1404226089415737,,111.52171214036348,206.91756943479243,1.3656412287923148,3.3318877176147086,11.685824408795604,1.9054475641948645,1.1318327974276527,5.830190019752712
9.768015107842164,1.8876151629333329,2.539586476624406,,36.95156874958269,3.2734093391740355,1.376600518702377,4.018017199524517,1.3671502776285152,3.286083655768067,2.2401009622968924,3.844967212444376
5.2581444084587545,1.8921389396709325,2.9387503443072385,,,2.8341327085894394,1.38755980861244,96.1973385934262,1.7961550870731915,5.33509324704079,1.9823410629677043,4.787131015704876
2.600780234070221,1.7328958171408555,3.337914211990072,,,3.364905730367302,1.5057532245447882,26.30624852762164,2.347039326345964,10.197476686780034,4.703646792488241,11.260787380720227
5.937556397762137,1.5736526946107785,3.7370780796729033,,,41.132445037797794,1.6239466404771363,2.3699961725677405,1.78792201616738,1.347787993624186,6.519960815601047,9.026765632482542
1.2133580705009277,2.2343884402713754,4.136241947355736,,,3.6128880322336574,1.7421400564094849,2.359820230087008,1.813145573063668,1.313578062804069,8.317005877883961,4.657349761102215
1.25,1.8643206569172968,3.988896215432958,,,4.39486800495148,1.8603334723418328,2.336089393366956,1.8383691299599565,1.9627387051700045,5.735779826186892,10.45631415293765
2.1547045396905906,1.4942528735632183,3.468171051286044,,,3.7550854564727,1.9785268882741809,2.205870994088196,1.7620042334470136,1.6555555555555554,5.542019409456947,3.991132803376973
2.669029057406094,1.503213436032251,2.947445887139129,,,3.790443322572637,2.022424762907006,4.239762868463248,2.079123432666142,1.548035012504466,5.386278749754276,5.980557515459228
2.7261857313670785,1.5121739985012836,2.426720722992214,,,20.332142251123727,2.066322637539831,2.865952058804498,2.069973319548044,1.4405144694533762,20.32228501603788,16.50452406886965
