Energy_Root_standard_squared,Energy_Root_standard_squared.1,Energy_Root_standard_squared.2,Energy_Root_standard_squared.3,Energy_Root_standard_squared.4,Energy_Root_standard_squared.5,Energy_Root_standard_squared.6,Energy_Root_standard_squared.7,Energy_Root_standard_squared.8,Energy_Root_standard_squared.9,Energy_Root_standard_squared.10,Energy_Root_standard_squared
26239.28352680385,1800735.3805397355,25566241.836648576,,,18983201.374591693,17134587.803680226,148646525.73257872,50694.80841269646,93761.02601827693,2890910.127606876,41131384.28406707
160788.32575781117,56665.06860491744,19200462.676910628,,,18398223.6887967,21101242.64113372,148574582.85447112,1023681.3155958254,60876.267953940805,1551139.5466237073,50779877.12837548
354108.3308819492,52979.808688757046,12834683.517172676,,,19474905.80223917,20306415.58387456,159937260.6346527,1849382.306744606,78498.51266877848,823909.6841280602,36876799.28426544
495631.6676726781,49294.548772596645,6468904.357434727,,,14124939.500671994,19511588.5266154,140293749.05895352,2125738.6783186686,96120.75738361616,888624.0491906574,42091042.72110117
603167.7958909941,45609.28885643625,103125.1976967802,,,13075491.330343958,18716761.469356243,154578708.96497828,2372505.9913939103,44569.86538009735,888789.6489608776,53414555.475556105
10035068.41630888,41924.02894027585,27313.000567495325,,,10925714.070929186,17921934.41209708,160427552.24732098,658151.5792733465,103504.7824982015,1125245.4836167973,30064678.90619464
31019773.276429664,38238.769024115456,3780004.2421272495,,,9483480.806349743,17127107.354837924,159034394.0489787,670077.5141728007,183606.9249783352,6732016.207377994,45308284.2566521
6912412.723137992,34553.50910795506,61117.81736940546,,,9749440.70093803,16332280.297578769,170739015.83376858,1072854.091244471,469469.0831141067,1107426.0647555664,47781050.89079561
6779030.530407722,30868.249191794665,87243.01602529688,,,10021168.985112814,15537453.240319608,158078616.54079622,1405390.9600178876,269689.61789434904,1220899.2730360683,47766528.46039787
854002.0038032698,27182.989275634267,113368.21468118831,,,9817996.580738865,14742626.183060449,130581335.18592086,4477804.026149425,1035613.6941929648,1261311.0107741072,67872890.25356866
260504.2034209813,23497.72935947388,816470.2398304249,,,10437611.166836211,13947799.12580129,162252141.21707854,5113234.495023673,296704.0201952107,1080115.5678907698,68097169.35610907
51041663.42283527,19812.469443313472,1519572.2649796614,,,9071857.600329109,13152972.06854213,160852745.43394303,5383638.72384654,234389.8069456093,1076486.8786938372,76962812.3051354
25539462.062997784,16127.209527153078,2222674.290128898,,,9672209.408061842,12358145.011282971,201142860.0699933,4662391.393480388,184283.29665672284,990330.3499337988,91709961.2267179
37260.70316030013,12441.949610992684,16444.683031302244,,,10788928.98983954,11563317.954023814,238329765.86506817,2485896.364030488,134176.78636783638,1060729.589904986,85278381.72349556
662485.358328771,8756.689694832283,9050046.819293257,,,13296635.397180898,10768490.896764657,268124041.22812647,1208272.5237296426,96365.60589754002,1065002.9919676282,90295401.03951474
172241.08946473835,5071.429778671889,8470032.15400426,,,14679671.601003204,9973663.839505496,273509324.5781971,668818.0787777795,117057.42565083172,1133976.7248493242,91027705.90808384
186080.72710520023,6499.934849976502,7890017.488715264,,,13714694.946850622,9178836.782246338,288265656.4397197,121942.85546927298,101166.39758338734,1244741.8345847093,70083653.52100018
265535.5232355927,7928.439921281115,7310002.823426267,,,17863873.41960024,8384009.724987179,301500164.6856981,452204.9645901735,1118085.4091257963,1355506.9443200943,63273205.85524299
385256.8148650975,9356.94499258573,31556.6094503196,,,10918464.9416608,7589182.66772802,304581607.83511025,360097.22124027606,629135.3157997468,4822904.583567206,61577202.52874942
349465.0440315884,10785.45006389034,1677943.056645077,,,21397498.5745957,6794355.610468861,295521033.40131164,267989.4778903786,140185.22247369727,8290302.222814317,75753373.31984626
490606.104731688,12213.955135194956,3324329.5038398346,,,39471252.12993755,5999528.553209703,285306297.8696208,175881.73454048118,370958.7788420703,1491822.604769079,73752090.70316902
1490071.7197504286,13642.460206499569,2667061.7344210874,,,27222538.17032945,5204701.495950544,262000753.8925289,83773.99119058372,162299.0332688399,136009315.846307,108331884.63882394
1458490.877036946,15070.965277804182,2009793.9650023407,,,19219383.45015261,4409874.438691385,252097898.88847744,1602373.2098887728,176744.38208893657,1645780.868220311,109553661.35191694
1075280.6673608522,16499.470349108793,1352526.1955835938,,,15588235.185344106,3615047.381432227,225472584.19705865,3120972.428586962,258680.11133444333,1733284.219307382,104010265.595032
1942210.7223470889,17927.975420413408,695258.4261648469,,,14343914.82200452,3142265.5026468225,200622594.17425963,438966.57048117,51006.87404654396,1632571.3321628552,104212083.29546627
5868710.6402002815,19356.480491718023,37990.65674610009,,,22297785.28090402,2669483.6238614186,173687149.62841487,354835.9362361836,56490.61869018607,1703366.6547458302,100712800.57834604
863116.1798970056,20784.98556302264,22270.7004829215,,,108485655.31839636,2196701.745076014,145770948.1241597,270705.3019911973,68896.22631175093,2015246.95943202,99641556.9113552
783064.384326091,22213.49063432725,81110.7255546392,,,16334393.56952896,1723919.86629061,135370521.49632397,186574.66774621088,80536.50228312625,7869917.694785632,99782201.9702126
1438074.944569997,23641.99570563186,6179.266623151974,,,16100048.70812508,1251137.987505206,134377232.96284282,102444.03350122446,95043.40534724122,19464064.98202264,95118734.7558119
551467.5421092343,25070.500776936475,7895.118745148802,,,11131460.879562214,778356.1087198015,133469215.21074966,99938.88206739532,102165.04790984542,22375147.53629348,88846640.03012325
1168715.4829127574,26499.00584824109,48942.02395692275,,,15204110.771505184,305574.22993439744,129853375.10769868,97433.7306335662,109286.6904724496,25286916.67073084,97736771.18931648
632090.5575152978,27927.5109195457,378552.7368808737,,,17045294.146766726,246947.69180628465,131266017.14602844,94928.57919973704,116408.33303505382,28984727.00710152,84654890.32656884
543657.1437956095,29356.01599085032,160148.60630052327,,,11552423.756645182,188321.1536781718,139684309.06332964,92423.42776590792,132628.84301689433,40296567.52003164,104849255.88335904
2015593.178198418,30784.521062154927,80667.70667373655,,,22623064.5371687,129694.615550059,119673240.67014249,331340.3989856957,6524581.067128354,42200368.69438076,121818154.60156298
1048888.7858109649,32213.02613345954,67222.6037726918,,,15189197.39621551,71068.07742194619,98370793.98814364,145790.36319318227,12916533.291239811,44405291.23643357,122059640.29655504
2640732.9782656934,33641.53120476415,53777.500871647055,,,54720454.40514543,12441.53929383338,90336587.1480952,350155.0799288795,19308485.51535127,40634990.87135741,120028524.52860278
1551262.2848828628,35070.03627606877,76279.26454810638,,,30106999.322624914,12267.55292304336,92412873.51399262,267079.1830150752,25700437.73946273,44447677.19251929,127040972.07951447
1576863.142444518,36498.54134737338,16166.04156867104,,,33157206.82488198,12093.566552253338,78265025.86574733,318636.4385942072,163762.05299152792,52465149.613192,126370913.07253326
1874407.5077741232,37927.046418678,3030012.17622966,,,40659610.03961535,11919.580181463316,108024384.1759438,290186.92251719406,188957.3496850546,47833949.54386206,121444694.77046378
1687876.4639036828,39355.55148998261,25561.1678136974,,,37032947.43994516,11745.593810673296,125268612.29324289,558492.1037937779,214043.7761300244,50166113.22077677,127227368.28052948
1981821.7666833715,40784.05656128722,8386.375856113295,,,38661673.35807668,11571.607439883275,143873186.27259806,405752.26431900536,129156.67733415875,46142831.59394859,124814719.92230448
1383508.5444983707,42212.56163259183,9554.6093994663,,,36464704.26029807,11397.621069093251,105369288.21540424,905870.244571484,198786.9714040636,51799564.37489895,125930452.39958568
1414890.6291653782,43641.066703896446,10722.842942819305,,,31572561.575697925,11223.63469830323,108088018.65340509,320672.2002294555,215444.7492978188,47014707.379048325,129124429.3826594
943110.2608391026,45069.57177520106,11891.07648617231,,,27059788.48620218,11049.64832751321,115302678.92391832,370367.0206700376,274273.0209116456,48682632.39138882,121776429.52036138
856590.4977292242,25572.671665571783,82489.16837985457,,,21179576.40501172,10875.66195672319,137979135.47754788,935368.285757006,199427.6059125216,54213049.95852148,122158427.08717884
446508.3579284939,6075.771555942504,3947.252208815647,,,18770869.248116773,10701.675585933168,107586078.0238574,1749077.8684781303,128246.83231955476,38956116.54482014,112509071.4712548
1485491.8097721038,14484.897396730095,10000.010720161044,,,17234515.95981158,10527.689215143146,105427114.17226551,2231629.259084044,186202.22232830623,39395915.90162869,106092821.59048888
446744.90819706046,22894.02323751769,16052.769231506443,,,30543539.4112391,10353.702844353124,109762468.49311955,2297900.2975760284,200754.5018175184,43397811.316699326,99673566.86472648
12462243.782321064,24097.827001774083,529641.0699119616,,,10949247.440581933,10179.716473563103,119516731.57377356,2003391.296302348,211127.5834655434,41967163.8086028,98611579.97052012
4454202.664899746,25301.63076603048,1043229.3705924166,,,8564657.124010043,10005.730102773085,126264473.8623248,1764726.1402268624,285369.16441690054,52085117.13381007,87076870.17398134
26618825.968122635,26505.434530286868,1556817.6712728718,,,9087489.891794983,9831.74373198306,138849829.8340943,1636918.4555132857,178412.45023820506,51456455.477788605,90841763.6874794
951352.7968109412,27709.23829454326,2070405.9719533268,,,18351364.107138548,9657.75736119304,138207377.99101403,2448735.355239516,180929.7771654554,106405290.08059092,89429418.72909921
1415115.643896286,28913.04205879965,44696.07253439613,,,133046607.23405848,9483.77099040302,130183445.9316055,2194147.8542021727,183447.1040927057,48372056.27764236,82795184.94319807
2513026.4266417893,30116.845823056043,31624.19959461425,,,,9309.784619612998,124251795.20050888,2749762.744310861,252392.78535647568,109746632.78035048,87056621.86146812
2159708.4197409614,31320.64958731244,1200016.537386048,,,,9135.798248822975,127260434.6534016,4677024.402555539,33805305.274764195,121375931.83550182,75426656.86149758
3341914.9381903782,32524.45335156883,1635339.0651537492,,,,8961.811878032955,123372572.09305055,5042578.847177305,306134.6272475559,44999330.43831236,76617145.81065063
5445977.026668401,33728.257115825225,2070661.5929214507,,,,8787.825507242935,124493595.14496078,2619387.6459966744,411792.48414705193,70615236.75804079,82665435.25848839
5447462.183567684,34932.06088008161,54709.871138579736,,,,8613.839136452912,121891347.5630666,3225931.073984688,721709.9348076067,98457782.23317468,76659169.44614138
4344775.186243817,36135.864644338006,5641297.963456637,,,,8439.85276566289,137168542.18449688,4520461.473124176,783351.93240331,87518370.29947369,74929169.06588449
14481470.915376656,37339.6684085944,4244295.118511808,,,,8265.86639487287,150926570.66631112,2067360.982025152,578927.1197655194,45860918.56160613,85334535.83073795
7484785.300173947,38543.4721728508,2847292.2735669785,,,,8091.880024082849,147482637.49814492,3693179.027612932,826863.8279668546,40945187.25532002,72789247.75797041
8151854.208534399,39747.27593710719,1450289.428622149,,,,7917.893653292827,140891051.94005898,3992590.76665766,1492906.103477375,72488034.94691747,78580365.46906933
5732209.479363084,40951.079701363575,53286.58367731975,,,,7743.907282502806,142505899.46496952,1940136.495198212,1437476.205020452,43491924.48490825,85517322.56493251
1175824.2780279713,42154.88346561997,53165.40141511172,,,,75706.84629255651,147364589.50310588,1946763.108341639,1223943.533215483,40817277.7101793,69853403.4868123
543806.3832836095,210757.10284590648,53044.2191529037,,,,143669.7853026102,154578305.8553004,3118437.260872824,1214091.0591879012,55119282.78192467,73078692.60350995
452504.09744001215,194090.9474047921,52923.03689069567,,,,211632.7243126639,158125626.99236545,1781338.5865691004,1039987.4037698726,61401327.78791857,75313979.17218174
210520.32657204388,177424.7919636777,52801.85462848764,,,,2854856.044783344,166182099.36706394,2092718.0842148808,1427059.3225230689,40142813.20679954,68228099.75637823
980694.4850971682,160758.63652256335,52680.67236627962,,,,26560.23155019549,176038664.28548342,3041298.06825967,1625466.3269351353,41419633.62007734,78070230.5851776
859862.2011694665,144092.48108144896,52559.49010407159,,,,33080.86336539601,199917717.72817084,4952581.364298824,1304481.2081820113,48598058.11517576,69165007.74767035
1122222.8442248,127426.32564033456,40021.52920616602,,,,65150.718338326864,200860764.60858625,3777049.173627476,1713750.6604229216,42322636.57912386,65112465.69047467
20607709.699789543,110760.1701992202,41842.19553398913,,,,3173134.8044953905,196307617.55976737,1332628.7254895866,1397968.35529278,63657870.14727716,58009297.863188274
1116126.159311751,94094.0147581058,43662.86186181224,,,,2372733.65551214,199320031.64073223,623373.6359519867,1862409.2004712608,49522439.59557696,64036443.39500751
949591.2421142056,77427.85931699141,45483.52818963535,,,,2552620.9845764413,199837299.3525728,1026216.1121810552,1712437.0586973408,91293005.8574396,57951545.63901036
954605.902401614,60761.70387587702,47304.19451745845,,,,37301285.95713558,203088553.52038705,21517857.346399523,4566473.354789229,95848366.1989672,58493329.22597328
1097866.6981469106,44095.54843476263,49124.86084528157,,,,1060532.302132283,218134014.7155788,570217.6273143439,1919536.7592208283,36536723.01190304,56071073.818454735
1607655.8035848346,27429.392993648256,50945.527173104674,,,,2081446.7423270768,221333596.0152652,666594.3144071962,2179536.2797852205,102288139.08139606,59336198.70169221
4222428.891953066,1794699.9133080142,52766.19350092778,,,,3887760.9249669663,220751239.6868845,658135.6547095743,2200558.5563669964,49134268.75991837,45783366.95866415
1306674.7538312662,3561970.43362238,54586.859828750894,,,,1938710.8855886688,215510937.47360563,426514.73831510206,2170511.413008464,75653841.26248027,43642615.88073279
1398075.526894023,3130339.304292748,56407.526156574,,,,2314795.145882244,203432440.3382462,500879.4565561658,2615275.0576755786,62270491.065974735,41967514.16176512
1130362.4786766411,28858760.88816012,58228.19248439711,,,,2580384.1709714467,204226311.87182352,441768.8196330746,3058993.804455969,74181953.6110522,55372075.6826437
1958315.557258329,492248.9638384219,3624222.357477178,,,,4094274.2946705455,197137350.10564533,529249.8464808469,3843143.69671497,152722701.94492567,55315887.689320885
50517271.263255104,4430120.22816982,7190216.522469959,,,,10087409.677414712,158064118.71665025,468092.4694972138,4197590.815765634,200347917.7014252,59894802.9691885
1074476.6413468465,8367991.492501218,4480663.88907549,,,,8155368.5998856,141626315.94578212,1010645.3532273328,4274913.286149791,204789392.1553729,51661580.98045119
2019483.0244644296,12305862.756832616,1771111.2556810202,,,,7434462.883087116,149326533.5860948,1175132.375522009,6641014.891046398,62254082.97971467,43807575.69143339
49217437.41850443,80200133.71965161,171148.31579656285,,,,7110956.664893972,146046300.43076715,1219542.061595253,4033359.738195937,163714785.74683473,39751255.3407327
1840435.9713122323,99232.05480085556,313244.37744355446,,,,4866575.460023198,131294810.8687632,1077101.2719331456,3850804.519837381,,48664878.38481669
2491660.370556148,162042.63568334273,65569.09637931577,,,,9235736.470904743,135644781.44251627,1082962.1646207222,3904854.3564261138,,45142510.74079803
4149838.399913905,224853.2165658299,96737.84161330042,,,,37070308.27096128,151251675.92915756,949497.298574356,3604818.715968946,,52947041.45997588
5246195.518687804,203265.6252296487,68610.14793745893,,,,2461341.222763719,134672455.37435412,901487.59836173,3021327.604911457,,69618784.32139848
2620423.3765939428,167563.15227400087,79214.20327188805,,,,7418015.300442565,134687952.27386078,932219.4913216522,1337824.9802197595,,48012884.07612012
6666819.024332369,7984260.685097901,72534.6186313818,,,,4523452.919330542,131603682.31701726,931521.4114554748,686839.7938384176,,53649945.53445418
2099788.2474906845,83476.10436526132,84925.75816558837,,,,1559892.686565329,157423062.3959242,845483.6511725108,2653444.2447505845,,58992872.81123114
2337408.1557785324,135395.4201588813,103597.44205336344,,,,3436886.1807164927,178640517.29863945,974863.8438776976,637267.138725982,,59352221.7670712
1684313.9589458967,16294.52975694604,41948.27290842855,,,,581055.6685895078,154159834.78787464,998088.0622470144,775865.2846983167,,60056327.16614045
1337984.68982272,10263.522787035648,42558.60534182813,,,,1871453.4458543176,139220926.6682744,1120811.9155326642,10602288.814124051,,67293773.09928918
2382365.652770372,47462.1582733015,43168.9377752277,,,,2760933.7188712084,137941957.0006026,949970.2469025016,579367.0847571512,,63648240.45633548
1413035.915007117,84660.79375956736,43779.27020862728,,,,2711248.120702218,149421306.3576976,1075435.0350439583,5045498.522504986,,64561705.96292797
1512294.7310349264,90199.60310333966,9490881.687024657,,,,2661562.5225332268,149242443.4120401,1129198.317391591,8633278.377783263,,69351067.09857494
925254.9242776284,180841.91991902763,1019508.214778086,,,,2611876.924364236,163543091.7439092,994241.8015754516,14469928.970112463,,71081274.00014226
9531022.778941408,243063.6953557647,7262.843795649194,,,,2562191.326195245,166805247.2244021,1406540.9485685087,15817380.684348468,,74437704.23043016
4842462.695870769,61980.15811531946,24007.682103860006,,,,2512505.7280262546,179455188.78839272,1144847.012705191,2360636.145194765,,77505117.74013764
993403.458671249,9047187.408250146,27611.41068471512,,,,2462820.1298572635,184864944.39370245,1280138.8166913774,8939248.824504215,,72846959.07794681
2607455.3532323423,180761.4173434143,1220029.401653911,,,,2413134.531688273,188091593.82762423,2525327.166923129,9039497.039658789,,62685652.22523732
2560408.065387234,155126.7868551399,267149.4712702984,,,,2363448.9335192824,172068256.28537646,2870307.068938792,2054789.9106478016,,61950552.840004586
879999.2106814642,9174.404612834556,1976811.087815737,,,,2313763.335350292,176972239.73542565,1414277.0462678096,2208913.8111071694,,57987959.2056243
3561581.6531704003,95296.26339876775,3686472.704361176,,,,2264077.7371813008,173867565.40468225,2947445.1445277147,2388311.763568567,,57903701.62130397
2552131.3145682765,181418.122184701,75426.7856931475,,,,1951660.599799864,167914605.04810563,1396380.3314283683,2076654.7491819623,,57976480.138731785
2922187.236249587,267539.9809706342,504059.5692971218,,,,1639243.4624184272,159992178.09906653,1310038.7301144956,2250812.9353635767,,116211381.53117664
1196917.9098835476,353661.83975656744,1026507.8860875838,,,,1326826.3250369905,157183298.6455899,1605282.514076572,2223561.9442687,,85365635.60345112
1739793.3837959035,67282.12615546568,679553.9043372498,,,,1014409.1876555536,151274311.74196133,1496743.904280221,2551781.869596224,,91652866.61379148
3710845.923384586,634791.7217481652,824489.1851322248,,,,939402.8821143744,176895698.90341228,4747930.291190047,1847540.282213084,,93136604.72896355
1345674.817108502,4203097.217814501,45011873.01026051,,,,864396.5765731954,185063319.33957183,6530984.3692126535,2342504.858052593,,55776474.63834316
2656700.242669466,8551.555414075267,525186.1767030811,,,,789390.2710320163,164011114.19802442,3351331.0135079166,2616248.6751071657,,73882094.86941898
1210426.2462868197,152000221.50089914,3984882.758074571,,,,789628.3577194586,182084417.89700347,4686425.562856621,182023076.4868576,,226262522.4025361
2537357.15432416,83144.45261110329,202369.68973885392,,,,789866.444406901,175957927.09799635,6989131.3617501855,3702846.274475893,,121489747.56850788
3576553.5515772724,17503817.94445561,422786.8605858039,,,,765257.9439646478,169717051.86130208,5207309.479145637,2994724.537115225,,247078282.85091475
2252896.619909577,34924491.436300114,14209667.505565532,,,,719813.864828957,179402529.5078701,4401403.651904697,6699524.403940924,,173460642.1941259
2501070.797098715,11966.71216333041,3850982.156814025,,,,543919.1602690426,175714759.75841677,2425745.326636744,2910225.156392542,,139939132.88067973
1446441.9396228802,22756133.17357133,1265664.9448017434,,,,368024.4557091281,175640760.80260128,3209902.5539103206,2884054.2190465145,,196041125.1586146
9779487.7920523,45500299.63497933,32825134.58903253,,,,599393.8604957511,170793687.26071376,3615015.4135217736,3301865.6184799527,,69527683.78242871
1164299.4875889963,4670973.087055844,1377997.7747804965,,,,483297.7588285337,177942447.62193534,4058062.7570307488,3438824.2045792337,,50520371.83432637
4610256.083494712,249902.31071360665,755795.9711456525,,,,367201.65716131625,176534781.99296147,5853410.463994474,5911561.806324958,,66402037.14093757
3847996.630455905,103303.92054515646,849689.4589201398,,,,251105.55549409887,173440506.43484437,6642889.3058668375,3938633.55619687,,118416454.1337343
3473570.9856428728,26825.184062742235,18803185.218459666,,,,1937742.730601769,164054541.42715433,6275090.877278193,5634459.217786566,,141488582.0817118
2176649.9158109925,90921.3665757395,8996141.66100201,,,,2135879.0872187847,203859689.474202,5465504.7625997,3605617.680731001,,75276968.49522592
1875183.957082611,249955.949539112,21706130.24481103,,,,2334015.4438358005,225140523.842627,6717635.606848588,5105955.738155198,,140005292.53487253
1285512.2071765792,408990.5325024844,20368648.570484493,,,,2532151.8004528163,218311499.80347785,6071173.728365875,6028924.627161962,,178882143.39882985
1054632.5358626102,568025.1154658569,48560824.52714225,,,,2730288.157069832,241182743.85594103,7984728.598869218,4345147.532144334,,81441670.8859633
1379933.9410638467,71770.09892706014,57793700.26532131,,,,2928424.5136868474,240690485.26822555,7108332.056115556,4157666.922686328,,116023327.08826554
1958714.048578812,787507.4224412111,58460043.094136536,,,,3126560.870303863,236938909.7889783,8846328.588742338,4363950.099118916,,125600475.20852658
1687331.8662906832,1338461.4790250205,601713778.659031,,,,3324697.2269208785,238455833.33500043,5003436.981715669,4501229.688529569,,61886077.62329379
1832402.0794847405,1889415.5356088288,,,,,3522833.5835378943,222907408.08021927,9505643.776199484,5527741.041049228,,78750295.11764784
1615050.1386953904,96085.84182906448,,,,,3720969.94015491,218326726.2803732,8609093.753700212,10774538.141841626,,77515188.62615636
3094280.289615018,24107919.2210734,,,,,3919106.296771926,200312036.48016936,5584965.220124473,6486397.332109713,,88958903.0830574
4032398.138031512,1030349.999029456,,,,,4117242.6533889417,210504445.43613,12113170.65479142,3670807.215981248,,111311680.35008544
1745706.3189723522,8444747.792787064,,,,,4315379.010005957,200494875.8464912,8468574.696966426,6427376.341657613,,51625637.61309416
4218170.305345672,166000200.3559318,,,,,3803768.8669,206436232.8620652,4655430.639854921,4616149.139705085,,80452438.20610473
1101961.6708397802,69498.9704959721,,,,,3292158.7237940426,199187344.8836873,12763503.983232817,7625343.50271514,,94045792.1738283
10236187.446280964,16800663.057287354,,,,,2780548.580688085,197526627.7057572,6597477.512292103,4834427.131522411,,62983496.67861019
2377798.893031116,106653.79833836204,,,,,2268938.437582128,192255682.58106703,5414083.731168184,6595997.999976955,,90119418.058315
32391332.424745977,171135273.6808721,,,,,1757328.29447617,184510704.27545145,2253351.828210588,6640995.223330611,,191288770.9486211
1661174.9156846788,3309124.7819023086,,,,,1245718.1513702124,192793941.64645216,3288400.2013745224,10397193.139496831,,76850203.92792201
3653169.197847261,68400300.43736066,,,,,734108.0082642552,194676255.63463745,10758660.52858073,5255004.125593052,,64573411.04779041
617141.6479220957,261375.6323760881,,,,,222497.86515829765,187926798.25158224,13613369.21250577,5557074.740688666,,65624745.800442
2337948.971748528,45275857.13354083,,,,,1091312.9447614923,192772585.73890403,14694678.55504502,8416432.684160195,,66385584.31089332
4949577.439226504,385769.4370994156,,,,,140328.22239307387,197992031.9429287,11182415.42545706,17895422.642796118,,78899225.38399117
3143277.658273287,13358601.625870127,,,,,71826.74710718842,190576988.60454297,3245174.205678333,26466170.17008505,,104105528.3587524
2727838.035441254,29705487.664204404,,,,,1589357.5433662722,188014290.55854663,3338502.674208904,30776115.457165804,,64326883.09876446
4465951.861686375,34474742.40437918,,,,,3106888.339625356,186198259.4975992,9478736.267947324,17403320.608924035,,70289333.46916
5045175.371719005,4585129.502064255,,,,,1590463.522859429,183768735.85251084,11848998.925457796,25769875.92341298,,89936070.10882747
2160497.666302836,27691708.726227496,,,,,74038.7060935022,187386173.6462517,6544971.591853474,13685220.798631638,,86940280.92455477
2294939.3648416945,1901255.7694587016,,,,,159771.2427190826,165726181.9787981,11266455.079930866,9158047.956300512,,89194350.88346739
3301788.5408366174,67130548.61940949,,,,,232144.8685627145,171729427.4865563,12943631.351722743,12144103.96079513,,94637852.11470722
10749337.98634595,3922157.86404627,,,,,212029.9317775456,178103597.73482147,10902867.613586804,12559309.011645503,,97907112.14615025
2328963.7291508,,,,,,191914.9949923768,184843689.6531986,10810681.477113271,8531493.948893124,,100642283.16211984
5326088.765238522,,,,,,171800.05820720785,308728034.0508432,4239990.907018552,9532762.703634242,,114858678.3100686
14471912.81995231,,,,,,1670333.1989755817,226526753.0836756,3569171.328859964,9744732.124029886,,104533381.21691091
168570976.93537223,,,,,,539629.7990289269,176090696.20814043,12282679.63347575,18200169.630138066,,149720352.8116932
4612115.988133863,,,,,,472515.5808013107,161178010.2559946,15771704.293449076,19167793.454818945,,152375829.9253052
29254895.706896648,,,,,,951327.2833257752,163643694.705273,16245397.228132036,32330889.13351132,,149655547.44303226
9427356.542233882,,,,,,2471540.541848343,157798879.07333943,17522115.08525726,45689084.51970558,,184539244.6075152
21775246.016748007,,,,,,305443.9392098,170617094.69973195,11517589.608815726,38323547.53442849,,197242175.9198753
85694273.8236488,,,,,,131292.42171580202,179474187.28745618,11042923.8050663,33380490.92122224,,202848309.49849737
5474627.519155984,,,,,,236699.2606663569,218579501.7805425,9235899.342895634,36107703.54263062,,187015737.85944965
23182304.067385104,,,,,,6332254.701770926,227408057.40343505,9759193.246370316,24430471.091651097,,182662687.22454947
8751546.385822337,,,,,,9628008.770088444,212066349.1432672,8529406.648178993,26298598.344499275,,207656546.1890935
66070010.721633,,,,,,9446901.70426262,255374246.8092932,4594602.073281211,16817943.483077828,,214660882.76815265
178617331.1791941,,,,,,6063017.503685768,244179175.57134947,4894945.524456835,17407542.891680606,,248879443.31660017
360908087.1178745,,,,,,86750.73486720445,228385942.8718451,7366376.353873049,16271543.933275048,,220047544.75343657
,,,,,,99604.86935888224,208498068.43818384,3897773.580173687,17572654.604253735,,197242100.5861529
,,,,,,794910.057805284,204676992.2316495,4801797.336997887,15508758.122174064,,237459438.7182293
,,,,,,21526002.92622855,220972874.92915323,3493193.808465256,11443183.562020669,,208233849.3882281
,,,,,,10813767.90281611,181562129.65640453,4254968.9892642,10827515.61301114,,237340831.71954733
,,,,,,101532.87940366904,213060096.0641701,5318697.784787174,3419751.80532155,,315855102.2296884
,,,,,,1796651.8555357351,231495563.1552069,6960743.544788085,7850706.484189815,,346409882.9817007
,,,,,,5591853.195497893,215339692.9130176,3481847.593388315,11428921.208933065,,405883988.6746502
,,,,,,7885726.69130753,214975509.8907078,3234617.9297097824,11004239.27402526,,368173315.192126
,,,,,,6981557.356349656,231189157.03453308,4645680.424232816,9055520.930371704,,324290133.59401834
,,,,,,4145016.803162564,217073692.8516876,3614031.7579954937,13479960.258194383,,346007803.5447069
,,,,,,1841711.9617356025,200051017.12135231,2838132.674876212,16954403.280932657,,435557213.1275103
,,,,,,1526960.950964535,201192577.2279047,2718011.4219038887,21569782.79549425,,423145142.6506784
,,,,,,1212209.9401934673,205546626.4010657,3255147.3737605186,23118474.64194167,,381030359.0255895
,,,,,,897458.9294223998,195326630.73861,3959129.0574569553,22021903.17979125,,300423049.25799155
,,,,,,568692.4388454624,200594885.6413917,3686193.9913818967,19377013.073342856,,291500423.46695054
,,,,,,336321.60422169155,213036571.47368243,4045409.8759705424,19708968.82216825,,283453457.27390105
,,,,,,103950.76959792072,219490848.8720434,6632034.033251036,16554196.012404226,,252338391.566126
,,,,,,242149.6469902464,208938736.51517665,4018060.976752344,22793557.156624325,,272569237.8015423
,,,,,,380348.524382572,211389828.5104293,2460223.80372193,19966706.68713045,,209587038.37129584
,,,,,,34168991.790803544,224745660.96039563,4645944.078107269,19520436.082224187,,263756738.34540543
,,,,,,36553385.61610949,228826725.6986316,5292633.961460021,16342324.218721155,,272173356.49208945
,,,,,,30065141.73156132,215645640.67362064,4339157.280982103,18104893.837855,,287006001.3478364
,,,,,,23576897.847013146,206102918.9171325,6648031.896892493,20131722.32110308,,231739686.8611969
,,,,,,17088653.962464966,217452369.5527501,8533537.64918161,31295262.45948738,,244194817.3418225
,,,,,,10600410.077916795,217013933.5202353,7139142.19917211,25281953.91329357,,219349318.8852437
,,,,,,323310.9031566984,219350571.19898912,9776084.58969643,22557014.20772705,,229332143.1688845
,,,,,,128505.7699093702,216875642.8285097,8414042.070847994,31499006.94397841,,261393327.012592
,,,,,,388557.8077969866,235735043.7193476,6512627.7503708135,14144819.43446787,,241504278.16393337
,,,,,,310081.6182878308,229260766.8239263,7240183.257349223,32060244.763348263,,247333192.4250055
,,,,,,18407392.517953213,223050642.9727976,10211534.931066925,26954257.38023773,,241457078.2315643
,,,,,,60499218.52569668,250342788.89420003,8382349.069920675,25279035.883528072,,224701731.71377912
,,,,,,15705622.897548508,237297626.36449105,9595619.853870828,25448574.450448103,,230566765.31819725
,,,,,,22616810.147763982,214311117.41930145,11320598.63742638,35645753.74099698,,242950028.12185267
