Duration_Peak,Duration_Peak.1,Duration_Peak.2,Duration_Peak.3,Duration_Peak.4,Duration_Peak.5,Duration_Peak.6,Duration_Peak.7,Duration_Peak.8,Duration_Peak.9,Duration_Peak.10,Duration_Peak
526.6,504.8,,,,,585.6,1566.2,682.1,802.1,,2127.4
511.7,261.4,,,,,590.675,1936.4,1078.6,914.8,,1539.9
615.2,1817.4,,,,,595.75,1807.8,1114.4,805.6,,2009.6
527.5,641.5,,,,,600.8249999999999,1748.9,1067.6,495.6,,1559.2
534.1,948.3,,,,,605.9,1808.1,673.0,802.0,,1648.4
620.8,1595.1,,,,,595.0375,1788.7,1256.6,972.0,,1671.9
949.9,192.4,,,,,584.175,1801.1,1299.1,1085.8,,1626.0
886.2,957.5,,,,,573.3125,1788.5,1242.6,713.6,,1594.3
613.2,312.1,,,,,562.45,1736.5,1421.1,686.1,,1578.1
908.1,1859.5,,,,,551.5875,1805.2,611.1,622.0,,1488.0
550.1,922.2,,,,,540.725,1787.2,672.6,924.4,,1453.5
786.5,1447.2,,,,,529.8625,1701.6,1356.4,650.0,,1487.7
392.5,353.4,,,,,519.0,1809.8,1348.5,769.5,,1260.1
770.3,1084.5,,,,,585.2,1815.6,1352.9,770.5,,1295.9
698.0,519.5,,,,,350.5,1754.5,1169.7,994.3,,1831.5
549.1,927.7,,,,,345.2,1671.2,660.1,885.9,,1657.8
415.8,952.4,,,,,410.7,1750.7,661.7,1013.7,,1769.6
692.5,1443.5,,,,,476.2,1270.2,1275.0,869.0,,1714.4
911.7,786.6,,,,,430.55,1535.3,672.7,939.9,,1839.5
634.0,982.5,,,,,384.9,1279.5,691.2,1035.3,,1465.9
620.2,717.0,,,,,444.9,1748.5,662.0,828.5,,1847.1
608.4,1049.2,,,,,335.8,1745.6,1128.0,767.9,,2085.1
748.3,1160.0,,,,,420.53333333333336,1776.2,665.8,990.8,,1725.9
693.7,,,,,,505.26666666666665,1684.6,1216.6,768.0,,1769.1
682.5,,,,,,590.0,1659.8,669.2,980.5,,1726.1
907.4,,,,,,519.9,1936.0,662.0,764.7,,2072.2
4368.6,,,,,,670.3,1759.3,1143.1,990.7,,2016.9
985.3,,,,,,687.3,1718.6,1241.0,830.8,,1740.1
956.9,,,,,,882.7,1787.1,1094.4,859.8,,2449.9
932.4,,,,,,561.3,1777.4,1254.3,863.6,,2253.2
933.7,,,,,,626.5,1851.9,1251.8,856.2,,1739.2
1518.7,,,,,,307.4,1838.7,1236.9,859.9,,1615.9
786.5,,,,,,299.9,2006.5,1075.7,863.9,,1951.0
892.7,,,,,,523.1,1990.0,1275.6,860.0,,2677.2
648.6,,,,,,473.3,2015.8,1311.3,859.9,,2413.8
916.4,,,,,,447.1,1997.2,555.9,969.3,,2072.6
3241.1,,,,,,420.4,1998.8,657.6,1022.6,,2273.6
5207.8,,,,,,318.8,2055.9,1216.4,764.9,,2537.6
,,,,,,311.5,2026.3,576.1,797.9,,2434.2
,,,,,,410.8,1929.0,661.8,859.8,,2301.2
,,,,,,633.7,1973.3,646.8,761.5,,3170.8
,,,,,,491.8,2038.9,661.5,765.9,,2461.8
,,,,,,349.9,1918.1,1298.4,624.6,,2131.2
,,,,,,484.4,2080.5,1262.7,868.9,,2228.6
,,,,,,487.7,1981.2,1301.8,758.2,,2230.3
,,,,,,487.6,1958.4,572.7,638.3,,2338.8
,,,,,,488.0,1980.7,761.7,625.9,,2270.8
,,,,,,483.6,1967.6,661.8,604.3,,2611.9
,,,,,,440.5,1971.2,658.0,840.5,,2376.7
,,,,,,437.23333333333335,1978.6,1236.1,945.0,,1964.7
,,,,,,433.9666666666666,1928.7,661.8,954.4,,2177.6
,,,,,,430.7,1796.1,1196.2,957.1,,2549.6
,,,,,,400.5,1855.8,662.1,964.9,,2801.5
,,,,,,357.75,1739.5,1220.6,983.2,,2349.9
,,,,,,315.0,1804.7,1310.6,968.1,,2319.8
,,,,,,382.85,1852.6,572.5,936.3,,2270.6
,,,,,,450.7,1898.8,550.6,916.1,,2103.2
,,,,,,762.3,1965.7,1179.3,976.9,,2319.4
,,,,,,735.8,1880.2,1067.9,917.9,,2252.8
,,,,,,710.5,1879.9,1199.6,860.2,,2132.2
,,,,,,685.2,1953.0,1324.9,1054.8,,2265.6
,,,,,,659.9,1906.5,1281.8,991.7,,2872.4
,,,,,,634.6,1973.3,1500.1,995.6,,2172.3
,,,,,,323.7,1965.3,1688.3,860.0,,2182.9
,,,,,,271.4,1965.5,1284.2,1046.7,,2240.4
,,,,,,299.9,1955.7,662.1,954.2,,2435.8
,,,,,,299.7,1816.3,662.1,1027.0,,2516.9
,,,,,,651.2,1718.2,947.5,1055.7,,2229.2
,,,,,,762.9,1359.9,900.6,941.5,,1696.0
,,,,,,653.8,1755.8,972.0,864.9,,2024.2
,,,,,,758.6,1903.5,583.5,999.6,,1725.2
,,,,,,758.7,1702.9,1283.4,1021.6,,1882.8
,,,,,,654.9,1737.2,1278.2,892.6,,3133.3
,,,,,,779.1,1711.6,1200.5,874.4,,2448.3
,,,,,,649.9,1684.0,1152.0,989.2,,2093.7
,,,,,,774.6,1781.1,644.5,1388.7,,
,,,,,,739.4,1741.4,533.0,732.4,,
,,,,,,427.9,1870.7,572.4,723.8,,
,,,,,,645.9,1912.9,641.5,807.8,,
,,,,,,758.8,1740.2,1102.4,725.1,,
,,,,,,570.9,1676.5,975.8,575.5,,
,,,,,,654.6,1847.9,579.5,808.1,,
,,,,,,590.8,1889.8,547.2,811.4,,
,,,,,,782.2,2183.3,527.4,840.0,,
,,,,,,633.3,2028.8,705.2,871.9,,
,,,,,,431.5,1963.0,645.0,887.6,,
,,,,,,916.6,2346.3,961.3,915.1,,
,,,,,,411.6,2332.0,779.7,814.1,,
,,,,,,410.8,2419.5,645.1,831.6,,
,,,,,,476.0,2429.0,642.2,800.0,,
,,,,,,734.9,2159.7,646.7,758.2,,
,,,,,,501.7,2110.6,642.3,608.9,,
,,,,,,762.0,1970.1,642.3,711.8,,
,,,,,,788.5,1953.7,646.5,807.1,,
,,,,,,410.9,1982.8,1236.0,809.7,,
,,,,,,662.1,2270.9,575.9,760.6,,
,,,,,,411.1,2065.6,641.8,915.5,,
,,,,,,762.3,1918.7,642.0,915.3,,
,,,,,,846.4,1881.4,641.9,1025.0,,
,,,,,,418.8,1841.1,575.8,922.3,,
,,,,,,765.6,1852.8,641.7,922.2,,
,,,,,,762.3,1987.0,587.4,918.6,,
,,,,,,605.9,1558.6,641.9,918.4,,
,,,,,,766.4,1242.1,642.1,698.7,,
,,,,,,766.2,1857.1,627.2,701.1,,
,,,,,,589.7,1315.7,641.2,697.0,,
,,,,,,766.5,1305.4,510.9,810.6,,
,,,,,,1068.9,1958.4,559.9,912.2,,
,,,,,,1325.6,1900.8,573.1,904.4,,
,,,,,,1304.2,1842.4,617.7,800.6,,
,,,,,,662.0,1930.8,510.8,908.4,,
,,,,,,1052.2,1807.6,528.7,812.4,,
,,,,,,762.1,2113.7,544.0,794.0,,
,,,,,,631.5,2092.7,641.6,918.2,,
,,,,,,786.0,1998.6,645.0,911.4,,
,,,,,,522.3,1996.5,580.2,903.7,,
,,,,,,518.9,2549.2,503.5,986.5,,
,,,,,,519.0,2026.9,643.7,1073.3,,
,,,,,,522.5,2068.3,610.4,939.3,,
,,,,,,522.5,2229.2,626.7,947.8,,
,,,,,,656.8,2092.1,671.2,936.7,,
,,,,,,589.8,2303.9,715.0,821.2,,
,,,,,,522.8,2441.9,688.6,860.1,,
,,,,,,522.6,2227.5,643.6,1056.4,,
,,,,,,838.5,2122.9,709.0,843.1,,
,,,,,,762.6,2058.4,988.2,800.9,,
,,,,,,522.5,2108.6,709.4,838.2,,
,,,,,,770.0,2036.9,657.2,962.0,,
,,,,,,762.3,2128.8,720.6,804.2,,
,,,,,,569.7,2150.1,713.5,743.4,,
,,,,,,522.8,2238.8,651.3,929.0,,
,,,,,,815.9,2162.0,1350.3,804.3,,
,,,,,,537.7,1999.8,645.1,816.3,,
,,,,,,933.7,2025.8,648.2,912.7,,
,,,,,,522.6,2188.5,686.1,805.1,,
,,,,,,522.7,2049.8,668.6,867.6,,
,,,,,,865.5,2063.0,666.6,808.4,,
,,,,,,522.5,1999.7,760.4,750.4,,
,,,,,,766.0,2307.8,659.0,804.0,,
,,,,,,522.6,2111.5,593.3,915.2,,
,,,,,,522.7,2111.7,1033.4,813.1,,
,,,,,,522.7,2000.8,686.0,916.4,,
,,,,,,766.0,2002.2,792.6,1467.4,,
,,,,,,822.1,1990.2,659.1,813.0,,
,,,,,,778.0,1975.0,607.0,813.1,,
,,,,,,762.3,2132.7,618.3,920.4,,
,,,,,,522.7,1967.8,693.3,812.9,,
,,,,,,522.8,2053.9,667.5,911.5,,
,,,,,,838.4,2042.6,663.7,915.1,,
,,,,,,662.1,1965.0,669.3,914.8,,
,,,,,,522.8,2019.5,700.4,935.9,,
,,,,,,522.5,2015.9,653.1,809.2,,
,,,,,,522.6,2025.3,755.2,923.6,,
,,,,,,663.6,2046.3,706.6,939.7,,
,,,,,,522.6,1941.5,676.5,1074.7,,
,,,,,,522.6,2003.7,709.3,893.1,,
,,,,,,522.8,1962.5,1005.3,813.1,,
,,,,,,522.6,1984.0,753.6,723.4,,
,,,,,,522.6,1979.2,778.6,812.9,,
,,,,,,522.7,1924.7,760.3,805.6,,
,,,,,,522.7,2004.1,670.7,812.9,,
,,,,,,762.5,1956.7,793.7,719.7,,
,,,,,,536.2,2064.6,762.0,812.9,,
,,,,,,696.5,2015.8,740.1,808.4,,
,,,,,,1034.4,1983.7,756.5,804.7,,
,,,,,,527.3,1992.1,707.5,813.1,,
,,,,,,855.1,2000.1,753.1,805.9,,
,,,,,,523.9,1974.9,794.8,805.7,,
,,,,,,803.7,2051.3,923.2,846.5,,
,,,,,,519.7,1986.8,800.4,923.8,,
,,,,,,524.2,1998.1,805.4,933.4,,
,,,,,,520.2,1965.5,816.0,805.9,,
,,,,,,524.2,2012.9,754.5,947.2,,
,,,,,,604.9,1975.5,883.3,867.9,,
,,,,,,557.4,2062.5,775.9,673.0,,
,,,,,,618.4,2024.0,1353.3,809.4,,
,,,,,,560.8,2037.9,1220.6,809.6,,
,,,,,,626.3,2002.9,989.8,753.9,,
,,,,,,599.9,2024.3,884.7,774.3,,
,,,,,,523.0,1972.9,1002.0,942.9,,
,,,,,,522.9,2008.8,2296.8,1035.1,,
,,,,,,522.6,2128.9,1151.5,719.1,,
,,,,,,640.6,2039.3,1424.8,806.2,,
,,,,,,527.3,1962.4,1466.2,906.2,,
,,,,,,640.7,2102.6,1473.4,805.8,,
,,,,,,635.8,2012.7,1331.3,801.7,,
,,,,,,614.5,2097.5,,805.9,,
,,,,,,630.4,2055.6,,806.0,,
,,,,,,523.1,2002.8,,916.1,,
,,,,,,630.7,2057.5,,937.7,,
,,,,,,630.2,2080.4,,843.3,,
,,,,,,639.5,2052.8,,782.0,,
,,,,,,629.3,2038.2,,813.0,,
,,,,,,619.6,2052.3,,939.6,,
,,,,,,689.9,2050.3,,844.5,,
,,,,,,525.8,1990.2,,859.8,,
,,,,,,571.5,2016.7,,819.8,,
,,,,,,616.2,2091.0,,913.5,,
,,,,,,526.1,2050.6,,800.3,,
,,,,,,591.7,2032.8,,902.6,,
,,,,,,833.7,2008.1,,851.4,,
,,,,,,677.3,2072.1,,851.3,,
,,,,,,570.7,2111.9,,847.6,,
,,,,,,730.0,2124.4,,1005.5,,
,,,,,,679.9,2074.3,,985.4,,
,,,,,,780.3,2093.7,,911.0,,
,,,,,,676.2,2023.7,,871.1,,
,,,,,,781.1,2032.1,,852.5,,
,,,,,,688.6,2067.1,,858.2,,
,,,,,,783.8,2053.8,,915.8,,
,,,,,,785.1,2073.1,,861.3,,
,,,,,,681.2,1950.8,,832.9,,
,,,,,,975.7,2130.4,,854.9,,
,,,,,,789.0,2059.2,,919.0,,
,,,,,,785.1,1902.2,,819.4,,
,,,,,,677.3,2079.7,,827.0,,
,,,,,,995.7,2083.0,,916.1,,
,,,,,,785.0,2140.6,,920.6,,
,,,,,,811.4,2117.4,,838.5,,
,,,,,,796.1,1950.2,,1067.3,,
,,,,,,684.4,1991.5,,834.4,,
,,,,,,745.0,1878.2,,931.4,,
,,,,,,582.4,2111.5,,988.4,,
,,,,,,651.6,2069.3,,819.4,,
,,,,,,701.1,2071.3,,914.5,,
,,,,,,752.6,2117.3,,851.5,,
,,,,,,760.1,2017.5,,759.4,,
,,,,,,684.5,2018.3,,874.5,,
,,,,,,741.8,2028.7,,941.0,,
,,,,,,721.8,2038.2,,979.6,,
,,,,,,733.4,1978.1,,825.3,,
,,,,,,676.4,2070.7,,855.0,,
,,,,,,679.8,1991.9,,1255.3,,
,,,,,,1068.2,2027.2,,837.7,,
,,,,,,1095.9,1970.1,,860.5,,
,,,,,,1044.5,1970.0,,827.3,,
,,,,,,820.3,2100.3,,851.4,,
,,,,,,1169.5,1971.9,,1195.8,,
,,,,,,1127.3,1925.8,,1005.4,,
,,,,,,1319.8,2109.2,,1008.3,,
,,,,,,900.6,2096.0,,1061.0,,
,,,,,,935.6,2078.0,,1001.3,,
,,,,,,942.3,1984.5,,891.9,,
,,,,,,928.1,1940.2,,985.3,,
,,,,,,858.8,1947.0,,1266.2,,
,,,,,,726.5,1970.0,,1333.5,,
,,,,,,850.5,1992.4,,973.7,,
,,,,,,880.0,2119.5,,871.3,,
,,,,,,871.2,1840.0,,1269.0,,
,,,,,,820.2,1966.4,,917.6,,
,,,,,,1101.3,2064.9,,1095.7,,
,,,,,,866.6,2146.3,,961.5,,
,,,,,,1211.2,1978.0,,968.8,,
,,,,,,1118.4,1848.9,,962.7,,
,,,,,,1019.6,2024.0,,864.7,,
,,,,,,1208.1,1924.9,,866.2,,
,,,,,,943.0,1928.9,,927.6,,
,,,,,,1087.2,1948.1,,866.5,,
,,,,,,784.9,1997.3,,830.6,,
,,,,,,1091.8,1801.7,,921.6,,
,,,,,,1003.5,2016.8,,768.9,,
,,,,,,643.7,1970.0,,859.1,,
,,,,,,889.9,1819.0,,869.5,,
,,,,,,935.3,2027.4,,849.7,,
,,,,,,970.8,1989.1,,809.7,,
,,,,,,680.4,1966.2,,805.7,,
,,,,,,784.8,1768.2,,795.6,,
,,,,,,652.0,1984.4,,737.8,,
,,,,,,788.6,1935.1,,681.2,,
,,,,,,752.6,1892.1,,791.2,,
,,,,,,760.0,1957.2,,645.7,,
,,,,,,791.1,1965.3,,973.0,,
,,,,,,988.2,2024.8,,738.0,,
,,,,,,827.2,1967.7,,894.6,,
,,,,,,766.5,1987.4,,768.3,,
,,,,,,869.9,1978.0,,738.2,,
,,,,,,1284.5,1974.9,,764.7,,
,,,,,,951.9,1972.5,,684.9,,
,,,,,,817.5,1956.4,,1058.3,,
,,,,,,784.1,1907.2,,885.0,,
,,,,,,694.4,1987.2,,826.0,,
,,,,,,701.4,2090.4,,806.1,,
,,,,,,680.2,2062.1,,802.5,,
,,,,,,723.8,2076.7,,782.3,,
,,,,,,759.1,2225.2,,866.3,,
,,,,,,769.8,1993.6,,916.6,,
,,,,,,1160.0,2044.4,,829.8,,
,,,,,,779.6,2082.2,,723.4,,
,,,,,,964.0,2075.3,,867.3,,
,,,,,,740.6,2074.2,,956.3,,
,,,,,,751.9,2093.5,,738.0,,
,,,,,,751.8,2012.5,,777.6,,
,,,,,,802.0,2005.4,,1007.4,,
,,,,,,783.7,2084.6,,685.8,,
,,,,,,740.5,2079.1,,899.3,,
,,,,,,747.7,1981.5,,472.9,,
,,,,,,1093.8,2083.9,,459.4,,
,,,,,,740.2,2069.3,,672.7,,
,,,,,,873.2,2061.8,,680.3,,
,,,,,,831.6,2083.1,,603.0,,
,,,,,,839.7,2032.7,,585.9,,
,,,,,,930.4,2143.9,,665.9,,
,,,,,,1011.2,2066.2,,751.6,,
,,,,,,832.1,2087.0,,688.3,,
,,,,,,942.7,2076.9,,579.3,,
,,,,,,779.1,2094.5,,669.5,,
,,,,,,845.8,2093.7,,766.0,,
,,,,,,740.2,2058.3,,780.4,,
,,,,,,1109.6,2102.0,,720.5,,
,,,,,,825.6,2082.8,,741.9,,
,,,,,,791.2,2066.0,,842.2,,
,,,,,,904.9,2022.1,,735.8,,
,,,,,,1236.3,2045.0,,618.2,,
,,,,,,1001.6,2062.0,,949.9,,
,,,,,,1192.1,2032.0,,740.1,,
,,,,,,1121.5,2061.0,,745.5,,
,,,,,,990.3,2083.3,,735.8,,
,,,,,,1022.2,2055.1,,571.4,,
,,,,,,983.6,2083.4,,1020.9,,
,,,,,,907.6,2146.0,,829.3,,
,,,,,,995.8,2085.1,,746.6,,
,,,,,,790.6,2144.6,,776.8,,
,,,,,,790.9,2080.9,,822.1,,
,,,,,,830.3,2102.4,,840.9,,
,,,,,,791.0,2072.1,,975.2,,
,,,,,,1045.4,2053.7,,842.2,,
,,,,,,794.0,2030.0,,900.9,,
,,,,,,926.0,2055.4,,923.6,,
,,,,,,1048.6,2001.3,,920.1,,
,,,,,,1142.6,2057.3,,892.7,,
,,,,,,794.5,2061.8,,939.2,,
,,,,,,825.1,2075.7,,884.7,,
,,,,,,790.7,2062.9,,1100.9,,
,,,,,,1051.8,2078.7,,563.0,,
,,,,,,794.3,2007.5,,670.9,,
,,,,,,794.2,2111.1,,616.0,,
,,,,,,966.5,2023.3,,875.4,,
,,,,,,793.8,2140.1,,865.5,,
,,,,,,835.6,2063.4,,831.3,,
,,,,,,1021.3,2094.3,,973.7,,
,,,,,,1220.3,2124.6,,1086.2,,
,,,,,,1255.4,2049.4,,983.2,,
,,,,,,794.2,2057.6,,996.4,,
,,,,,,1178.5,2040.6,,979.7,,
,,,,,,1304.0,2105.9,,949.9,,
,,,,,,978.7,2040.9,,1406.1,,
,,,,,,913.2,2077.4,,837.4,,
,,,,,,960.4,2086.0,,881.6,,
,,,,,,797.6,2222.8,,783.9,,
,,,,,,820.4,2122.7,,833.0,,
,,,,,,1396.4,2089.5,,869.6,,
,,,,,,797.9,2051.7,,761.0,,
,,,,,,797.7,2003.4,,857.6,,
,,,,,,797.8,2054.2,,670.3,,
,,,,,,801.3,2000.4,,779.7,,
,,,,,,809.2,2086.3,,1055.7,,
,,,,,,797.9,2018.4,,1052.2,,
,,,,,,1355.8,2174.7,,772.4,,
,,,,,,1161.9,2155.3,,1138.6,,
,,,,,,806.1,1998.5,,1244.7,,
,,,,,,1215.7,2077.4,,940.9,,
,,,,,,1003.1,2060.5,,1211.5,,
,,,,,,1491.4,2017.2,,822.0,,
,,,,,,1330.2,2075.9,,1410.9,,
,,,,,,1340.8,2006.9,,1053.4,,
,,,,,,1362.6,1975.9,,1339.6,,
,,,,,,1200.2,2176.0,,1674.8,,
,,,,,,1199.6,1977.8,,1178.8,,
,,,,,,1313.9,2045.3,,1399.6,,
,,,,,,864.0,2079.6,,2135.7,,
,,,,,,954.1,2287.3,,1081.7,,
,,,,,,1083.1,2173.5,,1736.9,,
,,,,,,1379.8,2383.5,,971.3,,
,,,,,,1267.6,2072.9,,882.1,,
,,,,,,1281.0,2006.8,,1467.5,,
,,,,,,1252.8,2076.3,,1046.9,,
,,,,,,1280.9,2079.7,,2273.0,,
,,,,,,1018.8,2662.5,,1346.4,,
,,,,,,836.7,2043.8,,1075.4,,
,,,,,,849.1,2048.8,,988.2,,
,,,,,,1273.2,2275.6,,958.5,,
,,,,,,831.2,2275.6,,1021.6,,
,,,,,,915.3,2091.9,,953.8,,
,,,,,,1045.1,2007.8,,1071.3,,
,,,,,,945.5,2184.8,,1088.9,,
,,,,,,808.2,2062.6,,2767.9,,
,,,,,,821.3,2078.6,,1337.1,,
,,,,,,984.7,2092.2,,1058.5,,
,,,,,,804.7,2008.9,,972.8,,
,,,,,,812.0,2062.9,,1171.1,,
,,,,,,812.4,2092.6,,1070.7,,
,,,,,,902.0,2053.4,,981.6,,
,,,,,,1080.7,2084.7,,1045.2,,
,,,,,,1064.0,2081.0,,1008.6,,
,,,,,,1184.1,2124.0,,854.6,,
,,,,,,740.0,2145.3,,1149.8,,
,,,,,,740.0,2087.7,,823.4,,
,,,,,,819.5,2091.4,,940.4,,
,,,,,,988.2,2230.8,,984.7,,
,,,,,,958.2,2107.3,,905.5,,
,,,,,,792.0,1935.6,,1055.8,,
,,,,,,815.4,2118.0,,1965.9,,
,,,,,,783.0,2149.9,,880.4,,
,,,,,,812.0,2095.2,,980.5,,
,,,,,,804.1,2229.4,,1004.0,,
,,,,,,1027.2,2046.2,,985.3,,
,,,,,,855.3,2095.3,,857.3,,
,,,,,,961.4,2078.9,,957.9,,
,,,,,,935.6,2090.8,,1158.5,,
,,,,,,794.0,2047.1,,957.6,,
,,,,,,826.8,2212.0,,1095.1,,
,,,,,,752.1,2192.4,,931.8,,
,,,,,,721.1,2108.9,,1035.3,,
,,,,,,848.6,2006.4,,1090.5,,
,,,,,,992.6,1518.2,,890.3,,
,,,,,,815.4,1706.8,,989.2,,
,,,,,,776.5,1977.0,,1016.6,,
,,,,,,819.5,1255.4,,939.8,,
,,,,,,813.2,1686.0,,1134.6,,
,,,,,,656.4,1868.0,,974.1,,
,,,,,,757.1,1728.6,,1016.6,,
,,,,,,772.7,1749.6,,865.4,,
,,,,,,820.4,1503.1,,1114.4,,
,,,,,,672.6,1599.1,,892.9,,
,,,,,,780.1,1714.3,,965.0,,
,,,,,,710.6,1618.7,,985.1,,
,,,,,,780.4,1559.7,,877.2,,
,,,,,,665.2,1866.1,,875.0,,
,,,,,,760.1,1793.1,,1013.6,,
,,,,,,656.0,1268.8,,1114.6,,
,,,,,,655.1,1562.3,,1342.7,,
,,,,,,779.7,1894.4,,878.0,,
,,,,,,836.2,1761.0,,1015.0,,
,,,,,,1051.0,1743.2,,975.4,,
,,,,,,773.6,1709.6,,1017.7,,
,,,,,,667.2,1628.0,,1032.9,,
,,,,,,655.8,2026.3,,1112.2,,
,,,,,,625.7,1800.6,,1118.4,,
,,,,,,648.5,1804.8,,1059.5,,
,,,,,,652.2,1276.1,,991.7,,
,,,,,,1210.4,1423.1,,1093.8,,
,,,,,,1121.0,1526.2,,1028.0,,
,,,,,,843.9,1188.0,,906.6,,
,,,,,,1519.6,1353.1,,1023.4,,
,,,,,,912.9,1627.8,,965.3,,
,,,,,,1105.1,2168.4,,1005.7,,
,,,,,,716.4,1453.0,,1051.6,,
,,,,,,914.3,1739.5,,1054.5,,
,,,,,,617.7,1377.8,,1076.7,,
,,,,,,562.2,1554.3,,1093.1,,
,,,,,,581.5,1831.5,,1082.3,,
,,,,,,597.4,1798.9,,1117.8,,
,,,,,,1007.0,1494.4,,1305.0,,
,,,,,,1096.8,1980.3,,1120.5,,
,,,,,,695.5,1610.5,,1162.6,,
,,,,,,738.8,1733.7,,1095.1,,
,,,,,,724.3,1947.1,,1129.7,,
,,,,,,663.0,1622.5,,1213.3,,
,,,,,,654.8,1729.1,,1148.3,,
,,,,,,882.6,2100.9,,1338.7,,
,,,,,,721.3,1587.9,,1126.6,,
,,,,,,1291.8,2201.5,,1218.1,,
,,,,,,489.6,2180.4,,1429.1,,
,,,,,,918.4,1476.9,,1417.8,,
,,,,,,907.4,1712.4,,1746.4,,
,,,,,,927.6,1992.3,,1471.2,,
,,,,,,1234.8,1668.6,,1668.4,,
,,,,,,1262.5,1539.0,,2176.2,,
,,,,,,1031.4,1536.7,,1776.6,,
,,,,,,1018.8,1405.8,,1673.1,,
,,,,,,1123.4,1730.8,,1604.9,,
,,,,,,,1117.5,,1487.7,,
,,,,,,,1120.3,,1359.0,,
,,,,,,,1143.8,,1441.9,,
,,,,,,,1053.3,,1306.7,,
,,,,,,,2115.3,,1350.8,,
,,,,,,,1290.7,,1238.4,,
,,,,,,,1360.3,,1344.5,,
,,,,,,,1766.5,,1155.2,,
,,,,,,,1417.0,,1283.5,,
,,,,,,,1751.0,,1398.8,,
,,,,,,,1337.5,,1281.0,,
,,,,,,,1385.6,,1192.7,,
,,,,,,,1365.4,,1306.9,,
,,,,,,,1445.4,,1258.7,,
,,,,,,,1554.7,,1512.2,,
,,,,,,,1487.3,,1730.9,,
,,,,,,,1148.7,,1610.6,,
,,,,,,,1212.8,,1281.5,,
,,,,,,,1250.3,,1333.2,,
,,,,,,,1075.5,,1346.5,,
,,,,,,,1093.5,,1376.4,,
,,,,,,,1035.0,,1624.3,,
,,,,,,,1041.9,,1276.5,,
,,,,,,,1166.2,,1336.4,,
,,,,,,,1046.2,,1455.2,,
,,,,,,,1032.0,,1350.3,,
,,,,,,,1173.7,,1099.5,,
,,,,,,,1267.9,,1240.0,,
,,,,,,,1191.1,,1135.9,,
,,,,,,,1215.1,,1101.8,,
,,,,,,,1053.6,,1265.8,,
,,,,,,,1338.7,,1567.4,,
,,,,,,,1854.5,,1027.9,,
,,,,,,,1372.4,,1154.9,,
,,,,,,,1670.1,,1210.0,,
,,,,,,,1402.8,,1483.6,,
,,,,,,,1364.8,,1168.1,,
,,,,,,,1640.7,,1307.1,,
,,,,,,,1110.5,,1269.3,,
,,,,,,,1379.4,,1407.6,,
,,,,,,,1609.7,,1279.4,,
,,,,,,,1072.8,,1209.3,,
,,,,,,,1088.6,,1444.6,,
,,,,,,,1069.0,,1264.0,,
,,,,,,,1100.7,,1311.7,,
,,,,,,,1066.2,,1133.1,,
,,,,,,,1174.2,,1162.5,,
,,,,,,,1602.7,,1198.0,,
,,,,,,,1609.4,,1126.2,,
,,,,,,,1102.4,,1739.5,,
,,,,,,,1522.1,,1457.3,,
,,,,,,,1650.5,,1024.2,,
,,,,,,,1720.0,,1306.8,,
,,,,,,,1365.5,,1111.2,,
,,,,,,,1590.9,,1451.4,,
,,,,,,,1227.3,,1662.4,,
,,,,,,,1305.7,,1533.4,,
,,,,,,,1726.6,,1583.0,,
,,,,,,,1830.2,,1269.1,,
,,,,,,,1196.0,,1244.8,,
,,,,,,,1597.1,,1613.7,,
,,,,,,,1136.8,,1513.2,,
,,,,,,,1279.8,,1389.0,,
,,,,,,,1752.5,,1487.5,,
,,,,,,,1646.2,,1798.1,,
,,,,,,,1669.6,,1561.8,,
,,,,,,,1653.6,,1418.3,,
,,,,,,,1231.4,,1360.2,,
,,,,,,,1292.5,,1558.4,,
,,,,,,,1147.2,,1266.0,,
,,,,,,,1144.4,,1301.2,,
,,,,,,,1361.2,,1414.3,,
,,,,,,,1327.6,,1424.5,,
,,,,,,,1115.3,,1408.7,,
,,,,,,,1298.2,,1474.3,,
,,,,,,,1238.7,,1580.0,,
,,,,,,,1982.8,,1424.4,,
,,,,,,,1831.8,,1578.5,,
,,,,,,,1314.7,,1417.5,,
,,,,,,,1956.3,,1548.4,,
,,,,,,,1900.7,,1548.0,,
,,,,,,,1654.8,,1565.2,,
,,,,,,,1870.7,,1490.9,,
,,,,,,,1285.0,,1522.9,,
,,,,,,,1307.3,,1485.0,,
,,,,,,,1668.4,,1530.7,,
,,,,,,,1722.1,,1729.2,,
,,,,,,,1700.9,,1478.0,,
,,,,,,,1375.3,,1242.6,,
,,,,,,,1719.0,,1701.6,,
,,,,,,,3107.2,,1388.2,,
,,,,,,,1702.1,,1295.2,,
,,,,,,,1811.0,,1405.6,,
,,,,,,,1908.3,,1502.9,,
,,,,,,,1513.8,,1442.1,,
,,,,,,,1539.2,,1534.4,,
,,,,,,,1417.3,,1369.0,,
,,,,,,,1480.3,,1381.6,,
,,,,,,,1716.2,,1388.1,,
,,,,,,,1538.1,,1441.6,,
,,,,,,,1832.8,,1274.8,,
,,,,,,,1888.6,,2171.9,,
,,,,,,,1956.3,,1330.0,,
,,,,,,,1285.1,,1359.4,,
,,,,,,,1817.0,,1541.4,,
,,,,,,,1049.4,,1609.9,,
,,,,,,,1198.7,,1715.9,,
,,,,,,,1186.0,,3163.2,,
,,,,,,,1235.4,,1531.8,,
