Energy_Max_Min_difference,Energy_Max_Min_difference.1,Energy_Max_Min_difference.2,Energy_Max_Min_difference.3,Energy_Max_Min_difference.4,Energy_Max_Min_difference.5,Energy_Max_Min_difference.6,Energy_Max_Min_difference.7,Energy_Max_Min_difference.8,Energy_Max_Min_difference.9,Energy_Max_Min_difference.10,Energy_Max_Min_difference
10088500.0,58824.21052631579,33800.0,16199333.0,13699276.0,3729392.0,5733500.0,12587000.0,111860.0,591000.0,380370.0,12698650.0
6449000.0,58494.47368421053,32600.0,3188440.0,14699559.0,148994960.0,2869250.0,15975000.0,246500.0,30437450.0,157550.0,5878230.0
930490.0,58164.73684210526,43478900.0,760180.0,13799099.0,4996730.0,5000.0,8550000.0,72600.0,60283900.0,3211360.0,5787310.0
934900.0,57835.0,60140.0,7166220.0,26799029.0,6864200.0,1295000.0,11450000.0,148140.0,90130350.0,269490.0,6897910.0
7931800.0,57505.26315789473,71326.66666666667,9187170.0,36599103.0,2913570.0,2585000.0,12979600.0,407000.0,119976800.0,64600.0,6228570.0
3883100.0,57175.52631578947,82513.33333333333,1170800.0,10198870.0,485010.0,139200.0,14390000.0,193900.0,73647000.0,116900.0,6768630.0
1271000.0,56845.78947368421,93700.0,20973700.0,178998990.0,367200.0,19673000.0,16695070.0,838460.0,811600.0,682100.0,8068970.0
2706700.0,56516.05263157895,2380.0,3651780.0,19199175.0,422000.0,3073100.0,13859900.0,146850.0,1050800.0,1796880.0,7858650.0
403500.0,56186.31578947368,36400.0,11899365.0,6818910.0,234000.0,1986250.0,11795840.0,112850.0,1290000.0,11589700.0,7417540.0
477500.0,55856.57894736842,70420.0,2965400.0,6699301.0,517000.0,899400.0,954980.0,96240.0,767500.0,369100.0,7049415.0
242600.0,55526.84210526316,104440.0,461200.0,19899132.0,78392570.0,3652933.3333333335,8565810.0,107670.0,245000.0,11092560.0,6427710.0
943060.0,55197.10526315789,138460.0,872300.0,7699332.0,1032830.0,6406466.666666667,28195310.0,99630.0,1024400.0,243600.0,7807720.0
1360750.0,54867.36842105263,172480.0,429700.0,8507800.0,484600.0,9160000.0,1214870.0,81412.0,1801100.0,35787100.0,6688620.0
183540.0,54537.63157894737,206500.0,585091.0,27898830.0,118500.0,7647500.0,759580.0,74040.0,976150.0,10396770.0,7687740.0
405590.0,54207.89473684211,186482.0,4826510.0,8129356.0,3149005.0,6135000.0,862390.0,67080.0,151200.0,7032510.0,7188270.0
667840.0,53878.15789473684,166464.0,746220.0,40899396.0,3509239.0,4622500.0,1068780.0,92640.0,16621600.0,49440.0,7289459.0
714940.0,53548.42105263158,146446.0,480570.0,8669510.0,2809005.0,3110000.0,5333900.0,86040.0,33092000.0,725800.0,7878370.0
234960.0,53218.68421052631,126428.0,395490.0,14499627.0,3448680.0,2492962.0,1008940.0,6048930.0,1041500.0,15800.0,7639326.0
244480.0,52888.94736842105,106410.0,18299294.0,11799503.0,3249324.0,1875924.0,3018790.0,308380.0,879600.0,14700.0,6667170.0
130380.0,52559.21052631579,86392.0,16998760.0,11699339.0,2579165.0,1258886.0,5138800.0,71200.0,717700.0,13600.0,6687730.0
60860.0,52229.47368421053,66374.0,769700.0,58299170.0,3519048.0,641848.0,1277810.0,959210.0,555800.0,21280.0,6408080.0
67260.0,51899.73684210526,46356.0,968433.0,9999436.0,154997610.0,24810.0,4158400.0,908316.0,393900.0,27320.0,6437590.0
439170.0,51570.0,26338.0,24199140.0,8769216.0,2068650.0,24508.33333333333,4558950.0,1168590.0,232000.0,33360.0,5649220.0
49580.0,51240.26315789473,6320.0,37496690.0,6909365.0,3436600.0,24206.666666666668,4089024.0,175850.0,566575.0,39400.0,6304530.0
